trade_id,return_pct,pnl_usd,days_held,mfe_pct,mae_pct,edge_ratio
1,-0.351217,-49.994048,6.0,7.465829918037419,2.2047216793095865,3.386291334684639
2,3.20649,302.731191,14.833333,14.78681469168516,2.436402722832599,6.069117618820334
3,-2.456875,-265.722389,4.5,1.8586533859043919,3.8344803505387355,0.48472106152356614
4,6.517697,631.14789,20.5,9.487038250203476,0.14135949394489117,67.11284813952423
5,26.799808,2805.262017,16.333333,37.61151950486541,1.1694472607993527,32.16179195559174
6,3.426128,435.943029,13.333333,11.056272471268706,1.8341877262892687,6.027884884845766
7,37.897776,5179.822604,20.166667,57.246289180186075,2.6599232122462775,21.521782627642917
8,15.623522,2919.196498,13.166667,27.03945554379214,1.020143714792126,26.505535594366677
9,-4.088651,-921.880245,3.166667,4.277842567520009,7.958754919313632,0.5375014824415442
10,0.897309,155.367498,3.0,3.4237607851743816,4.9448813498650015,0.6923848203694215
11,-0.977937,-236.01477,0.166667,0.0,2.9829012244929083,0.0
12,46.082022,9486.590029,14.5,72.6803167734405,0.9896551349490723,73.44004411918766
13,-12.697029,-3864.567473,2.333333,2.9826577753535957,15.639002165403742,0.19071918680027847
14,2.418113,593.797487,8.166667,16.338095658824926,4.462643454305912,3.6610802153733877
15,-7.123954,-1944.798538,2.5,6.1094177333178585,8.08612069293165,0.7555437230436477
16,4.218723,1007.222699,7.0,13.52151517370225,2.8539313978195815,4.737855711609872
17,-4.697393,-1246.989292,2.166667,1.0355930802905726,6.03297895111544,0.17165534451253164
18,-4.070877,-1031.720492,2.833333,1.6713743626972108,5.934678542875096,0.2816284573161568
19,-0.4992,-151.81448,0.333333,0.38139588695155857,2.2115808389405776,0.17245396606630947
20,-2.477486,-609.375716,2.166667,0.5000861210851835,2.7983838824896665,0.17870533210771167
21,-1.993392,-483.344571,5.166667,7.17448886416446,3.530946037073167,2.0318885615458058
22,-1.0022,-253.907082,7.166667,4.448008835250587,4.5290692107219215,0.9821021998781921
23,-1.130283,-278.46265,2.833333,3.571833618837903,2.412381182198485,1.4806257175256066
24,-0.577875,-156.076093,0.166667,0.441039094309613,1.3188938867337383,0.33440074197466585
25,-1.730321,-399.585119,2.5,2.9268569347177937,2.315427203856302,1.2640677840543493
26,6.090815,1236.720113,5.0,14.85359144251029,0.591533746151356,25.11030273277037
27,6.896027,1485.423508,8.833333,14.044811264300542,1.3155047990285496,10.676366421978926
28,-4.075365,-991.659981,2.666667,1.7608043804715239,4.499712332661363,0.3913148775513151
29,16.495145,3668.47421,17.833333,22.057720431072,1.3043285324724039,16.911169143299166
30,-3.208631,-875.586594,5.0,3.1924040335563384,5.278021603438086,0.6048486106000053
31,-2.49744,-666.046394,2.166667,4.584437407091081,4.598586365238868,0.9969231939939761
32,-2.068129,-542.482219,5.0,4.236152826846109,3.1615881495536806,1.3398812958747088
33,2.548915,572.729656,6.833333,11.006382834944812,1.7552686352128266,6.270483397323559
34,-5.956309,-1490.728752,2.833333,0.57051131447201,7.6446869222787175,0.0746284733792542
35,0.377498,52.020879,5.0,8.258269833591497,3.9851860919495032,2.072241958857097
36,20.628462,4690.905409,16.666667,40.97414658601522,0.45925717819500317,89.21830410371369
37,4.233015,1124.781187,10.5,14.302933884030574,5.80059720110043,2.4657691937852824
38,-5.076139,-1496.280741,2.5,1.4460956441545494,5.803144684793233,0.24919172667604683
39,-0.50955,-178.764759,0.166667,0.1455714684130888,1.278397852823813,0.11387023851107114
40,-0.032556,-49.124199,4.833333,9.705506629952259,2.0682828099096695,4.69254329410403
41,-4.17877,-1159.597644,7.833333,3.2733736221586476,5.818410420913243,0.5625889865715019
42,-1.495258,-421.08755,2.0,0.2142891944960459,3.7197744399058243,0.05760811521181138
43,-4.237869,-1102.831787,0.833333,0.21075939337289012,4.5769728547903235,0.04604777001294784
44,-3.172528,-797.301086,1.333333,0.0,3.393134007151005,0.0
45,-1.145009,-300.03253,0.5,0.017739336611229655,1.2839901512534353,0.01381578869114569
46,14.214177,3210.872014,8.166667,25.19299520118056,0.3492069350340197,72.14345613934115
47,2.047621,493.276888,8.666667,8.252509094657293,1.3223615755546825,6.240735701349812
48,3.080331,775.025467,6.666667,8.68292443300018,1.7568427805014455,4.942345740534542
49,-3.762374,-1063.582282,6.166667,0.5118518139398943,6.2118729095534615,0.08239895139398282
50,0.159613,2.448654,1.166667,1.4302322611582579,1.1656205439780263,1.2270136010791004
51,-2.800311,-768.490435,2.5,2.7976554170313173,4.80073071861228,0.5827561638033345
52,-3.094097,-818.885846,3.166667,1.957968300409398,6.0988688597978795,0.3210379408738896
53,-3.962348,-1002.906427,3.666667,0.06602694593092821,4.9372744013656185,0.013373157042408983
54,19.222683,4453.404048,20.5,26.728359756132058,0.9817534424701297,27.22512455763075
55,30.801606,8507.294903,27.666667,44.859918952987506,2.493463318839654,17.99100817487193
56,11.440252,4086.453968,10.666667,18.24056042982591,1.1034953750869714,16.529802336859174
57,87.915263,35294.934449,31.333333,129.57281637472977,3.8348203011643482,33.78849755629702
58,-0.83891,-745.256649,5.166667,14.506180672644097,7.538400743635513,1.9243047916882516
59,-9.797859,-7410.165192,3.666667,6.112938435283131,12.987390483067832,0.47068257809394487
60,-3.187471,-2235.883629,0.166667,0.7086373024870456,3.168732908038243,0.22363428002701613
61,47.65338,30715.211499,21.166667,73.73294375708929,0.2609366497838867,282.57028599913616
62,-8.892181,-8607.074904,4.166667,6.338032102078728,10.627837164491156,0.5963614236822176
63,14.819498,12683.319298,13.666667,27.829830487651176,4.299185829211413,6.473279265705972
64,-5.939132,-6027.102081,4.833333,1.963769773749838,9.02446403413009,0.21760514157106225
65,-3.742882,-3613.595625,2.5,5.657191221348492,6.852546333111466,0.8255604480940136
66,-0.264454,-369.390511,9.833333,6.712327594878201,3.0516022118494517,2.199607658171847
67,5.253101,4519.966216,8.666667,12.223030253899847,0.5904746973586428,20.700345516203917
68,-5.124388,-4902.785299,2.0,4.112191080515103,6.091242960558528,0.6750988438881843
69,-5.738881,-5177.896557,7.166667,3.1311299179040173,15.761799764535542,0.19865307037773317
70,13.66472,11166.922225,8.333333,23.71401332033449,1.6582645048202944,14.30050106686953
71,17.917037,16636.653963,13.666667,27.140806020511775,1.4101535202318132,19.246703022838346
72,3.838405,4060.151507,6.333333,10.103749126507578,4.225654247435909,2.391049654059711
73,-0.553987,-802.580507,11.5,12.910274397509008,8.589937045990197,1.5029533194932498
74,-6.520204,-7537.435141,1.833333,0.31619847371469584,8.684175519814916,0.03641088011098086
75,30.168591,31613.434453,19.5,40.36953320151604,1.76018236787629,22.934858306882727
76,-1.679495,-2500.764186,2.333333,4.592678987216157,4.782367067182708,0.9603359429960494
77,-0.767437,-1229.453277,8.666667,5.016745015989908,5.522511329943418,0.908417333394825
78,5.204465,6699.406143,5.5,12.67771105311026,0.2246870375203685,56.423864914597
79,-7.497723,-10633.022075,1.0,0.9477746728731362,8.339105235097179,0.11365424061135396
80,-3.095213,-4161.354217,2.666667,3.2466106224250586,6.218170771676715,0.5221166709047487
81,1.191136,1289.487722,6.833333,10.182509388881613,1.1299238724926586,9.011677367625287
82,-1.632189,-2227.675943,2.666667,5.103312965864927,4.294343742871629,1.1883801743482092
83,-6.944136,-8695.743087,3.0,3.920255201230062,9.205468168710675,0.4258615780732351
84,11.501257,12908.315262,14.166667,17.99849376516171,1.7246318476152587,10.43613672683199
85,-4.921238,-6411.274567,4.833333,2.2324934079270076,6.96203146295,0.3206669518527341
86,-3.6538,-4558.638727,1.5,0.3654197208613693,3.8880784636407153,0.09398465701723466
