trade_id,side,entry_ts,exit_ts,return_pct,pnl_usd,fees_usd,n_buy_fills,n_sell_fills,entry_reason,exit_reason,max_exposure_during_trade,exposure_at_entry,exposure_at_exit,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,days_held,regime,label
16,long,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,-15.926923,-715.51746,12.306786,1,1,vdo_trend_accel,fixed_stop,0.300441,0.297925,0.0,1582041600000,1583697600000,9840.523148,8273.23056,0.45294446,19.166667,AnalyticalRegime.BULL,candidate
17,long,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,-23.620566,-1202.599905,13.405057,1,1,vdo_trend_accel,emergency_dd,0.350614,0.348496,0.0,1583899200000,1584014400000,7931.725781,6058.207246,0.63879537,1.333333,AnalyticalRegime.NEUTRAL,candidate
18,long,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,-1.84413,-14.957044,2.232509,1,1,vdo_trend,trailing_stop,0.064002,0.05802,0.0,1588320000000,1589083200000,8775.949372,8614.109426,0.08558566,8.833333,AnalyticalRegime.NEUTRAL,candidate
19,long,2020-05-17T16:00:00Z,2020-05-22T04:00:00Z,-8.608806,-405.557643,13.312562,1,1,vdo_trend_accel,emergency_dd,0.351183,0.349108,0.0,1589731200000,1590120000000,9832.465096,8986.007249,0.47161328,4.5,AnalyticalRegime.BULL,candidate
20,long,2020-05-26T08:00:00Z,2020-06-04T08:00:00Z,7.519179,330.560821,13.984501,1,1,vdo_trend_accel,trailing_stop,0.380449,0.348071,0.0,1590480000000,1591257600000,8965.789069,9639.942822,0.50108217,9.0,AnalyticalRegime.BULL,candidate
21,long,2020-06-05T00:00:00Z,2020-08-04T12:00:00Z,13.358579,508.973531,12.350934,1,1,vdo_trend_accel,trailing_stop,0.337405,0.293644,0.0,1591315200000,1596542400000,9797.930587,11106.794869,0.39388014,60.5,AnalyticalRegime.BULL,candidate
22,long,2020-08-10T04:00:00Z,2020-09-03T16:00:00Z,-11.32812,-548.109971,13.534393,1,1,vdo_trend_accel,emergency_dd,0.358025,0.349538,0.0,1597032000000,1599148800000,12021.412402,10659.612388,0.39781839,24.5,AnalyticalRegime.BULL,candidate
23,long,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,1.638195,68.162621,13.876121,1,1,vdo_trend_accel,trailing_stop,0.369932,0.351106,0.0,1599379200000,1600704000000,10240.592918,10408.353835,0.44800094,15.333333,AnalyticalRegime.BULL,candidate
24,long,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,22.480987,748.782056,11.206964,1,1,vdo_trend,trailing_stop,0.306011,0.255236,0.0,1601107200000,1603958400000,10716.548516,13125.734415,0.31336384,33.0,AnalyticalRegime.CHOP,candidate
25,long,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,29.46046,1189.866829,13.993621,1,1,vdo_trend,trailing_stop,0.370784,0.297919,0.0,1604131200000,1606377600000,13589.719534,17593.313483,0.29917169,26.0,AnalyticalRegime.BULL,candidate
26,long,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,6.568703,338.680101,16.3744,1,1,vdo_trend_accel,trailing_stop,0.38228,0.355004,0.0,1606564800000,1607472000000,17177.45458,18305.790471,0.30764567,10.5,AnalyticalRegime.BULL,candidate
27,long,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,46.596764,6843.201921,54.580381,7,1,vdo_trend_accel,trailing_stop,0.976106,0.351535,0.0,1607745600000,1610352000000,23423.358973,34337.886343,0.62995388,30.166667,AnalyticalRegime.BULL,candidate
28,long,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,-3.977777,-314.391308,22.427411,5,1,vdo_trend,trailing_stop,0.348426,0.112284,0.0,1610553600000,1611115200000,36478.468249,35027.436276,0.20909612,6.5,AnalyticalRegime.SHOCK,candidate
29,long,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,29.868777,5274.378774,61.286786,13,1,vdo_trend,trailing_stop,0.862878,0.092899,0.0,1611374400000,1614052800000,39924.02438,51848.842245,0.44520629,31.0,AnalyticalRegime.BULL,candidate
30,long,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,4.884412,1187.172304,77.182794,8,1,vdo_trend_accel,trailing_stop,0.936963,0.114735,0.0,1614643200000,1615867200000,51693.478504,54218.400908,0.48583026,14.166667,AnalyticalRegime.BULL,candidate
31,long,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,1.863185,376.566646,66.664573,7,1,vdo_trend_accel,trailing_stop,0.793405,0.293564,0.0,1616256000000,1618675200000,59103.198665,60204.400416,0.37250811,28.0,AnalyticalRegime.BULL,candidate
32,long,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,3.214751,804.350627,80.127309,5,1,vdo_trend,trailing_stop,0.92811,0.255382,0.0,1619323200000,1620172800000,51496.377921,53151.858251,0.51045491,9.833333,AnalyticalRegime.BULL,candidate
33,long,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,-16.408693,-1476.787012,24.596947,1,1,vdo_trend_accel,fixed_stop,0.308525,0.300275,0.0,1620302400000,1620936000000,58046.002497,48521.412172,0.1538741,7.333333,AnalyticalRegime.BULL,candidate
34,long,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,-16.081681,-912.254896,15.527976,3,1,vdo_trend_accel,fixed_stop,0.192425,0.096023,0.0,1621497600000,1621785600000,39661.318726,33283.111909,0.14191603,3.333333,AnalyticalRegime.SHOCK,candidate
35,long,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,3.3142,313.619083,30.27474,8,1,vdo_trend_accel,trailing_stop,0.395024,0.090656,0.0,1627689600000,1629345600000,42591.370936,44002.934042,0.23307722,19.166667,AnalyticalRegime.NEUTRAL,candidate
36,long,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,-1.541652,-233.739968,41.188576,4,1,vdo_trend_accel,trailing_stop,0.521808,0.29369,0.0,1629403200000,1629979200000,47521.694773,46789.075809,0.29115498,6.666667,AnalyticalRegime.BULL,candidate
37,long,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,-5.810011,-1316.460636,64.433899,8,1,vdo_trend_accel,trailing_stop,0.828468,0.318998,0.0,1630080000000,1631073600000,49266.341113,46403.961213,0.44899966,11.5,AnalyticalRegime.BULL,candidate
38,long,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,-0.673854,-64.893932,23.579941,1,1,vdo_trend,trailing_stop,0.323302,0.309214,0.0,1631347200000,1632124800000,45089.025231,44785.191198,0.17491069,9.0,AnalyticalRegime.BULL,candidate
39,long,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,20.453184,4662.777899,76.05801,9,1,vdo_trend_accel,trailing_stop,0.919635,0.308416,0.0,1632326400000,1634860800000,51581.01283,62130.972398,0.44591025,29.333333,AnalyticalRegime.BULL,candidate
40,long,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,1.675318,438.843808,87.178535,7,1,vdo_trend_accel,trailing_stop,0.957771,0.302774,0.0,1635134400000,1636718400000,62640.032749,63689.452748,0.46005905,18.333333,AnalyticalRegime.BULL,candidate
41,long,2021-11-15T08:00:00Z,2021-12-04T04:00:00Z,-13.036895,-3721.344727,79.259083,7,1,vdo_trend,emergency_dd,0.922127,0.255607,0.0,1636963200000,1638590400000,59735.703838,51948.02299,0.47311627,18.833333,AnalyticalRegime.BULL,candidate
42,long,2021-12-12T00:00:00Z,2021-12-18T00:00:00Z,-7.037557,-811.81822,32.740088,2,1,vdo_trend_accel,emergency_dd,0.423374,0.349918,0.0,1639267200000,1639785600000,49576.696004,46087.707703,0.22815932,6.0,AnalyticalRegime.BULL,candidate
43,long,2021-12-25T08:00:00Z,2022-01-06T04:00:00Z,-16.044572,-1075.393777,18.350496,1,1,vdo_trend,fixed_stop,0.257141,0.25428,0.0,1640419200000,1641441600000,50970.11191,42792.175709,0.13047531,11.833333,AnalyticalRegime.BULL,candidate
44,long,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,3.668174,257.453899,22.391146,1,1,vdo_trend_accel,trailing_stop,0.308145,0.292886,0.0,1680163200000,1681718400000,28753.732181,29808.46916,0.25489872,18.0,AnalyticalRegime.BULL,candidate
45,long,2023-04-18T12:00:00Z,2023-04-21T20:00:00Z,-10.385563,-929.336229,25.125831,1,1,vdo_trend_accel,emergency_dd,0.350302,0.348837,0.0,1681819200000,1682107200000,30410.978185,27252.62692,0.29048745,3.333333,AnalyticalRegime.BULL,candidate
46,long,2023-04-23T20:00:00Z,2023-05-01T16:00:00Z,2.361393,136.789732,18.80627,1,1,vdo_trend,trailing_stop,0.271105,0.256025,0.0,1682280000000,1682956800000,27493.252646,28142.476403,0.22535003,7.833333,AnalyticalRegime.BULL,candidate
47,long,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,3.6989,220.685205,19.030008,1,1,vdo_trend,trailing_stop,0.269264,0.255793,0.0,1683187200000,1688803200000,29087.265465,30163.174188,0.21411945,65.0,AnalyticalRegime.CHOP,candidate
48,long,2023-07-09T16:00:00Z,2023-08-18T00:00:00Z,-12.452453,-1071.754022,23.960001,1,1,vdo_trend_accel,emergency_dd,0.355252,0.345216,0.0,1688918400000,1692316800000,30379.827057,26596.793246,0.28034892,39.333333,AnalyticalRegime.BULL,candidate
49,long,2023-08-20T00:00:00Z,2023-08-31T20:00:00Z,0.040256,-9.050684,24.732535,1,1,vdo_dip_buy,trailing_stop,0.365061,0.350352,0.0,1692489600000,1693512000000,26126.116535,26136.633751,0.31548965,11.833333,AnalyticalRegime.NEUTRAL,candidate
50,long,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,22.868449,254.297845,3.747659,1,1,vdo_trend_accel,trailing_stop,0.059514,0.04795,0.0,1696219200000,1699358400000,28154.673572,34593.210827,0.03981711,36.333333,AnalyticalRegime.NEUTRAL,candidate
51,long,2023-11-08T12:00:00Z,2023-11-15T04:00:00Z,-0.055174,-16.310913,23.852469,1,1,vdo_trend_accel,trailing_stop,0.346894,0.334037,0.0,1699444800000,1700020800000,35366.139633,35346.626846,0.22487659,6.666667,AnalyticalRegime.BULL,candidate
52,long,2023-11-15T20:00:00Z,2023-12-11T20:00:00Z,8.529393,695.567822,26.004534,1,1,vdo_trend_accel,trailing_stop,0.388468,0.352474,0.0,1700078400000,1702324800000,37537.499365,40739.220205,0.22147525,26.0,AnalyticalRegime.BULL,candidate
53,long,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,1.396392,90.238829,21.908475,1,1,vdo_trend_accel,trailing_stop,0.321593,0.300926,0.0,1702483200000,1705118400000,41981.119655,42567.340712,0.17274886,30.5,AnalyticalRegime.BULL,candidate
54,long,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,-8.11908,-708.504413,24.697245,1,1,vdo_trend_accel,emergency_dd,0.349852,0.349852,0.0,1705420800000,1705953600000,43295.713263,39780.499645,0.19818946,6.166667,AnalyticalRegime.CHOP,candidate
55,long,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,27.233405,2252.109433,28.386066,1,1,vdo_trend_accel,trailing_stop,0.415119,0.351914,0.0,1706126400000,1708732800000,39842.852991,50693.418536,0.20902168,30.166667,AnalyticalRegime.BULL,candidate
56,long,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,21.812899,3343.529033,51.430771,5,1,vdo_trend_accel,trailing_stop,0.654163,0.293844,0.0,1708833600000,1710446400000,56928.037186,69345.692264,0.27153059,18.666667,AnalyticalRegime.BULL,candidate
57,long,2024-03-19T00:00:00Z,2024-04-02T12:00:00Z,-4.317839,-1231.088511,80.996135,8,1,vdo_trend,emergency_dd,0.943743,0.334616,0.0,1710806400000,1712059200000,68515.471399,65557.083716,0.40274777,14.5,AnalyticalRegime.SHOCK,candidate
58,long,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,-3.246061,-549.412487,47.814631,5,1,vdo_trend_accel,trailing_stop,0.586918,0.296067,0.0,1712246400000,1712952000000,69017.503208,66777.152731,0.23473988,8.166667,AnalyticalRegime.BULL,candidate
59,long,2024-04-17T00:00:00Z,2024-04-30T20:00:00Z,-7.577401,-2018.706246,75.513791,12,1,vdo_trend_accel,emergency_dd,0.952603,0.293623,0.0,1713312000000,1714507200000,64090.030512,59233.671873,0.40821453,13.833333,AnalyticalRegime.BULL,candidate
60,long,2024-05-04T00:00:00Z,2024-05-23T20:00:00Z,6.653261,578.430278,27.613428,1,1,vdo_trend_accel,trailing_stop,0.379893,0.349734,0.0,1714780800000,1716494400000,62944.907731,67132.79682,0.14152273,19.833333,AnalyticalRegime.BULL,candidate
61,long,2024-05-27T16:00:00Z,2024-06-18T16:00:00Z,-8.237651,-762.663234,26.193127,1,1,vdo_trend_accel,emergency_dd,0.354567,0.346684,0.0,1716825600000,1718726400000,70444.251453,64641.300186,0.12926686,22.0,AnalyticalRegime.BULL,candidate
62,long,2024-06-22T08:00:00Z,2024-06-24T20:00:00Z,-8.263741,-742.185134,25.407323,1,1,vdo_trend_accel,emergency_dd,0.34994,0.349407,0.0,1719043200000,1719259200000,64584.52612,59247.428107,0.13678388,2.5,AnalyticalRegime.BULL,candidate
63,long,2024-06-27T00:00:00Z,2024-07-05T04:00:00Z,-9.442746,-820.832299,24.494578,1,1,vdo_trend,emergency_dd,0.359786,0.35095,0.0,1719446400000,1720152000000,60925.860196,55172.785807,0.14065382,8.166667,AnalyticalRegime.BULL,candidate
64,long,2024-07-07T04:00:00Z,2024-07-25T04:00:00Z,10.354905,843.412339,26.11779,1,1,vdo_trend,trailing_stop,0.38827,0.347968,0.0,1720324800000,1721880000000,58021.437951,64029.502443,0.1426606,18.0,AnalyticalRegime.NEUTRAL,candidate
65,long,2024-07-26T08:00:00Z,2024-08-03T00:00:00Z,-8.244951,-718.262716,24.645833,1,1,vdo_trend_accel,emergency_dd,0.35933,0.351771,0.0,1721980800000,1722643200000,66957.467283,61436.857035,0.12796949,7.666667,AnalyticalRegime.BULL,candidate
66,long,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,4.751365,210.457722,14.069201,1,1,vdo_trend_accel,trailing_stop,0.209475,0.193911,0.0,1722916800000,1724025600000,55721.409646,58368.937257,0.08221088,12.833333,AnalyticalRegime.NEUTRAL,candidate
67,long,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,1.594619,120.911879,25.35161,1,1,vdo_trend_accel,trailing_stop,0.363892,0.35145,0.0,1724126400000,1724774400000,60679.824345,61647.436297,0.13816277,7.5,AnalyticalRegime.NEUTRAL,candidate
68,long,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,7.290499,437.453804,19.07831,1,1,vdo_trend,trailing_stop,0.276822,0.25551,0.0,1725062400000,1727712000000,59183.128771,63497.87447,0.10367435,30.666667,AnalyticalRegime.CHOP,candidate
69,long,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,7.873337,625.901094,25.307858,1,1,vdo_trend_accel,trailing_stop,0.357985,0.331709,0.0,1728028800000,1729684800000,61505.099001,66347.602604,0.13196362,19.166667,AnalyticalRegime.BULL,candidate
70,long,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,1.208467,91.655104,26.179502,1,1,vdo_trend_accel,trailing_stop,0.360152,0.345444,0.0,1729800000000,1730448000000,68378.116867,69204.443618,0.12685475,7.5,AnalyticalRegime.BULL,candidate
71,long,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,20.188986,3967.549202,65.492301,6,1,vdo_trend_accel,trailing_stop,0.82317,0.348887,0.0,1730692800000,1732464000000,79712.497597,95805.642455,0.24875796,20.5,AnalyticalRegime.BULL,candidate
72,long,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,-0.721751,-208.282643,71.507496,6,1,vdo_trend_accel,trailing_stop,0.828622,0.35285,0.0,1732723200000,1733774400000,97678.277685,96973.283938,0.24490769,12.166667,AnalyticalRegime.BULL,candidate
73,long,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,-2.197486,-509.011104,64.425465,6,1,vdo_trend_accel,trailing_stop,0.761268,0.352028,0.0,1733932800000,1734566400000,102353.024386,100103.831041,0.2121455,7.333333,AnalyticalRegime.BULL,candidate
74,long,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,0.430916,64.996234,69.721815,9,1,vdo_trend,trailing_stop,0.829343,0.262206,0.0,1734825600000,1736280000000,95942.13247,96355.562123,0.24171486,16.833333,AnalyticalRegime.BULL,candidate
75,long,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,3.13473,794.793749,81.266125,10,1,vdo_trend_accel,trailing_stop,0.947188,0.292156,0.0,1736539200000,1737633600000,98747.12522,101842.580986,0.27009071,12.666667,AnalyticalRegime.CHOP,candidate
76,long,2025-01-24T16:00:00Z,2025-02-03T00:00:00Z,-7.187225,-1842.441961,72.732351,9,1,vdo_trend_accel,emergency_dd,0.862348,0.306209,0.0,1737734400000,1738540800000,105161.077283,97602.913835,0.23913632,9.333333,AnalyticalRegime.CHOP,candidate
77,long,2025-02-07T20:00:00Z,2025-02-26T20:00:00Z,-14.096133,-2889.064203,56.635005,8,1,vdo_trend,emergency_dd,0.748226,0.254394,0.0,1738958400000,1740600000000,97519.642435,83773.143984,0.2082635,19.0,AnalyticalRegime.BULL,candidate
78,long,2025-02-28T20:00:00Z,2025-03-04T08:00:00Z,-1.693081,-131.264947,21.214481,1,1,vdo_trend_accel,trailing_stop,0.31678,0.29322,0.0,1740772800000,1741075200000,84534.471112,83103.234397,0.08436638,3.5,AnalyticalRegime.NEUTRAL,candidate
79,long,2025-03-05T12:00:00Z,2025-03-09T20:00:00Z,-8.17077,-703.091064,24.349737,1,1,vdo_trend_accel,emergency_dd,0.354813,0.34656,0.0,1741176000000,1741550400000,89904.096714,82558.2398,0.09412582,4.333333,AnalyticalRegime.BULL,candidate
80,long,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,0.539793,31.941427,24.701052,1,1,vdo_dip_buy,trailing_stop,0.362463,0.351256,0.0,1743264000000,1743926400000,82496.654824,82941.965786,0.09953763,7.666667,AnalyticalRegime.NEUTRAL,candidate
81,long,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,7.893629,635.429028,25.628284,1,1,vdo_trend_accel,trailing_stop,0.375698,0.350904,0.0,1745208000000,1746403200000,87292.787361,94183.355959,0.09414749,13.833333,AnalyticalRegime.CHOP,candidate
82,long,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,12.722977,887.403228,22.555282,1,1,vdo_trend_accel,trailing_stop,0.32837,0.297526,0.0,1746561600000,1748174400000,95058.487241,107152.756825,0.07436211,18.666667,AnalyticalRegime.BULL,candidate
83,long,2025-06-02T16:00:00Z,2025-06-13T00:00:00Z,0.978389,52.679417,19.205132,1,1,vdo_trend,trailing_stop,0.265633,0.255139,0.0,1748880000000,1749772800000,104543.2549,105566.094678,0.06093694,10.333333,AnalyticalRegime.BULL,candidate
84,long,2025-06-16T16:00:00Z,2025-06-22T16:00:00Z,-8.11391,-722.769479,25.210941,1,1,vdo_trend_accel,emergency_dd,0.352896,0.352896,0.0,1750089600000,1750608000000,107532.411816,98807.328517,0.08145447,6.0,AnalyticalRegime.BULL,candidate
85,long,2025-06-24T16:00:00Z,2025-07-15T08:00:00Z,10.737912,898.727117,26.872783,1,1,vdo_trend,trailing_stop,0.386051,0.351167,0.0,1750780800000,1752566400000,105349.991031,116662.380065,0.08069455,20.666667,AnalyticalRegime.BULL,candidate
86,long,2025-07-21T08:00:00Z,2025-11-04T16:00:00Z,-13.717137,-1150.20383,23.211171,1,1,vdo_trend_accel,emergency_dd,0.341242,0.327816,0.0,1753084800000,1762272000000,119483.574021,103093.848779,0.06952239,106.333333,AnalyticalRegime.BULL,candidate
