entry_bar_idx,entry_fill_bar_idx,entry_ts_ms,exit_ts_ms,entry_fill_price,exit_fill_price,qty,return_pct,pnl_usd
11391,11392,1678809600000,1681732800000,25920.571144,29541.236593,0.33633567,6.360800,688.770979
11980,11981,1687291200000,1689624000000,28010.759766,29854.523071,0.33673101,2.837223,473.131134
12518,12519,1695038400000,1695600000000,27224.183779,26222.148172,0.47254183,-3.677939,-491.723965
12599,12600,1696204800000,1696996800000,28020.579578,26989.030714,0.43179038,-3.649027,-458.828403
12726,12727,1698033600000,1699992000000,30767.424364,35258.714823,0.29144114,9.058836,1375.412338
12921,12922,1700841600000,1702267200000,38259.330655,42267.271007,0.22494469,10.475720,887.303207
13151,13152,1704153600000,1705104000000,44223.740595,42739.967956,0.18635469,-3.355150,-214.471634
13373,13374,1707350400000,1710633600000,44393.960687,65235.355685,0.09174684,46.946465,3784.311155
13654,13655,1711396800000,1711987200000,71031.868630,68168.929909,0.08534527,-4.030499,-253.065121
13736,13737,1712577600000,1712952000000,72476.422101,66777.152731,0.09883513,-7.863619,-573.187927
13971,13972,1715961600000,1718092800000,67262.301889,67502.626713,0.15549556,-0.364959,-54.192292
14327,14328,1721088000000,1721865600000,64788.800241,65310.650334,0.13152048,0.805463,55.749443
14397,14398,1722096000000,1722456000000,68912.861211,65191.589484,0.12361513,-5.399967,-472.093494
14560,14561,1724443200000,1724803200000,63692.484747,59355.599854,0.10258286,-6.975889,-465.738170
14709,14710,1726588800000,1727798400000,61196.640774,62566.236807,0.15158555,1.046862,84.031001
14869,14870,1728892800000,1729684800000,64685.507025,66347.602603,0.18361654,2.116126,234.181433
14956,14957,1730145600000,1730606400000,69699.637397,68311.537195,0.17736547,-1.991546,-264.375202
15006,15007,1730865600000,1732579200000,74422.897117,92917.023243,0.08325225,24.850049,2125.505581
15180,15181,1733371200000,1734566400000,103066.989741,100103.831041,0.08743683,-2.874983,-272.218357
15372,15373,1736136000000,1736323200000,99136.632329,95561.456824,0.07530333,-3.606311,-280.016765
15440,15441,1737115200000,1737964800000,102339.863159,98948.986752,0.07453296,-3.313349,-185.563803
16002,16003,1745208000000,1748548800000,87292.787361,105626.034693,0.10532914,16.468701,2007.464837
16298,16299,1749470400000,1749787200000,107866.996150,104172.968849,0.11807156,-3.424613,-454.609381
16418,16419,1751198400000,1751385600000,108585.624239,105849.261299,0.11502253,-2.520005,-333.005972
16438,16439,1751486400000,1753416000000,109785.843559,115304.259205,0.12070636,3.265180,662.794143
16673,16674,1754870400000,1755489600000,119413.594094,115203.709830,0.12088527,-3.525465,-492.592263
16860,16861,1757563200000,1758513600000,114514.438610,114535.268772,0.15429451,-0.187881,-59.773358
16983,16984,1759334400000,1760112000000,117541.183086,118900.000765,0.13018504,1.156035,223.911945
17550,17551,1767499200000,1768780800000,91328.039589,93579.490278,0.16420463,2.029273,282.570705
