path,d_sharpe,d_cagr,d_mdd
193,0.034339,1.593332,0.881981
194,0.000915,1.088233,0.450423
195,0.022201,0.315823,1.526655
196,0.224921,7.674512,-1.546847
197,0.058776,3.543481,-2.102795
198,-0.045823,-0.838791,2.331146
199,0.156916,5.785438,-22.483292
200,-0.002640,-0.029104,-1.136804
201,0.116215,5.375934,1.422427
202,0.109840,3.943913,-6.202847
203,-0.034199,-1.069600,7.506541
204,-0.004766,0.163632,-3.032428
205,0.012002,1.084695,2.132546
206,0.031828,1.493711,4.665913
207,-0.104679,-3.486034,7.225639
208,-0.031121,-0.226976,4.286464
209,-0.003736,0.060038,-0.580700
210,0.288681,4.924069,-4.268679
211,-0.103776,-5.022024,4.590951
212,-0.006392,-0.105927,4.145589
213,0.088207,2.217665,-3.008686
214,-0.014716,-1.319786,2.194914
215,0.068141,2.261427,-1.054372
216,0.064244,2.545059,0.186495
217,-0.095077,-2.921838,9.008999
218,-0.107816,-3.977331,2.866424
219,0.109170,7.278240,2.331646
220,-0.018975,-0.697774,0.346480
221,-0.035082,-0.317263,4.175652
222,0.070029,3.070165,-0.759144
223,-0.050982,-1.710375,1.652831
224,-0.008487,0.586577,2.462795
225,-0.252465,-10.676120,5.774861
226,0.087922,4.312835,-3.884581
227,0.055705,4.972906,-1.764913
228,0.005501,0.385123,-3.903604
229,-0.080354,-2.321498,3.129567
230,-0.061966,-2.105870,7.117128
231,0.133418,8.243079,-4.641215
232,0.062042,3.344757,-2.870158
233,-0.254532,-8.481238,11.616633
234,-0.031439,-0.936086,2.276552
235,0.162267,11.110104,-2.429933
236,-0.051647,-1.832182,1.668138
237,-0.073682,-2.905343,11.642208
238,-0.032455,-0.678495,2.961912
239,-0.036484,-0.046897,6.063071
240,-0.105243,-3.405658,-0.015829
241,-0.031293,-0.862352,1.967557
242,0.129696,3.364079,-5.224943
243,-0.045437,-1.298953,-0.331967
244,0.130918,5.280160,-2.579373
245,-0.010521,-0.273589,6.549529
246,0.200400,8.059845,1.880153
247,-0.069272,-2.278106,0.229388
248,0.178998,10.905386,0.741621
249,0.062353,3.163059,3.663245
250,0.094742,4.013396,2.685707
251,0.002021,0.864521,-1.245826
252,-0.110060,-3.991852,5.411736
253,-0.089371,-4.125695,5.587296
254,-0.201272,-6.921235,5.972164
255,-0.090833,-2.833627,5.037545
256,-0.221485,-7.097014,9.822100
257,-0.070321,-1.171030,9.241282
258,-0.243809,-8.640605,13.095471
259,-0.021444,-0.686095,0.349298
260,0.145911,5.629853,6.018955
261,-0.012324,-0.659071,0.296401
262,0.141098,3.969896,-6.036318
263,0.151195,4.610609,-2.367231
264,0.088468,1.782782,-10.396042
265,0.011189,0.280909,2.111309
266,0.044622,2.826814,3.479946
267,-0.002222,0.093843,-4.716243
268,0.103137,3.856830,-2.585154
269,-0.110961,-3.545885,1.050223
270,0.025771,0.721298,2.479809
271,-0.025670,-1.150676,0.492238
272,0.107690,4.425653,-9.720980
273,-0.059863,-2.634105,-0.887255
274,0.068850,3.136017,-0.453764
275,0.093216,3.608299,-2.808156
276,-0.179359,-6.084583,7.678163
277,0.054641,1.726817,-3.971803
278,-0.004539,0.550317,2.297988
279,0.224486,8.727064,-8.598879
280,-0.038876,-0.882555,6.772374
281,-0.092691,-2.971653,11.187918
282,-0.070999,-2.733567,3.039826
283,0.121047,7.042933,-4.477527
284,-0.186975,-6.407685,11.741857
285,0.039110,1.099773,2.118863
286,-0.025439,-1.116663,4.502919
287,-0.154630,-5.617132,-0.879672
288,0.240658,10.852586,-6.554146
289,0.030425,1.140851,6.379690
290,0.115503,3.836089,-7.843375
291,0.022805,-0.084083,-0.041017
292,0.151248,6.703351,-3.121745
293,0.143546,6.463516,-4.892368
294,-0.305156,-9.990799,17.178850
295,-0.051175,-1.650295,2.778668
296,0.004884,0.041379,-3.183364
297,-0.035259,-1.302419,-1.794600
298,0.048662,2.576582,-0.302123
299,-0.013549,0.774812,-4.731724
300,0.094833,6.014832,1.208646
301,-0.013432,0.530410,-3.737277
302,0.054828,1.224412,-4.137059
303,0.041305,2.236508,-2.800167
304,-0.013041,-0.300049,2.117731
305,0.056919,-0.141337,1.906908
306,-0.084283,-2.485675,6.439155
307,0.172441,9.208282,0.098216
308,0.100316,5.067423,-3.400973
309,0.143786,7.208768,6.038946
310,-0.288686,-10.913010,8.241684
311,-0.150937,-4.757275,8.277875
312,0.023041,1.901384,5.859585
313,0.101153,2.594080,-3.963150
314,0.174538,7.672209,-1.387099
315,0.070276,3.635642,-10.397113
316,0.157021,7.823413,-2.662371
317,0.090141,2.923266,-2.197656
318,-0.055955,-1.452619,2.321267
319,-0.109225,-3.890007,1.335432
320,0.016159,0.961303,-1.106366
321,0.025551,0.793178,4.218052
322,-0.030857,-1.002705,-1.987819
323,-0.068220,-2.223931,6.801147
324,0.056561,4.106551,-0.336022
325,-0.141008,-4.884728,3.023527
326,-0.035157,-1.385803,1.741423
327,-0.056538,-1.818760,5.711760
328,0.062248,3.809573,-7.267123
329,-0.022418,-0.352523,6.561541
330,-0.143852,-4.787342,6.622747
331,-0.044506,-1.094356,3.685033
332,-0.021606,-0.982446,-1.446760
333,-0.045909,-0.934518,6.410182
334,0.102151,4.202464,-1.470749
335,0.111394,2.044847,2.561218
336,-0.049285,-1.833522,10.379600
337,-0.100799,-3.042455,0.728764
338,-0.177421,-7.979897,10.275413
339,0.266128,8.384670,-9.059855
340,0.040467,4.894129,3.004510
341,0.081872,2.748582,2.670589
342,0.160671,8.181301,5.141664
343,-0.113112,-3.895258,7.155688
344,-0.157243,-5.858995,9.042320
345,0.119322,4.261369,-6.723468
346,-0.084692,-2.664824,1.333196
347,-0.187859,-6.846757,12.032491
348,0.308320,9.034693,-7.500117
349,0.049607,2.003693,1.001759
350,0.008644,0.773094,7.833841
351,-0.047731,-1.858280,-3.074667
352,-0.229270,-7.976506,18.945668
353,-0.137108,-4.643901,7.408943
354,-0.092862,-3.553595,2.471122
355,0.135588,4.162964,1.422314
356,0.047498,2.015348,5.806367
357,0.106351,4.889196,8.245052
358,0.023395,2.739472,2.269483
359,0.112887,4.293361,-4.650679
360,0.196500,7.890530,-0.888028
361,-0.013755,-0.110038,7.610124
362,0.173850,2.941407,-4.213943
363,-0.098718,-3.107316,3.314708
364,-0.266702,-10.855442,15.559022
365,-0.035210,-0.991962,9.904350
366,0.095638,4.924952,3.475196
367,0.177376,9.675416,-0.916398
368,-0.004565,-0.199074,0.839955
369,-0.186341,-6.964065,3.723915
370,0.017861,0.076273,-5.478817
371,-0.068713,-2.191020,9.234351
372,-0.056776,-1.785759,12.061448
373,-0.059095,-1.415415,12.659843
374,-0.004899,0.294856,8.828589
375,-0.254564,-8.683447,7.482735
376,0.166973,5.197788,-1.201295
377,-0.092153,-2.859152,-1.403453
378,-0.118472,-4.089856,4.532442
379,0.093840,2.859125,10.962793
380,0.089493,6.379013,-18.295369
381,0.028360,1.633890,-7.081533
382,0.019896,0.295672,-2.392309
383,-0.005918,-0.870715,2.472943
384,0.009557,-0.394690,1.952447
385,-0.062027,-1.943292,-0.754381
386,0.041819,3.189895,-6.586240
387,0.041758,2.558145,3.425133
388,0.061412,4.110691,-4.090219
389,0.099901,4.285737,-1.802333
390,-0.095620,-3.097720,3.761339
391,0.001831,-0.212598,6.480029
392,-0.057169,-1.696071,1.806103
393,-0.023042,0.076193,-6.243036
394,0.214752,6.327384,0.530534
395,0.256926,11.790707,-1.606097
396,-0.087150,-2.673277,7.828351
397,-0.096324,-3.647567,-0.810157
398,0.038286,2.247186,0.188784
399,-0.008324,1.176108,2.398435
400,-0.124106,-4.612105,17.464352
401,0.032210,1.937667,-12.086189
402,-0.091945,-3.600573,16.209039
403,0.167497,7.019168,-6.713179
404,0.022336,0.725062,2.633909
405,0.159987,4.878127,-5.660366
406,0.011827,0.215587,-2.344347
407,0.033686,1.965174,-0.280951
408,-0.244751,-8.895722,10.909738
409,-0.066720,-2.273519,3.168753
410,0.267714,14.926097,-15.233311
411,-0.000599,0.508121,-0.661746
412,-0.062592,-1.761584,-0.128554
413,-0.007680,0.741655,1.814866
414,-0.039627,-1.708118,3.175228
415,0.049045,2.041685,-1.845559
416,-0.014489,1.643960,5.674412
417,-0.112546,-4.155331,-5.991039
418,-0.017472,-0.834919,4.675740
419,0.074137,3.807682,-0.400108
420,0.076147,3.558718,5.570700
421,0.125438,2.478554,3.091966
422,-0.132567,-4.430700,8.424110
423,-0.046581,-1.029022,11.875339
424,0.051790,2.344025,-0.912520
425,0.140518,5.671110,-7.100870
426,0.054161,2.303672,2.776061
427,-0.038205,-1.934398,7.756845
428,-0.182303,-5.521559,4.018637
429,0.026974,1.838806,-6.446593
430,0.094218,4.830532,0.501237
431,0.007372,0.240067,2.890641
432,0.036284,2.205229,-6.020804
433,-0.189578,-5.578697,9.434357
434,-0.045026,-1.575759,-1.370302
435,-0.037052,1.791659,11.309817
436,-0.041714,-0.886700,7.976628
437,0.293689,9.988150,-10.528247
438,0.079868,3.879057,-1.856998
439,0.216150,17.409906,-1.860979
440,-0.011152,0.424381,-0.482405
441,0.005455,0.781357,4.350064
442,0.200524,8.292282,-14.128680
443,-0.040432,-1.162359,8.887595
444,0.070895,2.157388,0.592901
445,-0.025113,0.232164,1.354610
446,-0.002378,0.299869,1.107816
447,0.051343,3.520658,2.586815
448,0.167015,3.171835,-4.129587
449,0.198801,7.044403,-4.886653
450,0.008027,0.318754,0.765395
451,0.099453,4.169436,-3.078261
452,-0.135497,-4.928252,3.801337
453,0.131919,4.145615,-0.255267
454,-0.011270,0.804773,9.487165
455,0.068014,2.750489,-2.003970
456,0.032181,1.861928,3.352021
457,0.027011,0.389585,-0.845344
458,-0.005664,-0.207689,-0.200833
459,0.016141,0.513135,2.293297
460,-0.098664,-2.732016,2.356195
461,-0.053469,-1.746996,6.438746
462,-0.025257,-0.845993,-3.064562
463,0.064321,2.754272,-1.734802
464,-0.011628,0.421997,3.487723
465,-0.097334,-3.338991,2.812662
466,-0.151969,-5.129579,8.518537
467,-0.066008,-1.768858,2.400891
468,-0.162586,-6.938196,3.140431
469,-0.012451,-0.527563,3.899958
470,-0.117504,-3.678781,2.888888
471,0.205591,5.108320,-0.186004
472,0.176670,8.496925,5.102844
473,-0.070084,-2.803556,1.970662
474,0.161071,9.324406,-1.241085
475,0.150274,7.664182,-7.574823
476,-0.167615,-5.264732,0.040380
477,0.119921,4.942794,-5.790011
478,0.139408,7.164059,-12.942391
479,-0.103088,-3.224404,5.300820
480,0.172003,7.365543,1.308431
481,0.012353,-0.039045,-3.250818
482,-0.135889,-5.669869,18.334941
483,0.236474,15.050792,-0.285299
484,-0.066055,-2.555650,-0.154618
485,0.047911,2.298286,6.939965
486,-0.125480,-4.502399,6.166562
487,-0.101152,-3.765167,5.750576
488,-0.220910,-7.039919,16.964428
489,0.090767,3.946727,8.323900
490,-0.131714,-4.434948,1.574901
491,-0.092651,-3.774556,15.455346
492,-0.081767,-3.557009,10.773268
493,-0.193003,-6.275157,8.936127
494,-0.054192,-1.225410,8.498733
495,0.192623,8.419927,-5.233199
496,0.170747,8.356003,7.286342
497,-0.071670,-2.249437,-0.732341
498,0.054511,5.686845,-4.726444
499,0.010901,1.984494,-1.067970
