config_id,mechanism_type,candidate_id,fold,cost_bps_rt,cagr,sharpe,max_drawdown,entries,exposure,mean_daily_return
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,2,50.0,2.6667422335713944,2.406089952843291,0.13998202049173436,3,0.7692307692307693,0.004084098993281488
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,3,50.0,0.6432815492292645,1.5758714266768892,0.1320597508646274,6,0.49818840579710144,0.0015309748986251244
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,4,50.0,31.590984230005994,6.360876533519003,0.10586733867237763,4,0.9347826086956522,0.01003850609134348
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,5,50.0,2.0388679033119805,1.7795657396195779,0.24783810405267592,6,0.7333333333333333,0.003919161461554403
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,6,50.0,-0.7739732466632641,-3.3963305591117425,0.3432599855052474,8,0.3516483516483517,-0.0038248778876332355
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,7,50.0,1.236870442456763,1.8557023782736561,0.1226206520288251,3,0.5235507246376812,0.0025557038755730267
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,8,50.0,0.22129804143341847,0.6930988503143345,0.24667365361966254,5,0.4673913043478261,0.000774222134599365
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,9,50.0,-0.3933607000874424,-1.3258264272017386,0.23561426830220056,5,0.3425925925925926,-0.0012126620004454854
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,10,50.0,-0.3359023727522026,-1.6156682531117124,0.17050347908927255,5,0.1336996336996337,-0.0010436648910394166
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,11,50.0,-0.6335918977237549,-2.161428158392462,0.23484392266958465,4,0.43478260869565216,-0.0024964976094073985
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,12,50.0,-0.593844662209736,-2.955911511725673,0.2033445757511707,6,0.3695652173913043,-0.0023465506184984076
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,13,50.0,1.6763772391661895,2.4062454140476595,0.20581906548737083,5,0.6981481481481482,0.0029756187383114764
D1Range_H4Flow_no_flow4h,cross_tf_range_flow_ablation,D1Range_H4Flow,14,50.0,-0.11906501392614144,-0.3198735608520979,0.1943154265259197,8,0.42857142857142855,-0.00024279285571017983
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG001,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG002,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG003,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG004,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG005,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,1,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,2,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,3,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,4,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,5,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,6,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,7,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,8,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,9,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,10,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,11,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,12,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,13,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,14,20.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG006,cross_tf_trend_flow,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,1,50.0,0.9932744728906948,1.9344372692644618,0.11559342309496301,5,0.5705098759761139,0.0021050110217778924
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,2,50.0,0.5001162192397561,0.964238006566864,0.18520944564658381,9,0.7608994951812759,0.0016236548925738989
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,3,50.0,1.102058836831341,2.2636479020491906,0.0798641240589385,3,0.45108695652173914,0.0022082179658239223
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,4,50.0,49.28229312257515,7.137597792269346,0.10524501985738322,3,0.9886518384021789,0.011236644517312865
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,5,50.0,14.170636765830602,3.454570660817122,0.24011648646490302,6,0.9499536607970342,0.00858936586050662
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,6,50.0,-0.7568005778431179,-4.122500315476084,0.3166923017636518,14,0.23634694814134924,-0.003714736312886164
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,7,50.0,2.9493532741879984,3.0303486389184484,0.1598605563345349,6,0.5758401453224341,0.00410716159605076
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,8,50.0,1.162027617358008,2.1269741603312653,0.11604273511842933,1,0.45108695652173914,0.0023310191637806563
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,9,50.0,-0.22327435255390715,-0.3423446889025973,0.2243827845786842,11,0.3976851851851852,-0.0004206778214484934
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,10,50.0,-0.7410677355121424,-5.415872157765296,0.3014012523293279,8,0.1671245421245421,-0.003611310024956025
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,11,50.0,0.47888248922714904,1.3668824852129084,0.08957712173959154,6,0.39492753623188404,0.0012134257636642212
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,12,50.0,-0.5587509895864294,-2.2795675217773077,0.21090446500521565,13,0.4673913043478261,-0.002079926726753199
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,13,50.0,4.132248819242879,3.661663195742432,0.09655106383543999,11,0.7512737378415933,0.004796402599487699
H4Trend_H1Flow_no_flow1h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,14,50.0,-0.2064370732569245,-0.6415355672065531,0.1818946307658743,13,0.48717948717948717,-0.0005152611704554437
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,1,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,2,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,3,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,4,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,5,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,6,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,7,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,8,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,9,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,10,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,11,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,12,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,13,50.0,0.0,0.0,0.0,0,0.0,0.0
H4Trend_H1Flow_no_trend4h,cross_tf_trend_flow_ablation,H4Trend_H1Flow,14,50.0,0.0,0.0,0.0,0,0.0,0.0
CFG015,single_tf_zret_trailing,M15ZRetTrail,1,20.0,-0.2282313463500866,-0.2608140016320275,0.2632981882523937,92,0.2845649925295943,-0.000360182256011
CFG015,single_tf_zret_trailing,M15ZRetTrail,2,20.0,-0.5470908377632696,-1.56782517480405,0.2521979645238602,107,0.3077364554637282,-0.0019061693099055
CFG015,single_tf_zret_trailing,M15ZRetTrail,3,20.0,-0.5851494407628719,-2.569823677288055,0.248143283130258,111,0.3473731884057971,-0.002267756114945
CFG015,single_tf_zret_trailing,M15ZRetTrail,4,20.0,0.8160838277629585,1.5058809010793042,0.1093464220550504,117,0.3666704506754455,0.0019267746414997
CFG015,single_tf_zret_trailing,M15ZRetTrail,5,20.0,1.4431742796764118,1.8968601941557488,0.1269872597134638,93,0.3144049136632286,0.0028449581532537
CFG015,single_tf_zret_trailing,M15ZRetTrail,6,20.0,-0.3989384423430102,-1.0268148528472156,0.1647021592373641,84,0.2410427193385392,-0.0011646303876684
CFG015,single_tf_zret_trailing,M15ZRetTrail,7,20.0,0.2951620120597886,0.9678983255672056,0.118993382639176,88,0.2576652282534635,0.0008460182271251
