would_be_blocked_by_cap,n,mean_net_ret,median_net_ret,win_rate,avg_bars
False,76,0.037867215004719,-0.006574473184748797,0.40789473684210525,40.44736842105263
True,10,0.05620914114609712,-0.008468223430576904,0.4,76.5
