trade_id,entry_time,exit_time,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason
1,2019-04-10T20:00:00Z,2019-04-28T04:00:00Z,1554926400000,1556424000000,5173.12,5301.26,0.81638106,98.12,2.48,17.33,vdo_trend_accel,trailing_stop
2,2019-04-29T00:00:00Z,2019-05-17T04:00:00Z,1556496000000,1558065600000,5391.25,7336.60,1.76804663,3420.02,36.08,18.17,vdo_trend_accel,trailing_stop
3,2019-05-17T20:00:00Z,2019-06-04T00:00:00Z,1558123200000,1559606400000,7625.89,8107.55,1.69919280,797.76,6.32,17.17,vdo_dip_buy,trailing_stop
4,2019-06-06T04:00:00Z,2019-06-27T16:00:00Z,1559793600000,1561651200000,7887.04,11818.17,1.75025716,6849.47,49.84,21.50,vdo_trend_accel,trailing_stop
5,2019-07-03T04:00:00Z,2019-07-12T04:00:00Z,1562126400000,1562904000000,11441.57,11178.32,1.39247905,-389.91,-2.30,9.00,vdo_trend_accel,trailing_stop
6,2019-07-18T08:00:00Z,2019-07-23T16:00:00Z,1563436800000,1563897600000,10502.90,9920.66,1.12275323,-670.41,-5.54,5.33,vdo_trend_accel,trailing_stop
7,2019-07-25T04:00:00Z,2019-08-11T00:00:00Z,1564027200000,1565481600000,10012.31,11297.93,1.69455383,2149.84,12.84,16.83,vdo_trend_accel,trailing_stop
8,2019-08-16T16:00:00Z,2019-08-21T16:00:00Z,1565971200000,1566403200000,10333.08,9976.79,2.03375581,-755.06,-3.45,5.00,vdo_trend_accel,emergency_dd
9,2019-08-23T16:00:00Z,2019-08-28T20:00:00Z,1566576000000,1567022400000,10271.77,9675.55,1.75961719,-1074.67,-5.80,5.17,vdo_trend_accel,emergency_dd
10,2019-08-31T00:00:00Z,2019-09-09T04:00:00Z,1567209600000,1568001600000,9660.12,10289.92,1.99168624,1223.62,6.52,9.17,vdo_trend_accel,trailing_stop
11,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,1568246400000,1568865600000,10244.81,9812.88,2.05219508,-916.61,-4.22,7.17,vdo_trend_accel,emergency_dd
12,2019-09-20T00:00:00Z,2019-09-24T16:00:00Z,1568937600000,1569340800000,10164.29,9519.85,1.19715279,-788.58,-6.34,4.67,vdo_trend_accel,emergency_dd
13,2019-09-26T00:00:00Z,2019-11-01T04:00:00Z,1569456000000,1572580800000,8305.04,9055.06,1.74879317,1287.87,9.03,36.17,vdo_dip_buy,trailing_stop
14,2019-11-02T00:00:00Z,2019-11-15T16:00:00Z,1572652800000,1573833600000,9276.33,8470.97,1.96835375,-1610.25,-8.68,13.67,vdo_trend,emergency_dd
15,2019-11-17T04:00:00Z,2019-11-22T12:00:00Z,1573963200000,1574424000000,8490.49,7095.78,0.64843069,-911.28,-16.43,5.33,vdo_trend_accel,fixed_stop
16,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,1579248000000,1581883200000,9280.05,9736.17,1.23238750,544.12,4.92,30.50,vdo_trend_accel,trailing_stop
17,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,1582041600000,1583697600000,9840.69,8273.23,1.21627200,-1921.55,-15.93,19.17,vdo_trend_accel,fixed_stop
18,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,1583899200000,1584014400000,7935.48,6058.21,0.58150046,-1096.92,-23.66,1.33,vdo_trend_accel,fixed_stop
19,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,1588320000000,1589083200000,9181.23,8614.11,0.07673523,-44.51,-6.18,8.83,vdo_trend,trailing_stop
20,2020-05-17T16:00:00Z,2020-08-04T12:00:00Z,1589731200000,1596542400000,9744.56,11106.79,0.78908458,1061.77,13.98,78.83,vdo_trend_accel,trailing_stop
21,2020-08-10T04:00:00Z,2020-09-05T20:00:00Z,1597032000000,1599336000000,11914.09,9946.71,0.65358386,-1295.60,-16.51,26.67,vdo_trend_accel,fixed_stop
22,2020-09-06T12:00:00Z,2020-09-21T16:00:00Z,1599393600000,1600704000000,10268.17,10408.35,0.70670199,88.04,1.37,15.17,vdo_trend_accel,trailing_stop
23,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,1601107200000,1603958400000,10737.39,13125.73,0.66244536,1569.11,22.24,33.00,vdo_trend,trailing_stop
24,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,1604131200000,1606377600000,15037.00,17593.31,0.84436188,2136.17,17.00,26.00,vdo_trend,trailing_stop
25,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,1606564800000,1607472000000,18137.05,18305.79,0.91629806,129.46,0.93,10.50,vdo_trend_accel,trailing_stop
26,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,1607745600000,1610352000000,18992.51,34337.89,0.99058703,15149.91,80.80,30.17,vdo_trend_accel,trailing_stop
27,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,1610553600000,1611115200000,36381.65,35027.44,0.58069029,-816.89,-3.72,6.50,vdo_trend,trailing_stop
28,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,1611374400000,1614052800000,38234.83,51848.84,0.69072605,9349.83,35.61,31.00,vdo_trend,trailing_stop
29,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,1614643200000,1615867200000,51406.53,54218.40,0.74158469,2024.93,5.47,14.17,vdo_trend_accel,trailing_stop
30,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,1616256000000,1618675200000,58224.59,60204.40,0.70949717,1340.60,3.40,28.00,vdo_trend_accel,trailing_stop
31,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,1619323200000,1620172800000,51116.34,53151.86,0.77413793,1514.05,3.98,9.83,vdo_trend,trailing_stop
32,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,1620302400000,1620936000000,58046.00,48521.41,0.24957517,-2395.27,-16.41,7.33,vdo_trend_accel,fixed_stop
33,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,1621497600000,1621785600000,39661.32,33283.11,0.23017986,-1479.63,-16.08,3.33,vdo_trend_accel,fixed_stop
34,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,1627689600000,1629345600000,42552.24,44002.93,0.35548355,492.23,3.41,19.17,vdo_trend_accel,trailing_stop
35,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,1629403200000,1629979200000,47458.07,46789.08,0.71929610,-531.69,-1.41,6.67,vdo_trend_accel,trailing_stop
