ts_ms,side,qty,price,fee_quote,reason,kind,trade_id,btc_after,cash_after,exposure_after,datetime_utc,notional
1689278399999,BUY,0.10343907,31617.072893650253,3.2704406162413906,breakout_add,TWAP,24,0.18353601,14766.190710145805,0.2820456086401392,2023-07-13T19:59:59.999000+00:00,3270.4406162413907
1690070399999,SELL,0.18353601,29679.736989345,5.447300504873795,crash,MARKET,24,0.0,20208.043914514725,0.0,2023-07-22T23:59:59.999000+00:00,5447.300504873794
1696204799999,BUY,0.01543952,28002.36809931425,0.4323431223167244,breakout_add,TWAP,25,0.01543952,19775.268449075684,0.021387736909554093,2023-10-01T23:59:59.999000+00:00,432.34312231672436
1696305599999,BUY,0.04391367,27611.21123253875,1.212509618366,rebound_add,TWAP,25,0.05935319,18561.54632109132,0.08110184989297284,2023-10-03T03:59:59.999000+00:00,1212.509618366
1696406399999,BUY,0.04412729,27463.389509344503,1.2118849532618026,rebound_add,TWAP,25,0.10348048,17348.449482876254,0.14071409613538163,2023-10-04T07:59:59.999000+00:00,1211.8849532618026
1696420799999,BUY,0.04396056,27582.081039810753,1.212523728475463,rebound_add,TWAP,25,0.14744104,16134.713230672316,0.20125265005941512,2023-10-04T11:59:59.999000+00:00,1212.523728475463
1696449599999,BUY,0.04389893,27627.7670254525,1.2128294107066477,rebound_add,TWAP,25,0.19133997,14920.670990554961,0.26154000081529993,2023-10-04T19:59:59.999000+00:00,1212.8294107066476
1696564799999,BUY,0.04396465,27568.84640898,1.2120546832745627,rebound_add,TWAP,25,0.23530462000000002,13707.404252597124,0.32115388332480377,2023-10-06T03:59:59.999000+00:00,1212.0546832745626
1696579199999,BUY,0.04387545,27648.194172963,1.2130769610261296,rebound_add,TWAP,25,0.27918007,12493.114214609968,0.38181171828927146,2023-10-06T07:59:59.999000+00:00,1213.0769610261295
1696622399999,BUY,0.04356738,27962.144024809004,1.2182373543435834,rebound_add,TWAP,25,0.32274745,11273.658622912042,0.44451632820841935,2023-10-06T19:59:59.999000+00:00,1218.2373543435833
1696795199999,BUY,0.04361362,27904.753943874755,1.217027334701655,rebound_add,TWAP,25,0.36636107,10055.414260875685,0.5040499062083769,2023-10-08T19:59:59.999000+00:00,1217.0273347016548
1697068799999,SELL,0.14810175,26866.114239888,3.978918534627333,risk_off,TWAP,25,0.21825932000000003,14030.353876968391,0.294821959539999,2023-10-11T23:59:59.999000+00:00,3978.9185346273325
1697140799999,SELL,0.21825932,26566.228419480125,5.7983269498004075,crash,MARKET,25,0.0,19822.882499819,0.0,2023-10-12T19:59:59.999000+00:00,5798.326949800407
1698033599999,BUY,0.01460958,30747.44860991725,0.4492073102624749,breakout_add,TWAP,26,0.01460958,19373.225982246262,0.02265381275659947,2023-10-23T03:59:59.999000+00:00,449.2073102624749
