candidate,P_sharpe_pos,P_d_pos,median_d,pct5,pct95,gate
Cand01,0.996,0.8575,0.41928773287542503,-0.2338172936592928,1.0425542352288668,True
Cand02,0.994,0.772,0.28524881144237435,-0.3409554999616721,0.8910965497214985,True
Cand03,0.9945,0.6015,0.06362360230608578,-0.3550897712767603,0.5265997159030685,True
