strategy_id,trade_id,entry_ts,exit_ts,entry_price,exit_price,bars_held,days_held,pnl_usd,return_pct,exit_reason,entry_reason,entry_er30,entry_context,entry_d1_regime,entry_atr,entry_vdo,entry_ema_spread_atr,entry_price_to_slow_atr,mfe_pct,mae_pct,mfe_r,mae_r,realized_r,giveback_r,giveback_ratio,peak_time,peak_to_exit_bars,mae_before_mfe_first6,first_6_bar_mfe_r,first_6_bar_mae_r,failure_mode,is_winner
X0_E5EXIT,11,2019-05-17T20:00:00Z,2019-05-31T00:00:00Z,7142.867514,8258.834967,79,13.167,2653.47,15.6235,x0_trail_stop,x0_entry,0.025546,chop,on,312.402962,0.001791,2.991143,1.766767,27.0395,-1.0201,6.182376,0.233248,3.572205,2.610171,0.422195,2019-05-30T16:00:00Z,2,True,1.008737,0.233248,winner,True
X0_E5EXIT,12,2019-05-31T20:00:00Z,2019-06-04T00:00:00Z,8453.166831,8107.546369,19,3.167,-876.17,-4.0887,x0_trail_stop,x0_entry,0.018014,chop,on,209.24284,0.003306,3.009188,2.911402,4.2778,-4.4051,1.728199,1.779592,-1.651767,3.379966,1.955774,2019-06-02T12:00:00Z,9,True,0.825993,0.158365,trail_stop_noise,False
X0_E5EXIT,13,2019-06-08T12:00:00Z,2019-06-08T16:00:00Z,7989.313325,7911.18288,1,0.167,-244.03,-0.9779,x0_trend_exit,x0_entry,0.185643,chop,on,173.740502,0.009807,0.003114,0.146022,-0.0387,-2.0567,-0.017804,0.94574,-0.449696,0.431892,0.0,2019-06-08T12:00:00Z,1,True,-0.017804,0.94574,false_breakout,False
X0_E5EXIT,14,2019-06-13T04:00:00Z,2019-06-27T00:00:00Z,8090.094031,13085.284895,83,13.833,11579.44,61.7445,x0_trail_stop,x0_entry,0.089668,chop,on,153.514634,0.006698,0.006706,0.976465,72.6803,-0.9897,38.301925,0.52154,32.538858,5.763067,0.150464,2019-06-26T20:00:00Z,1,True,1.431303,0.52154,winner,True
X0_E5EXIT,15,2019-06-29T08:00:00Z,2019-07-01T16:00:00Z,11889.380469,10379.782428,14,2.333,-3949.97,-12.697,x0_trail_stop,x0_entry,0.118129,chop,on,674.355495,0.001574,2.285269,2.498214,2.9827,-15.4708,0.525864,2.727612,-2.238579,2.764443,5.256951,2019-06-29T20:00:00Z,11,True,0.525864,0.435691,false_breakout,False
X0_E5EXIT,16,2019-07-03T04:00:00Z,2019-07-11T04:00:00Z,11300.752282,11689.471755,48,8.0,830.42,3.4398,x0_trail_stop,x0_entry,0.009688,chop,on,555.444276,0.010553,1.086057,1.505386,16.3381,-4.4626,3.324056,0.907944,0.699835,2.62422,0.789463,2019-07-10T08:00:00Z,5,True,1.258898,0.759756,winner,True
X0_E5EXIT,17,2019-07-12T04:00:00Z,2019-07-14T16:00:00Z,11200.702307,10402.769423,15,2.5,-2025.38,-7.124,x0_trail_stop,x0_entry,0.006953,chop,on,446.829229,0.003488,1.345712,-0.06087,6.1094,-8.0861,1.531452,2.026954,-1.785767,3.317219,2.166061,2019-07-12T20:00:00Z,11,True,1.531452,0.285797,trail_stop_noise,False
X0_E5EXIT,18,2019-08-03T20:00:00Z,2019-08-07T00:00:00Z,10861.993853,11470.21118,19,3.167,1338.58,5.5995,x0_trail_stop,x0_entry,0.48263,trend,on,192.86023,0.000251,0.277979,3.351668,13.5215,-2.8539,7.615391,1.60735,3.153669,4.461722,0.585882,2019-08-06T04:00:00Z,5,True,0.674614,1.60735,winner,True
X0_E5EXIT,19,2019-08-08T00:00:00Z,2019-08-12T12:00:00Z,11987.018034,11316.684822,27,4.5,-1567.16,-5.5922,x0_trail_stop,x0_entry,0.350783,transition,on,323.059903,4.7e-05,2.167358,4.11045,0.6088,-7.2988,0.225908,2.708191,-2.07495,2.300859,10.184916,2019-08-08T20:00:00Z,22,True,0.225908,1.442513,false_breakout,False
X0_E5EXIT,20,2019-08-12T16:00:00Z,2019-08-14T04:00:00Z,11411.40285,10644.267744,9,1.5,-1758.05,-6.7225,x0_trail_stop,x0_entry,0.090591,chop,on,211.832644,0.008953,2.316671,1.91499,0.5488,-7.6275,0.295644,4.108917,-3.621421,3.917065,13.249242,2019-08-12T20:00:00Z,8,False,0.295644,2.362256,other_loss,False
X0_E5EXIT,21,2019-09-06T08:00:00Z,2019-09-08T20:00:00Z,10726.588549,10330.052195,15,2.5,-930.55,-3.6968,x0_trail_stop,x0_entry,0.514513,trend,on,179.859623,0.01243,0.684867,2.69135,1.6714,-5.3753,0.996785,3.20577,-2.204699,3.201485,3.211809,2019-09-06T12:00:00Z,14,False,0.996785,3.20577,trail_stop_noise,False
X0_E5EXIT,22,2019-09-14T16:00:00Z,2019-09-16T20:00:00Z,10368.140369,10111.27114,13,2.167,-620.93,-2.4775,x0_trend_exit,x0_entry,0.020793,chop,on,135.355356,0.028876,0.028239,0.740959,0.5001,-2.7984,0.383063,2.143546,-1.89774,2.280803,5.954119,2019-09-14T20:00:00Z,12,False,0.383063,0.856932,slow_trend_reversal,False
X0_E5EXIT,23,2019-10-27T00:00:00Z,2019-10-30T16:00:00Z,9239.232307,9084.628553,22,3.667,-428.97,-1.6733,x0_trail_stop,x0_entry,0.250104,transition,on,343.608331,0.000642,0.284776,2.901755,7.1745,-2.5784,1.929137,0.693296,-0.449942,2.379079,1.233235,2019-10-28T00:00:00Z,16,True,1.617387,0.479884,trail_stop_noise,False
X0_E5EXIT,24,2019-10-31T00:00:00Z,2019-11-08T16:00:00Z,9163.176309,8811.941445,52,8.667,-880.68,-3.8331,x0_trail_stop,x0_entry,0.119054,chop,on,242.09872,0.001866,2.066149,2.337856,3.8251,-5.0984,1.447772,1.929693,-1.450792,2.898564,2.002086,2019-11-04T20:00:00Z,23,True,0.998864,1.033365,trail_stop_noise,False
X0_E5EXIT,25,2019-11-12T00:00:00Z,2019-11-12T04:00:00Z,8742.095543,8731.911535,1,0.167,-85.17,-0.1165,x0_trend_exit,x0_entry,0.365809,transition,on,125.722201,0.004016,0.020609,-1.450586,0.4137,-0.4243,0.287654,0.29506,-0.081004,0.368658,1.281603,2019-11-12T00:00:00Z,1,True,0.287654,0.29506,false_breakout,False
X0_E5EXIT,26,2019-12-29T04:00:00Z,2019-12-31T16:00:00Z,7314.368887,7187.806799,15,2.5,-413.11,-1.7303,x0_trail_stop,x0_entry,0.005544,chop,on,91.93398,0.007218,0.048617,0.612912,2.9269,-1.7156,2.32864,1.364989,-1.376663,3.705302,1.591188,2019-12-29T20:00:00Z,11,True,2.32864,0.234178,late_exit_giveback,False
X0_E5EXIT,27,2020-01-05T00:00:00Z,2020-01-09T08:00:00Z,7361.546029,7941.622417,26,4.333,1510.62,7.8798,x0_trail_stop,x0_entry,0.09989,chop,on,93.962069,0.030599,0.027108,1.153551,14.8536,-0.5915,11.637185,0.463443,6.173517,5.463668,0.469501,2020-01-08T00:00:00Z,8,False,1.420296,0.463443,winner,True
X0_E5EXIT,28,2020-01-10T20:00:00Z,2020-01-19T12:00:00Z,8066.110065,8672.48101,52,8.667,1547.11,7.5175,x0_trail_stop,x0_entry,0.234078,chop,on,171.401469,0.0001,1.930967,3.191154,14.0448,-1.3155,6.609453,0.619073,3.537723,3.07173,0.464748,2020-01-19T00:00:00Z,3,True,1.091881,0.493112,winner,True
X0_E5EXIT,29,2020-01-21T12:00:00Z,2020-01-23T16:00:00Z,8665.418924,8349.454279,13,2.167,-906.93,-3.6463,x0_trail_stop,x0_entry,0.040767,chop,on,134.414055,0.002066,3.402232,3.120959,1.7608,-3.9169,1.135157,2.525174,-2.350682,3.485839,3.070798,2020-01-22T04:00:00Z,9,True,1.135157,1.319943,trail_stop_noise,False
X0_E5EXIT,30,2020-01-24T04:00:00Z,2020-02-11T04:00:00Z,8328.91267,9723.699003,108,18.0,3630.44,16.7463,x0_trail_stop,x0_entry,0.463493,trend,on,124.91052,2.8e-05,2.174774,0.076519,22.3209,-1.0915,14.883353,0.727822,11.166284,3.717069,0.249747,2020-02-10T00:00:00Z,7,True,1.594,0.727822,winner,True
X0_E5EXIT,31,2020-02-11T16:00:00Z,2020-02-15T20:00:00Z,10175.167541,9883.628953,25,4.167,-813.4,-2.8652,x0_trail_stop,x0_entry,0.21023,chop,on,146.316081,0.00441,3.35479,5.627942,3.1924,-3.6773,2.220074,2.557255,-1.992526,4.212599,1.897504,2020-02-13T12:00:00Z,14,True,1.878348,0.102638,late_exit_giveback,False
X0_E5EXIT,32,2020-02-16T08:00:00Z,2020-02-20T00:00:00Z,9969.54207,9585.057749,22,3.667,-1034.42,-3.8566,x0_trail_stop,x0_entry,0.100448,chop,on,164.056439,0.000416,2.69867,1.829997,2.8131,-6.2143,1.709521,3.776396,-2.34361,4.053131,2.370916,2020-02-18T20:00:00Z,7,False,0.289278,2.020171,trail_stop_noise,False
X0_E5EXIT,33,2020-04-03T16:00:00Z,2020-04-10T12:00:00Z,6720.055018,6891.343485,41,6.833,536.31,2.5489,x0_trail_stop,x0_entry,0.237807,chop,on,199.362191,0.009299,0.022765,0.816738,11.0064,-1.7553,3.710006,0.591662,0.859182,2.850824,0.768415,2020-04-07T12:00:00Z,18,True,0.902603,0.591662,winner,True
X0_E5EXIT,34,2020-04-12T20:00:00Z,2020-04-15T16:00:00Z,7119.243908,6695.199775,17,2.833,-1525.84,-5.9563,x0_trail_stop,x0_entry,0.08315,chop,on,129.65487,0.003969,1.123292,2.165467,0.5705,-7.6447,0.313263,4.197636,-3.270561,3.583824,11.440299,2020-04-12T20:00:00Z,17,False,0.313263,4.197636,other_loss,False
X0_E5EXIT,35,2020-04-15T20:00:00Z,2020-04-20T20:00:00Z,6736.741693,6762.172752,30,5.0,17.62,0.3775,x0_trail_stop,x0_entry,0.095023,chop,on,126.181783,0.006276,0.264074,-0.755453,8.2583,-3.9852,4.409022,2.127658,0.201543,4.207479,0.954288,2020-04-18T20:00:00Z,12,True,3.253547,2.127658,winner,True
X0_E5EXIT,36,2020-04-23T12:00:00Z,2020-04-30T12:00:00Z,7141.025673,8829.144229,42,7.0,5340.8,23.6397,x0_trail_stop,x0_entry,0.015228,chop,on,113.367232,0.005775,0.671977,1.828227,32.474,-0.4593,20.45542,0.289287,14.89071,5.56471,0.272041,2020-04-30T04:00:00Z,2,True,5.265845,0.289287,winner,True
X0_E5EXIT,37,2020-04-30T16:00:00Z,2020-05-10T04:00:00Z,8785.719134,8614.109426,57,9.5,-635.74,-1.9533,x0_trail_stop,x0_entry,0.434245,transition,on,249.357769,0.000479,2.690938,5.411025,14.5837,-7.6114,5.138323,2.681766,-0.688207,5.82653,1.133936,2020-05-07T20:00:00Z,14,True,1.096661,1.54284,late_exit_giveback,False
X0_E5EXIT,38,2020-05-11T04:00:00Z,2020-05-21T16:00:00Z,8704.938414,9073.419771,63,10.5,1084.38,4.233,x0_trail_stop,x0_entry,0.067134,chop,on,298.319675,0.001164,2.081721,0.500751,14.3029,-5.8006,4.173582,1.692608,1.23519,2.938392,0.704046,2020-05-18T00:00:00Z,22,False,1.552233,1.692608,winner,True
X0_E5EXIT,39,2020-05-23T04:00:00Z,2020-05-25T00:00:00Z,9295.398432,8709.42404,11,1.833,-1892.51,-6.3039,x0_trail_stop,x0_entry,0.230697,chop,on,190.157779,0.009752,1.155665,0.831388,0.0495,-6.4053,0.024199,3.131076,-3.081517,3.105716,128.342317,2020-05-23T04:00:00Z,11,False,0.024199,1.185323,other_loss,False
X0_E5EXIT,40,2020-05-28T20:00:00Z,2020-06-02T16:00:00Z,9461.694603,9458.614287,29,4.833,-89.14,-0.0326,x0_trail_stop,x0_entry,0.116689,chop,on,153.917218,0.015029,0.107611,2.364766,9.7055,-2.0683,5.966229,1.271428,-0.020013,5.986242,1.003354,2020-06-01T20:00:00Z,5,False,1.064049,0.85562,late_exit_giveback,False
X0_E5EXIT,41,2020-06-04T00:00:00Z,2020-06-11T16:00:00Z,9675.988737,9512.02084,46,7.667,-532.27,-1.6946,x0_trail_stop,x0_entry,0.086967,chop,on,177.334696,0.002262,1.424809,1.948148,3.2734,-3.1369,1.786065,1.711615,-0.924624,2.710689,1.517688,2020-06-10T16:00:00Z,6,True,1.159622,1.274363,trail_stop_noise,False
X0_E5EXIT,42,2020-06-23T20:00:00Z,2020-06-24T12:00:00Z,9649.66243,9321.991013,4,0.667,-966.5,-3.3957,x0_trail_stop,x0_entry,0.195975,chop,on,96.539017,0.001437,0.23467,1.973142,0.2108,-3.4889,0.210667,3.48732,-3.394186,3.604853,17.111631,2020-06-24T04:00:00Z,2,False,0.210667,3.48732,other_loss,False
X0_E5EXIT,43,2020-07-09T00:00:00Z,2020-07-10T08:00:00Z,9445.498419,9145.837299,8,1.333,-874.68,-3.1725,x0_trail_stop,x0_entry,0.389091,transition,on,84.472517,0.004109,0.001068,2.337131,-0.0498,-3.3931,-0.055739,3.794115,-3.547439,3.4917,0.0,2020-07-09T00:00:00Z,8,False,-0.055739,3.379779,other_loss,False
X0_E5EXIT,44,2020-07-11T04:00:00Z,2020-07-11T12:00:00Z,9277.460507,9191.17193,2,0.333,-299.19,-0.9301,x0_trend_exit,x0_entry,0.149085,chop,on,80.697923,0.008127,0.017597,0.332918,0.0226,-1.0694,0.026017,1.229406,-1.069279,1.095295,42.099722,2020-07-11T04:00:00Z,2,False,0.026017,1.229406,other_loss,False
X0_E5EXIT,45,2020-07-25T20:00:00Z,2020-08-02T08:00:00Z,9683.816559,11314.626881,45,7.5,3972.12,16.8406,x0_trail_stop,x0_entry,0.479352,trend,on,81.026667,0.006206,1.952504,4.556837,25.193,-0.3492,30.109142,0.417351,20.126834,9.982308,0.331537,2020-08-02T04:00:00Z,1,True,5.272134,0.417351,winner,True
X0_E5EXIT,46,2020-08-02T20:00:00Z,2020-08-11T20:00:00Z,11214.005601,11375.665797,54,9.0,319.24,1.4416,x0_trail_stop,x0_entry,0.066048,chop,on,313.353473,0.002009,2.962889,3.051321,7.6096,-2.4791,2.723265,0.887195,0.515904,2.207361,0.810557,2020-08-10T00:00:00Z,11,True,0.826525,0.887195,winner,True
X0_E5EXIT,47,2020-08-12T12:00:00Z,2020-08-19T04:00:00Z,11471.903305,11825.275849,40,6.667,786.53,3.0803,x0_trail_stop,x0_entry,0.115552,chop,on,210.118639,0.00042,2.525519,1.822015,8.6829,-1.7568,4.740639,0.959188,1.681776,3.058863,0.645243,2020-08-17T16:00:00Z,9,False,0.880868,0.959188,winner,True
X0_E5EXIT,48,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,11853.995111,11408.003435,37,6.167,-1181.38,-3.7624,x0_trail_stop,x0_entry,0.035394,chop,on,192.407576,0.001677,2.289689,1.90838,0.5119,-4.437,0.315346,2.733599,-2.317953,2.633298,8.350515,2020-08-19T12:00:00Z,37,False,0.315346,1.522784,other_loss,False
X0_E5EXIT,49,2020-08-31T04:00:00Z,2020-09-02T12:00:00Z,11690.762,11394.606842,14,2.333,-790.6,-2.5332,x0_trail_stop,x0_entry,0.218447,chop,on,112.346517,0.01525,0.091915,1.394833,3.0801,-4.5392,3.205155,4.72344,-2.636087,5.841242,1.822452,2020-09-01T16:00:00Z,5,False,0.979185,1.564463,late_exit_giveback,False
X0_E5EXIT,50,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,10965.096879,10625.826199,19,3.167,-920.32,-3.0941,x0_trail_stop,x0_entry,0.268265,transition,on,130.614558,0.007221,0.016183,1.549156,1.958,-3.512,1.643715,2.948346,-2.597495,4.24121,2.580259,2020-09-19T12:00:00Z,12,False,0.558384,1.165696,trail_stop_noise,False
X0_E5EXIT,51,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,10912.794615,10480.391743,22,3.667,-1116.6,-3.9623,x0_trail_stop,x0_entry,0.277788,transition,on,111.922569,0.009284,0.00831,1.757348,0.066,-4.8363,0.064378,4.715533,-3.863411,3.927789,61.011075,2020-10-01T08:00:00Z,6,False,0.051602,2.562438,other_loss,False
X0_E5EXIT,52,2020-10-09T04:00:00Z,2020-10-28T20:00:00Z,10898.069902,13152.157971,118,19.667,5112.21,20.6834,x0_trail_stop,x0_entry,0.262426,transition,on,98.542961,0.007684,0.119276,2.105186,27.1737,-0.6338,30.05197,0.700912,22.874166,7.177804,0.238846,2020-10-28T00:00:00Z,5,True,6.016971,0.700912,winner,True
X0_E5EXIT,53,2020-10-29T08:00:00Z,2020-11-07T20:00:00Z,13152.012155,14628.880141,57,9.5,3298.06,11.2292,x0_trail_stop,x0_entry,0.072168,chop,on,236.946114,0.00139,3.734828,3.650735,21.3503,-1.7582,11.850744,0.975927,6.232928,5.617817,0.474048,2020-11-06T00:00:00Z,11,True,2.186015,0.975927,winner,True
X0_E5EXIT,54,2020-11-11T08:00:00Z,2020-11-26T04:00:00Z,15415.90435,17910.056502,89,14.833,5313.94,16.1791,x0_trail_stop,x0_entry,0.069844,chop,on,327.044832,0.00131,3.44676,4.199908,26.3903,-0.3408,12.439596,0.160633,7.626331,4.813265,0.386931,2020-11-25T12:00:00Z,4,True,1.678961,0.160633,winner,True
X0_E5EXIT,55,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,16819.947341,18744.191741,64,10.667,4318.23,11.4403,x0_trail_stop,x0_entry,0.238409,chop,on,574.147842,0.002965,1.332227,-0.326514,18.2406,-1.1035,5.343663,0.323274,3.351479,1.992184,0.372812,2020-12-01T08:00:00Z,43,True,1.776638,0.323274,winner,True
X0_E5EXIT,56,2020-12-11T00:00:00Z,2021-01-04T12:00:00Z,18273.069374,30712.254696,147,24.5,29189.51,68.0739,x0_trail_stop,x0_entry,0.200991,chop,on,337.772889,0.002019,0.928508,-0.044649,90.3244,-3.8348,48.864314,2.074587,36.827068,12.037246,0.24634,2021-01-03T04:00:00Z,8,False,0.058207,2.074587,winner,True
X0_E5EXIT,57,2021-01-05T04:00:00Z,2021-01-11T04:00:00Z,31221.237838,35402.80063,36,6.0,9449.3,13.3933,x0_trail_stop,x0_entry,0.134266,chop,on,1471.06544,0.005572,2.936567,3.09313,34.3637,-4.2319,7.293192,0.89815,2.84254,4.450651,0.610247,2021-01-08T12:00:00Z,16,True,2.133666,0.89815,winner,True
X0_E5EXIT,58,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,35019.943696,34726.15778,31,5.167,-929.63,-0.8389,x0_trail_stop,x0_entry,0.088637,chop,on,2468.331191,0.002251,1.883429,1.234139,14.5062,-7.5384,2.058093,1.069526,-0.119022,2.177116,1.057831,2021-01-14T12:00:00Z,17,False,0.651475,1.069526,late_exit_giveback,False
X0_E5EXIT,59,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,35669.542808,32174.691162,22,3.667,-8145.85,-9.7979,x0_trail_stop,x0_entry,0.045909,chop,on,1593.552588,0.001991,1.595893,1.097442,6.1129,-10.2605,1.368299,2.296669,-2.19312,3.561419,2.602807,2021-01-19T16:00:00Z,11,True,1.129732,0.545663,trail_stop_noise,False
X0_E5EXIT,60,2021-02-02T04:00:00Z,2021-02-22T16:00:00Z,33587.642469,53183.466619,123,20.5,42105.94,58.3424,x0_trail_stop,x0_entry,0.10917,chop,on,1199.238889,0.000361,0.025307,0.151233,73.7329,-0.2609,20.650729,0.073082,16.340217,4.310512,0.208734,2021-02-21T16:00:00Z,6,True,2.428505,0.073082,winner,True
X0_E5EXIT,61,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,48939.903223,44942.014257,14,2.333,-9699.51,-8.169,x0_trail_stop,x0_entry,0.075492,chop,on,2670.695604,0.001995,1.695492,0.423365,6.338,-9.8756,1.16143,1.809687,-1.496947,2.658377,2.288882,2021-02-25T12:00:00Z,5,True,0.91178,0.730601,trail_stop_noise,False
X0_E5EXIT,62,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,48379.943683,56094.663238,79,13.167,16405.0,15.9461,x0_trail_stop,x0_entry,0.0703,chop,on,1781.998586,0.011296,0.00512,0.400774,27.8298,-4.2992,7.555593,1.167197,4.329251,3.226342,0.427014,2021-03-13T20:00:00Z,10,True,0.886677,0.747668,winner,True
X0_E5EXIT,63,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,58971.897698,55469.478891,29,4.833,-7562.95,-5.9391,x0_trail_stop,x0_entry,0.06414,chop,on,1718.828454,0.002013,1.848111,3.174585,1.9638,-5.972,0.673757,2.048947,-2.037678,2.711435,4.024352,2021-03-18T16:00:00Z,25,False,0.673757,1.133852,trail_stop_noise,False
X0_E5EXIT,64,2021-03-23T00:00:00Z,2021-03-25T00:00:00Z,54137.346771,52251.369416,12,2.0,-4301.39,-3.4837,x0_trail_stop,x0_entry,0.290721,transition,on,1374.614161,0.001594,1.546713,-0.756092,5.6572,-4.5022,2.228009,1.773113,-1.372005,3.600014,1.615799,2021-03-24T12:00:00Z,3,True,1.232021,0.827393,other_loss,False
X0_E5EXIT,65,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,56413.351069,56264.16361,59,9.833,-617.9,-0.2645,x0_trail_stop,x0_entry,0.059118,chop,on,1165.323707,0.0006,0.084915,1.383088,6.7123,-3.0516,3.24944,1.477281,-0.128022,3.377462,1.039398,2021-04-02T00:00:00Z,33,True,1.709799,1.477281,late_exit_giveback,False
X0_E5EXIT,66,2021-04-09T04:00:00Z,2021-04-16T12:00:00Z,58043.710206,60792.961413,44,7.333,4824.86,4.7365,x0_trail_stop,x0_entry,0.041147,chop,on,993.124607,0.005916,0.660366,1.079656,11.733,-0.6714,6.857437,0.392408,2.768284,4.089153,0.596309,2021-04-14T04:00:00Z,14,True,1.20283,0.392408,winner,True
X0_E5EXIT,67,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,56651.809349,53748.750911,12,2.0,-6161.25,-5.1244,x0_trail_stop,x0_entry,0.099663,chop,on,1168.636959,0.000595,0.168055,0.911531,4.1122,-5.5176,1.99346,2.674748,-2.484141,4.4776,2.246145,2021-05-03T08:00:00Z,8,True,1.99346,0.376344,trail_stop_noise,False
X0_E5EXIT,68,2021-05-06T04:00:00Z,2021-05-12T20:00:00Z,56853.901289,54382.576609,40,6.667,-4992.63,-4.3468,x0_trail_stop,x0_entry,0.065872,chop,on,1428.599822,0.002502,0.216579,0.734038,4.6542,-6.075,1.852232,2.417683,-1.729893,3.582125,1.93395,2021-05-08T20:00:00Z,24,False,1.054248,1.157708,trail_stop_noise,False
X0_E5EXIT,69,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,34433.44764,37204.09798,9,1.5,7936.05,8.0464,x0_trail_stop,x0_entry,0.561211,trend,on,599.233204,0.005856,0.216692,2.801046,17.7634,-1.6583,10.207299,0.952881,4.62366,5.583639,0.547024,2021-07-26T16:00:00Z,2,True,8.955649,0.952881,winner,True
X0_E5EXIT,70,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,36860.643016,39502.897456,38,6.333,7579.73,7.1682,x0_trail_stop,x0_entry,0.373065,transition,on,1163.169809,0.000453,1.371574,2.951824,15.5677,-0.5027,4.933379,0.159309,2.271598,2.66178,0.539545,2021-08-01T00:00:00Z,9,True,2.999869,0.159309,winner,True
X0_E5EXIT,71,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,37866.678297,44651.265224,82,13.667,20774.12,17.917,x0_trail_stop,x0_entry,0.148843,chop,on,897.446014,0.004351,2.540856,1.006432,27.1408,-1.4102,11.451744,0.594998,7.559883,3.891861,0.339849,2021-08-14T08:00:00Z,22,True,2.343296,0.399042,winner,True
