trade_id,entry_ts_ms,exit_ts_ms,qty,entry_notional_usd,baseline_entry_mid,baseline_exit_mid,baseline_entry_fill,baseline_exit_fill,baseline_pnl_usd,baseline_net_return_pct,twap_entry_price,twap_exit_price,vwap_entry_price,vwap_exit_price,twap_entry_delta_bps,twap_exit_delta_bps,twap_combined_delta_bps,vwap_entry_delta_bps,vwap_exit_delta_bps,vwap_combined_delta_bps,twap_shadow_entry_fill,twap_shadow_exit_fill,twap_shadow_pnl_usd,twap_pnl_delta_usd,vwap_shadow_entry_fill,vwap_shadow_exit_fill,vwap_shadow_pnl_usd,vwap_pnl_delta_usd,entry_m15_count,exit_m15_count,entry_fallback,exit_fallback
64,1616025600000,1616443200000,2.1011315468990905,123783.89978851972,58912.97,55524.99,58945.38,55494.46,-7367.44,-5.8544,59096.615000000005,55310.045,59133.621278303675,55075.377714460905,31.17225290118597,-38.71139823708236,-69.88365113826833,37.45376923004695,-80.97476209164456,-118.42853132169151,59114.3439845,55293.4519865,-8268.582543617973,-901.1425436179734,59151.36136468717,55058.85510114657,-8838.864705001819,-1471.4247050018193,4,4,False,False
65,1616947200000,1617796800000,2.063705429073791,116304.20559220306,56356.98,56320.47,56387.98,56289.5,-319.4,-0.1747,56226.7575,56201.722499999996,56232.73977587117,56152.1720828772,-23.106720764668466,-21.08425231536648,2.0224684493019858,-22.045223879781915,-29.882193298954583,-7.836969419172668,56243.62552725,56184.86198325,-353.28992484237824,-33.889924842378264,56249.60959780392,56135.32643125234,-467.7761938935291,-148.37619389352915,4,4,False,False
66,1617926400000,1618574400000,1.995076719260385,115869.1080643794,58077.52,60853.8,58109.47,60820.33,5287.05,4.6651,58250.905,60760.6825,58220.520204097644,60764.999347063254,29.85406401650792,-15.301838176087212,-45.155902192595136,24.622298627359207,-14.592458143410925,-39.21475677077013,58268.3802715,60742.454295250005,4698.531741126644,-588.518258873356,58237.98636015887,60746.76984725914,4767.831811722339,-519.2181882776613,4,4,False,False
67,1619971200000,1620144000000,2.138559763699978,121032.21753855298,56595.2,53802.54,56626.33,53772.95,-6217.12,-5.039,56608.74250000001,53883.07,56599.31903002672,53817.778227534756,2.3928707734954813,14.967694833738499,12.574824060243017,0.7278055430015584,2.8322505842215406,2.104445041219982,56625.72512275001,53866.905079000004,-6136.196633987609,80.92336601239094,56616.29882573573,53801.6328940665,-6255.466655691882,-38.346655691882006,4,4,False,False
68,1620259200000,1620849600000,1.9970679352225889,114703.8136049175,57436.11,54437.0,57467.7,54407.06,-6220.96,-5.3258,56987.255000000005,54300.56,57038.30861742137,54306.56234262992,-78.1485723876485,-25.063835259107048,53.08473712854145,-69.25980582226599,-23.961213397152292,45.298592425113696,57004.3511765,54284.269832,-5654.438170869296,566.5218291307037,57055.42011000659,54290.27037392713,-5744.556782204178,476.40321779582246,4,4,False,False
69,1627214400000,1627344000000,3.1506081084633677,108377.89434735573,34399.04,37241.33,34417.96,37220.85,8713.53,8.1437,34298.625,37291.3775,34311.792895785744,37261.402939800406,-29.191221615487706,13.438698349388378,42.62991996487608,-25.36323810613861,5.389963194226688,30.753201300365298,34308.914587499996,37280.19008675,9135.775466751293,422.24546675129204,34322.08643365448,37250.22451891847,8999.919290904494,286.38929090449346,4,4,False,False
70,1627358400000,1627905600000,3.176468366428625,116969.66759637806,36823.81,39542.43,36844.07,39520.68,8376.66,7.2647,36924.6725,39196.14,36924.51019599043,39222.361482254084,27.39056604952106,-87.57428412973111,-114.96485017925217,27.346490216637598,-80.94305730475205,-108.28954752138964,36935.74990175,39184.381158000004,6900.912864881087,-1475.7471351189124,36935.587549049225,39210.59477380941,6984.612543474446,-1392.0474565255536,4,4,False,False
71,1628064000000,1629244800000,3.3100804700327138,125216.50448799231,37828.84,44695.95,37849.65,44671.37,22432.58,18.0232,37757.25,44715.2675,37753.34118745008,44733.518416838655,-18.924714582840842,4.321979955679289,23.24669453852013,-19.95800361573763,8.405329082088464,28.363332697826095,37768.577175,44701.85291975,22676.716876036662,244.1368760366604,37764.667189806314,44720.098361313605,22750.00566993706,317.42566993705987,4,4,False,False
72,1629302400000,1629849600000,3.2188840013445943,147489.26494160932,45820.0,47674.01,45845.2,47647.79,5648.95,3.9319,45761.0625,47928.8625,45766.64802583633,47904.534481934454,-12.862832824094284,53.457324022041504,66.32015684613579,-11.643818019133612,48.35433015482727,59.99814817396088,45774.79081875,47914.48384125,6585.848730613274,936.898730613274,45780.378020244076,47890.163121589874,6489.638902718434,840.6889027184343,4,4,False,False
73,1630036800000,1631030400000,3.267296214953564,152982.12752764736,46822.24,46656.07,46848.0,46630.41,-863.26,-0.4644,46770.152500000004,47185.4825,46756.69500560972,47081.82604277689,-11.124521167716894,113.4713018048883,124.59582297260519,-13.998688313562324,91.25415895014032,105.25284726370265,46784.183545750006,47171.32685525,957.9313862666895,1821.1913862666895,46770.7220141114,47067.70149496406,663.7220077603415,1526.9820077603415,4,4,False,False
74,1631952000000,1632110400000,3.1254851661048293,151967.37100120066,48622.01,45542.75,48648.76,45517.7,-9928.32,-6.436,48655.045,45583.162500000006,48665.50843283079,45564.45851888135,6.794248119317281,8.873530913264815,2.0792827939475345,8.946243240621765,4.766624519016993,-4.179618721604772,48669.6415135,45569.48755125001,-9984.028221611981,-55.70822161198157,48680.10808536064,45550.78918132569,-10075.157086168445,-146.83708616844524,4,4,False,False
75,1633176000000,1634832000000,2.975929364505036,141902.60881520133,47683.46,62971.2,47709.69,62936.57,45126.83,31.9157,47711.2125,63261.38,47709.21532906698,63127.57529555587,5.820152312772109,46.08138323551003,40.26123092273792,5.4013129640728685,24.832827634835297,19.43151467076243,47725.52586375,63242.401586,45846.893393403065,720.063393403063,47723.5280936657,63108.6370229672,45455.16874411469,328.3387441146915,4,4,False,False
76,1635120000000,1635321600000,3.0700245491659466,186817.809271247,60852.22,59949.99,60885.69,59917.02,-3157.79,-1.591,61274.8825,59027.5825,61307.957309939804,58962.50130996996,69.45720304041502,-153.8628280004717,-223.3200310408867,74.89247063456439,-164.7187414093043,-239.6112120438687,61293.26496475,59009.87422525,-7379.399216258229,-4221.609216258229,61326.349697132784,58944.81255957697,-7680.6128977315675,-4522.8228977315675,4,4,False,False
77,1635465600000,1636185600000,3.0288988808220254,183478.27571478693,60575.9,60790.87,60609.22,60757.44,264.91,0.2445,60724.545,61015.350000000006,60707.29613041056,61047.57010643384,24.53863665252909,36.92659769468642,12.387961042157333,21.69115612158601,42.22675320057823,20.53559707899222,60742.7623635,60997.04539500001,401.4600220512075,136.55002205120746,60725.50831924968,61029.25583540191,551.237642843189,286.3276428431889,4,4,False,False
78,1636228800000,1636588800000,3.000543530050858,183559.48067370855,61175.41,64882.42,61209.06,64846.74,10720.44,5.943,61203.784999999996,64652.64750000001,61223.32232969037,64594.561846315824,4.638301565937919,-35.41367600036982,-40.05197756630774,7.831958901520775,-44.36612470437695,-52.19808360589772,61222.14613549999,64633.25170575001,9857.536149419582,-862.9038505804183,61241.68932638927,64575.18347776193,9624.775304699899,-1095.6646953001018,4,4,False,False
79,1636948800000,1637035200000,2.9534635192762497,194079.94406460365,65712.66,60907.4,65748.81,60873.91,-14577.63,-7.4144,65778.76250000001,61043.28999999999,65792.86941526612,60994.64806694425,10.05932494591022,22.310917885182135,12.251592939271916,12.20608255184219,14.324707169284245,2.1186246174420553,65798.49612875,61024.977012999996,-14472.983068247559,104.64693175244065,65812.6072760907,60976.34967252417,-14658.176960950921,-80.54696095092186,4,4,False,False
80,1640476800000,1640707200000,3.5581779636132493,179330.99516737976,50399.67,48937.47,50427.39,48910.56,-5571.2,-3.008,50403.665,48503.99,50392.75752752121,48501.51410465768,0.7926639202215924,-88.57834293436117,-89.37100685458276,-1.371531297484907,-89.08427332723123,-87.71274202974632,50418.7860995,48489.438803,-7216.894100831269,-1645.6941008312688,50407.87535477946,48486.96365042629,-7186.831133339641,-1615.6311333396416,4,4,False,False
81,1644091200000,1644652800000,4.178353192468147,173589.26554576991,41544.9,42103.94,41567.75,42080.79,1967.81,1.2342,41530.8575,42276.675,41530.45681037671,42263.3933308392,-3.3800779397719083,41.02585173739071,44.40592967716262,-3.4765253071478153,37.87135618167792,41.347881488825735,41543.316757249995,42263.9919975,2661.0591547437944,693.2491547437944,41542.91594741982,42250.71431283995,2607.3121772704762,639.5021772704763,4,4,False,False
82,1644883200000,1645113600000,4.123115852863883,175380.60853046697,42535.94,41925.44,42559.34,41902.38,-2881.47,-1.5436,42542.24,41999.4425,42544.73873566959,41948.65025822804,1.4811004529335925,17.650977544898527,16.169877091964935,2.0685414897592125,5.536079818848627,3.4675383290894146,42555.002671999995,41986.84266725,-2691.1653452965547,190.30465470344507,42557.50215729029,41936.06566315057,-2910.6314294811164,-29.161429481116556,4,4,False,False
83,1646150400000,1646366400000,3.9485295411593775,172328.3992502021,43643.69,41449.93,43667.7,41427.14,-9010.5,-5.1309,43537.537500000006,41292.435,43527.94741078486,41271.05662657144,-24.322530931732977,-37.99644534984825,-13.673914418115274,-26.519890782641387,-43.15408335516246,-16.634192572521076,43550.59876125,41280.0472695,-9300.295951746433,-289.7959517464333,43541.005795008095,41258.675309583465,-9346.68339031015,-336.18339031015057,4,4,False,False
84,1647532800000,1648756800000,3.999153233066549,163159.69312845956,40798.56,45581.98,40821.0,45556.91,18757.44,11.6017,40810.61,45710.09,40780.30155216951,45675.468271396974,2.95353561498235,28.105404811284984,25.151869196302634,-4.475267712998887,20.509918919049408,24.985186632048297,40822.853183,45696.376973,19143.964762204443,386.5247622044444,40792.535642635165,45661.76563091556,19127.052851725486,369.6128517254874,4,4,False,False
85,1648843200000,1649260800000,3.919726391617645,181725.10065573192,46361.68,44168.36,46387.18,44144.07,-8965.42,-4.8356,46233.6475,43873.325,46251.45093215005,43860.888145956655,-27.61601822884763,-66.79781635541949,-39.181798126571856,-23.775900236995273,-69.61359988085225,-45.83769964385698,46247.51759425,43860.1630025,-9710.974253154593,-745.5542531545925,46265.3263674297,43847.729879512866,-9829.5352827702,-864.1152827702008,4,4,False,False
86,1658188800000,1658577600000,7.693810556757988,172592.02081931813,22432.58,22230.28,22444.92,22218.06,-1916.39,-1.0108,22506.7925,22282.3125,22531.277933447025,22250.594525507113,33.08246309608576,23.406137934385285,-9.676325161700476,43.99758451637092,9.138222958555708,-34.85936155781521,22513.54453775,22275.627806250002,-2175.085667452746,-258.69566745274574,22538.03731682706,22243.919347149462,-2607.431830971298,-691.0418309712979,4,4,False,False
87,1658620800000,1658793600000,7.595410202220454,170506.17355736205,22448.58,21310.9,22460.93,21299.18,-8985.73,-5.1723,22581.03,21090.6625,22581.160162583914,21118.145856518735,59.00150477223809,-103.34500185351314,-162.34650662575123,59.059487318979805,-90.448617130795,-149.5081044497748,22587.804309,21084.335301249997,-11751.171654935111,-2765.4416549351117,22587.934510632687,21111.81041276178,-11543.685521137755,-2557.9555211377556,4,4,False,False
88,1658966400000,1659384000000,7.029791901397459,161364.0225401667,22954.31,22955.37,22966.94,22942.75,-331.34,-0.1053,22805.285000000003,23037.385000000002,22859.304230621543,23018.24087209665,-64.92244811540759,35.72802355178872,100.65047166719631,-41.389076551836546,27.388307004700962,68.7773835565375,22812.126585500002,23030.4737845,1212.6714304029883,1544.0114304029883,22866.16202189073,23011.33539983502,698.0293767396361,1029.369376739636,4,4,False,False
89,1659542400000,1660060800000,6.88877875794165,160871.99702730944,23352.76,23075.0,23365.61,23062.31,-2248.21,-1.298,23388.5075,23064.78,23394.290311744848,23061.657960118075,15.307612462083231,-4.429035752979704,-19.736648215062935,17.783898667587117,-5.782032451538965,-23.565931119126084,23395.52405225,23057.860566,-2646.0961406042334,-397.88614060423333,23401.308598838372,23054.739462730042,-2707.463540045719,-459.2535400457191,4,4,False,False
90,1660132800000,1660737600000,6.853390448472264,158466.56117013714,23122.36,23746.65,23135.08,23733.59,3939.18,2.587,23490.690000000002,23677.77,23588.75355628881,23657.842245859236,159.29602341629544,-29.006196663530215,-188.30222007982564,201.70672729289407,-37.398013673830555,-239.10474096672462,23497.737207000002,23670.666669000002,861.889634536783,-3077.290365463217,23595.830182355698,23650.744893185478,52.55272833566414,-3886.6272716643357,4,4,False,False
91,1660752000000,1660896000000,6.935791263802299,162241.335663737,23391.9,21907.37,23404.77,21895.32,-10621.05,-6.4493,23396.035000000003,21804.2575,23393.444503042152,21799.478713089393,1.7677059152965136,-47.06749372471397,-48.83519964001049,0.6602725910043183,-49.24885411192959,-49.909126702933904,23403.0538105,21797.71622275,-11447.789522483654,-826.7395224836546,23400.462536393065,21792.938869475467,-11462.900604014838,-841.8506040148386,4,4,False,False
92,1662912000000,1663084800000,6.999083052789763,151474.64536428975,21642.07,20829.77,21653.97,20818.32,-5994.56,-3.8592,21665.4075,20795.235,21664.32246170058,20794.501128567303,10.783395488509484,-16.57963578090338,-27.363031269412865,10.28203942625705,-16.931954329163503,-27.213993755420553,21671.90712225,20788.996429500003,-6476.752657208563,-482.1926572085622,21670.821758439088,20788.262778228735,-6474.278260495252,-479.71826049525134,4,4,False,False
93,1663099200000,1663257600000,7.164842554931125,145338.04309409682,20284.89,19737.36,20296.05,19726.51,-4222.02,-2.8062,20290.4875,19789.1,20296.312551111372,19775.9864908815,2.7594431125832486,26.21424547153195,23.4548023589487,5.6310638664403,19.57024185681222,13.93917799037192,20296.57464625,19783.16327,-3965.6766885545803,256.3433114454201,20302.401444876705,19770.053694934235,-4101.30064467591,120.71935532409043,4,4,False,False
94,1664942400000,1665172800000,6.982306116373017,140977.36881160803,20190.66,19459.32,20201.77,19448.62,-5394.5,-3.7281,20141.14,19518.19,20142.748206760432,19514.272131886584,-24.526191813443177,30.252855701020653,54.77904751446383,-23.72968156542088,28.23949238030199,51.96917394572287,20147.182342,19512.334543,-4709.616557242203,684.8834427577967,20148.79103122246,19508.41785024702,-4748.180350417417,646.3196495825832,4,4,False,False
95,1666742400000,1666944000000,6.7458661462536655,135450.3812679503,20079.02,20080.01,20090.06,20068.97,-277.7,-0.105,20120.239999999998,20152.159999999996,20114.963821399582,20137.83771649958,20.528890354210017,35.93125700634525,15.402366652135232,17.90118312526401,28.79864925345199,10.897466128187983,20126.276071999997,20146.114351999997,-137.84577373808133,139.85422626191865,20120.998310546,20131.79636518463,-198.69773366299341,79.00226633700657,4,4,False,False
96,1667001600000,1667419200000,6.557830329669638,135037.79289570445,20591.84,20250.68,20603.17,20239.54,-2517.31,-1.7649,20596.0075,20174.3,20588.936147887434,20179.581608200882,2.0238599367505827,-37.71725196388465,-39.74111190063523,-1.4101955495793295,-35.10913796431425,-33.69894241473492,20602.18630225,20168.24771,-3113.0612501905416,-595.7512501905417,20595.1128287318,20173.527733718423,-3032.037350195227,-514.7273501952272,4,4,False,False
97,1667448000000,1667808000000,6.51823597954424,132389.47923321064,20310.63,20635.1,20321.8,20623.75,1833.75,1.4858,20355.5775,20685.765,20355.21165021549,20670.98174744667,22.13003732528085,24.552825040828896,2.422787715548047,21.949910079346324,17.388695691646916,-4.561214387699408,20361.68417325,20679.5592705,1804.4683862357924,-29.281613764207577,20361.318213710554,20664.780452922434,1710.620693634759,-123.12930636524106,4,4,False,False
98,1670371200000,1670400000000,7.846477082042951,134088.13299594872,17088.96,16763.03,17098.36,16753.81,-2834.95,-2.0151,17072.97,16785.855,17081.592254457322,16769.635521501958,-9.35691815066475,13.616273430281378,22.97319158094613,-4.311406629002867,3.940529547437066,8.251936176439933,17078.091891,16780.819243500002,-2598.2161859667394,236.7338140332604,17086.71673213366,16764.604630845508,-2793.058837877674,41.89116212232602,4,4,False,False
99,1670572800000,1671120000000,7.618306014636457,131123.61671681757,17211.65,17428.43,17221.12,17418.85,1373.65,1.1482,17206.3375,17411.155,17206.368734194057,17405.145105682834,-3.0865721764039566,-9.911965679066936,-6.82539350266298,-3.068425052766832,-13.360293679446356,-10.291868626679523,17211.49940125,17405.9316535,1217.5182135398209,-156.13178646017923,17211.530644814313,17399.92356215113,1171.5542455017567,-202.09575449824342,4,4,False,False
100,1673222400000,1675108800000,7.728016186390878,132364.14747775128,17127.83,22784.86,17137.25,22772.33,43371.99,32.882,17154.065,22710.8125,17152.669769731605,22701.71479179399,15.317176781879382,-32.49855386427636,-47.81573064615574,14.50257839528124,-36.49142817028883,-50.99400656557007,17159.211219499997,22703.99925625,42542.14816231243,-829.8418376875707,17157.815570662522,22694.904277356454,42482.72868675564,-889.2613132443585,4,4,False,False
101,1675180800000,1675627200000,7.591829290305539,175536.7584845866,23121.8,22892.65,23134.52,22880.06,-2105.5,-1.0999,23114.535,22893.04,23126.290198903647,22890.994060258352,-3.142056414292549,0.1703603558333988,3.3124167701259477,1.941976361550246,-0.7233499580217018,-2.665326319571948,23121.4693605,22886.172088000003,-2135.618885221076,-30.118885221076198,23133.228085963317,22884.126762040276,-2240.4906296102854,-134.9906296102854,4,4,False,False
102,1675684800000,1675972800000,7.573101325301531,173259.15393355323,22878.23,22030.99,22890.81,22018.87,-6770.04,-3.8091,22880.79,21964.335,22883.600422038377,21963.095274513813,1.1189676823786243,-30.25510882625038,-31.374076508629003,2.3473940240914537,-30.81782774454922,-33.16522176864068,22887.654237,21957.7456995,-7381.910335443215,-611.8703354432155,22890.46550216499,21956.50634593146,-7412.5979857882485,-642.5579857882485,4,4,False,False
103,1676520000000,1676592000000,6.725262710576928,166326.50725290432,24731.6,23517.72,24745.2,23504.79,-8500.21,-5.0128,24665.052499999998,23657.8125,24676.880335400176,23610.23019661675,-26.90788303223446,59.568912292518036,86.47679532475249,-22.125404179197396,39.33637980924498,61.46178398844238,24672.452015749997,23650.71515625,-7196.434795456153,1303.7752045438465,24684.283399500793,23603.147127557768,-7595.671110663767,904.5388893362324,4,4,False,False
104,1676678400000,1677081600000,6.417769429612036,157673.2996113716,24568.24,23714.94,24581.75,23701.9,-5798.83,-3.5793,24655.375,23680.157499999998,24663.887993583536,23681.22126725403,35.46652100435254,-14.666914611632942,-50.13343561598548,38.93156106564266,-14.218350434775928,-53.14991150041859,24662.7716125,23673.05345275,-6661.991130034294,-863.1611300342938,24671.28715998161,23674.116900873854,-6709.878461264103,-911.048461264103,4,4,False,False
105,1677124800000,1677268800000,6.204329065630037,151725.9366506227,24454.85,23182.27,24468.3,23169.52,-8201.81,-5.308,24470.74,23217.645,24465.01570915886,23225.76880074026,6.497688597559836,15.259506510794107,8.761817913234271,4.156929671970122,18.76382284403677,14.606893172066648,24478.081222,23210.679706500003,-8159.25282597277,42.55717402722985,24472.355213871604,23218.80107010004,-8073.354036649049,128.4559633509507,4,4,False,False
106,1677456000000,1677816000000,6.087291896250306,143385.24752239152,23554.85,22319.69,23567.81,22307.42,-7808.16,-5.3479,23484.88,22346.79,23496.287160335218,22332.25564177716,-29.70513503588346,12.14174569629023,41.84688073217369,-24.862327573633713,5.629846013615047,30.49217358724876,23491.925464,22340.085963,-7290.576091966708,517.5839080332917,23503.336046483317,22325.555965084626,-7448.464988019405,359.69501198059515,4,4,False,False
107,1678809600000,1678910400000,5.230649167684963,135445.93408297678,25894.67,24369.97,25908.91,24356.57,-8247.18,-5.9916,25857.644999999997,24321.7425,25863.001495128898,24322.21834194854,-14.298309265960985,-19.78972481295638,-5.491415546995395,-12.229738734303996,-19.59446731016112,-7.364728575857125,25865.402293499996,24314.44597725,-8374.981546300725,-127.80154630072502,25870.760395577436,24314.921676445956,-8400.550197436838,-153.37019743683777,4,4,False,False
108,1678924800000,1679515200000,5.2325617548402,127076.21570705244,24285.66,26668.8,24299.02,26654.13,12183.82,9.6922,24249.98,27114.684999999998,24258.938015991356,27015.30840465223,-14.691797546371177,167.19349952003748,181.88529706640867,-11.003194481288281,129.9302573240002,140.93345180528848,24257.254994,27106.550594499997,14640.350902705264,2456.5309027052645,24266.215697396154,27007.203812130836,14074.098245666799,1890.2782456667992,4,4,False,False
109,1679558400000,1679932800000,5.034545890011833,139114.21961459465,27631.93,26903.63,27647.13,26888.84,-3953.04,-2.7428,27628.04,27160.6,27636.687958837003,27143.78178190048,-1.4077916381516342,95.51499184310642,96.92278348125805,1.7219060836515254,89.26370973005416,87.54180364640263,27636.328412,27152.45182,-2711.9355358623143,1241.1044641376857,27644.978965224655,27135.63864736591,-2840.092737146857,1112.947262853143,4,4,False,False
110,1679961600000,1681027200000,4.978021023747783,135028.32246705625,27124.9,27903.01,27139.82,27887.67,3583.96,2.7555,27049.9175,27886.952500000003,27040.760490855064,27876.584957570227,-27.643419883576215,-5.754755490534613,21.8886643930416,-31.019288235141218,-9.470319664355298,21.54896857078592,27058.03247525,27878.586414250003,3811.259115655528,227.2991156555281,27048.87271900232,27868.221982082956,3805.359405422525,221.39940542252498,4,4,False,False
111,1681041600000,1681718400000,4.957781954844846,138471.8415552075,27930.2,29838.3,27945.56,29821.89,9154.57,6.7142,27942.942499999997,29883.864999999998,27944.367703423355,29870.867464747258,4.5622659343647065,15.270642094220577,10.70837615985587,5.072539195334347,10.914651554296828,5.842112358962481,27951.325382749998,29874.8998405,9249.972919504798,95.40291950479877,27952.75101373438,29861.906204507835,9178.542689532827,23.972689532827644,4,4,False,False
112,1681804800000,1681905600000,4.952842502457263,147473.9067445915,29775.61,29310.64,29791.99,29294.52,-2608.97,-1.6698,29728.107500000002,29231.145,29743.659206823682,29234.88399918369,-15.953493480066472,-27.12155039944486,-11.168056919378389,-10.7305251433365,-25.845904700924073,-15.115379557587573,29737.025932250002,29222.3756565,-2840.9983897441707,-232.0283897441709,29752.58230458573,29226.113533983935,-2899.629094741802,-290.65909474180216,4,4,False,False
113,1682841600000,1682956800000,4.94497108950122,144721.65024291122,29266.43,28170.64,29282.53,28155.15,-5714.09,-3.85,29280.555000000004,28210.2575,29288.126493489803,28190.529549255738,4.826348823550042,14.063400760508937,9.237051936958895,7.413440412720185,7.060382460510883,-0.35305795220930136,29289.3391665,28201.79442275,-5662.1693098842225,51.92069011577769,29296.912931437848,28182.072390390964,-5797.086165551009,-82.99616555100874,4,4,False,False
114,1683172800000,1683504000000,4.772744459790439,138871.82963485343,29096.85,28430.09,29112.86,28414.46,-3468.9,-2.3989,29096.8325,28579.0075,29098.00329839135,28539.510930324803,-0.00601439674730031,52.38024220113324,52.386256597880546,0.3963653767868891,38.487718584359065,38.091353207572176,29105.56154975,28570.43379775,-2829.300800895784,639.599199104216,29106.732699380867,28530.949077045705,-3023.158019911818,445.7419800881821,4,4,False,False
115,1685404800000,1685534400000,4.876970944699711,135269.56814085963,27736.39,27097.18,27751.65,27082.28,-3396.57,-2.412,27693.8675,27087.995,27687.048010197967,27089.569737006525,-15.33094249107414,-3.389651616884093,11.941290874190047,-17.78962215415625,-2.808507377326519,14.98111477682973,27702.17566025,27079.8686015,-3302.143882361066,94.4261176389341,27695.354124601025,27081.442866085425,-3261.172217771935,135.39778222806535,4,4,False,False
116,1687262400000,1687982400000,4.896059575338726,131743.1220926187,26907.99,30099.99,26922.79,30083.44,15327.42,11.7397,26874.107500000002,30060.687499999996,26891.700301517732,30052.048680918364,-12.591984759916519,-13.057313308079133,-0.4653285481626135,-6.053851841876234,-15.9273538235849,-9.873501981708666,26882.16973225,30051.669293749997,15239.307209389895,-88.11279061010464,26899.767811608188,30043.03306631409,15110.8186026474,-216.60139735260054,4,4,False,False
117,1688025600000,1688572800000,4.842247729864717,146915.20037593716,30340.29,30356.11,30356.98,30339.42,-231.96,-0.0579,30400.61,30435.4625,30393.791222619577,30416.266366586413,19.88115472858043,26.140536452134988,6.259381723554558,17.633721569429994,19.8168891160333,2.183167546603304,30409.730183,30426.33186125,-214.19384450966027,17.76615549033974,30402.909359986363,30407.14148667644,-273.9643248076609,-42.00432480766088,4,4,False,False
118,1688601600000,1689364800000,4.80373041635539,146536.8356048379,30504.8,30115.18,30521.58,30098.62,-2176.38,-1.3858,30447.745000000003,30115.512499999997,30456.473401481202,30104.492144545147,-18.70361385749031,0.11040943470819187,18.814023292198502,-15.842293186252299,-3.5489927189058523,12.293300467346446,30456.8793235,30106.47784625,-1974.164275154617,202.2157248453832,30465.610343501645,30095.460796901785,-2069.017695086106,107.36230491389415,4,4,False,False
119,1689379200000,1689811200000,4.757767165454717,144217.43831926337,30312.0,29909.21,30328.67,29892.76,-2216.19,-1.4373,30298.6475,29952.607500000002,30284.334178721143,29948.647008068536,-4.405021113750296,14.509744657249524,18.91476577099982,-9.127019424273186,13.185573296163877,22.312592720437063,30307.73709425,29943.621717750004,-2019.0381193786452,197.15188062135485,30293.41947897476,29939.662413966118,-1969.6687277501042,246.5212722498959,4,4,False,False
120,1694952000000,1695312000000,5.33979431969247,141860.60695708756,26566.68,26584.01,26581.29,26569.39,-205.43,-0.0448,26575.3675,26567.3825,26572.479598343863,26568.876541775517,3.2700736411173104,-6.2546997236301305,-9.52477336474744,2.1830346674334145,-5.692692044759751,-7.875726712193165,26583.34011025,26559.41228525,-411.54103139188373,-206.11103139188373,26580.451342223365,26560.905878812984,-388.1326719241624,-182.70267192416242,4,4,False,False
121,1695585600000,1695686400000,5.350403003931924,141513.77212353618,26449.18,26304.8,26463.73,26290.33,-1068.4,-0.6552,26462.0625,26276.49,26455.65484678759,26280.360722591973,4.87066139668535,-10.762294334113465,-15.632955730798814,2.4480330912313164,-9.29080525532422,-11.738838346555536,26470.00111875,26268.607053000003,-1359.712221948139,-291.3122219481388,26463.591543241626,26272.476614375195,-1304.7011069892615,-236.30110698926137,4,4,False,False
122,1695945600000,1696291200000,5.192392339290808,140305.65843298924,27021.39,27494.51,27036.25,27479.39,2158.25,1.639,27060.3425,27488.5975,27055.470850625217,27473.390012188298,14.415431626573216,-2.150429303885426,-16.56586093045864,12.612545329910851,-7.681529080423299,-20.29407441033415,27068.460602749998,27480.35092075,1855.4573007392173,-302.7926992607827,27063.587491880404,27465.14799518464,1801.9250927044195,-356.3249072955805,4,4,False,False
123,1696392000000,1696982400000,5.188413203311479,142320.4051845113,27430.43,27390.12,27445.52,27375.06,-507.62,-0.2567,27403.2875,27425.4525,27404.410877444356,27419.79171296066,-9.895032633466805,12.899724426180814,22.79475705964762,-9.485495690605417,10.832998526717486,20.3184942173229,27411.508486249997,27417.22486425,-254.81519294626196,252.80480705373805,27412.632200707587,27411.565775446776,-289.9836475439952,217.63635245600483,4,4,False,False
124,1697472000000,1699992000000,5.048125345016155,141671.39738258856,28064.16,35294.0,28079.6,35274.59,36143.16,25.6236,28112.812500000004,35343.465,28118.42062896985,35345.708749759775,17.336168265860152,14.0151300504332,-3.3210382154269524,19.334492452240948,14.650861268139526,-4.683631184101422,28121.24634375,35332.8619605,36084.81528105389,-58.34471894611488,28126.856155158537,35335.10503713485,36067.77993954971,-75.38006045029033,4,4,False,False
125,1700049600000,1700150400000,4.901004762789927,177617.06855803158,36240.95,36406.0,36260.89,36385.98,434.76,0.345,36235.3025,36544.4675,36250.88510433176,36523.71071375122,-1.558320077149622,38.034252595726684,39.59257267287631,2.741402841748286,32.332778594523774,29.591375752775487,36246.173090749995,36533.50415975,1051.5173928275472,616.7573928275472,36261.76036986306,36512.7536005371,873.450779382867,438.69077938286705,4,4,False,False
126,1700193600000,1700611200000,4.875389627945772,177873.71518597356,36484.0,35741.65,36504.07,35721.99,-3987.07,-2.1424,36437.5825,36061.32000000001,36435.968524224205,35974.00641788784,-12.722700361803563,89.43907178320165,102.16177214500522,-13.165079425445647,65.00998635704747,78.1750657824931,36448.51377475,36050.501604000005,-2293.9253566845146,1693.1446433154856,36446.89931478147,35963.21421596247,-2711.180830440222,1275.889169559778,4,4,False,False
