strategy,sharpe_median,sharpe_p5,sharpe_p95,cagr_median,cagr_p5,cagr_p95,mdd_median,mdd_p5,mdd_p95,p_cagr_gt0,p_sharpe_gt0
E0_EMA21,0.2688511035391144,-0.42684253618910734,0.9686985971797155,3.4800823162653316,-17.298542895013117,31.7870534798148,62.532765699619674,43.098760999428876,85.4006493575741,0.594,0.74
X3,0.1301701527175794,-0.5848464412667415,0.834706666076186,0.5968698811034012,-12.453964940195796,17.47082030634425,47.089958996803844,30.113449468274894,72.96859188953283,0.536,0.62
