strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0,base,17,1562904000000,1563120000000,2019-07-12T04:00:00Z,2019-07-14T16:00:00Z,11195.67,10407.45,11189.51,10413.18,2.5369421947603774,-6.938,-7.0403,-2026.05,15,2.5,x0_entry,x0_trail_stop
X0,base,18,1564862400000,1565136000000,2019-08-03T20:00:00Z,2019-08-07T00:00:00Z,10857.11,11475.38,10851.14,11481.69,2.427013921141857,5.8109,5.6946,1472.69,19,3.17,x0_entry,x0_trail_stop
X0,base,19,1565222400000,1565611200000,2019-08-08T00:00:00Z,2019-08-12T12:00:00Z,11981.63,11321.78,11975.04,11328.01,2.3198227247103307,-5.4032,-5.5072,-1556.99,27,4.5,x0_entry,x0_trail_stop
X0,base,20,1565625600000,1565755200000,2019-08-12T16:00:00Z,2019-08-14T04:00:00Z,11406.27,10649.06,11400.0,10654.92,2.2980382739525673,-6.5358,-6.6385,-1764.57,9,1.5,x0_entry,x0_trail_stop
X0,base,21,1567756800000,1567972800000,2019-09-06T08:00:00Z,2019-09-08T20:00:00Z,10721.76,10334.7,10715.87,10340.39,2.2778950002730305,-3.504,-3.61,-905.23,15,2.5,x0_entry,x0_trail_stop
X0,base,22,1568476800000,1568664000000,2019-09-14T16:00:00Z,2019-09-16T20:00:00Z,10363.48,10115.82,10357.78,10121.39,2.2670318665677205,-2.2822,-2.3897,-584.37,13,2.17,x0_entry,x0_trend_exit
X0,base,23,1572134400000,1572451200000,2019-10-27T00:00:00Z,2019-10-30T16:00:00Z,9235.08,9088.72,9230.0,9093.72,2.478276565011375,-1.4765,-1.5848,-385.24,22,3.67,x0_entry,x0_trail_stop
X0,base,24,1572480000000,1573228800000,2019-10-31T00:00:00Z,2019-11-08T16:00:00Z,9159.06,8815.91,9154.02,8820.76,2.4543312546438485,-3.6406,-3.7465,-863.83,52,8.67,x0_entry,x0_trail_stop
X0,base,25,1573430400000,1573531200000,2019-11-11T00:00:00Z,2019-11-12T04:00:00Z,9045.13,8735.84,9040.16,8740.65,2.3873536255443253,-3.3131,-3.4194,-759.24,7,1.17,x0_entry,x0_trend_exit
X0,base,26,1577592000000,1577808000000,2019-12-29T04:00:00Z,2019-12-31T16:00:00Z,7311.08,7191.04,7307.06,7195.0,2.8468953102234655,-1.5336,-1.6418,-362.2,15,2.5,x0_entry,x0_trail_stop
X0,base,27,1578182400000,1578556800000,2020-01-05T00:00:00Z,2020-01-09T08:00:00Z,7358.24,7945.2,7354.19,7949.57,2.7766499760797654,8.0958,7.977,1607.73,26,4.33,x0_entry,x0_trail_stop
X0,base,28,1578686400000,1579435200000,2020-01-10T20:00:00Z,2020-01-19T12:00:00Z,8062.48,8676.39,8058.05,8681.16,2.7307912521948845,7.7328,7.6143,1652.75,52,8.67,x0_entry,x0_trail_stop
X0,base,29,1579608000000,1579795200000,2020-01-21T12:00:00Z,2020-01-23T16:00:00Z,8661.52,8353.21,8656.76,8357.81,2.7300121074566586,-3.4534,-3.5595,-864.49,13,2.17,x0_entry,x0_trail_stop
X0,base,30,1579838400000,1581393600000,2020-01-24T04:00:00Z,2020-02-11T04:00:00Z,8325.17,9728.08,8320.59,9733.43,2.733736374271247,16.98,16.8514,3808.59,108,18.0,x0_entry,x0_trail_stop
X0,base,31,1581436800000,1581796800000,2020-02-11T16:00:00Z,2020-02-15T20:00:00Z,10170.59,9888.08,10165.0,9893.52,2.6095693638337476,-2.6707,-2.7777,-763.04,25,4.17,x0_entry,x0_trail_stop
X0,base,32,1581840000000,1582156800000,2020-02-16T08:00:00Z,2020-02-20T00:00:00Z,9965.06,9589.37,9959.58,9594.65,2.584237019874986,-3.6641,-3.77,-995.64,22,3.67,x0_entry,x0_trail_stop
X0,base,33,1582502400000,1582617600000,2020-02-24T00:00:00Z,2020-02-25T08:00:00Z,9941.87,9514.82,9936.4,9520.06,2.4876318070588535,-4.19,-4.2954,-1085.99,8,1.33,x0_entry,x0_trail_stop
X0,base,34,1585929600000,1586520000000,2020-04-03T16:00:00Z,2020-04-10T12:00:00Z,6717.03,6894.45,6713.34,6898.24,3.5167446112612297,2.7542,2.6413,599.67,41,6.83,x0_entry,x0_trail_stop
X0,base,35,1586721600000,1586966400000,2020-04-12T20:00:00Z,2020-04-15T16:00:00Z,7116.04,6698.21,7112.13,6701.9,3.4004244574144025,-5.768,-5.8716,-1443.57,17,2.83,x0_entry,x0_trail_stop
X0,base,36,1586980800000,1587412800000,2020-04-15T20:00:00Z,2020-04-20T20:00:00Z,6733.71,6765.22,6730.01,6768.94,3.375740481874094,0.5785,0.4679,83.52,30,5.0,x0_entry,x0_trail_stop
X0,base,37,1587643200000,1588248000000,2020-04-23T12:00:00Z,2020-04-30T12:00:00Z,7137.81,8833.12,7133.89,8837.98,3.1931329009143794,23.8872,23.751,5385.13,42,7.0,x0_entry,x0_trail_stop
X0,base,38,1588262400000,1589083200000,2020-04-30T16:00:00Z,2020-05-10T04:00:00Z,8781.77,8617.99,8776.94,8622.73,3.2053877021599657,-1.757,-1.865,-552.6,57,9.5,x0_entry,x0_trail_stop
X0,base,39,1589169600000,1590076800000,2020-05-11T04:00:00Z,2020-05-21T16:00:00Z,8701.02,9077.51,8696.24,9082.5,3.1684548556289256,4.4417,4.3269,1164.1,63,10.5,x0_entry,x0_trail_stop
X0,base,40,1590192000000,1590364800000,2020-05-23T00:00:00Z,2020-05-25T00:00:00Z,9175.04,8713.35,9170.0,8718.14,3.128508082505829,-4.9276,-5.0321,-1471.69,12,2.0,x0_entry,x0_trail_stop
X0,base,41,1590696000000,1591113600000,2020-05-28T20:00:00Z,2020-06-02T16:00:00Z,9457.44,9462.87,9452.24,9468.08,2.8766039122966673,0.1676,0.0575,-11.59,29,4.83,x0_entry,x0_trail_stop
X0,base,42,1591228800000,1591891200000,2020-06-04T00:00:00Z,2020-06-11T16:00:00Z,9671.64,9516.3,9666.32,9521.54,2.8088885268652897,-1.4978,-1.6061,-463.04,46,7.67,x0_entry,x0_trail_stop
X0,base,43,1592942400000,1593000000000,2020-06-23T20:00:00Z,2020-06-24T12:00:00Z,9645.32,9326.19,9640.02,9331.32,2.7657788567332546,-3.2023,-3.3087,-908.45,4,0.67,x0_entry,x0_trail_stop
X0,base,44,1594252800000,1594368000000,2020-07-09T00:00:00Z,2020-07-10T08:00:00Z,9441.25,9149.96,9436.06,9154.99,2.7266131717317257,-2.9787,-3.0853,-819.2,8,1.33,x0_entry,x0_trail_stop
X0,base,45,1594425600000,1594468800000,2020-07-11T00:00:00Z,2020-07-11T12:00:00Z,9293.45,9195.31,9288.34,9200.37,2.679149725602605,-0.9471,-1.056,-287.56,3,0.5,x0_entry,x0_trend_exit
X0,base,46,1595707200000,1596355200000,2020-07-25T20:00:00Z,2020-08-02T08:00:00Z,9679.46,11319.72,9674.14,11325.95,2.5400577868075893,17.0745,16.9458,4137.6,45,7.5,x0_entry,x0_trail_stop
X0,base,47,1596398400000,1597176000000,2020-08-02T20:00:00Z,2020-08-11T20:00:00Z,11208.96,11380.79,11202.8,11387.05,2.5600316886470265,1.6447,1.5329,410.74,54,9.0,x0_entry,x0_trail_stop
X0,base,48,1597233600000,1597809600000,2020-08-12T12:00:00Z,2020-08-19T04:00:00Z,11466.74,11830.6,11460.44,11837.11,2.535764769898331,3.2867,3.1731,892.65,40,6.67,x0_entry,x0_trail_stop
X0,base,49,1597838400000,1598371200000,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,11848.66,11413.14,11842.15,11419.42,2.5268401921089145,-3.5697,-3.6757,-1129.34,37,6.17,x0_entry,x0_trail_stop
X0,base,50,1598832000000,1599048000000,2020-08-31T00:00:00Z,2020-09-02T12:00:00Z,11717.61,11399.74,11711.17,11406.01,2.4562650237942703,-2.6057,-2.7128,-808.78,15,2.5,x0_entry,x0_trail_stop
X0,base,51,1600416000000,1600689600000,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,10960.17,10630.61,10954.14,10636.46,2.5496723352799844,-2.9001,-3.0068,-867.36,19,3.17,x0_entry,x0_trail_stop
X0,base,52,1601308800000,1601625600000,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,10907.89,10485.11,10901.89,10490.88,2.4798954631635377,-3.7701,-3.8759,-1074.44,22,3.67,x0_entry,x0_trail_stop
X0,base,53,1602201600000,1603915200000,2020-10-09T00:00:00Z,2020-10-28T20:00:00Z,10931.45,13158.08,10925.44,13165.32,2.3738870097700273,20.5015,20.369,5254.53,119,19.83,x0_entry,x0_trail_stop
X0,base,54,1603958400000,1604779200000,2020-10-29T08:00:00Z,2020-11-07T20:00:00Z,13146.1,14635.47,13138.87,14643.52,2.371303458877151,11.4519,11.3294,3497.04,57,9.5,x0_entry,x0_trail_stop
X0,base,55,1605081600000,1606363200000,2020-11-11T08:00:00Z,2020-11-26T04:00:00Z,15408.97,17918.12,15400.5,17927.98,2.247768005446543,16.4117,16.2837,5599.71,89,14.83,x0_entry,x0_trail_stop
X0,base,56,1606507200000,1607428800000,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,16812.38,18752.63,16803.14,18762.95,2.39081562353871,11.6634,11.5406,4593.94,64,10.67,x0_entry,x0_trail_stop
X0,base,57,1607817600000,1609761600000,2020-12-13T00:00:00Z,2021-01-04T12:00:00Z,18819.04,30726.08,18808.69,30742.99,2.3776194492510894,63.451,63.2713,28237.37,135,22.5,x0_entry,x0_trail_stop
X0,base,58,1609819200000,1610337600000,2021-01-05T04:00:00Z,2021-01-11T04:00:00Z,31207.2,35418.74,31190.04,35438.23,2.336287060067444,13.6203,13.4954,9756.63,36,6.0,x0_entry,x0_trail_stop
X0,base,59,1610424000000,1610870400000,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,35004.19,34741.79,34984.95,34760.91,2.3592320273369216,-0.6404,-0.7496,-701.03,31,5.17,x0_entry,x0_trail_stop
X0,base,60,1610913600000,1611230400000,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,35653.5,32189.18,35633.9,32206.89,2.294310128822294,-9.6173,-9.7166,-8022.08,22,3.67,x0_entry,x0_trail_stop
X0,base,61,1612238400000,1614009600000,2021-02-02T04:00:00Z,2021-02-22T16:00:00Z,33572.54,53207.41,33554.08,53236.69,2.195377776405814,58.6594,58.4849,42989.16,123,20.5,x0_entry,x0_trail_stop
X0,base,62,1614124800000,1614326400000,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,48917.89,44962.25,48891.0,44986.99,2.3831154125357146,-7.9851,-8.0863,-9533.9,14,2.33,x0_entry,x0_trail_stop
X0,base,63,1614672000000,1615809600000,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,48358.19,56119.92,48331.6,56150.8,2.2113349295271707,16.1782,16.0505,17039.7,79,13.17,x0_entry,x0_trail_stop
X0,base,64,1616025600000,1616443200000,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,58945.38,55494.46,58912.97,55524.99,2.1011315468990905,-5.7508,-5.8544,-7367.44,29,4.83,x0_entry,x0_trail_stop
X0,base,65,1616947200000,1617796800000,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,56387.98,56289.5,56356.98,56320.47,2.063705429073791,-0.0648,-0.1747,-319.4,59,9.83,x0_entry,x0_trail_stop
X0,base,66,1617926400000,1618574400000,2021-04-09T00:00:00Z,2021-04-16T12:00:00Z,58109.47,60820.33,58077.52,60853.8,1.995076719260385,4.7803,4.6651,5287.05,45,7.5,x0_entry,x0_trail_stop
X0,base,67,1619971200000,1620144000000,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,56626.33,53772.95,56595.2,53802.54,2.138559763699978,-4.9344,-5.039,-6217.12,12,2.0,x0_entry,x0_trail_stop
X0,base,68,1620259200000,1620849600000,2021-05-06T00:00:00Z,2021-05-12T20:00:00Z,57467.7,54407.06,57436.11,54437.0,1.9970679352225889,-5.2216,-5.3258,-6220.96,41,6.83,x0_entry,x0_trail_stop
X0,base,69,1627214400000,1627344000000,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,34417.96,37220.85,34399.04,37241.33,3.1506081084633673,8.2627,8.1437,8713.53,9,1.5,x0_entry,x0_trail_stop
X0,base,70,1627358400000,1627905600000,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,36844.07,39520.68,36823.81,39542.43,3.1764683664286255,7.3828,7.2647,8376.66,38,6.33,x0_entry,x0_trail_stop
X0,base,71,1628064000000,1629244800000,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,37849.65,44671.37,37828.84,44695.95,3.3100804700327138,18.1531,18.0232,22432.58,82,13.67,x0_entry,x0_trail_stop
X0,base,72,1629302400000,1629849600000,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,45845.2,47647.79,45820.0,47674.01,3.2188840013445943,4.0463,3.9319,5648.95,38,6.33,x0_entry,x0_trail_stop
X0,base,73,1630036800000,1631030400000,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,46848.0,46630.41,46822.24,46656.07,3.267296214953564,-0.3549,-0.4644,-863.26,69,11.5,x0_entry,x0_trail_stop
X0,base,74,1631952000000,1632110400000,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,48648.76,45517.7,48622.01,45542.75,3.1254851661048293,-6.3331,-6.436,-9928.32,11,1.83,x0_entry,x0_trail_stop
X0,base,75,1633176000000,1634832000000,2021-10-02T12:00:00Z,2021-10-21T16:00:00Z,47709.69,62936.57,47683.46,62971.2,2.9759293645050358,32.0609,31.9157,45126.83,115,19.17,x0_entry,x0_trail_stop
X0,base,76,1635120000000,1635321600000,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,60885.69,59917.02,60852.22,59949.99,3.0700245491659466,-1.4827,-1.591,-3157.79,14,2.33,x0_entry,x0_trail_stop
X0,base,77,1635465600000,1636185600000,2021-10-29T00:00:00Z,2021-11-06T08:00:00Z,60609.22,60757.44,60575.9,60790.87,3.0288988808220254,0.3549,0.2445,264.91,50,8.33,x0_entry,x0_trail_stop
X0,base,78,1636228800000,1636588800000,2021-11-06T20:00:00Z,2021-11-11T00:00:00Z,61209.06,64846.74,61175.41,64882.42,3.000543530050858,6.0596,5.943,10720.44,25,4.17,x0_entry,x0_trail_stop
X0,base,79,1636948800000,1637035200000,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,65748.81,60873.91,65712.66,60907.4,2.9534635192762497,-7.3125,-7.4144,-14577.63,6,1.0,x0_entry,x0_trail_stop
X0,base,80,1640476800000,1640707200000,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,50427.39,48910.56,50399.67,48937.47,3.5581779636132493,-2.9012,-3.008,-5571.2,16,2.67,x0_entry,x0_trail_stop
X0,base,81,1644091200000,1644652800000,2022-02-05T20:00:00Z,2022-02-12T08:00:00Z,41567.75,42080.79,41544.9,42103.94,4.178353192468147,1.3456,1.2342,1967.81,39,6.5,x0_entry,x0_trail_stop
X0,base,82,1644883200000,1645113600000,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,42559.34,41902.38,42535.94,41925.44,4.123115852863883,-1.4353,-1.5436,-2881.47,16,2.67,x0_entry,x0_trail_stop
X0,base,83,1646150400000,1646366400000,2022-03-01T16:00:00Z,2022-03-04T04:00:00Z,43667.7,41427.14,43643.69,41449.93,3.9485295411593784,-5.0265,-5.1309,-9010.5,15,2.5,x0_entry,x0_trail_stop
X0,base,84,1647532800000,1648756800000,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,40821.0,45556.91,40798.56,45581.98,3.9991532330665494,11.7245,11.6017,18757.44,85,14.17,x0_entry,x0_trail_stop
X0,base,85,1648843200000,1649260800000,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,46387.18,44144.07,46361.68,44168.36,3.9197263916176452,-4.7309,-4.8356,-8965.42,29,4.83,x0_entry,x0_trail_stop
X0,base,86,1658188800000,1658577600000,2022-07-19T00:00:00Z,2022-07-23T12:00:00Z,22444.92,22218.06,22432.58,22230.28,7.693810556757988,-0.9018,-1.0108,-1916.39,27,4.5,x0_entry,x0_trail_stop
X0,base,87,1658620800000,1658793600000,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,22460.93,21299.18,22448.58,21310.9,7.595410202220454,-5.0679,-5.1723,-8985.73,12,2.0,x0_entry,x0_trail_stop
X0,base,88,1658966400000,1659384000000,2022-07-28T00:00:00Z,2022-08-01T20:00:00Z,22966.94,22942.75,22954.31,22955.37,7.029791901397459,0.0046,-0.1053,-331.34,29,4.83,x0_entry,x0_trail_stop
X0,base,89,1659542400000,1660060800000,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,23365.61,23062.31,23352.76,23075.0,6.88877875794165,-1.1894,-1.298,-2248.21,36,6.0,x0_entry,x0_trail_stop
X0,base,90,1660132800000,1660737600000,2022-08-10T12:00:00Z,2022-08-17T12:00:00Z,23135.08,23733.59,23122.36,23746.65,6.853390448472264,2.6999,2.587,3939.18,42,7.0,x0_entry,x0_trail_stop
X0,base,91,1660752000000,1660896000000,2022-08-17T16:00:00Z,2022-08-19T08:00:00Z,23404.77,21895.32,23391.9,21907.37,6.935791263802299,-6.3463,-6.4493,-10621.05,10,1.67,x0_entry,x0_trail_stop
X0,base,92,1662912000000,1663084800000,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,21653.97,20818.32,21642.07,20829.77,6.999083052789763,-3.7533,-3.8592,-5994.56,12,2.0,x0_entry,x0_trail_stop
X0,base,93,1663099200000,1663257600000,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,20296.05,19726.51,20284.89,19737.36,7.164842554931125,-2.6992,-2.8062,-4222.02,11,1.83,x0_entry,x0_trend_exit
X0,base,94,1664942400000,1665172800000,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,20201.77,19448.62,20190.66,19459.32,6.982306116373017,-3.6222,-3.7281,-5394.5,16,2.67,x0_entry,x0_trail_stop
X0,base,95,1666742400000,1666944000000,2022-10-26T00:00:00Z,2022-10-28T08:00:00Z,20090.06,20068.97,20079.02,20080.01,6.7458661462536655,0.0049,-0.105,-277.7,14,2.33,x0_entry,x0_trail_stop
X0,base,96,1667001600000,1667419200000,2022-10-29T00:00:00Z,2022-11-02T20:00:00Z,20603.17,20239.54,20591.84,20250.68,6.557830329669638,-1.6568,-1.7649,-2517.31,29,4.83,x0_entry,x0_trail_stop
X0,base,97,1667448000000,1667808000000,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,20321.8,20623.75,20310.63,20635.1,6.51823597954424,1.5975,1.4858,1833.75,25,4.17,x0_entry,x0_trail_stop
X0,base,98,1670371200000,1670400000000,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,17098.36,16753.81,17088.96,16763.03,7.846477082042951,-1.9073,-2.0151,-2834.95,2,0.33,x0_entry,x0_trend_exit
X0,base,99,1670572800000,1671120000000,2022-12-09T08:00:00Z,2022-12-15T16:00:00Z,17221.12,17418.85,17211.65,17428.43,7.618306014636457,1.2595,1.1482,1373.65,38,6.33,x0_entry,x0_trail_stop
X0,base,100,1673222400000,1675108800000,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,17137.25,22772.33,17127.83,22784.86,7.728016186390878,33.0283,32.882,43371.99,131,21.83,x0_entry,x0_trail_stop
X0,base,101,1675180800000,1675627200000,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,23134.52,22880.06,23121.8,22892.65,7.591829290305539,-0.9911,-1.0999,-2105.5,31,5.17,x0_entry,x0_trail_stop
X0,base,102,1675684800000,1675972800000,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,22890.81,22018.87,22878.23,22030.99,7.573101325301531,-3.7033,-3.8091,-6770.04,20,3.33,x0_entry,x0_trail_stop
X0,base,103,1676520000000,1676592000000,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,24745.2,23504.79,24731.6,23517.72,6.725262710576928,-4.9082,-5.0128,-8500.21,5,0.83,x0_entry,x0_trail_stop
X0,base,104,1676678400000,1677081600000,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,24581.75,23701.9,24568.24,23714.94,6.417769429612036,-3.4732,-3.5793,-5798.83,28,4.67,x0_entry,x0_trail_stop
X0,base,105,1677124800000,1677268800000,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,24468.3,23169.52,24454.85,23182.27,6.204329065630037,-5.2038,-5.308,-8201.81,10,1.67,x0_entry,x0_trail_stop
X0,base,106,1677456000000,1677816000000,2023-02-27T00:00:00Z,2023-03-03T04:00:00Z,23567.81,22307.42,23554.85,22319.69,6.087291896250306,-5.2438,-5.3479,-7808.16,25,4.17,x0_entry,x0_trail_stop
X0,base,107,1678809600000,1678910400000,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,25908.91,24356.57,25894.67,24369.97,5.230649167684963,-5.8881,-5.9916,-8247.18,7,1.17,x0_entry,x0_trail_stop
X0,base,108,1678924800000,1679515200000,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,24299.02,26654.13,24285.66,26668.8,5.2325617548402,9.813,9.6922,12183.82,41,6.83,x0_entry,x0_trail_stop
X0,base,109,1679558400000,1679932800000,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,27647.13,26888.84,27631.93,26903.63,5.034545890011833,-2.6357,-2.7428,-3953.04,26,4.33,x0_entry,x0_trail_stop
X0,base,110,1679961600000,1681027200000,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,27139.82,27887.67,27124.9,27903.01,4.978021023747783,2.8686,2.7555,3583.96,74,12.33,x0_entry,x0_trail_stop
X0,base,111,1681041600000,1681718400000,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,27945.56,29821.89,27930.2,29838.3,4.957781954844846,6.8317,6.7142,9154.57,47,7.83,x0_entry,x0_trail_stop
X0,base,112,1681804800000,1681905600000,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,29791.99,29294.52,29775.61,29310.64,4.952842502457263,-1.5616,-1.6698,-2608.97,7,1.17,x0_entry,x0_trail_stop
X0,base,113,1682841600000,1682956800000,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,29282.53,28155.15,29266.43,28170.64,4.9449710895012196,-3.7442,-3.85,-5714.09,8,1.33,x0_entry,x0_trail_stop
X0,base,114,1683172800000,1683504000000,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,29112.86,28414.46,29096.85,28430.09,4.772744459790439,-2.2915,-2.3989,-3468.9,23,3.83,x0_entry,x0_trail_stop
X0,base,115,1685404800000,1685534400000,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,27751.65,27082.28,27736.39,27097.18,4.8769709446997105,-2.3046,-2.412,-3396.57,9,1.5,x0_entry,x0_trail_stop
X0,base,116,1687262400000,1687982400000,2023-06-20T12:00:00Z,2023-06-28T20:00:00Z,26922.79,30083.44,26907.99,30099.99,4.896059575338726,11.8626,11.7397,15327.42,50,8.33,x0_entry,x0_trail_stop
X0,base,117,1688025600000,1688572800000,2023-06-29T08:00:00Z,2023-07-05T16:00:00Z,30356.98,30339.42,30340.29,30356.11,4.842247729864717,0.0521,-0.0579,-231.96,38,6.33,x0_entry,x0_trail_stop
X0,base,118,1688601600000,1689364800000,2023-07-06T00:00:00Z,2023-07-14T20:00:00Z,30521.58,30098.62,30504.8,30115.18,4.80373041635539,-1.2772,-1.3858,-2176.38,53,8.83,x0_entry,x0_trail_stop
X0,base,119,1689379200000,1689811200000,2023-07-15T00:00:00Z,2023-07-20T00:00:00Z,30328.67,29892.76,30312.0,29909.21,4.757767165454717,-1.3288,-1.4373,-2216.19,30,5.0,x0_entry,x0_trend_exit
