strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
E0_EMA21,smart,36,1590696000000,1591113600000,2020-05-28T20:00:00Z,2020-06-02T16:00:00Z,9455.08,9465.24,9452.24,9468.08,2.9860120507937435,0.1676,0.1075,20.46,29,4.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,37,1591228800000,1591905600000,2020-06-04T00:00:00Z,2020-06-11T20:00:00Z,9669.22,9278.15,9666.32,9280.93,2.920974219247538,-3.9869,-4.0445,-1151.8,47,7.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,38,1592942400000,1593014400000,2020-06-23T20:00:00Z,2020-06-24T16:00:00Z,9642.91,9247.2,9640.02,9249.97,2.808514711877163,-4.0462,-4.1037,-1120.47,5,0.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,39,1594252800000,1594368000000,2020-07-09T00:00:00Z,2020-07-10T08:00:00Z,9438.89,9152.24,9436.06,9154.99,2.7495508179429002,-2.9787,-3.0369,-796.96,8,1.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,40,1594425600000,1594468800000,2020-07-11T00:00:00Z,2020-07-11T12:00:00Z,9291.13,9197.61,9288.34,9200.37,2.7065555050558823,-0.9471,-1.0065,-261.82,3,0.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trend_exit
E0_EMA21,smart,41,1595707200000,1596412800000,2020-07-25T20:00:00Z,2020-08-03T00:00:00Z,9677.04,11068.04,9674.14,11071.36,2.5706637900659084,14.4428,14.3742,3565.83,49,8.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,42,1596427200000,1597176000000,2020-08-03T04:00:00Z,2020-08-11T20:00:00Z,11139.61,11383.63,11136.27,11387.05,2.5523599310377914,2.2519,2.1906,612.67,52,8.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,43,1597233600000,1597809600000,2020-08-12T12:00:00Z,2020-08-19T04:00:00Z,11463.88,11833.56,11460.44,11837.11,2.532720532098216,3.2867,3.2247,925.81,40,6.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,44,1597838400000,1598371200000,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,11845.7,11415.99,11842.15,11419.42,2.5283536131461553,-3.5697,-3.6275,-1096.56,37,6.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,45,1598832000000,1599048000000,2020-08-31T00:00:00Z,2020-09-02T12:00:00Z,11714.68,11402.59,11711.17,11406.01,2.462164085336401,-2.6057,-2.6641,-778.26,15,2.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,46,1600416000000,1600689600000,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,10957.43,10633.27,10954.14,10636.46,2.560400304330417,-2.9001,-2.9583,-839.5,19,3.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,47,1601308800000,1601625600000,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,10905.16,10487.73,10901.89,10490.88,2.494816472049391,-3.7701,-3.8278,-1050.56,22,3.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,48,1602201600000,1603972800000,2020-10-09T00:00:00Z,2020-10-29T12:00:00Z,10928.72,13047.76,10925.44,13051.68,2.392472767191249,19.4614,19.3897,5058.84,123,20.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,49,1603987200000,1606377600000,2020-10-29T16:00:00Z,2020-11-26T08:00:00Z,13440.97,17605.64,13436.94,17610.92,2.3208574135010345,31.0635,30.9849,9651.29,166,27.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,50,1606507200000,1607428800000,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,16808.18,18757.32,16803.14,18762.95,2.4292682556329424,11.6634,11.5964,4719.04,64,10.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,51,1607817600000,1610352000000,2020-12-13T00:00:00Z,2021-01-11T08:00:00Z,18814.33,34361.94,18808.69,34372.25,2.420212306315711,82.7466,82.637,37599.4,176,29.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,52,1610424000000,1610870400000,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,34995.45,34750.48,34984.95,34760.91,2.3747373691076206,-0.6404,-0.7,-610.61,31,5.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,53,1610913600000,1611230400000,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,35644.59,32197.23,35633.9,32206.89,2.3135494357839104,-9.6173,-9.6715,-8001.71,22,3.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,54,1612238400000,1614067200000,2021-02-02T04:00:00Z,2021-02-23T08:00:00Z,33564.15,49628.03,33554.08,49642.92,2.2177758776014564,47.949,47.8602,35587.57,127,21.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,55,1614124800000,1614484800000,2021-02-24T00:00:00Z,2021-02-28T04:00:00Z,48905.67,44619.31,48891.0,44632.7,2.248958653453713,-8.7098,-8.7645,-9674.96,25,4.17,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,56,1614672000000,1615852800000,2021-03-02T08:00:00Z,2021-03-16T00:00:00Z,48346.1,55588.52,48331.6,55605.2,2.074143861254986,15.0494,14.9804,14981.46,82,13.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,57,1616025600000,1616443200000,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,58930.65,55508.33,58912.97,55524.99,1.9551441474579245,-5.7508,-5.8074,-6729.1,29,4.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,58,1616947200000,1617796800000,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,56373.89,56303.58,56356.98,56320.47,1.9237780973800684,-0.0648,-0.1247,-173.18,59,9.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,59,1617926400000,1618660800000,2021-04-09T00:00:00Z,2021-04-17T12:00:00Z,58094.94,60868.67,58077.52,60886.93,1.8631533443307802,4.8373,4.7745,5128.17,51,8.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,60,1619971200000,1620144000000,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,56612.18,53786.4,56595.2,53802.54,2.00183600155233,-4.9344,-4.9915,-5694.43,12,2.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,61,1620259200000,1620849600000,2021-05-06T00:00:00Z,2021-05-12T20:00:00Z,57453.34,54420.67,57436.11,54437.0,1.8727580522728284,-5.2216,-5.2785,-5715.13,41,6.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,62,1627214400000,1627934400000,2021-07-25T12:00:00Z,2021-08-02T20:00:00Z,34409.36,39166.1,34399.04,39177.85,2.959817618958693,13.8923,13.824,14038.5,50,8.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,63,1628064000000,1629244800000,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,37840.19,44682.54,37828.84,44695.95,3.06138495297053,18.1531,18.0822,20899.2,82,13.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,64,1629302400000,1629849600000,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,45833.75,47659.71,45820.0,47674.01,2.9824038279204466,4.0463,3.9839,5396.01,38,6.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,65,1630036800000,1631030400000,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,46836.29,46642.07,46822.24,46656.07,3.032713341126877,-0.3549,-0.4147,-638.5,69,11.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,66,1631952000000,1632110400000,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,48636.6,45529.09,48622.01,45542.75,2.906310590784044,-6.3331,-6.3892,-9077.7,11,1.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,67,1633176000000,1634860800000,2021-10-02T12:00:00Z,2021-10-22T00:00:00Z,47697.77,62174.49,47683.46,62193.15,2.772227910082731,30.4292,30.351,40072.46,117,19.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,68,1635120000000,1635321600000,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,60870.48,59932.01,60852.22,59949.99,2.8296353724566536,-1.4827,-1.5418,-2714.88,14,2.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,69,1635465600000,1636185600000,2021-10-29T00:00:00Z,2021-11-06T08:00:00Z,60594.07,60772.63,60575.9,60790.87,2.7967595687673303,0.3549,0.2947,439.9,50,8.33,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,70,1636228800000,1636704000000,2021-11-06T20:00:00Z,2021-11-12T08:00:00Z,61193.76,64468.77,61175.41,64488.11,2.7755689464362536,5.4151,5.3519,9027.36,33,5.5,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,71,1636948800000,1637035200000,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,65732.38,60889.13,65712.66,60907.4,2.720307748191943,-7.3125,-7.3681,-13233.09,6,1.0,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,72,1640476800000,1640707200000,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,50414.79,48922.79,50399.67,48937.47,3.2831885436496773,-2.9012,-2.9595,-4954.74,16,2.67,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
E0_EMA21,smart,73,1644091200000,1644681600000,2022-02-05T20:00:00Z,2022-02-12T16:00:00Z,41557.36,42111.28,41544.9,42123.92,3.8623803243937513,1.3937,1.3329,2082.52,41,6.83,vtrend_ema21_d1_entry,vtrend_ema21_d1_trail_stop
