strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0_LR,smart,1,1546646400000,1547107200000,2019-01-05T00:00:00Z,2019-01-10T08:00:00Z,3791.23,3776.41,3790.09,3777.54,0.5068911158281696,-0.3311,-0.3909,-8.18,32,5.33,x0_entry,x0_trail_stop
X0_LR,smart,2,1549742400000,1551024000000,2019-02-09T20:00:00Z,2019-02-24T16:00:00Z,3654.66,3777.13,3653.56,3778.26,1.2374515971201132,3.4131,3.3511,149.92,89,14.83,x0_entry,x0_trail_stop
X0_LR,smart,3,1551297600000,1551686400000,2019-02-27T20:00:00Z,2019-03-04T08:00:00Z,3814.38,3725.88,3813.24,3727.0,0.7205081454965973,-2.2616,-2.3202,-64.71,27,4.5,x0_entry,x0_trail_stop
X0_LR,smart,4,1551830400000,1552377600000,2019-03-06T00:00:00Z,2019-03-12T08:00:00Z,3858.74,3833.54,3857.58,3834.69,0.7485665013968977,-0.5934,-0.653,-19.87,38,6.33,x0_entry,x0_trail_stop
X0_LR,smart,5,1552449600000,1553529600000,2019-03-13T04:00:00Z,2019-03-25T16:00:00Z,3889.06,3961.73,3887.89,3962.92,0.7701129992416617,1.9298,1.8687,54.9,75,12.5,x0_entry,x0_trail_stop
X0_LR,smart,6,1553572800000,1554336000000,2019-03-26T04:00:00Z,2019-04-04T00:00:00Z,3937.32,4931.11,3936.14,4932.59,1.7453607218124492,25.3154,25.2402,1731.51,53,8.83,x0_entry,x0_trail_stop
X0_LR,smart,7,1554480000000,1554984000000,2019-04-05T16:00:00Z,2019-04-11T12:00:00Z,4967.99,4999.51,4966.5,5001.01,0.6087801484234265,0.6949,0.6345,18.12,35,5.83,x0_entry,x0_trail_stop
X0_LR,smart,8,1555084800000,1556236800000,2019-04-12T16:00:00Z,2019-04-26T00:00:00Z,5038.96,5218.9,5037.45,5220.47,0.5247846154460203,3.6332,3.571,93.47,80,13.33,x0_entry,x0_trail_stop
X0_LR,smart,9,1556323200000,1557676800000,2019-04-27T00:00:00Z,2019-05-12T16:00:00Z,5316.59,6840.45,5315.0,6842.5,0.7046057969338756,28.7394,28.6622,1072.03,94,15.67,x0_entry,x0_trail_stop
X0_LR,smart,10,1557748800000,1557864000000,2019-05-13T12:00:00Z,2019-05-14T20:00:00Z,7227.41,7735.93,7225.24,7738.25,0.4310489041901027,7.1002,7.036,218.03,8,1.33,x0_entry,x0_trail_stop
X0_LR,smart,11,1558123200000,1559260800000,2019-05-17T20:00:00Z,2019-05-31T00:00:00Z,7137.87,8264.62,7135.73,8267.1,0.3455626475671847,15.855,15.7855,388.36,79,13.17,x0_entry,x0_trail_stop
X0_LR,smart,12,1559332800000,1559606400000,2019-05-31T20:00:00Z,2019-06-04T00:00:00Z,8447.25,8113.23,8444.72,8115.66,0.2575482599765712,-3.8966,-3.9543,-86.76,19,3.17,x0_entry,x0_trail_stop
X0_LR,smart,13,1559995200000,1560009600000,2019-06-08T12:00:00Z,2019-06-08T16:00:00Z,7983.72,7916.72,7981.33,7919.1,0.3888954393501524,-0.7797,-0.8392,-27.13,1,0.17,x0_entry,x0_trend_exit
X0_LR,smart,14,1560398400000,1561593600000,2019-06-13T04:00:00Z,2019-06-27T00:00:00Z,8084.43,13094.45,8082.01,13098.38,0.39528791586203776,62.0683,61.9711,1978.59,83,13.83,x0_entry,x0_trail_stop
X0_LR,smart,15,1561795200000,1561996800000,2019-06-29T08:00:00Z,2019-07-01T16:00:00Z,11881.06,10387.05,11877.5,10390.17,0.2125208260188626,-12.5222,-12.5747,-318.28,14,2.33,x0_entry,x0_trail_stop
X0_LR,smart,16,1562126400000,1562817600000,2019-07-03T04:00:00Z,2019-07-11T04:00:00Z,11292.85,11697.66,11289.46,11701.17,0.1861041032187733,3.6469,3.5847,74.58,48,8.0,x0_entry,x0_trail_stop
X0_LR,smart,17,1562904000000,1563120000000,2019-07-12T04:00:00Z,2019-07-14T16:00:00Z,11192.87,10410.06,11189.51,10413.18,0.1710546536135727,-6.938,-6.9938,-134.53,15,2.5,x0_entry,x0_trail_stop
X0_LR,smart,18,1564862400000,1565136000000,2019-08-03T20:00:00Z,2019-08-07T00:00:00Z,10854.4,11478.25,10851.14,11481.69,0.24864077164064372,5.8109,5.7474,154.12,19,3.17,x0_entry,x0_trail_stop
X0_LR,smart,19,1565222400000,1565611200000,2019-08-08T00:00:00Z,2019-08-12T12:00:00Z,11978.63,11324.61,11975.04,11328.01,0.2749355671745177,-5.4032,-5.4599,-180.9,27,4.5,x0_entry,x0_trail_stop
X0_LR,smart,20,1565625600000,1565755200000,2019-08-12T16:00:00Z,2019-08-14T04:00:00Z,11403.42,10651.72,11400.0,10654.92,0.2916066733653094,-6.5358,-6.5919,-220.29,9,1.5,x0_entry,x0_trail_stop
X0_LR,smart,21,1567756800000,1567972800000,2019-09-06T08:00:00Z,2019-09-08T20:00:00Z,10719.09,10337.29,10715.87,10340.39,0.37939444926447785,-3.504,-3.5618,-146.22,15,2.5,x0_entry,x0_trail_stop
X0_LR,smart,22,1568476800000,1568664000000,2019-09-14T16:00:00Z,2019-09-16T20:00:00Z,10360.89,10118.35,10357.78,10121.39,0.43602431117511364,-2.2822,-2.3409,-107.29,13,2.17,x0_entry,x0_trend_exit
X0_LR,smart,23,1572134400000,1572451200000,2019-10-27T00:00:00Z,2019-10-30T16:00:00Z,9232.77,9090.99,9230.0,9093.72,0.3039321145205856,-1.4765,-1.5356,-44.06,22,3.67,x0_entry,x0_trail_stop
X0_LR,smart,24,1572480000000,1573228800000,2019-10-31T00:00:00Z,2019-11-08T16:00:00Z,9156.77,8818.11,9154.02,8820.76,0.2998109593808981,-3.6406,-3.6984,-102.46,52,8.67,x0_entry,x0_trail_stop
X0_LR,smart,25,1573430400000,1573531200000,2019-11-11T00:00:00Z,2019-11-12T04:00:00Z,9042.87,8738.03,9040.16,8740.65,0.2995739320217428,-3.3131,-3.3711,-92.24,7,1.17,x0_entry,x0_trend_exit
X0_LR,smart,26,1577592000000,1577808000000,2019-12-29T04:00:00Z,2019-12-31T16:00:00Z,7309.25,7192.84,7307.06,7195.0,0.6596676692069582,-1.5336,-1.5926,-78.45,15,2.5,x0_entry,x0_trail_stop
