strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0,harsh,1,1546646400000,1547107200000,2019-01-05T00:00:00Z,2019-01-10T08:00:00Z,3793.88,3773.76,3790.09,3777.54,2.6318754772608846,-0.3311,-0.5303,-67.85,32,5.33,x0_entry,x0_trail_stop
X0,harsh,2,1549742400000,1551024000000,2019-02-09T20:00:00Z,2019-02-24T16:00:00Z,3657.21,3774.48,3653.56,3778.26,2.7076136317271264,3.4131,3.2065,302.19,89,14.83,x0_entry,x0_trail_stop
X0,harsh,3,1551297600000,1551686400000,2019-02-27T20:00:00Z,2019-03-04T08:00:00Z,3817.05,3723.27,3813.24,3727.0,2.669395468735805,-2.2616,-2.4569,-265.24,27,4.5,x0_entry,x0_trail_stop
X0,harsh,4,1551830400000,1552377600000,2019-03-06T00:00:00Z,2019-03-12T08:00:00Z,3861.44,3830.86,3857.58,3834.69,2.566172796662184,-0.5934,-0.792,-93.23,38,6.33,x0_entry,x0_trail_stop
X0,harsh,5,1552449600000,1553529600000,2019-03-13T04:00:00Z,2019-03-25T16:00:00Z,3891.78,3958.96,3887.89,3962.92,2.518434820268156,1.9298,1.7262,154.23,75,12.5,x0_entry,x0_trail_stop
X0,harsh,6,1553572800000,1554336000000,2019-03-26T04:00:00Z,2019-04-04T00:00:00Z,3940.08,4927.66,3936.14,4932.59,2.522923082545466,25.3154,25.065,2472.94,53,8.83,x0_entry,x0_trail_stop
X0,harsh,7,1554480000000,1554984000000,2019-04-05T16:00:00Z,2019-04-11T12:00:00Z,4971.47,4996.01,4966.5,5001.01,2.4931999818477624,0.6949,0.4937,42.51,35,5.83,x0_entry,x0_trail_stop
X0,harsh,8,1555084800000,1556236800000,2019-04-12T16:00:00Z,2019-04-26T00:00:00Z,5042.49,5215.25,5037.45,5220.47,2.462819684179788,3.6332,3.4261,406.22,80,13.33,x0_entry,x0_trail_stop
X0,harsh,9,1556323200000,1557676800000,2019-04-27T00:00:00Z,2019-05-12T16:00:00Z,5320.32,6835.66,5315.0,6842.5,2.4069522691067844,28.7394,28.4822,3622.68,94,15.67,x0_entry,x0_trail_stop
X0,harsh,10,1557748800000,1557864000000,2019-05-13T12:00:00Z,2019-05-14T20:00:00Z,7232.47,7730.51,7225.24,7738.25,2.268080857411246,7.1002,6.8863,1103.31,8,1.33,x0_entry,x0_trail_stop
X0,harsh,11,1558123200000,1559260800000,2019-05-17T20:00:00Z,2019-05-31T00:00:00Z,7142.87,8258.83,7135.73,8267.1,2.447323650306953,15.855,15.6235,2700.82,79,13.17,x0_entry,x0_trail_stop
X0,harsh,12,1559332800000,1559606400000,2019-05-31T20:00:00Z,2019-06-04T00:00:00Z,8453.17,8107.55,8444.72,8115.66,2.3838991033974035,-3.8966,-4.0887,-852.92,19,3.17,x0_entry,x0_trail_stop
X0,harsh,13,1559995200000,1560009600000,2019-06-08T12:00:00Z,2019-06-08T16:00:00Z,7989.31,7911.18,7981.33,7919.1,2.4119315216691883,-0.7797,-0.9779,-217.07,1,0.17,x0_entry,x0_trend_exit
X0,harsh,14,1560398400000,1561593600000,2019-06-13T04:00:00Z,2019-06-27T00:00:00Z,8090.09,13085.28,8082.01,13098.38,2.351526858963934,62.0683,61.7445,11700.17,83,13.83,x0_entry,x0_trail_stop
X0,harsh,15,1561795200000,1561996800000,2019-06-29T08:00:00Z,2019-07-01T16:00:00Z,11889.38,10379.78,11877.5,10390.17,2.5803048383052767,-12.5222,-12.697,-3935.4,14,2.33,x0_entry,x0_trail_stop
X0,harsh,16,1562126400000,1562817600000,2019-07-03T04:00:00Z,2019-07-11T04:00:00Z,11300.75,11689.47,11289.46,11701.17,2.3629200504250734,3.6469,3.4398,877.08,48,8.0,x0_entry,x0_trail_stop
X0,harsh,17,1562904000000,1563120000000,2019-07-12T04:00:00Z,2019-07-14T16:00:00Z,11200.7,10402.77,11189.51,10413.18,2.458644706535867,-6.938,-7.124,-2000.2,15,2.5,x0_entry,x0_trail_stop
X0,harsh,18,1564862400000,1565136000000,2019-08-03T20:00:00Z,2019-08-07T00:00:00Z,10861.99,11470.21,10851.14,11481.69,2.3476443738052937,5.8109,5.5995,1387.49,19,3.17,x0_entry,x0_trail_stop
X0,harsh,19,1565222400000,1565611200000,2019-08-08T00:00:00Z,2019-08-12T12:00:00Z,11987.02,11316.68,11975.04,11328.01,2.239699125557059,-5.4032,-5.5922,-1539.36,27,4.5,x0_entry,x0_trail_stop
X0,harsh,20,1565625600000,1565755200000,2019-08-12T16:00:00Z,2019-08-14T04:00:00Z,11411.4,10644.27,11400.0,10654.92,2.214455611719607,-6.5358,-6.7225,-1734.14,9,1.5,x0_entry,x0_trail_stop
X0,harsh,21,1567756800000,1567972800000,2019-09-06T08:00:00Z,2019-09-08T20:00:00Z,10726.59,10330.05,10715.87,10340.39,2.1908783456127825,-3.504,-3.6968,-902.71,15,2.5,x0_entry,x0_trail_stop
X0,harsh,22,1568476800000,1568664000000,2019-09-14T16:00:00Z,2019-09-16T20:00:00Z,10368.14,10111.27,10357.78,10121.39,2.1762913007769136,-2.2822,-2.4775,-592.03,13,2.17,x0_entry,x0_trend_exit
X0,harsh,23,1572134400000,1572451200000,2019-10-27T00:00:00Z,2019-10-30T16:00:00Z,9239.23,9084.63,9230.0,9093.72,2.374564720595642,-1.4765,-1.6733,-399.47,22,3.67,x0_entry,x0_trail_stop
X0,harsh,24,1572480000000,1573228800000,2019-10-31T00:00:00Z,2019-11-08T16:00:00Z,9163.18,8811.94,9154.02,8820.76,2.347157639662566,-3.6406,-3.8331,-855.43,52,8.67,x0_entry,x0_trail_stop
X0,harsh,25,1573430400000,1573531200000,2019-11-11T00:00:00Z,2019-11-12T04:00:00Z,9049.2,8731.91,9040.16,8740.65,2.2787709472372555,-3.3131,-3.5063,-752.88,7,1.17,x0_entry,x0_trend_exit
X0,harsh,26,1577592000000,1577808000000,2019-12-29T04:00:00Z,2019-12-31T16:00:00Z,7314.37,7187.81,7307.06,7195.0,2.7122533680408503,-1.5336,-1.7303,-372.51,15,2.5,x0_entry,x0_trail_stop
X0,harsh,27,1578182400000,1578556800000,2020-01-05T00:00:00Z,2020-01-09T08:00:00Z,7361.55,7941.62,7354.19,7949.57,2.640308878129728,8.0958,7.8798,1500.13,26,4.33,x0_entry,x0_trail_stop
X0,harsh,28,1578686400000,1579435200000,2020-01-10T20:00:00Z,2020-01-19T12:00:00Z,8066.11,8672.48,8058.05,8681.16,2.591772888772416,7.7328,7.5175,1537.86,52,8.67,x0_entry,x0_trail_stop
X0,harsh,29,1579608000000,1579795200000,2020-01-21T12:00:00Z,2020-01-23T16:00:00Z,8665.42,8349.45,8656.76,8357.81,2.5861151144446763,-3.4534,-3.6463,-849.51,13,2.17,x0_entry,x0_trail_stop
X0,harsh,30,1579838400000,1581393600000,2020-01-24T04:00:00Z,2020-02-11T04:00:00Z,8328.91,9723.7,8320.59,9733.43,2.584727422858161,16.98,16.7463,3567.44,108,18.0,x0_entry,x0_trail_stop
X0,harsh,31,1581436800000,1581796800000,2020-02-11T16:00:00Z,2020-02-15T20:00:00Z,10175.17,9883.63,10165.0,9893.52,2.4626449598223314,-2.6707,-2.8652,-754.47,25,4.17,x0_entry,x0_trail_stop
X0,harsh,32,1581840000000,1582156800000,2020-02-16T08:00:00Z,2020-02-20T00:00:00Z,9969.54,9585.06,9959.58,9594.65,2.4341096727357616,-3.6641,-3.8566,-970.87,22,3.67,x0_entry,x0_trail_stop
X0,harsh,33,1582502400000,1582617600000,2020-02-24T00:00:00Z,2020-02-25T08:00:00Z,9946.34,9510.54,9936.4,9520.06,2.3386688949654553,-4.19,-4.3815,-1052.55,8,1.33,x0_entry,x0_trail_stop
