strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0_LR,base,49,1597838400000,1598371200000,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,11848.66,11413.14,11842.15,11419.42,0.4092148911254959,-3.5697,-3.6757,-182.89,37,6.17,x0_entry,x0_trail_stop
X0_LR,base,50,1598832000000,1599048000000,2020-08-31T00:00:00Z,2020-09-02T12:00:00Z,11717.61,11399.74,11711.17,11406.01,0.590106276315194,-2.6057,-2.7128,-194.31,15,2.5,x0_entry,x0_trail_stop
X0_LR,base,51,1600416000000,1600689600000,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,10960.17,10630.61,10954.14,10636.46,0.418263435286651,-2.9001,-3.0068,-142.29,19,3.17,x0_entry,x0_trail_stop
X0_LR,base,52,1601308800000,1601625600000,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,10907.89,10485.11,10901.89,10490.88,0.6159557554363875,-3.7701,-3.8759,-266.87,22,3.67,x0_entry,x0_trail_stop
X0_LR,base,53,1602201600000,1603915200000,2020-10-09T00:00:00Z,2020-10-28T20:00:00Z,10931.45,13158.08,10925.44,13165.32,0.6364871553232779,20.5015,20.369,1408.85,119,19.83,x0_entry,x0_trail_stop
X0_LR,base,54,1603958400000,1604779200000,2020-10-29T08:00:00Z,2020-11-07T20:00:00Z,13146.1,14635.47,13138.87,14643.52,0.47404507625695097,11.4519,11.3294,699.09,57,9.5,x0_entry,x0_trail_stop
X0_LR,base,55,1605081600000,1606363200000,2020-11-11T08:00:00Z,2020-11-26T04:00:00Z,15408.97,17918.12,15400.5,17927.98,0.2965566716090464,16.4117,16.2837,738.79,89,14.83,x0_entry,x0_trail_stop
X0_LR,base,56,1606507200000,1607428800000,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,16812.38,18752.63,16803.14,18762.95,0.2520439255392953,11.6634,11.5406,484.3,64,10.67,x0_entry,x0_trail_stop
X0_LR,base,57,1607817600000,1609761600000,2020-12-13T00:00:00Z,2021-01-04T12:00:00Z,18819.04,30726.08,18808.69,30742.99,0.24043155980053466,63.451,63.2713,2855.44,135,22.5,x0_entry,x0_trail_stop
X0_LR,base,58,1609819200000,1610337600000,2021-01-05T04:00:00Z,2021-01-11T04:00:00Z,31207.2,35418.74,31190.04,35438.23,0.12020029480294839,13.6203,13.4954,501.97,36,6.0,x0_entry,x0_trail_stop
X0_LR,base,59,1610424000000,1610870400000,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,35004.19,34741.79,34984.95,34760.91,0.08344648400726615,-0.6404,-0.7496,-24.8,31,5.17,x0_entry,x0_trail_stop
X0_LR,base,60,1610913600000,1611230400000,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,35653.5,32189.18,35633.9,32206.89,0.07519693401422134,-9.6173,-9.7166,-262.93,22,3.67,x0_entry,x0_trail_stop
X0_LR,base,61,1612238400000,1614009600000,2021-02-02T04:00:00Z,2021-02-22T16:00:00Z,33572.54,53207.41,33554.08,53236.69,0.07984331843007286,58.6594,58.4849,1563.47,123,20.5,x0_entry,x0_trail_stop
X0_LR,base,62,1614124800000,1614326400000,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,48917.89,44962.25,48891.0,44986.99,0.06774593942492733,-7.9851,-8.0863,-271.02,14,2.33,x0_entry,x0_trail_stop
X0_LR,base,63,1614672000000,1615809600000,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,48358.19,56119.92,48331.6,56150.8,0.06986987285453469,16.1782,16.0505,538.39,79,13.17,x0_entry,x0_trail_stop
X0_LR,base,64,1616025600000,1616443200000,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,58945.38,55494.46,58912.97,55524.99,0.07114125841991784,-5.7508,-5.8544,-249.45,29,4.83,x0_entry,x0_trail_stop
X0_LR,base,65,1616947200000,1617796800000,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,56387.98,56289.5,56356.98,56320.47,0.0840772358998937,-0.0648,-0.1747,-13.01,59,9.83,x0_entry,x0_trail_stop
X0_LR,base,66,1617926400000,1618574400000,2021-04-09T00:00:00Z,2021-04-16T12:00:00Z,58109.47,60820.33,58077.52,60853.8,0.10349738707250623,4.7803,4.6651,274.27,45,7.5,x0_entry,x0_trail_stop
X0_LR,base,67,1619971200000,1620144000000,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,56626.33,53772.95,56595.2,53802.54,0.07010806942617835,-4.9344,-5.039,-203.81,12,2.0,x0_entry,x0_trail_stop
X0_LR,base,68,1620259200000,1620849600000,2021-05-06T00:00:00Z,2021-05-12T20:00:00Z,57467.7,54407.06,57436.11,54437.0,0.06476198968290471,-5.2216,-5.3258,-201.74,41,6.83,x0_entry,x0_trail_stop
X0_LR,base,69,1627214400000,1627344000000,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,34417.96,37220.85,34399.04,37241.33,0.17785542095601728,8.2627,8.1437,491.89,9,1.5,x0_entry,x0_trail_stop
X0_LR,base,70,1627358400000,1627905600000,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,36844.07,39520.68,36823.81,39542.43,0.13879939240595093,7.3828,7.2647,366.03,38,6.33,x0_entry,x0_trail_stop
X0_LR,base,71,1628064000000,1629244800000,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,37849.65,44671.37,37828.84,44695.95,0.12261961785336033,18.1531,18.0232,831.0,82,13.67,x0_entry,x0_trail_stop
X0_LR,base,72,1629302400000,1629849600000,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,45845.2,47647.79,45820.0,47674.01,0.11825787156640495,4.0463,3.9319,207.54,38,6.33,x0_entry,x0_trail_stop
X0_LR,base,73,1630036800000,1631030400000,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,46848.0,46630.41,46822.24,46656.07,0.13463630368355003,-0.3549,-0.4644,-35.57,69,11.5,x0_entry,x0_trail_stop
X0_LR,base,74,1631952000000,1632110400000,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,48648.76,45517.7,48622.01,45542.75,0.12812603288391491,-6.3331,-6.436,-407.0,11,1.83,x0_entry,x0_trail_stop
X0_LR,base,75,1633176000000,1634832000000,2021-10-02T12:00:00Z,2021-10-21T16:00:00Z,47709.69,62936.57,47683.46,62971.2,0.10407981678749768,32.0609,31.9157,1578.26,115,19.17,x0_entry,x0_trail_stop
X0_LR,base,76,1635120000000,1635321600000,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,60885.69,59917.02,60852.22,59949.99,0.10138801122978955,-1.4827,-1.591,-104.29,14,2.33,x0_entry,x0_trail_stop
X0_LR,base,77,1635465600000,1636185600000,2021-10-29T00:00:00Z,2021-11-06T08:00:00Z,60609.22,60757.44,60575.9,60790.87,0.10766103020211645,0.3549,0.2445,9.42,50,8.33,x0_entry,x0_trail_stop
X0_LR,base,78,1636228800000,1636588800000,2021-11-06T20:00:00Z,2021-11-11T00:00:00Z,61209.06,64846.74,61175.41,64882.42,0.11179213201087049,6.0596,5.943,399.41,25,4.17,x0_entry,x0_trail_stop
X0_LR,base,79,1636948800000,1637035200000,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,65748.81,60873.91,65712.66,60907.4,0.11533841368650177,-7.3125,-7.4144,-569.28,6,1.0,x0_entry,x0_trail_stop
X0_LR,base,80,1640476800000,1640707200000,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,50427.39,48910.56,50399.67,48937.47,0.13078719334938116,-2.9012,-3.008,-204.78,16,2.67,x0_entry,x0_trail_stop
X0_LR,base,81,1644091200000,1644652800000,2022-02-05T20:00:00Z,2022-02-12T08:00:00Z,41567.75,42080.79,41544.9,42103.94,0.1245680689614974,1.3456,1.2342,58.67,39,6.5,x0_entry,x0_trail_stop
X0_LR,base,82,1644883200000,1645113600000,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,42559.34,41902.38,42535.94,41925.44,0.16466804007988178,-1.4353,-1.5436,-115.08,16,2.67,x0_entry,x0_trail_stop
X0_LR,base,83,1646150400000,1646366400000,2022-03-01T16:00:00Z,2022-03-04T04:00:00Z,43667.7,41427.14,43643.69,41449.93,0.1184585861109476,-5.0265,-5.1309,-270.32,15,2.5,x0_entry,x0_trail_stop
X0_LR,base,84,1647532800000,1648756800000,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,40821.0,45556.91,40798.56,45581.98,0.12824000932407642,11.7245,11.6017,601.49,85,14.17,x0_entry,x0_trail_stop
X0_LR,base,85,1648843200000,1649260800000,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,46387.18,44144.07,46361.68,44168.36,0.17224560924650859,-4.7309,-4.8356,-393.97,29,4.83,x0_entry,x0_trail_stop
X0_LR,base,86,1658188800000,1658577600000,2022-07-19T00:00:00Z,2022-07-23T12:00:00Z,22444.92,22218.06,22432.58,22230.28,0.23821021024157424,-0.9018,-1.0108,-59.33,27,4.5,x0_entry,x0_trail_stop
X0_LR,base,87,1658620800000,1658793600000,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,22460.93,21299.18,22448.58,21310.9,0.2272604881227715,-5.0679,-5.1723,-268.86,12,2.0,x0_entry,x0_trail_stop
X0_LR,base,88,1658966400000,1659384000000,2022-07-28T00:00:00Z,2022-08-01T20:00:00Z,22966.94,22942.75,22954.31,22955.37,0.22385911495937513,0.0046,-0.1053,-10.55,29,4.83,x0_entry,x0_trail_stop
X0_LR,base,89,1659542400000,1660060800000,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,23365.61,23062.31,23352.76,23075.0,0.22941873435645233,-1.1894,-1.298,-74.87,36,6.0,x0_entry,x0_trail_stop
X0_LR,base,90,1660132800000,1660737600000,2022-08-10T12:00:00Z,2022-08-17T12:00:00Z,23135.08,23733.59,23122.36,23746.65,0.2813714430773204,2.6999,2.587,161.73,42,7.0,x0_entry,x0_trail_stop
X0_LR,base,91,1660752000000,1660896000000,2022-08-17T16:00:00Z,2022-08-19T08:00:00Z,23404.77,21895.32,23391.9,21907.37,0.3230714710854223,-6.3463,-6.4493,-494.73,10,1.67,x0_entry,x0_trail_stop
X0_LR,base,92,1662912000000,1663084800000,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,21653.97,20818.32,21642.07,20829.77,0.34156893704221614,-3.7533,-3.8592,-292.55,12,2.0,x0_entry,x0_trail_stop
X0_LR,base,93,1663099200000,1663257600000,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,20296.05,19726.51,20284.89,19737.36,0.29393365441066416,-2.6992,-2.8062,-173.21,11,1.83,x0_entry,x0_trend_exit
X0_LR,base,94,1664942400000,1665172800000,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,20201.77,19448.62,20190.66,19459.32,0.34644238741636535,-3.6222,-3.7281,-267.66,16,2.67,x0_entry,x0_trail_stop
X0_LR,base,95,1666742400000,1666944000000,2022-10-26T00:00:00Z,2022-10-28T08:00:00Z,20090.06,20068.97,20079.02,20080.01,0.5775868319927971,0.0049,-0.105,-23.78,14,2.33,x0_entry,x0_trail_stop
X0_LR,base,96,1667001600000,1667419200000,2022-10-29T00:00:00Z,2022-11-02T20:00:00Z,20603.17,20239.54,20591.84,20250.68,0.5491448108696034,-1.6568,-1.7649,-210.8,29,4.83,x0_entry,x0_trail_stop
X0_LR,base,97,1667448000000,1667808000000,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,20321.8,20623.75,20310.63,20635.1,0.583182253161922,1.5975,1.4858,164.06,25,4.17,x0_entry,x0_trail_stop
