strategy,scenario,trade_id,entry_ts_ms,exit_ts_ms,entry_time,exit_time,entry_fill_price,exit_fill_price,entry_mid_price,exit_mid_price,qty,gross_return_pct,net_return_pct,pnl_usd,holding_bars,holding_days,entry_reason,exit_reason
X0,smart,62,1614124800000,1614326400000,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,48905.67,44973.49,48891.0,44986.99,2.6620810772295864,-7.9851,-8.0403,-10509.67,14,2.33,x0_entry,x0_trail_stop
X0,smart,63,1614672000000,1615809600000,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,48346.1,56133.96,48331.6,56150.8,2.4746424540021237,16.1782,16.1085,19223.54,79,13.17,x0_entry,x0_trail_stop
X0,smart,64,1616025600000,1616443200000,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,58930.65,55508.33,58912.97,55524.99,2.3555531450304503,-5.7508,-5.8074,-8107.2,29,4.83,x0_entry,x0_trail_stop
X0,smart,65,1616947200000,1617796800000,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,56373.89,56303.58,56356.98,56320.47,2.317763400471646,-0.0648,-0.1247,-208.64,59,9.83,x0_entry,x0_trail_stop
X0,smart,66,1617926400000,1618574400000,2021-04-09T00:00:00Z,2021-04-16T12:00:00Z,58094.94,60835.55,58077.52,60853.8,2.2447228382718616,4.7803,4.7175,6104.09,45,7.5,x0_entry,x0_trail_stop
X0,smart,67,1619971200000,1620144000000,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,56612.18,53786.4,56595.2,53802.54,2.410495062107535,-4.9344,-4.9915,-6856.91,12,2.0,x0_entry,x0_trail_stop
X0,smart,68,1620259200000,1620849600000,2021-05-06T00:00:00Z,2021-05-12T20:00:00Z,57453.34,54420.67,57436.11,54437.0,2.2550668656299377,-5.2216,-5.2785,-6881.83,41,6.83,x0_entry,x0_trail_stop
X0,smart,69,1627214400000,1627344000000,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,34409.36,37230.16,34399.04,37241.33,3.564041085136968,8.2627,8.1978,10007.0,9,1.5,x0_entry,x0_trail_stop
X0,smart,70,1627358400000,1627905600000,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,36834.86,39530.57,36823.81,39542.43,3.599768567388054,7.3828,7.3184,9654.13,38,6.33,x0_entry,x0_trail_stop
X0,smart,71,1628064000000,1629244800000,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,37840.19,44682.54,37828.84,44695.95,3.75794420712092,18.1531,18.0822,25654.41,82,13.67,x0_entry,x0_trail_stop
