combo_name,fold,selected_direction,selected_threshold,sharpe,cagr,mdd,trades,end_equity,bar_count,companion_signal,direction,threshold
vdo_and_vol_surprise_quote_28,aggregate,,,1.0741040606559134,0.3215190037677873,-0.2940936085612619,,3.671032863033525,10224.0,,,
vdo_and_net_quote_norm_28,aggregate,,,1.0459715350399754,0.3141121311464621,-0.370939306715171,,3.576032432869613,10224.0,,,
vdo_and_ema28_imbalance_ratio_base,aggregate,,,1.0968537446813624,0.3313116860678067,-0.370939306715171,,3.7996649261394233,10224.0,,,
vdo_only,aggregate,,,1.1307597999722017,0.3503025443385246,-0.370939306715171,,4.059198917344872,10224.0,,,
vdo_and_volsurp_ge1,aggregate,,,1.123162688137755,0.3363629218371702,-0.4064193179179591,,3.86738527745873,10224.0,,,
