trade_id,entry_ts_ms,exit_ts_ms,entry_bar_idx,exit_bar_idx,entry_price,exit_price,pnl,return_pct,days_held,entry_reason,exit_reason
39,1555084800000,1556236800000,3621,3701,5042.488709362499,5215.2508351175,680.2982725411493,3.426128162354236,13.333333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
40,1556323200000,1557676800000,3707,3801,5320.316328749999,6835.659210625001,6066.979272863904,28.482195197424076,15.666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
41,1557748800000,1557864000000,3806,3814,7232.467046309999,7730.513684562501,1847.7374175784025,6.8862621158654935,1.3333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
42,1558123200000,1559260800000,3832,3911,7142.8675139325,8258.834966775003,4523.115227897655,15.62352165521419,13.166666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
43,1559332800000,1559606400000,3916,3935,8453.166831179999,8107.546368915,-1428.3966760274634,-4.088650669831306,3.1666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
44,1559995200000,1560009600000,3962,3963,7989.313325332499,7911.182879775001,-363.5271110577487,-0.9779369311973429,0.16666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
45,1560398400000,1561593600000,3990,4073,8090.094030502499,13085.284894595,19594.53247396876,61.7445340592937,13.833333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
46,1561795200000,1561996800000,4087,4101,11889.380469374999,10379.782427542501,-6590.697188934522,-12.69702862752995,2.3333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
47,1562126400000,1562817600000,4110,4158,11300.752282364998,11689.471755292501,1468.8670660075368,3.4397663378048504,8.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
48,1562904000000,1563120000000,4164,4179,11200.7023073775,10402.769423295002,-3349.776583493549,-7.12395403596191,2.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
49,1564862400000,1565136000000,4300,4319,10861.993852784999,11470.2111804225,2323.6534330226496,5.599499832911015,3.1666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
50,1565222400000,1565611200000,4325,4352,11987.01803376,11316.684822002502,-2578.0062648588064,-5.5921598671962,4.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
51,1565625600000,1565755200000,4353,4362,11411.402849999999,10644.267743730003,-2904.2084024005962,-6.722531106418661,1.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
52,1567756800000,1567972800000,4501,4516,10726.5885489675,10330.052195097502,-1511.789583595324,-3.6967611096462516,2.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
53,1568476800000,1568664000000,4551,4564,10368.140369445,10111.2711403475,-991.485486347563,-2.477486028781939,2.1666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
54,1572134400000,1572451200000,4805,4827,9239.232307499999,9084.628553429999,-669.0090506157212,-1.6733398287268941,3.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
55,1572480000000,1573228800000,4829,4881,9163.176308504999,8811.941445190001,-1432.6043270531154,-3.833112574610087,8.666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
56,1573430400000,1573531200000,4895,4902,9049.20242004,8731.9115351625,-1260.8652209944921,-3.50628563877452,1.1666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
57,1577592000000,1577808000000,5184,5199,7314.368886765,7187.806798750001,-623.8526851831302,-1.730321371184973,2.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
58,1578182400000,1578556800000,5225,5251,7361.546028547499,7941.622417392501,2512.2979982334728,7.879817454044447,4.333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
59,1578686400000,1579435200000,5260,5312,8066.110064512499,8672.481010290001,2575.488260319107,7.517513906055906,8.666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
60,1579608000000,1579795200000,5324,5337,8665.418924189999,8349.4542794525,-1422.692990341704,-3.646270855474343,2.1666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
61,1579838400000,1581393600000,5340,5448,8328.9126701475,9723.6990033575,5974.475142139308,16.746319579135417,18.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
62,1581436800000,1581796800000,5451,5476,10175.167541249997,9883.628953380003,-1263.5205728364454,-2.86519692858227,4.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
63,1581840000000,1582156800000,5479,5501,9969.542069894998,9585.0577486625,-1625.9434709182024,-3.85658958593017,3.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
64,1582502400000,1582617600000,5525,5533,9946.338884099998,9510.542320015,-1762.7234721724162,-4.3814771360912825,1.3333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
65,1585929600000,1586520000000,5763,5804,6720.055018334999,6891.34348456,889.4794994209587,2.5489146406935337,6.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
66,1586721600000,1586966400000,5818,5835,7119.243908032499,6695.199775475,-2315.1807297827545,-5.956308535504151,2.8333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
67,1586980800000,1587412800000,5836,5866,6736.741692502499,6762.172752235,80.79118106530223,0.3774979195180439,5.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
68,1587643200000,1588248000000,5882,5924,7141.025673472501,8829.144229495,8356.493668416115,23.63972114389008,7.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
69,1588262400000,1589083200000,5925,5982,8785.719134235,8614.1094256825,-922.4634702583935,-1.9532801576116254,9.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
70,1589169600000,1590076800000,5988,6051,8704.938414059998,9073.419770625,1750.2203390883733,4.2330150891112694,10.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
71,1590192000000,1590364800000,6059,6071,9179.1722925,8709.424039534999,-2346.739813623368,-5.117544785043593,2.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
72,1590696000000,1591113600000,6094,6123,9461.69460306,9458.614287020002,-77.02862993655435,-0.03255564853045234,4.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
73,1591228800000,1591891200000,6131,6177,9675.988736579999,9512.020840385003,-774.8697171958484,-1.6945854388515036,7.666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
74,1592942400000,1593000000000,6250,6254,9649.662430004999,9321.991012830002,-1459.7492098764633,-3.395677512574158,0.6666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
75,1594252800000,1594368000000,6341,6349,9445.498419014999,9145.837298747501,-1317.4776196896491,-3.172528404263364,1.3333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
76,1594425600000,1594468800000,6353,6356,9297.630662085,9191.171930092501,-495.78026383429096,-1.1450092594732508,0.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
77,1595707200000,1596355200000,6442,6487,9683.816558534998,11314.626881487502,6296.539471546101,16.840574303477098,7.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
78,1596398400000,1597176000000,6490,6544,11214.005600699998,11375.665796762501,567.514349991041,1.4415918969436836,9.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
79,1597233600000,1597809600000,6548,6588,11471.90330511,11825.275849277501,1302.3379637447943,3.080330567379308,6.666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
80,1597838400000,1598371200000,6590,6627,11853.995110537498,11408.003434855002,-1787.2233143216727,-3.7623743853752445,6.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
81,1598832000000,1599048000000,6659,6674,11722.8840977925,11394.606841502502,-1293.1724343962705,-2.8003113700647564,2.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
82,1600416000000,1600689600000,6769,6788,10965.096878534998,10625.826199115001,-1377.974993392454,-3.094096506198174,3.1666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
83,1601308800000,1601625600000,6831,6853,10912.794615472498,10480.391742720001,-1687.6344661990152,-3.9623477577358845,3.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
84,1602201600000,1603915200000,6893,7012,10936.36817136,13152.15797133,7901.8125997028255,20.2607462116416,19.833333333333332,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
85,1603958400000,1604779200000,7015,7072,13152.0121547175,14628.880140880003,5219.448926858473,11.229217010970928,9.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
86,1605081600000,1606363200000,7093,7182,15415.904350125,17910.056501995,8374.19400619185,16.179084244576124,14.833333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
87,1606507200000,1607428800000,7192,7256,16819.947340785,18744.191740737504,6832.1981381488,11.440252225324144,10.666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
88,1607817600000,1609761600000,7283,7418,18827.503392172497,30712.254695747502,42341.59985608311,63.12441461843565,22.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
89,1609819200000,1610337600000,7422,7458,31221.237837509998,35402.8006295575,14481.39855360004,13.393328008999283,6.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
90,1610424000000,1610870400000,7464,7495,35019.9436962375,34726.157780227506,-1222.8163265529583,-0.8389103036780532,5.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
91,1610913600000,1611230400000,7498,7520,35669.542808475,32174.691161722505,-12158.591260375382,-9.797859382492923,3.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
92,1612238400000,1614009600000,7590,7713,33587.64246852,53183.46661917251,63962.00239051861,58.34236257879273,20.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
93,1614124800000,1614326400000,7721,7735,48939.90322274999,44942.014256747505,-14435.559343846748,-8.168976035375664,2.3333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
94,1614672000000,1615809600000,7759,7838,48379.94368289999,56094.66323770001,25094.72873154332,15.946111069010627,13.166666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
95,1616025600000,1616443200000,7853,7882,58971.897698242494,55469.478891247505,-11183.12758423743,-5.939131931817365,4.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
96,1616947200000,1617796800000,7917,7976,56413.351069245,56264.16361011751,-714.184625063237,-0.2644541696244396,9.833333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
97,1617926400000,1618574400000,7985,8030,58135.612039379994,60792.96141345001,7570.741333788057,4.5709493387116495,7.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
98,1619971200000,1620144000000,8127,8139,56651.809348799994,53748.75091063501,-9417.67696654651,-5.1243878554542155,2.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
99,1620259200000,1620849600000,8147,8188,57493.56046902749,54382.576609250005,-9392.395338741131,-5.411012701941487,6.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
100,1627214400000,1627344000000,8630,8639,34433.447639759994,37204.09798033251,12576.474178519711,8.046392477334363,1.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
101,1627358400000,1627905600000,8640,8678,36860.6430159525,39502.897455607505,12041.023476780916,7.168226659831989,6.333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
102,1628064000000,1629244800000,8689,8771,37866.67829721,44651.2652239875,32570.365091783257,17.917037437311723,13.666666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
103,1629302400000,1629849600000,8775,8813,45865.83145499999,47626.34790850251,7948.750824451068,3.8384051867233593,6.333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
104,1630036800000,1631030400000,8826,8895,46869.07394555999,46609.425594017506,-1571.2498558758816,-0.5539865196484861,11.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
105,1631952000000,1632110400000,8959,8970,48670.6441655025,45497.2186356875,-14756.39362046402,-6.520204497445925,1.8333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
106,1633176000000,1634832000000,9044,9159,47731.155380865,62908.2445428,65248.58959199904,31.797028672009397,19.166666666666668,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
107,1635120000000,1635321600000,9179,9193,60913.08743305499,59890.05499749751,-4957.112781828851,-1.679495291848121,2.3333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
108,1635465600000,1636185600000,9203,9253,60636.491043974995,60730.09432771751,11.001585129357409,0.15436790970413394,8.333333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
109,1636228800000,1636588800000,9256,9281,61236.6007038525,64817.553800605005,15109.050800490426,5.847733309153491,4.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
110,1636948800000,1637035200000,9306,9312,65778.389088165,60846.50782685001,-21403.059100176208,-7.497722777468185,1.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
111,1640476800000,1640707200000,9551,9567,50450.0822699175,48888.54476436751,-8376.330793616507,-3.0952130012305346,2.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
112,1644091200000,1644652800000,9802,9841,41586.455286225,42061.846585985004,2475.9086531810462,1.1431397470355487,6.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
113,1644883200000,1645113600000,9857,9873,42578.486573985,41883.52504136001,-4481.930408521002,-1.6321893720140035,2.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
114,1646150400000,1646366400000,9945,9960,43687.3446009225,41408.490432482504,-13234.210207418946,-5.216279884385278,2.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
115,1647532800000,1648756800000,10041,10126,40839.36875963999,45536.409415495014,26452.86182120972,11.501256749337752,14.166666666666666,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
116,1648843200000,1649260800000,10132,10161,46408.05327042,44124.20268209001,-13138.55114035972,-4.921237646022303,4.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
117,1658188800000,1658577600000,10781,10808,22455.018188145,22208.05527757,-3069.8540059589723,-1.0998116701832927,4.5,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
118,1658620800000,1658793600000,10811,10823,22471.034192144998,21289.594427725006,-13095.216903261258,-5.257611885228575,2.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
119,1658966400000,1659384000000,10835,10864,22977.270048577502,22932.4203688425,-790.0854099105054,-0.19519150725992862,4.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
120,1659542400000,1660060800000,10875,10911,23376.118598189994,23051.930768750004,-3498.400971977302,-1.3868334389144144,6.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
121,1660132800000,1660737600000,10916,10958,23145.488140589998,23722.909286662503,5246.445909907052,2.4947460281033784,7.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
122,1660752000000,1660896000000,10959,10969,23415.297747974997,21885.4681068425,-15283.611565246974,-6.533462258726985,1.6666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
123,1662912000000,1663084800000,11109,11121,21663.717480517495,20808.945437442504,-8727.877921858308,-3.945638802960294,2.0,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
124,1663099200000,1663257600000,11122,11133,20305.179961222497,19717.627574340004,-6211.525124358217,-2.8936083699064086,1.8333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
125,1664942400000,1665172800000,11250,11266,20210.855707665,19439.865544830005,-7833.590658064233,-3.8147329038749955,2.6666666666666665,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
126,1666742400000,1666944000000,11375,11389,20099.104039755,20059.9350100025,-653.851239676791,-0.19487948156805546,2.3333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
127,1667001600000,1667419200000,11393,11422,20612.436987959998,20230.434382670002,-3777.1533628708858,-1.8532626952995845,4.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
128,1667448000000,1667808000000,11424,11449,20330.945707657498,20614.470058775,2295.530641011661,1.3945458081210393,4.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
129,1670371200000,1670400000000,11627,11629,17106.05323224,16746.271160757504,-4202.5631570467085,-2.1032441943090063,0.3333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trend_exit
130,1670572800000,1671120000000,11641,11679,17228.8659529125,17411.0059271075,1650.8709747644316,1.0571791242255824,6.333333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
131,1673222400000,1675108800000,11825,11956,17144.9621119575,22762.080836215002,59809.94344707517,32.762502988209754,21.833333333333332,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
132,1675180800000,1675627200000,11961,11992,23144.92758045,22869.763073162507,-3250.710373489477,-1.1888760780565888,5.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
133,1675684800000,1675972800000,11996,12016,22901.113949557497,22008.964517747503,-9675.675272070075,-3.895659546409236,3.3333333333333335,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
134,1676520000000,1676592000000,12054,12059,24756.3377829,23494.208159430003,-12026.453496432077,-5.098208121646286,0.8333333333333334,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
135,1676678400000,1677081600000,12065,12093,24592.81438206,23691.230988735002,-8274.055423070036,-3.6660439887786445,4.666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
136,1677124800000,1677268800000,12096,12106,24479.310963712494,23159.093525567503,-11543.40355680947,-5.393196892273844,1.6666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
137,1677456000000,1677816000000,12119,12144,23578.410738712497,22297.375889922503,-10966.475903862534,-5.43308394694606,4.166666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
138,1678809600000,1678910400000,12213,12220,25920.571143667494,24345.606122492503,-11530.415382951876,-6.076120053241041,1.1666666666666667,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
139,1678924800000,1679515200000,12221,12262,24309.951731414996,26642.137867200003,16376.065684720903,9.593544905196971,6.833333333333333,vtrend_e5_ema21_d1_entry,vtrend_e5_ema21_d1_trail_stop
