flat_idx,start_bar,end_bar,duration_bars,total_return,max_drawdown,max_runup,volatility,next_trade_return
82,6788,6830,43,0.04532905864659988,-0.02736568590859504,0.06448689932880669,0.006083447777453664,-0.03962347757735885
83,6853,6892,40,0.045784180124204224,-0.02046383456215164,0.04684845587129184,0.0058762313539001,0.202607462116416
84,7012,7014,3,-0.009659510515097565,-0.01070100948799743,0.0010997708496653308,0.005928921802278886,0.11229217010970928
85,7072,7092,21,0.03853772231763779,-0.050715746162447596,0.06641045194118085,0.015909337659525232,0.16179084244576125
86,7182,7191,10,-0.047463171416430534,-0.0636240841321462,0.038300234850792085,0.020306810972928628,0.11440252225324145
87,7256,7282,27,-6.486153128661415e-05,-0.061786579521114174,0.06578643914706211,0.012382202169441237,0.6312441461843565
88,7418,7421,4,-0.0173398182868965,-0.02465588640492221,0.010206688602204757,0.014520651040878827,0.13393328008999283
89,7458,7463,6,0.01757880800314616,-0.08131817750748056,0.12110417986067135,0.05582329806471181,-0.008389103036780532
90,7495,7497,3,0.01034520971490265,-0.002646628864879959,0.013080153581929113,0.007822742236362146,-0.09797859382492924
91,7520,7589,70,0.06674532476875708,-0.12002039566072734,0.224479027366048,0.027886872499209212,0.5834236257879273
92,7713,7720,8,-0.0916140747770824,-0.15834791922077618,0.07398457922368912,0.051841136999566724,-0.08168976035375664
93,7735,7758,24,0.0401906110207497,-0.08831896021926838,0.14279159293809748,0.021898537878312654,0.1594611106901063
94,7838,7852,15,0.0467152459695358,-0.04061314087447914,0.0854959550685186,0.01995558402603437,-0.05939131931817365
95,7882,7916,35,0.041134907519296375,-0.09806825238238492,0.10507067690404073,0.015511351815485736,-0.0026445416962443957
96,7976,7984,9,0.028397693166399424,-0.010601007861191012,0.03796137682305559,0.010169831713841672,0.045709493387116495
97,8030,8126,97,-0.08395199638985937,-0.23135008554282208,0.2135108267330573,0.02077316751998527,-0.05124387855454216
98,8139,8146,8,0.05171810366409514,-0.02458914950973688,0.08339716477496895,0.02153926932618922,-0.054110127019414866
99,8188,8629,442,-0.3665934290489004,-0.42200125829932766,0.2832380388856858,0.021400020863971674,0.08046392477334363
100,8639,8639,1,0.0,0.0,0.0,0.0,0.07168226659831989
101,8678,8688,11,-0.04840837195176929,-0.0472553665622974,0.005147933368357949,0.005292382747397566,0.17917037437311722
102,8771,8774,4,0.016819399314193226,-0.00686238258443206,0.02398864360390375,0.012830643510597407,0.03838405186723359
103,8813,8825,13,-0.024341336655467092,-0.04437763255584877,0.02949988869037441,0.012235954992448035,-0.005539865196484861
104,8895,8958,64,0.040447996905595904,-0.05617547469078221,0.09604540533180839,0.010681831466363765,-0.06520204497445925
105,8970,9043,74,0.06182081202151993,-0.09125532711848265,0.1818422178022595,0.018682944874348597,0.317970286720094
106,9159,9178,20,-0.031539732791022825,-0.055490810517413336,0.01903183871535694,0.012414996684939613,-0.01679495291848121
107,9193,9202,10,0.033776785793341056,-0.01163730012157128,0.049229937493836945,0.01210200301191005,0.0015436790970413388
108,9253,9255,3,0.013957592371308995,0.0,0.014055454339457634,0.001669964765699028,0.05847733309153491
109,9281,9305,25,0.014816746113375462,-0.032180088598912394,0.0404824945998744,0.008243120773970897,-0.07497722777468185
110,9312,9550,239,-0.18769203382458902,-0.24391290425977874,0.11280957683717702,0.014965123547247446,-0.030952130012305346
111,9567,9801,235,-0.13793563903196293,-0.29805540505155986,0.23933031645740532,0.014213750491844947,0.011431397470355488
112,9841,9856,16,0.00304818488192454,-0.01748703251358866,0.015949354465540144,0.007991028271345997,-0.016321893720140035
113,9873,9944,72,0.0575811368731673,-0.15205057471041195,0.2492150846855574,0.01875193092347612,-0.05216279884385278
114,9960,10040,81,-0.015526932178117072,-0.11156019650530248,0.13969976096881861,0.015157223024989888,0.11501256749337753
115,10126,10131,6,0.018533703065126736,-0.020003366267973242,0.04331885350621226,0.017131993547938762,-0.04921237646022303
116,10161,10780,620,-0.668081698053178,-0.5871842408184845,0.25505490491266153,0.01566537493164416,-0.010998116701832927
117,10808,10810,3,0.01054307958739179,0.0,0.010598853688915097,0.002714001116067344,-0.05257611885228575
118,10823,10834,12,0.08218533215301196,-0.018670361132803424,0.10631224752142615,0.01840000686594917,-0.001951915072599286
119,10864,10874,11,0.003635722591260756,-0.017831348705798125,0.02405449411480543,0.008535967186591076,-0.013868334389144144
120,10911,10915,5,0.0030373945695906547,-0.012362877673601919,0.011380460335684248,0.00769991967617264,0.024947460281033784
121,10958,10958,1,0.0,0.0,0.0,0.0,-0.06533462258726985
122,10969,11108,140,0.008130207175942417,-0.1381437675715129,0.15521951120595487,0.010690359347248327,-0.03945638802960294
123,11121,11121,1,0.0,0.0,0.0,0.0,-0.02893608369906409
124,11133,11249,117,0.020388380765183487,-0.08214632671791544,0.10164256587813678,0.011260624660086274,-0.03814732903874996
125,11266,11374,109,0.027771427700328803,-0.04396258739406097,0.08104963419576384,0.006526930113990609,-0.001948794815680554
126,11389,11392,4,0.020513122141703095,-0.000842827066151443,0.021585982569419328,0.0066094217452416105,-0.018532626952995842
127,11422,11423,2,0.007848794953376054,0.0,0.007879677488507297,0.0,0.013945458081210392
128,11449,11626,178,-0.19331617940808027,-0.2458101710947734,0.10540476209915223,0.012985535985480239,-0.021032441943090063
129,11629,11640,12,0.024623346174052402,-0.0028379943448788654,0.027292448352883688,0.00572199410530425,0.010571791242255824
130,11679,11824,146,-0.018190797951181985,-0.06081521537305702,0.04190978947470878,0.004390643033461432,0.3276250298820975
131,11956,11960,5,0.012869086881517298,-0.004909427353879205,0.012952249941404828,0.006049433741515093,-0.011888760780565888
132,11992,11995,4,-0.0023871934192006617,-0.002384346338951328,0.0,0.0006451709653710262,-0.03895659546409236
133,12016,12053,38,0.12637240901546287,-0.01973707538875437,0.14698312203021643,0.009661778241831795,-0.05098208121646285
134,12059,12064,6,0.030217171941078955,-0.008456858277149978,0.03946898596440165,0.008932277793188222,-0.03666043988778645
135,12093,12095,3,0.027493040844388972,0.0,0.02787446194403337,0.002535199024252144,-0.05393196892273844
136,12106,12118,13,0.01581371820468523,-0.008722772067979377,0.024879204457197775,0.004555306298992408,-0.0543308394694606
137,12144,12212,69,0.14672862462231717,-0.12382334918606577,0.31040728149394914,0.01611209989309446,-0.060761200532410416
138,12220,12220,1,0.0,0.0,0.0,0.0,0.09593544905196971
139,12262,12264,3,0.013882871300389284,0.0,0.013979685860723456,0.0030661566863372514,-0.028302528743687105
140,12291,12292,2,0.0057666604326913565,0.0,0.00578331962620708,0.0,0.026630872157809682
141,12367,12367,1,0.0,0.0,0.0,0.0,0.06618223399303913
142,12415,12420,6,0.006902211745644919,-0.007186140656951906,0.014214374056272234,0.006021154469585541,-0.017582602091331334
143,12428,12492,65,0.0002046923070006465,-0.06826965008044987,0.09379763810373383,0.01237214891275354,-0.03936506710752907
144,12501,12515,15,0.04403574673636558,-0.013059616943931844,0.04501971026485309,0.008243477145203664,-0.02486741219192845
145,12539,12670,132,-0.016566064234294197,-0.07334969047554031,0.07400061305860754,0.0068139068303910465,-0.024997853226706224
146,12680,12799,120,-0.00013192237112243484,-0.0858922420075838,0.07804663070238525,0.008330465965854001,0.11639145751355272
147,12850,12852,3,0.00870214056243587,0.0,0.00874011425850833,0.0010785554812668963,-0.001477624415713307
148,12891,12892,2,0.0023913327430160453,0.0,0.002394194259651471,0.0,-0.014744898336742529
149,12946,12946,1,0.0,0.0,0.0,0.0,-0.015259588493465316
150,12977,13333,357,-0.11980545568193118,-0.17382391885064838,0.07957101612529718,0.006493947251477439,-0.001346983959962022
151,13359,13377,19,-0.005684558236884448,-0.0084585451437312,0.004016850295542528,0.0018199718661191925,-0.00744586523404156
152,13385,13402,18,0.02501364131079127,-0.01863883108489285,0.03725466630637059,0.008327589696761131,0.015476107180486087
153,13427,13433,7,-0.0062189494730113485,-0.011830857325041503,0.005698625114573796,0.004031450710810854,-0.003464601204494544
154,13475,13508,34,0.03806218359113438,-0.019166605996559765,0.052077225866916585,0.0057062613927698165,0.2551055344287618
155,13684,13687,4,0.019215789358916893,-0.004759334357021645,0.02427647512194776,0.009519418293119282,0.0025471395597354007
156,13695,13697,3,0.015551173146338153,0.0,0.015672721897296203,0.0010473482547563862,-0.022304623130050105
157,13727,13732,6,0.027874501123304467,0.0,0.028266630016492482,0.008232808933289638,-0.011933108079263175
158,13760,13761,2,0.003422070101610349,0.0,0.003427932068280097,0.0,0.14502360321387142
159,13842,13846,5,-0.021086118088053253,-0.036936038887200436,0.011608879747150589,0.014375465048400128,0.00093479320277745
160,13883,13886,4,0.004250774521026804,-0.0005081940824809739,0.004259821877923417,0.001845305176383553,0.02522325790331026
161,13935,13935,1,0.0,0.0,0.0,0.0,0.03577519354527681
162,13982,13996,15,0.026281813887190763,-0.015535060281623774,0.036491819665715665,0.009202276203251222,0.00516579991970656
163,14037,14143,107,0.0014984437403386273,-0.10643475020443946,0.12079063862124785,0.009379980840163544,0.40770436620874795
164,14356,14358,3,0.045290552453795936,-0.007231183348317265,0.05395315855771478,0.029902731308620645,0.038993350068776016
165,14410,14425,16,-0.06411488511731167,-0.08528365878524047,0.025710560679692056,0.017239782803974327,-0.05974396740101461
166,14438,14446,9,0.05746659753383006,-0.0393089264674069,0.09666378438950278,0.02115883029456384,-0.04923356351035402
167,14462,14471,10,0.03391614359536755,-0.017526866608144957,0.052952817395312046,0.009186695389295285,0.011147914951929794
168,14517,14517,1,0.0,0.0,0.0,0.0,-0.047744195255784216
169,14521,14522,2,-0.011227991659176196,-0.011165193014794156,0.0,0.0,0.016482494512769508
170,14533,14536,4,0.03165640922088595,-0.00017824817518257522,0.03234681668700468,0.008079790097724967,-0.031284741861332344
171,14540,14540,1,0.0,0.0,0.0,0.0,0.009859073551872656
172,14566,14784,219,-0.044406891462427864,-0.19853214979950629,0.16384523432830572,0.011939387576336901,0.02717391705883543
173,14829,14831,3,0.010242753409233736,-0.001144922770677684,0.01145342602780534,0.0062669554000720495,-0.004905932473073138
174,14857,14861,5,0.006406555571083514,-0.00037852055169288834,0.006659541159456866,0.002735774209170243,0.004173047338437152
175,14920,14920,1,0.0,0.0,0.0,0.0,-0.027689549523437607
176,14941,14943,3,0.00769938981525401,-0.009650618978828062,0.017549084844503255,0.013547182896861187,-0.000133975295034338
177,14950,15149,200,-0.05281564451762409,-0.20287328648676997,0.18996748142287834,0.009300088501104085,0.007617487762124009
178,15203,15209,7,0.04497507889832115,-0.001525986373390751,0.04600179206688217,0.008369546524331485,-0.008428848779099885
179,15234,15380,147,-0.08440151589091095,-0.23318198112080296,0.201519088430074,0.01538240535478707,0.00085799540796283
180,15405,15518,114,-0.02885919367051856,-0.13796220122343872,0.13007964242724476,0.011288769333101195,-0.04258457385745295
181,15525,15525,1,0.0,0.0,0.0,0.0,0.09919835764217488
182,15608,15609,2,-0.0011556135234248328,-0.0011549460592520445,0.0,0.0,-0.029224397690780224
183,15616,15647,32,0.04383541270653818,-0.02721659708171492,0.05549924314682785,0.008163738816964774,-0.04124730003752508
184,15664,15684,21,0.03575808465895307,-0.025051744964251922,0.05824708575377955,0.007803872485799123,0.06166556887760399
185,15745,15753,9,0.02814521688702501,-0.0028692745505465365,0.03150470588661645,0.003933363822346451,0.024041004065039173
186,15796,15807,12,-0.011187509483895042,-0.014567943070627726,0.010513513786617398,0.006018874643868635,0.25379245202530454
187,15881,15881,1,0.0,0.0,0.0,0.0,0.0709844317542383
188,15946,15950,5,-0.0021204055817957033,-0.022306381266937608,0.015632618467625207,0.01174091175761408,0.04243956030226448
189,16007,16007,1,0.0,0.0,0.0,0.0,-0.023201715632220066
190,16035,16035,1,0.0,0.0,0.0,0.0,0.04326573824220725
191,16085,16193,109,-0.0215317937213214,-0.10072992686480495,0.07497388750117905,0.012069609472418467,-0.012934674813916525
192,16203,16253,51,0.030891547851240046,-0.06295100356754567,0.10617501889352729,0.01016976994711077,0.01659732511058687
193,16277,16277,1,0.0,0.0,0.0,0.0,0.001607039445045366
194,16283,16283,1,0.0,0.0,0.0,0.0,-0.0050617362554410406
195,16319,16329,11,0.010093311136917364,-0.02598247814205813,0.04079125056588555,0.013782115837620547,-0.009351067805851154
196,16354,16673,320,-0.1379247498952854,-0.2285447585394582,0.1902087997677913,0.012499707253693872,-0.04319547143221813
197,16683,16785,103,0.013423407009685499,-0.13609536568576167,0.1379848209743726,0.014181152213681068,0.10793501923444149
198,16907,16912,6,0.007440072907682051,-0.010464120024596442,0.010273720967756162,0.005831791658989402,0.08470059404910524
199,16994,16994,1,0.0,0.0,0.0,0.0,0.02211601346557912
200,17021,17025,5,0.005463687339461343,-0.007184429107573138,0.015065005077250873,0.008287376567258338,-0.031566741694309064
201,17056,17061,6,-0.009030636182234153,-0.013052004195640772,0.008116786358535471,0.006913681764709351,-0.003037486671677136
202,17097,17116,20,0.036789630492411116,-0.008302037028790277,0.04710247438938239,0.004803055070713965,0.009016509840640952
203,17138,17164,27,-0.0021179017032260253,-0.025637316805728186,0.04195336239305189,0.006811495523039911,-0.019018077900384237
204,17173,17219,47,0.02833550755539832,-0.06694778209251719,0.09072302130480878,0.009161164316670264,-0.01956629088738437
205,17253,17260,8,0.032218423751061424,-0.007536187907415356,0.040585101139456126,0.00575233252887682,0.0740912960840221
206,17334,17334,1,0.0,0.0,0.0,0.0,-0.013616205513040769
207,17394,17405,12,0.024521872667644523,-0.0070059629196219985,0.025252339121371963,0.005031437847715923,-0.02242336543633605
208,17435,17486,52,0.010703097996677471,-0.029560468950487098,0.04671315239800755,0.005666076049141511,0.01191635618283704
209,17504,17504,1,0.0,0.0,0.0,0.0,-0.01594238602175957
210,17517,17681,165,-0.03052504796876347,-0.09533972275853968,0.06260448981938604,0.006766320098650236,0.00787392981921986
211,17745,17804,60,0.01669122867043007,-0.05616173529540382,0.07733638645403075,0.00652929174431979,0.035587623467358664
212,17841,17845,5,0.010199363072781036,-0.0025010447053314473,0.012784573357855409,0.004862993261850771,-0.033388768643614286
213,17859,17961,103,-0.014843357799292283,-0.09452775765783913,0.09391742695871354,0.010094002714619245,-0.039356142210144274
214,17974,18365,392,-0.19730146524048917,-0.2609133141390893,0.13960900822576594,0.009927596754369493,0.009368812437190675
215,18393,18400,8,-0.000944449689663647,-0.01244897342677916,0.009678058961880173,0.0038756790123284537,0.02619078952649767
216,18461,18463,3,0.005399889010190928,0.0,0.005414494688698758,0.0010664767416290744,-0.03911777607165867
217,18472,18661,190,-0.2613184759931226,-0.3037521985365372,0.13532234851579705,0.012276838671851417,
