trade_id,entry_time,exit_time,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason
29,2020-04-15 16:00:00,2020-04-20 20:00:00,6708.603575474999,6762.172752235,3.4863613860663385,151.39844238547448,0.7985145665162952,5.166666666666667,vtrend_a3_entry,vtrend_trail_stop
30,2020-04-23 16:00:00,2020-05-10 04:00:00,7536.310662194997,8614.1094256825,3.118867947364265,3321.212612475734,14.301411019242494,16.5,vtrend_a3_entry,vtrend_trail_stop
31,2020-05-15 12:00:00,2020-05-21 16:00:00,9603.125928382498,9073.419770625,2.7892783964721968,-1515.4603829337757,-5.515976377982579,6.166666666666667,vtrend_a3_entry,vtrend_trail_stop
32,2020-05-23 00:00:00,2020-05-25 00:00:00,9179.1722925,8709.424039534999,2.748884298037028,-1327.1953950866518,-5.117544785043593,2.0,vtrend_a3_entry,vtrend_trail_stop
33,2020-05-28 20:00:00,2020-06-02 16:00:00,9461.69460306,9458.614287020002,2.522749250073775,-43.56343312886747,-0.03255564853045234,4.833333333333333,vtrend_a3_entry,vtrend_trail_stop
34,2020-06-07 20:00:00,2020-06-11 20:00:00,9785.2879538775,9271.651390232502,2.431224741881092,-1282.5781242555458,-5.249069481307034,4.0,vtrend_a3_entry,vtrend_trail_stop
35,2020-06-13 00:00:00,2020-06-15 00:00:00,9474.427326239997,9332.760235525002,2.372063699902219,-369.25021601766275,-1.4952575584451289,2.0,vtrend_a3_entry,vtrend_trend_exit
36,2020-07-11 04:00:00,2020-07-11 12:00:00,9277.460507047499,9191.171930092501,2.379054863541653,-238.08471209577328,-0.9300883241642466,0.3333333333333333,vtrend_a3_entry,vtrend_trend_exit
37,2020-07-25 20:00:00,2020-08-03 00:00:00,9683.816558534998,11060.291407840003,2.2512613177144054,3061.4551737334405,14.214177240809311,8.166666666666666,vtrend_a3_entry,vtrend_trail_stop
38,2020-08-03 04:00:00,2020-08-11 20:00:00,11147.409054067499,11375.665796762501,2.226976614071675,470.3224154376185,2.0476214839511675,8.666666666666666,vtrend_a3_entry,vtrend_trail_stop
39,2020-08-13 20:00:00,2020-08-19 04:00:00,11517.689056545,11825.275849277501,2.1929273640817257,635.6175381166904,2.6705599640903133,5.333333333333333,vtrend_a3_entry,vtrend_trail_stop
40,2020-08-20 16:00:00,2020-08-25 16:00:00,11866.197303584999,11408.003434855002,2.178818617484314,-1035.6052870143612,-3.8613370147786763,5.0,vtrend_a3_entry,vtrend_trail_stop
41,2020-08-31 00:00:00,2020-09-02 12:00:00,11722.8840977925,11394.606841502502,2.1139434493237688,-730.0908872315376,-2.8003113700647564,2.5,vtrend_a3_entry,vtrend_trail_stop
42,2020-09-18 08:00:00,2020-09-21 12:00:00,10965.096878534998,10625.826199115001,2.1901676131474104,-777.9681647625475,-3.094096506198174,3.1666666666666665,vtrend_a3_entry,vtrend_trail_stop
43,2020-09-28 16:00:00,2020-10-02 08:00:00,10912.794615472498,10480.391742720001,2.126185708544685,-952.7936970950068,-3.9623477577358845,3.6666666666666665,vtrend_a3_entry,vtrend_trail_stop
44,2020-10-09 00:00:00,2020-10-29 12:00:00,10936.36817136,13038.631582920003,2.0314339406157447,4230.878568252545,19.222683240176373,20.5,vtrend_a3_entry,vtrend_trail_stop
45,2020-10-31 04:00:00,2020-11-26 08:00:00,13505.044922887499,17593.31348273,1.9554008553705522,7942.600868551162,30.272158168937004,26.166666666666668,vtrend_a3_entry,vtrend_trail_stop
46,2020-11-28 00:00:00,2020-12-08 12:00:00,17156.6738148825,18744.191740737504,1.9991595829913547,3117.4927288277104,9.25306351909494,10.5,vtrend_a3_entry,vtrend_trail_stop
47,2020-12-12 04:00:00,2021-01-11 08:00:00,18300.296580502494,34337.8863430625,2.0415177897374384,32635.872696030252,87.63568225253124,30.166666666666668,vtrend_a3_entry,vtrend_trail_stop
48,2021-01-13 08:00:00,2021-01-17 08:00:00,35021.895646724995,34726.157780227506,1.995649159106455,-694.1408659513254,-0.8444370615476537,4.0,vtrend_a3_entry,vtrend_trail_stop
49,2021-01-18 16:00:00,2021-01-21 12:00:00,36442.405091497494,32174.691161722505,1.8959680379314936,-8182.952484997804,-11.710845974791894,2.8333333333333335,vtrend_a3_entry,vtrend_trail_stop
50,2021-02-02 12:00:00,2021-02-23 08:00:00,34757.7016507425,49593.28949073,1.7498122926696453,25829.32555001322,42.68287929121626,20.833333333333332,vtrend_a3_entry,vtrend_trail_stop
51,2021-02-24 08:00:00,2021-02-28 08:00:00,50140.7131326525,44356.4402702075,1.7255239356795298,-10095.708423732067,-11.536080165318142,4.0,vtrend_a3_entry,vtrend_trail_stop
52,2021-03-02 08:00:00,2021-03-16 00:00:00,48379.94368289999,55549.60870130001,1.5772823030833638,11177.159630436567,14.819498479354687,13.666666666666666,vtrend_a3_entry,vtrend_trail_stop
53,2021-03-20 12:00:00,2021-03-23 00:00:00,59302.16772072749,54029.1802708125,1.4730482805070357,-7886.7464828751545,-8.89172799676926,2.5,vtrend_a3_entry,vtrend_trail_stop
54,2021-03-23 04:00:00,2021-03-25 12:00:00,54738.29727089999,52111.049840800006,1.4496100515675268,-3921.79533509833,-4.7996513612722165,2.3333333333333335,vtrend_a3_entry,vtrend_trail_stop
55,2021-03-29 08:00:00,2021-04-07 12:00:00,55967.91596799749,56264.16361011751,1.3456713129912754,285.08234716283914,0.5293169077251525,9.166666666666666,vtrend_a3_entry,vtrend_trail_stop
56,2021-04-09 00:00:00,2021-04-17 12:00:00,58135.61203937999,60826.05829173251,1.2984514870887123,3374.944408535419,4.627879810622892,8.5,vtrend_a3_entry,vtrend_trail_stop
57,2021-05-03 08:00:00,2021-05-04 16:00:00,58846.68257696998,53748.75091063501,1.3381060446082873,-6929.455470448316,-8.663074013844362,1.3333333333333333,vtrend_a3_entry,vtrend_trail_stop
58,2021-05-05 20:00:00,2021-05-12 20:00:00,57193.19032401,54382.576609250005,1.2537521801830191,-3626.0864835143584,-4.914245382776072,7.0,vtrend_a3_entry,vtrend_trail_stop
59,2021-07-25 12:00:00,2021-08-02 20:00:00,34433.447639759994,39138.68194446251,1.9741860948031265,9173.107574638838,13.664720285718413,8.333333333333334,vtrend_a3_entry,vtrend_trail_stop
60,2021-08-04 20:00:00,2021-08-18 00:00:00,39791.93210804249,44651.2652239875,1.935959970740782,9277.809803789758,12.211855163883524,13.166666666666666,vtrend_a3_entry,vtrend_trail_stop
61,2021-08-18 16:00:00,2021-08-25 00:00:00,45865.83145499999,47626.34790850251,1.8790484900713076,3173.857458011975,3.8384051867233593,6.333333333333333,vtrend_a3_entry,vtrend_trail_stop
62,2021-08-27 08:00:00,2021-09-07 16:00:00,47527.26163994249,46609.425594017506,1.877325549733155,-1854.3286577700637,-1.9311780528790679,11.333333333333334,vtrend_a3_entry,vtrend_trail_stop
63,2021-09-18 08:00:00,2021-09-20 04:00:00,48670.6441655025,45497.2186356875,1.7924347826145934,-5810.484495469776,-6.520204497445925,1.8333333333333333,vtrend_a3_entry,vtrend_trail_stop
64,2021-10-02 16:00:00,2021-10-22 00:00:00,47879.78389798499,62130.97239828751,1.6981386425097966,24042.23338636558,29.764521349275075,19.333333333333332,vtrend_a3_entry,vtrend_trail_stop
65,2021-10-25 00:00:00,2021-10-27 08:00:00,60913.08743305499,59890.05499749751,1.7269024213702486,-1921.8136115912785,-1.679495291848121,2.3333333333333335,vtrend_a3_entry,vtrend_trail_stop
66,2021-10-29 16:00:00,2021-11-06 08:00:00,62362.30556499749,60730.09432771751,1.653474353236135,-2849.442900067006,-2.617304191197356,7.666666666666667,vtrend_a3_entry,vtrend_trail_stop
67,2021-11-07 00:00:00,2021-11-12 08:00:00,61532.10598765499,64423.638012027506,1.627034473578825,4547.393065172844,4.699224864743989,5.333333333333333,vtrend_a3_entry,vtrend_trail_stop
68,2021-11-15 08:00:00,2021-11-16 04:00:00,65645.3061049275,60846.50782685001,1.5919720495049796,-7784.851639567496,-7.3101925526968925,0.8333333333333334,vtrend_a3_entry,vtrend_trail_stop
69,2021-12-26 00:00:00,2021-12-28 16:00:00,50450.0822699175,48888.54476436751,1.9142838395819586,-3129.6058385501237,-3.0952130012305346,2.6666666666666665,vtrend_a3_entry,vtrend_trail_stop
70,2022-02-05 20:00:00,2022-02-12 16:00:00,41586.455286225,42081.80661098,2.243668314504852,969.7776477355364,1.1911362037126505,6.833333333333333,vtrend_a3_entry,vtrend_trail_stop
71,2022-02-15 00:00:00,2022-02-17 16:00:00,42578.486573985,41883.52504136001,2.2108532989115113,-1675.355491282171,-1.6321893720140035,2.6666666666666665,vtrend_a3_entry,vtrend_trail_stop
72,2022-03-17 16:00:00,2022-03-31 20:00:00,40839.36875963999,45536.409415495014,2.260587109730942,10463.66103028589,11.501256749337752,14.166666666666666,vtrend_a3_entry,vtrend_trail_stop
73,2022-04-02 04:00:00,2022-04-06 16:00:00,46646.5415799825,44124.20268209001,2.2001773795699666,-5695.21459570156,-5.407343851135382,4.5,vtrend_a3_entry,vtrend_trail_stop
74,2022-07-18 08:00:00,2022-07-23 12:00:00,22268.181491482497,22208.05527757,4.346572514793352,-406.13633282539377,-0.2700095377590417,5.166666666666667,vtrend_a3_entry,vtrend_trail_stop
75,2022-07-24 08:00:00,2022-07-26 00:00:00,22726.799766022497,21289.594427725006,4.234637988138913,-6221.274910284177,-6.323835089382768,1.6666666666666667,vtrend_a3_entry,vtrend_trail_stop
76,2022-07-29 08:00:00,2022-08-01 20:00:00,23965.577615407496,22932.4203688425,3.750532145159694,-4003.902633886173,-4.311004988674993,3.5,vtrend_a3_entry,vtrend_trail_stop
77,2022-08-05 08:00:00,2022-08-09 16:00:00,23208.27087627,23051.930768750004,3.6948525953253064,-705.413881365952,-0.6736396190543004,4.333333333333333,vtrend_a3_entry,vtrend_trail_stop
78,2022-08-10 16:00:00,2022-08-17 16:00:00,24021.103099275,23368.513947975007,3.5351560719408344,-2430.921516664006,-2.716732652130738,7.0,vtrend_a3_entry,vtrend_trail_stop
79,2022-08-18 12:00:00,2022-08-19 08:00:00,23557.9703136075,21885.4681068425,3.4962214503756863,-5962.212755662447,-7.099517422343182,0.8333333333333334,vtrend_a3_entry,vtrend_trail_stop
80,2022-09-12 00:00:00,2022-09-13 16:00:00,21848.702326717495,20808.945437442504,3.4916141190000953,-3739.4150464565028,-4.758895396746443,1.6666666666666667,vtrend_a3_entry,vtrend_trail_stop
81,2022-10-06 04:00:00,2022-10-07 20:00:00,20376.44116902,19439.865544830005,3.555044923343887,-3433.2328110777307,-4.596365068959873,1.6666666666666667,vtrend_a3_entry,vtrend_trail_stop
82,2022-10-25 20:00:00,2022-11-03 00:00:00,20296.541329064996,20131.69319796,3.3947940163778987,-662.1398764983023,-0.8121981397339328,8.166666666666666,vtrend_a3_entry,vtrend_trail_stop
83,2022-11-03 20:00:00,2022-11-07 08:00:00,20282.7975956325,20614.470058775,3.359409840509219,1010.3450561483623,1.6352402156491586,3.5,vtrend_a3_entry,vtrend_trail_stop
84,2022-12-07 00:00:00,2022-12-07 08:00:00,17106.05323224,16746.271160757504,4.0362909224888615,-1553.5743426065892,-2.1032441943090063,0.3333333333333333,vtrend_a3_entry,vtrend_trend_exit
85,2022-12-09 12:00:00,2022-12-12 08:00:00,17258.40547029,16906.690620902504,3.904784114212091,-1472.3960220613953,-2.037933631777078,2.8333333333333335,vtrend_a3_entry,vtrend_trail_stop
86,2022-12-12 12:00:00,2022-12-15 16:00:00,17006.4436973625,17411.0059271075,3.8702519957875956,1464.6803064337873,2.3788761303913386,3.1666666666666665,vtrend_a3_entry,vtrend_trail_stop
87,2023-01-09 04:00:00,2023-01-30 20:00:00,17214.20129925,22762.080836215002,3.902773477960606,21518.864247701218,32.22850389931664,21.666666666666668,vtrend_a3_entry,vtrend_trail_stop
88,2023-02-01 00:00:00,2023-02-05 16:00:00,23148.2609112825,23073.82885423,3.8261681581141445,-417.2160905089695,-0.3215449201033671,4.666666666666667,vtrend_a3_entry,vtrend_trail_stop
89,2023-02-07 20:00:00,2023-02-09 20:00:00,23115.968643217497,22008.964517747503,3.807752737649503,-4340.905031690592,-4.788915154523721,2.0,vtrend_a3_entry,vtrend_trail_stop
90,2023-02-16 04:00:00,2023-02-17 00:00:00,24756.3377829,23494.208159430003,3.375041094511312,-4378.680222842944,-5.098208121646286,0.8333333333333334,vtrend_a3_entry,vtrend_trail_stop
91,2023-02-19 16:00:00,2023-02-22 16:00:00,24947.138440552495,23691.230988735002,3.168956341169202,-4092.5305983664875,-5.034274591493704,3.0,vtrend_a3_entry,vtrend_trail_stop
92,2023-02-28 00:00:00,2023-03-03 04:00:00,23515.5879630225,22297.375889922503,3.183062430660039,-3984.105991707358,-5.180444881988899,3.1666666666666665,vtrend_a3_entry,vtrend_trail_stop
93,2023-03-14 16:00:00,2023-03-27 16:00:00,25920.571143667494,26876.733095907504,2.72992968369384,2500.1975086197926,3.6888151381402112,13.0,vtrend_a3_entry,vtrend_trail_stop
94,2023-03-28 00:00:00,2023-04-08 20:00:00,27152.031681225,27896.212851032502,2.6941559011594998,1892.2049704597448,2.7407936855129877,11.833333333333334,vtrend_a3_entry,vtrend_trail_stop
95,2023-04-09 20:00:00,2023-04-17 08:00:00,28168.5574451025,29808.469159575005,2.6601154169160934,4243.413481500538,5.821780961515399,7.5,vtrend_a3_entry,vtrend_trail_stop
96,2023-04-18 08:00:00,2023-04-19 20:00:00,29805.3930539025,29197.840246765005,2.6524207416559853,-1727.653102925935,-2.0383989100185573,1.5,vtrend_a3_entry,vtrend_trail_stop
97,2023-05-04 04:00:00,2023-05-08 00:00:00,29125.954124212494,28401.667017522504,2.6510022594240157,-2033.026081459131,-2.486741219192845,3.8333333333333335,vtrend_a3_entry,vtrend_trail_stop
98,2023-06-20 16:00:00,2023-06-29 00:00:00,27099.018707984993,30047.330119350005,2.7701129662287913,8042.30392095627,10.879771858662401,8.333333333333334,vtrend_a3_entry,vtrend_trail_stop
99,2023-06-30 04:00:00,2023-07-05 16:00:00,30775.812746264997,30325.761479027504,2.6964411938138046,-1336.1942250360153,-1.4623538002001668,5.5,vtrend_a3_entry,vtrend_trail_stop
100,2023-07-06 08:00:00,2023-07-10 08:00:00,30834.010900799993,30082.005418027504,2.6440505995755252,-2107.6480643016403,-2.4388831060346394,4.0,vtrend_a3_entry,vtrend_trail_stop
101,2023-07-10 20:00:00,2023-07-14 20:00:00,30868.245109350002,30085.072348795005,2.568985912031464,-2127.8919790923246,-2.5371470188234713,4.0,vtrend_a3_entry,vtrend_trail_stop
102,2023-07-15 00:00:00,2023-07-20 00:00:00,30342.319577999995,29879.308267302502,2.5395754508152706,-1289.6732947416313,-1.5259588493465204,5.0,vtrend_a3_entry,vtrend_trend_exit
103,2023-09-17 16:00:00,2023-09-22 00:00:00,26576.536617494996,26541.518562020006,2.846625861395141,-213.01396203988406,-0.13176305091588958,4.333333333333333,vtrend_a3_entry,vtrend_trail_stop
104,2023-09-28 20:00:00,2023-10-03 16:00:00,27127.106774999997,27317.661836250005,2.7768332217464167,415.35473825994995,0.7024525793720926,4.833333333333333,vtrend_a3_entry,vtrend_trail_stop
105,2023-10-04 04:00:00,2023-10-11 00:00:00,27457.8672876075,27362.736727530002,2.754378597790039,-375.0765833021578,-0.3464601204494544,6.833333333333333,vtrend_a3_entry,vtrend_trail_stop
106,2023-10-12 04:00:00,2023-10-13 04:00:00,26873.923781767495,26754.915005422503,2.796077478869687,-444.97098226966045,-0.44284108755913154,1.0,vtrend_a3_entry,vtrend_trend_exit
107,2023-10-16 16:00:00,2023-11-14 20:00:00,28092.231176039997,35258.714823500006,2.6549947036220685,18886.55857593112,25.510553442876184,29.166666666666668,vtrend_a3_entry,vtrend_trail_stop
108,2023-11-15 12:00:00,2023-11-16 20:00:00,36277.20001023749,35885.09797025251,2.572725750745892,-1147.2547886135144,-1.080849789604288,1.3333333333333333,vtrend_a3_entry,vtrend_trail_stop
109,2023-11-20 00:00:00,2023-11-22 00:00:00,37397.219189962496,35705.917285412506,2.461305008556397,-4294.634578224388,-4.522533870657252,2.0,vtrend_a3_entry,vtrend_trail_stop
110,2023-11-22 04:00:00,2023-11-27 12:00:00,36416.3790849975,36998.923308987505,2.4060574025741066,1268.1025424856634,1.5996764055820067,5.333333333333333,vtrend_a3_entry,vtrend_trail_stop
111,2023-11-28 20:00:00,2023-12-11 08:00:00,38152.383788565,42090.39801313,2.3263256420277094,9014.229511003767,10.321803865228718,12.5,vtrend_a3_entry,vtrend_trail_stop
112,2023-12-12 04:00:00,2023-12-18 00:00:00,41777.0357238225,41333.27570366,2.3367542128130876,-1181.8366557875706,-1.0622104045296066,5.833333333333333,vtrend_a3_entry,vtrend_trail_stop
113,2023-12-19 00:00:00,2023-12-26 16:00:00,42700.46846445,42349.1290878775,2.2551598719900263,-935.5825482953369,-0.8227998174422879,7.666666666666667,vtrend_a3_entry,vtrend_trail_stop
114,2023-12-26 20:00:00,2024-01-03 20:00:00,42151.229637277494,42554.07398916501,2.2589607541002303,765.8176063219289,0.9557119812496406,8.0,vtrend_a3_entry,vtrend_trail_stop
115,2024-01-06 16:00:00,2024-01-12 20:00:00,43911.048136792495,43429.098308140005,2.182594930297827,-1194.0834473669674,-1.0975593822108554,6.166666666666667,vtrend_a3_entry,vtrend_trail_stop
116,2024-01-14 08:00:00,2024-01-15 00:00:00,43054.46219286,41690.628083087504,2.1949917964313297,-3130.870562589538,-3.1676951477486393,0.6666666666666666,vtrend_a3_entry,vtrend_trend_exit
117,2024-01-30 20:00:00,2024-03-05 20:00:00,43591.54887699749,61349.58437274501,2.0929851863916626,36974.69957509173,40.73733545429978,35.0,vtrend_a3_entry,vtrend_trail_stop
118,2024-03-07 08:00:00,2024-03-16 20:00:00,66454.1743669425,66844.6152178775,1.9264273183840315,558.9989821904019,0.5875339730790685,9.5,vtrend_a3_entry,vtrend_trail_stop
119,2024-03-17 20:00:00,2024-03-19 12:00:00,68605.27385418,63018.274430335005,1.8713657180329366,-10632.214546021089,-8.14368795571041,1.6666666666666667,vtrend_a3_entry,vtrend_trail_stop
120,2024-03-21 08:00:00,2024-03-23 12:00:00,67052.1919362975,64564.99654740251,1.7535143022069144,-4531.156154112177,-3.7093424048805668,2.1666666666666665,vtrend_a3_entry,vtrend_trend_exit
121,2024-03-25 04:00:00,2024-04-01 16:00:00,67417.3668375,68168.9299092875,1.6742942054177317,1087.1354295947822,1.1147914951929794,7.5,vtrend_a3_entry,vtrend_trail_stop
122,2024-04-02 20:00:00,2024-04-04 08:00:00,65980.8413887275,66025.5149328975,1.724636276927226,-93.75938248961756,0.06770684221319989,1.5,vtrend_a3_entry,vtrend_trend_exit
123,2024-04-05 00:00:00,2024-04-05 12:00:00,68556.30492195,66411.5386195,1.6559950253748124,-3716.6880938207905,-3.1284741861332344,0.5,vtrend_a3_entry,vtrend_trend_exit
124,2024-04-07 08:00:00,2024-04-10 12:00:00,69433.381341,68973.97426075001,1.579179035890533,-888.8694113324018,-0.6616516024097407,3.1666666666666665,vtrend_a3_entry,vtrend_trail_stop
125,2024-05-16 16:00:00,2024-05-23 16:00:00,65884.7253447225,68007.93102899751,1.6482724373506745,3331.47801086228,3.22260686853586,7.0,vtrend_a3_entry,vtrend_trail_stop
126,2024-05-24 16:00:00,2024-05-29 16:00:00,68394.803541615,67311.76771478252,1.6340395662999863,-1934.7085303500062,-1.5835060132507017,5.0,vtrend_a3_entry,vtrend_trail_stop
127,2024-05-29 20:00:00,2024-06-08 12:00:00,67334.06359669499,69296.59140148501,1.628605341856305,3026.8980680292298,2.914613644209574,9.666666666666666,vtrend_a3_entry,vtrend_trail_stop
128,2024-06-10 04:00:00,2024-06-11 08:00:00,69682.83060329998,67502.62671254501,1.6147268222730562,-3683.93115331608,-3.1287533412164836,1.1666666666666667,vtrend_a3_entry,vtrend_trail_stop
129,2024-06-12 12:00:00,2024-06-13 08:00:00,67846.22537460749,67657.09213120001,1.6017368126016107,-465.49496110266773,-0.27876752518387615,0.8333333333333334,vtrend_a3_entry,vtrend_trend_exit
130,2024-07-16 16:00:00,2024-07-25 00:00:00,64943.13445955999,65310.65033400251,1.6636744801955046,448.4432880082895,0.5659041213530669,8.333333333333334,vtrend_a3_entry,vtrend_trail_stop
131,2024-07-26 08:00:00,2024-07-30 12:00:00,66957.46728263999,66507.4426435,1.6178954771360445,-889.4959642375616,-0.6721052294889618,4.166666666666667,vtrend_a3_entry,vtrend_trail_stop
132,2024-08-23 16:00:00,2024-08-27 16:00:00,61594.58842325999,61647.436297282504,1.7417076825620397,-69.01217192177137,0.08579954079628305,4.0,vtrend_a3_entry,vtrend_trail_stop
133,2024-09-15 16:00:00,2024-09-16 16:00:00,60395.7604938525,57823.832770425004,1.7724783915815683,-4712.423555640809,-4.2584573857452845,1.0,vtrend_a3_entry,vtrend_trail_stop
134,2024-09-17 00:00:00,2024-09-30 12:00:00,58272.21854349749,63755.6465048625,1.7535711304068269,9447.880877048228,9.410020930079899,13.5,vtrend_a3_entry,vtrend_trail_stop
135,2024-10-01 08:00:00,2024-10-02 00:00:00,64109.98193147999,60744.130281230005,1.7386553531383506,-6010.475650504464,-5.250121040195221,0.6666666666666666,vtrend_a3_entry,vtrend_trail_stop
136,2024-10-02 04:00:00,2024-10-04 04:00:00,61812.225897615,60891.05324799751,1.7034937826848786,-1724.8031773464027,-1.490275809098518,2.0,vtrend_a3_entry,vtrend_trend_exit
137,2024-10-07 04:00:00,2024-10-09 20:00:00,63594.0563926275,60970.973267997506,1.6262025097674884,-4414.391085229116,-4.124730003752508,2.6666666666666665,vtrend_a3_entry,vtrend_trail_stop
138,2024-10-14 00:00:00,2024-10-23 08:00:00,62932.90573750499,66785.4943830825,1.5707862310753518,5894.234595951653,6.12173965341245,9.333333333333334,vtrend_a3_entry,vtrend_trail_stop
139,2024-10-25 00:00:00,2024-10-31 20:00:00,68266.4853195675,70021.99545301752,1.5321059621952398,2528.7058670753613,2.571554878257132,6.833333333333333,vtrend_a3_entry,vtrend_trail_stop
140,2024-11-04 00:00:00,2024-11-25 20:00:00,68844.7831839975,94574.8441773725,1.5536363172837375,39754.75483630996,37.37401703279064,21.833333333333332,vtrend_a3_entry,vtrend_trail_stop
