epoch,daily_sharpe,cagr,max_drawdown,trade_count,exposure,win_rate,mean_trade_return,median_trade_return,mean_hold_days,median_hold_days,top_winner_concentration,bottom_tail_damage,classification
2020,2.4878698809657918,1.9217248407743024,-0.2586493512500976,16,0.4016393442622951,0.625,0.08202075807141267,0.006868300645363812,9.125,2.5,0.9528557748434173,-0.042350939753662775,effective
2021,0.4136044373293839,0.08962295655210117,-0.3080557912011761,13,0.20821917808219179,0.5384615384615384,0.008582857730949441,0.04174774254461977,5.846153846153846,3.0,0.7956463558880961,-0.05872453537667053,noise-only
2022,0.5483656750328708,0.13316873589963474,-0.2527877997273582,11,0.1643835616438356,0.8181818181818182,0.014763960465613539,0.026173216219030904,5.454545454545454,5.0,0.8553024895661829,-0.04687256517785852,effective
2023,1.6488491090835566,0.5435149607732446,-0.15872221338731318,9,0.3561643835616438,0.6666666666666666,0.057692720007543524,0.010084831575383424,14.444444444444445,7.0,0.9851735517098726,-0.027013911424611403,effective
2024,1.5714558731046782,0.5243963281705657,-0.18409181301951671,6,0.2185792349726776,0.8333333333333334,0.07825878004775688,0.021366175110914765,13.333333333333334,5.5,1.0,0.04019449724113642,effective
2025,-0.017353591965314552,-0.020377325102598154,-0.3239918640326189,14,0.1643835616438356,0.35714285714285715,-0.00023089392942771125,-0.007317861069491616,4.285714285714286,1.0,1.0,-0.04678598318260918,noise-only
2026 YTD,2.406345565417265,1.4663207711558095,-0.08256298001774165,3,0.33783783783783783,1.0,0.06285577938123772,0.05343197954573431,8.333333333333334,2.0,1.0,0.06285577938123772,effective
