episode_id,entry_time,exit_time,hold_bars,hold_days,exit_reason,realized_return_pct,mfe_pct,mae_pct,giveback_ratio,win_flag,unit_size_positive_contribution_rank_desc
38,2023-06-20T20:00:00Z,2023-07-17T20:00:00Z,162,27.0,latch_floor_exit,3.179343,9.917564562749131,3.672396743419305,0.6794230095620682,1,19
39,2023-09-18T12:00:00Z,2023-09-25T00:00:00Z,39,6.5,latch_floor_exit,-3.48059,1.162495936722178,4.2982809600508,3.994066379117003,0,41
40,2023-10-02T00:00:00Z,2023-10-11T04:00:00Z,55,9.166667,latch_floor_exit,-3.532679,2.153947910330138,3.61896541400343,2.6400949080790643,0,44
41,2023-10-23T04:00:00Z,2023-11-14T20:00:00Z,136,22.666667,latch_floor_exit,12.387284,21.036655211357772,3.2431341648509986,0.4111571504336841,1,14
42,2023-11-24T16:00:00Z,2023-12-11T04:00:00Z,99,16.5,latch_floor_exit,10.47572,16.83424470511036,4.057391042718434,0.377713691139354,1,16
43,2024-01-02T00:00:00Z,2024-01-13T00:00:00Z,66,11.0,latch_floor_exit,-3.35515,10.731203062313009,7.854922600990358,1.3126536680479914,0,39
44,2024-02-08T00:00:00Z,2024-03-17T00:00:00Z,228,38.0,latch_floor_exit,46.946465,66.1870192663488,0.1415973840297786,0.29069981515440735,1,4
45,2024-03-25T20:00:00Z,2024-04-01T16:00:00Z,41,6.833333,latch_floor_exit,-4.030499,1.0385076223215732,4.179826164316968,4.881049029750846,0,48
46,2024-04-08T12:00:00Z,2024-04-12T20:00:00Z,26,4.333333,latch_floor_exit,-7.863619,0.4436862219162507,10.19581525520428,18.72337884651356,0,57
47,2024-05-17T16:00:00Z,2024-06-11T08:00:00Z,148,24.666667,latch_floor_exit,-0.606459,6.01126394605622,3.02917658937258,1.100887102187199,0,30
48,2024-07-16T00:00:00Z,2024-07-25T00:00:00Z,54,9.0,latch_floor_exit,0.805463,5.688868670649606,3.728360815472195,0.8584142038371182,1,26
49,2024-07-27T16:00:00Z,2024-07-31T20:00:00Z,25,4.166667,latch_floor_exit,-5.399967,1.693629851511245,6.36000469865906,4.188398571967511,0,52
50,2024-08-23T20:00:00Z,2024-08-28T00:00:00Z,25,4.166667,latch_floor_exit,-6.707504,2.164113826668992,8.784719946799282,4.099422921909889,0,56
51,2024-09-17T16:00:00Z,2024-10-01T16:00:00Z,84,14.0,latch_floor_exit,1.505412,7.88417611622036,3.996743588647525,0.8090590598423,1,23
52,2024-10-14T08:00:00Z,2024-10-23T12:00:00Z,55,9.166667,latch_floor_exit,2.569502,7.473100540329273,0.5326185738435059,0.6561665421021106,1,21
53,2024-10-28T20:00:00Z,2024-11-03T04:00:00Z,32,5.333333,latch_floor_exit,-1.991546,5.6248249623874536,2.6334102522590705,1.354063639902972,0,33
54,2024-11-06T04:00:00Z,2024-11-26T00:00:00Z,119,19.833333,latch_floor_exit,24.850049,33.8136700637144,2.3737145225920955,0.2650886770594388,1,7
55,2024-12-05T04:00:00Z,2024-12-19T00:00:00Z,83,13.833333,latch_floor_exit,-2.874983,5.128713152759549,12.193030739114382,1.5605661526328665,0,37
56,2025-01-06T04:00:00Z,2025-01-08T08:00:00Z,13,2.166667,latch_floor_exit,-3.606311,3.6189928855899782,4.632770168910101,1.9964957417737752,0,45
57,2025-01-17T12:00:00Z,2025-01-27T08:00:00Z,59,9.833333,latch_floor_exit,-3.313349,7.082417952561608,4.457787042290759,1.4678273750847493,0,38
58,2025-04-21T04:00:00Z,2025-05-29T20:00:00Z,232,38.666667,latch_floor_exit,15.875757,22.846297391571337,5.227142297978017,0.30510591156635175,1,12
59,2025-06-09T12:00:00Z,2025-06-13T04:00:00Z,22,3.666667,latch_floor_exit,-3.424613,2.468942257645312,4.823241895755719,2.387076991936674,0,40
60,2025-06-29T12:00:00Z,2025-07-01T16:00:00Z,13,2.166667,latch_floor_exit,-2.520005,0.1882070139875914,2.94508988773803,14.3895381824938,0,34
61,2025-07-02T20:00:00Z,2025-07-25T04:00:00Z,134,22.333333,latch_floor_exit,3.895314,11.026017963341197,3.366510603332902,0.6467161569162173,1,18
62,2025-08-11T00:00:00Z,2025-08-18T04:00:00Z,43,7.166667,latch_floor_exit,-3.525465,4.23771342316064,3.797628007436258,1.8319262413385615,0,43
63,2025-09-11T04:00:00Z,2025-09-22T04:00:00Z,66,11.0,latch_floor_exit,-0.476993,2.4467187648334336,2.8537476004378464,1.194952115811509,0,29
64,2025-10-01T16:00:00Z,2025-10-10T16:00:00Z,54,9.0,latch_floor_exit,1.156035,7.36630914091189,1.3516225073535355,0.8430645554122248,1,24
65,2026-01-04T04:00:00Z,2026-01-19T00:00:00Z,89,14.833333,latch_floor_exit,2.475628,7.233685201950895,2.1986465380474702,0.6577639293271521,1,22
