trade_id,return_pct,pnl_usd,days_held,mfe_pct,mae_pct,edge_ratio
1,-10.293029,-162.159492,4.0,1.60751461795167,11.61958775675736,0.1383452366472142
2,0.97937,91.118079,6.5,12.309799468702092,1.10290133254464,11.161288054934735
3,89.442988,2575.217639,86.5,117.93248279311437,8.486590596988984,13.89633227210895
4,23.65248,803.852095,17.0,66.4220959550288,0.9925526498035591,66.92047617642723
5,-15.778559,-217.879765,5.333333,3.780348603740925,18.73338498925139,0.20179741172831106
6,-0.122106,-5.147469,9.0,12.556020821267728,1.6263280761998744,7.720472274331322
7,11.474106,406.068644,17.333333,21.86592999393052,1.0996014325622339,19.885323305717847
8,2.66926,104.766387,18.833333,10.723992790697556,4.112916791834207,2.6073935684740794
9,-8.308276,-144.06943,6.333333,2.5650907327754098,9.598727082761032,0.26723238515471703
10,14.301411,430.434486,16.5,33.5799498123184,1.9679478282101617,17.063434980824255
11,-4.489027,-134.492366,11.833333,6.92851289037604,6.123358577071595,1.1314890028356788
12,20.907724,1223.612534,30.0,30.86081074670458,0.916808027234711,33.66114805930243
13,-10.691102,-552.635575,2.333333,0.9650343101265014,12.363504741663602,0.07805507663813528
14,-4.708225,-156.378321,2.0,0.2596893556146948,7.662947828475909,0.03388896302408269
15,54.435789,2008.627954,48.0,76.14448286887402,0.44571923604878144,170.835083412331
16,61.808106,1884.075005,27.5,115.13731194578321,2.3035567922009488,49.98240648357295
17,17.466698,321.240475,17.333333,48.00469530250809,5.263785555380729,9.119804520424829
18,0.249926,2.131447,13.833333,14.7501475229355,1.6504176726409001,8.937221024380568
19,-6.116354,-187.589296,5.333333,0.11234041111183486,7.204568979403114,0.015592939901470978
20,-9.243127,-347.362133,7.833333,7.124282591054746,15.872899529253603,0.4488330930290815
21,-15.904138,-377.370555,9.666667,1.1102026391124842,21.830767707576904,0.05085495178106637
22,26.699288,843.268078,24.833333,38.622813395085984,2.4985857541868355,15.457869849120218
23,-3.941674,-131.069812,5.666667,3.55339781279016,4.525797273317066,0.785142947904467
24,-7.888355,-317.297028,4.0,4.582886330688796,15.331635899281615,0.29891698190559907
25,-6.520204,-233.944206,1.833333,0.31619847371469584,8.684175519814916,0.03641088011098086
26,19.830398,557.838561,23.666667,37.22886635648426,3.9582272787775583,9.405439287453413
27,-5.050135,-186.894186,13.5,7.673240234316882,6.293071361293786,1.219315624086511
28,-2.761635,-112.102468,10.833333,8.241777962518636,5.336079547251668,1.5445380619866396
29,-1.274487,-62.109711,13.0,7.822155827885173,3.393555931753673,2.3050027714860595
30,-1.8964,-64.197642,6.833333,9.019858715503059,3.952641985407462,2.281982215642846
31,-8.644289,-252.379376,5.166667,0.17073488921776864,8.76173558519946,0.019486423386957514
32,-4.025621,-144.317829,6.5,3.542774493184795,4.569855599641672,0.7752486738229952
33,-2.559221,-180.280739,13.5,5.834041632049544,4.693121421820743,1.2431047713626318
34,-3.512873,-282.33567,3.333333,5.304052160579639,5.351397662350018,0.9911526848203638
35,31.166486,2503.074315,31.166667,41.41603768804489,0.27321198923133877,151.58938597301594
36,-5.77804,-341.234822,8.5,1.994084186955129,7.735989869693564,0.2577671662636391
37,6.450492,403.593762,33.833333,11.707079482794521,13.88843570818172,0.8429372269691859
38,3.179343,319.947261,27.0,9.917564562749131,3.672396743419305,2.700570024336493
39,-3.48059,-326.387695,6.5,1.1624959367221779,4.2982809600508,0.2704560142826119
40,-3.532679,-312.763295,9.166667,2.153947910330138,3.61896541400343,0.5951833366507262
41,12.387284,973.606265,22.666667,21.036655211357775,3.2431341648509986,6.486520181419715
42,10.47572,608.24915,16.5,16.83424470511036,4.057391042718434,4.14903186009685
43,-3.35515,-187.092925,11.0,10.731203062313007,7.854922600990358,1.3661755318836628
44,46.946465,2600.244155,38.0,66.1870192663488,0.14159738402977862,467.43108793895055
45,-4.030499,-167.697075,6.833333,1.0385076223215732,4.179826164316968,0.2484571323054717
46,-7.863619,-380.556913,4.333333,0.44368622191625073,10.195815255204279,0.0435165026837632
47,-0.606459,-55.506307,24.666667,6.01126394605622,3.02917658937258,1.9844547746558763
48,0.805463,37.161145,9.0,5.688868670649606,3.7283608154721954,1.5258364069919326
49,-5.399967,-314.584549,4.166667,1.693629851511245,6.3600046986590595,0.2662938050766423
50,-6.707504,-313.957256,4.166667,2.164113826668992,8.784719946799282,0.24634978004705638
51,1.505412,88.844068,14.0,7.8841761162203605,3.9967435886475244,1.972649968993463
52,2.569502,170.284401,9.166667,7.473100540329273,0.5326185738435059,14.030867317302798
53,-1.991546,-177.434011,5.333333,5.6248249623874536,2.6334102522590705,2.1359470889741536
54,24.850049,1433.385055,19.833333,33.8136700637144,2.3737145225920955,14.245044946175701
55,-2.874983,-180.362519,13.833333,5.128713152759549,12.193030739114382,0.4206266073214266
56,-3.606311,-185.912424,2.166667,3.6189928855899787,4.632770168910101,0.7811725498226859
57,-3.313349,-122.243573,9.833333,7.082417952561608,4.457787042290759,1.5887744042887495
58,15.875757,1340.070821,38.666667,22.846297391571337,5.227142297978017,4.370705079218683
59,-3.424613,-298.829073,3.666667,2.468942257645312,4.823241895755719,0.5118843945641401
60,-2.520005,-219.617644,2.166667,0.18820701398759146,2.94508988773803,0.06390535472998532
61,3.895314,405.362408,22.333333,11.026017963341195,3.366510603332902,3.275206664260986
62,-3.525465,-383.752018,7.166667,4.23771342316064,3.797628007436258,1.1158842874717156
63,-0.476993,-69.887281,11.0,2.4467187648334336,2.8537476004378464,0.857370415119416
64,1.156035,145.475251,9.0,7.36630914091189,1.3516225073535357,5.449975197094827
65,2.475628,205.537862,14.833333,7.2336852019508955,2.1986465380474702,3.290062807628388
