sample_id,cluster_mean_delta_pnl,block8_mean_delta_pnl,iid_mean_delta_pnl
48,385.920125,830.8389583333334,279.7148958333334
49,497.50833333333327,669.3130208333333,250.02750000000006
50,473.9568316831684,691.2957291666667,389.33864583333326
51,270.9370967741935,263.8060416666668,337.2680208333334
52,285.14112244897956,537.9062499999999,742.6756250000002
53,206.08313953488368,1067.2893749999998,105.91135416666673
54,348.58101123595515,770.8406250000002,-42.38041666666667
55,151.63733333333334,395.59208333333345,464.68375
56,443.3886086956522,547.7948958333333,574.0826041666668
57,167.83117647058816,754.2372916666668,497.94229166666673
58,552.0261165048545,121.24875000000002,597.7458333333334
59,240.37829999999994,442.1166666666666,-188.58052083333328
60,535.3464220183488,914.8683333333333,496.09604166666674
61,507.98610526315815,458.0157291666667,1102.378541666667
62,219.28601851851857,751.6507291666667,658.9923958333333
63,291.60683168316825,750.7413541666666,359.61437499999994
64,-147.04000000000005,433.20677083333334,403.1505208333333
65,600.4545833333333,777.2403125000001,588.3289583333333
66,729.1731764705883,412.1942708333334,623.3261458333335
67,417.3290476190476,784.4038541666665,480.1055208333334
68,151.88821052631585,566.3850000000001,937.21875
69,989.4087878787881,679.3540625,395.8852083333333
70,608.153894736842,681.2873958333333,179.47885416666676
71,456.2824050632912,370.2327083333333,542.4222916666668
72,86.12215686274507,657.5973958333333,334.0139583333333
73,493.27389473684207,214.29416666666665,389.90635416666663
74,298.9843617021277,992.0036458333334,156.48958333333337
75,245.6343956043956,825.5064583333333,187.02395833333333
76,598.8793406593408,789.8516666666666,365.48760416666664
77,217.1844660194174,254.26322916666663,428.5834375000001
78,779.0816326530613,465.136875,559.6253125000002
79,-128.32943820224722,584.2779166666666,186.24614583333337
80,581.0363157894737,517.0613541666667,482.56604166666665
81,629.6324489795919,797.1639583333334,409.34614583333337
82,598.9594999999999,193.69968750000007,883.6308333333335
83,526.7182474226805,317.72166666666664,299.7682291666667
84,838.6154166666669,402.3069791666666,369.79833333333323
85,681.1138181818183,520.3078125000002,449.9667708333333
86,568.6656097560975,268.4017708333334,943.0326041666667
87,542.6493478260869,770.9315625,400.1734375000001
88,496.2457943925235,352.7059375000001,584.7125
89,452.6648076923077,496.7913541666665,135.18208333333334
90,52.58879120879116,434.3531249999999,252.66947916666672
91,310.9749557522124,866.7492708333334,398.2204166666667
92,310.43326923076927,388.44645833333334,553.6558333333335
93,481.40803571428575,549.9791666666666,281.4542708333334
94,323.41213483146066,254.44479166666667,569.7770833333333
95,522.8179120879122,925.3017708333333,876.5407291666667
96,293.1050561797753,699.0908333333332,341.4683333333334
97,548.4772222222222,583.3842708333333,453.8872916666666
98,257.27406593406596,658.8411458333334,344.63937500000003
99,743.9767045454545,-88.87062499999998,804.6854166666666
100,246.57043478260866,288.5547916666668,960.5642708333335
101,514.8360550458717,674.0398958333332,371.7527083333334
102,331.2193000000001,567.5313541666666,200.85020833333337
103,369.80933962264146,678.7532291666665,528.4638541666667
104,98.43895833333333,306.43218750000005,277.5202083333334
105,742.6508139534884,465.81729166666673,717.7939583333333
106,690.9406796116505,496.1163541666668,422.22583333333336
107,477.4218627450981,987.2992708333335,345.8397916666666
108,390.4254285714285,233.5651041666667,32.641354166666694
109,537.3112371134021,302.1540625,391.9145833333334
110,719.7913333333333,271.22218750000013,347.5347916666667
111,451.2887128712873,410.69656249999997,163.57718750000006
112,366.00616161616165,398.1584375,628.2544791666668
113,306.1520618556701,315.3348958333334,508.3902083333334
114,775.9998863636364,805.2065625,93.12666666666667
115,560.5507777777779,515.6359375,377.4862499999999
116,505.29989583333344,759.1552083333332,602.6439583333334
117,-156.50019999999998,403.1536458333333,-10.562604166666612
118,401.1238461538462,572.5382291666667,1089.873125
119,178.59516129032264,392.6048958333333,129.4794791666667
120,645.4967021276597,428.5265625,293.9464583333334
121,372.6481481481482,99.39291666666672,692.8067708333333
122,610.4150980392158,446.3555208333334,21.40197916666666
123,339.133888888889,578.4482291666667,828.6359375000002
124,452.78848484848504,751.8046875,495.4697916666666
125,701.2971428571428,261.16729166666676,268.87791666666675
126,178.2249450549451,558.0420833333334,855.5959374999999
127,99.5314444444444,544.0739583333333,62.776041666666714
128,591.8888172043012,129.41145833333337,159.65062500000002
129,150.43773195876287,542.2817708333334,371.3716666666667
130,272.83431372549035,339.0452083333334,730.8611458333335
131,544.9198000000001,381.18468749999994,113.60500000000008
132,593.5648351648351,388.19302083333326,285.1475000000001
133,356.6301904761905,475.1720833333333,931.0409375
134,612.4959000000002,693.4764583333334,244.17760416666678
135,369.53129629629643,560.9852083333333,192.04875
136,819.976989247312,604.3108333333333,224.5416666666667
137,998.5278651685394,207.87552083333335,785.8396875
138,69.86921568627452,60.6513541666668,770.8819791666666
139,328.2595145631069,163.1365625,742.917291666667
140,126.61881720430111,1100.5378125,11.422187499999959
141,485.0462637362637,296.8382291666667,538.5688541666665
142,482.4764893617022,254.22749999999996,1086.8073958333334
143,968.1293749999999,-31.48625000000006,316.79468750000007
144,399.7960869565218,199.75041666666667,595.7018750000001
145,704.5641666666666,542.5708333333334,208.02864583333337
146,459.2723000000001,758.0201041666669,225.37833333333333
147,5.870094339622592,328.0160416666667,797.9006250000001
148,133.52054945054945,279.68822916666664,307.2185416666667
149,321.37067415730337,15.682187500000055,662.4231250000001
150,98.9071717171717,320.281875,377.7672916666666
151,413.2689473684211,633.3078125,256.0729166666667
152,463.52061855670104,613.1198958333333,536.5189583333334
153,326.2127722772277,474.67041666666665,398.4862500000001
154,328.8824242424241,385.99093750000003,93.38031250000002
155,961.2474736842105,339.1111458333334,228.8332291666666
156,174.99079646017688,763.7708333333334,821.2084375000001
157,750.9614705882353,196.03322916666662,532.3217708333334
158,629.9900917431194,902.5880208333334,347.02843750000005
159,641.2416091954022,-8.655312499999999,551.3378125
160,210.95436363636367,701.7611458333334,262.32885416666664
161,133.57198113207554,746.0710416666666,324.80229166666675
162,350.11302083333334,401.1355208333334,377.8465624999999
163,368.46104761904775,58.49333333333335,159.18375000000003
164,525.8923529411766,289.0047916666667,303.0917708333334
165,627.3577477477478,407.4298958333334,499.0302083333333
166,378.06077777777784,369.3165625000001,560.9247916666667
167,422.3652272727273,734.729375,332.55770833333344
168,626.7889719626168,637.9510416666666,182.00447916666667
169,312.40591836734694,63.380000000000074,31.746354166666578
170,257.72437500000007,594.7507291666667,553.2862500000001
171,757.5923655913978,540.9313541666667,457.3373958333332
172,306.9802803738317,1027.2229166666666,1067.4188541666665
173,804.5872941176468,286.96187499999996,330.2948958333332
174,313.7870833333334,202.6173958333334,26.38177083333335
175,141.76762886597942,666.7542708333334,293.75124999999997
176,305.8308080808081,744.0410416666667,387.14416666666665
177,230.29510869565212,538.9391666666667,531.9560416666667
178,481.3913793103448,467.2865625000001,271.1596875000001
179,674.2984536082474,-33.636250000000054,478.22927083333326
180,597.5134374999999,436.0885416666667,471.32437500000015
181,338.01463636363644,30.522291666666717,452.85229166666676
182,165.51123809523807,521.6261458333333,343.32312499999995
183,747.4539795918367,518.2817708333332,134.66645833333334
184,584.9612790697674,41.8589583333334,113.93124999999999
185,566.2013725490198,9.708645833333344,841.1633333333333
186,352.3543956043957,580.4764583333332,496.2038541666666
187,767.6381999999999,552.7588541666667,309.6580208333334
188,-49.15684210526318,588.7096875000001,765.895
189,104.94053191489358,288.88135416666677,655.7010416666668
190,851.4477083333335,466.39541666666673,374.8765625000001
191,237.6479207920793,-43.90927083333327,123.7334375
192,451.66807692307697,861.2331250000001,120.21614583333326
193,481.1358333333334,493.4094791666668,333.8553124999999
194,319.39061855670093,447.2740625000001,354.48708333333326
195,39.26629999999998,482.45625,465.7237500000001
196,254.48148514851496,352.11604166666666,-157.9303125
197,328.0342574257425,704.1765625000002,361.3312499999998
198,16.045555555555588,596.06625,211.35229166666667
199,362.14399999999995,460.53989583333345,326.406875
200,332.2941573033708,411.95135416666676,233.07281250000014
201,573.458936170213,276.725,77.31458333333325
202,709.3463291139241,259.4770833333334,464.03000000000003
203,394.57712962962967,955.0036458333334,210.03822916666672
204,365.69117021276605,658.8420833333333,494.3343749999999
205,586.1094318181817,741.1939583333334,296.10864583333336
206,213.36623655913976,671.9167708333333,494.6277083333332
207,652.9141935483872,509.4030208333333,312.04125000000005
208,202.77666666666673,389.9302083333334,505.38781249999994
209,220.11649484536085,914.8008333333332,102.96958333333332
210,155.5386516853932,455.29906249999993,168.13166666666658
211,781.7924,410.18833333333333,662.1922916666666
212,226.29205607476635,845.3872916666666,148.13208333333344
213,289.62604166666665,337.30156250000005,176.50979166666676
214,231.7,683.0727083333335,327.1711458333334
215,452.97958333333327,273.8560416666666,110.2247916666668
216,381.86934782608694,369.36187500000005,744.7221875
217,144.47909090909096,323.0152083333333,619.8535416666668
218,356.91600000000005,522.1838541666666,415.9739583333334
219,384.7082978723404,219.62135416666672,532.7614583333334
220,501.0570833333334,401.8744791666668,327.05958333333336
221,-25.012842105263147,413.1432291666667,566.4169791666667
222,876.6895180722892,682.0316666666666,190.74979166666662
223,16.522886597938175,586.3120833333334,1082.2159375
224,392.80970000000013,647.695625,550.1254166666668
225,384.8996116504854,377.5713541666666,559.0032291666665
226,800.300119047619,341.87229166666674,345.4322916666665
227,720.9771428571428,496.3157291666667,152.59427083333333
228,552.7842857142858,559.3614583333334,527.3047916666668
229,541.3672222222223,331.7461458333334,478.77635416666675
230,-47.397706422018274,784.04,583.1403125
231,634.753137254902,690.0666666666666,462.0764583333334
232,200.79880000000009,618.6590625,638.0586458333333
233,358.4290476190476,269.3369791666667,138.36052083333334
234,74.80076086956522,470.0180208333334,511.62354166666677
235,345.24828282828287,635.4708333333333,117.3066666666666
236,404.3736263736263,2.7141666666667468,224.06270833333338
237,423.1902127659576,511.14489583333335,377.4154166666668
238,945.3459793814433,782.7255208333332,292.33135416666676
239,211.17783132530118,392.796875,66.88229166666672
240,37.56851485148514,692.1286458333333,384.02906249999995
241,689.205625,638.8927083333334,645.9024999999999
242,481.4910476190477,225.2350000000001,442.9532291666667
243,122.61531250000003,1055.1995833333333,753.2286458333333
244,424.90352941176474,504.7788541666667,514.7496875
245,81.80059405940595,457.75666666666666,149.6520833333333
246,510.7271276595746,607.3494791666667,615.7344791666666
247,979.0572527472526,370.53708333333344,564.3036458333333
248,286.44824175824164,486.81729166666673,213.02729166666668
249,568.3520689655173,235.25729166666665,487.64802083333325
250,286.0695652173913,349.1253125000001,1010.0030208333332
251,342.9941414141414,557.0597916666667,501.29895833333325
252,729.5995402298853,457.6832291666667,58.378645833333316
253,654.5203896103895,616.3158333333333,192.3702083333333
254,-99.96945652173913,625.2507291666667,449.12864583333334
255,681.3047,784.77625,535.9073958333333
256,660.6818681318682,530.5308333333334,329.15479166666665
257,371.08596153846156,383.39947916666665,246.82125000000005
258,493.63715789473673,739.2331249999999,594.2210416666668
259,139.0284782608696,237.6767708333334,192.1959375
260,755.9189655172413,738.8294791666667,225.5622916666667
261,186.6218888888889,461.82114583333333,498.83145833333333
262,278.6417307692307,594.6998958333334,764.6710416666666
263,816.9689887640449,224.38125,546.4355208333334
264,947.9985999999997,913.0079166666668,318.5770833333332
265,181.36653465346532,99.89604166666669,113.24052083333329
266,381.5887777777779,424.9871874999999,32.810208333333414
267,564.5337735849058,501.7551041666666,603.7227083333332
268,557.5999029126215,669.6646874999999,536.430625
269,317.390761904762,444.08604166666674,459.60989583333344
270,420.27197916666665,554.5660416666668,282.8788541666667
271,477.78048076923085,735.8889583333333,447.7571875000001
272,747.6266315789474,1104.0995833333334,331.60791666666665
273,368.14072164948453,198.2137500000001,747.6798958333334
274,641.6728421052633,-171.18968749999996,449.8
275,685.8581249999999,816.8962499999999,332.335625
276,471.4654639175259,106.97239583333335,4.161145833333383
277,569.9331521739131,262.75406250000003,494.5702083333333
278,646.5265263157896,424.7127083333334,91.83416666666672
279,520.8242857142858,696.7045833333332,633.7919791666667
280,547.8787500000001,615.290625,252.72458333333327
281,369.8236082474227,180.16447916666667,76.00947916666655
282,87.25084112149534,-31.017812500000005,319.79875
283,-32.54477777777781,863.4418750000001,611.4114583333334
284,8.218387096774228,654.3273958333333,54.69197916666665
285,323.24348314606755,660.1367708333333,412.3177083333335
286,587.5250000000001,421.55979166666657,200.95302083333334
287,93.01663265306124,93.25135416666667,411.84395833333343
288,114.9542857142857,226.96812500000001,221.11239583333335
289,368.81906250000003,17.306666666666615,326.64958333333334
290,65.7097777777778,288.25135416666666,153.86114583333332
291,511.72947916666664,784.2681249999999,425.67427083333354
292,649.8994845360824,152.6014583333334,225.3751041666666
293,749.1158585858587,84.8125,493.31031250000007
294,845.6224691358026,478.9755208333333,595.4410416666667
295,256.0763829787234,644.3101041666666,460.28187500000007
296,-12.524489795918326,358.2432291666667,551.7180208333333
297,517.9382558139536,242.45604166666655,633.4081249999999
298,127.17669811320758,571.0801041666666,872.1059375000001
299,461.5373786407768,825.1482291666666,163.4654166666667
300,89.35514851485158,693.2184375,641.0904166666667
301,490.94031250000006,713.3471875000001,284.1089583333335
302,532.5891489361703,296.16250000000014,576.8360416666667
303,555.0529591836735,531.0989583333334,648.3334375000001
304,188.2673469387756,259.0014583333334,212.0709375
305,665.2663043478261,921.3254166666666,689.7419791666667
306,888.5002325581396,572.2483333333336,1058.1945833333336
307,414.2865979381444,194.61833333333342,577.5729166666666
308,381.40200000000004,55.93843749999996,703.093125
309,625.1270833333334,825.4810416666668,758.0832291666666
310,501.00011494252874,129.79729166666667,627.2259375
311,300.3184375,346.0305208333334,146.0076041666666
312,314.1139361702128,817.6668749999999,-97.59875000000004
313,547.2154347826088,366.65416666666664,132.6216666666667
314,583.8685714285715,475.9334374999999,559.9871875000001
315,489.77712871287133,265.0944791666667,596.1403125000002
316,191.80045871559633,213.30916666666667,585.7599999999999
317,543.5418,401.34166666666664,412.8725000000001
318,886.1654651162788,310.9797916666667,115.28447916666669
319,318.544255319149,1038.6684375000002,198.1057291666667
320,185.93152173913043,1233.8432291666668,172.08343749999995
321,737.3934285714286,671.2642708333333,358.4643750000001
322,487.8560396039605,44.65614583333328,528.6123958333334
323,723.9837362637363,348.0153125,310.9165625000001
324,416.8572340425533,177.31750000000002,292.7802083333332
325,414.4872527472528,1189.4268749999999,675.2113541666666
326,219.54647727272723,471.86979166666674,208.5889583333333
327,537.6243023255814,544.8514583333333,378.4273958333333
328,492.6613698630137,209.95395833333336,-91.00010416666659
329,227.81011363636364,481.91802083333323,479.3709375000001
330,290.28218749999996,37.52177083333337,645.3684375000001
331,431.1036363636364,43.653750000000116,-123.00916666666664
332,405.6134210526317,134.06718750000007,291.0011458333334
333,312.5775510204082,899.2863541666666,553.6463541666667
334,689.9332954545454,433.9216666666667,407.2022916666668
335,658.4132584269663,208.03729166666665,632.8160416666668
336,179.81151515151518,634.6897916666667,177.0445833333334
337,596.5246739130433,1063.0354166666666,531.7738541666666
338,509.5402941176472,148.3908333333333,306.530625
339,529.0313402061855,594.0466666666666,71.4853124999999
340,20.057021276595783,613.8619791666666,678.2575
341,320.48981981981984,313.28197916666664,936.393125
342,167.20201834862394,552.8293749999999,769.1891666666669
343,412.98180952380955,638.1447916666667,145.6867708333334
344,320.1421739130435,728.0190624999999,694.3689583333335
345,279.167052631579,656.186875,99.42833333333336
346,385.23206185567,542.4991666666666,782.8498958333333
347,513.7548453608248,730.7823958333335,849.9528124999998
348,258.15181818181827,-42.14687500000003,380.76812500000005
349,419.5168181818183,451.7703125,157.30145833333324
350,293.47848484848487,456.51208333333335,892.5263541666667
351,283.396,220.85677083333337,203.84927083333324
352,151.4492307692308,415.6552083333334,274.13781250000005
353,339.38831578947367,531.6253125000002,298.67062500000003
354,243.4113253012048,739.1299999999998,870.1641666666666
355,491.75326086956517,237.32874999999999,815.15625
356,445.29351063829785,554.3472916666667,829.84625
357,363.75944444444445,750.5835416666667,796.6557291666667
358,190.0759550561798,791.5782291666668,671.0671875000002
359,186.5848387096774,237.6656250000001,570.1565625000001
360,665.8234736842106,352.4263541666667,332.1096875
361,486.6943298969072,424.2284374999999,671.6059375
362,549.5066019417476,194.95572916666666,341.8328125000001
363,364.5813829787235,469.3067708333333,375.4745833333333
364,-143.5180198019802,757.8758333333334,1028.1408333333331
365,100.55352272727272,225.7878125,440.8833333333334
366,659.5801030927836,628.198125,178.9811458333334
367,564.628552631579,714.6978124999999,480.9309375
368,404.53192307692314,218.66218750000004,421.71802083333347
369,168.7266666666667,153.03229166666668,344.9446875000001
370,587.4174285714286,417.5252083333333,315.3859375
371,267.9659139784947,512.1858333333333,322.5578125
372,52.05047169811324,-76.46145833333334,257.06427083333335
373,-199.82166666666666,560.3077083333334,754.5392708333333
374,565.9528125,501.9242708333334,312.3371875000001
375,132.04884210526322,301.8706250000001,702.9848958333332
376,441.8697916666667,1031.7478125,745.6765625000002
377,671.2666666666667,601.8088541666666,402.6573958333334
378,302.74882352941177,685.614375,279.8855208333333
379,459.76346153846146,768.6773958333333,243.37708333333333
380,669.7506818181818,863.4249999999998,46.626562500000055
381,230.42663366336635,368.60125,370.3632291666666
382,398.3705504587157,187.59489583333334,656.4541666666667
383,107.57358024691361,734.1365624999999,338.8469791666666
384,178.82889908256877,318.1439583333334,395.625
385,360.4262765957447,465.24072916666665,414.87760416666674
386,276.64420000000007,718.2576041666667,649.6834375
387,538.7843617021276,512.7664583333333,727.9405208333334
388,494.9964220183487,482.1828124999999,282.62864583333334
389,793.7618072289158,894.9841666666667,385.16166666666663
390,481.6775,449.23010416666676,445.1331250000001
391,443.14970297029714,329.8794791666666,389.6871875
392,812.1785542168676,268.90500000000014,253.54749999999999
393,576.9271276595744,-50.559895833333336,423.18635416666666
394,560.4139215686274,324.2217708333334,982.8779166666668
395,597.875119047619,1026.6304166666666,279.59218749999997
396,369.104,249.00781250000003,347.330625
397,821.1631645569621,614.6726041666666,714.3551041666666
398,512.8122916666667,579.6153125,297.8805208333335
399,948.3798979591838,625.1636458333334,152.28645833333343
400,582.4908695652174,511.42052083333346,425.6720833333333
401,324.1578350515464,453.91343750000004,278.59562500000004
402,260.6583168316831,251.37645833333337,141.17427083333334
403,587.7666666666668,413.6859375000001,146.74041666666673
404,356.59650485436896,729.8916666666668,626.8688541666667
405,437.27835164835176,243.87750000000003,527.3740624999999
406,494.2105494505494,426.0701041666667,159.98916666666668
407,186.94936363636364,758.9005208333333,266.47520833333334
408,352.08039603960407,383.1480208333334,145.91239583333345
409,-34.262277227722784,534.1277083333332,778.8590624999998
410,343.15010989010983,404.1560416666667,21.07749999999992
411,895.8042268041238,578.5079166666668,736.0386458333332
412,410.907157894737,126.25510416666664,544.1930208333334
413,645.3701249999998,517.4523958333333,681.9601041666666
414,290.1244859813084,341.6133333333334,261.5185416666666
415,394.4854166666668,1113.8235416666666,683.1125000000001
416,591.259797979798,35.383645833333325,191.56489583333334
417,275.0497849462366,425.8059375,443.3854166666665
418,126.35439560439565,310.5634375,315.72541666666655
419,238.9973394495413,574.3932291666666,723.9177083333334
420,690.1723913043479,542.9633333333333,482.32697916666666
421,534.4901030927836,250.30989583333334,504.5578124999999
422,930.5934090909091,318.41614583333336,588.3068750000002
423,510.3432380952383,200.29750000000004,1330.009375
424,281.87897959183675,616.8417708333333,352.42458333333343
425,290.30478723404246,184.63343750000004,687.4308333333333
426,721.3741176470587,457.72145833333343,41.631979166666646
427,451.3581,583.4140625,159.31802083333332
428,563.8342727272727,603.0635416666668,622.2619791666667
429,294.0822352941177,280.7300000000001,313.7001041666667
430,618.4157608695652,514.7916666666669,495.5485416666666
431,5.728058252427173,516.2581250000002,454.2329166666666
432,32.38858490566041,355.0580208333333,586.0188541666668
433,227.0863551401869,553.615625,343.8708333333334
434,268.0703092783505,835.0001041666668,667.5380208333335
435,302.5788541666667,946.8382291666667,83.81406250000005
436,207.31379999999993,316.22156250000006,416.65781250000003
437,151.89477272727274,-49.8853125,583.2321874999999
438,494.9621176470589,771.2145833333334,291.825625
439,436.5449999999999,211.4232291666667,369.17552083333334
440,644.9664220183486,421.88937500000003,187.2714583333333
441,311.02879120879123,835.91125,394.50864583333333
442,580.830882352941,325.4709375,221.6092708333334
443,293.39547169811317,793.3034375000001,732.2604166666666
444,824.7693103448279,365.536875,851.9202083333333
445,292.10735849056607,106.3365625,524.4281249999999
446,151.07797979797974,406.3327083333333,690.8219791666667
447,412.2009174311927,879.749375,682.8856250000002
448,164.4486538461539,719.7706250000001,632.0488541666667
449,706.2833333333333,64.34802083333335,220.68979166666676
450,260.2110975609756,482.23218749999995,245.52010416666667
451,231.0957303370787,499.85520833333334,199.17729166666672
452,483.3320253164557,547.7826041666667,232.59114583333337
453,577.9607291666666,574.8688541666667,928.1253125000002
454,135.62417475728148,276.5617708333333,465.64552083333325
455,294.99976470588234,585.7028124999998,531.7652083333334
456,625.4476344086023,553.6957291666668,9.233333333333368
457,421.33517241379315,366.3827083333333,580.0604166666667
458,936.9981521739132,374.20520833333336,238.67291666666674
459,230.40959183673465,338.66677083333343,90.9071875
460,583.645053763441,559.7092708333333,867.0009375
461,598.5682474226803,643.443125,567.6490625000001
462,207.48212765957447,379.5243750000002,525.4263541666667
463,455.31479591836734,315.314375,217.73333333333343
464,709.508137254902,405.4334374999999,-32.704270833333226
465,715.8738775510205,484.7550000000001,370.27822916666673
466,339.2288349514563,356.0605208333333,784.7277083333332
467,18.985434782608703,206.57260416666665,-28.23864583333335
468,277.1132291666667,621.6770833333333,478.80145833333336
469,438.0225242718447,625.6980208333334,429.3218750000001
470,164.8903030303031,376.4175000000002,540.4020833333334
471,458.9296907216494,313.1956249999999,445.8039583333334
472,385.42970588235295,410.7871874999999,422.75958333333347
473,664.984065934066,971.1092708333332,182.50458333333324
474,572.949247311828,1043.7616666666668,226.03656250000003
475,407.4685714285715,677.8770833333333,66.77020833333337
476,580.0453846153846,440.0278125,108.99177083333336
477,204.48975308641974,766.4058333333334,472.36729166666674
478,309.66627659574476,425.1835416666667,364.68437500000005
479,18.090909090909065,265.51145833333334,169.08510416666658
480,567.4166019417476,57.48270833333345,276.84656249999995
481,209.88586538461536,540.0592708333334,447.8629166666667
482,359.39011764705873,324.1302083333332,243.8622916666667
483,131.57796116504852,911.4260416666666,439.8157291666667
484,220.32612244897962,578.7394791666667,702.1480208333332
485,239.56612903225803,290.7682291666667,-73.36052083333327
486,575.7541304347826,170.75031250000004,778.120625
487,449.1252525252526,840.4278125000001,771.7223958333333
488,354.7423655913979,361.2732291666668,570.9165624999999
489,308.7860869565217,358.55562499999996,684.2491666666668
490,177.16553398058264,513.5410416666667,655.6646875
491,460.922752293578,274.3853125,665.6621875
492,529.9617777777778,860.490625,336.9375
493,477.377281553398,354.1128125,375.09937500000007
494,331.3352631578948,677.2716666666666,693.1346875000003
495,589.6523913043478,237.85614583333336,740.9739583333334
496,463.91168539325844,164.96687499999996,132.50708333333336
497,347.8457777777777,161.36447916666668,309.1523958333334
498,32.37432692307689,226.7535416666667,142.09104166666665
499,357.1091818181818,656.4002083333334,1137.2736458333331
500,377.5850000000001,558.2746875000001,880.9722916666666
501,574.5518367346938,85.86156250000003,499.67104166666655
502,424.19909090909096,434.3102083333333,188.86
503,461.19660000000005,433.6971875000001,466.5801041666667
504,201.10800000000006,370.39937500000013,1073.0632291666668
505,801.4485365853658,819.5684375,492.20072916666663
506,221.55039999999994,359.95729166666666,304.7515625000001
507,737.8222222222221,482.1585416666667,588.9722916666666
508,523.7428235294118,759.3817708333332,-40.80822916666667
509,576.8012987012987,445.8065624999999,126.5746875
510,436.65727272727264,339.4973958333334,1135.3828125
511,1024.1363380281691,861.1989583333334,520.8085416666667
512,420.7308653846154,450.1610416666668,274.4895833333333
513,305.3570786516853,690.4830208333333,274.90291666666667
514,756.4831460674158,464.14291666666674,1063.5658333333333
515,469.1662921348314,192.3991666666667,1099.4195833333333
516,437.29702970297035,883.6297916666666,304.5661458333333
517,264.3386458333334,1.513854166666685,439.01125
518,297.37149999999997,490.31833333333316,380.7001041666667
519,765.3467368421051,391.7689583333333,458.64937500000013
520,374.0448598130842,394.02822916666673,192.47614583333325
521,509.5247191011237,301.61104166666667,645.2417708333334
522,685.1846666666668,793.3594791666668,371.3205208333334
523,406.4588000000001,21.85895833333338,921.4083333333333
524,196.0250467289719,771.6492708333335,250.6307291666667
525,365.3209473684212,624.0115625,366.39854166666663
526,402.9412631578947,610.2610416666666,487.4645833333334
527,305.23265957446813,487.7494791666666,223.83249999999998
528,448.57546391752584,507.8713541666668,225.10322916666678
529,337.2267961165048,244.94364583333348,308.23281249999997
530,310.31563106796114,760.0004166666668,221.98510416666667
531,507.7806741573035,486.85114583333325,762.5837500000001
532,414.8089361702127,227.0519791666666,791.7221875000001
533,705.9580722891566,465.14125000000007,585.6176041666666
534,85.09613207547169,1309.4095833333333,262.0011458333333
535,661.5201000000001,686.7304166666668,366.98
536,206.72522222222216,630.469375,800.0073958333332
537,702.2362365591398,499.87718750000005,184.84593750000002
538,749.4087209302326,805.7733333333332,121.76343750000001
539,455.1610185185185,445.8739583333335,261.80927083333336
540,316.70988095238096,514.4782291666667,153.91406250000003
541,376.0636956521739,749.2377083333334,526.4988541666667
542,544.5744186046512,210.75781250000009,265.82552083333337
543,223.04841121495326,541.1606249999999,815.4578124999999
544,261.5857446808511,583.803125,679.5244791666667
545,76.07126315789475,499.30395833333324,317.45666666666676
