trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V11_harsh_11,V11,BTCUSDT,harsh,FULL,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,10244.81,9812.88,LONG,2.1020193,21534.78,-875.62,-938.86,63.24,-4.2161,44,7.17,1.9913,5.7767,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,3,1
V11_harsh_12,V11,BTCUSDT,harsh,FULL,2019-09-20T00:00:00Z,2019-09-24T00:00:00Z,10155.66,9692.5,LONG,1.3161964,13366.84,-589.56,-628.75,39.19,-4.5606,25,4.0,1.2342,5.4321,vdo_trend_accel,emergency_dd,CHOP,BULL,CHOP,CHOP,2,1
V11_harsh_13,V11,BTCUSDT,harsh,FULL,2019-09-26T00:00:00Z,2019-11-03T08:00:00Z,8262.92,9230.36,LONG,2.38409656,19699.6,2336.03,2273.47,62.56,11.7082,231,38.33,25.5004,11.6535,vdo_dip_buy,trailing_stop,NEUTRAL,BULL,NEUTRAL,SHOCK,4,1
V11_harsh_14,V11,BTCUSDT,harsh,FULL,2019-11-05T00:00:00Z,2019-11-14T12:00:00Z,9401.79,8627.49,LONG,0.84134303,7910.13,-639.59,-662.35,22.75,-8.2358,58,9.5,0.5654,8.8727,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,1,1
V11_harsh_15,V11,BTCUSDT,harsh,FULL,2019-11-17T04:00:00Z,2019-11-21T16:00:00Z,8490.49,7623.8,LONG,0.90382538,7673.92,-771.83,-793.68,21.85,-10.2078,28,4.5,1.702,11.6659,vdo_trend_accel,emergency_dd,NEUTRAL,CHOP,NEUTRAL,CHOP,1,1
V11_harsh_16,V11,BTCUSDT,harsh,FULL,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,9171.82,9736.17,LONG,2.17157047,19917.24,1255.4,1193.81,61.59,6.1531,184,30.5,14.4811,10.1814,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,NEUTRAL,14,1
V11_harsh_17,V11,BTCUSDT,harsh,FULL,2020-02-18T16:00:00Z,2020-02-26T08:00:00Z,9829.72,9138.93,LONG,2.26140687,22229.0,-1528.8,-1593.15,64.34,-7.0275,47,7.67,4.2756,7.4033,vdo_trend_accel,emergency_dd,BULL,TOPPING,BULL,TOPPING,5,1
V11_harsh_18,V11,BTCUSDT,harsh,FULL,2020-02-29T00:00:00Z,2020-03-08T16:00:00Z,8686.64,8392.45,LONG,2.26367285,19663.72,-636.46,-694.45,57.99,-3.3867,53,8.67,5.7716,6.1862,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V11_harsh_19,V11,BTCUSDT,harsh,FULL,2020-03-11T04:00:00Z,2020-03-12T08:00:00Z,7935.98,7384.73,LONG,1.45275957,11529.08,-783.55,-816.93,33.39,-6.9463,8,1.17,0.5546,30.0654,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,2,1
V11_harsh_20,V11,BTCUSDT,harsh,FULL,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,9182.43,8614.11,LONG,0.18474902,1696.44,-102.45,-107.38,4.93,-6.1892,54,8.83,9.6333,11.6029,vdo_trend,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,SHOCK,2,1
V11_harsh_21,V11,BTCUSDT,harsh,FULL,2020-05-17T16:00:00Z,2020-05-25T00:00:00Z,9712.18,8709.42,LONG,1.62289133,15761.81,-1603.72,-1648.56,44.84,-10.3247,45,7.33,2.4487,11.0115,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,1
V11_harsh_22,V11,BTCUSDT,harsh,FULL,2020-05-26T08:00:00Z,2020-06-06T00:00:00Z,9069.6,9611.55,LONG,1.81856806,16493.68,1010.32,959.37,50.96,5.9755,65,10.67,14.4483,4.0751,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,1
V11_harsh_23,V11,BTCUSDT,harsh,FULL,2020-06-07T20:00:00Z,2020-06-15T04:00:00Z,9597.87,9154.93,LONG,1.51453579,14536.31,-649.04,-691.64,42.6,-4.615,45,7.33,4.114,7.1622,vdo_trend_accel,emergency_dd,BULL,CHOP,BULL,CHOP,3,1
V11_harsh_24,V11,BTCUSDT,harsh,FULL,2020-06-16T00:00:00Z,2020-06-25T04:00:00Z,9440.64,9091.03,LONG,1.77803072,16785.74,-596.43,-645.85,49.42,-3.7032,56,9.17,3.5947,4.5648,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,6,1
V11_harsh_25,V11,BTCUSDT,harsh,FULL,2020-06-29T20:00:00Z,2020-08-03T00:00:00Z,9181.59,11060.29,LONG,1.79430555,16474.58,3395.67,3341.19,54.48,20.4616,206,34.17,32.0409,3.1428,vdo_trend_accel,trailing_stop,CHOP,BULL,TOPPING,SHOCK,7,1
V11_harsh_26,V11,BTCUSDT,harsh,FULL,2020-08-10T04:00:00Z,2020-08-22T00:00:00Z,11897.63,11519.7,LONG,1.5571212,18526.05,-560.68,-615.38,54.7,-3.1765,72,11.83,4.794,6.4939,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,1
V11_harsh_27,V11,BTCUSDT,harsh,FULL,2020-08-23T00:00:00Z,2020-09-03T16:00:00Z,11701.34,10659.61,LONG,1.59171968,18625.26,-1630.21,-1683.6,53.39,-8.9027,71,11.67,2.9869,10.6086,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,7,1
V11_harsh_28,V11,BTCUSDT,harsh,FULL,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,10251.42,10408.35,LONG,1.67102262,17130.35,287.94,236.16,51.78,1.5309,93,15.33,9.056,3.9157,vdo_trend_accel,trailing_stop,BULL,CHOP,BULL,CHOP,7,1
V11_harsh_29,V11,BTCUSDT,harsh,FULL,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,10738.3,13125.73,LONG,1.59863129,17166.58,3842.38,3785.16,57.22,22.2329,199,33.0,29.0659,3.3925,vdo_trend,trailing_stop,CHOP,BULL,BULL,CHOP,5,1
V11_harsh_30,V11,BTCUSDT,harsh,FULL,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,13911.86,17593.31,LONG,1.51098236,21020.58,5594.14,5522.73,71.41,26.4627,157,26.0,40.0547,5.1525,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,1
V11_harsh_31,V11,BTCUSDT,harsh,FULL,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,18152.62,18305.79,LONG,1.3914768,25258.96,251.01,174.92,76.1,0.8438,64,10.5,9.5599,5.964,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_harsh_32,V11,BTCUSDT,harsh,FULL,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,18473.04,34337.89,LONG,1.40902765,26029.03,22393.04,22281.43,111.62,85.881,182,30.17,127.0876,1.1461,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,3,1
V11_harsh_33,V11,BTCUSDT,harsh,FULL,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,36386.62,35027.44,LONG,0.85015786,30934.37,-1109.12,-1200.19,91.07,-3.7354,40,6.5,10.2054,6.9713,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,5,1
V11_harsh_34,V11,BTCUSDT,harsh,FULL,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,37580.1,51848.84,LONG,1.00458907,37752.55,14390.86,14256.1,134.76,37.9689,187,31.0,55.2758,22.1883,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,12,1
V11_harsh_35,V11,BTCUSDT,harsh,FULL,2021-03-02T00:00:00Z,2021-03-16T00:00:00Z,51406.53,55549.61,LONG,1.07939827,55488.12,4555.27,4382.1,173.17,8.0594,85,14.0,20.3038,9.9336,vdo_trend_accel,trailing_stop,SHOCK,BULL,BULL,SHOCK,8,1
V11_harsh_36,V11,BTCUSDT,harsh,FULL,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,58224.59,60204.4,LONG,1.05532676,61445.97,2181.52,1994.04,187.47,3.4003,169,28.0,11.3859,13.3913,vdo_trend_accel,trailing_stop,BULL,BULL,CHOP,CHOP,7,1
V11_harsh_37,V11,BTCUSDT,harsh,FULL,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,51116.34,53151.86,LONG,1.1514753,58859.2,2432.14,2252.05,180.09,3.9821,60,9.83,15.3867,8.1898,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,5,1
V11_harsh_38,V11,BTCUSDT,harsh,FULL,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,58046.0,48521.41,LONG,0.37122538,21548.15,-3503.45,-3562.79,59.34,-16.4087,45,7.33,2.5049,20.7525,vdo_trend_accel,fixed_stop,BULL,SHOCK,CHOP,SHOCK,1,1
V11_harsh_39,V11,BTCUSDT,harsh,FULL,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,39661.32,33283.11,LONG,0.34237622,13579.09,-2163.38,-2200.84,37.46,-16.0817,21,3.33,7.0354,21.5583,vdo_trend_accel,fixed_stop,SHOCK,NEUTRAL,SHOCK,SHOCK,3,1
V11_harsh_40,V11,BTCUSDT,harsh,FULL,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,42511.61,44002.93,LONG,0.53261582,22642.35,828.27,759.15,69.12,3.508,116,19.17,13.2491,12.1823,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,NEUTRAL,BEAR,8,1
V11_harsh_41,V11,BTCUSDT,harsh,FULL,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,47458.07,46789.08,LONG,1.07033697,50796.13,-639.85,-791.17,151.31,-1.4097,41,6.67,6.4097,2.5456,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,1
V11_harsh_42,V11,BTCUSDT,harsh,FULL,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,48722.7,46403.96,LONG,1.27856743,62295.26,-2871.22,-3053.66,182.44,-4.7591,70,11.5,8.6147,12.0676,vdo_trend_accel,trailing_stop,BULL,SHOCK,BULL,SHOCK,7,1
V11_harsh_43,V11,BTCUSDT,harsh,FULL,2021-09-11T08:00:00Z,2021-09-20T12:00:00Z,45089.03,43690.28,LONG,0.4210242,18983.57,-560.43,-616.5,56.07,-3.1022,56,9.17,8.3261,5.742,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,1,1
V11_harsh_44,V11,BTCUSDT,harsh,FULL,2021-09-22T16:00:00Z,2021-09-24T12:00:00Z,43738.49,41485.98,LONG,1.26311232,55246.63,-2762.31,-2923.78,161.47,-5.15,12,1.83,3.3415,7.0041,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,BULL,NEUTRAL,4,1
V11_harsh_45,V11,BTCUSDT,harsh,FULL,2021-09-25T04:00:00Z,2021-10-22T00:00:00Z,43470.23,62130.97,LONG,1.26374394,54935.25,23664.8,23464.62,200.18,42.9276,162,26.83,54.1285,6.2577,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_harsh_46,V11,BTCUSDT,harsh,FULL,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,62640.03,63689.45,LONG,1.24084632,77726.65,1418.76,1183.63,235.13,1.6753,111,18.33,10.1532,7.6948,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_harsh_47,V11,BTCUSDT,harsh,FULL,2021-11-15T08:00:00Z,2021-12-04T00:00:00Z,59641.62,53547.46,LONG,1.30106136,77597.41,-7812.48,-8033.38,220.9,-10.218,113,18.67,11.3347,13.3491,vdo_trend,emergency_dd,BULL,BULL,BULL,SHOCK,7,1
V11_harsh_48,V11,BTCUSDT,harsh,FULL,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,49476.49,47204.78,LONG,1.16710114,57744.07,-2564.7,-2733.96,169.26,-4.5915,11,1.67,2.6285,7.688,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,1
V11_harsh_49,V11,BTCUSDT,harsh,FULL,2021-12-15T00:00:00Z,2021-12-29T00:00:00Z,48809.54,47496.21,LONG,0.92941563,45364.35,-1152.58,-1286.84,134.26,-2.6907,85,14.0,6.7169,6.8707,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_harsh_50,V11,BTCUSDT,harsh,FULL,2021-12-31T16:00:00Z,2022-01-06T00:00:00Z,48053.39,43407.7,LONG,0.51278103,24640.87,-2345.26,-2415.61,70.35,-9.6678,33,5.33,0.1354,11.5567,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,1,1
V11_harsh_51,V11,BTCUSDT,harsh,FULL,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,28415.26,29808.47,LONG,2.28658635,64973.96,3283.14,3083.44,199.7,4.903,109,18.0,9.0963,4.276,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,1
V11_harsh_52,V11,BTCUSDT,harsh,FULL,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,30410.77,28768.31,LONG,1.26043819,38330.9,-2012.73,-2124.61,111.89,-5.4009,10,1.5,0.2441,6.2174,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,2,1
V11_harsh_53,V11,BTCUSDT,harsh,FULL,2023-04-22T20:00:00Z,2023-05-01T16:00:00Z,27733.57,28142.48,LONG,2.0135948,55844.17,907.14,738.38,168.77,1.4744,54,8.83,8.302,2.8512,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,1
V11_harsh_54,V11,BTCUSDT,harsh,FULL,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,27706.93,30163.17,LONG,2.39495986,66356.99,5982.14,5774.24,207.89,8.8651,391,65.0,13.69,10.4917,vdo_trend,trailing_stop,BULL,BULL,BULL,CHOP,7,1
V11_harsh_55,V11,BTCUSDT,harsh,FULL,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,30591.14,29240.73,LONG,2.3671681,72414.37,-3088.03,-3300.48,212.45,-4.4144,90,14.83,3.9654,5.6527,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,7,1
V11_harsh_56,V11,BTCUSDT,harsh,FULL,2023-07-28T16:00:00Z,2023-08-17T12:00:00Z,29394.4,28516.56,LONG,2.38752673,70179.92,-1990.6,-2198.0,207.4,-2.9864,120,19.83,2.8903,5.1248,vdo_trend_accel,emergency_dd,TOPPING,BULL,TOPPING,TOPPING,5,1
V11_harsh_57,V11,BTCUSDT,harsh,FULL,2023-08-18T08:00:00Z,2023-08-31T20:00:00Z,26246.59,26136.63,LONG,2.63640302,69196.58,-186.08,-393.24,207.15,-0.4189,82,13.5,7.2248,3.6065,vdo_dip_buy,trailing_stop,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,1
V11_harsh_58,V11,BTCUSDT,harsh,FULL,2023-10-02T04:00:00Z,2023-10-29T04:00:00Z,27768.17,33936.91,LONG,2.34037873,64988.02,14534.68,14318.06,216.62,22.2152,163,27.0,27.052,4.4278,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,SHOCK,9,1
V11_harsh_59,V11,BTCUSDT,harsh,FULL,2023-11-01T00:00:00Z,2023-11-15T04:00:00Z,35073.97,35346.63,LONG,2.29301173,80425.02,745.85,503.63,242.21,0.7774,86,14.17,8.2633,2.7843,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_harsh_60,V11,BTCUSDT,harsh,FULL,2023-11-15T20:00:00Z,2023-12-11T16:00:00Z,37638.46,41761.64,LONG,2.17449805,81844.76,9088.61,8829.62,258.98,10.9547,156,25.83,18.7615,5.6816,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_harsh_61,V11,BTCUSDT,harsh,FULL,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,42366.14,42567.34,LONG,2.06437387,87459.56,546.54,283.54,263.0,0.4749,184,30.5,15.5864,4.3035,vdo_trend_accel,trailing_stop,BULL,CHOP,BULL,CHOP,7,1
V11_harsh_62,V11,BTCUSDT,harsh,FULL,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,43295.71,39780.5,LONG,0.74661988,32325.44,-2576.04,-2669.08,93.04,-8.1191,38,6.17,0.652,8.925,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,1,1
V11_harsh_63,V11,BTCUSDT,harsh,FULL,2024-01-23T16:00:00Z,2024-02-24T00:00:00Z,39707.58,50693.42,LONG,2.13527518,84786.61,23584.97,23295.42,289.55,27.6669,189,31.33,33.438,1.9704,vdo_dip_buy,trailing_stop,CHOP,BULL,BULL,CHOP,5,1
V11_harsh_64,V11,BTCUSDT,harsh,FULL,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,54758.91,69345.69,LONG,1.71217276,93756.71,25115.73,24797.0,318.73,26.6382,113,18.67,34.7306,7.0445,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,9,1
V11_harsh_65,V11,BTCUSDT,harsh,FULL,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,67774.63,66389.06,LONG,1.92553417,130502.37,-2472.21,-2859.72,387.51,-2.0444,87,14.33,5.8944,10.3278,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,1
V11_harsh_66,V11,BTCUSDT,harsh,FULL,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,69567.72,66777.15,LONG,1.80836633,125803.93,-4857.67,-5227.51,369.84,-4.0113,50,8.17,4.6433,6.441,vdo_trend_accel,trailing_stop,BULL,CHOP,CHOP,CHOP,5,1
V11_harsh_67,V11,BTCUSDT,harsh,FULL,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,63195.2,63439.73,LONG,1.93329776,122175.15,656.01,288.77,367.23,0.3869,59,9.67,6.3884,5.689,vdo_trend_accel,trailing_stop,CHOP,TOPPING,BULL,CHOP,7,1
V11_harsh_68,V11,BTCUSDT,harsh,FULL,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,62476.28,67132.8,LONG,1.99607916,124707.6,9481.84,9093.78,388.06,7.4533,143,23.67,15.2101,9.4811,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,CHOP,8,1
V11_harsh_69,V11,BTCUSDT,harsh,FULL,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,69616.09,66823.13,LONG,1.68862702,117555.62,-4539.95,-4885.54,345.59,-4.012,90,14.83,3.4201,5.1211,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,CHOP,5,1
V11_harsh_70,V11,BTCUSDT,harsh,FULL,2024-06-12T16:00:00Z,2024-06-17T16:00:00Z,68589.17,65302.65,LONG,1.29015208,88490.46,-4107.38,-4366.49,259.11,-4.7916,31,5.0,1.8563,5.1191,vdo_trend_accel,emergency_dd,TOPPING,TOPPING,TOPPING,TOPPING,3,1
V11_harsh_71,V11,BTCUSDT,harsh,FULL,2024-06-20T08:00:00Z,2024-06-24T12:00:00Z,64957.19,61230.67,LONG,1.82700173,118676.89,-6630.33,-6976.15,345.82,-5.7369,26,4.17,2.3489,6.7586,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,1
V11_harsh_72,V11,BTCUSDT,harsh,FULL,2024-06-26T04:00:00Z,2024-07-03T20:00:00Z,61421.63,59611.45,LONG,1.88336245,115679.19,-3235.7,-3577.62,341.92,-2.9471,47,7.67,3.9728,3.2914,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V11_harsh_73,V11,BTCUSDT,harsh,FULL,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,57511.12,55104.85,LONG,1.70229447,97900.86,-3949.32,-4236.88,287.56,-4.184,10,1.5,1.676,5.6528,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_harsh_74,V11,BTCUSDT,harsh,FULL,2024-07-16T16:00:00Z,2024-08-03T00:00:00Z,66415.78,61436.86,LONG,1.61407479,107200.04,-7875.56,-8185.11,309.55,-7.4966,105,17.33,5.5171,8.8997,vdo_trend,emergency_dd,BULL,BULL,BULL,TOPPING,7,1
V11_harsh_75,V11,BTCUSDT,harsh,FULL,2024-08-06T04:00:00Z,2024-08-19T08:00:00Z,56908.94,58443.7,LONG,1.80853157,102921.62,2930.05,2617.12,312.93,2.6969,80,13.17,10.2553,4.458,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,SHOCK,6,1
V11_harsh_76,V11,BTCUSDT,harsh,FULL,2024-08-20T04:00:00Z,2024-08-28T00:00:00Z,60503.41,59355.6,LONG,1.39322054,84294.6,-1472.72,-1723.2,250.49,-1.8971,48,7.83,7.432,4.0814,vdo_trend_accel,trailing_stop,BULL,NEUTRAL,BULL,TOPPING,3,1
V11_harsh_77,V11,BTCUSDT,harsh,FULL,2024-08-31T00:00:00Z,2024-10-01T16:00:00Z,60893.5,62566.24,LONG,1.66898144,101630.12,2944.21,2635.13,309.08,2.747,191,31.67,9.2038,13.7018,vdo_trend,trailing_stop,CHOP,BULL,NEUTRAL,CHOP,8,1
V11_harsh_78,V11,BTCUSDT,harsh,FULL,2024-10-04T08:00:00Z,2024-10-10T20:00:00Z,62132.3,59667.56,LONG,1.44865424,90008.23,-3435.55,-3700.22,264.67,-3.9669,40,6.5,3.7756,5.1283,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V11_harsh_79,V11,BTCUSDT,harsh,FULL,2024-10-11T20:00:00Z,2024-11-03T00:00:00Z,64263.49,69305.38,LONG,1.5770745,101348.31,8103.47,7787.5,315.97,7.8457,134,22.17,14.5598,3.4444,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,1
V11_harsh_80,V11,BTCUSDT,harsh,FULL,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,69736.16,95805.64,LONG,1.51169528,105419.82,39567.24,39191.87,375.37,37.383,124,20.5,42.8068,4.1602,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_harsh_81,V11,BTCUSDT,harsh,FULL,2024-11-27T00:00:00Z,2024-12-09T20:00:00Z,95046.16,96973.28,LONG,1.46296476,139049.18,3027.89,2606.52,421.38,2.0276,78,12.83,9.5131,4.7831,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_harsh_82,V11,BTCUSDT,harsh,FULL,2024-12-10T16:00:00Z,2024-12-19T00:00:00Z,99493.22,100103.83,LONG,1.50383405,149621.29,1142.7,692.45,450.24,0.6137,51,8.33,8.9049,5.2633,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,5,1
V11_harsh_83,V11,BTCUSDT,harsh,FULL,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,95941.75,96355.56,LONG,1.55873006,149547.3,869.34,419.73,449.61,0.4313,102,16.83,7.0695,4.5979,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,8,1
V11_harsh_84,V11,BTCUSDT,harsh,FULL,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,96042.7,101842.58,LONG,1.52828439,146780.56,9084.04,8630.4,453.64,6.0389,77,12.67,14.1034,7.0656,vdo_trend_accel,trailing_stop,CHOP,CHOP,CHOP,CHOP,7,1
V11_harsh_85,V11,BTCUSDT,harsh,FULL,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,105225.3,98174.92,LONG,1.47905847,155634.36,-10194.46,-10645.72,451.26,-6.7003,56,9.17,1.8006,8.6246,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,8,1
V11_harsh_86,V11,BTCUSDT,harsh,FULL,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,97948.24,89230.71,LONG,1.49335558,146271.55,-12798.97,-13218.25,419.29,-8.9001,124,20.5,2.2356,11.2918,vdo_trend_accel,emergency_dd,CHOP,BULL,BULL,CHOP,8,1
