trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V11_base_29,V11,BTCUSDT,base,FULL,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,10733.47,13131.64,LONG,1.66962204,17920.83,4021.97,3982.12,39.85,22.343,199,33.0,29.124,3.349,vdo_trend,trailing_stop,CHOP,BULL,BULL,CHOP,5,1
V11_base_30,V11,BTCUSDT,base,FULL,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,13905.98,17601.24,LONG,1.58097297,21984.97,5864.09,5814.28,49.81,26.5732,157,26.0,40.1139,5.1124,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,1
V11_base_31,V11,BTCUSDT,base,FULL,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,18145.08,18314.03,LONG,1.45842095,26463.17,272.86,219.69,53.17,0.9311,64,10.5,9.6054,5.9249,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_base_32,V11,BTCUSDT,base,FULL,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,18464.89,34353.35,LONG,1.47923228,27313.86,23530.04,23451.91,78.13,86.0469,182,30.17,127.188,1.1025,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,3,1
V11_base_33,V11,BTCUSDT,base,FULL,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,36370.34,35043.21,LONG,0.89370367,32504.3,-1153.55,-1217.38,63.82,-3.6489,40,6.5,10.2547,6.9296,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,5,1
V11_base_34,V11,BTCUSDT,base,FULL,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,37566.68,51872.19,LONG,1.05763137,39731.7,15169.69,15075.09,94.59,38.0803,187,31.0,55.3313,22.1605,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,12,1
V11_base_35,V11,BTCUSDT,base,FULL,2021-03-02T00:00:00Z,2021-03-16T00:00:00Z,51384.85,55574.62,LONG,1.13809955,58481.08,4826.86,4705.13,121.73,8.1537,85,14.0,20.3545,9.8956,vdo_trend_accel,trailing_stop,SHOCK,BULL,BULL,SHOCK,8,1
V11_base_36,V11,BTCUSDT,base,FULL,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,58198.75,60231.51,LONG,1.1146348,64870.35,2330.66,2198.65,132.01,3.4928,169,28.0,11.4354,13.3528,vdo_trend_accel,trailing_stop,BULL,BULL,CHOP,CHOP,7,1
V11_base_37,V11,BTCUSDT,base,FULL,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,51094.68,53175.79,LONG,1.21808723,62237.78,2597.21,2470.2,127.01,4.073,60,9.83,15.4356,8.1509,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,5,1
V11_base_38,V11,BTCUSDT,base,FULL,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,58019.9,48543.26,LONG,0.39312791,22809.24,-3702.72,-3744.61,41.89,-16.3334,45,7.33,2.551,20.7169,vdo_trend_accel,fixed_stop,BULL,SHOCK,CHOP,SHOCK,1,1
V11_base_39,V11,BTCUSDT,base,FULL,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,39643.4,33298.1,LONG,0.36281432,14383.19,-2287.78,-2314.25,26.46,-16.0059,21,3.33,7.0838,21.5228,vdo_trend_accel,fixed_stop,SHOCK,NEUTRAL,SHOCK,SHOCK,3,1
V11_base_40,V11,BTCUSDT,base,FULL,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,42492.68,44022.75,LONG,0.56467541,23994.57,887.98,839.13,48.85,3.6008,116,19.17,13.2995,12.1432,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,NEUTRAL,BEAR,8,1
V11_base_41,V11,BTCUSDT,base,FULL,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,47437.25,46810.14,LONG,1.13576221,53877.44,-658.37,-765.41,107.04,-1.322,41,6.67,6.4564,2.5028,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,1
V11_base_42,V11,BTCUSDT,base,FULL,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,48701.13,46424.86,LONG,1.35917538,66193.37,-3027.66,-3156.95,129.29,-4.674,70,11.5,8.6628,12.0286,vdo_trend_accel,trailing_stop,BULL,SHOCK,BULL,SHOCK,7,1
V11_base_43,V11,BTCUSDT,base,FULL,2021-09-11T08:00:00Z,2021-09-20T12:00:00Z,45068.75,43709.95,LONG,0.44803933,20192.57,-588.6,-628.38,39.78,-3.0149,56,9.17,8.3749,5.6996,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,1,1
V11_base_44,V11,BTCUSDT,base,FULL,2021-09-22T16:00:00Z,2021-09-24T12:00:00Z,43718.97,41504.66,LONG,1.34573305,58834.07,-2921.04,-3035.73,114.69,-5.0649,12,1.83,3.3876,6.9626,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,BULL,NEUTRAL,4,1
V11_base_45,V11,BTCUSDT,base,FULL,2021-09-25T04:00:00Z,2021-10-22T00:00:00Z,43451.53,62158.95,LONG,1.34890919,58612.17,25293.22,25150.76,142.46,43.0535,162,26.83,54.1948,6.2173,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_base_46,V11,BTCUSDT,base,FULL,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,62611.83,63718.13,LONG,1.32684686,83076.3,1550.97,1383.35,167.62,1.7669,111,18.33,10.2028,7.6532,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_base_47,V11,BTCUSDT,base,FULL,2021-11-15T08:00:00Z,2021-12-04T04:00:00Z,59613.25,51971.41,LONG,1.39373934,83085.33,-10567.64,-10723.16,155.52,-12.819,114,18.83,11.3877,29.5454,vdo_trend,emergency_dd,BULL,BULL,BULL,SHOCK,7,1
V11_base_48,V11,BTCUSDT,base,FULL,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,49454.33,47226.03,LONG,1.2171736,60194.51,-2652.03,-2769.71,117.68,-4.5058,11,1.67,2.6745,7.6466,vdo_trend_accel,emergency_dd,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,1
V11_base_49,V11,BTCUSDT,base,FULL,2021-12-15T00:00:00Z,2021-12-29T00:00:00Z,48787.83,47517.59,LONG,0.97060137,47353.54,-1185.54,-1279.02,93.47,-2.6036,85,14.0,6.7643,6.8292,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_base_50,V11,BTCUSDT,base,FULL,2021-12-31T16:00:00Z,2022-01-06T00:00:00Z,48031.78,43427.25,LONG,0.53599237,25744.67,-2442.25,-2491.27,49.02,-9.5864,33,5.33,0.1805,11.5169,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,1,1
V11_base_51,V11,BTCUSDT,base,FULL,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,28402.68,29821.89,LONG,2.39336587,67978.0,3464.67,3325.32,139.35,4.9968,109,18.0,9.1446,4.2335,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,1
V11_base_52,V11,BTCUSDT,base,FULL,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,30397.1,28781.26,LONG,1.32098209,40154.02,-2094.33,-2172.51,78.17,-5.3157,10,1.5,0.2892,6.1753,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,2,1
V11_base_53,V11,BTCUSDT,base,FULL,2023-04-22T20:00:00Z,2023-05-01T16:00:00Z,27721.17,28155.15,LONG,2.11296485,58573.86,975.55,857.49,118.06,1.5655,54,8.83,8.3504,2.8078,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,4,1
V11_base_54,V11,BTCUSDT,base,FULL,2023-05-04T08:00:00Z,2023-07-08T08:00:00Z,27693.97,30176.76,LONG,2.51799851,69733.37,6321.39,6175.67,145.72,8.9651,391,65.0,13.7432,10.4498,vdo_trend,trailing_stop,BULL,BULL,BULL,CHOP,7,1
V11_base_55,V11,BTCUSDT,base,FULL,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,30577.55,29253.89,LONG,2.49333022,76239.93,-3224.07,-3373.25,149.18,-4.3288,90,14.83,4.0116,5.6108,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,7,1
V11_base_56,V11,BTCUSDT,base,FULL,2023-07-28T16:00:00Z,2023-08-17T12:00:00Z,29381.17,28529.4,LONG,2.51949417,74025.69,-2072.0,-2217.9,145.91,-2.899,120,19.83,2.9367,5.0821,vdo_trend_accel,emergency_dd,TOPPING,BULL,TOPPING,TOPPING,5,1
V11_base_57,V11,BTCUSDT,base,FULL,2023-08-18T08:00:00Z,2023-08-31T20:00:00Z,26234.66,26148.4,LONG,2.78767521,73133.71,-167.33,-313.35,146.03,-0.3288,82,13.5,7.2735,3.5627,vdo_dip_buy,trailing_stop,NEUTRAL,BULL,NEUTRAL,NEUTRAL,3,1
V11_base_58,V11,BTCUSDT,base,FULL,2023-10-02T04:00:00Z,2023-10-29T04:00:00Z,27756.12,33952.19,LONG,2.47879066,68801.61,15427.56,15274.6,152.96,22.3233,163,27.0,27.1071,4.3863,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,SHOCK,9,1
V11_base_59,V11,BTCUSDT,base,FULL,2023-11-01T00:00:00Z,2023-11-15T04:00:00Z,35058.39,35362.54,LONG,2.43311065,85300.93,825.35,654.01,171.34,0.8676,86,14.17,8.3114,2.7411,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_base_60,V11,BTCUSDT,base,FULL,2023-11-15T20:00:00Z,2023-12-11T16:00:00Z,37621.86,41780.44,LONG,2.31168705,86969.96,9700.31,9516.76,183.55,11.0536,156,25.83,18.8139,5.64,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_base_61,V11,BTCUSDT,base,FULL,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,42347.4,42586.51,LONG,2.19849184,93100.41,618.78,432.05,186.73,0.5646,184,30.5,15.6375,4.2611,vdo_trend_accel,trailing_stop,BULL,CHOP,BULL,CHOP,7,1
V11_base_62,V11,BTCUSDT,base,FULL,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,43276.24,39798.41,LONG,0.79596096,34446.2,-2733.77,-2799.9,66.12,-8.0363,38,6.17,0.6973,8.884,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,1,1
V11_base_63,V11,BTCUSDT,base,FULL,2024-01-23T16:00:00Z,2024-02-24T00:00:00Z,39689.94,50716.24,LONG,2.27944522,90471.04,25224.33,25018.25,206.08,27.7811,189,31.33,33.4973,1.9268,vdo_dip_buy,trailing_stop,CHOP,BULL,BULL,CHOP,5,1
V11_base_64,V11,BTCUSDT,base,FULL,2024-02-25T04:00:00Z,2024-03-14T20:00:00Z,54736.7,69376.92,LONG,1.83080237,100212.08,26903.56,26676.33,227.23,26.7466,113,18.67,34.7853,7.0067,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,9,1
V11_base_65,V11,BTCUSDT,base,FULL,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,67744.97,66418.95,LONG,2.06249745,139723.83,-2595.18,-2871.89,276.71,-1.9574,87,14.33,5.9408,10.2885,vdo_trend,trailing_stop,BULL,BULL,BULL,SHOCK,8,1
V11_base_66,V11,BTCUSDT,base,FULL,2024-04-04T16:00:00Z,2024-04-12T20:00:00Z,69537.27,66807.22,LONG,1.94020905,134916.84,-5161.95,-5426.48,264.54,-3.926,50,8.17,4.6892,6.4,vdo_trend_accel,trailing_stop,BULL,CHOP,CHOP,CHOP,5,1
V11_base_67,V11,BTCUSDT,base,FULL,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,63166.89,63468.3,LONG,2.07823255,131275.49,757.67,494.49,263.18,0.4772,59,9.67,6.4361,5.6468,vdo_trend_accel,trailing_stop,CHOP,TOPPING,BULL,CHOP,7,1
V11_base_68,V11,BTCUSDT,base,FULL,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,62448.58,67163.03,LONG,2.14968618,134244.84,10268.83,9990.21,278.62,7.5493,143,23.67,15.2612,9.441,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,CHOP,8,1
V11_base_69,V11,BTCUSDT,base,FULL,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,69584.73,66853.22,LONG,1.8214719,126746.63,-4848.63,-5097.15,248.52,-3.9254,90,14.83,3.4667,5.0783,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,CHOP,5,1
V11_base_70,V11,BTCUSDT,base,FULL,2024-06-12T16:00:00Z,2024-06-17T16:00:00Z,68557.87,65332.05,LONG,1.39357637,95540.62,-4399.88,-4586.46,186.59,-4.7052,31,5.0,1.9028,5.0758,vdo_trend_accel,emergency_dd,TOPPING,TOPPING,TOPPING,TOPPING,3,1
V11_base_71,V11,BTCUSDT,base,FULL,2024-06-20T08:00:00Z,2024-06-24T12:00:00Z,64927.59,61258.24,LONG,1.97662213,128337.32,-7124.58,-7374.0,249.42,-5.6514,26,4.17,2.3955,6.7161,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,4,1
V11_base_72,V11,BTCUSDT,base,FULL,2024-06-26T04:00:00Z,2024-07-04T04:00:00Z,61393.86,59069.5,LONG,2.04108533,125310.1,-4618.9,-4864.78,245.88,-3.786,49,8.0,4.0198,5.8538,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V11_base_73,V11,BTCUSDT,base,FULL,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,57485.17,55129.67,LONG,1.83120939,105267.38,-4208.15,-4414.38,206.22,-4.0976,10,1.5,1.7219,5.6102,vdo_trend_accel,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_base_74,V11,BTCUSDT,base,FULL,2024-07-16T16:00:00Z,2024-08-03T16:00:00Z,66386.68,60845.53,LONG,1.7395377,115482.13,-9523.55,-9744.88,221.33,-8.3468,109,18.0,5.5633,9.7409,vdo_trend,emergency_dd,BULL,BULL,BULL,TOPPING,7,1
V11_base_75,V11,BTCUSDT,base,FULL,2024-08-06T04:00:00Z,2024-08-19T08:00:00Z,56884.29,58470.02,LONG,1.93415062,110022.78,3177.07,2953.95,223.11,2.7876,80,13.17,10.3031,4.4166,vdo_trend_accel,trailing_stop,NEUTRAL,NEUTRAL,NEUTRAL,SHOCK,6,1
V11_base_76,V11,BTCUSDT,base,FULL,2024-08-20T04:00:00Z,2024-08-28T00:00:00Z,60476.68,59382.33,LONG,1.49206474,90235.12,-1542.61,-1721.45,178.84,-1.8095,48,7.83,7.4794,4.039,vdo_trend_accel,trailing_stop,BULL,NEUTRAL,BULL,TOPPING,3,1
V11_base_77,V11,BTCUSDT,base,FULL,2024-08-31T00:00:00Z,2024-10-01T16:00:00Z,60867.39,62594.41,LONG,1.79083275,109003.31,3201.81,2980.71,221.1,2.8374,191,31.67,9.2506,13.6648,vdo_trend,trailing_stop,CHOP,BULL,NEUTRAL,CHOP,8,1
V11_base_78,V11,BTCUSDT,base,FULL,2024-10-04T08:00:00Z,2024-10-10T20:00:00Z,62104.73,59694.42,LONG,1.55683622,96686.89,-3655.76,-3845.39,189.62,-3.881,40,6.5,3.8217,5.0861,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V11_base_79,V11,BTCUSDT,base,FULL,2024-10-11T20:00:00Z,2024-11-03T00:00:00Z,64235.97,69336.59,LONG,1.69802176,109074.07,8770.04,8543.24,226.81,7.9404,134,22.17,14.6089,3.403,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,6,1
V11_base_80,V11,BTCUSDT,base,FULL,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,69706.34,95848.78,LONG,1.63048943,113655.45,42738.63,42468.7,269.94,37.5037,124,20.5,42.8679,4.1192,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,SHOCK,7,1
V11_base_81,V11,BTCUSDT,base,FULL,2024-11-27T00:00:00Z,2024-12-09T20:00:00Z,95005.14,97016.95,LONG,1.58065558,150170.4,3330.15,3026.63,303.52,2.1176,78,12.83,9.5604,4.742,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,7,1
V11_base_82,V11,BTCUSDT,base,FULL,2024-12-10T16:00:00Z,2024-12-19T00:00:00Z,99450.42,100148.91,LONG,1.62774131,161879.56,1298.83,973.93,324.9,0.7023,51,8.33,8.9518,5.2226,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,BULL,5,1
V11_base_83,V11,BTCUSDT,base,FULL,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,95897.94,96398.95,LONG,1.69038891,162104.81,1009.01,683.96,325.06,0.5224,102,16.83,7.1184,4.5543,vdo_trend,trailing_stop,BULL,BULL,BULL,BULL,8,1
V11_base_84,V11,BTCUSDT,base,FULL,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,96000.69,101888.44,LONG,1.66032586,159392.44,9934.97,9606.41,328.56,6.133,77,12.67,14.1533,7.025,vdo_trend_accel,trailing_stop,CHOP,CHOP,CHOP,CHOP,7,1
V11_base_85,V11,BTCUSDT,base,FULL,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,105177.41,98219.13,LONG,1.60980101,169314.71,-11032.14,-11359.57,327.43,-6.6158,56,9.17,1.847,8.583,vdo_trend_accel,emergency_dd,CHOP,CHOP,CHOP,CHOP,8,1
V11_base_86,V11,BTCUSDT,base,FULL,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,97903.79,89270.89,LONG,1.62838298,159424.86,-13898.24,-14203.03,304.79,-8.8177,124,20.5,2.282,11.2515,vdo_trend_accel,emergency_dd,CHOP,BULL,BULL,CHOP,8,1
V11_base_87,V11,BTCUSDT,base,FULL,2025-02-26T12:00:00Z,2025-02-28T04:00:00Z,86097.28,80408.65,LONG,1.42493086,122682.67,-7983.23,-8220.49,237.26,-6.6072,11,1.67,2.9928,8.4523,vdo_dip_buy,emergency_dd,BULL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
V11_base_88,V11,BTCUSDT,base,FULL,2025-02-28T20:00:00Z,2025-03-04T04:00:00Z,87430.8,83937.55,LONG,1.51388017,132359.76,-5156.01,-5415.44,259.43,-3.9955,21,3.33,8.6574,5.6799,vdo_trend_accel,emergency_dd,NEUTRAL,SHOCK,NEUTRAL,SHOCK,4,1
