trade_id,strategy_id,symbol,scenario,window_id,entry_ts,exit_ts,entry_price,exit_price,side,qty,notional,gross_pnl,net_pnl,fees_total,return_pct,bars_held,days_held,mfe_pct,mae_pct,entry_reason,exit_reason,entry_regime,exit_regime,holding_regime_mode,worst_regime,n_buy_fills,n_sell_fills
V10_base_89,V10,BTCUSDT,base,FULL,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,82546.08,82979.31,LONG,1.38878435,114638.71,716.3,486.42,229.88,0.5248,47,7.67,7.2128,1.6171,vdo_dip_buy,trailing_stop,NEUTRAL,CHOP,NEUTRAL,CHOP,3,1
V10_base_90,V10,BTCUSDT,base,FULL,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,89404.48,94225.76,LONG,1.25632552,112321.13,6169.43,5938.73,230.7,5.3927,84,13.83,9.4975,3.372,vdo_trend_accel,trailing_stop,CHOP,BULL,BULL,CHOP,6,1
V10_base_91,V10,BTCUSDT,base,FULL,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,96402.36,107201.01,LONG,1.2440967,119933.86,13554.49,13301.19,253.3,11.2016,113,18.67,16.159,2.0224,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,BULL,5,1
V10_base_92,V10,BTCUSDT,base,FULL,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,105156.84,116714.91,LONG,1.30222972,136938.36,15188.2,14899.27,288.93,10.9913,257,42.67,17.1754,6.6157,vdo_trend,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V10_base_93,V10,BTCUSDT,base,FULL,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,118841.71,113266.35,LONG,1.23689922,146995.22,-6749.17,-7036.26,287.09,-4.6914,70,11.5,1.1832,5.149,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,5,1
V10_base_94,V10,BTCUSDT,base,FULL,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,116059.25,117210.74,LONG,1.24248518,144201.9,1574.9,1285.07,289.83,0.9922,72,11.83,7.2504,2.9375,vdo_trend_accel,trailing_stop,TOPPING,BULL,BULL,TOPPING,5,1
V10_base_95,V10,BTCUSDT,base,FULL,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,113883.33,110655.24,LONG,1.27893692,145649.6,-3982.87,-4270.04,287.17,-2.8346,30,4.83,3.1135,4.0473,vdo_trend_accel,emergency_dd,TOPPING,BULL,BULL,TOPPING,4,1
V10_base_96,V10,BTCUSDT,base,FULL,2025-08-26T16:00:00Z,2025-09-21T04:00:00Z,110703.63,115605.81,LONG,1.24086864,137368.66,6220.33,5939.51,280.82,4.4282,154,25.5,6.5006,3.1152,vdo_dip_buy,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V10_base_97,V10,BTCUSDT,base,FULL,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,110689.74,118953.54,LONG,1.28441059,142171.08,10756.28,10461.32,294.96,7.4657,98,16.17,14.012,1.8698,vdo_trend_accel,trailing_stop,BULL,BULL,BULL,TOPPING,6,1
V10_base_98,V10,BTCUSDT,base,FULL,2025-10-12T16:00:00Z,2025-10-16T16:00:00Z,114280.36,108489.52,LONG,1.09955941,125658.05,-6241.72,-6486.67,244.95,-5.0672,25,4.0,1.4731,5.8652,vdo_trend_accel,emergency_dd,BULL,BULL,BULL,BULL,3,1
V10_base_99,V10,BTCUSDT,base,FULL,2025-10-19T04:00:00Z,2025-10-30T00:00:00Z,109244.77,109960.8,LONG,1.31271421,143407.17,1083.34,795.59,287.75,0.6554,66,10.83,6.5497,2.8756,vdo_trend_accel,trailing_stop,NEUTRAL,BULL,BULL,TOPPING,9,1
V10_base_100,V10,BTCUSDT,base,FULL,2025-11-05T08:00:00Z,2025-11-13T20:00:00Z,103081.12,98627.86,LONG,1.23010441,126800.54,-5351.17,-5599.29,248.12,-4.3201,52,8.5,4.2868,4.9289,vdo_dip_buy,emergency_dd,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,3,1
