strategy_id,trade_id,entry_ts,risk_level,core_bad,any_bad,pnl_usd,failure_mode,entry_context,entry_er30,entry_vdo,entry_ema_spread_atr,entry_price_to_slow_atr
X0_E5EXIT,34,2020-04-12T20:00:00Z,high_chop_stretch,False,True,-1525.84,other_loss,chop,0.08315,0.003969,1.123292,2.110599
X0_E5EXIT,35,2020-04-15T20:00:00Z,medium_chop,False,False,17.62,winner,chop,0.095023,0.006276,0.264074,-0.808802
X0_E5EXIT,36,2020-04-23T12:00:00Z,medium_chop,False,False,5340.8,winner,chop,0.015228,0.005775,0.671977,1.760874
X0_E5EXIT,37,2020-04-30T16:00:00Z,low_non_chop,False,True,-635.74,late_exit_giveback,transition,0.434245,0.000479,2.690938,5.375858
X0_E5EXIT,38,2020-05-11T04:00:00Z,medium_chop,False,False,1084.38,winner,chop,0.067134,0.001164,2.081721,0.472933
X0_E5EXIT,39,2020-05-23T04:00:00Z,medium_chop,False,True,-1892.51,other_loss,chop,0.230697,0.009752,1.155665,0.785172
X0_E5EXIT,40,2020-05-28T20:00:00Z,high_chop_stretch,False,True,-89.14,late_exit_giveback,chop,0.116689,0.015029,0.107611,2.303405
X0_E5EXIT,41,2020-06-04T00:00:00Z,high_chop_stretch,True,True,-532.27,trail_stop_noise,chop,0.086967,0.002262,1.424809,1.893174
X0_E5EXIT,42,2020-06-23T20:00:00Z,high_chop_stretch,False,True,-966.5,other_loss,chop,0.195975,0.001437,0.23467,1.878025
X0_E5EXIT,43,2020-07-09T00:00:00Z,low_non_chop,False,True,-874.68,other_loss,transition,0.389091,0.004109,0.001068,2.225397
X0_E5EXIT,44,2020-07-11T04:00:00Z,medium_chop,False,True,-299.19,other_loss,chop,0.149085,0.008127,0.017597,0.218163
X0_E5EXIT,45,2020-07-25T20:00:00Z,low_non_chop,False,False,3972.12,winner,trend,0.479352,0.006206,1.952504,4.437412
X0_E5EXIT,46,2020-08-02T20:00:00Z,high_chop_stretch,False,False,319.24,winner,chop,0.066048,0.002009,2.962889,3.015561
X0_E5EXIT,47,2020-08-12T12:00:00Z,medium_chop,False,False,786.53,winner,chop,0.115552,0.00042,2.525519,1.767458
X0_E5EXIT,48,2020-08-19T12:00:00Z,high_chop_stretch,False,True,-1181.38,other_loss,chop,0.035394,0.001677,2.289689,1.848532
X0_E5EXIT,49,2020-08-31T04:00:00Z,medium_chop,False,True,-790.6,late_exit_giveback,chop,0.218447,0.01525,0.091915,1.29094
X0_E5EXIT,50,2020-09-18T08:00:00Z,low_non_chop,True,True,-920.32,trail_stop_noise,transition,0.268265,0.007221,0.016183,1.465268
X0_E5EXIT,51,2020-09-28T16:00:00Z,low_non_chop,False,True,-1116.6,other_loss,transition,0.277788,0.009284,0.00831,1.660007
X0_E5EXIT,52,2020-10-09T04:00:00Z,low_non_chop,False,False,5112.21,winner,transition,0.262426,0.007684,0.119276,1.994778
X0_E5EXIT,53,2020-10-29T08:00:00Z,high_chop_stretch,False,False,3298.06,winner,chop,0.072168,0.00139,3.734828,3.595271
X0_E5EXIT,54,2020-11-11T08:00:00Z,high_chop_stretch,False,False,5313.94,winner,chop,0.069844,0.00131,3.44676,4.152837
X0_E5EXIT,55,2020-11-27T20:00:00Z,medium_chop,False,False,4318.23,winner,chop,0.238409,0.002965,1.332227,-0.355788
X0_E5EXIT,56,2020-12-11T00:00:00Z,medium_chop,False,False,29189.51,winner,chop,0.200991,0.002019,0.928508,-0.09924
X0_E5EXIT,57,2021-01-05T04:00:00Z,high_chop_stretch,False,False,9449.3,winner,chop,0.134266,0.005572,2.936567,3.078693
X0_E5EXIT,58,2021-01-12T04:00:00Z,medium_chop,False,True,-929.63,late_exit_giveback,chop,0.088637,0.002251,1.883429,1.219966
X0_E5EXIT,59,2021-01-17T20:00:00Z,medium_chop,True,True,-8145.85,trail_stop_noise,chop,0.045909,0.001991,1.595893,1.075081
X0_E5EXIT,60,2021-02-02T04:00:00Z,medium_chop,False,False,42105.94,winner,chop,0.10917,0.000361,0.025307,0.120111
X0_E5EXIT,61,2021-02-24T00:00:00Z,medium_chop,True,True,-9699.51,trail_stop_noise,chop,0.075492,0.001995,1.695492,0.405054
X0_E5EXIT,62,2021-03-02T08:00:00Z,medium_chop,False,False,16405.0,winner,chop,0.0703,0.011296,0.00512,0.373651
X0_E5EXIT,63,2021-03-18T00:00:00Z,high_chop_stretch,True,True,-7562.95,trail_stop_noise,chop,0.06414,0.002013,1.848111,3.140301
X0_E5EXIT,64,2021-03-23T00:00:00Z,low_non_chop,False,True,-4301.39,other_loss,transition,0.290721,0.001594,1.546713,-0.795447
X0_E5EXIT,65,2021-03-28T16:00:00Z,medium_chop,False,True,-617.9,late_exit_giveback,chop,0.059118,0.0006,0.084915,1.332457
X0_E5EXIT,66,2021-04-09T04:00:00Z,medium_chop,False,False,4824.86,winner,chop,0.041147,0.005916,0.660366,1.021254
X0_E5EXIT,67,2021-05-02T16:00:00Z,medium_chop,True,True,-6161.25,trail_stop_noise,chop,0.099663,0.000595,0.168055,0.86309
X0_E5EXIT,68,2021-05-06T04:00:00Z,medium_chop,True,True,-4992.63,trail_stop_noise,chop,0.065872,0.002502,0.216579,0.694271
X0_E5EXIT,69,2021-07-25T12:00:00Z,low_non_chop,False,False,7936.05,winner,trend,0.561211,0.005856,0.216692,2.743627
X0_E5EXIT,70,2021-07-27T04:00:00Z,low_non_chop,False,False,7579.73,winner,transition,0.373065,0.000453,1.371574,2.920149
X0_E5EXIT,71,2021-08-04T08:00:00Z,medium_chop,False,False,20774.12,winner,chop,0.148843,0.004351,2.540856,0.96427
X0_E5EXIT,72,2021-08-18T16:00:00Z,high_chop_stretch,False,False,4904.86,winner,chop,0.038595,0.008228,2.617011,2.560634
X0_E5EXIT,73,2021-08-27T04:00:00Z,medium_chop,False,True,-1226.34,late_exit_giveback,chop,0.15719,0.001387,2.050162,0.856344
X0_E5EXIT,74,2021-09-18T08:00:00Z,low_non_chop,False,True,-9706.0,other_loss,transition,0.386489,0.006477,0.051455,1.634352
X0_E5EXIT,75,2021-10-02T12:00:00Z,high_chop_stretch,False,False,41772.69,winner,chop,0.236595,0.005264,0.018483,2.966948
X0_E5EXIT,76,2021-10-25T00:00:00Z,high_chop_stretch,False,True,-3450.52,late_exit_giveback,chop,0.190405,0.006694,2.790009,2.146706
X0_E5EXIT,77,2021-10-29T04:00:00Z,medium_chop,True,True,-3211.36,trail_stop_noise,chop,0.022905,0.004325,1.160263,1.65873
X0_E5EXIT,78,2021-11-06T20:00:00Z,medium_chop,False,False,9299.01,winner,chop,0.019663,0.000261,0.84452,0.540967
X0_E5EXIT,79,2021-11-15T04:00:00Z,high_chop_stretch,True,True,-13795.19,trail_stop_noise,chop,0.049102,0.004944,1.485223,2.504806
X0_E5EXIT,80,2021-12-26T00:00:00Z,low_non_chop,False,True,-5539.99,late_exit_giveback,transition,0.365899,0.010221,0.011057,0.835786
X0_E5EXIT,81,2022-02-05T20:00:00Z,low_non_chop,False,False,1328.29,winner,transition,0.295957,0.008008,0.004275,2.919512
X0_E5EXIT,82,2022-02-15T00:00:00Z,medium_chop,False,True,-3071.93,late_exit_giveback,chop,0.187255,0.006634,1.479245,1.457667
X0_E5EXIT,83,2022-03-01T16:00:00Z,low_non_chop,True,True,-8599.88,trail_stop_noise,trend,0.478978,0.00201,0.094375,3.004355
X0_E5EXIT,84,2022-03-17T16:00:00Z,medium_chop,False,False,16500.25,winner,chop,0.167204,0.006671,0.003221,1.114757
X0_E5EXIT,85,2022-04-01T20:00:00Z,high_chop_stretch,True,True,-8551.24,trail_stop_noise,chop,0.139664,0.001884,3.016791,3.296693
X0_E5EXIT,86,2022-07-19T04:00:00Z,medium_chop,False,False,1534.44,winner,chop,0.190961,0.006075,0.437438,1.401238
X0_E5EXIT,87,2022-07-24T00:00:00Z,medium_chop,True,True,-8713.27,trail_stop_noise,chop,0.00212,0.002431,1.666576,1.385354
X0_E5EXIT,88,2022-07-28T04:00:00Z,high_chop_stretch,False,True,-1878.42,late_exit_giveback,chop,0.046928,0.001533,0.415936,2.578542
X0_E5EXIT,89,2022-08-03T16:00:00Z,medium_chop,True,True,-2466.95,trail_stop_noise,chop,0.129471,0.000719,1.426076,1.781135
X0_E5EXIT,90,2022-08-10T12:00:00Z,medium_chop,False,False,3154.27,winner,chop,0.062515,0.000653,1.190104,0.702442
X0_E5EXIT,91,2022-08-17T16:00:00Z,medium_chop,True,True,-10038.57,trail_stop_noise,chop,0.107548,0.000117,1.204398,-0.389246
X0_E5EXIT,92,2022-09-11T16:00:00Z,low_non_chop,False,True,-5812.26,other_loss,transition,0.363824,0.001835,0.214783,3.037092
X0_E5EXIT,93,2022-09-13T20:00:00Z,medium_chop,False,True,-4187.1,other_loss,chop,0.130303,0.000673,0.887859,-1.052311
X0_E5EXIT,94,2022-10-05T04:00:00Z,high_chop_stretch,True,True,-5222.81,false_breakout,chop,0.244274,0.000806,0.058965,1.977487
X0_E5EXIT,95,2022-10-26T04:00:00Z,low_non_chop,False,True,-1631.77,late_exit_giveback,transition,0.409533,0.001977,0.384875,3.742855
X0_E5EXIT,96,2022-10-29T00:00:00Z,low_non_chop,True,True,-2586.21,trail_stop_noise,transition,0.257234,0.000157,1.772192,3.227871
X0_E5EXIT,97,2022-11-03T04:00:00Z,medium_chop,False,False,1285.6,winner,chop,0.179632,0.000376,1.7162,1.190167
X0_E5EXIT,98,2022-12-07T04:00:00Z,medium_chop,True,True,-2418.15,false_breakout,chop,0.070017,0.001575,0.01667,0.226574
X0_E5EXIT,99,2022-12-09T08:00:00Z,medium_chop,False,False,880.63,winner,chop,0.109428,0.001042,0.050362,1.549452
X0_E5EXIT,100,2023-01-09T00:00:00Z,low_non_chop,False,False,38062.37,winner,transition,0.40391,0.000177,0.757898,3.482324
X0_E5EXIT,101,2023-01-31T16:00:00Z,high_chop_stretch,False,True,-2311.44,late_exit_giveback,chop,0.037625,0.000845,4.288974,4.416838
X0_E5EXIT,102,2023-02-06T12:00:00Z,medium_chop,False,True,-6415.67,late_exit_giveback,chop,0.065061,0.000153,3.156765,1.787481
X0_E5EXIT,103,2023-02-16T04:00:00Z,low_non_chop,True,True,-7909.0,trail_stop_noise,trend,0.640956,0.00721,0.273277,6.422335
X0_E5EXIT,104,2023-02-18T00:00:00Z,low_non_chop,True,True,-5498.12,trail_stop_noise,transition,0.366538,0.000677,1.403723,3.707374
X0_E5EXIT,105,2023-02-23T04:00:00Z,high_chop_stretch,False,True,-7580.08,other_loss,chop,0.032881,0.000569,2.039613,2.417528
X0_E5EXIT,106,2023-02-27T04:00:00Z,medium_chop,True,True,-7185.46,trail_stop_noise,chop,0.152804,5.5e-05,0.455497,0.415991
X0_E5EXIT,107,2023-03-14T16:00:00Z,low_non_chop,False,True,-7550.56,other_loss,transition,0.391811,0.005564,0.035292,4.934627
X0_E5EXIT,108,2023-03-16T00:00:00Z,low_non_chop,False,False,10304.47,winner,transition,0.391192,0.000167,0.882374,2.175197
X0_E5EXIT,109,2023-03-23T08:00:00Z,high_chop_stretch,True,True,-3793.06,trail_stop_noise,chop,0.028162,0.001176,3.583151,3.99311
X0_E5EXIT,110,2023-03-28T00:00:00Z,high_chop_stretch,False,False,2773.14,winner,chop,0.021135,0.00403,3.203372,2.254634
X0_E5EXIT,111,2023-04-09T12:00:00Z,high_chop_stretch,False,False,7590.16,winner,chop,0.113642,0.000976,2.328642,1.928882
X0_E5EXIT,112,2023-04-18T08:00:00Z,high_chop_stretch,False,True,-2629.12,late_exit_giveback,chop,0.075699,0.005896,3.31524,2.878702
X0_E5EXIT,113,2023-04-30T08:00:00Z,low_non_chop,True,True,-5299.84,trail_stop_noise,transition,0.265887,0.00113,0.714451,1.545449
X0_E5EXIT,114,2023-05-04T04:00:00Z,medium_chop,True,True,-3339.11,trail_stop_noise,chop,0.049308,0.007302,0.00616,1.003514
X0_E5EXIT,115,2023-05-30T00:00:00Z,low_non_chop,True,True,-3261.52,trail_stop_noise,transition,0.417632,0.006424,0.003197,1.803188
X0_E5EXIT,116,2023-06-20T12:00:00Z,low_non_chop,False,False,12837.8,winner,trend,0.500441,0.004788,0.029384,1.838645
X0_E5EXIT,117,2023-06-29T08:00:00Z,high_chop_stretch,False,True,-564.84,late_exit_giveback,chop,0.054512,0.000331,4.385293,4.678355
X0_E5EXIT,118,2023-07-06T00:00:00Z,high_chop_stretch,False,True,-2226.79,late_exit_giveback,chop,0.010025,0.002711,3.610369,3.05725
X0_E5EXIT,119,2023-07-15T00:00:00Z,medium_chop,True,True,-2250.82,false_breakout,chop,0.025744,0.008622,1.217531,0.333334
X0_E5EXIT,120,2023-09-17T12:00:00Z,medium_chop,False,True,-526.5,late_exit_giveback,chop,0.170802,0.004204,0.362965,1.300741
X0_E5EXIT,121,2023-09-24T20:00:00Z,low_non_chop,False,True,-1258.94,other_loss,transition,0.385948,0.000153,0.772969,-0.541081
X0_E5EXIT,122,2023-09-29T04:00:00Z,medium_chop,False,False,1771.44,winner,chop,0.113257,0.020617,0.189581,1.714848
X0_E5EXIT,123,2023-10-04T04:00:00Z,high_chop_stretch,False,True,-782.63,late_exit_giveback,chop,0.127458,0.009415,1.615911,1.889504
X0_E5EXIT,124,2023-10-12T00:00:00Z,low_non_chop,False,True,-1020.11,other_loss,transition,0.372781,0.000985,0.650806,-1.402097
X0_E5EXIT,125,2023-10-16T16:00:00Z,low_non_chop,False,False,30045.87,winner,trend,0.480783,0.031368,0.039403,2.500249
X0_E5EXIT,126,2023-11-15T12:00:00Z,high_chop_stretch,False,True,-68.21,late_exit_giveback,chop,0.167717,0.008392,2.702163,2.520614
X0_E5EXIT,127,2023-11-17T04:00:00Z,high_chop_stretch,True,True,-3772.82,trail_stop_noise,chop,0.061535,0.001617,2.083997,1.952583
X0_E5EXIT,128,2023-11-23T04:00:00Z,high_chop_stretch,True,True,-1752.34,trail_stop_noise,chop,0.149952,0.003925,1.595743,2.380072
X0_E5EXIT,129,2023-11-27T20:00:00Z,medium_chop,False,False,20388.42,winner,chop,0.095007,0.003761,2.154892,0.919049
X0_E5EXIT,130,2023-12-12T00:00:00Z,low_non_chop,False,True,-339.2,late_exit_giveback,transition,0.283202,0.003779,3.15217,0.961715
X0_E5EXIT,131,2023-12-18T16:00:00Z,medium_chop,False,False,3633.88,winner,chop,0.082772,0.001465,1.16008,-0.003808
X0_E5EXIT,132,2023-12-26T20:00:00Z,low_non_chop,False,False,5478.38,winner,transition,0.260052,0.013777,1.530004,-0.599085
X0_E5EXIT,133,2024-01-06T00:00:00Z,medium_chop,False,False,373.12,winner,chop,0.169135,0.004326,0.712437,1.305946
X0_E5EXIT,134,2024-01-30T12:00:00Z,low_non_chop,False,False,70016.0,winner,trend,0.459101,0.007366,0.086871,2.950526
X0_E5EXIT,135,2024-03-06T08:00:00Z,high_chop_stretch,False,False,8738.58,winner,chop,0.213223,0.001129,3.134951,4.613469
X0_E5EXIT,136,2024-03-17T12:00:00Z,medium_chop,True,True,-15782.87,trail_stop_noise,chop,0.210866,0.000106,1.894166,0.848978
X0_E5EXIT,137,2024-03-21T04:00:00Z,medium_chop,False,True,-8328.14,slow_trend_reversal,chop,0.090793,0.002354,0.33716,0.587839
X0_E5EXIT,138,2024-03-25T04:00:00Z,low_non_chop,False,False,1852.52,winner,transition,0.28848,0.022957,0.058344,1.417682
X0_E5EXIT,139,2024-04-01T20:00:00Z,high_chop_stretch,False,True,-11638.41,other_loss,chop,0.072617,0.006474,2.00176,1.900515
X0_E5EXIT,140,2024-04-02T16:00:00Z,low_non_chop,False,False,2934.57,winner,transition,0.413486,3.7e-05,0.926158,-2.382808
X0_E5EXIT,141,2024-04-05T04:00:00Z,medium_chop,True,True,-5601.34,false_breakout,chop,0.118671,0.001594,0.041672,0.324585
X0_E5EXIT,142,2024-04-05T16:00:00Z,medium_chop,False,False,1474.22,winner,chop,0.109906,0.00488,0.006734,0.546566
X0_E5EXIT,143,2024-05-16T08:00:00Z,low_non_chop,False,False,5233.68,winner,trend,0.465155,0.003711,0.279533,3.581583
X0_E5EXIT,144,2024-05-24T04:00:00Z,high_chop_stretch,False,True,-1754.22,late_exit_giveback,chop,0.041701,0.00283,2.564156,1.981303
X0_E5EXIT,145,2024-05-29T04:00:00Z,high_chop_stretch,False,False,257.09,winner,chop,0.073352,0.00143,1.874719,2.032846
X0_E5EXIT,146,2024-06-08T00:00:00Z,medium_chop,True,True,-6760.89,trail_stop_noise,chop,0.135007,0.002281,1.9653,0.986801
X0_E5EXIT,147,2024-06-11T20:00:00Z,low_non_chop,False,True,-670.15,other_loss,transition,0.274193,0.000559,0.50157,-1.630104
X0_E5EXIT,148,2024-07-16T04:00:00Z,low_non_chop,False,False,981.91,winner,trend,0.517245,0.007287,0.38972,4.904402
X0_E5EXIT,149,2024-07-26T04:00:00Z,high_chop_stretch,False,True,-2444.88,late_exit_giveback,chop,0.009246,0.005934,1.893242,3.077647
X0_E5EXIT,150,2024-08-23T16:00:00Z,medium_chop,False,True,-453.77,late_exit_giveback,chop,0.105161,0.006843,0.000293,1.410277
X0_E5EXIT,151,2024-09-15T16:00:00Z,low_non_chop,False,True,-9616.89,other_loss,transition,0.311202,0.007966,0.907413,3.299284
X0_E5EXIT,152,2024-09-16T20:00:00Z,medium_chop,False,False,19369.51,winner,chop,0.031062,0.00548,0.607621,-0.493045
X0_E5EXIT,153,2024-09-30T20:00:00Z,medium_chop,True,True,-7111.97,trail_stop_noise,chop,0.035019,0.00436,3.375344,1.382712
X0_E5EXIT,154,2024-10-07T04:00:00Z,high_chop_stretch,True,True,-9451.3,trail_stop_noise,chop,0.165685,0.0173,0.01602,1.910273
X0_E5EXIT,155,2024-10-13T08:00:00Z,medium_chop,False,False,11976.06,winner,chop,0.049095,0.005011,0.024417,0.940863
X0_E5EXIT,156,2024-10-24T20:00:00Z,high_chop_stretch,False,False,4545.93,winner,chop,0.016313,0.011311,2.259471,3.507273
X0_E5EXIT,157,2024-11-02T20:00:00Z,medium_chop,False,False,55331.2,winner,chop,0.011048,0.002498,2.200474,1.635998
X0_E5EXIT,158,2024-11-15T04:00:00Z,low_non_chop,False,False,18748.51,winner,transition,0.287581,0.002337,3.992661,4.917593
X0_E5EXIT,159,2024-11-26T16:00:00Z,high_chop_stretch,False,False,11613.12,winner,chop,0.193493,0.003618,3.90645,2.157319
X0_E5EXIT,160,2024-12-06T04:00:00Z,medium_chop,True,True,-8020.82,trail_stop_noise,chop,0.055111,0.011419,1.562428,1.574606
X0_E5EXIT,161,2024-12-10T20:00:00Z,medium_chop,False,False,12000.62,winner,chop,0.156321,0.001755,1.328525,0.084486
X0_E5EXIT,162,2024-12-20T00:00:00Z,medium_chop,False,True,-2695.65,slow_trend_reversal,chop,0.158645,0.000539,1.321244,-1.115858
X0_E5EXIT,163,2025-01-06T04:00:00Z,low_non_chop,False,True,-4898.84,late_exit_giveback,transition,0.426952,0.003112,0.411076,2.42804
X0_E5EXIT,164,2025-01-16T04:00:00Z,low_non_chop,False,False,4111.31,winner,transition,0.284906,0.003873,0.081188,2.153299
X0_E5EXIT,165,2025-01-20T04:00:00Z,medium_chop,False,True,-428.41,late_exit_giveback,chop,0.16569,0.002706,1.782954,1.73008
X0_E5EXIT,166,2025-01-21T04:00:00Z,medium_chop,True,True,-2469.35,trail_stop_noise,chop,0.09795,0.001651,1.34259,1.365679
X0_E5EXIT,167,2025-01-28T20:00:00Z,medium_chop,False,True,-3752.04,late_exit_giveback,chop,0.06854,0.001702,0.886957,0.556337
X0_E5EXIT,168,2025-03-27T04:00:00Z,high_chop_stretch,True,True,-13856.8,false_breakout,chop,0.249859,0.004508,0.721859,1.87408
X0_E5EXIT,169,2025-04-14T20:00:00Z,medium_chop,False,False,30022.25,winner,chop,0.138192,0.020591,0.227745,1.367762
X0_E5EXIT,170,2025-05-06T00:00:00Z,high_chop_stretch,False,False,25819.87,winner,chop,0.043318,0.006955,3.292756,2.808423
X0_E5EXIT,171,2025-05-19T16:00:00Z,high_chop_stretch,False,False,6532.13,winner,chop,0.066353,0.001212,2.460018,3.240545
X0_E5EXIT,172,2025-05-24T20:00:00Z,high_chop_stretch,True,True,-12041.27,trail_stop_noise,chop,0.178039,0.00532,3.175271,3.657574
X0_E5EXIT,173,2025-05-30T20:00:00Z,medium_chop,False,True,-2031.91,other_loss,chop,0.170081,0.00038,1.368669,-0.62438
X0_E5EXIT,174,2025-06-09T00:00:00Z,medium_chop,False,False,2009.64,winner,chop,0.026275,0.024725,0.016085,0.771639
X0_E5EXIT,175,2025-06-17T04:00:00Z,medium_chop,False,True,-9845.88,other_loss,chop,0.016584,0.013579,0.318934,1.326052
X0_E5EXIT,176,2025-06-26T04:00:00Z,high_chop_stretch,True,True,-7368.44,trail_stop_noise,chop,0.229967,0.027433,0.011304,2.259427
X0_E5EXIT,177,2025-07-03T04:00:00Z,high_chop_stretch,False,False,23383.26,winner,chop,0.101223,0.017682,1.265603,2.653859
X0_E5EXIT,178,2025-07-15T08:00:00Z,high_chop_stretch,False,True,-5691.36,late_exit_giveback,chop,0.243671,0.001991,3.890771,3.570983
X0_E5EXIT,179,2025-07-27T04:00:00Z,high_chop_stretch,True,True,-8562.88,trail_stop_noise,chop,0.060364,0.000638,1.649605,2.006961
X0_E5EXIT,180,2025-08-09T16:00:00Z,medium_chop,False,False,2925.0,winner,chop,0.138214,0.007504,0.073404,1.126398
X0_E5EXIT,181,2025-08-12T16:00:00Z,high_chop_stretch,False,True,-6273.9,late_exit_giveback,chop,0.194677,0.026878,1.319792,2.796353
X0_E5EXIT,182,2025-09-11T04:00:00Z,low_non_chop,False,False,1581.96,winner,transition,0.253331,0.020862,0.064057,2.50937
X0_E5EXIT,183,2025-10-01T16:00:00Z,low_non_chop,False,False,10636.85,winner,trend,0.616081,0.005077,0.037558,4.422919
X0_E5EXIT,184,2025-10-08T12:00:00Z,high_chop_stretch,True,True,-12266.64,trail_stop_noise,chop,0.131829,0.010437,3.401274,4.004412
X0_E5EXIT,185,2025-10-27T20:00:00Z,low_non_chop,True,True,-13759.92,false_breakout,trend,0.562933,0.031228,0.088605,2.433682
X0_E5EXIT,186,2026-01-03T04:00:00Z,high_chop_stretch,False,False,1979.99,winner,chop,0.01706,0.035008,0.090627,2.113393
X0_E5EXIT,187,2026-01-09T00:00:00Z,medium_chop,False,False,7259.24,winner,chop,0.031179,0.013854,1.29139,0.955981
X0_E5EXIT,188,2026-01-19T12:00:00Z,medium_chop,False,True,-13492.64,other_loss,chop,0.116755,0.001775,2.437541,0.814397
