path,d_sharpe,d_cagr,d_mdd
116,-0.017787,-0.245205,-2.899373
117,0.116306,3.949716,-4.188527
118,0.108311,5.694002,-8.114524
119,0.096166,3.806784,4.430148
120,-0.144475,-5.053100,15.836074
121,-0.196530,-5.865135,6.038589
122,-0.187314,-7.405964,3.809934
123,-0.164185,-5.287279,4.127369
124,-0.309163,-13.132320,6.483699
125,-0.074590,-3.143824,7.448780
126,0.076291,2.233579,-1.579514
127,-0.059525,-1.847665,4.431067
128,0.263419,14.839370,2.056210
129,0.012597,0.749011,-3.724505
130,0.391501,19.416460,0.916718
131,0.221262,13.217584,-1.490386
132,-0.147156,-3.324464,16.829602
133,0.105617,14.567505,14.242900
134,0.195197,11.769304,5.834479
135,-0.040790,-0.685661,7.324648
136,-0.312572,-11.948807,33.483532
137,-0.086156,-3.437534,6.380900
138,0.500184,37.760797,-9.355207
139,-0.416932,-10.922617,18.215424
140,-0.172417,-4.582093,15.039720
141,0.111526,1.550588,5.821831
142,0.118131,13.160520,1.496805
143,0.003729,0.616736,14.018429
144,0.087554,1.772409,-4.839841
145,-0.129921,-4.761219,12.720504
146,0.002870,1.987833,-0.176313
147,-0.186411,-6.902551,5.642014
148,0.008351,1.079946,-1.420985
149,0.181506,8.504034,1.041550
150,-0.284005,-11.094755,21.310935
151,-0.806304,-34.390783,30.875751
152,-0.050947,-2.080168,-1.662308
153,0.301298,14.416715,12.906238
154,0.380498,9.817260,7.238549
155,0.022396,1.763930,-2.017130
156,0.390012,32.735768,-14.030309
157,0.463623,24.962151,7.800557
158,-0.132648,-4.635679,13.830398
159,0.094190,4.648123,-6.789425
160,-0.154125,-4.828218,27.456937
161,0.093857,10.489652,-3.971492
162,-0.197335,-8.902374,9.784094
163,0.102818,16.303047,11.185543
164,0.045948,1.679046,-9.358554
165,-0.313915,-11.916647,13.791202
166,-0.218156,-7.784664,9.991397
167,0.430180,15.152255,-4.026048
168,-0.099840,-0.550029,-3.793950
169,0.091093,0.163689,-4.195880
170,-0.216170,-6.407959,11.322502
171,0.373626,12.874927,-10.255573
172,0.049039,2.795748,-1.354907
173,-0.132864,-4.690268,4.038823
174,0.007884,2.278131,0.113109
175,0.100305,13.603400,15.166386
176,0.116032,4.437548,-8.411258
177,0.122596,6.257633,0.828479
178,0.109391,-2.458421,2.499184
179,0.078387,9.480980,0.638766
180,0.101598,6.691060,-5.684615
181,0.067068,3.820526,1.105137
182,0.263677,12.853080,14.431411
183,0.224472,4.863347,-1.261974
184,-0.120942,-3.414720,3.941328
185,0.002086,4.281910,14.223314
186,0.066826,4.569548,-0.000000
187,0.579848,28.544156,-12.128106
188,-0.107287,-6.067736,14.045269
189,0.008928,3.824007,1.233981
190,0.627605,30.849842,-24.280249
191,0.059852,6.293501,8.351073
192,0.008250,-0.777988,6.295117
193,0.083300,3.660997,-0.555807
194,-0.271393,-8.930509,13.253974
195,-0.031158,-1.413093,0.138539
196,0.241765,9.348619,-0.055313
197,0.058166,3.019402,-1.321532
198,0.007742,0.721837,0.313216
199,-0.126549,-4.126665,0.962550
200,0.296888,11.099390,-11.151726
201,0.491119,39.780175,9.251945
202,0.402266,15.971315,-2.333963
203,0.017875,1.873215,7.991058
204,0.071349,3.998357,2.931651
205,0.012580,1.970821,-4.358091
206,0.148922,7.353660,3.566419
207,0.263589,9.350196,4.408907
208,0.403035,30.630694,1.378348
209,0.449607,20.155855,-11.635903
210,0.189982,1.552085,-1.821426
211,0.132958,14.654362,12.036348
212,0.144192,5.792755,12.605637
213,0.119299,3.052584,7.601567
214,0.263433,6.174871,-11.647016
215,0.513435,28.204787,-13.706629
216,0.135676,5.619180,0.325820
217,0.069757,2.346720,18.694536
218,-0.139362,-5.319857,-2.103301
219,0.156948,9.083184,0.800361
220,-0.036873,-1.536909,-0.346064
221,0.085488,10.342584,18.523926
222,0.059622,2.670243,2.650550
223,0.036758,1.281521,2.888027
224,0.365610,27.682531,-1.206115
225,0.112607,15.946253,6.503598
226,0.236579,13.486388,6.849217
227,-0.251349,-8.616009,9.860058
228,0.128367,5.475099,0.667919
229,-0.107913,-4.391624,6.560068
230,0.065962,1.953456,0.729533
231,0.113645,9.651065,6.697201
232,0.134603,20.729225,37.357759
233,0.323050,10.822777,-6.819387
234,-0.031468,-0.957050,0.787735
235,-0.182464,-3.348497,31.218897
236,0.159797,7.554397,22.399791
237,0.107338,3.907897,-0.182410
238,-0.112628,-4.278425,5.551550
239,-0.037107,2.871588,-0.979301
240,-0.160482,-5.912471,6.242932
241,-0.342927,-14.483945,17.477972
242,0.196651,6.348705,-2.715146
243,-0.038470,-0.958605,4.749190
244,-0.031548,-1.161794,1.306233
245,0.313622,10.241159,0.792017
246,0.086439,4.722632,-2.804457
247,-0.115130,-9.088895,7.956857
248,-0.012751,7.121391,12.471727
249,-0.136091,-4.301742,13.236128
250,-0.015715,1.245529,19.547175
251,0.205370,14.257526,10.091232
252,0.033137,0.072732,0.810451
253,0.032458,4.446289,-4.986229
254,0.251972,16.166813,28.958116
255,0.228933,24.536087,10.594939
256,-0.079586,-2.893316,-2.559124
257,0.040380,8.092921,-0.715340
258,-0.127288,-4.398030,4.651058
259,0.249897,8.926500,2.630250
260,0.137772,5.162208,-0.930096
261,-0.040158,-1.346251,2.034245
262,0.338464,10.794449,-17.718654
263,-0.029397,-2.386020,6.125052
264,0.275520,9.209152,-3.304622
265,0.584478,30.625559,-7.642711
266,0.163945,9.867162,1.416164
267,0.017265,1.780225,-2.666571
268,0.471340,19.391163,-11.968494
269,0.385412,15.748828,-24.586023
270,0.171547,6.305677,-7.509346
271,0.846616,44.007470,13.414386
272,0.120611,4.660522,3.397542
273,-0.302914,-12.529807,7.869417
274,-0.009572,0.595835,5.018842
275,0.093278,5.011634,4.096805
276,0.008961,1.055969,-6.053215
277,0.156515,8.262667,3.981980
278,0.297725,21.107906,-11.544818
279,-0.066520,-1.790401,4.385910
280,0.097565,7.099964,4.126461
281,0.041673,2.485853,10.663217
282,0.295034,10.776523,-8.914973
283,-0.028863,1.297708,-1.599906
284,0.024008,0.740442,-1.252423
285,0.072065,2.191143,-3.965691
286,0.260321,9.207352,6.588201
287,0.222892,12.008225,-13.512720
288,0.121812,6.990049,-1.785675
289,0.108986,5.856127,14.032844
290,0.187703,7.537237,5.315946
291,0.041927,-2.429866,6.079186
292,-0.011748,1.825571,9.097310
293,0.165965,8.524540,8.153736
294,-0.019288,-0.746871,6.177736
295,-0.090213,-2.909517,0.558007
296,0.169987,7.539525,8.954796
297,-0.062310,-2.495724,6.020764
298,0.275177,19.260132,-3.480812
299,0.312549,34.093185,-8.686290
300,0.024436,1.461225,-1.506800
301,0.329043,26.033086,-5.342540
302,0.194467,6.228961,-0.960525
303,0.040289,6.355164,0.779380
304,0.074090,3.034345,-7.130070
305,0.147569,3.391695,-3.733487
306,-0.043700,-1.000772,9.248178
307,0.269362,19.532993,4.020244
308,0.119355,7.328575,-0.947877
309,0.114925,5.652212,1.223110
310,0.058099,2.931660,-0.982312
311,0.052749,4.647675,8.721845
312,0.037839,4.874947,14.056922
313,0.092666,2.486635,0.996968
314,-0.052829,-1.790392,8.177949
315,0.206484,9.451021,-5.104512
316,0.513550,27.494162,-8.816595
317,0.043350,0.736741,2.877678
318,0.242350,12.447843,-4.812643
319,0.176024,9.275018,-6.182907
320,0.122162,4.759261,1.491576
321,0.269880,9.970339,-10.350587
322,0.404286,13.902135,-9.629610
323,-0.119863,-3.060457,37.222982
324,-0.075176,-0.797416,14.566295
325,-0.067874,-1.878308,12.223882
326,0.236988,11.898897,3.302443
327,-0.135776,-4.483002,22.975174
328,0.352215,24.526432,2.469115
329,0.024943,2.022530,-1.614780
330,0.067319,1.177455,-16.062308
331,-0.057063,-1.470795,1.672997
332,0.035736,1.111601,2.569367
333,0.021443,9.395116,1.703022
334,0.536306,33.420654,4.946291
335,0.056081,1.534375,2.347675
336,0.243067,12.246770,-2.537411
337,0.550884,33.326763,10.576518
338,0.362373,24.129797,-2.148474
339,0.411255,14.414784,-7.454276
340,-0.090870,0.270492,-9.929184
341,0.057553,1.349708,-1.323721
342,0.096419,5.340416,-1.683979
343,-0.061335,-1.531677,0.525859
344,-0.034130,2.629985,-1.530978
345,0.085457,3.419681,-8.766982
346,0.107142,3.834627,-9.838808
347,0.130623,4.426057,-6.373199
348,0.607950,20.452716,-1.142853
349,0.128923,5.450917,7.294605
350,0.024839,5.234598,-4.897964
351,-0.092393,-3.371522,0.086865
352,0.047722,3.462989,6.014436
353,0.216432,8.769448,-0.252364
354,-0.093482,-3.131181,0.473588
355,0.222766,8.314116,9.288173
356,0.126516,5.867701,2.511100
357,0.146737,6.342807,3.029059
358,0.334795,48.814891,11.792666
359,0.075867,2.818293,28.993270
360,0.184093,8.658445,16.176989
361,0.452165,24.271998,9.398043
362,0.172882,3.669316,-4.063981
363,0.328166,15.772275,0.345982
364,-0.186044,-8.027891,3.859197
365,-0.252794,-9.711260,23.077114
366,-0.162988,-0.236407,22.525237
367,0.036999,3.590573,2.210544
368,-0.032635,-1.011138,3.539778
369,-0.258895,-9.560476,6.202147
370,0.068822,-0.863788,20.332312
371,0.102816,5.633305,4.363273
372,0.036825,0.965885,-2.504567
373,0.136721,8.668719,15.215875
374,0.362925,25.255752,5.612072
375,-0.091837,-1.814226,11.686127
376,0.273387,10.833880,-0.037512
377,-0.160748,-6.499144,10.861588
378,-0.221423,-8.212252,-0.972914
379,-0.023789,-0.762722,6.506528
380,0.284106,23.707920,-0.665157
381,0.288005,11.324084,-22.127822
382,0.089386,2.518435,5.619671
383,-0.061042,-3.232760,7.091885
384,0.206899,7.306846,-16.227766
385,0.166685,9.080983,-11.337565
386,0.025638,4.311860,2.275204
387,0.126778,5.610010,0.665944
388,0.381213,30.828961,4.427745
389,-0.024999,0.388840,18.331278
390,-0.019735,0.956754,4.865172
391,-0.053480,-1.914404,6.394009
392,-0.302910,-11.295679,12.551683
393,-0.006109,0.392489,0.960635
394,0.162451,4.749785,-4.294093
395,-0.023597,0.891804,-0.576215
396,-0.202932,-6.876091,18.143821
397,-0.151697,-5.203125,6.549367
398,0.267523,12.357306,-8.644869
399,0.025801,5.163410,-3.073786
400,0.318406,23.115500,23.668085
401,-0.103833,-3.219613,-15.776349
402,0.321389,20.309432,24.799170
403,0.030898,1.811869,0.051925
404,0.000846,-1.132032,11.901197
405,0.100484,2.103469,6.419885
406,0.137411,5.226553,0.055693
407,-0.140203,-4.643708,3.266700
408,-0.180751,-6.179449,10.257576
409,0.394373,23.008803,-5.265730
410,0.416468,30.410663,-7.797683
411,0.188493,13.604177,4.548817
412,0.083621,6.486538,-12.052349
413,-0.010167,0.595581,2.676804
414,0.389729,9.187757,-14.852682
415,0.002380,0.100618,-0.953037
416,-0.083887,-1.943582,2.667838
417,0.043269,2.283329,-3.796968
418,-0.041105,-1.621067,4.934723
419,0.253953,13.816982,10.729540
420,0.132784,5.699964,-1.603337
421,0.277590,5.643684,-0.645723
422,-0.149344,-4.670988,18.631207
423,-0.139112,-5.228018,1.063956
424,-0.186393,-7.088334,13.636279
425,0.200789,7.990970,-7.255016
426,-0.063566,0.688817,21.402128
427,0.262737,9.319799,-6.805286
428,0.171363,12.121237,-4.121138
429,0.181291,9.224238,-4.732546
430,0.090233,6.992901,4.053972
431,0.087549,3.580045,0.231083
432,0.086158,5.618630,-0.411472
433,-0.126969,-1.384837,18.654943
434,0.476592,27.830062,10.068352
435,0.188571,32.717246,13.775095
436,-0.147783,-3.540747,2.325359
437,0.136019,3.219781,-1.140390
438,0.120929,6.310088,4.943256
439,0.111057,17.093721,5.979669
440,-0.093920,17.267154,4.342860
441,-0.069569,-1.425065,9.110612
442,0.370554,23.683633,1.460403
443,0.143298,5.140193,4.867855
444,-0.050314,-1.295989,14.125411
445,0.249350,13.576440,-4.858549
446,0.137809,9.535096,3.547223
447,-0.083544,1.258638,11.412200
448,0.275699,3.567092,12.189552
449,0.332024,15.298110,-0.741693
450,0.447636,21.105988,-17.776442
451,0.073087,3.847377,-3.554636
452,-0.120683,-3.766545,-4.039397
453,0.002767,-1.238125,22.436625
454,0.017171,3.003111,10.245876
455,0.137942,5.241068,1.637530
456,0.159198,7.595724,-4.333473
457,0.610763,18.952350,-20.469855
458,0.630621,43.576339,24.006836
459,0.238684,10.194873,10.196530
460,0.080990,6.362007,-4.078016
461,0.197098,11.088781,-2.025314
462,0.208422,8.884858,0.182438
463,0.013204,0.656291,-5.339093
464,-0.015010,2.125928,-6.161093
465,-0.087264,-2.888872,-1.442052
466,0.317247,12.756464,2.578647
467,0.069734,4.083187,0.880306
468,0.011290,3.179670,5.741885
469,0.089103,4.667074,-5.077501
470,0.134602,3.002158,-0.814219
471,0.077207,-0.225369,-0.370501
472,0.156216,8.224031,-10.725293
473,-0.190474,-8.485580,7.346123
474,0.208663,15.699483,-6.931333
475,0.231221,17.647751,-14.825900
476,-0.465713,-14.688493,25.268811
477,0.024065,3.914854,-1.241233
478,0.214967,12.071118,-4.392815
479,-0.251030,-8.232688,11.400553
480,-0.029065,-0.672938,2.997312
481,0.311011,10.279451,-10.990418
482,-0.157592,-7.292734,10.115469
483,-0.057303,-0.268569,6.353490
484,-0.020860,-0.860915,2.583995
485,0.002673,3.195424,10.967072
486,-0.129698,-4.641735,19.267130
487,0.186936,10.639543,1.462531
488,0.072176,1.104254,4.280731
489,0.431848,21.430689,6.253588
490,-0.034422,-1.719863,-3.253419
491,-0.043539,-1.579726,0.135553
492,0.268654,17.932868,-1.114030
493,-0.076394,-2.655337,8.399059
494,0.104421,6.487831,1.723044
495,0.111103,8.577559,2.847378
496,-0.049001,-1.370823,7.883185
497,-0.209897,-9.821774,11.361245
498,0.012138,4.247575,2.436900
499,0.008480,4.739290,4.464130
