entry_bar_idx,entry_fill_bar_idx,entry_ts_ms,exit_ts_ms,entry_fill_price,exit_fill_price,qty,return_pct,pnl_usd
4941,4942,1585929600000,1586520000000,6720.055018,6891.343485,3.55840008,2.548915,572.729656
4996,4997,1586721600000,1586966400000,7119.243908,6695.199775,3.43417099,-5.956309,-1490.728752
5014,5015,1586980800000,1587412800000,6736.741693,6762.172752,3.40277063,0.377498,52.020879
5060,5061,1587643200000,1589083200000,7141.025673,8614.109426,3.21259115,20.628462,4690.905409
5166,5167,1589169600000,1590076800000,8704.938414,9073.419771,3.16954744,4.233015,1124.781187
5234,5235,1590148800000,1590364800000,9175.168292,8709.424040,3.12500946,-5.076139,-1496.280741
5254,5255,1590436800000,1590451200000,8936.990292,8891.451875,3.03631343,-0.509550,-178.764759
5272,5273,1590696000000,1591113600000,9461.694603,9458.614287,2.84477205,-0.032556,-49.124199
5309,5310,1591228800000,1591905600000,9675.988737,9271.651390,2.77253317,-4.178770,-1159.597644
5363,5364,1592006400000,1592179200000,9474.427326,9332.760236,2.70506678,-1.495258,-421.087550
5428,5429,1592942400000,1593014400000,9649.662430,9240.722342,2.60839341,-4.237869,-1102.831787
5519,5520,1594252800000,1594368000000,9445.498419,9145.837299,2.54420002,-3.172528,-797.301086
5531,5532,1594425600000,1594468800000,9297.630662,9191.171930,2.49516659,-1.145009,-300.032530
5620,5621,1595707200000,1596412800000,9683.816559,11060.291408,2.36113598,14.214177,3210.872014
5670,5671,1596427200000,1597176000000,11147.409054,11375.665797,2.33566604,2.047621,493.276888
5726,5727,1597233600000,1597809600000,11471.903305,11825.275849,2.30913439,3.080331,775.025467
5768,5769,1597838400000,1598371200000,11853.995111,11408.003435,2.29663966,-3.762374,-1063.582282
5808,5809,1598414400000,1598515200000,11376.608081,11394.766682,2.29607898,0.159613,2.448654
5837,5838,1598832000000,1599048000000,11722.884098,11394.606842,2.22512752,-2.800311,-768.490435
5947,5948,1600416000000,1600689600000,10965.096879,10625.826199,2.30536073,-3.094097,-818.885846
6009,6010,1601308800000,1601625600000,10912.794615,10480.391743,2.23801366,-3.962348,-1002.906427
6071,6072,1602201600000,1603972800000,10936.368171,13038.631583,2.13827837,19.222683,4453.404048
6195,6196,1603987200000,1606377600000,13450.380299,17593.313483,2.06661134,30.801606,8507.294903
6370,6371,1606507200000,1607428800000,16819.947341,18744.191741,2.15515710,11.440252,4086.453968
6449,6450,1607644800000,1610352000000,18273.069374,34337.886343,2.20409985,87.915263,35294.934449
6642,6643,1610424000000,1610870400000,35019.943696,34726.157780,2.15469843,-0.838910,-745.256649
6676,6677,1610913600000,1611230400000,35669.542808,32174.691162,2.09142744,-9.797859,-7410.165192
6764,6765,1612180800000,1612195200000,34217.521876,33126.848290,1.96067563,-3.187471,-2235.883629
6768,6769,1612238400000,1614067200000,33587.642469,49593.289491,1.92798417,47.653380,30715.211499
6899,6900,1614124800000,1614484800000,48939.903223,44588.078458,1.94787189,-8.892181,-8607.074904
6937,6938,1614672000000,1615852800000,48379.943683,55549.608701,1.78982637,14.819498,12683.319298
7031,7032,1616025600000,1616443200000,58971.897698,55469.478891,1.68090790,-5.939132,-6027.102081
7061,7062,1616457600000,1616673600000,54137.346771,52111.049841,1.71711014,-3.742882,-3613.595625
7095,7096,1616947200000,1617796800000,56413.351069,56264.163610,1.58140531,-0.264454,-369.390511
7162,7163,1617912000000,1618660800000,57790.276963,60826.058292,1.53503188,5.253101,4519.966216
7305,7306,1619971200000,1620144000000,56651.809349,53748.750911,1.64319992,-5.124388,-4902.785299
7323,7324,1620230400000,1620849600000,57693.540299,54382.576609,1.52626065,-5.738881,-5177.896557
7808,7809,1627214400000,1627934400000,34433.447640,39138.681944,2.40328399,13.664720,11166.922225
7867,7868,1628064000000,1629244800000,37866.678297,44651.265224,2.47657335,17.917037,16636.653963
7953,7954,1629302400000,1629849600000,45865.831455,47626.347909,2.40376944,3.838405,4060.151507
8004,8005,1630036800000,1631030400000,46869.073946,46609.425594,2.43529082,-0.553987,-802.580507
8137,8138,1631952000000,1632110400000,48670.644166,45497.218636,2.32516943,-6.520204,-7537.435141
8222,8223,1633176000000,1634860800000,47731.155381,62130.972398,2.20970664,30.168591,31613.434453
8357,8358,1635120000000,1635321600000,60913.087433,59890.054997,2.24713557,-1.679495,-2500.764186
8379,8380,1635436800000,1636185600000,61199.763895,60730.094328,2.19245837,-0.767437,-1229.453277
8434,8435,1636228800000,1636704000000,61236.600704,64423.638012,2.16781068,5.204465,6699.406143
8484,8485,1636948800000,1637035200000,65778.389088,60846.507827,2.11680318,-7.497723,-10633.022075
8729,8730,1640476800000,1640707200000,50450.082270,48888.544764,2.54537266,-3.095213,-4161.354217
8980,8981,1644091200000,1644681600000,41586.455286,42081.806611,2.98334649,1.191136,1289.487722
9035,9036,1644883200000,1645113600000,42578.486574,41883.525041,2.93971323,-1.632189,-2227.675943
9123,9124,1646150400000,1646409600000,43687.344601,40653.635854,2.80989221,-6.944136,-8695.743087
9219,9220,1647532800000,1648756800000,40839.368760,45536.409415,2.78873436,11.501257,12908.315262
9310,9311,1648843200000,1649260800000,46408.053270,44124.202682,2.72815911,-4.921238,-6411.274567
9344,9345,1649332800000,1649462400000,43810.527692,42209.778543,2.73946148,-3.653800,-4558.638727
9955,9956,1658131200000,1658577600000,22268.181491,22208.055278,5.17714865,-0.270010,-483.743953
9989,9990,1658620800000,1658793600000,22471.034192,21289.594428,5.10123370,-5.257612,-6189.705133
10009,10010,1658908800000,1659384000000,21367.461447,22932.420369,5.06741876,7.324028,7755.989930
10053,10054,1659542400000,1660060800000,23376.118598,23051.930769,4.95634355,-1.386833,-1778.166191
10094,10095,1660132800000,1660752000000,23145.488141,23368.513948,4.92152256,0.963582,925.113539
10140,10141,1660795200000,1660896000000,23457.690109,21885.468107,4.88812661,-6.702373,-7845.688615
10287,10288,1662912000000,1663084800000,21663.717481,20808.945437,4.92336936,-3.945639,-4362.033676
10300,10301,1663099200000,1663257600000,20305.179961,19717.627574,5.03040281,-2.893608,-3104.406594
10428,10429,1664942400000,1665172800000,20210.855708,19439.865545,4.89293939,-3.814733,-3915.085266
10454,10455,1665316800000,1665331200000,19487.823217,19516.239114,4.86627757,0.145814,-4.177513
10552,10553,1666728000000,1667433600000,20296.541329,20131.693198,4.66517657,-0.812198,-909.922495
10602,10603,1667448000000,1667808000000,20330.945708,20614.470059,4.60561811,1.394546,1163.391322
10805,10806,1670371200000,1670400000000,17106.053232,16746.271161,5.53359532,-2.103244,-2129.889019
10819,10820,1670572800000,1670832000000,17228.865953,16906.690621,5.36248312,-1.869974,-1863.652545
10838,10839,1670846400000,1671120000000,17006.443697,17411.005927,5.31505978,2.378876,2011.461630
10869,10870,1671292800000,1671321600000,16717.484955,16760.766654,5.51897201,0.258901,100.117183
11003,11004,1673222400000,1675108800000,17144.962112,22762.080836,5.37913764,32.762503,30031.594223
11139,11140,1675180800000,1675612800000,23144.927580,23073.828854,5.27431311,-0.307189,-557.544841
11174,11175,1675684800000,1675972800000,22901.113950,22008.964518,5.29817236,-3.895660,-4901.672394
11232,11233,1676520000000,1676592000000,24756.337783,23494.208159,4.69608997,-5.098208,-6092.570641
11243,11244,1676678400000,1677081600000,24592.814382,23691.230989,4.47286824,-3.666044,-4191.615356
11274,11275,1677124800000,1677283200000,24479.310964,23160.861756,4.31590283,-5.385974,-5840.238712
11296,11297,1677441600000,1677816000000,23522.835205,22297.375890,4.23675960,-5.209658,-5333.679450
11391,11392,1678809600000,1679932800000,25920.571144,26876.733096,3.63362518,3.688815,3327.844184
11471,11472,1679961600000,1680984000000,27152.031681,27896.212851,3.58600911,2.740794,2518.586346
11544,11545,1681012800000,1681718400000,28055.744717,29808.469160,3.55493735,6.247293,6071.874722
11599,11600,1681804800000,1681934400000,29805.393054,29197.840247,3.54465430,-2.038399,-2308.809047
11619,11620,1682092800000,1682121600000,28068.747710,27235.583976,3.67619630,-2.968297,-3213.058464
11671,11672,1682841600000,1682956800000,29295.703747,28142.476403,3.40744273,-3.936507,-4073.396944
11694,11695,1683172800000,1683504000000,29125.954124,28401.667018,3.28252340,-2.486741,-2517.333078
11849,11850,1685404800000,1685548800000,27764.133324,26884.645178,3.34783971,-3.167713,-3079.393562
11978,11979,1687262400000,1687996800000,26934.904717,30047.330119,3.33158300,11.555361,10219.145792
12031,12032,1688025600000,1688572800000,30370.637875,30325.761479,3.28624341,-0.147762,-296.961511
12071,12072,1688601600000,1688976000000,30535.312426,30082.005418,3.25391490,-1.484534,-1621.848855
12100,12101,1689019200000,1689364800000,30868.245109,30085.072349,3.16153614,-2.537147,-2618.701552
12125,12126,1689379200000,1689811200000,30342.319578,29879.308267,3.12534200,-1.525959,-1587.143281
12512,12513,1694952000000,1695340800000,26593.253322,26541.518562,3.50101307,-0.194541,-320.507375
12556,12557,1695585600000,1695686400000,26475.635792,26278.501776,3.49921169,-0.744587,-827.744715
12580,12581,1695931200000,1696348800000,27127.106775,27317.661836,3.37959343,0.702453,505.514747
12612,12613,1696392000000,1696982400000,27457.867288,27362.736728,3.35226463,-0.346460,-456.493514
12659,12660,1697068800000,1697169600000,26902.402239,26754.915005,3.39941261,-0.548231,-637.796454
12687,12688,1697472000000,1699992000000,28092.231176,35258.714823,3.22788712,25.510553,22961.883506
12866,12867,1700049600000,1700164800000,36277.200010,35885.097970,3.12786624,-1.080850,-1394.808414
12876,12877,1700193600000,1700611200000,36520.493121,35705.917285,3.06424010,-2.230462,-2660.173195
12906,12907,1700625600000,1701086400000,36416.379085,36998.923309,2.99545873,1.599676,1578.744060
12940,12941,1701115200000,1702281600000,36913.886219,42090.398013,2.99336566,14.023210,15306.204740
13025,13026,1702339200000,1702857600000,41294.673723,41333.275704,3.04190665,0.093479,-71.174329
13065,13066,1702915200000,1703606400000,41307.226266,42349.129088,3.03470716,2.522326,2969.094141
13114,13115,1703620800000,1704312000000,42151.229637,42554.073989,3.03982190,0.955712,1030.539874
13175,13176,1704499200000,1705089600000,44189.276156,43429.098308,2.91856595,-1.720277,-2408.755217
13225,13226,1705219200000,1705276800000,43054.462193,41690.628083,2.93514304,-3.167695,-4186.600133
13322,13323,1706616000000,1709668800000,43581.298634,61349.584373,2.79939806,40.770437,49482.891782
13537,13538,1709712000000,1710619200000,66743.153129,66844.615218,2.56546845,0.152019,3.066160
13604,13605,1710676800000,1710849600000,67022.462229,63018.274430,2.55099638,-5.974397,-10455.807667
13625,13626,1710979200000,1711195200000,67908.367470,64564.996547,2.36020744,-4.923356,-8119.629105
13650,13651,1711339200000,1711987200000,67417.366837,68168.929909,2.25357822,1.114791,1463.270146
13696,13697,1712001600000,1712059200000,69717.675422,65557.083716,2.19691539,-5.967772,-9356.502993
13701,13702,1712073600000,1712217600000,64954.896212,66025.514933,2.21064079,1.648249,2147.815369
13715,13716,1712275200000,1712318400000,68556.304922,66411.538620,2.12265635,-3.128474,-4764.055131
13719,13720,1712332800000,1712750400000,68258.827668,68973.974261,2.05902454,1.047698,1259.475726
13963,13964,1715846400000,1716480000000,66208.779156,68007.931029,2.13859383,2.717392,3629.493078
14010,14011,1716523200000,1716998400000,67959.738803,67311.767715,2.13369965,-0.953463,-1598.010328
14044,14045,1717012800000,1717848000000,67334.063597,69296.591401,2.12660374,2.914614,3952.469380
14104,14105,1717876800000,1718092800000,69529.477365,67502.626713,2.11313185,-2.915095,-4496.965599
14122,14123,1718136000000,1718265600000,67474.443872,67657.092131,2.10768192,0.270693,171.064990
14328,14329,1721102400000,1721865600000,64816.908328,65310.650334,2.19344729,0.761749,868.113862
14388,14389,1721966400000,1722340800000,67109.058760,66507.442644,2.12827223,-0.896475,-1492.721792
14559,14560,1724428800000,1724774400000,61594.588423,61647.436297,2.29114189,0.085800,-90.782558
14594,14595,1724932800000,1724961600000,60127.142077,59198.746824,2.34203596,-1.544054,-2382.303461
14697,14698,1726416000000,1726502400000,60395.760494,57823.832770,2.28874145,-4.258457,-6084.993283
14704,14705,1726516800000,1727697600000,58001.948476,63755.646505,2.27487816,9.919836,12871.407504
14788,14789,1727726400000,1727827200000,63551.503872,60744.130281,2.27534931,-4.417478,-6595.076742
14796,14797,1727841600000,1728014400000,61812.225898,60891.053248,2.22933395,-1.490276,-2257.221200
14826,14827,1728273600000,1728504000000,63594.056393,60970.973268,2.12818415,-4.124730,-5777.040114
14863,14864,1728806400000,1729670400000,62906.339191,66785.494383,2.05652993,6.166557,7771.579213
14932,14933,1729800000000,1730404800000,68378.116867,70021.995453,2.00261359,2.404100,3081.713100
14986,14987,1730577600000,1732564800000,69579.527377,94574.844177,2.00931156,35.923378,49938.333592
15129,15130,1732636800000,1733745600000,92905.826193,97990.406052,2.03928105,5.472832,10069.142393
15208,15209,1733774400000,1734566400000,97167.424598,100103.831041,2.05039278,3.022007,5712.908323
15269,15270,1734652800000,1734868800000,97559.346225,97004.212985,2.09756775,-0.569021,-1469.638946
15372,15373,1736136000000,1736265600000,99136.632329,97854.332228,2.04630115,-1.293467,-2924.331317
15432,15433,1737000000000,1737633600000,99577.542910,101842.580986,2.00486584,2.274647,4234.826389
15479,15480,1737676800000,1737950400000,104014.286328,101294.269709,1.95712622,-2.615041,-5620.784336
15508,15509,1738094400000,1738440000000,102526.689846,101567.955817,1.92780850,-0.935107,-2141.960965
15852,15853,1743048000000,1743177600000,87757.862088,83967.119863,2.22449628,-4.319547,-8712.668803
15964,15965,1744660800000,1746403200000,85008.014301,94183.355959,2.19067617,10.793502,19790.714513
16091,16092,1746489600000,1748174400000,94828.437363,107152.756825,2.16925630,12.996438,26385.944963
16217,16218,1748304000000,1748548800000,109544.242139,105626.034693,2.11554261,-3.576826,-8624.319375
16240,16241,1748635200000,1749139200000,104745.156650,104426.994633,2.12694333,-0.303749,-1009.878029
16295,16296,1749427200000,1749729600000,105839.770444,106794.075775,2.09226613,0.901651,1661.498280
16321,16322,1749801600000,1750176000000,104999.931234,104137.404440,2.12164240,-0.821455,-2161.386918
16398,16399,1750910400000,1751385600000,107961.670753,105849.261299,2.04035837,-1.956629,-4634.027956
16437,16438,1751472000000,1752552000000,108846.514934,117031.340827,1.97823041,7.519603,15844.199025
16513,16514,1752566400000,1753416000000,116895.938325,115304.259205,1.97458916,-1.361621,-3484.430143
16584,16585,1753588800000,1754006400000,118301.042376,115648.334871,1.91880412,-2.242337,-5422.885841
16665,16666,1754755200000,1755187200000,117009.401703,118139.032304,1.89080344,0.965419,1800.842892
16860,16861,1757563200000,1758456000000,114514.438610,115487.875451,1.94480767,0.850056,1556.244879
16983,16984,1759334400000,1759881600000,117541.183086,121211.657373,1.90511023,3.122713,6646.275767
17024,17025,1759924800000,1760126400000,123007.054861,116544.867665,1.87167998,-5.253509,-12422.348422
17140,17141,1761595200000,1761768000000,115057.611376,110529.387660,1.89019456,-3.935614,-8872.606910
17154,17155,1761796800000,1761825600000,110862.259168,109607.500239,1.87887403,-1.131818,-2666.441998
17544,17545,1767412800000,1767844800000,90411.573810,90722.609303,2.27096805,0.344022,397.309446
17579,17580,1767916800000,1768723200000,91191.122775,94933.265487,2.25253272,4.103626,8108.538489
17638,17639,1768766400000,1768795200000,95476.394835,92597.413093,2.23300982,-3.015386,-6738.950900
17642,17643,1768824000000,1768939200000,93285.175258,89636.066661,2.20990686,-3.911778,-8361.321167
17653,17654,1768982400000,1769011200000,89303.196263,90197.774532,2.21149964,1.001732,1679.151003
