symbol,interval,open_time,close_time,open,high,low,close,volume,quote_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol
BTCUSDT,4h,1771819200000,1771833599999,64934.18,66015.22,64685.64,65958.94,4119.82727,269087200.27357274,787883,2247.84272,146877209.1417208
BTCUSDT,4h,1771833600000,1771847999999,65958.94,66600.0,65565.78,66207.23,3194.00092,211089133.57428792,794545,1374.15421,90806359.633226
BTCUSDT,4h,1771848000000,1771862399999,66207.23,66511.51,65529.73,65660.1,3796.34009,250678780.5066996,1475063,1789.71293,118155901.7701893
BTCUSDT,4h,1771862400000,1771876799999,65660.1,65724.28,64048.71,64295.1,7179.94577,465035277.9538296,1988988,3293.74106,213497950.46326712
BTCUSDT,4h,1771876800000,1771891199999,64295.11,65035.98,63888.79,64656.02,3763.13018,242951707.1910594,974100,1960.85439,126637717.9354503
BTCUSDT,4h,1771891200000,1771905599999,64656.01,65026.75,63342.9,63595.51,4752.76382,304582065.380726,1747526,2171.69411,139248890.0077699
BTCUSDT,4h,1771905600000,1771919999999,63595.51,63628.52,62700.8,63192.96,4939.8898,311930854.8533944,1370317,2267.86906,143225584.3515804
BTCUSDT,4h,1771920000000,1771934399999,63192.79,63444.66,62908.92,63227.1,2234.59315,141250227.984066,720838,1133.30537,71641484.5966667
BTCUSDT,4h,1771934400000,1771948799999,63227.11,64031.76,62510.28,63973.97,5539.65443,349781798.6652192,1720495,2851.12168,179979830.0911038
BTCUSDT,4h,1771948800000,1771963199999,63973.98,64743.11,63689.54,64435.03,3972.72259,255228016.8838635,1388406,1992.03667,127999107.7836671
BTCUSDT,4h,1771963200000,1771977599999,64435.03,64591.99,63820.5,64058.15,1663.21243,106739195.952666,606047,734.58337,47140535.0869105
BTCUSDT,4h,1771977600000,1771991999999,64058.15,66310.0,63913.27,65391.73,5187.17213,340689638.66773766,1472602,2731.73543,179335175.8249098
BTCUSDT,4h,1771992000000,1772006399999,65391.74,65650.0,64755.26,65028.3,2632.47033,171502919.9654499,758215,1184.66107,77196713.1790579
BTCUSDT,4h,1772006400000,1772020799999,65028.3,65692.62,64955.79,65430.04,1997.89784,130658074.8614692,643233,1161.09434,75913635.2541947
BTCUSDT,4h,1772020800000,1772035199999,65430.04,67578.0,65324.62,67412.33,7879.83719,524713731.25057685,1555450,4764.89223,317370618.2289153
BTCUSDT,4h,1772035200000,1772049599999,67412.32,69550.0,67404.0,69038.26,8300.46334,569565261.2716299,1537142,4272.06772,292994769.9316425
BTCUSDT,4h,1772049600000,1772063999999,69038.26,69988.83,67600.0,67988.04,4752.15176,326960076.8275714,1130073,2268.46906,156094064.5895518
BTCUSDT,4h,1772064000000,1772078399999,67988.04,68700.0,67727.52,68216.86,2995.4703,204243504.1205341,899323,1565.2774,106715730.2769353
BTCUSDT,4h,1772078400000,1772092799999,68216.87,68860.0,67817.87,67825.04,2533.15622,172982723.1773975,717211,1117.86277,76390321.1049878
BTCUSDT,4h,1772092800000,1772107199999,67825.05,68722.64,67792.0,68051.31,3268.6173,223131053.3997064,685401,1693.31517,115630783.0408593
BTCUSDT,4h,1772107200000,1772121599999,68051.3,68303.83,66761.16,67382.0,5206.19537,352032201.0536893,1467293,2489.83507,168378083.4131815
BTCUSDT,4h,1772121600000,1772135999999,67382.0,67903.12,66500.0,67589.22,5230.45057,350888815.7228144,1251932,2579.57571,173135255.4397607
BTCUSDT,4h,1772136000000,1772150399999,67589.21,67831.11,67150.14,67485.18,1503.88816,101496368.0904191,404977,726.63435,49053879.1773424
BTCUSDT,4h,1772150400000,1772164799999,67485.19,67712.16,66885.0,67600.84,2159.8345,145292524.4184491,659975,1056.1761,71057296.8281503
BTCUSDT,4h,1772164800000,1772179199999,67600.84,68216.8,67459.3,67690.6,3025.27268,204988053.097246,552210,1562.68007,105900344.4721844
BTCUSDT,4h,1772179200000,1772193599999,67690.6,68149.93,65960.01,66126.99,4904.69534,329331029.4633696,669348,1916.50148,128568947.9944161
BTCUSDT,4h,1772193600000,1772207999999,66126.99,66344.9,65649.34,66095.4,5494.9383,362645055.2392672,873872,2828.14976,186648728.60556647
BTCUSDT,4h,1772208000000,1772222399999,66095.4,66121.03,65113.72,65392.18,3875.92624,253965829.43805447,737650,1906.04873,124889545.2953689
BTCUSDT,4h,1772222400000,1772236799999,65392.18,65953.2,64914.46,65872.1,1767.91718,115811331.9055865,363009,837.65303,54921379.3289758
BTCUSDT,4h,1772236800000,1772251199999,65872.09,66025.52,65721.13,65797.42,1045.74408,68899635.5585721,258355,531.10528,34998049.7601904
BTCUSDT,4h,1772251200000,1772265599999,65797.42,65818.44,63030.0,63826.0,5914.91449,379525323.42051953,1181298,2581.68058,165440215.958311
BTCUSDT,4h,1772265600000,1772279999999,63825.99,64307.44,63372.1,63844.2,4734.32265,302198131.4846222,839290,2511.18127,160325892.5047862
BTCUSDT,4h,1772280000000,1772294399999,63844.2,65360.51,63827.2,64841.18,4286.48357,276667056.34675634,872267,2416.23192,155909966.0147872
BTCUSDT,4h,1772294400000,1772308799999,64841.17,66666.65,64681.81,66362.01,2999.13046,196852498.7497526,976578,1703.20425,111886992.6087158
BTCUSDT,4h,1772308800000,1772323199999,66362.01,67760.0,66190.61,66973.26,3568.12124,238721762.7013438,1140726,1787.70472,119629273.5855916
BTCUSDT,4h,1772323200000,1772337599999,66973.26,68199.99,66042.72,67502.16,4690.36208,315933147.6882638,1134371,2442.68697,164552289.303454
BTCUSDT,4h,1772337600000,1772351999999,67502.16,67612.14,66749.35,67141.39,3167.39554,212669357.206773,511568,1439.47357,96649733.2007627
BTCUSDT,4h,1772352000000,1772366399999,67141.4,67292.3,66215.71,66468.03,3250.92047,216568852.66062072,747092,1290.55474,85972583.6961798
BTCUSDT,4h,1772366400000,1772380799999,66468.04,67360.57,66132.27,66842.42,3640.03253,243482209.46349847,977418,1984.25149,132781914.634925
BTCUSDT,4h,1772380800000,1772395199999,66842.42,67112.37,65699.98,65962.17,3900.17922,258474615.1805036,884138,1851.84194,122811950.7484073
BTCUSDT,4h,1772395200000,1772409599999,65962.16,66491.43,65056.0,65776.47,4552.96875,298655560.70654047,1057426,2200.9633,144393451.2647328
BTCUSDT,4h,1772409600000,1772423999999,65776.48,67079.0,65761.04,66820.03,2940.58836,195460980.08229887,1303941,1524.12091,101362637.7304161
BTCUSDT,4h,1772424000000,1772438399999,66820.03,66995.64,65542.6,66007.52,3610.46533,239534194.91974992,917964,1605.65166,106447924.0207613
BTCUSDT,4h,1772438400000,1772452799999,66007.8,66720.84,65654.54,66359.68,4361.76571,288860625.9464562,1050933,1638.59296,108469628.1512962
BTCUSDT,4h,1772452800000,1772467199999,66359.67,69617.74,65259.21,69130.2,10831.61306,729583263.7070436,2529970,5665.0519,381886043.3992281
BTCUSDT,4h,1772467200000,1772481599999,69130.2,70096.0,68576.18,68966.53,6828.10762,473251950.1776373,1736012,3595.39783,249280537.9735776
BTCUSDT,4h,1772481600000,1772495999999,68966.52,69539.77,68584.9,68830.06,3437.84423,237887827.01273128,858706,1307.09843,90424773.2728713
BTCUSDT,4h,1772496000000,1772510399999,68830.06,69258.08,68210.71,68377.94,2362.09713,162194743.8125237,794636,1097.63764,75448834.8387068
BTCUSDT,4h,1772510400000,1772524799999,68377.94,68617.42,67800.0,68172.8,3337.11294,227365622.9491672,788341,1505.96669,102629469.1536202
BTCUSDT,4h,1772524800000,1772539199999,68172.79,68311.83,66340.14,67026.61,6082.75912,407750552.8538524,1653419,2969.1279,198921222.36683
BTCUSDT,4h,1772539200000,1772553599999,67026.6,67973.2,66158.0,67725.81,5443.2888,365374591.7864637,2026070,2798.01852,187842923.1429043
BTCUSDT,4h,1772553600000,1772567999999,67725.82,68999.0,67473.09,68435.0,5484.70019,374668661.1202111,1695997,2897.05796,197952278.61441487
BTCUSDT,4h,1772568000000,1772582399999,68435.0,68860.0,67832.3,68338.0,2262.28362,154494497.4208002,689656,1063.81329,72666287.9782183
BTCUSDT,4h,1772582400000,1772596799999,68338.01,68909.34,67400.0,67732.2,3814.8635,260143413.79256848,1101214,1822.24839,124322434.2126797
BTCUSDT,4h,1772596800000,1772611199999,67732.19,69668.0,67467.6,69493.13,5088.84069,348079968.9780357,874462,2935.25053,200843812.736514
BTCUSDT,4h,1772611200000,1772625599999,69493.14,71893.0,69098.91,71111.4,12146.09777,860248372.6127144,2080445,6349.60675,449741422.6897445
BTCUSDT,4h,1772625600000,1772639999999,71111.4,73479.75,70588.0,73396.88,11378.24344,819140291.8671454,2248482,6609.86092,476084764.1543448
BTCUSDT,4h,1772640000000,1772654399999,73396.87,74050.0,72541.69,73611.1,8665.00622,635919281.7995368,1604460,4228.15518,310281592.8180957
BTCUSDT,4h,1772654400000,1772668799999,73611.67,73716.0,72313.04,72666.77,3826.02448,279333118.5824596,709239,1696.23066,123825031.3187993
BTCUSDT,4h,1772668800000,1772683199999,72666.77,73306.82,72336.76,72497.89,3122.96483,227063662.714,932285,1512.82174,110019880.2307786
BTCUSDT,4h,1772683200000,1772697599999,72497.89,73081.08,71759.95,72055.5,4346.02458,314663609.3223868,815899,1954.28028,141532366.3943008
BTCUSDT,4h,1772697600000,1772711999999,72055.5,73558.15,71757.17,72915.79,6262.38044,455517410.8352307,1256669,2603.52155,189366156.8490533
BTCUSDT,4h,1772712000000,1772726399999,72915.8,73063.38,71168.65,71652.77,5607.55823,404671506.8312568,1717222,2649.70885,191312538.8963356
BTCUSDT,4h,1772726400000,1772740799999,71652.77,71654.65,70645.47,70918.07,4306.65518,306013987.5005776,1381923,2177.28168,154742908.793956
BTCUSDT,4h,1772740800000,1772755199999,70918.08,71572.3,70777.0,70890.72,2944.92927,209584513.1843824,605162,1401.90057,99799611.3083528
BTCUSDT,4h,1772755200000,1772769599999,70891.02,71419.98,70344.03,71080.38,3031.93266,215330427.3255905,858814,1576.61356,112000435.9501738
BTCUSDT,4h,1772769600000,1772783999999,71080.37,71192.76,70143.19,71056.44,3088.31108,218031219.9120896,892242,1420.87717,100304925.9843719
BTCUSDT,4h,1772784000000,1772798399999,71056.44,71067.58,70184.01,70212.95,2441.15545,172353281.1319259,605761,1059.7225,74825839.1163874
BTCUSDT,4h,1772798400000,1772812799999,70212.94,70341.76,68176.47,68504.71,8554.35815,592660463.1762096,1414736,3692.42491,255720104.7863584
BTCUSDT,4h,1772812800000,1772827199999,68504.71,68795.44,67744.78,68131.79,3324.41432,226978112.788952,1031088,1549.93323,105864007.6515379
BTCUSDT,4h,1772827200000,1772841599999,68131.79,68440.92,67777.0,68114.02,2189.71556,149247694.5401206,500258,1164.52214,79376444.2933834
BTCUSDT,4h,1772841600000,1772855999999,68114.02,68551.04,68060.6,68095.5,1736.7267,118500991.5996628,306024,849.7567,57985947.450063
BTCUSDT,4h,1772856000000,1772870399999,68095.5,68147.73,67446.41,67842.67,2373.66763,161076990.8964815,423758,981.15063,66586205.8371271
BTCUSDT,4h,1772870400000,1772884799999,67842.67,68232.27,67720.98,68010.01,1490.07738,101284844.6943565,304929,792.51297,53869208.8445218
BTCUSDT,4h,1772884800000,1772899199999,68010.0,68085.41,67609.44,67877.45,1728.39414,117439050.8952563,356961,838.95293,57018559.4119009
BTCUSDT,4h,1772899200000,1772913599999,67877.45,67935.01,66915.26,67080.34,3059.42816,206469684.4869648,376805,1176.55413,79399143.1008569
BTCUSDT,4h,1772913600000,1772927999999,67080.33,67483.05,67068.01,67262.91,2331.24914,156958299.280327,298999,1271.84113,85618453.7122216
BTCUSDT,4h,1772928000000,1772942399999,67262.91,67481.96,66833.58,67000.26,2883.43952,193604407.914392,392656,1489.32538,99998828.4028834
BTCUSDT,4h,1772942400000,1772956799999,67000.26,67465.11,66547.15,67319.91,2866.09804,192314275.5770752,406105,1502.2707,100825792.9239443
BTCUSDT,4h,1772956800000,1772971199999,67319.9,68200.0,67156.93,67515.0,3303.40428,223403298.97890967,483848,1909.2687,129104579.0869395
BTCUSDT,4h,1772971200000,1772985599999,67515.0,67650.94,66761.68,67218.23,4464.48396,299754730.8224838,534010,2180.92941,146433248.8597941
BTCUSDT,4h,1772985600000,1772999999999,67218.23,67485.24,66745.54,67337.42,2550.26884,170987954.6338146,379748,1328.42995,89057012.5461057
BTCUSDT,4h,1773000000000,1773014399999,67337.41,67609.08,65618.49,65971.2,5525.94437,367457492.3887793,832025,2858.42512,190312897.35000488
BTCUSDT,4h,1773014400000,1773028799999,65971.2,67668.64,65821.97,67205.05,5224.01016,347784581.6434104,1087077,2534.93735,168857114.4904806
BTCUSDT,4h,1773028800000,1773043199999,67205.06,68069.29,66853.48,67555.13,3826.34806,258129347.7514894,692977,2063.26244,139256346.0323255
BTCUSDT,4h,1773043200000,1773057599999,67555.13,68460.09,67344.45,67764.98,4105.57826,278379482.6512458,718299,2010.64949,136345256.7818026
BTCUSDT,4h,1773057600000,1773071999999,67764.99,69480.0,67759.57,68863.66,7802.97956,537339607.9050617,1244185,3849.4188,265059294.90529272
BTCUSDT,4h,1773072000000,1773086399999,68863.67,69516.65,68179.12,68991.93,5039.37719,346548555.5265658,935516,2185.58217,150378935.2639996
BTCUSDT,4h,1773086400000,1773100799999,68991.93,69145.28,68384.69,68432.16,2898.42807,199440475.9719071,415613,1457.60353,100298825.4420054
BTCUSDT,4h,1773100800000,1773115199999,68432.16,70578.29,68391.41,69429.85,5314.5727,369613710.4570609,817125,2727.45956,189568874.3943718
BTCUSDT,4h,1773115200000,1773129599999,69429.85,70546.74,69429.85,70406.01,4907.28195,343839408.7553136,597064,2519.38422,176597118.2738944
BTCUSDT,4h,1773129600000,1773143999999,70406.01,71300.0,70369.0,70580.94,6270.5173,444063485.7480411,668271,3372.61332,238812796.5418547
BTCUSDT,4h,1773144000000,1773158399999,70580.95,71777.0,69266.06,71346.16,7000.10748,494238684.2102584,1454207,3520.28027,248797318.112424
BTCUSDT,4h,1773158400000,1773172799999,71346.17,71700.0,69739.0,70043.63,5504.97942,388867513.7329833,1185168,2667.85363,188428924.6129765
BTCUSDT,4h,1773172800000,1773187199999,70043.63,70417.3,69452.42,69948.63,3605.11841,251902818.53686312,454229,1646.23739,115033935.164924
BTCUSDT,4h,1773187200000,1773201599999,69948.64,70173.25,69488.7,69551.91,4402.46797,307602594.0660655,541646,2422.90837,169306592.0397982
BTCUSDT,4h,1773201600000,1773215999999,69551.91,70281.87,69420.0,69648.29,3080.54464,214905414.7021261,446569,1773.37736,123729118.3390639
BTCUSDT,4h,1773216000000,1773230399999,69648.28,69786.32,69150.28,69173.0,3538.73168,246139697.33791688,522532,1926.80341,134040369.6830868
BTCUSDT,4h,1773230400000,1773244799999,69172.99,71091.18,68977.91,70227.91,7789.43505,546631398.5251175,1702330,3802.83902,266980498.682898
BTCUSDT,4h,1773244800000,1773259199999,70227.92,71321.0,70161.78,70641.82,5738.49617,405798492.0419871,1074254,2855.34463,201959735.38235447
BTCUSDT,4h,1773259200000,1773273599999,70641.81,70950.0,70125.83,70191.86,2699.59991,190222999.56095472,472524,1234.04336,86955491.4725211
BTCUSDT,4h,1773273600000,1773287999999,70191.86,70353.87,69226.52,69446.61,2576.17397,179851991.824294,578518,1163.20192,81209499.1498029
BTCUSDT,4h,1773288000000,1773302399999,69446.61,69865.98,69205.91,69826.19,2721.97342,189174496.6294748,429244,1404.54636,97659141.4620788
BTCUSDT,4h,1773302400000,1773316799999,69826.19,70800.0,69580.0,70427.91,4649.38407,325969012.1752063,636787,2585.23744,181290916.6728432
BTCUSDT,4h,1773316800000,1773331199999,70427.9,70660.69,69355.34,70334.88,6097.47646,427454481.5631988,1308529,2864.40797,200917934.6856979
BTCUSDT,4h,1773331200000,1773345599999,70334.89,70569.15,69770.85,70432.32,3616.058,253926548.3153758,962584,1556.76149,109355870.37798
BTCUSDT,4h,1773345600000,1773359999999,70432.33,70734.25,70013.17,70541.34,2336.09458,164368694.0025567,428397,970.87878,68324749.550515
BTCUSDT,4h,1773360000000,1773374399999,70541.34,72000.0,70386.01,71405.75,5755.69452,410956837.454275,928458,2992.30261,213671866.8572029
BTCUSDT,4h,1773374400000,1773388799999,71405.76,71672.76,71180.19,71612.22,4181.63698,298646868.2792796,538528,1956.86758,139761130.6369457
BTCUSDT,4h,1773388800000,1773403199999,71612.23,72575.98,71385.28,72228.82,5105.1507,367920577.2565952,771272,2836.78385,204482409.4437174
BTCUSDT,4h,1773403200000,1773417599999,72228.81,73913.74,71736.34,71831.46,12303.83944,897214013.6131017,1694366,6431.37773,469574249.1618225
BTCUSDT,4h,1773417600000,1773431999999,71831.46,72249.99,70841.23,71189.95,5469.31306,391164040.7280568,1004086,2786.83436,199271970.58486152
BTCUSDT,4h,1773432000000,1773446399999,71189.96,71491.03,70559.02,70930.0,3180.98208,225866188.9648388,375780,1306.17647,92769026.2740813
BTCUSDT,4h,1773446400000,1773460799999,70930.01,71185.23,70481.7,71081.3,3513.45361,248931541.49620607,329123,1672.9273,118559807.6541219
BTCUSDT,4h,1773460800000,1773475199999,71081.31,71307.92,70317.0,70596.68,2929.58232,207603173.343642,335117,1321.78604,93709040.0453486
BTCUSDT,4h,1773475200000,1773489599999,70596.68,70784.38,70389.08,70751.42,2494.95824,176124209.0166935,250830,1172.93559,82810179.7148499
BTCUSDT,4h,1773489600000,1773503999999,70751.42,70941.17,70501.0,70580.09,2537.57782,179480109.2769924,316293,1288.66287,91155123.7412948
BTCUSDT,4h,1773504000000,1773518399999,70580.09,70740.34,70500.0,70700.0,686.93095,48522650.0212293,211520,324.91525,22951611.4111187
BTCUSDT,4h,1773518400000,1773532799999,70699.99,71253.17,70650.09,71211.95,854.74443,60646947.7915136,218856,460.87399,32709642.7918286
BTCUSDT,4h,1773532800000,1773547199999,71211.95,71634.08,70858.82,71363.14,2591.56425,184672005.82936928,358161,1325.18262,94465107.161888
BTCUSDT,4h,1773547200000,1773561599999,71363.13,71800.68,71330.66,71453.59,2377.69395,170159927.4942838,294463,1357.70967,97181992.43084
BTCUSDT,4h,1773561600000,1773575999999,71453.59,71940.49,71453.59,71839.42,2170.1455,155736370.8253817,310575,1126.70208,80852557.0330319
BTCUSDT,4h,1773576000000,1773590399999,71839.41,71839.42,71263.99,71481.24,2095.3494,149835974.0920559,362063,877.38863,62737042.6596875
BTCUSDT,4h,1773590400000,1773604799999,71481.24,71989.93,71320.08,71549.94,1241.1248,88810069.5680162,346610,689.21644,49315537.3791477
BTCUSDT,4h,1773604800000,1773619199999,71549.94,73199.0,71433.75,72815.24,3561.42914,258120607.43454447,837141,1930.81832,139888283.0981814
BTCUSDT,4h,1773619200000,1773633599999,72815.25,74330.34,72270.41,73573.32,5313.15699,389442556.8632091,851589,2873.59784,210693756.31495407
BTCUSDT,4h,1773633600000,1773647999999,73573.31,74451.03,73385.18,73456.68,5517.22506,407380420.4308948,816177,2937.06504,216909252.8425085
BTCUSDT,4h,1773648000000,1773662399999,73456.69,73838.76,72888.8,73552.77,3812.93394,279823403.9050624,654796,2034.3388,149335828.9515151
BTCUSDT,4h,1773662400000,1773676799999,73552.78,74509.52,72990.52,73274.76,5744.41989,423921783.6371036,1376905,2977.38635,219848582.81794167
BTCUSDT,4h,1773676800000,1773691199999,73274.75,74418.6,73160.66,73963.0,4131.80846,305341632.0129753,998780,2168.34144,160235394.5151695
BTCUSDT,4h,1773691200000,1773705599999,73963.0,74909.08,73863.2,74884.67,3889.98585,289949714.7156184,698235,2213.49308,165022343.75739
BTCUSDT,4h,1773705600000,1773719999999,74884.67,76000.0,74268.73,74463.98,6925.21053,520737829.6052472,1245176,3419.06146,257294555.5004756
BTCUSDT,4h,1773720000000,1773734399999,74463.98,74712.89,73784.0,74249.32,4918.92532,365111500.757466,655777,2145.46623,159265975.8190011
BTCUSDT,4h,1773734400000,1773748799999,74249.32,74452.97,73560.98,74033.11,3022.84272,223632439.1780496,609305,1505.00784,111360462.4938691
BTCUSDT,4h,1773748800000,1773763199999,74033.1,74893.94,73399.19,73914.39,4507.55719,333551863.3973936,1129605,2350.77152,174072878.9415486
BTCUSDT,4h,1773763200000,1773777599999,73914.4,74800.0,73855.24,74512.17,3050.04683,226963985.2101874,792455,1614.68959,120136054.3793114
BTCUSDT,4h,1773777600000,1773791999999,74511.21,74799.0,73871.74,73909.36,2096.68377,155979113.1843294,430869,756.25566,56266931.6466802
BTCUSDT,4h,1773792000000,1773806399999,73909.37,74672.34,73535.36,74446.14,2220.38681,164555203.6264512,501167,1218.71592,90349485.2960078
BTCUSDT,4h,1773806400000,1773820799999,74446.14,74486.3,73700.01,73883.8,2292.66886,169807068.8092198,348177,1163.82849,86215346.3134424
BTCUSDT,4h,1773820800000,1773835199999,73883.8,74281.33,72800.0,72952.85,3439.26859,253148596.0004272,611167,1812.37261,133476029.2890723
BTCUSDT,4h,1773835200000,1773849599999,72952.85,72981.79,70857.21,71467.82,8373.20589,601714224.5052996,1614193,3763.77338,270399823.9578694
BTCUSDT,4h,1773849600000,1773863999999,71467.82,72000.5,70933.85,71072.38,4336.24884,309643431.8476661,1057189,2360.16614,168622006.9754587
BTCUSDT,4h,1773864000000,1773878399999,71072.38,71451.22,70500.0,71246.54,2731.10194,194081314.1886786,602004,1390.31403,98842790.8654056
