open_dt_naive,close_dt_naive,date,open,pos,trade,ret_h4,equity
2020-06-26 20:00:00,2020-06-26 23:59:59.999,2020-06-26,9166.81,0,0,-0.0,0.9121520450596138
2020-06-27 00:00:00,2020-06-27 03:59:59.999,2020-06-27,9162.21,0,0,-0.0,0.9121520450596138
2020-06-27 04:00:00,2020-06-27 07:59:59.999,2020-06-27,9160.25,0,0,0.0,0.9121520450596138
2020-06-27 08:00:00,2020-06-27 11:59:59.999,2020-06-27,9174.37,0,0,-0.0,0.9121520450596138
2020-06-27 12:00:00,2020-06-27 15:59:59.999,2020-06-27,9159.97,0,0,-0.0,0.9121520450596138
2020-06-27 16:00:00,2020-06-27 19:59:59.999,2020-06-27,9130.82,0,0,-0.0,0.9121520450596138
2020-06-27 20:00:00,2020-06-27 23:59:59.999,2020-06-27,8937.45,0,0,0.0,0.9121520450596138
2020-06-28 00:00:00,2020-06-28 01:59:59.999,2020-06-28,9012.0,0,0,-0.0,0.9121520450596138
2020-06-28 04:00:00,2020-06-28 07:59:59.999,2020-06-28,8971.86,0,0,0.0,0.9121520450596138
2020-06-28 08:00:00,2020-06-28 11:59:59.999,2020-06-28,9023.42,0,0,0.0,0.9121520450596138
2020-06-28 12:00:00,2020-06-28 15:59:59.999,2020-06-28,9052.8,0,0,0.0,0.9121520450596138
2020-06-28 16:00:00,2020-06-28 19:59:59.999,2020-06-28,9159.27,0,0,-0.0,0.9121520450596138
2020-06-28 20:00:00,2020-06-28 23:59:59.999,2020-06-28,9112.12,0,0,0.0,0.9121520450596138
2020-06-29 00:00:00,2020-06-29 03:59:59.999,2020-06-29,9116.16,0,0,-0.0,0.9121520450596138
2020-06-29 04:00:00,2020-06-29 07:59:59.999,2020-06-29,9097.01,0,0,-0.0,0.9121520450596138
2020-06-29 08:00:00,2020-06-29 11:59:59.999,2020-06-29,9096.91,0,0,0.0,0.9121520450596138
2020-06-29 12:00:00,2020-06-29 15:59:59.999,2020-06-29,9097.37,0,0,0.0,0.9121520450596138
2020-06-29 16:00:00,2020-06-29 19:59:59.999,2020-06-29,9124.43,0,0,0.0,0.9121520450596138
2020-06-29 20:00:00,2020-06-29 23:59:59.999,2020-06-29,9158.1,0,0,0.0,0.9121520450596138
2020-06-30 00:00:00,2020-06-30 03:59:59.999,2020-06-30,9192.93,0,0,-0.0,0.9121520450596138
2020-06-30 04:00:00,2020-06-30 07:59:59.999,2020-06-30,9161.67,0,0,-0.0,0.9121520450596138
2020-06-30 08:00:00,2020-06-30 11:59:59.999,2020-06-30,9144.34,0,0,0.0,0.9121520450596138
2020-06-30 12:00:00,2020-06-30 15:59:59.999,2020-06-30,9148.89,0,0,0.0,0.9121520450596138
2020-06-30 16:00:00,2020-06-30 19:59:59.999,2020-06-30,9169.99,0,0,-0.0,0.9121520450596138
2020-06-30 20:00:00,2020-06-30 23:59:59.999,2020-06-30,9134.29,0,0,0.0,0.9121520450596138
2020-07-01 00:00:00,2020-07-01 03:59:59.999,2020-07-01,9138.08,0,0,0.0,0.9121520450596138
2020-07-01 04:00:00,2020-07-01 07:59:59.999,2020-07-01,9138.55,0,0,-0.0,0.9121520450596138
2020-07-01 08:00:00,2020-07-01 11:59:59.999,2020-07-01,9135.37,0,0,0.0,0.9121520450596138
2020-07-01 12:00:00,2020-07-01 15:59:59.999,2020-07-01,9159.06,0,0,0.0,0.9121520450596138
2020-07-01 16:00:00,2020-07-01 19:59:59.999,2020-07-01,9263.83,0,0,-0.0,0.9121520450596138
2020-07-01 20:00:00,2020-07-01 23:59:59.999,2020-07-01,9240.01,0,0,-0.0,0.9121520450596138
2020-07-02 00:00:00,2020-07-02 03:59:59.999,2020-07-02,9231.99,0,0,0.0,0.9121520450596138
2020-07-02 04:00:00,2020-07-02 07:59:59.999,2020-07-02,9237.88,0,0,-0.0,0.9121520450596138
2020-07-02 08:00:00,2020-07-02 11:59:59.999,2020-07-02,9208.33,0,0,-0.0,0.9121520450596138
2020-07-02 12:00:00,2020-07-02 15:59:59.999,2020-07-02,9196.79,0,0,-0.0,0.9121520450596138
2020-07-02 16:00:00,2020-07-02 19:59:59.999,2020-07-02,9048.92,0,0,0.0,0.9121520450596138
2020-07-02 20:00:00,2020-07-02 23:59:59.999,2020-07-02,9055.14,0,0,0.0,0.9121520450596138
2020-07-03 00:00:00,2020-07-03 03:59:59.999,2020-07-03,9086.54,0,0,0.0,0.9121520450596138
2020-07-03 04:00:00,2020-07-03 07:59:59.999,2020-07-03,9093.77,0,0,0.0,0.9121520450596138
2020-07-03 08:00:00,2020-07-03 11:59:59.999,2020-07-03,9105.25,0,0,-0.0,0.9121520450596138
2020-07-03 12:00:00,2020-07-03 15:59:59.999,2020-07-03,9097.0,0,0,0.0,0.9121520450596138
2020-07-03 16:00:00,2020-07-03 19:59:59.999,2020-07-03,9100.38,0,0,-0.0,0.9121520450596138
2020-07-03 20:00:00,2020-07-03 23:59:59.999,2020-07-03,9085.7,0,0,-0.0,0.9121520450596138
2020-07-04 00:00:00,2020-07-04 03:59:59.999,2020-07-04,9057.79,0,0,0.0,0.9121520450596138
2020-07-04 04:00:00,2020-07-04 07:59:59.999,2020-07-04,9084.96,0,0,-0.0,0.9121520450596138
2020-07-04 08:00:00,2020-07-04 11:59:59.999,2020-07-04,9073.6,0,0,-0.0,0.9121520450596138
2020-07-04 12:00:00,2020-07-04 15:59:59.999,2020-07-04,9058.42,0,0,0.0,0.9121520450596138
2020-07-04 16:00:00,2020-07-04 19:59:59.999,2020-07-04,9066.0,0,0,0.0,0.9121520450596138
2020-07-04 20:00:00,2020-07-04 23:59:59.999,2020-07-04,9129.31,0,0,0.0,0.9121520450596138
2020-07-05 00:00:00,2020-07-05 03:59:59.999,2020-07-05,9135.0,0,0,-0.0,0.9121520450596138
2020-07-05 04:00:00,2020-07-05 07:59:59.999,2020-07-05,9128.98,0,0,-0.0,0.9121520450596138
2020-07-05 08:00:00,2020-07-05 11:59:59.999,2020-07-05,9062.17,0,0,-0.0,0.9121520450596138
2020-07-05 12:00:00,2020-07-05 15:59:59.999,2020-07-05,9034.54,0,0,-0.0,0.9121520450596138
2020-07-05 16:00:00,2020-07-05 19:59:59.999,2020-07-05,9028.25,0,0,0.0,0.9121520450596138
2020-07-05 20:00:00,2020-07-05 23:59:59.999,2020-07-05,9029.23,0,0,0.0,0.9121520450596138
2020-07-06 00:00:00,2020-07-06 03:59:59.999,2020-07-06,9069.41,0,0,0.0,0.9121520450596138
2020-07-06 04:00:00,2020-07-06 07:59:59.999,2020-07-06,9087.91,0,0,0.0,0.9121520450596138
2020-07-06 08:00:00,2020-07-06 11:59:59.999,2020-07-06,9200.08,0,0,0.0,0.9121520450596138
2020-07-06 12:00:00,2020-07-06 15:59:59.999,2020-07-06,9223.0,0,0,0.0,0.9121520450596138
2020-07-06 16:00:00,2020-07-06 19:59:59.999,2020-07-06,9305.02,0,0,-0.0,0.9121520450596138
2020-07-06 20:00:00,2020-07-06 23:59:59.999,2020-07-06,9289.62,0,0,0.0,0.9121520450596138
2020-07-07 00:00:00,2020-07-07 03:59:59.999,2020-07-07,9342.47,0,0,-0.0,0.9121520450596138
2020-07-07 04:00:00,2020-07-07 07:59:59.999,2020-07-07,9295.58,0,0,-0.0,0.9121520450596138
2020-07-07 08:00:00,2020-07-07 11:59:59.999,2020-07-07,9262.02,0,0,0.0,0.9121520450596138
2020-07-07 12:00:00,2020-07-07 15:59:59.999,2020-07-07,9270.52,0,0,0.0,0.9121520450596138
2020-07-07 16:00:00,2020-07-07 19:59:59.999,2020-07-07,9275.64,0,0,-0.0,0.9121520450596138
2020-07-07 20:00:00,2020-07-07 23:59:59.999,2020-07-07,9238.5,0,0,0.0,0.9121520450596138
2020-07-08 00:00:00,2020-07-08 03:59:59.999,2020-07-08,9257.4,0,0,0.0,0.9121520450596138
2020-07-08 04:00:00,2020-07-08 07:59:59.999,2020-07-08,9311.23,0,0,-0.0,0.9121520450596138
2020-07-08 08:00:00,2020-07-08 11:59:59.999,2020-07-08,9284.14,0,0,0.0,0.9121520450596138
2020-07-08 12:00:00,2020-07-08 15:59:59.999,2020-07-08,9309.83,0,0,0.0,0.9121520450596138
2020-07-08 16:00:00,2020-07-08 19:59:59.999,2020-07-08,9411.38,0,0,0.0,0.9121520450596138
2020-07-08 20:00:00,2020-07-08 23:59:59.999,2020-07-08,9430.0,0,0,0.0,0.9121520450596138
2020-07-09 00:00:00,2020-07-09 03:59:59.999,2020-07-09,9436.06,0,0,-0.0,0.9121520450596138
2020-07-09 04:00:00,2020-07-09 07:59:59.999,2020-07-09,9385.02,0,0,0.0,0.9121520450596138
2020-07-09 08:00:00,2020-07-09 11:59:59.999,2020-07-09,9402.58,0,0,-0.0,0.9121520450596138
2020-07-09 12:00:00,2020-07-09 15:59:59.999,2020-07-09,9401.7,0,0,-0.0,0.9121520450596138
2020-07-09 16:00:00,2020-07-09 19:59:59.999,2020-07-09,9208.58,0,0,0.0,0.9121520450596138
2020-07-09 20:00:00,2020-07-09 23:59:59.999,2020-07-09,9218.21,0,0,0.0,0.9121520450596138
2020-07-10 00:00:00,2020-07-10 03:59:59.999,2020-07-10,9232.42,0,0,-0.0,0.9121520450596138
2020-07-10 04:00:00,2020-07-10 07:59:59.999,2020-07-10,9222.62,0,0,-0.0,0.9121520450596138
2020-07-10 08:00:00,2020-07-10 11:59:59.999,2020-07-10,9154.99,0,0,0.0,0.9121520450596138
2020-07-10 12:00:00,2020-07-10 15:59:59.999,2020-07-10,9161.49,0,0,0.0,0.9121520450596138
2020-07-10 16:00:00,2020-07-10 19:59:59.999,2020-07-10,9245.91,0,0,-0.0,0.9121520450596138
2020-07-10 20:00:00,2020-07-10 23:59:59.999,2020-07-10,9235.58,0,0,0.0,0.9121520450596138
2020-07-11 00:00:00,2020-07-11 03:59:59.999,2020-07-11,9288.34,0,0,-0.0,0.9121520450596138
2020-07-11 04:00:00,2020-07-11 07:59:59.999,2020-07-11,9268.19,0,0,0.0,0.9121520450596138
2020-07-11 08:00:00,2020-07-11 11:59:59.999,2020-07-11,9268.22,0,0,-0.0,0.9121520450596138
2020-07-11 12:00:00,2020-07-11 15:59:59.999,2020-07-11,9200.37,0,0,0.0,0.9121520450596138
2020-07-11 16:00:00,2020-07-11 19:59:59.999,2020-07-11,9226.65,0,0,-0.0,0.9121520450596138
2020-07-11 20:00:00,2020-07-11 23:59:59.999,2020-07-11,9205.1,0,0,0.0,0.9121520450596138
2020-07-12 00:00:00,2020-07-12 03:59:59.999,2020-07-12,9234.02,0,0,0.0,0.9121520450596138
2020-07-12 04:00:00,2020-07-12 07:59:59.999,2020-07-12,9272.47,0,0,-0.0,0.9121520450596138
2020-07-12 08:00:00,2020-07-12 11:59:59.999,2020-07-12,9255.95,0,0,-0.0,0.9121520450596138
2020-07-12 12:00:00,2020-07-12 15:59:59.999,2020-07-12,9245.28,0,0,-0.0,0.9121520450596138
2020-07-12 16:00:00,2020-07-12 19:59:59.999,2020-07-12,9215.75,0,0,0.0,0.9121520450596138
2020-07-12 20:00:00,2020-07-12 23:59:59.999,2020-07-12,9220.28,0,0,0.0,0.9121520450596138
2020-07-13 00:00:00,2020-07-13 03:59:59.999,2020-07-13,9303.31,0,0,-0.0,0.9121520450596138
2020-07-13 04:00:00,2020-07-13 07:59:59.999,2020-07-13,9271.99,0,0,-0.0,0.9121520450596138
2020-07-13 08:00:00,2020-07-13 11:59:59.999,2020-07-13,9270.01,0,0,0.0,0.9121520450596138
2020-07-13 12:00:00,2020-07-13 15:59:59.999,2020-07-13,9309.03,0,0,-0.0,0.9121520450596138
2020-07-13 16:00:00,2020-07-13 19:59:59.999,2020-07-13,9290.38,0,0,-0.0,0.9121520450596138
2020-07-13 20:00:00,2020-07-13 23:59:59.999,2020-07-13,9234.56,0,0,0.0,0.9121520450596138
2020-07-14 00:00:00,2020-07-14 03:59:59.999,2020-07-14,9242.61,0,0,-0.0,0.9121520450596138
2020-07-14 04:00:00,2020-07-14 07:59:59.999,2020-07-14,9217.16,0,0,-0.0,0.9121520450596138
2020-07-14 08:00:00,2020-07-14 11:59:59.999,2020-07-14,9181.2,0,0,0.0,0.9121520450596138
2020-07-14 12:00:00,2020-07-14 15:59:59.999,2020-07-14,9232.81,0,0,-0.0,0.9121520450596138
2020-07-14 16:00:00,2020-07-14 19:59:59.999,2020-07-14,9219.27,0,0,0.0,0.9121520450596138
2020-07-14 20:00:00,2020-07-14 23:59:59.999,2020-07-14,9268.89,0,0,-0.0,0.9121520450596138
2020-07-15 00:00:00,2020-07-15 03:59:59.999,2020-07-15,9255.85,0,0,-0.0,0.9121520450596138
2020-07-15 04:00:00,2020-07-15 07:59:59.999,2020-07-15,9234.86,0,0,-0.0,0.9121520450596138
2020-07-15 08:00:00,2020-07-15 11:59:59.999,2020-07-15,9231.2,0,0,-0.0,0.9121520450596138
2020-07-15 12:00:00,2020-07-15 15:59:59.999,2020-07-15,9219.22,0,0,-0.0,0.9121520450596138
2020-07-15 16:00:00,2020-07-15 19:59:59.999,2020-07-15,9204.98,0,0,-0.0,0.9121520450596138
2020-07-15 20:00:00,2020-07-15 23:59:59.999,2020-07-15,9185.46,0,0,0.0,0.9121520450596138
2020-07-16 00:00:00,2020-07-16 03:59:59.999,2020-07-16,9197.6,0,0,0.0,0.9121520450596138
2020-07-16 04:00:00,2020-07-16 07:59:59.999,2020-07-16,9203.58,0,0,-0.0,0.9121520450596138
2020-07-16 08:00:00,2020-07-16 11:59:59.999,2020-07-16,9123.69,0,0,-0.0,0.9121520450596138
2020-07-16 12:00:00,2020-07-16 15:59:59.999,2020-07-16,9081.62,0,0,0.0,0.9121520450596138
2020-07-16 16:00:00,2020-07-16 19:59:59.999,2020-07-16,9125.25,0,0,0.0,0.9121520450596138
2020-07-16 20:00:00,2020-07-16 23:59:59.999,2020-07-16,9126.13,0,0,0.0,0.9121520450596138
2020-07-17 00:00:00,2020-07-17 03:59:59.999,2020-07-17,9133.72,0,0,-0.0,0.9121520450596138
2020-07-17 04:00:00,2020-07-17 07:59:59.999,2020-07-17,9119.81,0,0,-0.0,0.9121520450596138
2020-07-17 08:00:00,2020-07-17 11:59:59.999,2020-07-17,9109.94,0,0,0.0,0.9121520450596138
2020-07-17 12:00:00,2020-07-17 15:59:59.999,2020-07-17,9138.92,0,0,0.0,0.9121520450596138
2020-07-17 16:00:00,2020-07-17 19:59:59.999,2020-07-17,9148.16,0,0,0.0,0.9121520450596138
2020-07-17 20:00:00,2020-07-17 23:59:59.999,2020-07-17,9164.74,0,0,-0.0,0.9121520450596138
2020-07-18 00:00:00,2020-07-18 03:59:59.999,2020-07-18,9154.31,0,0,-0.0,0.9121520450596138
2020-07-18 04:00:00,2020-07-18 07:59:59.999,2020-07-18,9135.01,0,0,-0.0,0.9121520450596138
2020-07-18 08:00:00,2020-07-18 11:59:59.999,2020-07-18,9132.36,0,0,0.0,0.9121520450596138
2020-07-18 12:00:00,2020-07-18 15:59:59.999,2020-07-18,9159.91,0,0,0.0,0.9121520450596138
2020-07-18 16:00:00,2020-07-18 19:59:59.999,2020-07-18,9169.57,0,0,-0.0,0.9121520450596138
2020-07-18 20:00:00,2020-07-18 23:59:59.999,2020-07-18,9163.85,0,0,0.0,0.9121520450596138
2020-07-19 00:00:00,2020-07-19 03:59:59.999,2020-07-19,9170.3,0,0,-0.0,0.9121520450596138
2020-07-19 04:00:00,2020-07-19 07:59:59.999,2020-07-19,9153.41,0,0,0.0,0.9121520450596138
2020-07-19 08:00:00,2020-07-19 11:59:59.999,2020-07-19,9154.79,0,0,-0.0,0.9121520450596138
2020-07-19 12:00:00,2020-07-19 15:59:59.999,2020-07-19,9124.41,0,0,-0.0,0.9121520450596138
2020-07-19 16:00:00,2020-07-19 19:59:59.999,2020-07-19,9120.59,0,0,0.0,0.9121520450596138
2020-07-19 20:00:00,2020-07-19 23:59:59.999,2020-07-19,9165.45,0,0,0.0,0.9121520450596138
2020-07-20 00:00:00,2020-07-20 03:59:59.999,2020-07-20,9208.99,0,0,-0.0,0.9121520450596138
2020-07-20 04:00:00,2020-07-20 07:59:59.999,2020-07-20,9191.98,0,0,-0.0,0.9121520450596138
2020-07-20 08:00:00,2020-07-20 11:59:59.999,2020-07-20,9180.72,0,0,-0.0,0.9121520450596138
2020-07-20 12:00:00,2020-07-20 15:59:59.999,2020-07-20,9147.72,0,0,0.0,0.9121520450596138
2020-07-20 16:00:00,2020-07-20 19:59:59.999,2020-07-20,9173.82,0,0,-0.0,0.9121520450596138
2020-07-20 20:00:00,2020-07-20 23:59:59.999,2020-07-20,9158.64,0,0,0.0,0.9121520450596138
2020-07-21 00:00:00,2020-07-21 03:59:59.999,2020-07-21,9160.78,0,0,0.0,0.9121520450596138
2020-07-21 04:00:00,2020-07-21 07:59:59.999,2020-07-21,9180.71,0,0,0.0,0.9121520450596138
2020-07-21 08:00:00,2020-07-21 11:59:59.999,2020-07-21,9315.28,0,0,0.0,0.9121520450596138
2020-07-21 12:00:00,2020-07-21 15:59:59.999,2020-07-21,9344.64,0,0,-0.0,0.9121520450596138
2020-07-21 16:00:00,2020-07-21 19:59:59.999,2020-07-21,9337.99,0,0,0.0,0.9121520450596138
2020-07-21 20:00:00,2020-07-21 23:59:59.999,2020-07-21,9354.35,0,0,0.0,0.9121520450596138
2020-07-22 00:00:00,2020-07-22 03:59:59.999,2020-07-22,9390.0,0,0,-0.0,0.9121520450596138
2020-07-22 04:00:00,2020-07-22 07:59:59.999,2020-07-22,9359.05,0,0,-0.0,0.9121520450596138
2020-07-22 08:00:00,2020-07-22 11:59:59.999,2020-07-22,9302.0,0,0,0.0,0.9121520450596138
2020-07-22 12:00:00,2020-07-22 15:59:59.999,2020-07-22,9344.69,0,0,-0.0,0.9121520450596138
2020-07-22 16:00:00,2020-07-22 19:59:59.999,2020-07-22,9338.14,0,0,0.0,0.9121520450596138
2020-07-22 20:00:00,2020-07-22 23:59:59.999,2020-07-22,9373.88,0,0,0.0,0.9121520450596138
2020-07-23 00:00:00,2020-07-23 03:59:59.999,2020-07-23,9518.16,0,0,-0.0,0.9121520450596138
2020-07-23 04:00:00,2020-07-23 07:59:59.999,2020-07-23,9492.0,0,0,-0.0,0.9121520450596138
2020-07-23 08:00:00,2020-07-23 11:59:59.999,2020-07-23,9491.66,0,0,0.0,0.9121520450596138
2020-07-23 12:00:00,2020-07-23 15:59:59.999,2020-07-23,9507.01,0,0,0.0,0.9121520450596138
2020-07-23 16:00:00,2020-07-23 19:59:59.999,2020-07-23,9525.0,1,1,0.006419422572178425,0.9180075344869283
2020-07-23 20:00:00,2020-07-23 23:59:59.999,2020-07-23,9595.67,1,0,0.0007920239024477027,0.918734618396869
2020-07-24 00:00:00,2020-07-24 03:59:59.999,2020-07-24,9603.27,1,0,-0.004340188290030356,0.9147471371644574
2020-07-24 04:00:00,2020-07-24 07:59:59.999,2020-07-24,9561.59,1,0,-0.005602624668072931,0.9096221522887308
2020-07-24 08:00:00,2020-07-24 11:59:59.999,2020-07-24,9508.02,1,0,0.002531547051857208,0.9119249035666613
2020-07-24 12:00:00,2020-07-24 15:59:59.999,2020-07-24,9532.09,1,0,0.002056212226279941,0.9138000147028242
2020-07-24 16:00:00,2020-07-24 19:59:59.999,2020-07-24,9551.69,1,0,0.0031481339951358045,0.9166767795938658
2020-07-24 20:00:00,2020-07-24 23:59:59.999,2020-07-24,9581.76,1,0,-0.004556574157566051,0.9124998738691276
2020-07-25 00:00:00,2020-07-25 03:59:59.999,2020-07-25,9538.1,1,0,0.004559608307734164,0.9166605158748277
2020-07-25 04:00:00,2020-07-25 07:59:59.999,2020-07-25,9581.59,1,0,-0.0013661615660865989,0.9154082095088903
2020-07-25 08:00:00,2020-07-25 11:59:59.999,2020-07-25,9568.5,1,0,0.0006051105188902284,0.9159621326455426
2020-07-25 12:00:00,2020-07-25 15:59:59.999,2020-07-25,9574.29,1,0,0.0019750811809544633,0.9177712322161977
2020-07-25 16:00:00,2020-07-25 19:59:59.999,2020-07-25,9593.2,1,0,0.008437226368677608,0.9255146758570659
2020-07-25 20:00:00,2020-07-25 23:59:59.999,2020-07-25,9674.14,1,0,0.00271652053825977,0.9280288554824925
2020-07-26 00:00:00,2020-07-26 03:59:59.999,2020-07-26,9700.42,1,0,-0.0023431975110355108,0.9258543005781568
2020-07-26 04:00:00,2020-07-26 07:59:59.999,2020-07-26,9677.69,1,0,0.004013354426521287,0.9295700820336958
2020-07-26 08:00:00,2020-07-26 11:59:59.999,2020-07-26,9716.53,1,0,0.026174982221019327,0.9539015624041193
2020-07-26 12:00:00,2020-07-26 15:59:59.999,2020-07-26,9970.86,1,0,-0.0009056390321396934,0.9530376719163871
2020-07-26 16:00:00,2020-07-26 19:59:59.999,2020-07-26,9961.83,1,0,-0.009619718465382343,0.943869717825648
2020-07-26 20:00:00,2020-07-26 23:59:59.999,2020-07-26,9866.0,1,0,0.0066430164200284025,0.9501398598595313
2020-07-27 00:00:00,2020-07-27 03:59:59.999,2020-07-27,9931.54,1,0,0.031949727836770414,0.9804965697889105
2020-07-27 04:00:00,2020-07-27 07:59:59.999,2020-07-27,10248.85,1,0,-0.008869287773750179,0.9718002635502777
2020-07-27 08:00:00,2020-07-27 11:59:59.999,2020-07-27,10157.95,1,0,0.009645647005547264,0.9811739058523815
2020-07-27 12:00:00,2020-07-27 15:59:59.999,2020-07-27,10255.93,1,0,0.004296051162595571,0.9853890791513271
2020-07-27 16:00:00,2020-07-27 19:59:59.999,2020-07-27,10299.99,1,0,0.04776800754175481,1.0324591521157906
2020-07-27 20:00:00,2020-07-27 23:59:59.999,2020-07-27,10792.0,1,0,0.022049666419569958,1.055224532011776
2020-07-28 00:00:00,2020-07-28 03:59:59.999,2020-07-28,11029.96,1,0,-0.005356320421832872,1.0495724113013423
2020-07-28 04:00:00,2020-07-28 07:59:59.999,2020-07-28,10970.88,1,0,-0.008136083887527512,1.04103300211696
2020-07-28 08:00:00,2020-07-28 11:59:59.999,2020-07-28,10881.62,1,0,0.009398416779854424,1.0508170641524384
2020-07-28 12:00:00,2020-07-28 15:59:59.999,2020-07-28,10983.89,1,0,0.015145818102693998,1.066732548265298
2020-07-28 16:00:00,2020-07-28 19:59:59.999,2020-07-28,11150.25,1,0,-0.014014932400618907,1.05178236371182
2020-07-28 20:00:00,2020-07-28 23:59:59.999,2020-07-28,10993.98,1,0,-0.007978002506826343,1.0433912413774913
2020-07-29 00:00:00,2020-07-29 03:59:59.999,2020-07-29,10906.27,1,0,0.006578784497357937,1.0502554875009447
2020-07-29 04:00:00,2020-07-29 07:59:59.999,2020-07-29,10978.02,1,0,0.0033949655766705167,1.0538210687277196
2020-07-29 08:00:00,2020-07-29 11:59:59.999,2020-07-29,11015.29,1,0,0.007781002588220565,1.0620208531910114
2020-07-29 12:00:00,2020-07-29 15:59:59.999,2020-07-29,11101.0,1,0,0.005482388973966357,1.067843264606668
2020-07-29 16:00:00,2020-07-29 19:59:59.999,2020-07-29,11161.86,1,0,0.00386046769982773,1.0719656390381607
2020-07-29 20:00:00,2020-07-29 23:59:59.999,2020-07-29,11204.95,1,0,-0.00931998804099976,1.0619749321019623
2020-07-30 00:00:00,2020-07-30 03:59:59.999,2020-07-30,11100.52,1,0,-0.010536443337789692,1.0507854934037169
2020-07-30 04:00:00,2020-07-30 07:59:59.999,2020-07-30,10983.56,1,0,-0.003816613192808127,1.0467750516267809
2020-07-30 08:00:00,2020-07-30 11:59:59.999,2020-07-30,10941.64,1,0,-0.0014458527240888142,1.045261569066878
2020-07-30 12:00:00,2020-07-30 15:59:59.999,2020-07-30,10925.82,1,0,0.0077714990728383615,1.053384818381755
2020-07-30 16:00:00,2020-07-30 19:59:59.999,2020-07-30,11010.73,1,0,0.009635146806796557,1.063534335750914
2020-07-30 20:00:00,2020-07-30 23:59:59.999,2020-07-30,11116.82,1,0,-0.0015319129031502454,1.0619050937790337
2020-07-31 00:00:00,2020-07-31 03:59:59.999,2020-07-31,11099.79,1,0,-0.011129039378222516,1.0500871101744318
2020-07-31 04:00:00,2020-07-31 07:59:59.999,2020-07-31,10976.26,1,0,0.014107719751536463,1.0649014448394736
2020-07-31 08:00:00,2020-07-31 11:59:59.999,2020-07-31,11131.11,1,0,0.007883310828839196,1.073296393931223
2020-07-31 12:00:00,2020-07-31 15:59:59.999,2020-07-31,11218.86,1,0,0.011412032951654494,1.0855448877456582
2020-07-31 16:00:00,2020-07-31 19:59:59.999,2020-07-31,11346.89,1,0,-0.0026544718420641322,1.0826633394078407
2020-07-31 20:00:00,2020-07-31 23:59:59.999,2020-07-31,11316.77,1,0,0.0016515313114959795,1.0844513918126815
2020-08-01 00:00:00,2020-08-01 03:59:59.999,2020-08-01,11335.46,1,0,0.0027083153220073264,1.0873884281330999
2020-08-01 04:00:00,2020-08-01 07:59:59.999,2020-08-01,11366.16,1,0,0.025618150721087973,1.1152453087773806
2020-08-01 08:00:00,2020-08-01 11:59:59.999,2020-08-01,11657.34,1,0,-2.9166173415196006e-05,1.1152127813393042
2020-08-01 12:00:00,2020-08-01 15:59:59.999,2020-08-01,11657.0,1,0,-0.0020682851505533506,1.112906203303953
2020-08-01 16:00:00,2020-08-01 19:59:59.999,2020-08-01,11632.89,1,0,0.011708182575439263,1.1259363123215747
2020-08-01 20:00:00,2020-08-01 23:59:59.999,2020-08-01,11769.09,1,0,0.0027257842365042695,1.1290053717730086
2020-08-02 00:00:00,2020-08-02 03:59:59.999,2020-08-02,11801.17,1,0,0.01684493995086922,1.1480233994647338
2020-08-02 04:00:00,2020-08-02 07:59:59.999,2020-08-02,11999.96,1,0,-0.05616768722562393,1.083541580235901
2020-08-02 08:00:00,2020-08-02 11:59:59.999,2020-08-02,11325.95,1,0,-0.019460619197506634,1.0624551901582655
2020-08-02 12:00:00,2020-08-02 15:59:59.999,2020-08-02,11105.54,1,0,-0.0019737896581345504,1.0603581270916997
2020-08-02 16:00:00,2020-08-02 19:59:59.999,2020-08-02,11083.62,1,0,0.010752804589114318,1.071759950826796
2020-08-02 20:00:00,2020-08-02 23:59:59.999,2020-08-02,11202.8,1,0,-0.011732781090441513,1.059185225942243
2020-08-03 00:00:00,2020-08-03 03:59:59.999,2020-08-03,11071.36,1,0,0.005862875021677594,1.0653950965467496
2020-08-03 04:00:00,2020-08-03 07:59:59.999,2020-08-03,11136.27,1,0,0.005447066207985296,1.0711983741753026
2020-08-03 08:00:00,2020-08-03 11:59:59.999,2020-08-03,11196.93,1,0,0.003056194867700368,1.074472165148746
2020-08-03 12:00:00,2020-08-03 15:59:59.999,2020-08-03,11231.15,1,0,0.013464338024156142,1.0889392215778557
2020-08-03 16:00:00,2020-08-03 19:59:59.999,2020-08-03,11382.37,1,0,0.0015014447781962481,1.0905742036858668
2020-08-03 20:00:00,2020-08-03 23:59:59.999,2020-08-03,11399.46,1,0,-0.01577092248229295,1.0733748424583487
2020-08-04 00:00:00,2020-08-04 03:59:59.999,2020-08-04,11219.68,1,0,0.00373718323517247,1.07738624092464
2020-08-04 04:00:00,2020-08-04 07:59:59.999,2020-08-04,11261.61,1,0,0.002685228843833043,1.0802792695347196
2020-08-04 08:00:00,2020-08-04 11:59:59.999,2020-08-04,11291.85,1,0,-0.01540403034046689,1.0636386148906294
2020-08-04 12:00:00,2020-08-04 15:59:59.999,2020-08-04,11117.91,1,0,0.008364881528992507,1.072535825893851
2020-08-04 16:00:00,2020-08-04 19:59:59.999,2020-08-04,11210.91,1,0,0.0009339116985149776,1.0735374796487298
2020-08-04 20:00:00,2020-08-04 23:59:59.999,2020-08-04,11221.38,1,0,-0.0026191074538068904,1.0707257696338408
2020-08-05 00:00:00,2020-08-05 03:59:59.999,2020-08-05,11191.99,1,0,0.004339710811035458,1.075372409831975
