episode_id,entry_time,exit_time,hold_bars,hold_days,exit_reason,realized_return_pct,mfe_pct,mae_pct,giveback_ratio,win_flag,unit_size_positive_contribution_rank_desc
26,2019-10-31T00:00:00Z,2019-11-08T16:00:00Z,52,8.666667,vtrend_e5_trail_stop,-3.833113,3.825133110837755,5.098410128168586,2.002086172933338,0,171
27,2019-11-09T08:00:00Z,2019-11-12T04:00:00Z,17,2.833333,vtrend_e5_trend_exit,-1.130283,3.571833618837903,2.412381182198485,1.3164433511233196,0,117
28,2019-12-25T12:00:00Z,2019-12-25T16:00:00Z,1,0.166667,vtrend_e5_trend_exit,-0.577875,0.441039094309613,1.3188938867337383,2.310257996299818,0,107
29,2019-12-29T04:00:00Z,2019-12-31T16:00:00Z,15,2.5,vtrend_e5_trail_stop,-1.730321,2.9268569347177937,2.315427203856302,1.5911874200188185,0,135
30,2020-01-05T00:00:00Z,2020-01-09T08:00:00Z,26,4.333333,vtrend_e5_trail_stop,7.879817,14.85359144251029,0.591533746151356,0.46950089273033796,1,30
31,2020-01-10T20:00:00Z,2020-01-19T12:00:00Z,52,8.666667,vtrend_e5_trail_stop,7.517514,14.044811264300542,1.3155047990285496,0.4647479515009071,1,32
32,2020-01-21T12:00:00Z,2020-01-23T16:00:00Z,13,2.166667,vtrend_e5_trail_stop,-3.646271,1.760804380471524,4.143237934009434,3.070798460317079,0,165
33,2020-01-24T04:00:00Z,2020-02-11T04:00:00Z,108,18.0,vtrend_e5_trail_stop,16.74632,22.320888736128392,1.0915310749680331,0.24974671940841872,1,15
34,2020-02-11T16:00:00Z,2020-02-15T20:00:00Z,25,4.166667,vtrend_e5_trail_stop,-2.865197,3.1924040335563384,3.677261720677556,1.8975045044057817,0,151
35,2020-02-16T08:00:00Z,2020-02-20T00:00:00Z,22,3.666667,vtrend_e5_trail_stop,-3.85659,2.8131475651619424,6.214348318608375,2.3709163528284343,0,172
36,2020-02-20T16:00:00Z,2020-02-25T08:00:00Z,28,4.666667,vtrend_e5_trail_stop,-0.766532,4.236152826846109,1.9199362790437016,1.1809500344610315,0,109
37,2020-04-03T16:00:00Z,2020-04-10T12:00:00Z,41,6.833333,vtrend_e5_trail_stop,2.548915,11.006382834944812,1.7552686352128266,0.7684148336266025,1,57
38,2020-04-12T20:00:00Z,2020-04-15T16:00:00Z,17,2.833333,vtrend_e5_trail_stop,-5.956309,0.57051131447201,7.644686922278717,11.440299515378365,0,196
39,2020-04-15T20:00:00Z,2020-04-20T20:00:00Z,30,5.0,vtrend_e5_trail_stop,0.377498,8.258269833591497,3.9851860919495032,0.9542884880723463,1,83
40,2020-04-23T12:00:00Z,2020-04-30T12:00:00Z,42,7.0,vtrend_e5_trail_stop,23.639721,32.47396709086163,0.4592571781950031,0.2720408647992883,1,11
41,2020-04-30T16:00:00Z,2020-05-10T04:00:00Z,57,9.5,vtrend_e5_trail_stop,-1.95328,14.583676605840369,7.611433097287547,1.1339360473214117,0,138
42,2020-05-11T04:00:00Z,2020-05-21T16:00:00Z,63,10.5,vtrend_e5_trail_stop,4.233015,14.302933884030574,5.80059720110043,0.7040456850096873,1,44
43,2020-05-22T12:00:00Z,2020-05-25T00:00:00Z,15,2.5,vtrend_e5_trail_stop,-5.076139,1.4460956441545494,5.803144684793233,4.510237390257636,0,186
44,2020-05-25T20:00:00Z,2020-05-26T00:00:00Z,1,0.166667,vtrend_e5_trend_exit,-0.50955,0.1455714684130888,1.278397852823813,4.500342515980176,0,103
45,2020-05-28T20:00:00Z,2020-06-02T16:00:00Z,29,4.833333,vtrend_e5_trail_stop,-0.032556,9.70550662995226,2.068282809909669,1.0033543843965371,0,92
46,2020-06-04T00:00:00Z,2020-06-11T16:00:00Z,46,7.666667,vtrend_e5_trail_stop,-1.694585,3.273373622158648,5.818410420913243,1.5176876200531286,0,134
47,2020-06-13T00:00:00Z,2020-06-15T00:00:00Z,12,2.0,vtrend_e5_trend_exit,-1.495258,0.2142891944960459,3.719774439905824,7.977757341038448,0,127
48,2020-06-23T20:00:00Z,2020-06-24T12:00:00Z,4,0.666667,vtrend_e5_trail_stop,-3.395678,0.2107593933728901,4.576972854790324,17.11163301268443,0,163
49,2020-07-09T00:00:00Z,2020-07-10T08:00:00Z,8,1.333333,vtrend_e5_trail_stop,-3.172528,0.0,3.393134007151005,,0,160
50,2020-07-11T00:00:00Z,2020-07-11T12:00:00Z,3,0.5,vtrend_e5_trend_exit,-1.145009,0.0177393366112296,1.2839901512534353,65.54632577833662,0,119
51,2020-07-25T20:00:00Z,2020-08-02T08:00:00Z,45,7.5,vtrend_e5_trail_stop,16.840574,25.19299520118056,0.3492069350340197,0.3315374426296544,1,14
52,2020-08-02T20:00:00Z,2020-08-11T20:00:00Z,54,9.0,vtrend_e5_trail_stop,1.441592,7.609630575928223,2.4790927603532658,0.8105569008093202,1,66
53,2020-08-12T12:00:00Z,2020-08-19T04:00:00Z,40,6.666667,vtrend_e5_trail_stop,3.080331,8.68292443300018,1.7568427805014455,0.6452426801858433,1,52
54,2020-08-19T12:00:00Z,2020-08-25T16:00:00Z,37,6.166667,vtrend_e5_trail_stop,-3.762374,0.5118518139398943,6.2118729095534615,8.350514147912754,0,169
55,2020-08-26T04:00:00Z,2020-08-27T08:00:00Z,7,1.166667,vtrend_e5_trend_exit,0.159613,1.430232261158258,1.1656205439780265,0.8884006434935685,1,87
56,2020-08-31T00:00:00Z,2020-09-02T12:00:00Z,15,2.5,vtrend_e5_trail_stop,-2.800311,2.7976554170313173,4.80073071861228,2.000949217316942,0,149
57,2020-09-18T08:00:00Z,2020-09-21T12:00:00Z,19,3.166667,vtrend_e5_trail_stop,-3.094097,1.957968300409398,6.09886885979788,2.5802589854764477,0,155
58,2020-09-28T16:00:00Z,2020-10-02T08:00:00Z,22,3.666667,vtrend_e5_trail_stop,-3.962348,0.0660269459309282,4.9372744013656185,61.01107493514956,0,178
59,2020-10-09T00:00:00Z,2020-10-28T20:00:00Z,119,19.833333,vtrend_e5_trail_stop,20.260746,26.728359756132058,0.9817534424701296,0.24197570726906456,1,12
60,2020-10-29T08:00:00Z,2020-11-07T20:00:00Z,57,9.5,vtrend_e5_trail_stop,11.229217,21.350252812323376,1.7582264392303544,0.4740475862881356,1,24
61,2020-11-11T08:00:00Z,2020-11-26T04:00:00Z,89,14.833333,vtrend_e5_trail_stop,16.179084,26.39031455848387,0.3407802021034199,0.3869309907562734,1,16
62,2020-11-27T20:00:00Z,2020-12-08T12:00:00Z,64,10.666667,vtrend_e5_trail_stop,11.440252,18.24056042982591,1.1034953750869714,0.37281247229150033,1,23
63,2020-12-11T00:00:00Z,2021-01-04T12:00:00Z,147,24.5,vtrend_e5_trail_stop,68.073869,90.32440192825158,3.834820301164348,0.2463402187365281,1,1
64,2021-01-05T04:00:00Z,2021-01-11T04:00:00Z,36,6.0,vtrend_e5_trail_stop,13.393328,34.363666865705774,4.231856036123896,0.6102474147377367,1,20
65,2021-01-12T04:00:00Z,2021-01-17T08:00:00Z,31,5.166667,vtrend_e5_trail_stop,-0.83891,14.506180672644096,7.538400743635513,1.0578312113251165,0,112
66,2021-01-17T20:00:00Z,2021-01-21T12:00:00Z,22,3.666667,vtrend_e5_trail_stop,-9.797859,6.112938435283131,12.987390483067832,2.602806752223769,0,206
67,2021-02-01T12:00:00Z,2021-02-01T16:00:00Z,1,0.166667,vtrend_e5_trend_exit,-3.187471,0.7086373024870456,3.168732908038243,5.49802880657453,0,161
68,2021-02-02T04:00:00Z,2021-02-22T16:00:00Z,123,20.5,vtrend_e5_trail_stop,58.342363,73.73294375708929,0.2609366497838867,0.20873411494044022,1,3
69,2021-02-24T00:00:00Z,2021-02-26T08:00:00Z,14,2.333333,vtrend_e5_trail_stop,-8.168976,6.338032102078728,9.875628893210822,2.2888820801839684,0,205
70,2021-02-26T20:00:00Z,2021-02-28T16:00:00Z,11,1.833333,vtrend_e5_trend_exit,-7.782793,2.952483989514452,8.522610002291165,3.6360153103759627,0,204
71,2021-03-02T08:00:00Z,2021-03-15T12:00:00Z,79,13.166667,vtrend_e5_trail_stop,15.946111,27.829830487651176,4.299185829211413,0.4270137215864212,1,17
72,2021-03-18T00:00:00Z,2021-03-22T20:00:00Z,29,4.833333,vtrend_e5_trail_stop,-5.939132,1.963769773749838,9.02446403413009,4.024352487440097,0,195
73,2021-03-23T00:00:00Z,2021-03-25T00:00:00Z,12,2.0,vtrend_e5_trail_stop,-3.48369,5.657191221348492,4.871584826932739,1.615798523276645,0,164
74,2021-03-28T16:00:00Z,2021-04-07T12:00:00Z,59,9.833333,vtrend_e5_trail_stop,-0.264454,6.712327594878201,3.051602211849452,1.0393982558601267,0,95
75,2021-04-08T20:00:00Z,2021-04-16T12:00:00Z,46,7.666667,vtrend_e5_trail_stop,5.19583,12.223030253899848,0.5904746973586428,0.5749147394655076,1,41
76,2021-05-02T16:00:00Z,2021-05-04T16:00:00Z,12,2.0,vtrend_e5_trail_stop,-5.124388,4.112191080515103,6.091242960558528,2.2461454002662995,0,188
77,2021-05-05T16:00:00Z,2021-05-12T20:00:00Z,43,7.166667,vtrend_e5_trail_stop,-5.738881,3.1311299179040173,15.761799764535542,2.8328466561494885,0,194
78,2021-07-25T12:00:00Z,2021-07-27T00:00:00Z,9,1.5,vtrend_e5_trail_stop,8.046392,17.763403839047008,1.6582645048202944,0.5470242036431863,1,29
79,2021-07-27T04:00:00Z,2021-08-02T12:00:00Z,38,6.333333,vtrend_e5_trail_stop,7.168227,15.567707219619486,0.5027123805723392,0.539545104563239,1,34
80,2021-08-04T08:00:00Z,2021-08-18T00:00:00Z,82,13.666667,vtrend_e5_trail_stop,17.917037,27.14080602051177,1.4101535202318132,0.33984875075341797,1,13
81,2021-08-18T16:00:00Z,2021-08-25T00:00:00Z,38,6.333333,vtrend_e5_trail_stop,3.838405,10.103749126507578,4.225654247435909,0.6201009197734537,1,46
82,2021-08-27T04:00:00Z,2021-09-07T16:00:00Z,69,11.5,vtrend_e5_trail_stop,-0.553987,12.910274397509008,8.589937045990197,1.0429105519327218,0,105
83,2021-09-18T08:00:00Z,2021-09-20T04:00:00Z,11,1.833333,vtrend_e5_trail_stop,-6.520204,0.3161984737146958,8.684175519814916,21.6206055437293,0,199
84,2021-10-02T12:00:00Z,2021-10-21T16:00:00Z,115,19.166667,vtrend_e5_trail_stop,31.797029,40.36953320151604,1.76018236787629,0.21235083791343196,1,6
85,2021-10-25T00:00:00Z,2021-10-27T08:00:00Z,14,2.333333,vtrend_e5_trail_stop,-1.679495,4.592678987216157,4.782367067182708,1.3656896126802938,0,133
86,2021-10-28T16:00:00Z,2021-11-06T08:00:00Z,52,8.666667,vtrend_e5_trail_stop,-0.767437,5.016745015989908,5.522511329943418,1.1529750859479488,0,110
87,2021-11-06T20:00:00Z,2021-11-11T00:00:00Z,25,4.166667,vtrend_e5_trail_stop,5.847733,12.67771105311026,0.2246870375203685,0.5387390534851038,1,39
88,2021-11-15T04:00:00Z,2021-11-16T04:00:00Z,6,1.0,vtrend_e5_trail_stop,-7.497723,0.9477746728731362,8.339105235097179,8.9108708162363,0,203
89,2021-12-26T00:00:00Z,2021-12-28T16:00:00Z,16,2.666667,vtrend_e5_trail_stop,-3.095213,3.2466106224250586,6.218170771676715,1.9533674838062436,0,156
90,2022-02-05T20:00:00Z,2022-02-12T08:00:00Z,39,6.5,vtrend_e5_trail_stop,1.14314,10.182509388881613,1.1299238724926586,0.8877349427000572,1,70
91,2022-02-15T00:00:00Z,2022-02-17T16:00:00Z,16,2.666667,vtrend_e5_trail_stop,-1.632189,5.103312965864927,4.294343742871629,1.3198292973441754,0,131
92,2022-03-01T16:00:00Z,2022-03-04T04:00:00Z,15,2.5,vtrend_e5_trail_stop,-5.21628,3.920255201230062,5.9912879230935925,2.3305970484684986,0,190
93,2022-03-17T16:00:00Z,2022-03-31T20:00:00Z,85,14.166667,vtrend_e5_trail_stop,11.501257,17.99849376516171,1.724631847615259,0.36098780542057957,1,22
94,2022-04-01T20:00:00Z,2022-04-06T16:00:00Z,29,4.833333,vtrend_e5_trail_stop,-4.921238,2.232493407927008,6.96203146295,3.2043684350986004,0,184
95,2022-04-07T12:00:00Z,2022-04-09T00:00:00Z,9,1.5,vtrend_e5_trend_exit,-3.6538,0.3654197208613693,3.8880784636407153,10.998913007177727,0,166
96,2022-07-18T08:00:00Z,2022-07-23T12:00:00Z,31,5.166667,vtrend_e5_trail_stop,-0.27001,9.01985871550306,3.952641985407462,1.0299350586873288,0,96
97,2022-07-24T00:00:00Z,2022-07-26T00:00:00Z,12,2.0,vtrend_e5_trail_stop,-5.257612,2.4191401399475043,7.185046216407804,3.1733391601340184,0,191
98,2022-07-27T08:00:00Z,2022-08-01T20:00:00Z,33,5.5,vtrend_e5_trail_stop,7.324028,15.446563744535949,1.1129606930138576,0.5258474233409489,1,33
99,2022-08-03T16:00:00Z,2022-08-09T16:00:00Z,36,6.0,vtrend_e5_trail_stop,-1.386833,3.716961814500455,4.175708614361303,1.3731092944215206,0,124
100,2022-08-10T12:00:00Z,2022-08-17T12:00:00Z,42,7.0,vtrend_e5_trail_stop,2.494746,8.925419271415477,0.6087931269437982,0.7204897692605134,1,59
101,2022-08-17T16:00:00Z,2022-08-19T08:00:00Z,10,1.666667,vtrend_e5_trail_stop,-6.533462,0.9546846442262004,9.19628599719142,7.843581322391082,0,200
102,2022-09-11T16:00:00Z,2022-09-13T16:00:00Z,12,2.0,vtrend_e5_trail_stop,-3.945639,5.24047878668881,7.541261015949082,1.7529157469394219,0,177
103,2022-09-13T20:00:00Z,2022-09-15T16:00:00Z,11,1.833333,vtrend_e5_trend_exit,-2.893608,1.163742648200398,3.9801664528571847,3.4864672653139,0,152
104,2022-10-05T04:00:00Z,2022-10-07T20:00:00Z,16,2.666667,vtrend_e5_trail_stop,-3.814733,1.2159024612833549,4.407807966524517,4.137367610863822,0,170
105,2022-10-09T12:00:00Z,2022-10-09T16:00:00Z,1,0.166667,vtrend_e5_trend_exit,0.145814,0.3492785327640957,0.6918331283013147,0.582528021845295,1,88
106,2022-10-25T20:00:00Z,2022-10-28T08:00:00Z,15,2.5,vtrend_e5_trail_stop,-1.165747,3.5644431200024798,1.554064428451768,1.327048843466799,0,120
107,2022-10-29T00:00:00Z,2022-11-02T20:00:00Z,29,4.833333,vtrend_e5_trail_stop,-1.853263,2.2926110691089656,2.738138087837828,1.8083634529079893,0,137
108,2022-11-03T04:00:00Z,2022-11-07T08:00:00Z,25,4.166667,vtrend_e5_trail_stop,1.394546,5.654947430938279,1.4741355975490449,0.7533936403421854,1,67
109,2022-12-07T00:00:00Z,2022-12-07T08:00:00Z,2,0.333333,vtrend_e5_trend_exit,-2.103244,0.2113682654299409,2.497497384147019,10.950613899971334,0,140
110,2022-12-09T08:00:00Z,2022-12-15T16:00:00Z,38,6.333333,vtrend_e5_trail_stop,1.057179,6.7275701729989565,2.0721964752290387,0.8428587182571534,1,72
111,2022-12-17T16:00:00Z,2022-12-18T00:00:00Z,2,0.333333,vtrend_e5_trend_exit,0.258901,0.4745632803831036,0.4207268927672167,0.4544436733685012,1,84
112,2023-01-09T00:00:00Z,2023-01-30T20:00:00Z,131,21.833333,vtrend_e5_trail_stop,32.762503,39.75265645661404,0.2350667895135982,0.17584116584115772,1,5
113,2023-01-31T16:00:00Z,2023-02-05T20:00:00Z,31,5.166667,vtrend_e5_trail_stop,-1.188876,4.796180139959636,1.7365687518820034,1.2478797637509098,0,121
114,2023-02-06T12:00:00Z,2023-02-09T20:00:00Z,20,3.333333,vtrend_e5_trail_stop,-3.89566,2.4054989255227954,5.297183152961863,2.6194810808960733,0,173
115,2023-02-16T04:00:00Z,2023-02-17T00:00:00Z,5,0.833333,vtrend_e5_trail_stop,-5.098208,1.994084186955129,5.723656687109116,3.5566663801615714,0,187
116,2023-02-18T00:00:00Z,2023-02-22T16:00:00Z,28,4.666667,vtrend_e5_trail_stop,-3.666044,2.6722668166072423,4.139926265393962,2.3718854633888973,0,167
117,2023-02-23T04:00:00Z,2023-02-24T20:00:00Z,10,1.666667,vtrend_e5_trail_stop,-5.393197,0.191055361275411,6.691858959629505,29.228451502209214,0,192
118,2023-02-26T20:00:00Z,2023-03-03T04:00:00Z,26,4.333333,vtrend_e5_trail_stop,-5.209658,2.028517357034303,6.596590893389284,3.568209723192377,0,189
119,2023-03-14T16:00:00Z,2023-03-15T20:00:00Z,7,1.166667,vtrend_e5_trail_stop,-6.07612,0.3134146062935222,7.807008313041826,20.38684374623412,0,198
120,2023-03-16T00:00:00Z,2023-03-22T20:00:00Z,41,6.833333,vtrend_e5_trail_stop,9.593545,18.749927270268994,0.7690337400448252,0.4883422819878294,1,27
121,2023-03-23T08:00:00Z,2023-03-27T16:00:00Z,26,4.333333,vtrend_e5_trail_stop,-2.830253,3.942328849688777,4.162858953962122,1.7179139812812498,0,150
122,2023-03-28T00:00:00Z,2023-04-09T08:00:00Z,74,12.333333,vtrend_e5_trail_stop,2.663087,7.486173936745856,1.9160690703084835,0.6442659464632197,1,55
123,2023-04-09T12:00:00Z,2023-04-17T08:00:00Z,47,7.833333,vtrend_e5_trail_stop,6.618223,10.880062563143914,0.5656213143419102,0.39171094269079354,1,37
124,2023-04-18T08:00:00Z,2023-04-19T12:00:00Z,7,1.166667,vtrend_e5_trail_stop,-1.75826,2.28014757184621,2.7021722295049995,1.771116756524823,0,136
125,2023-04-21T16:00:00Z,2023-04-22T00:00:00Z,2,0.333333,vtrend_e5_trend_exit,-2.968297,0.0776389820634475,3.3622722315601288,39.232044278662386,0,154
126,2023-04-30T08:00:00Z,2023-05-01T16:00:00Z,8,1.333333,vtrend_e5_trail_stop,-3.936507,2.299607679057678,5.105573704312071,2.7118167745956923,0,176
127,2023-05-04T04:00:00Z,2023-05-08T00:00:00Z,23,3.833333,vtrend_e5_trail_stop,-2.486741,2.382912068889449,3.8512871345755895,2.0435722880697567,0,146
128,2023-05-30T00:00:00Z,2023-05-31T12:00:00Z,9,1.5,vtrend_e5_trail_stop,-2.499785,0.9885295996715106,3.288895472961382,3.5287912479612964,0,147
129,2023-06-20T12:00:00Z,2023-06-28T20:00:00Z,50,8.333333,vtrend_e5_trail_stop,11.639146,16.695939080718887,1.0503275210082537,0.3028756307908829,1,21
130,2023-06-29T08:00:00Z,2023-07-05T16:00:00Z,38,6.333333,vtrend_e5_trail_stop,-0.147762,3.3234801624988908,2.8667092162614,1.0444600216566058,0,94
131,2023-07-06T00:00:00Z,2023-07-14T20:00:00Z,53,8.833333,vtrend_e5_trail_stop,-1.47449,4.1554759823566645,2.7322216794795997,1.3548305913114154,0,125
132,2023-07-15T00:00:00Z,2023-07-20T00:00:00Z,30,5.0,vtrend_e5_trend_exit,-1.525959,0.3267397594476697,2.7365066005106287,5.670258075048856,0,128
133,2023-09-17T12:00:00Z,2023-09-21T16:00:00Z,25,4.166667,vtrend_e5_trail_stop,-0.134698,3.3479043245282827,0.8118725429558105,1.0402335272884415,0,93
134,2023-09-24T20:00:00Z,2023-09-26T00:00:00Z,7,1.166667,vtrend_e5_trend_exit,-0.744587,0.1738738527816855,1.8325368871655376,5.282340260412226,0,108
135,2023-09-28T20:00:00Z,2023-10-03T00:00:00Z,25,4.166667,vtrend_e5_trail_stop,1.253048,5.355872401176848,1.7028973227094186,0.7660422231633698,1,68
136,2023-10-04T04:00:00Z,2023-10-11T00:00:00Z,41,6.833333,vtrend_e5_trail_stop,-0.34646,3.048789999672893,1.627428974410166,1.113638525459993,0,98
137,2023-10-12T00:00:00Z,2023-10-13T04:00:00Z,7,1.166667,vtrend_e5_trend_exit,-0.548231,0.1659248144587292,1.291342817320512,4.304092891641368,0,104
138,2023-10-16T16:00:00Z,2023-11-14T20:00:00Z,175,29.166667,vtrend_e5_trail_stop,25.510553,35.169897193643955,0.0999250498265274,0.27464806452120166,1,8
139,2023-11-15T12:00:00Z,2023-11-16T16:00:00Z,7,1.166667,vtrend_e5_trail_stop,0.254714,4.693857269939835,2.142392493868769,0.9457346090109671,1,85
140,2023-11-17T04:00:00Z,2023-11-22T00:00:00Z,29,4.833333,vtrend_e5_trail_stop,-2.230462,3.366621789378331,2.4328344035669724,1.6625222966942983,0,141
141,2023-11-22T04:00:00Z,2023-11-27T12:00:00Z,32,5.333333,vtrend_e5_trail_stop,1.599676,5.485501209050256,0.4865367986928275,0.7083810687415811,1,65
142,2023-11-27T20:00:00Z,2023-12-11T04:00:00Z,80,13.333333,vtrend_e5_trail_stop,14.50236,21.092641763067466,0.3288091052779054,0.31244458788499585,1,19
143,2023-12-12T00:00:00Z,2023-12-18T00:00:00Z,36,6.0,vtrend_e5_trail_stop,0.093479,5.280405632035552,1.7912085417156882,0.9822970039587726,1,89
144,2023-12-18T16:00:00Z,2023-12-26T16:00:00Z,48,8.0,vtrend_e5_trail_stop,2.522326,7.483033874255159,0.3883007417809081,0.6629273577555379,1,58
145,2023-12-26T20:00:00Z,2024-01-03T12:00:00Z,46,7.666667,vtrend_e5_trail_stop,3.577519,8.845294419898114,3.3242912462273915,0.5955455149178394,1,47
146,2024-01-06T00:00:00Z,2024-01-12T16:00:00Z,40,6.666667,vtrend_e5_trail_stop,0.51658,10.817565391034243,2.2952993219878346,0.9522461865191821,1,80
147,2024-01-14T08:00:00Z,2024-01-15T00:00:00Z,4,0.666667,vtrend_e5_trend_exit,-3.167695,0.056992482892958,3.104003917199729,56.58092645216903,0,159
148,2024-01-30T12:00:00Z,2024-03-05T20:00:00Z,212,35.333333,vtrend_e5_trail_stop,40.770437,58.32479105193431,3.8939147918737538,0.30097585838418756,1,4
149,2024-03-06T08:00:00Z,2024-03-14T20:00:00Z,51,8.5,vtrend_e5_trail_stop,3.899335,10.538679312026368,3.113777266386003,0.6299977554540238,1,45
150,2024-03-17T12:00:00Z,2024-03-19T12:00:00Z,12,2.0,vtrend_e5_trail_stop,-5.974397,2.884910083418838,6.880800966760911,3.0709127242260124,0,197
151,2024-03-21T00:00:00Z,2024-03-23T12:00:00Z,15,2.5,vtrend_e5_trend_exit,-4.923356,0.4890450799700306,8.317631067328024,11.067284595321377,0,185
152,2024-03-25T04:00:00Z,2024-04-01T16:00:00Z,45,7.5,vtrend_e5_trail_stop,1.114791,6.455566817853587,1.049235338292354,0.8273132272572995,1,71
153,2024-04-01T20:00:00Z,2024-04-02T08:00:00Z,3,0.5,vtrend_e5_trail_stop,-4.77442,0.2615184411935595,6.659251608574094,19.25653280208364,0,183
154,2024-04-02T16:00:00Z,2024-04-04T08:00:00Z,10,1.666667,vtrend_e5_trend_exit,1.648249,3.0001337876666314,0.7109952273539012,0.45060816728378844,1,64
155,2024-04-05T00:00:00Z,2024-04-05T12:00:00Z,3,0.5,vtrend_e5_trend_exit,-3.128474,0.2922635317465958,3.7979656648099858,11.704291367807437,0,157
156,2024-04-05T16:00:00Z,2024-04-09T20:00:00Z,25,4.166667,vtrend_e5_trail_stop,0.985907,6.64992717729898,1.3812538249056383,0.8517416847261704,1,74
157,2024-05-16T08:00:00Z,2024-05-23T16:00:00Z,44,7.333333,vtrend_e5_trail_stop,2.717392,8.715189915229066,2.4256740215915413,0.688200483703564,1,54
