config_id,mechanism_type,candidate_id,fold,cost_bps_rt,cagr,sharpe,max_drawdown,entries,exit_count,final_position_state,exposure,mean_daily_return
cfg_003,base,btcsd_20260318_c1_av4h,3,20,0.46288857419395946,1.2364207036355899,0.1450765213684957,6,5,long,0.427536231884058,0.001212061391595046
cfg_003,base,btcsd_20260318_c1_av4h,3,50,0.3698561696139868,1.0476573749132865,0.15531414705272062,6,5,long,0.427536231884058,0.0010346067897437433
cfg_003,base,btcsd_20260318_c1_av4h,4,20,6.760900994751175,4.477989696674204,0.10545250521920657,2,2,flat,0.7028985507246377,0.005939051306567708
cfg_003,base,btcsd_20260318_c1_av4h,4,50,6.577915132152831,4.4227005658885705,0.10545250521920657,2,2,flat,0.7028985507246377,0.005874276551869697
cfg_003,base,btcsd_20260318_c1_av4h,5,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,5,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,6,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,6,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,7,20,-0.3580969177628853,-1.2257122136994392,0.14028775932526472,3,3,flat,0.21557971014492755,-0.0010696322841989377
cfg_003,base,btcsd_20260318_c1_av4h,7,50,-0.38069359487643883,-1.3219821541771009,0.1441613132577515,3,3,flat,0.21557971014492755,-0.0011647433887937055
cfg_003,base,btcsd_20260318_c1_av4h,8,20,1.1010893116747336,1.9640719311584387,0.1395831620103769,2,2,flat,0.49818840579710144,0.002273570618050869
cfg_003,base,btcsd_20260318_c1_av4h,8,50,1.051326680588574,1.901852814606293,0.14345928953007248,2,2,flat,0.49818840579710144,0.002209640345811095
cfg_003,base,btcsd_20260318_c1_av4h,9,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,9,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,10,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,10,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,11,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,11,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,12,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,12,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_003,base,btcsd_20260318_c1_av4h,13,20,0.8847385129935725,1.6642354836961033,0.12912697042438315,4,3,long,0.6574074074074074,0.001990377590195637
cfg_003,base,btcsd_20260318_c1_av4h,13,50,0.8062547921132628,1.5666393664628688,0.1356138914580335,4,3,long,0.6574074074074074,0.0018738743421796353
cfg_003,base,btcsd_20260318_c1_av4h,14,20,-0.2595044568788373,-0.8025402750199853,0.23224709364011176,7,6,long,0.42568807339449544,-0.0006889210591856343
cfg_003,base,btcsd_20260318_c1_av4h,14,50,-0.3156545758063706,-1.0370263860879623,0.2449231339628185,7,6,long,0.42568807339449544,-0.0009011049909155431
cfg_004,base,btcsd_20260318_c1_av4h,1,20,0.3581105071952402,1.5449950382141622,0.061710922667037815,1,1,flat,0.23853211009174313,0.0008990295705212528
cfg_004,base,btcsd_20260318_c1_av4h,1,50,0.3417995412136752,1.4854147072979942,0.061710922667037926,1,1,flat,0.23853211009174313,0.0008661794187279179
cfg_004,base,btcsd_20260318_c1_av4h,2,20,-0.3030448868135518,-2.243848614738415,0.10954754206833806,2,2,flat,0.11721611721611722,-0.0009543246684457429
cfg_004,base,btcsd_20260318_c1_av4h,2,50,-0.31966292793899675,-2.3657083411020023,0.11355641323870058,2,2,flat,0.11721611721611722,-0.0010194380481683583
cfg_004,base,btcsd_20260318_c1_av4h,3,20,0.4980876737586839,1.244314915560356,0.13490666241483773,4,3,long,0.5072463768115942,0.0013018705288717564
cfg_004,base,btcsd_20260318_c1_av4h,3,50,0.43674817901469765,1.130864890666602,0.14010503349095904,4,3,long,0.5072463768115942,0.0011894534788475096
cfg_004,base,btcsd_20260318_c1_av4h,4,20,18.167678912712116,5.572875065467364,0.10545250521920668,1,1,flat,0.8913043478260869,0.008534741951556981
cfg_004,base,btcsd_20260318_c1_av4h,4,50,17.940572638860793,5.5480556881185,0.10545250521920668,1,1,flat,0.8913043478260869,0.008502403903385986
cfg_004,base,btcsd_20260318_c1_av4h,5,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,5,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,6,20,-0.771517125801522,-3.9092754768186646,0.30775159418135,3,3,flat,0.152014652014652,-0.0038474471362816057
cfg_004,base,btcsd_20260318_c1_av4h,6,50,-0.7796576712591937,-3.990657315073874,0.313980414182094,3,3,flat,0.152014652014652,-0.003944722841392305
cfg_004,base,btcsd_20260318_c1_av4h,7,20,-0.5515815647988309,-2.260816333950052,0.2007342460661411,3,3,flat,0.25181159420289856,-0.002040910605601431
cfg_004,base,btcsd_20260318_c1_av4h,7,50,-0.5674021643845488,-2.3544530140086417,0.20433544988501728,3,3,flat,0.25181159420289856,-0.0021373377487197455
cfg_004,base,btcsd_20260318_c1_av4h,8,20,0.8523697551093017,1.628004407155131,0.16645951037105533,2,2,flat,0.5036231884057971,0.0019442466554487265
cfg_004,base,btcsd_20260318_c1_av4h,8,50,0.8084978491191701,1.5681750672728365,0.17021456151368564,2,2,flat,0.5036231884057971,0.0018808108636332794
cfg_004,base,btcsd_20260318_c1_av4h,9,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,9,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,10,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,10,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,11,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,11,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,12,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,12,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_004,base,btcsd_20260318_c1_av4h,13,20,1.0730381105729583,1.8800740219350878,0.10845087996777758,3,2,long,0.6814814814814815,0.002252559880817015
cfg_004,base,btcsd_20260318_c1_av4h,13,50,1.0110633241012752,1.8110056969365116,0.11243158219095739,3,2,long,0.6814814814814815,0.0021692574193944597
cfg_004,base,btcsd_20260318_c1_av4h,14,20,-0.3759191460760797,-1.321491222899178,0.26427650472263187,7,6,long,0.45688073394495415,-0.0011524197759765825
cfg_004,base,btcsd_20260318_c1_av4h,14,50,-0.42324179979594245,-1.5484969226913345,0.2764237211190059,7,6,long,0.45688073394495415,-0.0013648316477021182
cfg_005,base,btcsd_20260318_c1_av4h,1,20,0.3581105071952402,1.5449950382141622,0.061710922667037815,1,1,flat,0.23853211009174313,0.0008990295705212528
cfg_005,base,btcsd_20260318_c1_av4h,1,50,0.3417995412136752,1.4854147072979942,0.061710922667037926,1,1,flat,0.23853211009174313,0.0008661794187279179
cfg_005,base,btcsd_20260318_c1_av4h,2,20,-0.2077382332434028,-1.7028989769362506,0.08065380152864465,2,2,flat,0.07875457875457875,-0.0006130306584840973
cfg_005,base,btcsd_20260318_c1_av4h,2,50,-0.2266287448028701,-1.8351161625929215,0.08479275407777331,2,2,flat,0.07875457875457875,-0.0006777613305176519
cfg_005,base,btcsd_20260318_c1_av4h,3,20,0.46288857419395946,1.2364207036355899,0.1450765213684957,6,5,long,0.427536231884058,0.001212061391595046
cfg_005,base,btcsd_20260318_c1_av4h,3,50,0.3698561696139868,1.0476573749132865,0.15531414705272062,6,5,long,0.427536231884058,0.0010346067897437433
cfg_005,base,btcsd_20260318_c1_av4h,4,20,15.990700512033605,5.356694396252116,0.10545250521920657,2,2,flat,0.8876811594202898,0.008201734301000286
cfg_005,base,btcsd_20260318_c1_av4h,4,50,15.590095222590097,5.307662830015843,0.10545250521920657,2,2,flat,0.8876811594202898,0.008136959546302275
cfg_005,base,btcsd_20260318_c1_av4h,5,20,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,5,50,0.0,,0.0,0,0,flat,0.0,0.0
cfg_005,base,btcsd_20260318_c1_av4h,6,20,-0.6510724077436469,-3.864188387526299,0.23073662814096763,3,3,flat,0.14652014652014653,-0.002781426567201415
cfg_005,base,btcsd_20260318_c1_av4h,6,50,-0.6635042407033959,-3.9334474947348586,0.2376584253400652,3,3,flat,0.14652014652014653,-0.0028771971326072726
cfg_005,base,btcsd_20260318_c1_av4h,7,20,-0.4010581445225262,-1.4364267159653987,0.14028775932526472,3,3,flat,0.23731884057971014,-0.0012580617541575203
cfg_005,base,btcsd_20260318_c1_av4h,7,50,-0.4221893437034542,-1.5314977742962903,0.1441613132577514,3,3,flat,0.23731884057971014,-0.0013535125367123255
cfg_005,base,btcsd_20260318_c1_av4h,8,20,1.1010893116747336,1.9640719311584387,0.1395831620103769,2,2,flat,0.49818840579710144,0.002273570618050869
cfg_005,base,btcsd_20260318_c1_av4h,8,50,1.051326680588574,1.901852814606293,0.14345928953007248,2,2,flat,0.49818840579710144,0.002209640345811095
