strategy,sharpe_median,sharpe_p5,sharpe_p95,cagr_median,cagr_p5,cagr_p95,mdd_median,mdd_p5,mdd_p95,p_cagr_gt0,p_sharpe_gt0
X0,0.2688511035391144,-0.42684253618910734,0.9686985971797155,3.4800823162653316,-17.298542895013117,31.7870534798148,62.532765699619674,43.098760999428876,85.4006493575741,0.594,0.74
X5,0.23404200025563832,-0.46540839069237466,0.9333044878648106,2.5112897117300803,-16.68914722634017,26.9711657042699,58.61818085384077,38.7211097654035,83.48709565735832,0.6,0.718
