sharpe,cagr,mdd,trades,positive_folds_vs_A,fold1,fold2,fold3,fold4,trail_mult,peak_anchor,atr_mode,trend_exit,cooldown_bars,trail_confirm_bars,time_stop_bars
0.7820280872102382,0.18996130451532856,-0.292520880367268,118,0,0.263955368142247,0.9566258140268745,1.5635861345291377,0.29908428165123574,2.7,close,lagged,d1_close_below_ema21,6,2,48
0.929033388748268,0.23923547110786658,-0.28647313481667136,113,0,0.9294426517074931,1.003190766196681,1.214894342427916,0.02582783646043922,2.7,close,lagged,d1_close_below_ema21,6,2,60
0.9982404372174241,0.2664304296192932,-0.27690454961054933,108,0,0.7618488748485716,1.2844942705900484,1.221474690063807,0.30838244178292457,2.7,close,lagged,d1_close_below_ema21,6,2,72
0.8984361684127409,0.23293526681282017,-0.2796081557734392,105,0,0.6842140689737882,0.9698811727406468,1.404430117051197,0.30838244178292457,2.7,close,lagged,d1_close_below_ema21,6,2,96
1.2915077131960981,0.3651376653773104,-0.3010978352181257,194,2,1.2267314048742328,1.013907166288075,2.290230871684336,0.19305331048645666,2.7,high,current,none,0,1,24
1.6219557660544959,0.495160004335649,-0.24433669369140154,177,2,1.8313346620213824,1.559320031047184,2.1539752077969982,-0.1315801964984617,2.7,high,current,none,0,1,30
1.5338417222807896,0.4655189044454211,-0.22854654195152868,170,2,1.5026095166794746,1.4080637105554152,2.3279612937829097,0.31030259408634026,2.7,high,current,none,0,1,36
1.4918775449391226,0.45523408980513924,-0.25790642485617776,156,2,1.5160523376096617,1.1998455883642738,2.4889573025529868,0.19921874308408222,2.7,high,current,none,0,1,48
1.5628300465796332,0.4813142675468207,-0.26080461554775924,151,2,1.6651224392554749,1.2951048282091882,2.4245388840904254,0.2027457432052823,2.7,high,current,none,0,1,60
1.5800376859202072,0.4907899515788927,-0.2608046155477598,149,2,1.6575749104406456,1.4053249498193174,2.3421986289546237,0.2027457432052823,2.7,high,current,none,0,1,72
1.510401544501504,0.4647329714535344,-0.2608046155477587,147,2,1.6091116844970874,1.2596960960069874,2.334242625715441,0.2027457432052823,2.7,high,current,none,0,1,96
1.304672110741144,0.3772004473721775,-0.25253534855176196,179,1,1.079510232285028,1.7558061135715086,1.4507660916646479,0.06931174126704738,2.7,high,current,none,0,2,24
1.5450307768727387,0.47704828924371023,-0.2245503380775059,158,2,1.5324242131891153,2.230797626381192,1.2481992298184368,-0.2685226694554946,2.7,high,current,none,0,2,30
1.6225663713633947,0.5150076108143864,-0.2245503380775058,149,2,1.4397484190098266,2.1338039709399457,1.7546771010609898,0.11304446842545698,2.7,high,current,none,0,2,36
1.4828382065868413,0.46290371462436153,-0.2330368685809835,136,2,1.212247070677152,1.9810017608984163,1.8458835316596982,-0.27102445664606034,2.7,high,current,none,0,2,48
1.5568096817432289,0.4922307801692256,-0.22867887609176651,127,2,1.3492877245066963,2.0540689776156276,1.724627837634234,0.05343717192288679,2.7,high,current,none,0,2,60
1.671358598363897,0.5433752493321318,-0.22455033807750613,123,2,1.4498026733471647,2.3224292452811732,1.6737594869507881,0.05343717192288679,2.7,high,current,none,0,2,72
1.5269717525730429,0.4859651419931781,-0.2245503380775059,122,2,1.325432089270491,2.0947528973547187,1.564379793309521,0.05343717192288679,2.7,high,current,none,0,2,96
1.1688814411441009,0.30169618446285407,-0.22353001616351587,171,2,1.271352789657657,0.7695082951545491,1.8194827892515204,0.8582894272960291,2.7,high,current,none,3,1,24
1.6342671941212665,0.48179324307771454,-0.23205648877615104,162,3,1.6539933982141433,1.842700152825415,1.8557828094447832,0.34285781617752575,2.7,high,current,none,3,1,30
1.5224774655069833,0.43759372246467243,-0.23186275607515883,153,2,1.7277488670798027,1.4241212066897657,1.8003059240170591,0.6301809084037221,2.7,high,current,none,3,1,36
