sharpe,cagr,mdd,trades,positive_folds_vs_A,sig,direction,thr,trend_exit,trail_mult,cooldown_bars,peak_anchor,confirm,fold1,fold2,fold3,fold4
-0.006359662006828074,-0.017301388496909653,-0.34946772592947206,267,0,ema12_net_quote_norm_28,below,0.0,none,2.7,6,close,1,0.4765153595857343,0.3310363288154816,-0.6616337148640254,-1.6299402864951047
0.053431343012091966,-0.006869153936682304,-0.3066434777965362,265,0,ema12_net_quote_norm_28,below,0.0,none,2.7,6,close,2,0.45892709478695903,0.40756368208783456,-0.4424973293201469,-1.7536132356270357
0.023405032281165174,-0.016745924090921904,-0.3651610854554349,476,0,ema12_net_quote_norm_28,below,0.0,none,3.0,0,close,1,0.5897425410885003,0.09046103799769359,0.025449964571261044,-2.3732989042009844
0.025420472691089352,-0.016368069596847667,-0.3338296112995274,474,0,ema12_net_quote_norm_28,below,0.0,none,3.0,0,close,2,0.3205589452348065,0.1882700328796992,0.1698541490682465,-2.176732798449951
0.12562201441340745,0.00563701812797146,-0.298509320276494,336,0,ema12_net_quote_norm_28,below,0.0,none,3.0,3,close,1,0.49216683720048776,0.03144096251315125,0.3164482576448863,-1.3315004920702092
0.2118833215627048,0.022652305480518997,-0.3020541717153037,334,0,ema12_net_quote_norm_28,below,0.0,none,3.0,3,close,2,0.4511106593004557,0.13735103803412782,0.5218776617242429,-1.1769168770604024
-0.09522748208557733,-0.03312143353532515,-0.396900268294615,267,0,ema12_net_quote_norm_28,below,0.0,none,3.0,6,close,1,0.4765153595857343,0.31843162892016236,-0.7388074090740244,-2.440666196772514
0.04403940910828898,-0.008632536694011761,-0.31236775314662024,264,0,ema12_net_quote_norm_28,below,0.0,none,3.0,6,close,2,0.45892709478695903,0.4143917633166866,-0.4424973293201469,-1.8078556003760702
-0.03286031669854764,-0.028108206298465555,-0.3364856831342057,474,0,ema12_net_quote_norm_28,below,0.0,none,3.3,0,close,1,0.3205589452348065,0.03962027324451855,0.15289969037936202,-2.176732798449951
0.10459830809485772,-6.487884651018572e-05,-0.3294067097764407,472,0,ema12_net_quote_norm_28,below,0.0,none,3.3,0,close,2,0.5595675016638884,0.184069554251851,0.19786674660973844,-2.176732798449951
0.14597546643939777,0.00955497968873309,-0.31145004225209183,334,0,ema12_net_quote_norm_28,below,0.0,none,3.3,3,close,1,0.4511106593004557,-0.02308954836876829,0.48470509928834327,-1.1769168770604024
0.30497433412947633,0.041691682288875764,-0.3020541717153018,333,0,ema12_net_quote_norm_28,below,0.0,none,3.3,3,close,2,0.6955389181194042,0.1328426009839083,0.5947806691514805,-1.1769168770604024
-0.0273916843267734,-0.02132919085174667,-0.3436604288238352,264,0,ema12_net_quote_norm_28,below,0.0,none,3.3,6,close,1,0.45892709478695903,0.2458684963876706,-0.4843148732245145,-1.8078556003760702
0.14909095021459948,0.01055493261290752,-0.3023294310221778,264,0,ema12_net_quote_norm_28,below,0.0,none,3.3,6,close,2,0.7173572294801223,0.4095047348011429,-0.3599853437058742,-1.8078556003760702
0.8513464378252524,0.18077825756168298,-0.22840853193907817,382,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,0,close,1,1.1363169407234615,1.1753453366686915,0.6325667777864529,-0.681653134820391
0.722855761681102,0.14846693212773632,-0.24525709010226004,375,0,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,0,close,2,0.9060704834296338,1.0747693656249468,0.43655149672494636,-0.4484661796096863
1.32060798600893,0.285433874589913,-0.17895072401454293,224,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,3,close,1,0.97131814023966,1.492321510185663,1.6268568446862495,1.2074212252469658
1.04611694662632,0.21970239157983684,-0.21792259395618885,217,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,3,close,2,0.7149096474921546,1.078086714913438,1.3817387202956657,1.3304095485355145
1.4490445802596712,0.3115280205637947,-0.18450830356087788,182,3,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,6,close,1,1.7289456144960065,1.7383009622985741,0.8988143609690858,1.0258254687871942
1.15244722422951,0.2406469898003829,-0.23188104308805946,178,2,ema28_imbalance_ratio_base,above,0.0,ema30_120,2.7,6,close,2,1.4111594291389804,1.3357289823324636,0.8097838124705043,0.6507330310816669
0.8401697719895245,0.17901611785790794,-0.2536632850853645,372,0,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,0,close,1,0.9948755014939406,1.0132957839298058,0.6441727922407608,0.3121486917391299
0.6802051173257784,0.1377166023351315,-0.26738974261539605,367,0,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,0,close,2,0.8885037424510978,0.9532399144368976,0.30187660027758934,0.0013839855853061626
1.3029643936769135,0.28473197895726843,-0.20458417719697408,216,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,3,close,1,0.978627177121163,1.2843118857967166,1.6756567567490444,1.7146244423044017
1.0694349418091689,0.22737239907067752,-0.22322093372159735,213,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,3,close,2,0.8715169006736836,1.0071316377351887,1.4107738379885062,1.2672229500643843
1.323383331125892,0.2820273845786134,-0.20996824711450168,178,2,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,6,close,1,1.7179142423048965,1.4817787445340198,0.8179634740587052,0.9296850690596542
1.0177643584455094,0.21020658832996442,-0.24005202876351994,174,2,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.0,6,close,2,1.5862523592884328,1.0893450243925997,0.469100395489429,0.5267193944352184
0.8085476212112509,0.17124520670650734,-0.23406656039983365,368,0,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,0,close,1,0.9627659674740163,1.017796490916114,0.5517909052330054,0.28330371988048325
0.7928254379861077,0.16912500578548606,-0.2719755969123935,361,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,0,close,2,1.171514352679158,0.98229262885796,0.4166199669360028,-0.0771467492143997
1.1889753817100077,0.2584528175246259,-0.2199884165637146,214,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,3,close,1,0.9443499127174582,1.039038826219834,1.624063939433011,1.683836054656139
1.2084535047255216,0.26783451681065773,-0.2202083557015745,207,1,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,3,close,2,1.1033637353491779,1.1178586945750444,1.562732642897244,1.1823833275361737
1.0899295799632642,0.22757392130175114,-0.2252682171174707,175,2,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,6,close,1,1.692209489358957,1.1231629611909157,0.4591836462771619,0.8979556090245197
1.185603451520877,0.2564872781013663,-0.2291840685169766,167,2,ema28_imbalance_ratio_base,above,0.0,ema30_120,3.3,6,close,2,1.6850303271891107,1.2109803188459125,0.9095223885322451,0.4421991982045184
0.8491591285773364,0.18070211228014377,-0.24772380301175922,381,1,ema28_imbalance_ratio_base,above,0.0,none,2.7,0,close,1,1.2269473015681682,1.1631804795313831,0.5330282234516245,-0.681653134820391
0.6732943479928539,0.13626349412205951,-0.25774746742318644,374,0,ema28_imbalance_ratio_base,above,0.0,none,2.7,0,close,2,0.9959463586849883,0.9586164049171927,0.29465119484775054,-0.4484661796096863
1.3213546031592558,0.28641494040797166,-0.17895072401454282,223,1,ema28_imbalance_ratio_base,above,0.0,none,2.7,3,close,1,1.068989525564726,1.492321510185663,1.5070619866454409,1.2074212252469658
1.037861170687164,0.21826427278473282,-0.21648280869867254,216,1,ema28_imbalance_ratio_base,above,0.0,none,2.7,3,close,2,0.8117644145113924,1.0832079259778231,1.218746642844314,1.3304095485355145
1.4493620415248958,0.3125290018945621,-0.1845083035608781,181,3,ema28_imbalance_ratio_base,above,0.0,none,2.7,6,close,1,1.8261893971545318,1.7383009622985741,0.7796030455220646,1.0258254687871942
1.1435049417058185,0.23918417578407847,-0.23046695499187553,177,2,ema28_imbalance_ratio_base,above,0.0,none,2.7,6,close,2,1.5087928241573914,1.3409145575947923,0.6451766646607187,0.6507330310816669
0.8246700517854972,0.17546273562355452,-0.25366328508536207,371,0,ema28_imbalance_ratio_base,above,0.0,none,3.0,0,close,1,1.0851759378100898,0.9939039910270269,0.5017986146765835,0.3121486917391299
0.5941922122806922,0.11644720527204222,-0.27951384265517687,366,0,ema28_imbalance_ratio_base,above,0.0,none,3.0,0,close,2,0.9781969692554945,0.8387036890943879,0.013649998224239762,0.0013839855853061626
1.2921240467760529,0.28264071296306925,-0.2045841771969742,215,1,ema28_imbalance_ratio_base,above,0.0,none,3.0,3,close,1,1.0740514755559538,1.2843118857967166,1.5077164386340423,1.7146244423044017
1.0611903770201971,0.22592523677282372,-0.22179090257719636,212,1,ema28_imbalance_ratio_base,above,0.0,none,3.0,3,close,2,0.9662266927390286,1.0122502065956316,1.2480304850748876,1.2672229500643843
1.312074943693988,0.27994052107952383,-0.20996824711450146,177,2,ema28_imbalance_ratio_base,above,0.0,none,3.0,6,close,1,1.8147089407004209,1.4817787445340198,0.6509249666522794,0.9296850690596542
1.0094760792795434,0.20877966578504625,-0.24005202876351928,173,2,ema28_imbalance_ratio_base,above,0.0,none,3.0,6,close,2,1.6823665469618043,1.0945158574092284,0.3133237398655714,0.5267193944352184
0.7233865021658463,0.1498242097518061,-0.24825760445866896,367,0,ema28_imbalance_ratio_base,above,0.0,none,3.3,0,close,1,1.052546714739735,0.9078978906940499,0.2616369414056316,0.28330371988048325
0.7104883506298638,0.14837344176715916,-0.2840238048175704,360,1,ema28_imbalance_ratio_base,above,0.0,none,3.3,0,close,2,1.259534684346474,0.8680055538542205,0.1524290948962588,-0.0771467492143997
1.1786635554426659,0.25640432832555615,-0.2199884165637146,213,1,ema28_imbalance_ratio_base,above,0.0,none,3.3,3,close,1,1.0391625480756583,1.039038826219834,1.4609139145155783,1.683836054656139
1.1896989609361757,0.2638504968907718,-0.2187727784751785,206,2,ema28_imbalance_ratio_base,above,0.0,none,3.3,3,close,2,1.1959212643772872,1.1229537682503705,1.361118661421505,1.1823833275361737
1.0796156821042562,0.22557569627191532,-0.22526821711747058,174,2,ema28_imbalance_ratio_base,above,0.0,none,3.3,6,close,1,1.7882487036307544,1.1231629611909157,0.30236689871642,0.8979556090245197
1.1664797645447755,0.2525389155361719,-0.2291840685169746,166,2,ema28_imbalance_ratio_base,above,0.0,none,3.3,6,close,2,1.7805148657905039,1.2161306168314077,0.7162479830074312,0.4421991982045184
0.4312293589438999,0.07174311404443157,-0.28097421539781375,348,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,0,close,1,0.5769550983249457,-0.142448735987311,1.2623782704750954,0.10973599970462575
0.43544897091432194,0.07278384985428255,-0.280974215397815,345,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,0,close,2,0.5221841795296005,-0.09720764795358713,1.2789283690731814,0.12614724036733424
0.21973635770937427,0.024249422682544264,-0.3563609831200537,278,1,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,3,close,1,0.5885591660261109,-0.5204226910133893,0.8423978545347749,0.4145766109475827
0.20492754547230135,0.021252229060824135,-0.3563609831200536,277,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,3,close,2,0.5482243031064654,-0.506158390205692,0.8796836982781289,0.2177388000348175
0.6598224810951823,0.11202396882089127,-0.2943255856718435,235,1,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,6,close,1,0.7603391527981989,0.22114139699404764,1.3433479537712298,0.44497337221927374
0.6285361124849203,0.1055961970726007,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,2.7,6,close,2,0.719777021906768,0.17891982873636778,1.3829313560329788,0.2948306470566742
0.4515753161879305,0.0764236615049747,-0.28097421539781464,346,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,0,close,1,0.5769550983249457,-0.09361478667567448,1.2623782704750954,0.14689813528611276
0.4371672070510722,0.07317038823266508,-0.280974215397815,344,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,0,close,2,0.5221841795296005,-0.09720764795358713,1.2789283690731814,0.14689813528611276
0.22310076117669506,0.024944237976286088,-0.35636098312005327,276,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,3,close,1,0.5885591660261109,-0.4671872296644462,0.8423978545347749,0.217526459919261
0.20520152642370598,0.02130925296810071,-0.3563609831200536,276,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,3,close,2,0.5482243031064654,-0.506158390205692,0.8796836982781289,0.217526459919261
0.6157405439771042,0.10296649924174228,-0.2943255856718435,235,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,6,close,1,0.7603391527981989,0.22114139699404764,1.3433479537712298,-0.07793487029240312
0.5969040110396446,0.09916850962175516,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.0,6,close,2,0.719777021906768,0.17891982873636778,1.3829313560329788,-0.07793487029240312
0.43318402324971417,0.07225170126355018,-0.280974215397815,344,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,0,close,1,0.5221841795296005,-0.09720764795358713,1.2623782704750954,0.14689813528611276
0.44381127952760824,0.07469382376536116,-0.280974215397815,343,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,0,close,2,0.5221841795296005,-0.09720764795358713,1.307184427947831,0.14689813528611276
0.19645133256887273,0.019534687882829083,-0.3563609831200536,276,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,3,close,1,0.5482243031064654,-0.506158390205692,0.8423978545347749,0.217526459919261
0.22242923638965872,0.02481465951210149,-0.3563609831200536,276,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,3,close,2,0.5482243031064654,-0.506158390205692,0.9526240469368732,0.217526459919261
0.5877272347769857,0.09725866100897007,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,6,close,1,0.719777021906768,0.17891982873636778,1.3433479537712298,-0.07793487029240312
0.614913191263276,0.10294114996099646,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,ema30_120,3.3,6,close,2,0.719777021906768,0.17891982873636778,1.4600096733514634,-0.07793487029240312
0.4883382860008752,0.08506527084688287,-0.2790469476645353,347,0,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,0,close,1,0.5769550983249457,0.0204668996966771,1.2623782704750954,0.10973599970462575
0.49246065292124813,0.08611894338146531,-0.2790469476645351,344,0,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,0,close,2,0.5221841795296005,0.06492760281085384,1.2789283690731814,0.12614724036733424
0.2817944362754958,0.03698121562339596,-0.3181796002774263,277,1,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,3,close,1,0.5885591660261109,-0.34386248743408093,0.8423978545347749,0.4145766109475827
0.26692730233961487,0.033946765794593325,-0.3181796002774273,276,0,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,3,close,2,0.5482243031064654,-0.33027782972432573,0.8796836982781289,0.2177388000348175
0.6869432088606047,0.11823407975055322,-0.2943255856718435,235,1,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,6,close,1,0.7603391527981989,0.30188064809494153,1.3433479537712298,0.44497337221927374
0.6557977849975464,0.11177041203535332,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,none,2.7,6,close,2,0.719777021906768,0.26008091204617567,1.3829313560329788,0.2948306470566742
0.508594089701608,0.08980399921512228,-0.2790469476645353,345,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,0,close,1,0.5769550983249457,0.0687249859817498,1.2623782704750954,0.14689813528611276
0.4941809210541575,0.08651028657251225,-0.2790469476645351,343,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,0,close,2,0.5221841795296005,0.06492760281085384,1.2789283690731814,0.14689813528611276
0.2849944973953203,0.037684667724009246,-0.3181796002774261,275,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,3,close,1,0.5885591660261109,-0.29144816963232845,0.8423978545347749,0.217526459919261
0.2671000962233123,0.03400449852978249,-0.3181796002774273,275,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,3,close,2,0.5482243031064654,-0.33027782972432573,0.8796836982781289,0.217526459919261
0.6430618672158671,0.10912602862603693,-0.2943255856718435,235,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,6,close,1,0.7603391527981989,0.30188064809494153,1.3433479537712298,-0.07793487029240312
0.6242949406264976,0.10530682908835765,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.0,6,close,2,0.719777021906768,0.26008091204617567,1.3829313560329788,-0.07793487029240312
0.4902182926802873,0.08558017999015743,-0.2790469476645351,343,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,0,close,1,0.5221841795296005,0.06492760281085384,1.2623782704750954,0.14689813528611276
0.5008024706002054,0.08805265896309744,-0.2790469476645351,342,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,0,close,2,0.5221841795296005,0.06492760281085384,1.307184427947831,0.14689813528611276
0.25839278952250544,0.03220787495492261,-0.3181796002774273,275,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,3,close,1,0.5482243031064654,-0.33027782972432573,0.8423978545347749,0.217526459919261
0.2842357789172137,0.037553478552374786,-0.3181796002774273,275,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,3,close,2,0.5482243031064654,-0.33027782972432573,0.9526240469368732,0.217526459919261
0.6151698776748228,0.10338631490353833,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,6,close,1,0.719777021906768,0.26008091204617567,1.3433479537712298,-0.07793487029240312
0.6421993356480826,0.10910053778193474,-0.29432558567184386,234,0,osc_12_28_net_quote_norm_28,below,0.0,none,3.3,6,close,2,0.719777021906768,0.26008091204617567,1.4600096733514634,-0.07793487029240312
0.26158855687096894,0.033869511797241625,-0.3681684275526216,468,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,0,close,1,0.26498088268742037,0.38767836993739146,0.368069023546805,-0.49872949400781696
0.16103859817240807,0.01138817417613236,-0.35461509527307766,465,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,0,close,2,-0.12400097408643719,0.46130430422184043,0.38529870670673777,-0.680565925041571
0.27572455026014214,0.03569156090911618,-0.3909777243812631,325,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,3,close,1,0.12826484690897347,0.12112120976555887,0.6915108706431462,0.47651839960493975
0.31412335597417895,0.044137457990690576,-0.35720781162098036,322,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,3,close,2,0.08200113258960423,0.24711802807888142,0.7151989767341833,0.4594765378335531
1.1570193010497132,0.21831814221545764,-0.18437630515559622,264,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,6,close,1,1.3148484872129702,1.30316279670023,1.347098080491949,-0.25861714641747247
1.049511964496889,0.19623725049982177,-0.18398375328626904,263,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,2.7,6,close,2,1.1723832957229587,1.1878737425267802,1.3529302394937324,-0.5635910781636059
0.2377744999194511,0.02853716922193228,-0.3784380830656089,465,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,0,close,1,0.18170513722380627,0.4430983886367043,0.3159641812917795,-0.5727087764738278
0.18621803748519744,0.016968704575549776,-0.3617068524819167,460,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,0,close,2,-0.05806325855359098,0.4046317374498893,0.43727973490365046,-0.5249132357637188
0.2821849784251702,0.037103488765941606,-0.37904293739833816,323,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,3,close,1,0.039684039434608576,0.21875700117963442,0.766741968301501,0.24620167729707226
0.3297012074222393,0.04760493905892571,-0.3388409492211517,320,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,3,close,2,0.14591051837707839,0.18511715667653283,0.9013484101782738,0.16102287497900672
1.0235284454737446,0.18944125664547196,-0.18747587302572988,264,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,6,close,1,1.2044324874275845,1.2910490778660086,1.2591907668549156,-1.1186339459260548
1.0858105919298051,0.20589492958286382,-0.182266354159074,261,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.0,6,close,2,1.2990226751681955,1.1943713463298236,1.4329144349898375,-0.7696875192162298
0.1301202768178324,0.0045753586498600285,-0.3809575877958934,459,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,0,close,1,-0.10964874085844126,0.2774058188511652,0.4446151685653616,-0.4741875696169281
0.2219812204941562,0.025000687822787526,-0.3762909404127671,457,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,0,close,2,0.20345614434896014,0.29558618845663676,0.4517815687278541,-0.6011882561779227
0.24482709712709722,0.029509521178479048,-0.3638715513572154,320,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,3,close,1,0.0007749017990254944,0.0282352656266785,0.8926400935452133,0.3776963245062423
0.3452285693525816,0.05124985982804131,-0.35032101131028104,319,0,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,3,close,2,0.2571352594744951,0.09743769788434803,0.9510308838875978,0.16102287497900672
1.026952629448661,0.19245997926183422,-0.17989393651945362,260,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,6,close,1,1.2135843985700425,1.142265298283053,1.349921279575505,-0.7053109572746494
1.0536407701393933,0.20020335383553522,-0.17989393651945362,259,1,ema12_vol_surprise_quote_28,below,1.0,ema30_120,3.3,6,close,2,1.2215736730252338,1.1676638626174922,1.4705247561676806,-0.8752258145703264
0.23567757227270303,0.02805651254696917,-0.36816842755262147,468,0,ema12_vol_surprise_quote_28,below,1.0,none,2.7,0,close,1,0.2791225571623453,0.38767836993739146,0.3627576011428698,-0.8073753202241022
0.1524937819563922,0.009451653761194612,-0.36529568712966276,465,0,ema12_vol_surprise_quote_28,below,1.0,none,2.7,0,close,2,-0.1096164222150125,0.4158956083063261,0.38006355231974104,-0.60128753426609
0.2804432149969162,0.03666482348973488,-0.39097772438126355,325,1,ema12_vol_surprise_quote_28,below,1.0,none,2.7,3,close,1,0.14345025866704478,0.12112120976555887,0.6915108706431462,0.47651839960493975
0.3010458987732093,0.041386608737241426,-0.3678454961444243,322,1,ema12_vol_surprise_quote_28,below,1.0,none,2.7,3,close,2,0.09703722989520544,0.1995489234299953,0.7151989767341833,0.4594765378335531
1.1397124572179143,0.21464965147932324,-0.18437630515559678,264,1,ema12_vol_surprise_quote_28,below,1.0,none,2.7,6,close,1,1.3320527005744045,1.30316279670023,1.347098080491949,-0.4870317660263136
0.9997018850240598,0.18558500880178253,-0.19748815417271348,263,1,ema12_vol_surprise_quote_28,below,1.0,none,2.7,6,close,2,1.1894871289384614,1.1334899149574484,1.3529302394937324,-0.9227437501569564
0.21198661169968033,0.022754151418097557,-0.3820645128376452,465,0,ema12_vol_surprise_quote_28,below,1.0,none,3.0,0,close,1,0.19578372290004686,0.4430983886367043,0.310694422405276,-0.8817819167094216
