state,n,mean_12,med_12,win_12,mean_24,med_24,win_24,mean_36,med_36,win_36,mean_48,med_48,win_48,mean_60,med_60,win_60
vdo_nonpos,2622,0.0018806751860098968,0.001142004309093947,0.5175438596491229,0.003515073426561256,0.0015909170474444068,0.515255530129672,0.0042176071193523864,1.1943633557720545e-06,0.5005740528128588,0.006938413069917712,0.0024513396483238914,0.5130168453292496,0.00796547482692266,0.002522149388534567,0.5195252679938744
weak_pos_stale,417,-0.0022365406193540164,-0.004971648077948143,0.4412470023980815,0.0007971498849722306,-0.005745049526861279,0.4460431654676259,0.0008672374387756159,-0.007049054590322457,0.46522781774580335,-0.0024036822024892063,-0.011103899310724308,0.45083932853717024,-0.00040015569836175966,-0.009863796959532656,0.460431654676259
weak_pos_fresh,974,0.005765515244882478,0.0032548174898541227,0.5549845837615622,0.007698448545090815,0.004783702908365717,0.5601233299075026,0.012289783039352823,0.006382608356402919,0.5560123329907503,0.010484571647863514,0.0075181600377687285,0.5508735868448099,0.007425907731608194,0.004922926537777705,0.5375128468653648
strong_pos,1221,0.005814650021483313,0.0021226951761348367,0.5299425758818704,0.011681529729147636,0.0028615516376970795,0.5365053322395406,0.014583020926265256,0.00540931348176632,0.5553732567678425,0.01728235807440515,0.011166790005519678,0.580115036976171,0.019351651495328054,0.013060519384491931,0.5669679539852095
