path,d_sharpe,d_cagr,d_mdd
126,0.108841,3.229843,-2.054740
127,0.158897,12.277709,-1.615798
128,0.275549,15.694818,5.186533
129,0.046711,2.019906,-4.224257
130,0.250232,12.326957,0.562771
131,0.338711,42.274279,26.617515
132,0.119371,37.132623,30.111739
133,0.223054,27.371958,13.630566
134,0.081251,12.620898,8.740619
135,0.565693,35.804090,7.848557
136,0.225645,21.034014,15.588833
137,0.295631,12.711517,-6.552907
138,0.475706,45.595914,6.051625
139,-0.196404,-3.362990,-0.290995
140,-0.074228,2.646802,14.157162
141,0.009714,-3.213924,8.835652
142,0.193345,19.609347,-6.036450
143,-0.075505,-3.289030,12.811515
144,0.714562,30.083401,-18.852319
145,0.573641,46.260501,23.654970
146,-0.196879,-4.558778,12.526890
147,0.758310,38.089485,-11.792823
148,0.147180,7.580499,6.767241
149,0.258159,11.262772,2.321077
150,-0.291649,-11.444040,23.049150
151,-0.447237,-10.699535,31.548997
152,0.128131,41.071761,18.778496
153,0.406737,24.364904,16.168149
154,0.102405,0.286792,9.900572
155,-0.078808,3.670946,14.902122
156,0.315206,32.202034,4.277067
157,-0.038200,-0.777709,7.345993
158,0.150892,4.282271,41.647015
159,0.669652,62.979551,1.428388
160,-0.266971,-9.275686,31.727481
161,-0.028371,2.260222,10.127758
162,0.129697,3.718022,13.197107
163,-0.011240,8.422791,22.819294
164,-0.002823,-0.251712,4.633705
165,-0.629425,-22.563300,23.191014
166,0.236809,17.745854,16.972960
167,0.194813,5.504485,7.264366
168,0.257140,45.418974,-5.945321
169,0.387946,11.384068,-10.519824
170,0.502057,54.037511,13.678042
171,0.722979,40.774850,14.270310
172,-0.000882,4.935785,2.728487
173,0.111115,0.540533,-6.555236
174,-0.258479,-9.383696,27.689024
175,-0.062453,2.211825,18.549427
176,0.261292,11.963523,20.367169
177,0.066924,11.218804,14.714308
178,0.094900,0.118926,0.120620
179,0.258582,68.792725,-0.397631
180,0.322178,26.327538,12.114396
181,0.245732,35.755563,17.361665
182,0.364653,20.475260,21.197845
183,0.990981,37.746282,-7.304635
184,-0.057975,-1.300891,0.724549
185,-0.158326,6.538469,25.352006
186,-0.244762,7.608751,36.995628
187,0.311560,13.420864,-9.111408
188,-0.245732,-11.203229,19.909919
189,0.227605,22.789471,5.029121
190,0.943126,59.960463,-17.633873
191,0.232220,19.952809,-2.455336
192,0.398312,14.711614,13.503040
193,0.360085,20.024386,2.251807
194,0.034066,25.325191,14.327693
195,0.717853,32.812622,6.175860
196,0.027624,0.181464,4.455166
197,0.241746,40.355736,-4.561570
198,-0.364753,-8.782453,22.624418
199,0.130778,5.333276,-3.749515
200,0.686133,37.717231,6.330615
201,0.359077,26.872158,25.642331
202,0.483512,23.949855,12.266485
203,-0.022153,0.056983,8.251632
204,0.536992,57.892669,5.609156
205,0.428448,46.306349,9.277023
206,0.314117,23.145371,22.211488
207,0.650482,35.687327,4.202737
208,0.277758,44.608471,16.196597
209,0.846671,66.107712,-7.920139
210,0.565700,11.337691,-3.409853
211,0.106208,14.963512,18.239536
212,0.139769,5.360084,5.454126
213,-0.007020,-6.481767,23.937665
214,0.684595,16.290253,-15.705755
215,0.641485,45.994813,-6.022519
216,0.365159,16.717125,-6.573537
217,0.038917,-1.210963,35.933547
218,0.298561,14.865424,-12.067466
219,0.550153,67.683492,17.982731
220,0.746312,55.404626,-24.355120
221,0.161046,35.765699,22.759420
222,0.141865,19.582482,17.947243
223,0.150505,9.834824,17.721618
224,0.260042,17.656947,9.309579
225,-0.109881,2.404755,10.288125
226,0.208672,15.788477,8.922245
227,-0.263545,-2.528754,22.379800
228,0.361228,25.747075,17.310226
229,0.044113,30.262144,33.807995
230,0.214834,5.770814,39.590888
231,0.113816,27.690875,15.389791
232,0.034465,15.525875,38.622320
233,0.162129,1.155076,15.812071
234,0.245219,13.705495,19.968280
235,0.374944,80.452648,37.810758
236,0.260871,13.113021,3.851846
237,0.696622,46.936210,15.998191
238,0.279271,15.112378,21.512339
239,-0.017854,1.184364,-3.052250
240,-0.065273,-2.132233,6.526984
241,-0.077356,-2.083517,9.441569
242,0.530301,22.799556,-10.980175
243,-0.268152,-12.731876,14.416526
244,0.806317,63.316061,18.898950
245,0.179585,8.605216,31.123588
246,0.425287,26.213657,-12.577731
247,-0.309893,-18.115376,14.950534
248,0.221416,22.376774,0.440851
249,0.209268,27.842143,12.182405
250,0.060978,6.960606,22.626347
251,-0.002428,3.319823,14.629102
252,0.608423,15.098742,-6.078709
253,0.189504,20.332014,3.155995
254,-0.310163,-12.390532,18.917658
255,0.161280,24.510148,27.117010
256,-0.013585,-0.095870,6.495372
257,-0.079875,2.121782,1.910275
258,0.093304,6.735474,17.127127
259,0.219433,8.008562,20.153127
260,1.095601,69.996433,-9.447878
261,0.697452,35.093176,-11.814345
262,0.705801,30.418172,-14.265631
263,0.262040,4.968677,15.314483
264,0.165575,3.038428,9.092285
265,0.473201,25.695760,-1.708190
266,0.018511,4.631621,15.141541
267,0.016755,5.435740,12.529410
268,0.508534,21.043410,-14.046141
269,0.156943,5.057477,-15.457665
270,0.554443,29.558725,11.823328
271,0.404684,14.180214,0.067125
272,1.022200,83.301415,-17.112829
273,0.056812,4.735957,17.067481
274,0.380284,37.068532,17.066605
275,0.069928,4.289687,4.729815
276,-0.172434,-6.441147,9.387575
277,0.045769,2.437348,9.230568
278,0.351029,38.264638,-0.116077
279,-0.110985,-3.867473,9.850816
280,0.142200,8.738234,1.948981
281,0.038992,14.098127,23.795850
282,1.024846,69.591506,-2.576180
283,0.285217,27.301943,-5.729066
284,-0.058117,-2.338624,-4.769710
285,0.339759,13.125445,12.511817
286,-0.018576,-2.970136,20.339496
287,0.253701,15.183289,-4.817093
288,0.038413,16.385285,14.265058
289,0.604793,46.403545,17.215236
290,0.286433,15.239207,23.830119
291,0.689826,16.928887,10.489761
292,0.082858,7.771367,17.283753
293,0.556081,36.645871,-8.035924
294,0.646285,34.816339,9.943036
295,0.467596,27.347649,21.461726
296,0.669064,46.312457,23.076426
297,0.299292,11.564141,11.932198
298,0.130615,16.031406,9.786718
299,-0.107583,23.728014,31.111902
300,0.766038,77.504057,0.849734
301,0.455224,66.662256,19.951439
302,0.541514,21.496867,-4.321678
303,-0.217855,-7.459981,10.911437
304,0.188954,15.750582,-6.148659
305,0.905747,21.410093,-8.380096
306,0.056023,3.834684,19.278546
307,0.196638,23.142970,7.145255
308,0.461531,54.646660,18.232023
309,0.420116,34.117536,12.146235
310,0.459746,35.668753,25.953384
311,-0.151779,-3.287704,10.171554
312,0.338541,28.488584,9.763433
313,0.948365,45.983136,-8.652017
314,0.423732,29.753431,19.366998
315,0.616736,64.119901,-1.647684
316,0.669600,43.616721,-5.752129
317,0.475036,20.052509,-4.563125
318,0.274087,15.671270,1.061764
319,0.322068,35.744990,1.621544
320,-0.172462,-9.502027,44.029973
321,0.613312,36.344483,-14.097206
322,0.360434,12.360526,0.304123
323,0.177927,12.094364,14.560490
324,0.042724,29.917861,24.603869
325,-0.120947,-3.455211,33.300319
326,0.445108,25.589359,3.817044
327,0.096607,5.043324,14.215583
328,0.405169,36.220834,-3.635870
329,0.191603,20.032387,5.119833
330,0.559815,22.422387,-4.827205
331,0.406449,44.709823,16.904006
332,0.605613,32.105709,3.834177
333,0.251900,49.612096,7.297239
334,0.199444,10.328435,16.074937
335,1.252313,68.429482,-7.879238
336,0.918207,77.786711,12.420370
337,0.565490,42.463841,17.437606
338,0.539692,73.391217,18.198991
339,0.419282,15.522263,-4.827326
340,0.226200,60.679477,-4.050887
341,0.123633,3.127509,11.004226
342,0.269920,25.059776,19.753927
343,-0.173249,-6.433348,2.282031
344,-0.020786,41.533111,28.349899
345,0.058511,0.229497,24.893673
346,0.062065,2.881354,3.855459
347,0.120169,0.483993,14.554999
348,0.669764,23.903431,-14.277275
349,0.318383,18.448850,24.279964
350,0.281279,34.825405,0.810559
351,0.312427,23.211261,-7.456789
352,0.032689,2.826791,11.805034
353,0.346088,27.190086,22.892641
354,0.313044,46.585240,21.853677
355,-0.161752,-9.450892,33.860708
356,0.100296,4.753939,13.619498
357,0.525989,25.788813,3.208617
358,0.291081,34.593552,17.539987
359,0.096128,3.232581,36.056707
360,0.346244,29.755515,28.645768
361,0.257513,12.401194,4.323534
362,0.852979,21.847835,-9.689986
363,0.304261,13.447039,-2.876285
364,-0.667873,-33.313793,51.974352
365,-0.103263,-2.934775,20.713385
366,-0.015002,3.614684,1.823986
367,0.093199,16.912567,20.258666
368,0.059926,2.370334,32.747529
369,-0.119030,3.986748,25.358322
370,-0.053765,-17.228505,35.488782
371,0.180522,19.197459,28.353020
372,-0.086050,-2.378368,3.380753
373,0.057231,3.944742,6.723732
374,0.389028,34.652824,13.216852
375,-0.158402,-5.147085,11.398301
376,0.754004,46.852953,15.476548
377,0.179738,57.078748,33.169834
378,0.197194,14.873675,-0.339022
379,0.237393,16.051828,23.919437
380,0.218612,25.142205,7.712328
381,0.536154,25.382675,-13.782386
382,0.234414,7.766493,1.588296
383,0.020321,0.016515,-5.154912
384,0.643929,32.444266,1.460802
385,-0.078819,2.255824,37.362554
386,0.190816,25.765868,7.709259
387,0.119531,12.365126,10.250433
388,-0.121656,13.855187,36.171250
389,0.068997,4.955637,11.747086
390,-0.315815,-11.658147,11.922404
391,0.405211,10.923484,0.496618
392,0.123464,7.440970,6.527083
393,-0.094767,-0.986612,11.981735
394,0.149192,4.290761,-7.284074
395,-0.061676,4.565161,9.675300
396,0.396182,21.522998,17.705982
397,-0.071806,2.594762,5.072979
398,0.590504,43.903166,-7.091161
399,0.064718,15.960961,10.559379
400,0.956764,104.690695,17.478329
401,0.039813,8.882023,4.775855
402,0.385365,24.785509,19.022838
403,0.012736,0.763211,1.898618
404,0.139439,4.998452,2.463453
405,0.829619,45.523627,-0.896981
406,-0.310367,-14.716718,16.999080
407,0.117098,13.428698,17.067261
408,0.051254,8.328747,16.640384
409,0.396987,36.942560,13.938190
410,0.652358,80.546739,9.508216
411,0.039045,25.500794,26.311663
412,0.081261,23.444423,16.257326
413,0.325926,54.389082,10.808413
414,1.199097,39.661324,-25.379093
415,0.583321,38.345875,-3.421795
416,0.097408,25.793276,24.360488
417,0.386870,25.167055,-21.198471
418,-0.079489,-10.573498,29.216387
419,-0.100940,5.077182,27.777395
420,0.391203,26.899386,25.203934
421,0.686624,24.258055,0.069886
422,-0.029758,0.044662,12.634698
423,0.319167,42.260306,15.038057
424,-0.086658,-2.018560,20.698749
425,0.547333,47.355704,5.141506
426,-0.279877,-9.427208,12.087075
427,0.673199,33.206916,19.407470
428,0.432403,48.982290,-9.743031
429,0.525642,52.957237,17.034882
430,0.028689,6.091794,23.259014
431,-0.031035,-2.447988,19.354500
432,0.670246,80.821918,12.814463
433,-0.095991,6.542958,45.321655
434,0.365329,18.472824,-2.706288
435,0.165505,41.334835,17.589778
436,-0.292655,-6.502838,11.844319
437,0.828883,40.781675,-12.204025
438,0.655084,71.957447,18.099857
439,-0.123094,18.303607,13.402809
440,-0.263975,-0.565818,13.024695
441,0.333096,25.945838,13.808281
442,0.124237,6.559028,-2.888217
443,0.594806,30.820105,11.274546
444,-0.226169,-7.842279,21.142780
445,0.295371,30.158403,14.131352
446,-0.691007,-36.977995,51.588675
447,-0.374516,-5.035750,38.102052
448,0.317816,4.685265,7.067179
449,0.128499,4.652910,-3.183117
450,0.770616,59.118788,-23.132481
451,0.094349,10.529651,22.949876
452,-0.065243,1.682887,17.380512
453,-0.089092,-3.014774,7.409731
454,0.175564,39.633770,21.220684
455,0.377711,17.610074,4.820347
456,-0.158859,-6.580069,18.900360
457,0.152923,1.883482,7.608552
458,0.541541,35.889535,24.006836
459,0.416204,26.019394,13.844879
460,-0.347660,-10.007411,10.977939
461,0.564908,42.125183,-11.822036
462,0.085938,3.302164,-0.206150
463,0.129025,8.187371,24.252743
464,0.164304,26.770215,10.485988
465,0.203983,16.095917,27.155861
466,0.279545,10.663011,-9.352930
467,0.083916,16.513863,26.924260
468,-0.488885,-9.133511,32.442269
469,0.565006,43.794710,11.704790
470,0.413619,13.294033,9.251781
471,1.118723,50.716552,-19.900446
472,0.825970,87.137185,-12.905107
473,0.200972,12.517753,10.292620
474,0.239369,43.849823,17.715633
475,0.280936,24.083060,-13.659119
476,-0.327543,-11.786137,14.738610
477,-0.050825,1.131080,19.840438
478,0.479142,49.286560,13.847039
479,-0.027139,-0.764068,4.448512
480,0.363661,32.959968,20.214816
481,0.899171,50.244360,7.382465
482,-0.121935,-2.087668,31.012892
483,0.409025,46.175126,-2.136784
484,0.183731,9.342430,16.727665
485,0.089933,7.128185,8.818583
486,0.032453,26.712300,29.177632
487,0.211632,13.861767,-9.561834
488,0.008766,-0.265206,3.325313
489,0.870749,68.360227,-3.767107
490,0.688563,23.183532,-3.052385
491,0.408438,20.621108,23.707442
492,0.179548,11.179137,3.122288
493,0.395042,23.379557,1.771230
494,0.038283,28.587957,27.595676
495,0.560375,48.517792,-12.301170
496,-0.144763,-5.419063,18.767108
497,-0.069421,-3.095185,17.110708
498,0.133273,34.115054,24.346453
499,-0.037861,18.894696,5.081235
