days,sharpe_daily,cagr,max_drawdown,trade_count,exposure,gross_return,net_return,daily_mean,daily_std,win_rate,mean_trade_return,median_trade_return,mean_holding_days,median_holding_days,top_winner_concentration,bottom_tail_damage,open_trade_count,fold_idx,fold_start,fold_end
182,1.8066552864660916,1.2262974180263075,-0.18457800475534558,14,0.6654445462878094,0.5323290395005627,0.4900362082665226,0.002549007571337412,0.026955181565026104,0.35714285714285715,0.03237875089170058,-0.004752906318624461,8.654761904761907,0.41666666666666663,1.0,-0.027091665781117436,0,0,2020-01-01T00:00:00+0000,2020-06-30T00:00:00+0000
184,4.944357572174106,9.299493138351954,-0.10545250521920668,6,0.720108695652174,2.2734365054955807,2.2375815537947292,0.006735914034487235,0.02602753847317688,0.2,0.038669857673896565,-0.011171359914820878,8.5,0.8333333333333334,1.0,-0.018087848078565227,1,1,2020-07-01T00:00:00+0000,2020-12-31T00:00:00+0000
181,1.4649527680845,1.201734800625485,-0.29777965721228417,19,0.5911602209944752,0.5344173986331588,0.4786232791806291,0.002825194089447113,0.03684436690907063,0.42105263157894735,0.026942858895836072,-0.0112846600216997,5.6315789473684195,0.6666666666666666,0.9670972886800984,-0.09552992761674678,0,2,2021-01-01T00:00:00+0000,2021-06-30T00:00:00+0000
184,2.5948675912432497,1.9635867291416114,-0.17085307338517952,7,0.5135869565217391,0.752844118512064,0.7285621509472893,0.0032651927054090147,0.024040309130634274,0.5714285714285714,0.09019849496025686,0.014503063934690363,13.5,1.6666666666666667,1.0,-0.015597669038016737,0,3,2021-07-01T00:00:00+0000,2021-12-31T00:00:00+0000
181,-1.780238757495127,-0.5022866959172478,-0.31776665436572005,18,0.281767955801105,-0.26637894448194055,-0.292318623958299,-0.0017383347150652833,0.018655271917811644,0.2222222222222222,-0.01826977948433601,-0.012281242095927236,2.8333333333333335,0.5833333333333333,1.0,-0.10281188057944124,0,4,2022-01-01T00:00:00+0000,2022-06-30T00:00:00+0000
184,-0.5039817110454435,-0.19640717038716782,-0.2537118657343248,19,0.4311594202898551,-0.06956212571306308,-0.10430421515340793,-0.00045156336684134076,0.017117894997051086,0.3157894736842105,-0.005022644786779835,-0.003982737712774909,4.175438596491228,1.1666666666666667,0.9753194285124914,-0.07146398218634781,0,5,2022-07-01T00:00:00+0000,2022-12-31T00:00:00+0000
