family,slow_lookback,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
ret_gate_ret_state,32,fixed_zero,,168,fixed_zero,,1.7131296623557675,1.0190457109781903,-0.41498474382757167,54,0.47954372623574143,7.234691155391191,58.388888888888886,11.0,0.6666666666666666,-0.3560853216183092
ret_gate_ret_state,40,train_quantile,0.65,168,train_quantile,0.35,1.7114145718468765,0.8683310659303436,-0.2519225386675912,21,0.347680608365019,5.524501051889977,108.85714285714286,18.0,0.6666666666666666,-0.07821659244528145
ret_gate_ret_state,32,fixed_zero,,168,train_quantile,0.5,1.702594169619195,0.9857572751786834,-0.38239412269400175,68,0.4558174904942966,6.8339790601522985,44.0735294117647,5.0,0.6666666666666666,-0.3361384658763181
ret_gate_ret_state,48,train_quantile,0.35,168,fixed_zero,,1.6807952847610215,0.9539090293976336,-0.36274682975077777,57,0.4532319391634981,6.462977508059777,52.280701754385966,7.0,0.6666666666666666,-0.32044039346001696
ret_gate_ret_state,48,train_quantile,0.35,168,train_quantile,0.65,1.657401761416547,0.7945157560947389,-0.2875049007106554,57,0.32806083650190115,4.78116873068112,37.8421052631579,3.0,0.6666666666666666,-0.02588381447740229
ret_gate_ret_state,40,train_quantile,0.35,168,fixed_zero,,1.6433764815068599,0.9348446802496155,-0.43035268738099863,61,0.4752851711026616,6.246603873401146,51.22950819672131,8.0,0.6666666666666666,-0.45294302628966787
ret_gate_ret_state,40,fixed_zero,,134,train_quantile,0.5,1.6396877991242562,0.8722393709339495,-0.2513882427252342,68,0.4086692015209126,5.56554137110849,39.51470588235294,6.0,0.6666666666666666,-0.20743490371048312
ret_gate_ret_state,40,train_quantile,0.5,202,train_quantile,0.5,1.638260188896981,0.8996510926153884,-0.4473693718970033,45,0.4326996197718631,5.858233497129777,63.22222222222222,3.0,0.6666666666666666,-0.5497696176184739
ret_gate_ret_state,32,fixed_zero,,168,train_quantile,0.65,1.6345060704463021,0.7922559072360089,-0.2875049007106556,57,0.339467680608365,4.759350432135794,39.1578947368421,5.0,0.6666666666666666,-0.1189255432727504
ret_gate_ret_state,32,train_quantile,0.35,168,train_quantile,0.65,1.6232734992866618,0.7851275705302041,-0.2875049007106555,61,0.3420532319391635,4.690887899055617,36.868852459016395,4.0,0.6666666666666666,-0.10059747213396064
ret_gate_ret_state,32,train_quantile,0.5,168,train_quantile,0.5,1.6119743550416805,0.8870352237942631,-0.40496604212725573,62,0.44076045627376426,5.722468590578958,46.74193548387097,5.0,0.6666666666666666,-0.38460430656474665
ret_gate_ret_state,32,train_quantile,0.5,168,fixed_zero,,1.6087523006578326,0.8888703217568161,-0.46745875049037455,49,0.4576425855513308,5.7421044889125366,61.40816326530612,13.0,0.6666666666666666,-0.4074459190216463
ret_gate_ret_state,40,fixed_zero,,134,fixed_zero,,1.608624805419616,0.8761637453685964,-0.30220077974675186,63,0.4275285171102662,5.606923254062313,44.61904761904762,8.0,0.6666666666666666,-0.24677884114123294
ret_gate_ret_state,40,fixed_zero,,202,fixed_zero,,1.605446624181884,0.8999829943543063,-0.4259136675742,42,0.46844106463878327,5.861829700015429,73.33333333333333,5.5,0.6666666666666666,-0.45721687502724984
ret_gate_ret_state,40,train_quantile,0.5,134,fixed_zero,,1.5984502550778508,0.8564683435062423,-0.3258773747733311,59,0.4104942965779468,5.400981186161581,45.74576271186441,7.0,0.6666666666666666,-0.3460919124007641
ret_gate_ret_state,40,train_quantile,0.65,168,train_quantile,0.65,1.5973205588720827,0.7208214005845339,-0.28750490071065526,39,0.2911026615969582,4.097635136531742,49.07692307692308,6.0,0.6666666666666666,-0.06506214572362734
ret_gate_ret_state,40,train_quantile,0.5,202,fixed_zero,,1.5941500382134273,0.8705031510344905,-0.47547948000966134,36,0.44501901140684413,5.547288495889023,81.27777777777777,6.0,0.6666666666666666,-0.5827215711663065
ret_gate_ret_state,40,train_quantile,0.5,134,train_quantile,0.5,1.5938541859526785,0.8250714866382172,-0.2574358080179665,62,0.39422053231939164,5.081608743533013,41.806451612903224,6.0,0.6666666666666666,-0.2818471693332083
ret_gate_ret_state,48,fixed_zero,,168,train_quantile,0.65,1.590017077868354,0.7290162890334868,-0.2875049007106557,54,0.3212167300380228,4.170827131811409,39.111111111111114,3.5,0.8333333333333334,-0.006856853757362336
ret_gate_ret_state,32,train_quantile,0.5,168,train_quantile,0.65,1.5822361580140987,0.7541175647095046,-0.2875049007106556,57,0.33566539923954375,4.399370645833459,38.719298245614034,7.0,0.6666666666666666,-0.13263987835236157
ret_gate_ret_state,48,fixed_zero,,168,train_quantile,0.5,1.5821762831661685,0.8360589118407746,-0.26533303270948216,49,0.40304182509505704,5.192135569803223,54.08163265306123,7.0,0.6666666666666666,-0.2109763773123443
ret_gate_ret_state,48,train_quantile,0.35,202,train_quantile,0.5,1.5791592956382763,0.8562746817353573,-0.43400257822253263,50,0.4503422053231939,5.398977738919864,59.22,3.0,0.6666666666666666,-0.4874423483259004
ret_gate_ret_state,40,train_quantile,0.35,202,train_quantile,0.5,1.571943391847176,0.8664504800128758,-0.4437809765852452,68,0.4698098859315589,5.504814501924743,45.4264705882353,2.5,0.6666666666666666,-0.468538619097674
ret_gate_ret_state,32,train_quantile,0.35,202,fixed_zero,,1.564781188657677,0.9064145580873739,-0.4287105119315071,70,0.5271482889733841,5.931765076455153,49.51428571428571,4.0,0.6666666666666666,-0.4031343543295668
ret_gate_ret_state,32,train_quantile,0.5,202,train_quantile,0.5,1.563215224694766,0.8494166218377388,-0.4877842751813075,52,0.46281368821292773,5.328299794350276,58.51923076923077,4.0,0.6666666666666666,-0.4296933376405113
ret_gate_ret_state,40,train_quantile,0.65,134,fixed_zero,,1.5581638200010628,0.731390319158902,-0.2538080825827843,45,0.3253231939163498,4.192160717967759,47.53333333333333,11.0,0.6666666666666666,-0.08779764499419573
ret_gate_ret_state,32,fixed_zero,,202,fixed_zero,,1.5552715182011474,0.8896536795143966,-0.46503785202254877,60,0.5015969581749049,5.750498199197768,54.96666666666667,4.0,0.6666666666666666,-0.40063610276774375
ret_gate_ret_state,32,fixed_zero,,202,train_quantile,0.5,1.5529900066967002,0.8590653046513053,-0.521876231150686,70,0.4771102661596958,5.427887386570137,44.81428571428572,3.0,0.6666666666666666,-0.5249099055525082
ret_gate_ret_state,40,train_quantile,0.65,202,train_quantile,0.65,1.5486901739330305,0.7269762289932773,-0.2519225386675915,44,0.3154372623574144,4.152541435015509,47.13636363636363,5.0,0.6666666666666666,-0.12862217288618527
ret_gate_ret_state,40,train_quantile,0.35,202,train_quantile,0.65,1.546848158272607,0.7474125790499233,-0.2519225386675913,70,0.35011406844106463,4.337676928091783,32.885714285714286,3.0,0.6666666666666666,-0.23686221355296733
ret_gate_ret_state,48,fixed_zero,,168,fixed_zero,,1.546595266218811,0.8108097117806852,-0.3307403317815557,49,0.4196197718631179,4.940116320033623,56.30612244897959,9.0,0.6666666666666666,-0.27614002578108
ret_gate_ret_state,48,train_quantile,0.35,202,train_quantile,0.65,1.544679225420453,0.7424640074393558,-0.2519225386675913,67,0.3464638783269962,4.292446977156497,34.0,3.0,0.6666666666666666,-0.14373394511186433
ret_gate_ret_state,32,train_quantile,0.5,202,fixed_zero,,1.5440858202120118,0.8440328084435158,-0.4858652706717129,43,0.47391634980988595,5.273181305614157,72.46511627906976,11.0,0.6666666666666666,-0.42782974816235886
ret_gate_ret_state,40,fixed_zero,,202,train_quantile,0.65,1.543411345425371,0.7445764417275134,-0.2519225386675915,68,0.3482889733840304,4.3117232390282,33.6764705882353,3.0,0.6666666666666666,-0.23686221355296733
ret_gate_ret_state,48,train_quantile,0.5,168,train_quantile,0.65,1.5385255608666215,0.686027127430068,-0.2875049007106556,52,0.314828897338403,3.794562167587774,39.80769230769231,3.5,1.0,0.007800213836144598
ret_gate_ret_state,40,train_quantile,0.65,134,train_quantile,0.35,1.533358326651592,0.7353888164779767,-0.3307690209316989,23,0.34311787072243344,4.228224660638374,98.08695652173913,18.0,0.6666666666666666,-0.07821659244528145
ret_gate_ret_state,32,train_quantile,0.65,168,fixed_zero,,1.5320725356689855,0.6970558858679288,-0.2519225386675915,35,0.35330798479087455,3.889288356058886,66.37142857142857,12.0,0.8333333333333334,-0.181085054979351
ret_gate_ret_state,48,train_quantile,0.5,168,train_quantile,0.5,1.5300023783133572,0.7771664304865478,-0.2653330327094824,45,0.3914828897338403,4.6150707518114515,57.2,12.0,0.6666666666666666,-0.2155103585391992
ret_gate_ret_state,40,train_quantile,0.5,134,train_quantile,0.35,1.5274275389512277,0.824127042184817,-0.43146820874434055,35,0.4448669201520912,5.072170079887361,83.57142857142857,8.0,0.6666666666666666,-0.3850021002464692
ret_gate_ret_state,48,train_quantile,0.35,134,fixed_zero,,1.5184428802039156,0.8005514016182924,-0.28775849514662677,79,0.44501901140684413,4.839711438241233,37.037974683544306,6.0,0.6666666666666666,-0.29609367989533486
ret_gate_ret_state,32,fixed_zero,,168,train_quantile,0.35,1.5139050423506526,0.8638765769928392,-0.4219915550163972,46,0.5186311787072243,5.4779343509947935,74.1304347826087,11.5,0.6666666666666666,-0.42253443351634923
ret_gate_ret_state,32,train_quantile,0.35,202,train_quantile,0.5,1.5124478547112898,0.8274399016595575,-0.5132225762661339,77,0.4900380228136882,5.105321409992098,41.84415584415584,3.0,0.6666666666666666,-0.5239901451451027
ret_gate_ret_state,40,train_quantile,0.5,202,train_quantile,0.65,1.5120529992116893,0.7189533498906959,-0.2555004593087864,66,0.34539923954372626,4.081048045120615,34.40909090909091,3.5,0.6666666666666666,-0.23686221355296733
ret_gate_ret_state,48,train_quantile,0.5,168,fixed_zero,,1.5115492652312255,0.7655878797093245,-0.27444141960763047,45,0.4059315589353612,4.506010092090565,59.31111111111111,12.0,0.6666666666666666,-0.2727467606994667
ret_gate_ret_state,40,fixed_zero,,134,train_quantile,0.35,1.504588891032315,0.8168217139654135,-0.39386679164200056,42,0.4734600760456274,4.999491258740012,74.11904761904762,10.5,0.6666666666666666,-0.2720854216867259
ret_gate_ret_state,40,train_quantile,0.35,134,train_quantile,0.5,1.4946699834201749,0.7718114130754179,-0.330274593637106,84,0.4372623574144487,4.564453494087879,34.226190476190474,5.0,0.6666666666666666,-0.28536357581326033
ret_gate_ret_state,32,train_quantile,0.65,168,train_quantile,0.5,1.4915498000805865,0.6685586953059457,-0.2519225386675914,35,0.3499619771863118,3.6470425610809745,65.74285714285715,12.0,0.8333333333333334,-0.15624802073687216
ret_gate_ret_state,32,fixed_zero,,202,train_quantile,0.65,1.488171130017256,0.7151742094090552,-0.27433376245471375,72,0.3584790874524715,4.047601820808045,32.736111111111114,3.5,0.6666666666666666,-0.3550081208453424
ret_gate_ret_state,48,train_quantile,0.35,134,train_quantile,0.5,1.4851448689146074,0.7454414064958175,-0.2604465942043801,81,0.41977186311787074,4.319629653234788,34.074074074074076,5.0,0.6666666666666666,-0.24988380103424257
ret_gate_ret_state,32,train_quantile,0.65,202,train_quantile,0.35,1.4837395799850661,0.668635926755518,-0.2519225386675913,30,0.3584790874524715,3.6476880217532557,78.56666666666666,15.0,0.8333333333333334,-0.18450337911964
ret_gate_ret_state,32,train_quantile,0.5,202,train_quantile,0.65,1.4787474395961124,0.7083312732607285,-0.28298657053300524,72,0.3581749049429658,3.9874144680674384,32.708333333333336,3.5,0.6666666666666666,-0.3550081208453424
ret_gate_ret_state,32,train_quantile,0.35,202,train_quantile,0.65,1.4779892673165016,0.7079859707582956,-0.27433376245471286,73,0.35863117870722433,3.9843900932832153,32.3013698630137,3.0,0.6666666666666666,-0.3550081208453424
ret_gate_ret_state,32,fixed_zero,,202,train_quantile,0.35,1.4753080093308664,0.8378257455513849,-0.49209946363079027,43,0.5263878326996198,5.210032883360242,80.48837209302326,12.0,0.6666666666666666,-0.4689281432942315
ret_gate_ret_state,32,train_quantile,0.65,202,fixed_zero,,1.4750365502189442,0.6632298624264519,-0.2519225386675915,30,0.3581749049429658,3.602651105731799,78.5,15.0,0.8333333333333334,-0.18450337911964
ret_gate_ret_state,32,train_quantile,0.65,202,train_quantile,0.5,1.4750365502189442,0.6632298624264519,-0.2519225386675915,30,0.3581749049429658,3.602651105731799,78.5,15.0,0.8333333333333334,-0.18450337911964
ret_gate_ret_state,48,train_quantile,0.35,202,fixed_zero,,1.4745748451575897,0.7826831278549098,-0.42062225465906966,56,0.4725475285171103,4.6675363376632015,55.482142857142854,3.0,0.6666666666666666,-0.4016223327316373
ret_gate_ret_state,32,train_quantile,0.5,202,train_quantile,0.35,1.4725606586904882,0.799648417340092,-0.5192956656668017,38,0.4862357414448669,4.830927920381362,84.13157894736842,15.0,0.6666666666666666,-0.4969763098255534
ret_gate_ret_state,48,fixed_zero,,202,train_quantile,0.5,1.4713010884791966,0.743270641991195,-0.3745827006379182,44,0.42129277566539924,4.2998021172687535,62.95454545454545,3.5,0.6666666666666666,-0.3842110542980234
ret_gate_ret_state,32,train_quantile,0.5,168,train_quantile,0.35,1.4672839078052458,0.7885660967367223,-0.47661279937451295,39,0.4844106463878327,4.723844316900177,81.66666666666667,18.0,0.6666666666666666,-0.4701059474661823
ret_gate_ret_state,40,train_quantile,0.5,168,train_quantile,0.35,1.458835195043343,0.7798004244756478,-0.49114813793318723,53,0.4603802281368821,4.640080307922295,57.113207547169814,6.0,0.6666666666666666,-0.5268827025479019
ret_gate_ret_state,48,train_quantile,0.5,202,train_quantile,0.5,1.4558920199481642,0.7126680151654934,-0.31923223528345546,39,0.4065399239543726,4.0255026005657975,68.53846153846153,6.0,0.6666666666666666,-0.23791852999607022
ret_gate_ret_state,40,fixed_zero,,168,train_quantile,0.35,1.4486476240425947,0.7827591997917767,-0.4612698957528917,56,0.4911026615969582,4.668262081742359,57.660714285714285,6.5,0.6666666666666666,-0.4243262233771934
ret_gate_ret_state,32,train_quantile,0.65,168,train_quantile,0.35,1.4483817699951549,0.645584318629771,-0.2519225386675914,32,0.35863117870722433,3.457675839236437,73.6875,12.0,0.8333333333333334,-0.18450337911964
ret_gate_ret_state,40,train_quantile,0.35,134,fixed_zero,,1.4421162496800217,0.7549441419019278,-0.36816756835565456,83,0.46311787072243343,4.407008878685091,36.68674698795181,6.0,0.6666666666666666,-0.3279325391747109
ret_gate_ret_state,48,fixed_zero,,202,train_quantile,0.65,1.4381669412315066,0.6536616066571568,-0.2519225386675916,63,0.33992395437262357,3.523654720309632,35.476190476190474,4.0,0.6666666666666666,-0.14373394511186433
ret_gate_ret_state,32,train_quantile,0.35,134,train_quantile,0.5,1.430947985477212,0.7251495579674765,-0.35408551855638337,97,0.4609885931558935,4.136205041011352,31.24742268041237,4.0,0.6666666666666666,-0.19531157841198787
ret_gate_ret_state,48,train_quantile,0.65,168,train_quantile,0.5,1.430845219337884,0.6510333659333309,-0.2519225386675914,32,0.315893536121673,3.5021151214040467,64.90625,14.5,0.6666666666666666,-0.06530879979971738
ret_gate_ret_state,32,train_quantile,0.35,168,train_quantile,0.35,1.4274627518613465,0.8107843285107457,-0.3756013445281323,58,0.5869201520912547,4.939866467393771,66.53448275862068,6.0,0.6666666666666666,-0.3604274660911899
ret_gate_ret_state,48,train_quantile,0.5,202,train_quantile,0.65,1.4272393675561053,0.644075768158572,-0.2519225386675913,58,0.33627376425855515,3.4454248772725986,38.12068965517241,4.0,0.6666666666666666,-0.13452070392049087
ret_gate_ret_state,32,train_quantile,0.35,134,fixed_zero,,1.4257661110099507,0.7471747099423645,-0.3699769191364225,90,0.4894296577946768,4.335496930276933,35.75555555555555,7.0,0.6666666666666666,-0.2679637810425466
ret_gate_ret_state,40,train_quantile,0.35,202,fixed_zero,,1.4255421554947154,0.7598245585623402,-0.48679681502803007,65,0.5002281368821293,4.452254715139319,50.6,4.0,0.6666666666666666,-0.5075212775870148
ret_gate_ret_state,48,fixed_zero,,202,fixed_zero,,1.422145501810143,0.7165183920779543,-0.33610411746699675,41,0.43619771863117873,4.059481258952199,69.95121951219512,6.0,0.6666666666666666,-0.262454672325908
ret_gate_ret_state,40,train_quantile,0.65,134,train_quantile,0.5,1.4089933979276748,0.622118770965401,-0.2666639131349825,51,0.31437262357414447,3.2696447684579235,40.529411764705884,7.0,0.6666666666666666,-0.08779764499419573
ret_gate_ret_state,32,train_quantile,0.5,134,train_quantile,0.35,1.4012572156751038,0.7229409103963023,-0.48590435596160075,41,0.47482889733840306,4.116498698249726,76.14634146341463,14.0,0.6666666666666666,-0.44883293898432863
ret_gate_ret_state,32,fixed_zero,,134,fixed_zero,,1.395078726258352,0.7110231698427494,-0.41872941317449075,78,0.45870722433460076,4.01103373761608,38.666666666666664,8.5,0.6666666666666666,-0.3637058680312013
ret_gate_ret_state,32,fixed_zero,,134,train_quantile,0.35,1.386866310540217,0.7299766408621811,-0.4888785906109281,45,0.5069201520912547,4.179450023140198,74.06666666666666,12.0,0.6666666666666666,-0.43237299300813814
ret_gate_ret_state,48,train_quantile,0.5,202,fixed_zero,,1.3812341142504514,0.6675722250313425,-0.3149309686302132,38,0.41916349809885933,3.638803407062933,72.52631578947368,12.0,0.6666666666666666,-0.32678420957685905
ret_gate_ret_state,32,train_quantile,0.5,134,fixed_zero,,1.3794017000156673,0.6837063541493702,-0.41744256024247917,70,0.436958174904943,3.774786128831205,41.042857142857144,9.5,0.6666666666666666,-0.4053907446632299
ret_gate_ret_state,48,train_quantile,0.65,168,train_quantile,0.65,1.3607168771469438,0.5491490889051096,-0.2875049007106554,40,0.2737642585551331,2.718859402965439,45.0,4.5,0.6666666666666666,0.0
ret_gate_ret_state,48,train_quantile,0.65,168,fixed_zero,,1.3559913137004755,0.5980927175899269,-0.29503814018613406,30,0.32106463878326996,3.082679379724813,70.36666666666666,15.5,0.5,-0.1451761071620402
ret_gate_ret_state,40,fixed_zero,,202,train_quantile,0.35,1.3443311679176078,0.7123968001916934,-0.5219228144690287,46,0.5058555133079848,4.023114945929064,72.30434782608695,10.0,0.6666666666666666,-0.4426337748715993
ret_gate_ret_state,32,train_quantile,0.5,134,train_quantile,0.5,1.3392130430347093,0.634728045938606,-0.31888680806901715,73,0.4187072243346008,3.370012067594949,37.71232876712329,8.0,0.6666666666666666,-0.291374434844609
ret_gate_ret_state,32,fixed_zero,,134,train_quantile,0.5,1.3350634288132361,0.6461507318669439,-0.33239578622835486,86,0.4360456273764259,3.4622814962733166,33.33720930232558,5.0,0.6666666666666666,-0.25609990979410324
ret_gate_ret_state,48,fixed_zero,,134,fixed_zero,,1.3252593731340123,0.6338355488323044,-0.2718992288878699,65,0.40790874524714826,3.3628567805879515,41.261538461538464,9.0,0.6666666666666666,-0.25716398769210025
ret_gate_ret_state,48,train_quantile,0.65,202,train_quantile,0.65,1.3159096678974906,0.5550062944655665,-0.2519225386675913,46,0.2999239543726236,2.761210912854981,42.869565217391305,5.5,0.5,-0.10175106432475645
ret_gate_ret_state,40,train_quantile,0.5,202,train_quantile,0.35,1.3115791956354383,0.670135173216382,-0.5697009736867107,44,0.4708745247148289,3.66022979725879,70.36363636363636,6.0,0.6666666666666666,-0.6186497679742384
ret_gate_ret_state,32,train_quantile,0.35,202,train_quantile,0.35,1.3086290113910106,0.7216101690831389,-0.4929936799029032,53,0.6073003802281369,4.104649721104768,75.33962264150944,5.0,0.6666666666666666,-0.47901798454307554
ret_gate_ret_state,48,fixed_zero,,134,train_quantile,0.5,1.2974414504726466,0.5920266759894364,-0.2592635728541517,73,0.3873764258555133,3.0363540078417843,34.89041095890411,6.0,0.6666666666666666,-0.1902168495567893
ret_gate_ret_state,32,train_quantile,0.35,134,train_quantile,0.35,1.2837798978285093,0.6707957619659297,-0.44310451423137565,52,0.5700380228136882,3.6657630312541514,72.07692307692308,13.0,0.5,-0.32767745777840074
ret_gate_ret_state,48,train_quantile,0.65,202,train_quantile,0.5,1.2738546182381594,0.5482860068561903,-0.3653268336536427,22,0.3309505703422053,2.7126457514613462,98.9090909090909,16.5,0.5,-0.22810288250251587
ret_gate_ret_state,48,train_quantile,0.35,134,train_quantile,0.35,1.2592013769070884,0.6331680444717775,-0.46791623253452064,52,0.5172623574144487,3.3575104039781944,65.40384615384616,7.5,0.6666666666666666,-0.36006653132501654
ret_gate_ret_state,32,train_quantile,0.65,134,fixed_zero,,1.2585563477558868,0.5121063934582795,-0.29340430994791056,49,0.3402281368821293,2.458358144700966,45.6530612244898,12.0,0.8333333333333334,-0.18977298705364298
ret_gate_ret_state,40,train_quantile,0.35,134,train_quantile,0.35,1.2504638760980225,0.6362921508938681,-0.48151704387594396,49,0.5441825095057035,3.3825706017852815,73.0204081632653,17.0,0.6666666666666666,-0.3824576320732701
ret_gate_ret_state,32,train_quantile,0.65,202,train_quantile,0.65,1.2488887418147143,0.514504920395582,-0.2519225386675915,57,0.33627376425855515,2.4748451388940613,38.78947368421053,4.0,0.8333333333333334,-0.2528868101947641
ret_gate_ret_state,32,train_quantile,0.65,168,train_quantile,0.65,1.2399904987351063,0.48284355071716645,-0.3542072994640063,51,0.3061596958174905,2.2613927868367893,39.470588235294116,6.0,0.8333333333333334,-0.13014229195365923
ret_gate_ret_state,32,train_quantile,0.65,134,train_quantile,0.35,1.2382280067799982,0.5126488033542524,-0.34881012620440643,36,0.3534600760456274,2.462081987860471,64.55555555555556,13.5,0.8333333333333334,-0.18450337911964
ret_gate_ret_state,48,train_quantile,0.65,202,fixed_zero,,1.238206863531855,0.5282971506330987,-0.3883994221714351,21,0.3347528517110266,2.5706681820878097,104.80952380952381,25.0,0.5,-0.2726626433062844
ret_gate_ret_state,48,train_quantile,0.35,168,train_quantile,0.35,1.2208506911222308,0.604449631039379,-0.4381459611940912,64,0.5265399239543727,3.1316050651788148,54.09375,5.0,0.6666666666666666,-0.3974760305382379
ret_gate_ret_state,40,train_quantile,0.35,168,train_quantile,0.35,1.2194752098446877,0.6126735976826323,-0.5411978124349253,72,0.5543726235741445,3.195478359684448,50.625,6.0,0.6666666666666666,-0.5183331890748194
ret_gate_ret_state,48,train_quantile,0.5,134,fixed_zero,,1.190696863288579,0.5279164385001365,-0.30420111659538995,64,0.3919391634980989,2.5679997846848615,40.265625,10.0,0.6666666666666666,-0.378553558864157
ret_gate_ret_state,48,train_quantile,0.35,134,train_quantile,0.65,1.160445900260671,0.4516047594943431,-0.39771679669213855,75,0.29216730038022815,2.059538549943942,25.613333333333333,4.0,0.5,-0.28817844647066393
ret_gate_ret_state,48,train_quantile,0.5,134,train_quantile,0.5,1.1604415624348061,0.49139656179632585,-0.25926357285415236,70,0.3738403041825095,2.318166930008287,35.114285714285714,7.5,0.6666666666666666,-0.29002711876590015
ret_gate_ret_state,40,train_quantile,0.35,134,train_quantile,0.65,1.1200078938462479,0.43697176983140595,-0.4083057545404841,81,0.30281368821292776,1.9679219529659835,24.580246913580247,3.0,0.5,-0.3617150042021945
ret_gate_ret_state,32,train_quantile,0.65,134,train_quantile,0.5,1.1155796305935022,0.4261573835250916,-0.3144039507546368,53,0.3318631178707224,1.9014018657685714,41.16981132075472,8.0,0.8333333333333334,-0.18977298705364298
ret_gate_ret_state,48,fixed_zero,,168,train_quantile,0.35,1.103288323550854,0.5026939458993085,-0.3764686061644379,56,0.46783269961977186,2.394162816717545,54.92857142857143,5.5,0.6666666666666666,-0.3855345327492111
ret_gate_ret_state,48,train_quantile,0.65,168,train_quantile,0.35,1.102436121769498,0.4542800041717918,-0.3823888821540862,27,0.3382509505703422,2.076489412339622,82.37037037037037,6.0,0.5,-0.2662291471701309
ret_gate_ret_state,48,train_quantile,0.5,168,train_quantile,0.35,1.1006246464307656,0.49005749640644614,-0.37825360731109725,52,0.44501901140684413,2.309235169277682,56.26923076923077,6.0,0.6666666666666666,-0.4142450398737292
