family,slow_pair,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,202,train_quantile,0.35,1.4203823144010397,0.5920353305735087,-0.27046219616057143,107,0.2777186311787072,3.036419850567441,17.065420560747665,12.0,0.8333333333333334,-0.13550651789088441
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,168,train_quantile,0.65,1.4127351636477201,0.5754905406036455,-0.22782524790191483,80,0.26418250950570343,2.91185297483423,21.7125,7.0,0.8333333333333334,-0.07349454301676817
vcl_gate_ret_state,"(4, 16)",train_quantile,0.8,202,train_quantile,0.35,1.3916918807620087,0.7341885425939463,-0.4023019245156101,112,0.5122433460076046,4.217381456904109,30.071428571428573,12.0,0.6666666666666666,-0.2013067229543657
vcl_gate_ret_state,"(6, 24)",fixed_level,1.0,134,fixed_zero,,1.3783488369704555,0.5926573663613599,-0.29807744181749596,127,0.324106463878327,3.041154077444914,16.77952755905512,7.0,0.6666666666666666,-0.1471454247189724
vcl_gate_ret_state,"(4, 16)",train_quantile,0.65,202,fixed_zero,,1.3755981730113618,0.6099180764761565,-0.30738817247854744,124,0.3152851711026616,3.1740041807745074,16.717741935483872,12.0,0.6666666666666666,-0.296893645284118
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,202,train_quantile,0.35,1.3652919294176646,0.7032970810433867,-0.3440593430040274,99,0.49186311787072245,3.943442831814811,32.666666666666664,12.0,0.6666666666666666,-0.2080338304497109
vcl_gate_ret_state,"(4, 16)",fixed_level,1.0,202,fixed_zero,,1.3630193724008848,0.5920460831855934,-0.2967137438083137,124,0.2959695817490494,3.036501655760514,15.693548387096774,12.0,0.6666666666666666,-0.28630290078635745
vcl_gate_ret_state,"(6, 24)",fixed_level,1.2,202,train_quantile,0.35,1.3565296036902161,0.6982509757606672,-0.34831266642021375,95,0.49688212927756653,3.899627303200197,34.38947368421053,9.0,0.6666666666666666,-0.25249938324696775
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,134,fixed_zero,,1.3538227086979535,0.5810073357377774,-0.3054651898051267,124,0.33338403041825093,2.9531001569618045,17.677419354838708,7.5,0.6666666666666666,-0.16487151522441157
vcl_gate_ret_state,"(5, 20)",fixed_level,1.0,134,train_quantile,0.35,1.3517322548159036,0.637614410147104,-0.44722159699944286,120,0.40334600760456274,3.3932060558737724,22.1,12.0,0.6666666666666666,-0.17457619354352638
