candidate_id,feature_id,bucket,timeframe,family,feature_col,param_key,param_value,tail,threshold_mode,threshold_value,calibration_mode,discovery_sharpe_daily_365,discovery_cagr,discovery_max_drawdown,discovery_net_return,discovery_trade_count_entries,discovery_positive_fold_share,discovery_worst_fold_cagr,discovery_mean_fold_cagr,discovery_mean_exposure,top_positive_fold_contribution_share,fold_thresholds,fold_net_returns,fold_cagrs,fold_trade_counts,fold_nonnegative_count,stage1_gate_positive_edge,stage1_gate_trades,stage1_gate_fold_share,stage1_gate_isolated_quarter,stage1_promoted,scan_order,source_candidate_id
D1_MOM_RET|n=5|high|train_quantile|thr=0.6,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,high,train_quantile,0.6,expanding_train_distribution,0.7754171020403968,0.26825041694774154,-0.6150637436297417,1.296551407826204,256,0.42857142857142855,-0.7598688506727691,1.6770218336717284,0.3870365314464694,0.38794481347688026,"[0.020136821622237646, 0.020720862317641812, 0.022655839335830086, 0.02145442363446226, 0.02576200291575142, 0.027869246664665486, 0.02740328236063627, 0.026522214363788432, 0.02644702348868497, 0.026486487865105254, 0.02445560099799255, 0.024127126889623263, 0.022296060050250165, 0.022173332595243834]","[0.2309670233861718, -0.07334425238394371, 0.13786057445723499, 0.9852031516790416, 0.6965778876776185, -0.2992929691139018, -0.025565175792853112, 0.22939102811102385, -0.22582442474690456, -0.22830876298503222, -0.09346949422764794, -0.07774130939786439, 0.25954492313010813, -0.00520788460179944]","[1.3013220234177525, -0.2632669353941066, 0.66927238475546, 14.188286923495491, 7.531969798391527, -0.7598688506727691, -0.09764393455809073, 1.2690051538875449, -0.645854052365002, -0.646379535222525, -0.32248424887455895, -0.274634106751229, 1.549306613030474, -0.020725561735770226]","[14, 26, 20, 17, 22, 20, 17, 12, 21, 15, 17, 17, 20, 18]",6,True,True,False,True,False,1_native_d1,
D1_MOM_RET|n=5|high|train_quantile|thr=0.7,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,high,train_quantile,0.7,expanding_train_distribution,0.8998001172532404,0.2961166191871034,-0.3682488922750561,1.477992403133828,198,0.5714285714285714,-0.5270290794048874,0.8113460794218522,0.2759557557694204,0.40890478909365646,"[0.04248138480653191, 0.04450191700670705, 0.04518153116871658, 0.043302219134204845, 0.046049068198818044, 0.049920944404950145, 0.048354378884272305, 0.04827176217779083, 0.04766253233689685, 0.04736543120288639, 0.04468953529079676, 0.04434015325084517, 0.04238893207171512, 0.04242060912297995]","[0.012114300294684188, -0.02433008849395657, 0.09358259618969034, 0.34999426193816463, 0.6871468094448114, -0.07751243689118825, -0.032481023789647234, 0.1654926781335344, -0.16857670077880604, -0.14709614126157355, -0.02868217408932694, 0.025261475285148105, 0.24747931300385395, 0.0993853071630133]","[0.049483734735562335, -0.09407113423292468, 0.4260654576897176, 2.289104987132459, 7.341249351071093, -0.2764691892753848, -0.12278592350314, 0.835986182845464, -0.5270290794048874, -0.47174821009264434, -0.10904131424241059, 0.10404112752580463, 1.451707163406052, 0.4623519582511675]","[16, 16, 12, 23, 20, 19, 18, 12, 15, 11, 12, 2, 12, 10]",8,True,True,True,True,True,1_native_d1,
D1_MOM_RET|n=5|high|train_quantile|thr=0.8,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,high,train_quantile,0.8,expanding_train_distribution,1.0710905899714973,0.3008814878897592,-0.18887700873699365,1.5100107258249968,138,0.5714285714285714,-0.4352778724561417,0.8351415608671884,0.1726046382878681,0.4810673808177132,"[0.07566487593285767, 0.07641408942454345, 0.07655494973480588, 0.07044674932894335, 0.07642305304432596, 0.08298525597641614, 0.08006996286483181, 0.07851013983334787, 0.07732764734442836, 0.07622558798496329, 0.07382776136245048, 0.07258346022419593, 0.06837060257186234, 0.0700452282554088]","[-0.052812480860262356, -0.07389007753173449, 0.0677807953220142, 0.16690140073488768, 0.7539841898649837, -0.1327812134231673, 0.08828435950070368, 0.14353659929261386, 0.0002336568092666802, -0.06084293537989871, -0.019639259552379995, -0.035362867815186494, 0.27828827729538697, 0.06830586232184643]","[-0.1955761804556948, -0.2650059835567211, 0.29717824908919943, 0.8448061939452753, 8.764717412035619, -0.4352778724561417, 0.39885090877608786, 0.7025536924124689, 0.0009479464981470009, -0.222584242574975, -0.0756753418428493, -0.13310644946864592, 1.706693296221248, 0.3034602235176185]","[16, 18, 2, 17, 14, 11, 12, 10, 10, 4, 8, 4, 8, 4]",8,True,True,True,True,True,1_native_d1,
D1_MOM_RET|n=5|low|train_quantile|thr=0.6,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,low,train_quantile,0.6,expanding_train_distribution,0.36375873148189014,0.047916996835154935,-0.45022185671859216,0.17792123403965232,294,0.5714285714285714,-0.7986337912312145,0.34057702535222495,0.3837974654744841,0.28335510394232366,"[-0.013570966432661579, -0.013091087480701246, -0.011330633157710915, -0.009185778194385597, -0.006512647037518456, -0.006155463913711088, -0.006593117684786868, -0.0067570853943840214, -0.00744336079507239, -0.007516203398598038, -0.009252873696969695, -0.009901948699112206, -0.009667311511727547, -0.009100006088820884]","[-0.1665297857161978, 0.3512653372229597, 0.004900654562558726, 0.2840288869594796, 0.11005029504879738, -0.10113512586120832, 0.15206358350385774, -0.1968961536059466, 0.2434142145250171, -0.3293848354294906, 0.029643209394483172, -0.013095164053574027, -0.02638407429698153, 0.06429857983990894]","[-0.5183949895504742, 2.345024135359197, 0.019584639431863504, 1.6962409131748308, 0.5271780130941477, -0.34796818821031916, 0.7534812596442966, -0.5810211560053387, 1.4194672412116711, -0.7986337912312145, 0.1228799826045528, -0.05095286156820633, -0.10276636227900815, 0.28395951925515184]","[21, 17, 24, 14, 16, 22, 25, 20, 19, 29, 23, 25, 15, 24]",8,True,True,True,True,True,1_native_d1,
D1_MOM_RET|n=5|low|train_quantile|thr=0.7,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,low,train_quantile,0.7,expanding_train_distribution,0.1711897483439371,-0.034107455562329636,-0.5260402681904515,-0.11433089799197738,214,0.5714285714285714,-0.7811502480530169,0.17998681408098366,0.26959517363244073,0.29382446889280806,"[-0.03347434164076868, -0.0330041737273355, -0.031723533279061446, -0.0287252826405782, -0.02496192478138424, -0.024417919595130542, -0.026025529164625777, -0.026183823469162145, -0.026984953115694408, -0.027686404746856144, -0.02925893484993415, -0.030401032124094274, -0.02889010373415873, -0.02819831905449494]","[-0.2218476315283524, 0.28297971077169026, 0.04462944719594808, 0.19018831895689803, 0.11872515112062287, -0.09706446160845927, 0.2121240849481172, 0.011211847181170409, -0.10302925320501144, -0.3153186955200148, -0.020285116491113198, -0.13288566613066544, 0.08791179693242257, 0.015320674208585405]","[-0.6343534476943077, 1.7168670215761952, 0.18913379407632824, 0.9952485576899202, 0.5761605873788873, -0.33604339125007254, 1.1451810987178583, 0.04522719352575111, -0.35658721103429425, -0.7811502480530169, -0.07808888722148855, -0.43203089772476766, 0.4073681781979801, 0.06288304894879859]","[15, 17, 8, 6, 14, 18, 21, 22, 15, 25, 17, 10, 12, 14]",8,False,True,True,True,False,1_native_d1,
D1_MOM_RET|n=5|low|train_quantile|thr=0.8,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n5,n,5,low,train_quantile,0.8,expanding_train_distribution,0.050736112881822684,-0.07060160618343148,-0.5229612442306414,-0.22598340766756653,148,0.5,-0.797558868265853,0.1794182864559676,0.16936652029819732,0.3461625506980413,"[-0.063548160050298, -0.06278326011137729, -0.05995034822511665, -0.055029780068206705, -0.051466023281582715, -0.0520937302229981, -0.05480336663598452, -0.053791021701670064, -0.05395909121369817, -0.05487883778005859, -0.05752375808667352, -0.0577575104723207, -0.05615749750771758, -0.053759693566726816]","[-0.2763805949983572, 0.1113964656945754, 0.042935500599262655, 0.08373884237000917, 0.34576084692843057, -0.09716762372420684, 0.11476378020459288, -0.09071838552973366, -0.11165847610927981, -0.32849410905541265, 0.2072883326986359, -0.0991429109472397, 0.09295578312900998, -0.0249353649156554]","[-0.726789758835001, 0.5274960664922237, 0.18150197294335157, 0.3758139542560692, 2.3345438933232536, -0.3363476057864436, 0.5388377343444011, -0.3142900833429394, -0.38132412276533234, -0.797558868265853, 1.1114279406869252, -0.3391510355772973, 0.43401917325913986, -0.0963232503489515]","[8, 8, 4, 6, 14, 14, 14, 13, 11, 20, 18, 4, 8, 6]",7,False,True,True,True,False,1_native_d1,
D1_MOM_RET|n=10|high|sign|thr=0.0,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n10,n,10,high,sign,0.0,fixed_structural,1.0459417664914272,0.4710597467550066,-0.5964226128903771,2.859014948961465,192,0.5714285714285714,-0.7840164904064573,3.058046341946568,0.555077582872614,0.3759812572336421,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.017868746023306237, 0.12407432922922967, 0.16797378742663804, 1.2460877188886332, 0.9801394262697478, -0.3175654204703058, 0.14975682519117783, 0.15840251093195623, -0.0684883867871785, -0.2767162795805226, -0.16712093974929498, -0.0458476932556694, 0.4699249451220564, -0.0923554838160151]","[0.07362259460784415, 0.5985944706927264, 0.8515416214014893, 23.788330971496702, 14.968575740013904, -0.7840164904064573, 0.7395932056567012, 0.7920725442829482, -0.25003441951607475, -0.7272977618814949, -0.515919606414951, -0.1698903579762444, 3.7695215557188666, -0.3220452804240008]","[12, 13, 14, 11, 6, 16, 11, 13, 12, 17, 13, 21, 13, 20]",8,True,True,True,True,True,1_native_d1,
D1_MOM_RET|n=10|low|sign|thr=0.0,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n10,n,10,low,sign,0.0,fixed_structural,0.12200227475607141,-0.07986705614382672,-0.5988245670292417,-0.25264567803234694,192,0.5714285714285714,-0.8831119745204347,0.13920075227680193,0.44492241712738606,0.2539121628028432,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1452528735706906, 0.2352635424586038, -0.018191068239913455, 0.16892181777888293, 0.013368126021175097, -0.15329775148041747, 0.06385184885084372, -0.11290154057800417, 0.032030483846194, -0.41442703300480943, 0.13934448621028284, -0.144131211112128, 0.14062329368728843, 0.1331512375185513]","[-0.467154182915123, 1.3337097621884455, -0.07024632320091795, 0.8575112958180489, 0.05533262077312817, -0.48698662919887736, 0.27834492416537127, -0.37829570017501235, 0.136398882799581, -0.8831119745204347, 0.677925878874805, -0.46069695785804765, 0.7050751089164564, 0.6510038262078037]","[12, 13, 14, 11, 6, 16, 11, 13, 12, 17, 13, 21, 13, 20]",8,False,True,True,True,False,1_native_d1,
D1_MOM_RET|n=10|high|train_quantile|thr=0.6,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n10,n,10,high,train_quantile,0.6,expanding_train_distribution,0.9600891001956554,0.367852457759543,-0.5691135873724148,1.9919273083054323,182,0.5714285714285714,-0.7233928562849132,1.746961911470417,0.394085159147271,0.357429612634,"[0.02828654875148709, 0.03163732853649387, 0.03237615993123114, 0.030977430764902003, 0.03766745428260338, 0.041917471108323515, 0.03929562779304772, 0.03953668612190353, 0.03935002644468518, 0.0392678433921481, 0.03392482121317497, 0.032413919564163285, 0.030475260730020274, 0.03200610183865358]","[0.1575825246939051, 0.12092630872388299, 0.08573777025205986, 0.732969091706505, 0.9414940759686738, -0.27414790714147264, 0.05550148447838854, 0.1514346821534316, -0.10369455780183767, -0.168627895419038, -0.20203341354790116, -0.09687303841894235, 0.3884225406546169, -0.04034033700143791]","[0.7984825184102375, 0.5807131000428545, 0.385909401214916, 7.858834956719058, 13.741844924258828, -0.7233928562849132, 0.23899750357791505, 0.749686707923022, -0.35852047039721546, -0.5232393265020441, -0.5915536905443097, -0.33252008104394926, 2.7844649956297207, -0.1522409224182798]","[7, 16, 12, 13, 7, 14, 18, 10, 15, 11, 18, 18, 10, 13]",8,True,True,True,True,True,1_native_d1,
D1_MOM_RET|n=10|high|train_quantile|thr=0.7,D1_MOM_RET,native_d1,1d,directional_persistence,D1_MOM_RET__n10,n,10,high,train_quantile,0.7,expanding_train_distribution,1.1695606877731517,0.4418347611006721,-0.4606325368217432,2.597381761362005,139,0.5,-0.5705335991869853,1.38205762011409,0.28391046496636557,0.31936990168631985,"[0.06256442475435361, 0.06752797623967519, 0.067671511526073, 0.06256001550492307, 0.0712269672801744, 0.08126628009966111, 0.07459201441241452, 0.07451159390070705, 0.07368781093992585, 0.07442200551122531, 0.07022357678631706, 0.06774462864834474, 0.06342101306710983, 0.06649144086722553]","[0.12557861514425928, -0.06693021741326266, 0.17435009656725398, 0.632897117446354, 0.7862473422038052, -0.19000242904057274, 0.29228302914220694, 0.11155846319151386, -0.10401820643848914, -0.066709736850325, -0.17221300426903485, -0.057351754390356446, 0.33895584461582806, -0.016273300280302938]","[0.6071925218090402, -0.2425989790446882, 0.8919704238644686, 5.996663383701834, 9.513882949321799, -0.5705335991869853, 1.7656634904186168, 0.5213580818515138, -0.3594593530444813, -0.24188087390316226, -0.5275553173618391, -0.20889327135666458, 2.266687502178586, -0.06369027765077884]","[12, 14, 6, 13, 9, 16, 10, 10, 13, 5, 12, 8, 6, 5]",7,True,True,True,True,True,1_native_d1,
