candidate_id,execution_tf,logic_type,segment_start,segment_end,train_end_date,sharpe_daily_365,cagr,max_drawdown,net_return,trade_count_entries,exposure,thresholds,win_rate,mean_trade_return,median_trade_return,mean_holding_bars,median_holding_bars,top5_winner_concentration,bottom_decile_trade_return_mean
S_H4_TREND,4h,single,2024-10-01,,2024-10-01,0.6518044946490709,0.1641335033012754,-0.296158200979026,0.2484816219533894,120,0.5409887359198998,"{""single"": 0.0}",0.3050847457627119,-0.003923370607208803,-0.005898700710651683,20.440677966101696,3.0,0.7502810329578993,-0.04578789791120055
S_H4_TREND_Q,4h,single,2024-10-01,,2024-10-01,0.771599010928845,0.16362398653368748,-0.22525695476899676,0.2476837587426033,72,0.2981852315394243,"{""single"": 0.06656768591779594}",0.2857142857142857,0.009558202031458629,-0.006520608669056238,26.82857142857143,3.0,0.9741494037880063,-0.03850362353986855
S_D1_TREND,1d,single,2024-10-01,,2024-10-01,0.873430172877608,0.24164202060490902,-0.24006039611162733,0.37089115640158976,35,0.5357142857142857,"{""single"": 0.0}",0.47058823529411764,0.028326253857519936,-0.009932977384205066,16.647058823529413,7.0,0.951833824623945,-0.06586933629639447
S_XR_D1EMA,4h,single,2024-10-01,,2024-10-01,0.4552056947659663,0.09636695222389546,-0.32947687937231596,0.1437908383874762,108,0.5090738423028786,"{""single"": 0.0}",0.1320754716981132,0.004835446416797208,-0.00802818058193977,30.30188679245283,4.0,0.9846972582083904,-0.03116677153115917
S_XR_D1ROLL,4h,single,2024-10-01,,2024-10-01,0.8140892667061865,0.1959338962179451,-0.18865749653578634,0.298595116880622,104,0.3967459324155194,"{""single"": -0.060179161834807246}",0.21568627450980393,0.006654289230525659,-0.008856973173908989,24.568627450980394,3.0,0.8958934206595796,-0.023655809770485852
L2_D1_TREND_AND_H4_VOLQUIET,4h,gate_controller,2024-10-01,,2024-10-01,0.6444733475976907,0.0858904020791762,-0.14187939168505803,0.12786561439957622,47,0.15613266583229035,"{""gate"": 0.0, ""controller"": 0.9031397567935835}",0.5652173913043478,0.007221412490125118,0.003993366673750831,21.391304347826086,12.0,0.8391768401726688,-0.036662583804588235
L2_D1_VOLHIGH_AND_H4_PULLBACK,4h,gate_controller,2024-10-01,,2024-10-01,0.4393718687990343,0.054571538062689884,-0.13297949087737038,0.08068058515920584,24,0.018147684605757195,"{""gate"": 0.05194939327093149, ""controller"": 0.4}",0.6666666666666666,0.007042973309071675,0.009922410694411243,4.833333333333333,3.0,0.8586035168212584,-0.04202242893355507
