strategy,n_trades,t1_n_trades,t1_n_wins,t1_n_losses,t1_win_rate_pct,t1_avg_win_pct,t1_avg_loss_pct,t1_avg_wl_ratio,t1_profit_factor,t1_expectancy_pct,t2_max_win_streak,t2_max_loss_streak,t2_avg_win_streak,t2_avg_loss_streak,t2_median_win_streak,t2_median_loss_streak,t2_n_win_streaks,t2_n_loss_streaks,t3_mean_days,t3_median_days,t3_min_days,t3_max_days,t3_std_days,t3_p10_days,t3_p25_days,t3_p75_days,t3_p90_days,t4_mfe_mean,t4_mfe_median,t4_mfe_p90,t4_mae_mean,t4_mae_median,t4_mae_p90,t4_edge_ratio_mean,t4_edge_ratio_median,t4_mfe_mae_corr,t5_exit_trail_stop_n_trades,t5_exit_trail_stop_pct_of_total,t5_exit_trail_stop_win_rate_pct,t5_exit_trail_stop_avg_return_pct,t5_exit_trail_stop_median_return_pct,t5_exit_trail_stop_total_pnl_usd,t5_exit_trail_stop_avg_days_held,t5_exit_trend_exit_n_trades,t5_exit_trend_exit_pct_of_total,t5_exit_trend_exit_win_rate_pct,t5_exit_trend_exit_avg_return_pct,t5_exit_trend_exit_median_return_pct,t5_exit_trend_exit_total_pnl_usd,t5_exit_trend_exit_avg_days_held,t6_top_1_pnl_usd,t6_top_1_pnl_pct_of_total,t6_bottom_1_pnl_usd,t6_top_1_abs_pct,t6_top_3_pnl_usd,t6_top_3_pnl_pct_of_total,t6_bottom_3_pnl_usd,t6_top_3_abs_pct,t6_top_5_pnl_usd,t6_top_5_pnl_pct_of_total,t6_bottom_5_pnl_usd,t6_top_5_abs_pct,t6_top_10_pnl_usd,t6_top_10_pnl_pct_of_total,t6_bottom_10_pnl_usd,t6_top_10_abs_pct,t6_herfindahl_index,t6_effective_n_trades,t6_gini_coefficient,t7_base_sharpe,t7_base_cagr_pct,t7_base_total_pnl,t7_drop_top1_sharpe,t7_drop_top1_cagr_pct,t7_drop_top1_pnl,t7_drop_top1_sharpe_delta_pct,t7_drop_top1_cagr_delta_pct,t7_drop_top3_sharpe,t7_drop_top3_cagr_pct,t7_drop_top3_pnl,t7_drop_top3_sharpe_delta_pct,t7_drop_top3_cagr_delta_pct,t7_drop_top5_sharpe,t7_drop_top5_cagr_pct,t7_drop_top5_pnl,t7_drop_top5_sharpe_delta_pct,t7_drop_top5_cagr_delta_pct,t7_drop_top10_sharpe,t7_drop_top10_cagr_pct,t7_drop_top10_pnl,t7_drop_top10_sharpe_delta_pct,t7_drop_top10_cagr_delta_pct,t7_drop_bot1_sharpe,t7_drop_bot1_cagr_pct,t7_drop_bot1_pnl,t7_drop_bot3_sharpe,t7_drop_bot3_cagr_pct,t7_drop_bot3_pnl,t7_drop_bot5_sharpe,t7_drop_bot5_cagr_pct,t7_drop_bot5_pnl,t7_drop_bot10_sharpe,t7_drop_bot10_cagr_pct,t7_drop_bot10_pnl,t8_skew,t8_excess_kurtosis,t8_jarque_bera_stat,t8_jarque_bera_p,t8_dagostino_stat,t8_dagostino_p,t8_p1,t8_p5,t8_p95,t8_p99,t8_range_p1_p99,t8_tail_ratio_95_5,t8_mean_return_pct,t8_std_return_pct,t5_exit_floor_exit_n_trades,t5_exit_floor_exit_pct_of_total,t5_exit_floor_exit_win_rate_pct,t5_exit_floor_exit_avg_return_pct,t5_exit_floor_exit_median_return_pct,t5_exit_floor_exit_total_pnl_usd,t5_exit_floor_exit_avg_days_held
E0,192,192,80,112,41.666666666666664,9.98230105,-3.0242946785714286,3.300703837072944,1.6140105035708479,2.395120208333333,5,9,1.702127659574468,2.382978723404255,1.0,2.0,47,47,6.3602430468749995,4.833333,0.166667,35.333333,6.2043004633418315,1.0,2.166667,8.166667,13.666667,8.992403487607218,4.063034681759653,20.807433629743326,3.575234869404456,2.9944015603846412,7.162744741062024,10.406518718892826,1.3076576258741754,-0.22222130445347854,161,83.85416666666667,45.3416149068323,3.0942671242236024,-0.351217,261709.95664500003,7.319875763975156,31,16.145833333333332,22.580645161290324,-1.2359331290322586,-1.130283,-43230.17025,1.3763440967741938,49938.333592,22.857187118314968,-12422.348422,5.367056174349536,134716.159823,61.66069733308886,-33511.178164,14.47844061577815,197044.805775,90.18903259945215,-51740.288067,21.177129178928705,312851.596943,143.19475595668183,-94741.41540299999,33.62331047620354,0.017423663037217707,57.393212774142626,0.6091448969069448,1.1378919953325355,61.82793979886236,218479.786395,1.073417515059569,55.80279367334566,168541.452803,-5.666133564295311,-9.745021660300516,0.9428882983587172,41.10543870090153,83763.62657199998,-17.137276452747233,-33.5164023989396,0.7748958330988958,19.26832146848245,21434.980619999995,-31.900757165231518,-68.83557574267259,0.46162518318127604,-100.0,-94371.81054799998,-59.43154666042171,-261.7391754040622,1.152240507646119,63.151424119809874,230902.134817,1.1896836671901638,65.27147171521008,251990.964559,1.2171227497144395,66.99066393044615,270220.07446200005,1.295490274550006,70.69890874054987,313221.201798,3.65558231883946,18.73259061704748,3075.8914732641806,0.0,179.7521575596611,9.27502162411059e-40,-8.973692020000001,-5.96146735,26.090717749999985,46.223444220000005,55.197136240000006,4.376559698846624,2.395120208333333,11.439846805997451,,,,,,,
E5,207,207,90,117,43.47826086956522,9.233117288888888,-2.9843790427350436,3.0938152147145384,1.6672439082178545,2.3275758840579712,8,10,1.7647058823529411,2.2941176470588234,1.0,2.0,51,51,5.7729468599033815,4.333333,0.166667,35.333333,5.3449680098854175,1.0,2.0,7.666667,12.766666800000005,8.570283934829977,4.155998701329014,19.687013067388396,3.3853196518161917,2.7021722295049995,7.051237364333122,10.486352567234599,1.5209146510938123,-0.25991279370315823,175,84.54106280193237,48.0,3.0237925085714283,-0.147762,334033.32278600003,6.580952382857142,32,15.458937198067632,18.75,-1.47985878125,-1.1310505,-61163.941576,1.3541666562499999,60066.546609,22.01293026819042,-13167.042524,5.50479643418844,144618.040972,52.99899912944138,-35762.087148000006,13.253514996360748,215468.492997,78.96396878298911,-56714.124941,19.74660204207783,334532.542004,122.59805058396935,-104155.491132,30.65822239342273,0.015446201090005041,64.74083783922002,0.6002265035351679,1.2298582269637433,67.2325892286316,272869.38121,1.1629533511678412,61.202739209436594,212802.834601,-5.440047830641091,-8.968641678650595,1.0332907218101042,49.79164573834354,128251.340238,-15.982940215712683,-25.941204541414095,0.8935568788102223,34.117984534214486,57400.88821300002,-27.34472484554395,-49.253799495669234,0.6372700270639701,-100.0,-61663.160794,-48.183456182811135,-248.7373923082738,1.2469385051085604,68.4072531204661,286036.42373399995,1.2799322898398753,70.3237377910736,308631.46835800004,1.3034635504019056,72.00071185493206,329583.50615100004,1.374789062674633,75.4961200786887,377024.87234199996,3.387461842173624,14.828433159050093,2189.5388575870957,0.0,176.1945496927732,5.493380271693941e-39,-8.145805020000001,-5.9689706,22.62602849999996,57.28804743999996,65.43385245999995,3.790608132665281,2.3275758840579712,10.6801485323289,,,,,,,
SM,65,65,26,39,40.0,19.408397961538462,-5.055418205128205,3.8391280748743255,2.6407613186759162,4.7301082615384615,3,8,1.5294117647058822,2.2941176470588234,1.0,2.0,17,17,14.402564061538463,9.833333,1.833333,86.5,13.51817051004872,3.8000002,5.666667,17.333333,29.000000000000004,16.009958020112727,6.92851289037604,40.299724635912085,5.593354122967664,4.43043804428638,11.963653546171575,17.394151235688334,1.427165844785113,-0.2798836352930484,,,,,,,,,,,,,,,3784.311155,19.26773063764984,-754.613096,8.683279226999726,10580.548055000001,53.870609887111655,-1976.36308,24.27756317417664,16093.905725,81.94173991409822,-3003.523374,36.928220629676126,24417.853117,124.32292095919225,-5346.516787,56.02790786868492,0.04030769166159159,24.809160703014918,0.5390167473059675,0.8208770174512169,18.194741072452047,19640.668775,0.7266745524019075,15.73691431379629,15856.35762,-11.475831707629416,-13.508445923295149,0.5104082662114087,10.432334573216217,9060.120719999997,-37.82159137598937,-42.662912697277065,0.1375652488808164,4.780964053721215,3546.7630499999996,-83.24167372745436,-73.72337405251737,-0.511623087850659,-9.509971981162668,-4777.1843420000005,-162.3263993233997,-152.26769616172965,0.8542143300697387,18.652767716072006,20395.281871,0.9105174046971242,19.374327495848043,21617.031855,0.9760800441318831,19.962930261603805,22644.192149,1.055679949007072,21.24904007245263,24987.185562,2.4642412693512985,7.121728004526748,177.00418826172876,3.66461944822841e-39,50.431263826788225,1.1194126292151027e-11,-15.82376744,-10.218761,43.79077119999996,70.93482311999999,86.75859055999999,4.285330794995593,4.7301082615384615,18.221871690456833,65,100.0,40.0,4.7301082615384615,-1.991546,19640.668775,14.402564061538463
LATCH,65,65,27,38,41.53846153846154,18.802092370370367,-5.1635949736842095,3.641279470251543,2.712610591509918,4.791382846153846,4,8,1.588235294117647,2.235294117647059,1.0,2.0,17,17,14.402564061538463,9.833333,1.833333,86.5,13.51817051004872,3.8000002,5.666667,17.333333,29.000000000000004,16.081134206777897,7.124282591054746,40.29874797086133,5.550379808872185,4.179826164316968,11.963653546171575,17.60975669392703,1.5258364069919326,-0.29300434199032244,,,,,,,,,,,,,,,2600.244155,18.315119237768666,-552.635575,8.448682246153066,7678.536109,54.084653603556426,-1316.944506,24.94900779829021,11571.239068,81.50335531055052,-2041.677194,37.59713175080836,17385.181821000002,122.45453082151174,-3655.1385440000004,56.48772509104082,0.041045088800856014,24.363450761474404,0.5423263383801891,0.8245382231849482,14.562092695297203,14197.254853999999,0.730943879367076,12.575834742510338,11597.010698999999,-11.35112250543641,-13.639921090656983,0.5166555942881481,8.027624065282769,6518.718744999999,-37.34000683528535,-44.87314266392994,0.14659044624474482,3.6524173601667487,2626.015786,-82.22150991636154,-74.91832089939732,-0.5057555993394237,-5.734958982850113,-3187.926967,-161.33804172059348,-139.3827941000692,0.8576124404942639,14.960788916809431,14749.890429000001,0.8930295729230655,15.499961014517204,15514.199359999999,0.9761463898415782,15.998735385504336,16238.932048,1.0760013549573777,17.068590040841293,17852.393398,2.5141857439447524,7.523434699692421,193.0157946354161,1.2222294242853093e-42,51.88127618970814,5.421556878037604e-12,-15.82376744,-10.0830486,43.79046919999996,71.75666351999999,87.58043095999999,4.342979086702008,4.791382846153846,18.375961853144673,65,100.0,41.53846153846154,4.791382846153846,-1.991546,14197.254853999999,14.402564061538463
E0_plus_EMA1D21,172,172,75,97,43.604651162790695,10.367264213333334,-3.244451247422681,3.1953829546888257,1.7154712725653998,2.6908897965116276,5,7,1.7857142857142858,2.255813953488372,1.0,2.0,42,43,6.889534872093025,5.0,0.166667,35.333333,6.2400365373783115,1.3499997000000004,2.5,8.541666750000001,14.466666700000001,9.731647889170972,4.745018704949736,23.54838403140825,3.641703600526131,2.924805220377154,7.339760783522682,12.03373184353455,1.878876275335967,-0.2987171786497198,158,91.86046511627907,46.20253164556962,3.079402569620253,-0.32682449999999996,271061.605847,7.337552727848103,14,8.13953488372093,14.285714285714286,-1.693754357142857,-1.7138835000000001,-27620.180944999996,1.833333357142857,56271.159896,23.1148663045546,-13951.90502,6.0880122639419705,141075.919972,57.95066309227841,-35837.60928,15.26309271967725,203123.690623,83.43842495366991,-55967.06989,21.976080142927405,326906.949451,134.28567039590732,-102630.15843400001,35.368268951694716,0.019260983190963265,51.91842960899177,0.6091103055107865,1.1750001970434214,64.4300426649062,243441.42490200006,1.1099352702776764,58.199961084898064,187170.26500600003,-5.537439647198681,-9.669528875543543,0.9716063729545021,45.089454322359956,102365.50493000001,-17.310109785573335,-30.01796606458044,0.8270204062430434,28.22038861412066,40317.734279,-29.615296378330616,-56.19995355133954,0.5348272985946456,-100.0,-83465.524549,-54.482790731406034,-255.20709883755526,1.189920679801829,65.79125768657252,257393.32992200006,1.228894546190939,67.81006038181184,279279.03418200003,1.2575047298587338,69.55580037001634,299408.49479200004,1.32689236044307,73.25989568020954,346071.58333600004,3.260542490971963,14.388559569217286,1691.9059161867235,0.0,146.70934258494978,1.3882607203785913e-32,-9.15482762,-5.96146735,28.315760349999962,46.53771581999999,55.69254343999999,4.749797103224924,2.6908897965116276,11.780548663102314,,,,,,,
