datetime,open_time,close,range,body,body_ratio,close_pos,upper_wick,lower_wick,wick_asym,direction,volume,taker_ratio,taker_imbalance,range_per_vol,vol_per_range,taker_price_align,volume_z,range_z,body_consist_6,vol_accel,range_accel,cc_vs_body,ema_fast,ema_slow,ema_spread,ema_regime,ratr,ratr_pct,vdo,vdo_sign,rangepos_84,rangepos_168,ret_6,ret_84,ret_168,relvol_168,trendq_84,vol_ratio_5_20,range_vol_84,taker_imbal_12,taker_imbal_168,trade_surprise_168,d1_regime_ok,d1_dist_mean_21,d1_rangevol_84,d1_rangevol84_rank365,d1_taker_imbal_12,fwd_ret_1,fwd_ret_6,fwd_ret_24,fwd_ret_42,fwd_ret_168,anomaly_score
2018-02-08 08:00:00,1518076800000,7784.02,0.0,0.0,,,,,,0.0,0.0,,,,,,-1.3497864766023975,-2.3050583962937687,0.0,,,,7967.148926739146,9847.100126296955,-0.190914195595244,0,510.34742306027465,0.06556347787650528,0.02136939343673614,1,0.2857163448371955,0.20792681576551958,-0.04508478776376945,-0.3059277753009362,-0.41845634324734216,0.0,-0.896005846933274,0.3152611416017713,0.05499243613477448,-0.0023023646205495574,-0.03726354204138538,-2.124031893822091,0,-0.2569370630875003,0.13296481528215434,,-0.05321273300751406,0.0,0.06373185063758831,0.10996760028879676,0.2289999254883722,0.2731326486828142,0.8225177566432729
2024-02-14 08:00:00,1707897600000,51555.12,1981.8899999999994,1716.1900000000023,0.8659360509412747,0.9152526124053307,0.08474738759466932,0.049316561464056025,0.0354308261306133,1.0,19901.12485,0.5576201844691206,0.11524036893824126,0.09958683315330286,10.041488099743178,0.11524036893824126,3.409951194981144,4.037330194327717,2.0,4.976618915222865,3.038729856947919,1.0,48472.20561910981,45262.36802596094,0.07091625412324466,1,637.2199196852607,0.012359973552292396,0.00564002634110472,1,0.9829288124568037,0.987244913457391,0.03134744815368129,0.20885256464667257,0.20794111362281664,3.2682774243091552,2.4165435938727646,0.999817028517033,0.012934063306017788,0.04651770536862476,0.017082937839240975,-0.41664452662991325,1,0.12835345342412685,0.03730523435209618,0.7013698630136986,0.024381488062079848,0.0006765574398817689,0.015030126978658905,0.005370756580529721,-0.011436109546442792,0.41722897745170606,0.8221496528344001
2024-11-06 00:00:00,1730851200000,74348.53,5702.0,4976.520000000004,0.8727674500175384,0.8857471062784986,0.11425289372150144,0.012979656260960147,0.10127323746054129,1.0,29431.196937,0.5477576862235245,0.0955153724470489,0.19373999678659415,5.161556811118905,0.0955153724470489,6.464515551661153,7.208804991148054,2.0,5.28841217619835,5.131805131805129,1.0,69431.43824771696,68342.55672363375,0.015932701032629865,1,942.9995330846475,0.012683499365550974,0.013946136965480487,1,0.9331139630390143,0.959420082222499,0.08946749117125563,0.1083214449160057,0.19159609238506148,6.726277976179075,1.180693820184853,1.7123704823774117,0.013497512249238211,0.039328274042663036,-0.004362860666320523,-0.7832560028617865,1,0.009874805549778154,0.0351214923272368,0.1643835616438356,0.0011089708732523462,-0.013149419363099707,0.009408121451762341,0.0384329051293954,0.17199358211924298,0.28812661124571004,0.8208839050070643
2024-11-13 12:00:00,1731499200000,92540.01,5187.509999999995,4870.610000000001,0.9389109611354977,0.9710863207974528,0.028913679202547154,0.03217535966195518,-0.003261680459408025,1.0,25126.849483,0.5567286130505293,0.11345722610105864,0.20645286244539704,4.843720683526398,0.11345722610105864,2.953183389861423,3.838726991231012,2.0,4.187532170149909,5.184502988266791,1.0000021671960528,83468.80622740311,75116.60445059837,0.11118982065140731,1,1491.4773323406423,0.01611710796595594,0.008188520962241569,1,0.994198801005608,0.9945318993802404,0.06819662480376754,0.2841838633586331,0.365904408251573,4.195770187919302,2.3220461301697717,0.5878445304933576,0.01802523871788339,0.02906221725645719,0.004360973080431041,-0.3228585035268927,1,0.20839206114078745,0.03619361294464581,0.2136986301369863,0.010010792882682695,-0.025356599810179403,-0.049621995934515134,-0.024637991718392944,0.023773068535436797,0.08452160314225171,0.8206615088405528
2018-02-08 04:00:00,1518062400000,7784.02,0.0,0.0,,,,,,0.0,0.0,,,,,,-1.377900311203333,-2.3946697187403014,1.0,0.0,0.0,,7979.778507893569,9881.77374186497,-0.19247508429720842,0,537.2078137476575,0.0690141872384266,0.022584819654032494,1,0.2857163448371955,0.20792681576551958,0.01486968006393763,-0.32076614310645724,-0.4247022634921902,0.0,-0.9383511252587724,0.3918624800576317,0.05535006728353358,0.0020660905062150903,-0.0372114813620823,-2.1360832276892587,0,-0.2569370630875003,0.13296481528215434,,-0.05321273300751406,0.0,0.0,0.08860974149603928,0.2602755388603831,0.2765871619034893,0.8193459050653142
2023-08-17 12:00:00,1692273600000,27934.02,685.5499999999993,-611.0799999999981,0.8913718911822606,0.06712858288965136,0.041499525928088046,0.06712858288965136,-0.025629056961563312,-1.0,19119.98745,0.447896673697869,-0.10420665260426201,0.035855149057642255,27.88999700970027,0.10420665260426201,4.345041490902069,3.245237642376086,-4.0,3.31820453500804,4.527772273958126,1.0000160141410346,29079.2033075613,29324.95948869376,-0.00838044401143029,0,189.23758330275544,0.0067744486222446835,-0.01974965906429471,0,0.01953310696095095,0.018692120227457528,-0.04028405977348737,-0.045286811918492265,-0.06293688934451247,4.368149231483022,-1.1279644468256111,0.7961865108082966,0.0061079162597908005,-0.10714561969491221,-0.044393653310118464,-0.29487925329410136,0,-0.019442957013576456,0.02704248945719968,0.0,-0.030991979755245702,-0.0014323036927732578,-0.06916369358939388,-0.07139788687772115,-0.06936631390684192,-0.044392106828877446,0.8187969800842567
2019-03-29 08:00:00,1553846400000,4123.43,81.71000000000004,66.84000000000015,0.8180149308530181,0.996573246848614,0.003426753151385941,0.17855831599559588,-0.17513156284420994,1.0,9197.619679,0.5718835649412157,0.1437671298824315,0.00888382025477312,112.56418650104021,0.1437671298824315,2.20011771691183,2.045513622091842,4.0,1.695198565802859,1.8801196502531252,0.9841881355885139,4011.5614180033235,3959.5307487685186,0.01314061502136013,1,30.155230071642922,0.007313142231502152,0.007986979213633921,1,0.9988510463684869,0.9993819257427934,0.026484675283293235,0.053494462257763775,0.07701007420486405,2.109851580317036,1.220181723393455,0.7946269854958233,0.008396562877761832,0.0640077679737161,0.05808209466068592,-0.1968727507047112,1,0.017910059430228387,0.030710842950117417,0.00821917808219178,0.05692363593008798,-0.008783949284940026,-0.007287622198024504,0.14522860822179595,0.20907351404049526,0.2932607077117836,0.8183141526552953
2017-10-12 04:00:00,1507780800000,5010.2,166.98999999999978,162.17999999999938,0.9711958799928115,1.0,0.0,0.028804120007188492,-0.028804120007188492,1.0,66.478086,0.6494457286270245,0.2988914572540491,2.51195559390804,0.3980962093538541,0.2988914572540491,-0.7726081750905373,1.5006771493961952,2.0,1.3429452979683045,2.391036655211905,1.0296594485481911,4704.259329277891,4369.1208282211355,0.07670616451987788,1,98.02380677842766,0.019564849063595798,0.07130156462870049,1,1.0,1.0,0.037310636253905294,0.17998115873763543,0.29462866829113254,0.45870011592990806,1.5876652973405028,0.7924370405517739,0.023319939533203497,0.41987485582692363,-0.05081076107143567,-0.062470295550109856,1,0.14068320651193034,,,-0.015567176850340259,0.034689233962716094,0.12331244261706133,0.12337232046624884,0.11332481737255994,0.46601932058600465,0.8177276944247961
2022-01-05 16:00:00,1641398400000,44685.93,2174.3700000000026,-1936.5999999999985,0.8906487856252598,0.0855098258346096,0.023841388540130577,0.0855098258346096,-0.061668437294479024,-1.0,13258.75934,0.42498179773131023,-0.1500364045373796,0.1639949820523707,6.097747549865011,0.1500364045373796,3.5551313674901173,3.272077010287413,-2.0,2.189264284160652,2.1348748159057465,1.0,46711.62265351594,48190.41152171479,-0.030686371448239387,0,805.9180356110774,0.018035163095208657,-0.01643043178162225,0,0.024503162888771784,0.024503162888771784,-0.029671226404032303,-0.08677472549144227,-0.11378252197747818,2.3882197138514787,-0.7897199339750918,1.307217415483308,0.017374858283201514,-0.0393117161045512,-0.021028074132450558,-0.24619530675577983,0,-0.04583381617188553,0.05212506720153357,0.0027397260273972603,-0.01603702694062148,-0.027632858933449588,-0.027924449597446038,-0.044548026638362416,-0.021098811191800185,-0.15932017080096583,0.8169682578475698
2025-05-18 12:00:00,1747569600000,105518.0,1978.6000000000058,1717.449999999997,0.8680127362781724,0.918123926008289,0.08187607399171107,0.05011118973011647,0.0317648842615946,1.0,4982.50382,0.6296525448524393,0.2593050897048785,0.3971095801387676,2.518196613767303,0.2593050897048785,1.137927846776373,1.6984935416444487,2.0,3.165190166671068,6.865371269951512,1.0000059189249892,103449.9275801425,99735.53036010443,0.03724246721932384,1,927.5956880562069,0.008790876324951258,0.029503250986718837,1,0.9757724563892162,0.9860094650180934,0.025048394916899364,0.10527550708303135,0.25103355683691175,1.5066179056010414,1.5861095132939451,1.4838666428154121,0.011164106694083405,0.027046484029549234,-0.008074831321122633,-0.3622296755529977,1,0.038577676356084334,0.04098585191982565,0.5178082191780822,0.01230930054786028,-0.015485793892985072,-0.006933319433651097,0.05470971777327092,0.013741446956917314,0.0004359445781762353,0.8158992752013987
