entry_bar,exit_bar,bars_held,entry_price,exit_price,gross_ret,net_ret,exit_reason,mfe,mae,win,entry_volume_z,entry_range_z,entry_body_ratio,entry_close_pos,entry_upper_wick,entry_lower_wick,entry_taker_ratio,entry_taker_imbalance,entry_range_per_vol,entry_taker_price_align,entry_vdo,entry_ema_spread,entry_ratr_pct,entry_vol_accel,entry_range_accel,entry_body_consist_6,entry_wick_asym,entry_rangepos_84,entry_rangepos_168,entry_ret_168,entry_relvol_168,entry_trendq_84,entry_vol_ratio_5_20,entry_range_vol_84,entry_taker_imbal_12,entry_taker_imbal_168,entry_trade_surprise_168,entry_d1_dist_mean_21,entry_d1_rangevol_84,entry_d1_rangevol84_rank365,entry_d1_taker_imbal_12
687,745,58,13908.0,17250.0,0.24029335634167387,0.23529335634167386,trail,0.41713402358354906,-0.09066220880069027,1,2.139761575028834,2.616998353758934,0.2506196473551635,0.6916876574307305,0.05769269521410601,0.6916876574307305,0.5342078141745625,0.06841562834912515,0.7097791758627766,-0.06841562834912515,0.02394472854860885,0.2587259088413271,0.051840110721041145,1.438293148833397,2.4810949315667794,-4.0,-0.6339949622166244,0.6203806797705005,0.7224751220119898,1.2288354382911622,3.0072755181988344,1.9106631022280025,0.5891686015131046,0.054862945855916945,0.2682783738424446,0.1027534058095001,0.25599151012142707,0.5471588377435495,0.07951138473862322,,0.1608614473168244
756,761,5,17038.99,13780.0,-0.19126661850262258,-0.1962666185026226,trail,0.0,-0.19126661850262258,0,-0.008622816602352241,-0.41091866899196644,0.19444679351656485,0.6187315010570847,0.3812684989429153,0.42428470754051983,0.6043449881118508,0.20868997622370158,0.39783672437329565,0.20868997622370158,0.014973716532418746,0.14084009766062616,0.05390763654677457,0.7400683920663393,1.15234692220237,2.0,-0.04301620859760452,0.628608687226472,0.7690380862153813,1.0932420147420148,1.2183109522797693,0.5393662424659623,0.25738891938237235,0.06286665482943249,-0.09203856363787444,0.05272321060284457,0.37190035898876506,0.09929803308752394,0.08790374477670368,,-0.01871864450672489
762,774,12,12726.45,13252.12,0.04130531295058717,0.03630531295058717,trend,0.15059502060668914,-0.005200193298209657,1,5.119188671030539,2.399178588958505,0.4338709677419352,0.21496529195590067,0.35116374030216413,0.21496529195590067,0.4779955351771893,-0.04400892964562138,0.30188090734155837,0.04400892964562138,0.04395158992131186,0.08179393463435168,0.08237409430830578,1.2365791800968544,0.9072588114131602,-2.0,0.13619844834626346,0.06928176999163022,0.40312085396854336,0.5370108695652174,5.000480669096489,-0.5221017303370598,0.6864582396319099,0.06369507139032454,0.045688666093485875,0.05488293799506616,-0.16990815984287766,0.014661510756264207,0.08986240137325728,,-0.01109042684991246
796,797,1,15459.99,14163.42,-0.08386616032739994,-0.08886616032739994,trend,0.0,-0.08386616032739994,0,-0.18950699567257745,0.004270463798327616,0.6624833561875233,0.897017031340051,0.10298296865994902,0.2345336751525277,0.5296632483967564,0.05932649679351273,0.46714406390483226,0.05932649679351273,0.0006467596490411787,0.0011070601016520958,0.0645400404376081,0.5968472412413017,0.9067711852953092,0.0,-0.1315507064925787,0.5090691222130694,0.6036958753658243,0.595807338654071,1.0427569048651808,-0.09772270461412377,0.4230929344350251,0.06836285590052685,0.08550389185229768,0.04729437757515753,0.2775216976082887,-0.013688882773887023,0.097736797904344,,0.015166731101784015
846,866,20,14920.14,14299.98,-0.04156529362325018,-0.046565293623250174,trail,0.14407706630098654,-0.04156529362325018,0,0.26705537800522056,-0.9183666778849325,0.10309534148005844,0.6619523189214894,0.2349523395984521,0.6619523189214894,0.5935316464411531,0.18706329288230622,0.140815307012808,-0.18706329288230622,0.04220869811734246,0.0011791830672681883,0.04576596727572066,0.9474545542275221,0.8667204301075254,-2.0,-0.42699997932303735,0.7150269547863934,0.44798408632129694,-0.06044458438287159,1.3255926459168963,0.522442346710545,0.46677621364582106,0.0660264228462019,0.168221005808465,0.05752704470223935,-0.05258767552690623,-0.01590645093865617,0.10561355520657022,,0.0901605890219177
1103,1131,28,10459.04,10385.5,-0.0070312380486163995,-0.012031238048616399,trail,0.11558995854304019,-0.007229152962413431,0,0.055008756550106216,0.07260219918659525,0.6891006686985427,0.9303552745303212,0.06964472546967883,0.24125460583177852,0.5271182560678024,0.054236512135604764,0.060178241603390026,0.054236512135604764,0.003327555376557687,0.0061315223074823195,0.03274325801546712,1.6500601835293887,1.5406665031362843,2.0,-0.17160988036209968,0.9931798692548419,0.6281217468963896,-0.10986363323015536,1.1992464544360233,0.7903941882921905,0.45227527639410947,0.04946872701526525,-0.021587924347348908,-0.0320803061767051,0.048663052363699416,0.10585234737784832,0.13602839352772322,,-0.01555345181979173
1164,1209,45,10600.0,10707.0,0.010094339622641509,0.0050943396226415085,trail,0.1008566037735849,-0.02577735849056602,1,-0.8600704569059192,0.5442009293785812,0.7621247113163973,0.8845265588914549,0.11547344110854503,0.12240184757505773,0.5298019990903673,0.05960399818073451,0.0834101289234533,0.05960399818073451,0.0046532986779169,0.00839216500753881,0.03377534389368661,1.1392634135188258,1.4496149983260762,2.0,-0.0069284064665127015,0.6547288071941566,0.7950207397165572,-0.04667600204694844,0.7083351327311692,1.1527062136692057,0.40582771048067784,0.036207157868389,-0.027128494435553208,-0.027390278510317834,-0.2499662086793178,0.08872842381447033,0.13405836439189678,,-0.02354031882259322
1445,1508,63,8083.99,8972.09,0.1098591165996,0.1048591165996,trail,0.19000518308409586,-0.025974797098957267,1,-0.6512717370266552,-0.5487270695919326,0.5970294073742353,0.6341991341991314,0.3658008658008686,0.0371697268248961,0.5244713376142712,0.048942675228542405,0.031190790017605687,0.048942675228542405,0.0019400326444072025,0.01764070553855873,0.023189381297537764,1.1661987132916352,0.8978087515915028,0.0,0.3286311389759725,0.9171560228236822,0.6021055620474624,0.05447703274700477,0.6480833496747642,0.8458961847693167,0.1258562519497786,0.027491119035104622,0.011316811700015528,-0.007802744935455852,-0.09083846284111705,0.09833714061050403,0.09477294145096184,,0.0087812979758215
1516,1577,61,9266.0,9350.02,0.009067558817181139,0.0040675588171811385,trail,0.07165875242823222,-0.03787071012303042,1,0.7475272266393839,1.561435237327273,0.9029662206419024,0.9029662206419024,0.0970337793580977,0.0,0.553348980217216,0.1066979604344321,0.04735520801020264,0.1066979604344321,0.00409254915973423,0.0721639349669191,0.023495404173178802,2.2777334546003885,2.8668768023606592,2.0,0.0970337793580977,0.756477399374698,0.8516976893645903,0.3068853365377835,1.4200115769498827,1.333071144973245,0.7439277108688737,0.023741574451194965,-0.011903961729934465,0.012046710735349686,0.012634717012852348,0.11937602603575281,0.08804331140272675,,0.01752861392070737
1589,1602,13,9032.08,8723.0,-0.03422024605627939,-0.039220246056279384,trail,0.0373025925368243,-0.03422024605627939,0,-0.008586802602806727,0.1709247546832703,0.6816461904984363,0.2202550567571341,0.09809875274442953,0.2202550567571341,0.5443248138859698,0.08864962777193948,0.035150909767753,-0.08864962777193948,0.005195073815097493,0.03457272582251224,0.019334938236546476,2.252029507970016,2.2773404255319116,-4.0,-0.12215630401270458,0.2780368026425403,0.6985107421875,0.32458691351398117,0.9957689102648319,-0.2894353806936374,0.37103827488376145,0.02138824721708394,0.006809701353106101,0.017813459353587024,-0.028584589286391876,0.0023441517305482495,0.07390578613880314,,0.014393167116616645
1933,1963,30,6614.65,6365.06,-0.037732911038376823,-0.04273291103837682,trail,0.022757061976068374,-0.037732911038376823,0,0.13997975786582992,0.17055078745346378,0.0024637681159430836,0.4612318840579684,0.5363043478260885,0.4612318840579684,0.5650344165927323,0.13006883318546467,0.024456696862833978,-0.13006883318546467,0.0015973211225065592,0.00025435544858032864,0.017584612895557256,1.296442034649525,1.2885154061624606,-2.0,0.0750724637681201,0.8354752058130093,0.43430106986789885,-0.1405337418450332,1.0575988345567848,-0.12462763930252423,0.3680038110990469,0.020676481819713318,0.056576462348322476,0.07701676370294908,0.005125818958207434,0.030781277455206313,0.052850299133129254,,0.08210569068399054
2005,2062,57,6675.76,7920.0,0.1863817752585473,0.1813817752585473,trail,0.2578702649585964,0.0,1,0.07284118397201839,-0.4963251288760958,0.3124159569699693,0.11504556999850425,0.5725384730315264,0.11504556999850425,0.5931110248983881,0.18622204979677615,0.013321515859672334,-0.18622204979677615,0.011704391484398946,1.2273869972471318e-05,0.012873630311062258,0.8328467715508062,0.6501214181641525,2.0,0.45749290303302215,0.8096663815226693,0.8479674647809922,-0.007485753280870977,0.9864306627227573,0.17251151541545864,0.1464673007848698,0.014992673454429348,0.11480191433739595,0.07448969898604596,-0.06817955612684456,0.050069735494493006,0.04985941287136274,,0.07510551861069903
2079,2090,11,8221.01,7758.44,-0.056266809066039404,-0.0612668090660394,trail,0.0,-0.056266809066039404,0,-0.8708775876927392,-0.6372299367606391,0.12794074934649335,0.8708974731339026,0.0011617775196039446,0.8708974731339026,0.602786818458192,0.2055736369163842,0.019293383083479863,-0.2055736369163842,0.006364289824251287,0.08288434738921288,0.014112607260918737,0.6812829177682617,0.7615571776155675,0.0,-0.8697356956142988,0.8747276033256683,0.8881974754002238,0.2993699936145866,0.6063948504555973,2.322363203369471,0.27653089378644174,0.01891334766923031,0.0799367247520053,0.07332000556531137,0.04866402881179521,0.14564873814427637,0.0497382928505773,,0.0749170543754234
2099,2114,15,7642.33,6981.44,-0.08647755331162098,-0.09147755331162098,trail,0.0021812719419339486,-0.08647755331162098,0,0.04277229851760435,-0.3423101964138357,0.37736691675598416,0.40041086102179274,0.5995891389782073,0.02304394426580856,0.60330753556642,0.20661507113284008,0.01562339958620313,0.20661507113284008,0.007231057201177837,0.03786610096185117,0.017505467466154053,0.8458078800998512,0.5416807779766812,4.0,0.5765451947123987,0.3367739719075242,0.6492482770865935,0.15323198850741226,1.1798048877428997,0.4316917643027138,0.11902867126039139,0.01820238737217819,0.03217948672540638,0.07041917650969931,-0.31958821509667557,0.020826835820718204,0.04952504360438808,,0.0683541104269314
2251,2305,54,6713.01,6991.9,0.041544702004018975,0.03654470200401898,trail,0.09925800795768212,0.0,1,-0.7453882063559985,-1.2653872938939073,0.039000000000010006,0.7002500000000055,0.2997499999999945,0.6612499999999955,0.5736752641203947,0.14735052824078934,0.007691166988708326,0.14735052824078934,0.004230416306848353,0.00026782379520370127,0.014663880611469789,0.7559563079134399,0.5947071067499318,0.0,-0.36150000000000093,0.8308995152313127,0.3572482352234813,-0.17682280809319428,0.6812855793786947,0.37725580273549614,0.24998330981006328,0.02008555707687913,0.05318644808690265,0.06843607021569498,0.1297370490828717,0.03949873553512018,0.05100655600128429,0.16151202749140894,0.08259608847585032
2408,2423,15,6685.21,6468.18,-0.0324642008254041,-0.037464200825404095,trail,0.009278691320093123,-0.0324642008254041,0,-0.5429183487588423,-0.5225084088649015,0.3173742848539582,0.5567600120445714,0.4432399879554286,0.23938572719061318,0.5583827221099994,0.11676544421999883,0.014216028791845981,0.11676544421999883,0.014600711643535519,0.0006359252736501957,0.013440330334732294,0.6048901868743266,0.6576237623762383,0.0,0.20385426076481544,0.7887174979053064,0.44204003079291765,-0.007833196546744636,0.7390526749582038,0.4740449567865905,0.23216897104873158,0.014837944436643538,0.10663507664907934,0.08434313788466374,-0.19273895073763636,0.02609979421532982,0.04692946876735432,0.0,0.08741671084646785
2442,2447,5,6788.99,6500.89,-0.04243635651252977,-0.04743635651252977,trail,0.0,-0.04243635651252977,0,0.9145907864885978,0.7970377532925003,0.6786384976525778,0.7980438184663509,0.20195618153364917,0.11940532081377306,0.5901952252231485,0.180390450446297,0.016622578930938665,0.180390450446297,0.01673979415712,0.0017374578700030017,0.012645645306782312,1.1369348454650694,2.2659574468085286,6.0,0.0825508607198761,0.9301146600002793,0.5219322555812161,-0.025351801285750764,1.23741118450381,0.49163979445393813,0.9027822764942778,0.01376684337656285,0.12685967822993538,0.08540796627778491,0.009144488622028879,0.03590291909083554,0.04598402717893672,0.0030959752321981426,0.0894694702700658
2449,2474,25,6584.96,6512.47,-0.01100841918553792,-0.01600841918553792,trend,0.009058521236271691,-0.018934055787734518,0,-0.07577885024837482,-0.056776542343908366,0.40241989693031577,0.607438942415417,0.392561057584583,0.20501904548510125,0.610524898327043,0.22104979665408608,0.015779045266171677,0.22104979665408608,0.00039178859588592796,0.003100740132664495,0.013923164227443158,1.0795900472670599,0.9657037758303574,2.0,0.18754201209948174,0.6451684985265983,0.3648652809853734,-0.06847493496260437,0.9093256487743712,0.11743012463733996,0.7227841139744204,0.014284758176121702,0.10613012206580286,0.08429626174295302,0.13131783926336305,0.025647107357344323,0.04607292158907928,0.006172839506172839,0.09101791531199432
2486,2519,33,6598.51,6340.52,-0.039098220658906294,-0.04409822065890629,trail,0.014673009512753592,-0.039098220658906294,0,-1.3118347352031896,-1.2265610790899317,0.34033613445377214,0.656226126814366,0.34377387318563407,0.3158899923605938,0.5912357647957561,0.18247152959151214,0.011628312930616728,0.18247152959151214,0.0022734033357025007,0.0008388290911841585,0.010174083735200574,1.6640141907195736,0.7984141506556974,0.0,0.027883880825040286,0.5320713604793684,0.6696289988049948,0.03494837421518304,0.4179675029216549,-0.18809684052035244,0.18228352024479488,0.012366676397403034,0.08978746571518204,0.08876939852993626,0.050333035386209646,0.007508862749994405,0.04492867014087292,0.0,0.0896702067336097
2549,2566,17,6730.96,6618.96,-0.016639528388223968,-0.02163952838822397,trail,0.013928176664249973,-0.016639528388223968,0,-0.3492456153716186,-0.09497560245509422,0.3230838458077087,0.6091195440227933,0.067796610169498,0.6091195440227933,0.48125920235520686,-0.037481595289586236,0.02365322406615255,0.037481595289586236,0.008510066700967593,0.00038546735635421986,0.010018038748842134,0.38950668000142447,0.49985005248163156,0.0,-0.5413229338532953,0.35658305084745767,0.3904688503532434,0.0788973414503571,0.5582523847059676,0.19097542469346834,0.48776966669429594,0.012381820787627461,0.021738702103953456,0.06554277597742408,0.1999584964677103,0.03142765764508271,0.043605525098899686,0.017595307917888565,0.023118440861001455
2570,2606,36,6572.35,6546.14,-0.003987919085258702,-0.008987919085258703,trend,0.011053884835713196,-0.006614072591995291,0,-0.005493920729845959,-0.3040870266893228,0.3691830403309197,0.5514477766287557,0.07936918304032467,0.5514477766287557,0.5436522422535218,0.08730448450704364,0.00890632516280465,-0.08730448450704364,0.0007666849101191668,0.009482563508615103,0.00975819923210427,1.3833107070260457,1.0603070175438554,-6.0,-0.47207859358843096,0.24905084745762737,0.24905084745762737,-0.016358234867136057,0.9068955162544502,-0.03977879146082525,0.28034733750309904,0.012489556570934646,0.006820181268792913,0.0588435264512388,0.03349976471521893,0.007239612432255127,0.04219794367222852,0.005813953488372093,0.016755849480503793
2955,2969,14,3877.86,3709.1,-0.0435188480244259,-0.048518848024425895,trail,0.07314343478103899,-0.0435188480244259,0,-0.5933521734366028,-0.16282215519678844,0.50899606089641,0.8884275524326628,0.11157244756733722,0.3794314915362527,0.5234608458691613,0.04692169173832272,0.015371376788402011,0.04692169173832272,0.0009617887470008413,0.005773233903771072,0.02862403449781279,0.7903870319503926,0.9393000000000029,2.0,-0.26785904396891547,0.7335346080733537,0.5575989861836614,-0.09197428962804244,0.5998602012179147,1.0713260595598189,0.23282675615711015,0.026663235721912676,0.016234865918246744,0.016286810080517578,0.31206800737485463,0.06400640844152994,0.05075356473922735,0.410958904109589,0.028881867953099993
2974,2986,12,3745.79,3567.91,-0.04748797983869894,-0.05248797983869894,trend,0.013198817872865285,-0.04748797983869894,0,-0.13739383845223993,-0.20458313768364547,0.4460308395202753,0.5978298115362655,0.4021701884637346,0.15179897201599013,0.5342091685988088,0.06841833719761778,0.010539458840905448,0.06841833719761778,0.0006517545610421754,0.015433433806769797,0.02901364482142628,1.0168900058994907,1.2688405797101476,0.0,0.25037121644774446,0.5659089600092152,0.45554508082712564,-0.03339689978091509,0.8776130694457027,0.6582512913307186,0.18168429208180745,0.027299756949857108,0.015384144458513438,0.01364127323513964,0.18930823775067396,0.11607965931066522,0.05178485395929408,0.4712328767123288,0.028448067382974118
3035,3066,31,3815.0,3777.02,-0.009955439056356492,-0.014955439056356493,trail,0.04913761467889909,-0.012335517693315845,0,-0.18946154375035063,-0.6980802440252035,0.4492335437330917,0.5725879170423824,0.4274120829576176,0.12335437330929068,0.5354206302921614,0.07084126058432268,0.007777481292180423,0.07084126058432268,0.008580233919098623,0.0009272605950025439,0.016991546479262466,1.288638531766417,0.6148813484142817,2.0,0.30405770964832696,0.42232277526395173,0.6323458828498473,0.1058932660811085,0.9083404613246426,-0.005896066549788989,1.1036213040081677,0.022733980117896888,0.033983716176727574,0.030717356315530964,-0.05094279136241514,0.015912631131761446,0.05626613688954177,0.547945205479452,0.030650315124199468
3249,3338,89,3652.19,3778.65,0.03462579986254823,0.029625799862548232,trail,0.14169854251832456,-0.0184136093686254,1,-0.14389504314565507,-0.2500843118719353,0.24004017408771675,0.9059256779377316,0.09407432206226836,0.6658855038500149,0.5421291958846844,0.08425839176936896,0.00749307168629431,0.08425839176936896,0.008955265590038092,0.0009381874203056737,0.008823066634513816,0.7562140726757843,0.7463768115942006,0.0,-0.5718111817877465,0.7878590418599805,0.7878590418599805,0.016264393083528672,0.9022592971348171,0.3331199345260021,0.06573066642199309,0.010687237299865069,0.07201692566490836,0.051953310888616544,0.02175969484194912,0.04308036771781709,0.059264283403691526,0.6328767123287671,0.05347271527973674
3357,3384,27,3813.93,3727.0,-0.022792762321280108,-0.02779276232128011,trail,0.010212562894442287,-0.022792762321280108,0,-0.8030161149937104,-0.6955996726803492,0.4110671936758794,0.7977602108036761,0.2022397891963239,0.3866930171277967,0.5535889709556739,0.10717794191134783,0.005943231658312682,0.10717794191134783,0.003123109515814196,0.021540906096110334,0.011048941501154623,0.41329718822667666,0.29852507374631,2.0,-0.18445322793147279,0.3902586165838476,0.5344041702024487,0.10268390208079747,0.5049835213166736,0.49999011110499986,0.32978448682832323,0.013310998026149976,0.0341675392472407,0.050255892327369045,0.23596491035536216,0.02120360936510801,0.04610395401371062,0.2054794520547945,0.050204729388903635
3397,3432,35,3862.55,3834.69,-0.007212851613571378,-0.012212851613571378,trail,0.02264048361833499,-0.007212851613571378,0,0.13881781387293754,0.41335347594093585,0.14599040438656774,0.39067854694996673,0.6093214530500333,0.24468814256339896,0.5638765875695011,0.12775317513900225,0.011547756390107168,0.12775317513900225,0.0021668080068105514,0.004248670312424844,0.010687511688765064,1.8775127411689971,1.9515783841626433,4.0,0.3646333104866343,0.3638466935957978,0.5933446478361016,0.1361042643434065,1.2176537845651765,-0.21620603273971548,0.24372216163873725,0.012646422233472322,0.07331399884379897,0.050828632941086305,-0.20583798956387386,0.013695697329005663,0.042136533123671764,0.12876712328767123,0.04380525281951275
3437,3512,75,3887.89,3962.92,0.019298385499589805,0.014298385499589804,trail,0.041125134713173556,-0.008171527486631561,1,-0.4293097150138962,-0.4952878192392324,0.2270742358078514,0.7524017467248887,0.24759825327511137,0.5253275109170372,0.551993177746877,0.10398635549375394,0.006076109053857798,0.10398635549375394,0.003301131517595826,0.011053642309155244,0.00960512434660921,1.3193930622578507,1.3494401885680825,3.0,-0.27772925764192585,0.7214508735800168,0.5076759434186918,0.06794908419676315,0.7206274333998037,0.33480342618769005,0.1911790568610906,0.010442913594899426,0.03170176726491336,0.048937016685742796,0.05471944630891812,0.0036900418968761617,0.03940815026539619,0.0821917808219178,0.050960137946143735
3515,3568,53,3937.26,4932.6,0.2528001706770699,0.2478001706770699,trail,0.29749368850418806,-0.004876487709727138,1,-0.5093774027759438,-0.2562134543658894,0.06397426733382477,0.22373123659757735,0.7762687634024227,0.15975696926375257,0.5792229792872144,0.1584459585744288,0.009373721002587557,0.1584459585744288,0.0011208286289259642,0.010374940081304787,0.007436961910474407,0.6174943251591388,0.5025143678160896,-2.0,0.6165117941386701,0.48989918498203955,0.6687153500740037,0.026062935696136602,0.6822690856772352,0.6563111148118065,1.0519329611190984,0.008315519731320069,0.03042808489814841,0.05213799653015272,0.12684021971001547,-0.00019401373288230328,0.03142678712288048,0.024657534246575342,0.05804499962304499
3578,3613,35,4966.5,5001.91,0.0071297694553508215,0.0021297694553508214,trail,0.08000201349038556,0.0,1,0.563962207419737,0.27020942179552077,0.21738133455629421,0.29236413666590144,0.49025452877780434,0.29236413666590144,0.5368138272002929,0.07362765440058577,0.00877690785809649,-0.07362765440058577,0.0018849347881520762,0.10434388668811342,0.013378543497077969,1.7155304134829388,1.3630254727301228,0.0,0.1978903921119029,0.7774579816778474,0.7908420959857898,0.2707343470551662,1.810713282359213,1.8051147222237824,0.40909455661967203,0.014783034195392933,0.020951949501450517,0.05007594501061208,-0.1977788672437101,0.18215213529910024,0.031312905656626,0.0410958904109589,0.04389604544883974
