config_id,bucket,timeframe,family,feature,mode,tail,threshold_spec,threshold_value,params,formula,bars,days,cagr,sharpe_daily,max_drawdown,trade_count,exposure,total_return,positive_fold_share,worst_fold_cagr,isolated_quarter_flag,largest_positive_fold_share,stage1_pass_gate,cost_side
native_d1|posfrac_20|high|q|0.80,native_d1,1d,directional_persistence,posfrac_20,train_quantile,high,q0.80,0.8,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,1277,1277,0.2036538891783315,0.7088664019609296,-0.46033840289324457,56,0.27956147220046984,0.9118447820555271,0.5,-0.6822673208572381,0,0.4974213621109167,1,0.001
native_d1|posfrac_20|low|q|0.40,native_d1,1d,directional_persistence,posfrac_20,train_quantile,low,q0.40,0.4,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,1277,1277,-0.033099465560143204,0.23771830691182197,-0.6603462227763335,49,0.5512920908379013,-0.11102134812374809,0.6428571428571429,-0.9387127495682974,0,0.21244412675531069,0,0.001
native_d1|posfrac_20|low|q|0.30,native_d1,1d,directional_persistence,posfrac_20,train_quantile,low,q0.30,0.3,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,1277,1277,-0.0680450701958224,0.13140963503484662,-0.5849387588832993,56,0.42129992169146435,-0.21837687627806823,0.6428571428571429,-0.8770386077630007,0,0.3075015931521569,0,0.001
native_d1|posfrac_20|low|q|0.20,native_d1,1d,directional_persistence,posfrac_20,train_quantile,low,q0.20,0.2,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,1277,1277,-0.06380542156059088,0.12839768084180497,-0.5600661764879317,51,0.38214565387627253,-0.20587435748917482,0.5714285714285714,-0.8770386077630007,0,0.3766106016577654,0,0.001
native_d1|posfrac_40|high|abs|0.550,native_d1,1d,directional_persistence,posfrac_40,absolute,high,0.550,0.55,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.4146906277412772,1.074292704187128,-0.45411853974018046,43,0.3570869224745497,2.36316361107807,0.5714285714285714,-0.7064576200731641,0,0.5576289066173162,1,0.001
native_d1|posfrac_40|high|abs|0.650,native_d1,1d,directional_persistence,posfrac_40,absolute,high,0.650,0.65,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.061533114984261505,0.4281373787626442,-0.24061476863504927,7,0.033672670321064996,0.23216760207494525,0.9285714285714286,-0.10661005292156955,1,0.8061025248845887,0,0.001
native_d1|posfrac_40|high|abs|0.750,native_d1,1d,directional_persistence,posfrac_40,absolute,high,0.750,0.75,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.0,,0.0,0,0.0,0.0,1.0,0.0,1,,0,0.001
native_d1|posfrac_40|low|abs|0.250,native_d1,1d,directional_persistence,posfrac_40,absolute,low,0.250,0.25,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.0,,0.0,0,0.0,0.0,1.0,0.0,1,,0,0.001
native_d1|posfrac_40|low|abs|0.350,native_d1,1d,directional_persistence,posfrac_40,absolute,low,0.350,0.35,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.05562320475411031,0.6468677950918574,-0.1025994185700122,6,0.01644479248238058,0.2083500064966537,1.0,0.0,0,0.5799182458540738,0,0.001
native_d1|posfrac_40|low|abs|0.450,native_d1,1d,directional_persistence,posfrac_40,absolute,low,0.450,0.45,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,-0.04514135507538819,0.06870448342951195,-0.6106399810580581,41,0.28425998433829286,-0.14913175541945733,0.6428571428571429,-0.8359962112087154,0,0.3998864849737961,0,0.001
native_d1|posfrac_40|high|q|0.60,native_d1,1d,directional_persistence,posfrac_40,train_quantile,high,q0.60,0.6,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.49749478066846153,1.179608843740427,-0.40175836739642423,40,0.3985904463586531,3.103159885916038,0.6428571428571429,-0.7064576200731641,0,0.5312206176305881,1,0.001
native_d1|posfrac_40|high|q|0.70,native_d1,1d,directional_persistence,posfrac_40,train_quantile,high,q0.70,0.7,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.36228067692718,1.0479162758915164,-0.3462657030222652,37,0.28582615505090053,1.947322333804311,0.5714285714285714,-0.424840077364662,0,0.626003362783115,1,0.001
native_d1|posfrac_40|high|q|0.80,native_d1,1d,directional_persistence,posfrac_40,train_quantile,high,q0.80,0.8,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.23261350133973147,0.8835675207380045,-0.3082507434420041,25,0.17227877838684416,1.0775538979657018,0.5714285714285714,-0.30925622171714107,0,0.7131854637427639,1,0.001
native_d1|posfrac_40|low|q|0.40,native_d1,1d,directional_persistence,posfrac_40,train_quantile,low,q0.40,0.4,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,-0.09368842791157783,0.11317384166875975,-0.7666803242689222,36,0.5231010180109632,-0.29102296308557984,0.5,-0.9187698618447205,0,0.27133380171851135,0,0.001
native_d1|posfrac_40|low|q|0.30,native_d1,1d,directional_persistence,posfrac_40,train_quantile,low,q0.30,0.3,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,0.09053029714039695,0.4212253684808803,-0.7080317909440902,43,0.45184025058731403,0.3539118390684086,0.5714285714285714,-0.8441547870326163,0,0.3290755185387746,1,0.001
native_d1|posfrac_40|low|q|0.20,native_d1,1d,directional_persistence,posfrac_40,train_quantile,low,q0.20,0.2,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,1277,1277,-0.10985012221012103,-0.0597797541617067,-0.7284473799417266,34,0.3586530931871574,-0.3342499216543696,0.7142857142857143,-0.836758473344854,0,0.25219586584615444,0,0.001
native_d1|ret_5|high|zero|0,native_d1,1d,directional_continuation,ret_5,zero,high,0,0.0,{'lookback': 5},5-bar close return,1277,1277,0.15869781207238276,0.5451853081507315,-0.8092871332336777,147,0.543461237274863,0.6736122095649062,0.5,-0.8533926780079487,0,0.35413021532934363,1,0.001
native_d1|ret_5|low|zero|0,native_d1,1d,directional_continuation,ret_5,zero,low,0,0.0,{'lookback': 5},5-bar close return,1277,1277,0.10179840369998261,0.46383487842229787,-0.5126922075075293,148,0.45653876272513705,0.40345661064738647,0.7142857142857143,-0.7999485798907074,0,0.22240494963941118,1,0.001
native_d1|ret_5|high|q|0.55,native_d1,1d,directional_continuation,ret_5,train_quantile,high,q0.55,0.55,{'lookback': 5},5-bar close return,1277,1277,0.31279131953325257,0.8368640135651287,-0.6801294500134265,130,0.4447924823805795,1.589643516805805,0.5,-0.693340564595196,0,0.38651646671878837,1,0.001
native_d1|ret_5|high|q|0.65,native_d1,1d,directional_continuation,ret_5,train_quantile,high,q0.65,0.65,{'lookback': 5},5-bar close return,1277,1277,0.36306163578338646,0.9761556564931417,-0.5257840658221113,115,0.33829287392325763,1.9532338731732644,0.5714285714285714,-0.5742097153405927,0,0.3697877433559396,1,0.001
native_d1|ret_5|high|q|0.75,native_d1,1d,directional_continuation,ret_5,train_quantile,high,q0.75,0.75,{'lookback': 5},5-bar close return,1277,1277,0.26380673463742976,0.8732583598448678,-0.32653086965650224,78,0.2192638997650744,1.2672507133518325,0.42857142857142855,-0.4999994522426655,0,0.43736493541151633,0,0.001
native_d1|ret_5|low|q|0.45,native_d1,1d,directional_continuation,ret_5,train_quantile,low,q0.45,0.45,{'lookback': 5},5-bar close return,1277,1277,0.1285694036246896,0.5088520393448782,-0.46106006203809347,144,0.437744714173845,0.526339723770546,0.7142857142857143,-0.7999485798907074,0,0.21220559693002197,1,0.001
native_d1|ret_5|low|q|0.35,native_d1,1d,directional_continuation,ret_5,train_quantile,low,q0.35,0.35,{'lookback': 5},5-bar close return,1277,1277,-0.029040811471117922,0.201635461400511,-0.507075913559907,121,0.3265465935787001,-0.09790640679405815,0.5,-0.8219368327493681,0,0.3749498355941198,0,0.001
native_d1|ret_5|low|q|0.25,native_d1,1d,directional_continuation,ret_5,train_quantile,low,q0.25,0.25,{'lookback': 5},5-bar close return,1277,1277,0.038031701318132605,0.32300129712143816,-0.4154197410336473,103,0.22239624119028975,0.1393997869022061,0.5714285714285714,-0.7669683919825806,0,0.26786031672015204,1,0.001
native_d1|retvol_5|high|zero|0,native_d1,1d,trend_quality,retvol_5,zero,high,0,0.0,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.15869781207238276,0.5451853081507315,-0.8092871332336777,147,0.543461237274863,0.6736122095649062,0.5,-0.8533926780079487,0,0.35413021532934363,1,0.001
native_d1|retvol_5|low|zero|0,native_d1,1d,trend_quality,retvol_5,zero,low,0,0.0,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.10179840369998261,0.46383487842229787,-0.5126922075075293,148,0.45653876272513705,0.40345661064738647,0.7142857142857143,-0.7999485798907074,0,0.22240494963941118,1,0.001
native_d1|retvol_5|high|q|0.55,native_d1,1d,trend_quality,retvol_5,train_quantile,high,q0.55,0.55,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.2892729468332218,0.8014490479245011,-0.683946917491802,132,0.44166014095536416,1.4310374334968547,0.5,-0.693340564595196,0,0.4135415026763671,1,0.001
native_d1|retvol_5|high|q|0.65,native_d1,1d,trend_quality,retvol_5,train_quantile,high,q0.65,0.65,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.4590998660634005,1.168273550657274,-0.5156456148969117,122,0.3328112764291308,2.7469668959986175,0.42857142857142855,-0.5832714944602726,0,0.41277442995153996,0,0.001
native_d1|retvol_5|high|q|0.75,native_d1,1d,trend_quality,retvol_5,train_quantile,high,q0.75,0.75,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.47377005897134894,1.3289815483098673,-0.278703203293419,94,0.23805794831636648,2.8803418779557735,0.5714285714285714,-0.30767259755997256,0,0.28273818549860513,1,0.001
native_d1|retvol_5|low|q|0.45,native_d1,1d,trend_quality,retvol_5,train_quantile,low,q0.45,0.45,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.11725897064080804,0.4897124163283907,-0.45128075044451066,144,0.44166014095536416,0.47352394955117805,0.7142857142857143,-0.7999485798907074,0,0.21284706690194669,1,0.001
native_d1|retvol_5|low|q|0.35,native_d1,1d,trend_quality,retvol_5,train_quantile,low,q0.35,0.35,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,-0.003260375008966032,0.24860194881691083,-0.5426506642126833,132,0.3351605324980423,-0.011352727630612014,0.6428571428571429,-0.8627376579680317,0,0.30214339809345364,0,0.001
native_d1|retvol_5|low|q|0.25,native_d1,1d,trend_quality,retvol_5,train_quantile,low,q0.25,0.25,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),1277,1277,-0.011897615708221343,0.21220441754212213,-0.46068103026931073,111,0.2278778386844166,-0.04098282793557939,0.5,-0.7623852903201239,0,0.3270691971550361,0,0.001
native_d1|ret_10|high|zero|0,native_d1,1d,directional_continuation,ret_10,zero,high,0,0.0,{'lookback': 10},10-bar close return,1277,1277,0.47108362705194806,1.045298564521526,-0.5965124869689697,97,0.5552075176194206,2.8556685073722736,0.5714285714285714,-0.784304221457182,0,0.37609882962200364,1,0.001
native_d1|ret_10|low|zero|0,native_d1,1d,directional_continuation,ret_10,zero,low,0,0.0,{'lookback': 10},10-bar close return,1277,1277,-0.07996850913483722,0.1219479871509775,-0.5989119300329291,96,0.4447924823805795,-0.25278481234451733,0.5714285714285714,-0.8832556498158871,0,0.2540370377015359,0,0.001
native_d1|ret_10|high|q|0.55,native_d1,1d,directional_continuation,ret_10,train_quantile,high,q0.55,0.55,{'lookback': 10},10-bar close return,1277,1277,0.3633554943077659,0.9324560045303617,-0.622221872617525,94,0.4494909945184025,1.9554604524807204,0.5714285714285714,-0.7313595171969085,0,0.348295314253405,1,0.001
native_d1|ret_10|high|q|0.65,native_d1,1d,directional_continuation,ret_10,train_quantile,high,q0.65,0.65,{'lookback': 10},10-bar close return,1277,1277,0.4065733859639815,1.0512458807465723,-0.4685207534464698,76,0.34768989819890367,2.296177733424755,0.5714285714285714,-0.6947316584112204,0,0.3839426924507844,1,0.001
native_d1|ret_10|high|q|0.75,native_d1,1d,directional_continuation,ret_10,train_quantile,high,q0.75,0.75,{'lookback': 10},10-bar close return,1277,1277,0.24003753268779282,0.8095032681102249,-0.406264084851371,60,0.21848081440877057,1.12163253436514,0.6428571428571429,-0.5798183074782213,0,0.43909010041171365,1,0.001
native_d1|ret_10|low|q|0.45,native_d1,1d,directional_continuation,ret_10,train_quantile,low,q0.45,0.45,{'lookback': 10},10-bar close return,1277,1277,-0.05322731991720919,0.17367018290851882,-0.5967934162130913,97,0.4400939702427565,-0.17405821995829585,0.6428571428571429,-0.8816016093049927,0,0.23076300859724427,0,0.001
native_d1|ret_10|low|q|0.35,native_d1,1d,directional_continuation,ret_10,train_quantile,low,q0.35,0.35,{'lookback': 10},10-bar close return,1277,1277,-0.10950208080652235,0.029625177005582554,-0.5762028491936149,83,0.3312451057165231,-0.333339397228396,0.5714285714285714,-0.8632394553869164,0,0.28242173716832086,0,0.001
native_d1|ret_10|low|q|0.25,native_d1,1d,directional_continuation,ret_10,train_quantile,low,q0.25,0.25,{'lookback': 10},10-bar close return,1277,1277,-0.0634753292833079,0.022524477896744024,-0.5680223200379301,59,0.22083007047768208,-0.20489497970748793,0.5714285714285714,-0.8502007953074309,0,0.2826782095164896,0,0.001
native_d1|retvol_10|high|zero|0,native_d1,1d,trend_quality,retvol_10,zero,high,0,0.0,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.47108362705194806,1.045298564521526,-0.5965124869689697,97,0.5552075176194206,2.8556685073722736,0.5714285714285714,-0.784304221457182,0,0.37609882962200364,1,0.001
native_d1|retvol_10|low|zero|0,native_d1,1d,trend_quality,retvol_10,zero,low,0,0.0,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,-0.07996850913483722,0.1219479871509775,-0.5989119300329291,96,0.4447924823805795,-0.25278481234451733,0.5714285714285714,-0.8832556498158871,0,0.2540370377015359,0,0.001
native_d1|retvol_10|high|q|0.55,native_d1,1d,trend_quality,retvol_10,train_quantile,high,q0.55,0.55,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.31364081192543947,0.8429431026881854,-0.6107093733248854,98,0.4463586530931872,1.5955069931971715,0.5714285714285714,-0.755764032779882,0,0.35395681066871726,1,0.001
native_d1|retvol_10|high|q|0.65,native_d1,1d,trend_quality,retvol_10,train_quantile,high,q0.65,0.65,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.3911811949383446,1.0366691677751683,-0.44752073583058305,80,0.3531714956930305,2.171780834047816,0.5,-0.7563585763859436,0,0.3426872722088991,1,0.001
native_d1|retvol_10|high|q|0.75,native_d1,1d,trend_quality,retvol_10,train_quantile,high,q0.75,0.75,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,0.3231165613620408,1.0103319802570236,-0.3284277551490913,59,0.24432263116679717,1.661555996662618,0.5714285714285714,-0.5936237089855634,0,0.31389563617262933,1,0.001
native_d1|retvol_10|low|q|0.45,native_d1,1d,trend_quality,retvol_10,train_quantile,low,q0.45,0.45,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,-0.08541489406328806,0.10814510675252198,-0.6165737521770004,96,0.4408770555990603,-0.2681359584848326,0.6428571428571429,-0.8816016093049927,0,0.24459770955033078,0,0.001
native_d1|retvol_10|low|q|0.35,native_d1,1d,trend_quality,retvol_10,train_quantile,low,q0.35,0.35,{'lookback': 10},10-bar compounded close return divided by rolling std*sqrt(n),1277,1277,-0.08939484270784726,0.06874822511295686,-0.5596124516940784,93,0.341425215348473,-0.2792104636504056,0.5714285714285714,-0.8757603474149517,0,0.17298909403511345,0,0.001
