config_id,bucket,timeframe,family,feature,mode,tail,threshold_spec,threshold_value,params,formula,bars,days,cagr,sharpe_daily,max_drawdown,trade_count,exposure,total_return,positive_fold_share,worst_fold_cagr,isolated_quarter_flag,largest_positive_fold_share,stage1_pass_gate,cost_side
transported_d1_on_h4|posfrac_20|low|abs|0.450,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,absolute,low,0.450,0.45,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,-0.05356603470544197,0.15250200126513913,-0.5600963903875862,55,0.4002088500195797,-0.17509084967178634,0.6428571428571429,-0.8770230030879387,0,0.33591554750856006,0,0.001
transported_d1_on_h4|posfrac_20|high|q|0.60,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,high,q0.60,0.6,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,0.477879737532406,1.1176238963382206,-0.5154903484406295,49,0.44863594830962017,2.918304814123748,0.42857142857142855,-0.4730148328504489,0,0.4802088255035433,0,0.001
transported_d1_on_h4|posfrac_20|high|q|0.70,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,high,q0.70,0.7,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,0.3190066168338388,0.9385343799979903,-0.4602944663925752,56,0.34133925075055477,1.632762810180708,0.5,-0.5817685475492078,0,0.45810536160434806,1,0.001
transported_d1_on_h4|posfrac_20|high|q|0.80,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,high,q0.80,0.8,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,0.20367339876268598,0.708951347042354,-0.4602944663925752,56,0.2794674324500718,0.9119531269577914,0.5,-0.6821794365791063,0,0.4973400386866405,1,0.001
transported_d1_on_h4|posfrac_20|low|q|0.40,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,low,q0.40,0.4,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,-0.032987001919615566,0.2379052299131803,-0.6602921967831885,49,0.5513640516903798,-0.11065978395174425,0.6428571428571429,-0.9387020072495135,0,0.21258319072317083,0,0.001
transported_d1_on_h4|posfrac_20|low|q|0.30,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,low,q0.30,0.3,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,-0.06804075214744121,0.1313929272138241,-0.585009930377264,56,0.4213549145020232,-0.218364214544303,0.6428571428571429,-0.8770230030879387,0,0.3076978929338893,0,0.001
transported_d1_on_h4|posfrac_20|low|q|0.20,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_20,train_quantile,low,q0.20,0.2,{'lookback': 20},rolling fraction of positive close-to-close returns over 20 bars,7661,1277,-0.06386410628805561,0.1282489961133362,-0.5600963903875862,51,0.3821955358308315,-0.20604838378821744,0.5714285714285714,-0.8770230030879387,0,0.3766671651257044,0,0.001
transported_d1_on_h4|posfrac_40|high|abs|0.550,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,high,0.550,0.55,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.41457588022123115,1.0741299103002167,-0.4541316033792082,43,0.3570030022190315,2.3622099665241265,0.5714285714285714,-0.7064102658731397,0,0.5576892923557575,1,0.001
transported_d1_on_h4|posfrac_40|high|abs|0.650,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,high,0.650,0.65,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.061452521276544436,0.42776498670204627,-0.24061476863504905,7,0.033677065657224906,0.23184056507251416,0.9285714285714286,-0.10656061278477003,1,0.8062174813360079,0,0.001
transported_d1_on_h4|posfrac_40|high|abs|0.750,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,high,0.750,0.75,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.0,,0.0,0,0.0,0.0,1.0,0.0,1,,0,0.001
transported_d1_on_h4|posfrac_40|low|abs|0.250,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,low,0.250,0.25,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.0,,0.0,0,0.0,0.0,1.0,0.0,1,,0,0.001
transported_d1_on_h4|posfrac_40|low|abs|0.350,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,low,0.350,0.35,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.055619297301197745,0.6468942191463685,-0.10258882322280716,6,0.016446939041900536,0.20833436867557342,1.0,0.0,0,0.580013706808575,0,0.001
transported_d1_on_h4|posfrac_40|low|abs|0.450,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,absolute,low,0.450,0.45,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,-0.04511672058517291,0.06874562473419171,-0.6105512737437679,41,0.2842970891528521,-0.14905500487452805,0.6428571428571429,-0.8359507560690725,0,0.3998793159217543,0,0.001
transported_d1_on_h4|posfrac_40|high|q|0.60,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,high,q0.60,0.6,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.4973463738291872,1.179424410798608,-0.4017382774831053,40,0.3985119436104947,3.101738362586783,0.6428571428571429,-0.7064102658731397,0,0.5312964798128782,1,0.001
transported_d1_on_h4|posfrac_40|high|q|0.70,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,high,q0.70,0.7,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.36222878187938434,1.0478387559717088,-0.34627791662389706,37,0.2857329330374625,1.946929809115109,0.5714285714285714,-0.4248194810310765,0,0.6260600626489466,1,0.001
transported_d1_on_h4|posfrac_40|high|q|0.80,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,high,q0.80,0.8,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.2326072031642541,0.8835861403293533,-0.3082207414227066,25,0.1723012661532437,1.0775167839421762,0.5714285714285714,-0.30916575869449037,0,0.7132176061640029,1,0.001
transported_d1_on_h4|posfrac_40|low|q|0.40,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,low,q0.40,0.4,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,-0.0937418103431008,0.1130527824396475,-0.7667193007284563,36,0.5231692990471218,-0.2911689526257496,0.5,-0.9187711227892879,0,0.2711822379802305,0,0.001
transported_d1_on_h4|posfrac_40|low|q|0.30,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,low,q0.30,0.3,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,0.0903899972568254,0.42095771326455333,-0.7080035902675068,43,0.4518992298655528,0.35330294618804325,0.5714285714285714,-0.8441735090470092,0,0.3290586843252723,1,0.001
transported_d1_on_h4|posfrac_40|low|q|0.20,transported_d1_on_h4,4h,transported_directional_persistence,transport_posfrac_40,train_quantile,low,q0.20,0.2,{'lookback': 40},rolling fraction of positive close-to-close returns over 40 bars,7661,1277,-0.10987179821156823,-0.059856926495717284,-0.7284363552381856,34,0.35869990862811646,-0.33430659968272913,0.7142857142857143,-0.8367467792371968,0,0.25216984807184706,0,0.001
transported_d1_on_h4|ret_5|high|zero|0,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,zero,high,0,0.0,{'lookback': 5},5-bar close return,7661,1277,0.15864727405021406,0.5451029312090367,-0.8092819239951521,147,0.5435321759561415,0.6733570100053357,0.5,-0.853347932109756,0,0.35411935977660514,1,0.001
transported_d1_on_h4|ret_5|low|zero|0,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,zero,low,0,0.0,{'lookback': 5},5-bar close return,7661,1277,0.10183104695021328,0.46388025958087037,-0.5126245014995883,148,0.4564678240438585,0.403601991421793,0.7142857142857143,-0.7999122901115278,0,0.2224236338571184,1,0.001
transported_d1_on_h4|ret_5|high|q|0.55,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,high,q0.55,0.55,{'lookback': 5},5-bar close return,7661,1277,0.313115932772003,0.8374814355129634,-0.6800712763394803,130,0.44406735413131443,1.5918829866400075,0.5,-0.6932674173547699,0,0.3863777955470313,1,0.001
transported_d1_on_h4|ret_5|high|q|0.65,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,high,q0.65,0.65,{'lookback': 5},5-bar close return,7661,1277,0.3630271877940039,0.9761704294756164,-0.525720201143018,115,0.33833703171909674,1.9529729376549883,0.5714285714285714,-0.5741450945590214,0,0.3697941558801263,1,0.001
transported_d1_on_h4|ret_5|high|q|0.75,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,high,q0.75,0.75,{'lookback': 5},5-bar close return,7661,1277,0.275930898751787,0.9032549236098789,-0.3034161147661577,78,0.21850933298524997,1.3442107350848147,0.42857142857142855,-0.49983445355477507,0,0.4373922151299568,0,0.001
transported_d1_on_h4|ret_5|low|q|0.45,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,low,q0.45,0.45,{'lookback': 5},5-bar close return,7661,1277,0.12857765637148222,0.5088640994387909,-0.4610247022192102,144,0.4376713222816865,0.5263787472591801,0.7142857142857143,-0.7999122901115278,0,0.212167060074682,1,0.001
transported_d1_on_h4|ret_5|low|q|0.35,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,low,q0.35,0.35,{'lookback': 5},5-bar close return,7661,1277,-0.02903630833752835,0.20160459333125824,-0.506870583019996,121,0.3265892181177392,-0.09789177934346138,0.5,-0.8219241112825811,0,0.37485551002160855,0,0.001
transported_d1_on_h4|ret_5|low|q|0.25,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_5,train_quantile,low,q0.25,0.25,{'lookback': 5},5-bar close return,7661,1277,0.03786058909037382,0.3226045303977134,-0.41546063102693276,103,0.22242527085236916,0.13874325190727466,0.5714285714285714,-0.7670442115148737,0,0.2679336524510798,1,0.001
transported_d1_on_h4|retvol_5|high|zero|0,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,zero,high,0,0.0,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.15864727405021406,0.5451029312090367,-0.8092819239951521,147,0.5435321759561415,0.6733570100053357,0.5,-0.853347932109756,0,0.35411935977660514,1,0.001
transported_d1_on_h4|retvol_5|low|zero|0,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,zero,low,0,0.0,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.10183104695021328,0.46388025958087037,-0.5126245014995883,148,0.4564678240438585,0.403601991421793,0.7142857142857143,-0.7999122901115278,0,0.2224236338571184,1,0.001
transported_d1_on_h4|retvol_5|high|q|0.55,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,high,q0.55,0.55,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.2890823821179438,0.8011982704658684,-0.683907892833537,132,0.4409346038376191,1.429781375136503,0.5,-0.6932674173547699,0,0.41365541538843714,1,0.001
transported_d1_on_h4|retvol_5|high|q|0.65,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,high,q0.65,0.65,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.4589768736213633,1.1681911061090888,-0.51560931903824,122,0.3328547187051299,2.7458627455733082,0.42857142857142855,-0.5831462377457929,0,0.41273031001879046,0,0.001
transported_d1_on_h4|retvol_5|high|q|0.75,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,high,q0.75,0.75,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.47364535808700836,1.3289013112750758,-0.2786718596685046,94,0.23808902232084583,2.8791940822320226,0.5714285714285714,-0.3076744305943734,0,0.2826404630314573,1,0.001
transported_d1_on_h4|retvol_5|low|q|0.45,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,low,q0.45,0.45,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,0.11096122197835734,0.47895751811007875,-0.45123906217793786,145,0.4425009789844668,0.4446881652379424,0.7142857142857143,-0.7999122901115278,0,0.21631673483431116,1,0.001
transported_d1_on_h4|retvol_5|low|q|0.35,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,low,q0.35,0.35,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,-0.0022272852491970196,0.2507622921001309,-0.5424144476100738,132,0.3359874689988252,-0.0077654901895879425,0.6428571428571429,-0.8627072411884198,0,0.30105143031042,0,0.001
transported_d1_on_h4|retvol_5|low|q|0.25,transported_d1_on_h4,4h,transported_trend_quality,transport_retvol_5,train_quantile,low,q0.25,0.25,{'lookback': 5},5-bar compounded close return divided by rolling std*sqrt(n),7661,1277,-0.011966931703013106,0.21201048306550468,-0.46049356880014825,111,0.227907583866336,-0.041218018851801874,0.5,-0.7624257520196966,0,0.327196809041108,0,0.001
transported_d1_on_h4|ret_10|high|zero|0,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,zero,high,0,0.0,{'lookback': 10},10-bar close return,7661,1277,0.47099211623546666,1.0452284715721416,-0.596446787432235,97,0.5551494582952617,2.854830009992257,0.5714285714285714,-0.7843150058688769,0,0.376104179361229,1,0.001
transported_d1_on_h4|ret_10|low|zero|0,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,zero,low,0,0.0,{'lookback': 10},10-bar close return,7661,1277,-0.07993942160957201,0.12196245705917069,-0.5988494068200908,96,0.4448505417047383,-0.25270221471540566,0.5714285714285714,-0.8832710172296734,0,0.25396322231700097,0,0.001
transported_d1_on_h4|ret_10|high|q|0.55,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,high,q0.55,0.55,{'lookback': 10},10-bar close return,7661,1277,0.3633162012606055,0.9324388232468229,-0.6222039198942303,94,0.449419135883044,1.9551626578936823,0.5714285714285714,-0.7313608571285783,0,0.3482330018436357,1,0.001
transported_d1_on_h4|ret_10|high|q|0.65,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,high,q0.65,0.65,{'lookback': 10},10-bar close return,7661,1277,0.4114493044237173,1.0600793114130207,-0.4685046586387347,75,0.3469520950267589,2.3362998232653394,0.5714285714285714,-0.6947617742471269,0,0.3814798170448682,1,0.001
transported_d1_on_h4|ret_10|high|q|0.75,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,high,q0.75,0.75,{'lookback': 10},10-bar close return,7661,1277,0.24066904782884557,0.8110949232367339,-0.4061842385604917,60,0.21772614541182614,1.1254125692640056,0.6428571428571429,-0.5797071467282722,0,0.438594882562511,1,0.001
transported_d1_on_h4|ret_10|low|q|0.45,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,low,q0.45,0.45,{'lookback': 10},10-bar close return,7661,1277,-0.05319558156685689,0.173688822540784,-0.5967730416243179,97,0.4401514162641953,-0.17396141292495682,0.6428571428571429,-0.8816220575406158,0,0.23066560071374498,0,0.001
transported_d1_on_h4|ret_10|low|q|0.35,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,low,q0.35,0.35,{'lookback': 10},10-bar close return,7661,1277,-0.10949177978595404,0.0295966844859612,-0.5761781057849705,83,0.3312883435582822,-0.3333124347953931,0.5714285714285714,-0.8632285323509759,0,0.28234275882650856,0,0.001
transported_d1_on_h4|ret_10|low|q|0.25,transported_d1_on_h4,4h,transported_directional_continuation,transport_ret_10,train_quantile,low,q0.25,0.25,{'lookback': 10},10-bar close return,7661,1277,-0.06341167985764207,0.022636972326469024,-0.5678467310654782,59,0.22085889570552147,-0.20470603389367514,0.5714285714285714,-0.8500766427571518,0,0.28263624769489876,0,0.001
