candidate_trade_id,baseline_trade_id,side,candidate_entry_ts,baseline_entry_ts,candidate_exit_ts,baseline_exit_ts,entry_ts_delta_ms,entry_ts_delta_bars,candidate_return_pct,baseline_return_pct,delta_return_pct,candidate_pnl_usd,baseline_pnl_usd,delta_pnl,candidate_fees_usd,baseline_fees_usd,delta_fees_usd,candidate_entry_reason,baseline_entry_reason,candidate_exit_reason,baseline_exit_reason,candidate_max_exposure_during_trade,baseline_max_exposure_during_trade,candidate_exposure_at_entry,baseline_exposure_at_entry,candidate_exposure_at_exit,baseline_exposure_at_exit,candidate_win,baseline_win
11,14,long,2019-09-26T20:00:00Z,2019-09-26T20:00:00Z,2019-10-14T12:00:00Z,2019-10-14T12:00:00Z,0,0.0,2.714891,2.734199,-0.019308,150.132433,373.70323,-223.570797,17.826769,44.046253,-26.219484,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.457319,0.859766,0.075668,0.151462,0.0,0.0,1,1
12,15,long,2019-11-02T00:00:00Z,2019-11-02T00:00:00Z,2019-11-21T16:00:00Z,2019-11-15T16:00:00Z,0,0.0,-17.316891,-8.681892,-8.634999,-1116.286804,-1336.593792,220.306988,17.53865,43.494452,-25.955802,vdo_trend,vdo_trend,fixed_stop,emergency_dd,0.457366,0.874435,0.145791,0.291665,0.0,0.0,0,0
13,16,long,2020-01-17T08:00:00Z,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,2020-02-16T20:00:00Z,0,0.0,6.314544,6.053488,0.261056,336.88599,903.336015,-566.450025,16.938341,47.367487,-30.429146,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.475361,0.962369,0.049309,0.098647,0.0,0.0,1,1
14,17,long,2020-02-18T16:00:00Z,2020-02-18T16:00:00Z,2020-03-08T20:00:00Z,2020-02-26T08:00:00Z,0,0.0,-15.81844,-7.027521,-8.790919,-1016.740993,-1209.847453,193.10646,17.616963,48.86311,-31.246147,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.506939,1.0,0.14938,0.297925,0.0,0.0,0,0
15,19,long,2020-03-11T04:00:00Z,2020-03-11T04:00:00Z,2020-03-12T12:00:00Z,2020-03-12T08:00:00Z,0,0.0,-23.656729,-6.940866,-16.715863,-751.569199,-599.721088,-151.848111,8.363099,24.528433,-16.165334,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.265084,0.532637,0.175853,0.348496,0.0,0.0,0,0
16,20,long,2020-05-01T08:00:00Z,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,0,0.0,-5.806345,-6.189175,0.38283,-30.830428,-84.695368,53.86494,1.509946,3.889849,-2.379903,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.051632,0.095623,0.032681,0.05802,0.0,0.0,0,0
17,21,long,2020-05-17T16:00:00Z,2020-05-17T16:00:00Z,2020-08-04T12:00:00Z,2020-05-20T16:00:00Z,0,0.0,13.532893,-4.530217,18.06311,707.646477,-490.015301,1197.661778,16.962178,30.742952,-13.780774,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.539758,0.700201,0.299172,0.349108,0.0,0.0,1,0
18,25,long,2020-08-10T04:00:00Z,2020-08-10T04:00:00Z,2020-09-05T20:00:00Z,2020-08-22T00:00:00Z,0,0.0,-16.513115,-3.25048,-13.262635,-886.14361,-530.698969,-355.444641,14.658524,46.124967,-31.466443,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.472126,0.938767,0.234261,0.349538,0.0,0.0,0,0
19,27,long,2020-09-06T12:00:00Z,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,2020-09-21T16:00:00Z,14400000,1.0,1.365246,1.536935,-0.171689,60.213341,193.952168,-133.738827,14.99121,42.345478,-27.354268,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.486758,0.954594,0.287437,0.351106,0.0,0.0,1,1
20,28,long,2020-09-26T08:00:00Z,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,2020-10-29T08:00:00Z,0,0.0,22.243283,22.279054,-0.035771,1073.208737,3215.991699,-2142.782962,16.218109,48.528651,-32.310542,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.517182,0.981673,0.127583,0.255236,0.0,0.0,1,1
21,29,long,2020-10-31T08:00:00Z,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,2020-11-26T08:00:00Z,0,0.0,27.578407,26.462687,1.11572,1425.224614,4595.158511,-3169.933897,17.764809,59.412642,-41.647833,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.527066,0.975806,0.149487,0.297919,0.0,0.0,1,1
22,30,long,2020-11-28T12:00:00Z,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z,0,0.0,3.450148,1.380975,2.069173,190.067318,264.953824,-74.886506,17.603736,65.127173,-47.523437,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.462284,0.955118,0.256188,0.355004,0.0,0.0,1,1
23,31,long,2020-12-12T04:00:00Z,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,2021-01-11T08:00:00Z,0,0.0,86.11314,85.881037,0.232103,5462.202457,18635.55214,-13173.349683,27.311003,93.354201,-66.043198,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.670677,0.977525,0.181038,0.351535,0.0,0.0,1,1
24,32,long,2021-01-13T16:00:00Z,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,2021-01-20T04:00:00Z,0,0.0,-3.977458,-3.923149,-0.054309,-257.868343,-1067.429744,809.561401,18.39674,77.18883,-58.79209,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.337782,0.638102,0.058027,0.112284,0.0,0.0,0,0
25,33,long,2021-01-23T04:00:00Z,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,2021-02-23T04:00:00Z,0,0.0,45.037521,39.591431,5.44609,3261.323972,12525.236468,-9263.912496,26.745227,114.301051,-87.555824,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.51206,0.853061,0.059221,0.092899,0.0,0.0,1,1
26,34,long,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,2021-03-16T04:00:00Z,0,0.0,7.736789,4.884412,2.852377,690.669187,2312.273972,-1621.604785,28.410676,150.330129,-121.919453,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.46733,0.936963,0.063641,0.114735,0.0,0.0,1,1
27,35,long,2021-03-20T16:00:00Z,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2021-04-17T16:00:00Z,0,0.0,3.599683,3.4003,0.199383,340.268347,1643.343291,-1303.074944,30.17109,154.500465,-124.329375,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.465661,0.926996,0.146739,0.293564,0.0,0.0,1,1
28,36,long,2021-04-25T04:00:00Z,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,0,0.0,6.033866,3.214751,2.819115,602.307937,1591.864629,-989.556692,31.68504,158.577398,-126.892358,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.489566,0.92811,0.127669,0.255382,0.0,0.0,1,1
29,37,long,2021-05-06T12:00:00Z,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,2021-05-13T20:00:00Z,0,0.0,-16.408693,-16.408693,0.0,-587.165536,-2922.661993,2335.496457,9.779663,48.679032,-38.899369,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.154755,0.308525,0.149726,0.300275,0.0,0.0,0,0
30,38,long,2021-05-20T08:00:00Z,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,2021-05-23T16:00:00Z,0,0.0,-15.844545,-16.081681,0.237136,-476.796655,-1805.414519,1328.617864,8.246752,30.730921,-22.484169,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.124807,0.192425,0.05937,0.096023,0.0,0.0,0,0
31,39,long,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,2021-08-19T04:00:00Z,0,0.0,3.231107,3.370796,-0.139689,126.852806,635.671924,-508.819118,12.57067,60.302034,-47.731364,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.20209,0.397487,0.045303,0.090656,0.0,0.0,1,1
32,40,long,2021-08-19T20:00:00Z,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,2021-08-26T12:00:00Z,0,0.0,-1.406248,-1.462758,0.05651,-139.795618,-706.72177,566.926152,26.795433,130.678346,-103.882913,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.415644,0.821726,0.146814,0.29369,0.0,0.0,0,0
33,41,long,2021-08-27T16:00:00Z,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,2021-09-08T04:00:00Z,0,0.0,-4.563863,-4.680053,0.11619,-469.018827,-2445.78067,1976.761843,29.210607,148.571367,-119.36076,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.467248,0.95657,0.159493,0.318998,0.0,0.0,0,0
34,42,long,2021-09-11T08:00:00Z,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,2021-09-20T08:00:00Z,0,0.0,-0.673854,-0.673854,0.0,-27.524789,-128.164675,100.639886,10.001442,46.570079,-36.568637,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.163535,0.323302,0.154816,0.309214,0.0,0.0,0,0
35,43,long,2021-09-22T16:00:00Z,2021-09-22T16:00:00Z,2021-10-22T00:00:00Z,2021-09-29T00:00:00Z,0,0.0,42.081448,-6.179493,48.260941,4212.973404,-3027.140173,7240.113577,36.538935,139.248674,-102.709739,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.568285,0.947911,0.154237,0.308416,0.0,0.0,1,0
36,45,long,2021-10-25T04:00:00Z,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,2021-11-12T12:00:00Z,0,0.0,1.658108,1.675318,-0.01721,178.782305,880.602129,-701.819824,35.918315,174.936053,-139.017738,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.479807,0.957771,0.151541,0.302774,0.0,0.0,1,1
37,46,long,2021-11-15T08:00:00Z,2021-11-15T08:00:00Z,2021-12-04T08:00:00Z,2021-12-04T00:00:00Z,0,0.0,-20.913872,-10.217961,-10.695911,-2563.326486,-5976.726692,3413.400206,32.73906,164.345915,-131.606855,vdo_trend,vdo_trend,fixed_stop,emergency_dd,0.462334,0.939122,0.127801,0.255607,0.0,0.0,0,0
38,47,long,2021-12-12T00:00:00Z,2021-12-12T00:00:00Z,2022-01-07T04:00:00Z,2021-12-13T16:00:00Z,0,0.0,-15.269595,-4.591497,-10.678098,-1700.95404,-2034.027916,333.073876,30.61222,125.92369,-95.31147,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.46448,0.773771,0.216109,0.349918,0.0,0.0,0,0
39,49,long,2023-03-30T08:00:00Z,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z,0,0.0,4.850126,4.773479,0.076647,474.398007,2158.779909,-1684.381902,31.062298,143.640708,-112.57841,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.483424,0.954324,0.146329,0.292886,0.0,0.0,1,1
40,50,long,2023-04-18T12:00:00Z,2023-04-18T12:00:00Z,2023-07-08T08:00:00Z,2023-04-20T00:00:00Z,0,0.0,3.343228,-5.400927,8.744155,347.512859,-1539.404126,1886.916985,33.246393,81.068753,-47.82236,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.506547,0.5397,0.212209,0.348837,0.0,0.0,1,0
41,54,long,2023-07-09T16:00:00Z,2023-07-09T16:00:00Z,2023-09-11T16:00:00Z,2023-07-24T12:00:00Z,0,0.0,-16.405814,-4.472907,-11.932907,-1960.378556,-2158.27001,197.891454,32.657701,137.125926,-104.468225,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.505847,0.973212,0.172428,0.345216,0.0,0.0,0,0
42,57,long,2023-10-02T04:00:00Z,2023-10-02T04:00:00Z,2023-11-07T12:00:00Z,2023-11-14T12:00:00Z,0,0.0,21.756278,24.503658,-2.74738,1863.101397,10185.206794,-8322.105397,28.726332,141.051035,-112.324703,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.474155,0.973892,0.023978,0.04795,0.0,0.0,1,1
45,59,long,2023-12-13T16:00:00Z,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,2024-01-13T04:00:00Z,0,0.0,0.663522,0.480971,0.182551,54.053538,191.362074,-137.308536,31.74442,174.252182,-142.507762,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.476561,0.996993,0.15083,0.300926,0.0,0.0,1,1
46,60,long,2024-01-16T16:00:00Z,2024-01-16T16:00:00Z,2024-02-24T00:00:00Z,2024-01-22T20:00:00Z,0,0.0,22.470565,-8.11908,30.589645,2661.743613,-1687.380213,4349.123826,39.854849,58.819172,-18.964323,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.567292,0.349852,0.264152,0.349852,0.0,0.0,1,0
47,62,long,2024-02-25T04:00:00Z,2024-02-25T04:00:00Z,2024-03-05T20:00:00Z,2024-03-05T20:00:00Z,0,0.0,14.795557,12.825613,1.969944,1547.383565,7946.836753,-6399.453188,34.093161,200.447264,-166.354103,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.465134,0.928999,0.146907,0.293844,0.0,0.0,1,1
48,63,long,2024-03-19T00:00:00Z,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,2024-04-02T08:00:00Z,0,0.0,-1.219019,-1.439799,0.22078,-170.400319,-1163.936886,993.536567,37.162717,218.353965,-181.191248,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.465419,0.958772,0.166503,0.334616,0.0,0.0,0,0
49,64,long,2024-04-04T16:00:00Z,2024-04-04T16:00:00Z,2024-05-01T08:00:00Z,2024-04-14T00:00:00Z,0,0.0,-17.137225,-8.154933,-8.982292,-2294.222046,-5950.441129,3656.219083,36.456333,206.488131,-170.031798,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.476838,0.953282,0.148252,0.296067,0.0,0.0,0,0
52,67,long,2024-05-27T16:00:00Z,2024-05-27T16:00:00Z,2024-07-04T08:00:00Z,2024-06-11T12:00:00Z,0,0.0,-16.240081,-4.011955,-12.228126,-2060.397186,-2632.90429,572.507104,34.702267,186.245979,-151.543712,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.469687,0.856115,0.204763,0.346684,0.0,0.0,0,0
53,71,long,2024-07-06T16:00:00Z,2024-07-06T16:00:00Z,2024-07-25T04:00:00Z,2024-07-08T04:00:00Z,0,0.0,10.056387,-4.136764,14.193151,1023.385796,-2125.147048,3148.532844,32.599657,145.858809,-113.259152,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.477668,0.774994,0.191979,0.352444,0.0,0.0,1,0
55,73,long,2024-08-06T04:00:00Z,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,2024-08-19T00:00:00Z,0,0.0,2.408153,2.33578,0.072373,236.321217,1277.833218,-1041.512001,31.824665,177.716728,-145.892063,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.482932,0.957927,0.096988,0.193911,0.0,0.0,1,1
56,74,long,2024-08-20T04:00:00Z,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,2024-08-27T16:00:00Z,0,0.0,1.60089,1.489588,0.111302,144.880271,703.180701,-558.30043,30.246687,158.914912,-128.668225,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.45852,0.849274,0.290254,0.35145,0.0,0.0,1,1
57,75,long,2024-08-31T00:00:00Z,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,2024-09-30T16:00:00Z,0,0.0,4.38327,4.336804,0.046466,450.898769,2521.808528,-2070.909759,32.70504,184.902454,-152.197414,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.491557,0.959738,0.127744,0.25551,0.0,0.0,1,1
58,76,long,2024-10-04T08:00:00Z,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,2024-10-23T12:00:00Z,0,0.0,6.455426,6.222257,0.233169,658.318882,3895.955865,-3237.636983,32.38224,198.773616,-166.391376,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.478358,0.98284,0.165788,0.331709,0.0,0.0,1,1
59,77,long,2024-10-24T20:00:00Z,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,2024-11-01T08:00:00Z,0,0.0,2.260925,2.191045,0.06988,229.259306,1353.927083,-1124.667777,33.003182,201.509622,-168.50644,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.476394,0.961559,0.172598,0.345444,0.0,0.0,1,1
60,78,long,2024-11-04T04:00:00Z,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,2024-11-24T16:00:00Z,0,0.0,38.522332,36.080059,2.442273,3931.18337,23974.508182,-20043.324812,36.70962,236.644815,-199.935195,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.518143,0.96196,0.229315,0.348887,0.0,0.0,1,1
61,79,long,2024-11-27T16:00:00Z,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,2024-12-09T20:00:00Z,0,0.0,1.065738,0.763097,0.302641,115.972328,540.731613,-424.759285,38.262318,266.096672,-227.834354,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.472036,0.939205,0.230996,0.35285,0.0,0.0,1,1
62,80,long,2024-12-11T16:00:00Z,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,2024-12-19T00:00:00Z,0,0.0,-1.400075,-1.447035,0.04696,-208.431522,-1462.578792,1254.14727,40.111576,273.126006,-233.01443,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.49455,0.968985,0.18837,0.352028,0.0,0.0,0,0
63,81,long,2024-12-22T00:00:00Z,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,2025-01-07T20:00:00Z,0,0.0,0.330029,0.431312,-0.101283,23.165219,255.180495,-232.015276,38.772802,273.347999,-234.575197,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.481019,0.977058,0.131007,0.262206,0.0,0.0,1,1
64,82,long,2025-01-10T20:00:00Z,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,2025-01-23T12:00:00Z,0,0.0,6.369158,6.016748,0.35241,767.248436,5262.263171,-4495.014735,38.247951,277.611541,-239.36359,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.476089,0.966757,0.145889,0.292156,0.0,0.0,1,1
65,83,long,2025-01-24T16:00:00Z,2025-01-24T16:00:00Z,2025-02-25T16:00:00Z,2025-02-02T20:00:00Z,0,0.0,-16.987372,-6.700265,-10.287107,-2342.640725,-6473.199948,4130.559223,37.58201,274.392224,-236.810214,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.469031,0.961469,0.153024,0.306209,0.0,0.0,0,0
67,86,long,2025-03-05T12:00:00Z,2025-03-05T12:00:00Z,2025-04-07T08:00:00Z,2025-03-07T04:00:00Z,0,0.0,-16.536879,-3.965516,-12.571363,-2034.011514,-2998.413605,964.402091,33.594208,214.545347,-180.951139,vdo_trend_accel,vdo_trend_accel,fixed_stop,emergency_dd,0.470174,0.890744,0.185497,0.34656,0.0,0.0,0,0
68,88,long,2025-04-21T04:00:00Z,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,2025-05-05T00:00:00Z,0,0.0,7.258725,6.712441,0.546284,755.616472,4998.203768,-4242.587296,33.096305,236.522923,-203.426618,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.479561,0.973868,0.189108,0.350904,0.0,0.0,1,1
69,89,long,2025-05-06T20:00:00Z,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,2025-05-25T12:00:00Z,0,0.0,11.262411,11.103106,0.159305,1260.885136,8989.593239,-7728.708103,36.011521,260.285203,-224.273682,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.50699,0.987412,0.149137,0.297526,0.0,0.0,1,1
70,90,long,2025-06-02T16:00:00Z,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,2025-07-15T08:00:00Z,0,0.0,10.894637,10.891886,0.002751,1359.411677,9895.835369,-8536.423692,40.084558,291.866388,-251.78183,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.536716,1.0,0.127527,0.255139,0.0,0.0,1,1
71,91,long,2025-07-21T08:00:00Z,2025-07-21T08:00:00Z,2025-10-10T16:00:00Z,2025-08-01T20:00:00Z,0,0.0,0.133037,-4.777157,4.910194,-2.167394,-4864.348525,4862.181131,37.910563,289.522441,-251.611878,vdo_trend_accel,vdo_trend_accel,trailing_stop,emergency_dd,0.48533,0.969324,0.163546,0.327816,0.0,0.0,0,0
72,96,long,2025-10-12T16:00:00Z,2025-10-12T16:00:00Z,2025-11-14T12:00:00Z,2025-10-16T16:00:00Z,0,0.0,-14.748112,-5.152269,-9.595843,-2051.994798,-4422.985285,2370.990487,38.330482,244.159591,-205.829109,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.50146,0.800012,0.291018,0.352599,0.0,0.0,0,0
