ts,bar_index,event_type,reason,price,nav,exposure_before,exposure_after,notional_before,notional_after,regime_label,regime_d1_analytical,fill_qty,fill_fee,trade_id_ref
2020-04-24T15:59:59Z,5067,entry_blocked,regime_off,7503.12,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-24T19:59:59Z,5068,entry_blocked,regime_off,7521.58,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-24T23:59:59Z,5069,entry_blocked,regime_off,7505.0,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T01:59:59Z,5070,entry_blocked,regime_off,7480.78,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T07:59:59Z,5071,entry_blocked,regime_off,7561.48,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T11:59:59Z,5072,entry_blocked,regime_off,7532.97,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T15:59:59Z,5073,entry_blocked,regime_off,7528.84,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T19:59:59Z,5074,entry_blocked,regime_off,7542.81,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-25T23:59:59Z,5075,entry_blocked,regime_off,7538.67,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T03:59:59Z,5076,entry_blocked,regime_off,7565.71,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T07:59:59Z,5077,entry_blocked,regime_off,7546.66,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T11:59:59Z,5078,entry_blocked,regime_off,7660.4,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T15:59:59Z,5079,entry_blocked,regime_off,7545.01,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T19:59:59Z,5080,entry_blocked,regime_off,7646.63,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-26T23:59:59Z,5081,entry_blocked,regime_off,7693.1,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T03:59:59Z,5082,entry_blocked,regime_off,7733.0,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T07:59:59Z,5083,entry_blocked,regime_off,7697.91,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T11:59:59Z,5084,entry_blocked,regime_off,7717.89,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T15:59:59Z,5085,entry_blocked,regime_off,7675.58,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T19:59:59Z,5086,entry_blocked,regime_off,7698.32,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-27T23:59:59Z,5087,entry_blocked,regime_off,7774.62,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T03:59:59Z,5088,entry_blocked,regime_off,7701.29,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T07:59:59Z,5089,entry_blocked,regime_off,7705.99,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T11:59:59Z,5090,entry_blocked,regime_off,7728.62,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T15:59:59Z,5091,entry_blocked,regime_off,7716.91,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T19:59:59Z,5092,entry_blocked,regime_off,7717.04,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-28T23:59:59Z,5093,entry_blocked,regime_off,7738.98,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T03:59:59Z,5094,entry_blocked,regime_off,7815.3,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T07:59:59Z,5095,entry_blocked,regime_off,7945.0,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T11:59:59Z,5096,entry_blocked,regime_off,8126.98,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T15:59:59Z,5097,entry_blocked,regime_off,8357.06,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T19:59:59Z,5098,entry_blocked,regime_off,8721.22,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-29T23:59:59Z,5099,entry_blocked,regime_off,8778.57,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,BEAR,,,
2020-04-30T03:59:59Z,5100,entry_blocked,regime_off,9288.98,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-04-30T07:59:59Z,5101,entry_blocked,regime_off,9177.01,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-04-30T11:59:59Z,5102,entry_blocked,regime_off,8839.63,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-04-30T15:59:59Z,5103,entry_blocked,regime_off,8776.95,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-04-30T19:59:59Z,5104,entry_blocked,regime_off,8836.01,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-04-30T23:59:59Z,5105,entry_blocked,regime_off,8620.0,18499.44,0.0,0.0,0.0,0.0,RISK_OFF,SHOCK,,,
2020-05-01T03:59:59Z,5106,entry_blocked,vdo_below_threshold,8675.35,18499.44,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-01T07:59:59Z,5107,entry_signal,vdo_trend,8767.18,18499.44,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-01T08:00:00Z,,entry_fill,vdo_trend,8775.95,,0.0,0.0,1048.53,0.0,,NEUTRAL,0.11947746,1.57,20
2020-05-07T23:59:59Z,5147,add_signal,vdo_trend_accel,9986.4,18642.49,0.064,0.064,1193.12,1193.12,CAUTION,NEUTRAL,,,
2020-05-08T00:00:00Z,,entry_fill,vdo_trend_accel,9996.29,,0.064,0.064,596.5,0.0,,SHOCK,0.05967193,0.89,20
2020-05-10T03:59:59Z,5160,exit_signal,trailing_stop,8622.78,18396.71,0.084,0.084,1545.32,1545.32,CAUTION,NEUTRAL,,,
2020-05-10T04:00:00Z,,exit_fill,trailing_stop,8614.11,,0.084,0.084,0.0,1543.21,,NEUTRAL,0.17914939,2.31,20
2020-05-10T07:59:59Z,5161,entry_blocked,cooldown_exit,8812.28,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-10T11:59:59Z,5162,entry_blocked,cooldown_exit,8737.35,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-10T15:59:59Z,5163,entry_blocked,cooldown_exit,8650.96,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-10T19:59:59Z,5164,entry_blocked,vdo_below_threshold,8502.94,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-10T23:59:59Z,5165,entry_blocked,vdo_below_threshold,8722.77,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-11T03:59:59Z,5166,entry_blocked,vdo_below_threshold,8696.64,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-11T07:59:59Z,5167,entry_blocked,vdo_below_threshold,8664.32,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-11T11:59:59Z,5168,entry_blocked,vdo_below_threshold,8927.43,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-11T15:59:59Z,5169,entry_blocked,vdo_below_threshold,8882.96,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-11T19:59:59Z,5170,entry_blocked,vdo_below_threshold,8746.86,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-11T23:59:59Z,5171,entry_blocked,vdo_below_threshold,8561.52,18392.85,0.0,0.0,0.0,0.0,CAUTION,SHOCK,,,
2020-05-12T03:59:59Z,5172,entry_blocked,vdo_below_threshold,8716.07,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-12T07:59:59Z,5173,entry_blocked,vdo_below_threshold,8656.05,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-12T11:59:59Z,5174,entry_blocked,vdo_below_threshold,8800.92,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-12T15:59:59Z,5175,entry_blocked,vdo_below_threshold,8867.72,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-12T19:59:59Z,5176,entry_blocked,vdo_below_threshold,8792.19,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-12T23:59:59Z,5177,entry_blocked,vdo_below_threshold,8810.79,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T03:59:59Z,5178,entry_blocked,vdo_below_threshold,8912.19,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T07:59:59Z,5179,entry_blocked,vdo_below_threshold,8867.2,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T11:59:59Z,5180,entry_blocked,vdo_below_threshold,9035.98,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T15:59:59Z,5181,entry_blocked,vdo_below_threshold,9136.85,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T19:59:59Z,5182,entry_blocked,vdo_below_threshold,9151.24,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-13T23:59:59Z,5183,entry_blocked,vdo_below_threshold,9309.37,18392.85,0.0,0.0,0.0,0.0,CAUTION,NEUTRAL,,,
2020-05-14T03:59:59Z,5184,entry_blocked,vdo_below_threshold,9352.38,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-14T07:59:59Z,5185,entry_blocked,vdo_below_threshold,9508.56,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-14T11:59:59Z,5186,entry_blocked,vdo_below_threshold,9686.71,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-14T15:59:59Z,5187,entry_blocked,vdo_below_threshold,9748.98,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-14T19:59:59Z,5188,entry_blocked,vdo_below_threshold,9660.0,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-14T23:59:59Z,5189,entry_blocked,vdo_below_threshold,9791.98,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T03:59:59Z,5190,entry_blocked,vdo_below_threshold,9472.97,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T07:59:59Z,5191,entry_blocked,vdo_below_threshold,9674.33,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T11:59:59Z,5192,entry_blocked,vdo_below_threshold,9592.38,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T15:59:59Z,5193,entry_blocked,vdo_below_threshold,9475.53,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T19:59:59Z,5194,entry_blocked,vdo_below_threshold,9337.83,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-15T23:59:59Z,5195,entry_blocked,vdo_below_threshold,9316.42,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T03:59:59Z,5196,entry_blocked,trend_not_confirmed,9405.68,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T07:59:59Z,5197,entry_blocked,vdo_below_threshold,9390.02,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T11:59:59Z,5198,entry_blocked,trend_not_confirmed,9414.53,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T15:59:59Z,5199,entry_blocked,trend_not_confirmed,9380.75,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T19:59:59Z,5200,entry_blocked,vdo_below_threshold,9329.78,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-16T23:59:59Z,5201,entry_blocked,trend_not_confirmed,9381.27,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-17T03:59:59Z,5202,entry_blocked,trend_not_confirmed,9545.58,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-17T07:59:59Z,5203,entry_blocked,trend_not_confirmed,9540.99,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-17T11:59:59Z,5204,entry_blocked,trend_not_confirmed,9522.08,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-17T15:59:59Z,5205,entry_signal,vdo_trend_accel,9822.32,18392.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-17T16:00:00Z,,entry_fill,vdo_trend_accel,9832.47,,0.0,0.0,5392.78,0.0,,BULL,0.54846629,8.09,21
2020-05-18T03:59:59Z,5208,add_signal,vdo_trend_accel,9860.51,18400.14,0.2939,0.2939,5407.8,5407.8,RISK_ON,BULL,,,
2020-05-18T04:00:00Z,,entry_fill,vdo_trend_accel,9870.37,,0.2939,0.2939,6446.49,0.0,,BULL,0.65311516,9.67,21
2020-05-23T03:59:59Z,5238,add_signal,vdo_trend_accel,9286.61,17694.44,0.6306,0.6306,11158.11,11158.11,RISK_ON,BULL,,,
2020-05-23T04:00:00Z,,entry_fill,vdo_trend_accel,9295.4,,0.6306,0.6306,1949.01,0.0,,BULL,0.20967459,2.92,21
2020-05-23T15:59:59Z,5241,add_signal,vdo_trend,9198.78,17565.72,0.739,0.739,12981.07,12981.07,RISK_ON,BULL,,,
2020-05-23T16:00:00Z,,entry_fill,vdo_trend,9207.98,,0.739,0.739,1495.8,0.0,,BULL,0.16244647,2.24,21
2020-05-24T23:59:59Z,5249,exit_signal,emergency_dd,8720.34,16809.06,0.8164,0.8164,13722.92,13722.92,RISK_ON,BULL,,,
2020-05-25T00:00:00Z,,exit_fill,emergency_dd,8709.42,,0.8164,0.8164,0.0,13706.04,,BULL,1.57370251,20.56,21
2020-05-25T03:59:59Z,5250,entry_blocked,cooldown_exit,8786.57,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-25T07:59:59Z,5251,entry_blocked,cooldown_exit,8867.31,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-25T11:59:59Z,5252,entry_blocked,cooldown_exit,8752.41,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-25T15:59:59Z,5253,entry_blocked,vdo_below_threshold,8782.44,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-25T19:59:59Z,5254,entry_blocked,vdo_below_threshold,8928.06,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-25T23:59:59Z,5255,entry_blocked,vdo_below_threshold,8900.35,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-26T03:59:59Z,5256,entry_blocked,vdo_below_threshold,8903.76,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-26T07:59:59Z,5257,entry_signal,vdo_trend_accel,8957.49,16771.32,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-05-26T08:00:00Z,,entry_fill,vdo_trend_accel,8965.79,,0.0,0.0,5875.84,0.0,,BULL,0.65536174,8.81,22
2020-05-26T23:59:59Z,5261,add_signal,vdo_trend_accel,8841.18,16680.85,0.3474,0.3474,5794.93,5794.93,RISK_ON,BULL,,,
2020-05-27T00:00:00Z,,entry_fill,vdo_trend_accel,8849.84,,0.3474,0.3474,3508.72,0.0,,BULL,0.3964729,5.26,22
2020-05-27T23:59:59Z,5267,add_signal,vdo_trend_accel,9204.07,17053.85,0.5677,0.5677,9681.47,9681.47,RISK_ON,BULL,,,
2020-05-28T00:00:00Z,,entry_fill,vdo_trend_accel,9213.28,,0.5677,0.5677,2164.2,0.0,,BULL,0.23490057,3.25,22
2020-05-28T11:59:59Z,5270,add_signal,vdo_trend_accel,9266.89,17129.27,0.6961,0.6961,11923.68,11923.68,RISK_ON,BULL,,,
2020-05-28T12:00:00Z,,entry_fill,vdo_trend_accel,9276.49,,0.6961,0.6961,1696.37,0.0,,BULL,0.18286799,2.54,22
2020-05-28T23:59:59Z,5273,add_signal,vdo_trend_accel,9575.89,17579.08,0.8005,0.8005,14072.05,14072.05,RISK_ON,BULL,,,
2020-05-29T00:00:00Z,,entry_fill,vdo_trend_accel,9585.45,,0.8005,0.8005,852.26,0.0,,BULL,0.08891225,1.28,22
2020-05-30T11:59:59Z,5282,add_signal,vdo_trend_accel,9554.17,17543.1,0.8488,0.8488,14890.58,14890.58,RISK_ON,BULL,,,
2020-05-30T12:00:00Z,,entry_fill,vdo_trend_accel,9564.07,,0.8488,0.8488,1312.54,0.0,,BULL,0.13723701,1.97,22
2020-05-30T23:59:59Z,5285,add_signal,vdo_trend_accel,9697.72,17783.2,0.9247,0.9247,16444.13,16444.13,RISK_ON,BULL,,,
2020-05-31T00:00:00Z,,entry_fill,vdo_trend_accel,9707.42,,0.9247,0.9247,412.1,0.0,,BULL,0.04245209,0.62,22
2020-06-02T03:59:59Z,5298,add_signal,vdo_trend_accel,10096.86,18475.96,0.9499,0.9499,17550.31,17550.31,RISK_ON,BULL,,,
2020-06-02T04:00:00Z,,entry_fill,vdo_trend_accel,10106.97,,0.9499,0.9499,340.97,0.0,,BULL,0.03373574,0.51,22
2020-06-04T07:59:59Z,5311,exit_signal,trailing_stop,9649.6,17682.59,0.967,0.967,17099.06,17099.06,RISK_ON,BULL,,,
2020-06-04T08:00:00Z,,exit_fill,trailing_stop,9639.94,,0.967,0.967,0.0,17081.4,,BULL,1.7719403,25.62,22
2020-06-04T11:59:59Z,5312,entry_blocked,cooldown_exit,9622.08,17639.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-06-04T15:59:59Z,5313,entry_blocked,cooldown_exit,9829.39,17639.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-06-04T19:59:59Z,5314,entry_blocked,cooldown_exit,9817.64,17639.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-06-04T23:59:59Z,5315,entry_signal,vdo_trend_accel,9789.06,17639.85,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-06-05T00:00:00Z,,entry_fill,vdo_trend_accel,9797.93,,0.0,0.0,5178.06,0.0,,BULL,0.52848515,7.77,23
2020-06-07T19:59:59Z,5332,add_signal,vdo_trend_accel,9773.81,17619.34,0.2932,0.2932,5165.99,5165.99,RISK_ON,BULL,,,
2020-06-07T20:00:00Z,,entry_fill,vdo_trend_accel,9785.29,,0.2932,0.2932,4087.27,0.0,,BULL,0.41769584,6.13,23
2020-06-13T23:59:59Z,5369,add_signal,vdo_trend_accel,9473.34,17324.11,0.5174,0.5174,8963.49,8963.49,RISK_ON,BULL,,,
2020-06-14T00:00:00Z,,entry_fill,vdo_trend_accel,9482.82,,0.5174,0.5174,2454.2,0.0,,BULL,0.25880541,3.68,23
2020-06-14T11:59:59Z,5372,add_signal,vdo_trend_accel,9426.34,17261.35,0.658,0.658,11357.97,11357.97,RISK_ON,BULL,,,
2020-06-14T12:00:00Z,,entry_fill,vdo_trend_accel,9436.04,,0.658,0.658,3303.42,0.0,,BULL,0.35008544,4.96,23
2020-06-15T23:59:59Z,5381,add_signal,vdo_trend_accel,9426.02,17252.5,0.8496,0.8496,14657.72,14657.72,RISK_ON,CHOP,,,
2020-06-16T00:00:00Z,,entry_fill,vdo_trend_accel,9435.48,,0.8496,0.8496,1262.47,0.0,,CHOP,0.13380027,1.89,23
2020-06-16T11:59:59Z,5384,add_signal,vdo_trend_accel,9509.94,17391.07,0.9235,0.9235,16060.65,16060.65,RISK_ON,CHOP,,,
2020-06-16T12:00:00Z,,entry_fill,vdo_trend_accel,9518.68,,0.9235,0.9235,428.79,0.0,,CHOP,0.04504736,0.64,23
2020-06-20T23:59:59Z,5411,add_signal,vdo_trend_accel,9358.95,17128.23,0.9474,0.9474,16227.29,16227.29,RISK_ON,CHOP,,,
2020-06-21T00:00:00Z,,entry_fill,vdo_trend_accel,9368.31,,0.9474,0.9474,442.91,0.0,,CHOP,0.0472771,0.66,23
2020-06-27T19:59:59Z,5452,exit_signal,emergency_dd,8938.04,16377.4,0.9721,0.9721,15920.47,15920.47,RISK_ON,CHOP,,,
2020-06-27T20:00:00Z,,exit_fill,emergency_dd,8928.51,,0.9721,0.9721,0.0,15903.44,,CHOP,1.78119657,23.86,23
2020-06-27T23:59:59Z,5453,entry_blocked,cooldown_exit,9012.0,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T01:59:59Z,5454,entry_blocked,cooldown_exit,8971.8,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T07:59:59Z,5455,entry_blocked,cooldown_exit,9023.09,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T11:59:59Z,5456,entry_blocked,vdo_below_threshold,9052.81,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T15:59:59Z,5457,entry_blocked,vdo_below_threshold,9159.42,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T19:59:59Z,5458,entry_blocked,vdo_below_threshold,9112.64,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-28T23:59:59Z,5459,entry_blocked,vdo_below_threshold,9116.35,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T03:59:59Z,5460,entry_blocked,vdo_below_threshold,9097.01,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T07:59:59Z,5461,entry_blocked,vdo_below_threshold,9096.95,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T11:59:59Z,5462,entry_blocked,vdo_below_threshold,9097.38,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T15:59:59Z,5463,entry_blocked,vdo_below_threshold,9124.75,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T19:59:59Z,5464,entry_signal,vdo_trend_accel,9158.1,16336.57,0.0,0.0,0.0,0.0,RISK_ON,CHOP,,,
2020-06-29T20:00:00Z,,entry_fill,vdo_trend_accel,9167.26,,0.0,0.0,4827.43,0.0,,CHOP,0.52659432,7.24,24
2020-06-30T07:59:59Z,5467,add_signal,vdo_trend,9144.88,16317.55,0.2951,0.2951,4815.31,4815.31,RISK_ON,TOPPING,,,
2020-06-30T08:00:00Z,,entry_fill,vdo_trend,9153.49,,0.2951,0.2951,2936.07,0.0,,TOPPING,0.32075967,4.4,24
2020-07-01T15:59:59Z,5475,add_signal,vdo_trend_accel,9263.94,16411.27,0.4783,0.4783,7849.51,7849.51,RISK_ON,TOPPING,,,
2020-07-01T16:00:00Z,,entry_fill,vdo_trend_accel,9273.1,,0.4783,0.4783,1559.29,0.0,,TOPPING,0.16815225,2.34,24
2020-07-04T19:59:59Z,5494,add_signal,vdo_trend_accel,9129.31,16270.67,0.5698,0.5698,9271.03,9271.03,RISK_ON,BULL,,,
2020-07-04T20:00:00Z,,entry_fill,vdo_trend_accel,9138.44,,0.5698,0.5698,3426.74,0.0,,BULL,0.37498047,5.14,24
2020-07-06T15:59:59Z,5505,add_signal,vdo_trend_accel,9305.02,16506.43,0.7838,0.7838,12937.74,12937.74,RISK_ON,BULL,,,
2020-07-06T16:00:00Z,,entry_fill,vdo_trend_accel,9314.33,,0.7838,0.7838,798.24,0.0,,BULL,0.08570009,1.2,24
2020-07-07T03:59:59Z,5508,add_signal,vdo_trend_accel,9295.58,16490.5,0.8321,0.8321,13721.75,13721.75,RISK_ON,BULL,,,
2020-07-07T04:00:00Z,,entry_fill,vdo_trend_accel,9304.88,,0.8321,0.8321,1082.56,0.0,,BULL,0.11634283,1.62,24
2020-07-18T11:59:59Z,5576,add_signal,vdo_trend_accel,9159.9,16271.72,0.8965,0.8965,14587.6,14587.6,RISK_ON,TOPPING,,,
2020-07-18T12:00:00Z,,entry_fill,vdo_trend_accel,9169.07,,0.8965,0.8965,887.57,0.0,,TOPPING,0.09680038,1.33,24
2020-08-02T23:59:59Z,5669,exit_signal,trailing_stop,11071.35,19498.57,0.9592,0.9592,18703.03,18703.03,RISK_ON,BULL,,,
2020-08-03T00:00:00Z,,exit_fill,trailing_stop,11060.29,,0.9592,0.9592,0.0,18684.48,,BULL,1.68933002,28.03,24
2020-08-03T03:59:59Z,5670,entry_blocked,cooldown_exit,11136.47,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-03T07:59:59Z,5671,entry_blocked,cooldown_exit,11197.11,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-03T11:59:59Z,5672,entry_blocked,cooldown_exit,11231.14,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-03T15:59:59Z,5673,entry_blocked,vdo_below_threshold,11382.37,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-03T19:59:59Z,5674,entry_blocked,vdo_below_threshold,11399.46,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-03T23:59:59Z,5675,entry_blocked,vdo_below_threshold,11219.81,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T03:59:59Z,5676,entry_blocked,vdo_below_threshold,11261.43,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T07:59:59Z,5677,entry_blocked,vdo_below_threshold,11291.84,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T11:59:59Z,5678,entry_blocked,vdo_below_threshold,11117.51,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T15:59:59Z,5679,entry_blocked,vdo_below_threshold,11210.91,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T19:59:59Z,5680,entry_blocked,vdo_below_threshold,11221.37,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-04T23:59:59Z,5681,entry_blocked,vdo_below_threshold,11191.97,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-05T03:59:59Z,5682,entry_blocked,vdo_below_threshold,11240.56,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-05T07:59:59Z,5683,entry_blocked,vdo_below_threshold,11278.18,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
2020-08-05T11:59:59Z,5684,entry_blocked,vdo_below_threshold,11438.06,19451.86,0.0,0.0,0.0,0.0,RISK_ON,BULL,,,
