trade_id,side,entry_ts,exit_ts,return_pct,pnl_usd,fees_usd,n_buy_fills,n_sell_fills,entry_reason,exit_reason,max_exposure_during_trade,exposure_at_entry,exposure_at_exit,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,days_held,regime,label
13,long,2019-09-23T00:00:00Z,2019-09-24T20:00:00Z,-16.779707,-1072.897419,17.442942,1,1,vdo_trend_accel,emergency_dd,0.349221,0.349221,0.0,1569196800000,1569355200000,10038.080557,8353.720011,0.6322724,1.833333,AnalyticalRegime.BULL,baseline
14,long,2019-09-26T20:00:00Z,2019-10-14T12:00:00Z,2.734199,373.70323,44.046253,3,1,vdo_dip_buy,trailing_stop,0.859766,0.151462,0.0,1569528000000,1571054400000,8051.653753,8271.80199,1.79889415,17.666667,AnalyticalRegime.NEUTRAL,baseline
15,long,2019-11-02T00:00:00Z,2019-11-15T16:00:00Z,-8.681892,-1336.593792,43.494452,4,1,vdo_trend,emergency_dd,0.874435,0.291665,0.0,1572652800000,1573833600000,9276.333998,8470.97267,1.63384235,13.666667,AnalyticalRegime.BULL,baseline
16,long,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,6.053488,903.336015,47.367487,13,1,vdo_trend_accel,trailing_stop,0.962369,0.098647,0.0,1579248000000,1581883200000,9180.430241,9736.166526,1.66934492,30.5,AnalyticalRegime.NEUTRAL,baseline
17,long,2020-02-18T16:00:00Z,2020-02-26T08:00:00Z,-7.027521,-1209.847453,48.86311,5,1,vdo_trend_accel,emergency_dd,1.0,0.297925,0.0,1582041600000,1582704000000,9829.719782,9138.934207,1.71732832,7.666667,AnalyticalRegime.BULL,baseline
18,long,2020-02-29T00:00:00Z,2020-03-08T12:00:00Z,0.22314,10.944998,45.150235,8,1,vdo_trend_accel,trailing_stop,0.962424,0.332209,0.0,1582934400000,1583668800000,8713.118458,8732.560885,1.72536456,8.5,AnalyticalRegime.NEUTRAL,baseline
19,long,2020-03-11T04:00:00Z,2020-03-12T08:00:00Z,-6.940866,-599.721088,24.528433,2,1,vdo_trend_accel,emergency_dd,0.532637,0.348496,0.0,1583899200000,1584000000000,7935.52378,7384.729728,1.0673641,1.166667,AnalyticalRegime.NEUTRAL,baseline
20,long,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,-6.189175,-84.695368,3.889849,2,1,vdo_trend,trailing_stop,0.095623,0.05802,0.0,1588320000000,1589083200000,9182.425837,8614.109426,0.14571558,8.833333,AnalyticalRegime.NEUTRAL,baseline
21,long,2020-05-17T16:00:00Z,2020-05-20T16:00:00Z,-4.530217,-490.015301,30.742952,2,1,vdo_trend_accel,emergency_dd,0.700201,0.349108,0.0,1589731200000,1589990400000,9851.387057,9405.097844,1.06433241,3.0,AnalyticalRegime.BULL,baseline
22,long,2020-05-23T04:00:00Z,2020-06-04T08:00:00Z,5.106567,680.237865,42.288505,7,1,vdo_trend_accel,trailing_stop,0.956892,0.297409,0.0,1590206400000,1591257600000,9171.589476,9639.942822,1.49867307,12.166667,AnalyticalRegime.BULL,baseline
23,long,2020-06-05T00:00:00Z,2020-06-27T20:00:00Z,-7.307089,-1094.621318,42.490358,7,1,vdo_trend_accel,emergency_dd,0.974211,0.293644,0.0,1591315200000,1593288000000,9632.359877,8928.514784,1.5261622,22.833333,AnalyticalRegime.BULL,baseline
24,long,2020-06-29T20:00:00Z,2020-08-03T00:00:00Z,20.259938,2730.917459,44.934656,7,1,vdo_trend_accel,trailing_stop,0.97922,0.296203,0.0,1593460800000,1596412800000,9196.987485,11060.291408,1.47879868,34.166667,AnalyticalRegime.TOPPING,baseline
25,long,2020-08-10T04:00:00Z,2020-08-22T00:00:00Z,-3.25048,-530.698969,46.124967,5,1,vdo_trend_accel,emergency_dd,0.938767,0.349538,0.0,1597032000000,1598054400000,11906.727491,11519.701653,1.31261908,11.833333,AnalyticalRegime.BULL,baseline
26,long,2020-08-24T08:00:00Z,2020-09-03T16:00:00Z,-9.003706,-1378.628866,43.212347,6,1,vdo_trend_accel,emergency_dd,0.93667,0.294073,0.0,1598256000000,1599148800000,11714.33681,10659.612388,1.28757919,10.333333,AnalyticalRegime.BULL,baseline
27,long,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,1.536935,193.952168,42.345478,7,1,vdo_trend_accel,trailing_stop,0.954594,0.351106,0.0,1599379200000,1600704000000,10250.80565,10408.353835,1.36647955,15.333333,AnalyticalRegime.BULL,baseline
28,long,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,22.279054,3215.991699,48.528651,6,1,vdo_trend,trailing_stop,0.981673,0.255236,0.0,1601107200000,1603958400000,10734.24594,13125.734415,1.35592878,33.0,AnalyticalRegime.CHOP,baseline
29,long,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,26.462687,4595.158511,59.412642,8,1,vdo_trend,trailing_stop,0.975806,0.297919,0.0,1604131200000,1606377600000,13911.861241,17593.313483,1.25720389,26.0,AnalyticalRegime.BULL,baseline
30,long,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,1.380975,264.953824,65.127173,6,1,vdo_trend_accel,trailing_stop,0.955118,0.355004,0.0,1606564800000,1607472000000,18056.435675,18305.790471,1.19404447,10.5,AnalyticalRegime.BULL,baseline
31,long,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,85.881037,18635.55214,93.354201,3,1,vdo_trend_accel,trailing_stop,0.977525,0.351535,0.0,1607745600000,1610352000000,18473.044316,34337.886343,1.1784707,30.166667,AnalyticalRegime.BULL,baseline
32,long,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,-3.923149,-1067.429744,77.18883,5,1,vdo_trend,trailing_stop,0.638102,0.112284,0.0,1610553600000,1611115200000,36457.727358,35027.436276,0.71985874,6.5,AnalyticalRegime.SHOCK,baseline
33,long,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,39.591431,12525.236468,114.301051,10,1,vdo_trend,trailing_stop,0.853061,0.092899,0.0,1611374400000,1614052800000,37143.284455,51848.842245,0.8562634,31.0,AnalyticalRegime.BULL,baseline
34,long,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,4.884412,2312.273972,150.330129,8,1,vdo_trend_accel,trailing_stop,0.936963,0.114735,0.0,1614643200000,1615867200000,51693.478504,54218.400908,0.94625916,14.166667,AnalyticalRegime.BULL,baseline
35,long,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,3.4003,1643.343291,154.500465,7,1,vdo_trend_accel,trailing_stop,0.926996,0.293564,0.0,1616256000000,1618675200000,58224.589924,60204.400416,0.8697221,28.0,AnalyticalRegime.BULL,baseline
36,long,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,3.214751,1591.864629,158.577398,5,1,vdo_trend,trailing_stop,0.92811,0.255382,0.0,1619323200000,1620172800000,51496.377921,53151.858251,1.01022501,9.833333,AnalyticalRegime.BULL,baseline
37,long,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,-16.408693,-2922.661993,48.679032,1,1,vdo_trend_accel,fixed_stop,0.308525,0.300275,0.0,1620302400000,1620936000000,58046.002497,48521.412172,0.30452731,7.333333,AnalyticalRegime.BULL,baseline
38,long,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,-16.081681,-1805.414519,30.730921,3,1,vdo_trend_accel,fixed_stop,0.192425,0.096023,0.0,1621497600000,1621785600000,39661.318726,33283.111909,0.28086148,3.333333,AnalyticalRegime.SHOCK,baseline
39,long,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,3.370796,635.671924,60.302034,8,1,vdo_trend_accel,trailing_stop,0.397487,0.090656,0.0,1627689600000,1629345600000,42568.051804,44002.934042,0.46437447,19.166667,AnalyticalRegime.NEUTRAL,baseline
40,long,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,-1.462758,-706.72177,130.678346,4,1,vdo_trend_accel,trailing_stop,0.821726,0.29369,0.0,1629403200000,1629979200000,47483.646887,46789.075809,0.92411564,6.666667,AnalyticalRegime.BULL,baseline
41,long,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,-4.680053,-2445.78067,148.571367,6,1,vdo_trend_accel,trailing_stop,0.95657,0.318998,0.0,1630080000000,1631073600000,48682.31968,46403.961213,1.04166003,11.5,AnalyticalRegime.BULL,baseline
42,long,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,-0.673854,-128.164675,46.570079,1,1,vdo_trend,trailing_stop,0.323302,0.309214,0.0,1631347200000,1632124800000,45089.025231,44785.191198,0.34544634,9.0,AnalyticalRegime.BULL,baseline
43,long,2021-09-22T16:00:00Z,2021-09-29T00:00:00Z,-6.179493,-3027.140173,139.248674,7,1,vdo_trend_accel,emergency_dd,0.947911,0.308416,0.0,1632326400000,1632873600000,43683.408363,40983.995246,1.09643671,6.333333,AnalyticalRegime.BULL,baseline
44,long,2021-10-01T08:00:00Z,2021-10-22T00:00:00Z,29.373973,13265.525663,156.414094,8,1,vdo_trend_accel,trailing_stop,0.96974,0.363741,0.0,1633075200000,1634860800000,48024.321252,62130.972398,0.94662779,20.666667,AnalyticalRegime.SHOCK,baseline
45,long,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,1.675318,880.602129,174.936053,7,1,vdo_trend_accel,trailing_stop,0.957771,0.302774,0.0,1635134400000,1636718400000,62640.032749,63689.452748,0.92317352,18.333333,AnalyticalRegime.BULL,baseline
46,long,2021-11-15T08:00:00Z,2021-12-04T00:00:00Z,-10.217961,-5976.726692,164.345915,7,1,vdo_trend,emergency_dd,0.939122,0.255607,0.0,1636963200000,1638576000000,59641.619609,53547.46235,0.96797272,18.666667,AnalyticalRegime.BULL,baseline
47,long,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,-4.591497,-2034.027916,125.92369,3,1,vdo_trend_accel,emergency_dd,0.773771,0.349918,0.0,1639267200000,1639411200000,49476.491382,47204.779793,0.86830806,1.666667,AnalyticalRegime.BULL,baseline
48,long,2021-12-25T08:00:00Z,2022-01-07T04:00:00Z,-15.756543,-4038.590571,70.272132,2,1,vdo_trend,fixed_stop,0.467618,0.25428,0.0,1640419200000,1641528000000,49572.179119,41761.317341,0.51293436,12.833333,AnalyticalRegime.BULL,baseline
49,long,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,4.773479,2158.779909,143.640708,5,1,vdo_trend_accel,trailing_stop,0.954324,0.292886,0.0,1680163200000,1681718400000,28450.395487,29808.46916,1.64370646,18.0,AnalyticalRegime.BULL,baseline
50,long,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,-5.400927,-1539.404126,81.068753,2,1,vdo_trend_accel,emergency_dd,0.5397,0.348837,0.0,1681819200000,1681948800000,30410.773657,28768.310099,0.91325907,1.5,AnalyticalRegime.BULL,baseline
51,long,2023-04-22T16:00:00Z,2023-05-01T16:00:00Z,1.66211,617.212104,123.675357,4,1,vdo_dip_buy,trailing_stop,0.833178,0.351412,0.0,1682179200000,1682956800000,27682.364953,28142.476403,1.47694532,9.0,AnalyticalRegime.BULL,baseline
52,long,2023-05-04T08:00:00Z,2023-06-15T04:00:00Z,-9.947647,-4913.52587,138.924805,6,1,vdo_trend,emergency_dd,0.970105,0.255793,0.0,1683187200000,1686801600000,27806.370604,25040.290916,1.75255227,41.833333,AnalyticalRegime.CHOP,baseline
53,long,2023-06-20T04:00:00Z,2023-07-08T08:00:00Z,6.788777,2877.905482,134.670767,7,1,vdo_trend_accel,trailing_stop,0.961873,0.310627,0.0,1687233600000,1688803200000,28245.640597,30163.174188,1.53710551,18.166667,AnalyticalRegime.BULL,baseline
54,long,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,-4.472907,-2158.27001,137.125926,7,1,vdo_trend_accel,emergency_dd,0.973212,0.345216,0.0,1688918400000,1690200000000,30609.87877,29240.727327,1.52742453,14.833333,AnalyticalRegime.BULL,baseline
55,long,2023-07-28T16:00:00Z,2023-08-17T16:00:00Z,-5.062707,-2278.295646,127.987071,5,1,vdo_trend_accel,emergency_dd,0.955296,0.326549,0.0,1690560000000,1692288000000,29394.237102,27906.092964,1.48907893,20.0,AnalyticalRegime.TOPPING,baseline
56,long,2023-08-19T16:00:00Z,2023-08-31T20:00:00Z,-0.12988,-121.689525,130.443637,3,1,vdo_dip_buy,trailing_stop,1.0,0.349521,0.0,1692460800000,1693512000000,26170.624153,26136.633751,1.66253074,12.166667,AnalyticalRegime.NEUTRAL,baseline
57,long,2023-10-02T04:00:00Z,2023-11-14T12:00:00Z,24.503658,10185.206794,141.051035,12,1,vdo_trend_accel,trailing_stop,0.973892,0.04795,0.0,1696219200000,1699963200000,29093.859936,36222.919895,1.43966104,43.333333,AnalyticalRegime.NEUTRAL,baseline
58,long,2023-11-15T16:00:00Z,2023-12-11T20:00:00Z,9.547191,4792.230756,160.536991,6,1,vdo_trend_accel,trailing_stop,0.962572,0.357097,0.0,1700064000000,1702324800000,37188.740182,40739.220205,1.37337947,26.166667,AnalyticalRegime.BULL,baseline
59,long,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,0.480971,191.362074,174.252182,7,1,vdo_trend_accel,trailing_stop,0.996993,0.300926,0.0,1702483200000,1705118400000,42363.584212,42567.340712,1.36779532,30.5,AnalyticalRegime.BULL,baseline
60,long,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,-8.11908,-1687.380213,58.819172,1,1,vdo_trend_accel,emergency_dd,0.349852,0.349852,0.0,1705420800000,1705953600000,43295.713263,39780.499645,0.47200973,6.166667,AnalyticalRegime.CHOP,baseline
61,long,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,23.236744,12374.577978,179.754931,6,1,vdo_trend_accel,trailing_stop,0.959982,0.351914,0.0,1706126400000,1708732800000,41134.986821,50693.418536,1.30500601,30.166667,AnalyticalRegime.BULL,baseline
62,long,2024-02-25T04:00:00Z,2024-03-05T20:00:00Z,12.825613,7946.836753,200.447264,9,1,vdo_trend_accel,trailing_stop,0.928999,0.293844,0.0,1708833600000,1709668800000,54375.582707,61349.584373,1.15473162,9.666667,AnalyticalRegime.BULL,baseline
63,long,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,-1.439799,-1163.936886,218.353965,5,1,vdo_trend,trailing_stop,0.958772,0.334616,0.0,1710806400000,1712044800000,67358.893718,66389.061114,1.08838532,14.333333,AnalyticalRegime.SHOCK,baseline
64,long,2024-04-04T16:00:00Z,2024-04-14T00:00:00Z,-8.154933,-5950.441129,206.488131,5,1,vdo_trend_accel,emergency_dd,0.953282,0.296067,0.0,1712246400000,1713052800000,69530.801478,63860.611461,1.03199112,9.333333,AnalyticalRegime.BULL,baseline
65,long,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,0.386941,155.534839,197.794212,7,1,vdo_trend_accel,trailing_stop,0.951792,0.293623,0.0,1713312000000,1714147200000,63195.204597,63439.732656,1.04128301,9.666667,AnalyticalRegime.BULL,baseline
66,long,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,7.511081,4941.267095,209.263991,5,1,vdo_trend_accel,trailing_stop,0.972772,0.291835,0.0,1714449600000,1716494400000,62442.676717,67132.79682,1.07666462,23.666667,AnalyticalRegime.BULL,baseline
67,long,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,-4.011955,-2632.90429,186.245979,5,1,vdo_trend_accel,emergency_dd,0.856115,0.346684,0.0,1716825600000,1718107200000,69616.093354,66823.126723,0.91003148,14.833333,AnalyticalRegime.BULL,baseline
68,long,2024-06-13T12:00:00Z,2024-06-18T20:00:00Z,-4.367541,-2212.68357,143.939382,3,1,vdo_trend,emergency_dd,0.683285,0.346012,0.0,1718280000000,1718740800000,67286.551767,64347.783923,0.728986,5.333333,AnalyticalRegime.TOPPING,baseline
69,long,2024-06-22T08:00:00Z,2024-06-24T12:00:00Z,-4.9798,-2838.285015,162.091148,3,1,vdo_trend_accel,emergency_dd,0.797317,0.349407,0.0,1719043200000,1719230400000,64439.63836,61230.673373,0.85987505,2.166667,AnalyticalRegime.BULL,baseline
70,long,2024-06-27T00:00:00Z,2024-07-04T04:00:00Z,-3.556614,-2245.782607,178.790525,5,1,vdo_trend,emergency_dd,0.917925,0.35095,0.0,1719446400000,1720065600000,61220.282173,59042.912776,0.99110691,7.166667,AnalyticalRegime.BULL,baseline
71,long,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,-4.136764,-2125.147048,145.858809,3,1,vdo_trend_accel,emergency_dd,0.774994,0.352444,0.0,1720281600000,1720411200000,57482.780971,55104.85379,0.86367572,1.5,AnalyticalRegime.NEUTRAL,baseline
72,long,2024-07-16T16:00:00Z,2024-07-30T20:00:00Z,-0.545968,-413.539517,177.980808,7,1,vdo_trend,trailing_stop,0.9649,0.291478,0.0,1721145600000,1722369600000,66226.691988,65865.115453,0.89826821,14.166667,AnalyticalRegime.BULL,baseline
73,long,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,2.33578,1277.833218,177.716728,6,1,vdo_trend_accel,trailing_stop,0.957927,0.193911,0.0,1722916800000,1724025600000,57036.68556,58368.937257,1.02662085,12.833333,AnalyticalRegime.NEUTRAL,baseline
74,long,2024-08-20T04:00:00Z,2024-08-27T16:00:00Z,1.489588,703.180701,158.914912,3,1,vdo_trend_accel,trailing_stop,0.849274,0.35145,0.0,1724126400000,1724774400000,60742.621679,61647.436297,0.86561994,7.5,AnalyticalRegime.NEUTRAL,baseline
75,long,2024-08-31T00:00:00Z,2024-09-30T16:00:00Z,4.336804,2521.808528,184.902454,5,1,vdo_trend,trailing_stop,0.959738,0.25551,0.0,1725062400000,1727712000000,60858.558287,63497.87447,0.99124991,30.666667,AnalyticalRegime.CHOP,baseline
76,long,2024-10-04T08:00:00Z,2024-10-23T12:00:00Z,6.222257,3895.955865,198.773616,7,1,vdo_trend_accel,trailing_stop,0.98284,0.331709,0.0,1728028800000,1729684800000,62461.111806,66347.602604,1.02877934,19.166667,AnalyticalRegime.BULL,baseline
77,long,2024-10-24T20:00:00Z,2024-11-01T08:00:00Z,2.191045,1353.927083,201.509622,5,1,vdo_trend_accel,trailing_stop,0.961559,0.345444,0.0,1729800000000,1730448000000,67720.653735,69204.443618,0.98111851,7.5,AnalyticalRegime.BULL,baseline
78,long,2024-11-04T04:00:00Z,2024-11-24T16:00:00Z,36.080059,23974.508182,236.644815,9,1,vdo_trend_accel,trailing_stop,0.96196,0.348887,0.0,1730692800000,1732464000000,70403.880624,95805.642455,0.94918274,20.5,AnalyticalRegime.BULL,baseline
79,long,2024-11-27T16:00:00Z,2024-12-09T20:00:00Z,0.763097,540.731613,266.096672,6,1,vdo_trend_accel,trailing_stop,0.939205,0.35285,0.0,1732723200000,1733774400000,96238.88807,96973.283938,0.91815013,12.166667,AnalyticalRegime.BULL,baseline
80,long,2024-12-11T16:00:00Z,2024-12-19T00:00:00Z,-1.447035,-1462.578792,273.126006,4,1,vdo_trend_accel,trailing_stop,0.968985,0.352028,0.0,1733932800000,1734566400000,101573.637407,100103.831041,0.90284753,7.333333,AnalyticalRegime.BULL,baseline
81,long,2024-12-22T00:00:00Z,2025-01-07T20:00:00Z,0.431312,255.180495,273.347999,8,1,vdo_trend,trailing_stop,0.977058,0.262206,0.0,1734825600000,1736280000000,95941.753766,96355.562123,0.94765753,16.833333,AnalyticalRegime.BULL,baseline
82,long,2025-01-10T20:00:00Z,2025-01-23T12:00:00Z,6.016748,5262.263171,277.611541,7,1,vdo_trend_accel,trailing_stop,0.966757,0.292156,0.0,1736539200000,1737633600000,96062.728526,101842.580986,0.93516622,12.666667,AnalyticalRegime.CHOP,baseline
83,long,2025-01-24T16:00:00Z,2025-02-02T20:00:00Z,-6.700265,-6473.199948,274.392224,8,1,vdo_trend_accel,emergency_dd,0.961469,0.306209,0.0,1737734400000,1738526400000,105225.295224,98174.921398,0.89935081,9.166667,AnalyticalRegime.CHOP,baseline
84,long,2025-02-04T20:00:00Z,2025-02-25T08:00:00Z,-8.962153,-7941.495924,250.111227,8,1,vdo_trend_accel,emergency_dd,0.950748,0.291158,0.0,1738699200000,1740470400000,98014.963119,89230.71232,0.89049223,20.5,AnalyticalRegime.CHOP,baseline
85,long,2025-02-27T20:00:00Z,2025-03-04T08:00:00Z,-2.477606,-2095.885804,236.66266,5,1,vdo_dip_buy,trailing_stop,0.957137,0.333339,0.0,1740686400000,1741075200000,85214.513887,83103.234397,0.93736465,4.5,AnalyticalRegime.NEUTRAL,baseline
86,long,2025-03-05T12:00:00Z,2025-03-07T04:00:00Z,-3.965516,-2998.413605,214.545347,4,1,vdo_trend_accel,emergency_dd,0.890744,0.34656,0.0,1741176000000,1741320000000,90492.797084,86904.290488,0.80627159,1.666667,AnalyticalRegime.BULL,baseline
87,long,2025-03-29T16:00:00Z,2025-04-06T08:00:00Z,0.45712,168.671413,165.507114,2,1,vdo_dip_buy,trailing_stop,0.711941,0.351256,0.0,1743264000000,1743926400000,82564.546637,82941.965786,0.66666909,7.666667,AnalyticalRegime.NEUTRAL,baseline
88,long,2025-04-21T04:00:00Z,2025-05-05T00:00:00Z,6.712441,4998.203768,236.522923,5,1,vdo_trend_accel,trailing_stop,0.973868,0.350904,0.0,1745208000000,1746403200000,88259.020888,94183.355959,0.86428357,13.833333,AnalyticalRegime.CHOP,baseline
89,long,2025-05-06T20:00:00Z,2025-05-25T12:00:00Z,11.103106,8989.593239,260.285203,4,1,vdo_trend_accel,trailing_stop,0.987412,0.297526,0.0,1746561600000,1748174400000,96444.429154,107152.756825,0.85228815,18.666667,AnalyticalRegime.BULL,baseline
90,long,2025-06-02T16:00:00Z,2025-07-15T08:00:00Z,10.891886,9895.835369,291.866388,6,1,vdo_trend,trailing_stop,1.0,0.255139,0.0,1748880000000,1752566400000,105203.711473,116662.380065,0.87700464,42.666667,AnalyticalRegime.BULL,baseline
91,long,2025-07-21T08:00:00Z,2025-08-01T20:00:00Z,-4.777157,-4864.348525,289.522441,5,1,vdo_trend_accel,emergency_dd,0.969324,0.327816,0.0,1753084800000,1754078400000,118895.179204,113215.369662,0.83156479,11.5,AnalyticalRegime.BULL,baseline
92,long,2025-08-03T20:00:00Z,2025-08-15T16:00:00Z,0.933335,757.316706,291.910702,5,1,vdo_trend_accel,trailing_stop,0.99854,0.293276,0.0,1754251200000,1755273600000,116074.618792,117157.984089,0.83439078,11.833333,AnalyticalRegime.BULL,baseline
93,long,2025-08-21T00:00:00Z,2025-08-25T20:00:00Z,-2.920724,-2993.147731,288.562332,4,1,vdo_trend_accel,emergency_dd,1.0,0.349676,0.0,1755734400000,1756152000000,113933.113412,110605.441549,0.8567566,4.833333,AnalyticalRegime.BULL,baseline
94,long,2025-08-27T20:00:00Z,2025-09-21T04:00:00Z,3.952769,3540.086164,285.241317,6,1,vdo_trend_accel,trailing_stop,0.987561,0.318432,0.0,1756324800000,1758427200000,111159.886121,115553.779497,0.83877113,24.333333,AnalyticalRegime.BULL,baseline
95,long,2025-09-24T12:00:00Z,2025-10-10T16:00:00Z,7.368038,6821.423732,294.411284,6,1,vdo_trend_accel,trailing_stop,0.970766,0.350944,0.0,1758715200000,1760112000000,110740.592253,118900.000765,0.85470163,16.166667,AnalyticalRegime.TOPPING,baseline
96,long,2025-10-12T16:00:00Z,2025-10-16T16:00:00Z,-5.152269,-4422.985285,244.159591,3,1,vdo_trend_accel,emergency_dd,0.800012,0.352599,0.0,1760284800000,1760630400000,114331.346938,108440.687927,0.73067098,4.0,AnalyticalRegime.BULL,baseline
97,long,2025-10-19T04:00:00Z,2025-10-30T00:00:00Z,0.461013,297.877879,288.633647,9,1,vdo_trend_accel,trailing_stop,0.961886,0.336956,0.0,1760846400000,1761782400000,109406.925556,109911.306205,0.87736633,10.833333,AnalyticalRegime.BULL,baseline
98,long,2025-11-05T20:00:00Z,2025-11-13T20:00:00Z,-4.965806,-3299.524897,188.961006,2,1,vdo_trend_accel,emergency_dd,0.650487,0.350038,0.0,1762372800000,1763064000000,103734.738031,98583.472541,0.62265282,8.0,AnalyticalRegime.NEUTRAL,baseline
