close_dt,date,year,open,close,oo_ret,d1_ret_60,h4_trendq_84,macro_thr,entry_thr,exit_thr,macro_on,micro_entry_on,micro_hold_on,pos,trade,ret
2019-01-07 03:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,3987.62,3992.26,0.0010206589394174959,-0.3938398956594704,-0.24306535831650286,,,,False,False,False,0,0,0.0
2019-01-07 07:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,3991.69,4001.0,0.0023373558567925112,-0.3938398956594704,-0.27941924542192553,,,,False,False,False,0,0,0.0
2019-01-07 11:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,4001.02,3976.76,-0.006058455093950976,-0.3938398956594704,-0.2281043907304341,,,,False,False,False,0,0,-0.0
2019-01-07 15:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,3976.78,3969.91,-0.001727528301792014,-0.3938398956594704,-0.09283720324072023,,,,False,False,False,0,0,-0.0
2019-01-07 19:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,3969.91,3988.52,0.004483728850276147,-0.3938398956594704,-0.04396370778960075,,,,False,False,False,0,0,0.0
2019-01-07 23:59:59.999000+00:00,2019-01-07 00:00:00+00:00,2019,3987.71,3975.45,-0.002745936891097811,-0.38648948122175864,-0.05975490468770061,,,,False,False,False,0,0,-0.0
2019-01-08 03:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,3976.76,3945.61,-0.008001488649051036,-0.38648948122175864,0.46891057586016244,,,,False,False,False,0,0,-0.0
2019-01-08 07:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,3944.94,3953.6,0.0020786120954945364,-0.38648948122175864,0.486101291202866,,,,False,False,False,0,0,0.0
2019-01-08 11:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,3953.14,4001.59,0.012440743307851498,-0.38648948122175864,0.6371600711294926,,,,False,False,False,0,0,0.0
2019-01-08 15:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,4002.32,4000.48,-6.995942353438256e-05,-0.38648948122175864,0.7599838727996436,,,,False,False,False,0,0,-0.0
2019-01-08 19:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,4002.04,3976.12,-0.006479195610238686,-0.38648948122175864,0.6553498104721406,,,,False,False,False,0,0,-0.0
2019-01-08 23:59:59.999000+00:00,2019-01-08 00:00:00+00:00,2019,3976.11,3955.13,-0.0051960333089376975,-0.38393517746912376,0.5047746712040778,,,,False,False,False,0,0,-0.0
2019-01-09 03:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3955.45,3981.03,0.006707201456218614,-0.38393517746912376,0.4431803227111195,,,,False,False,False,0,0,0.0
2019-01-09 07:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3981.98,3987.88,0.0014515391840241865,-0.38393517746912376,0.5940888072366989,,,,False,False,False,0,0,0.0
2019-01-09 11:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3987.76,3986.44,-0.0005617188597107914,-0.38393517746912376,0.6503677200432716,,,,False,False,False,0,0,-0.0
2019-01-09 15:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3985.52,3958.28,-0.007007868483911772,-0.38393517746912376,0.6246624073335261,,,,False,False,False,0,0,-0.0
2019-01-09 19:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3957.59,3978.34,0.005404804439065103,-0.38393517746912376,0.507410382664183,,,,False,False,False,0,0,0.0
2019-01-09 23:59:59.999000+00:00,2019-01-09 00:00:00+00:00,2019,3978.98,3966.65,-0.003247063317734722,-0.38339512361943406,0.4639242240041847,,,,False,False,False,0,0,-0.0
2019-01-10 03:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3966.06,3978.94,0.0032525982965461164,-0.38339512361943406,0.6679524900455027,,,,False,False,False,0,0,0.0
2019-01-10 07:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3978.96,3777.02,-0.050621267868990905,-0.38339512361943406,0.13020706904740073,,,,False,False,False,0,0,-0.0
2019-01-10 11:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3777.54,3739.99,-0.010464482176230971,-0.38339512361943406,0.03588983000972118,,,,False,False,False,0,0,-0.0
2019-01-10 15:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3738.01,3726.39,-0.003001597106481846,-0.38339512361943406,0.019040424256141077,,,,False,False,False,0,0,-0.0
2019-01-10 19:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3726.79,3596.12,-0.034898666144322577,-0.38339512361943406,0.04305385278967904,,,,False,False,False,0,0,-0.0
2019-01-10 23:59:59.999000+00:00,2019-01-10 00:00:00+00:00,2019,3596.73,3585.88,-0.003016628993558035,-0.4440332350875452,0.04260094965283975,,,,False,False,False,0,0,-0.0
2019-01-11 03:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3585.88,3583.09,-0.0007892065545974658,-0.4440332350875452,0.03882008461518583,,,,False,False,False,0,0,-0.0
2019-01-11 07:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3583.05,3595.47,0.00346632059279095,-0.4440332350875452,0.08187240544530561,,,,False,False,False,0,0,0.0
2019-01-11 11:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3595.47,3594.0,-0.0005284427348857257,-0.4440332350875452,-0.030474206127974156,,,,False,False,False,0,0,-0.0
2019-01-11 15:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3593.57,3585.51,-0.0019701856371241444,-0.4440332350875452,-0.4495425898407105,,,,False,False,False,0,0,-0.0
2019-01-11 19:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3586.49,3606.15,0.005540235717930386,-0.4440332350875452,-0.5225953639067358,,,,False,False,False,0,0,0.0
2019-01-11 23:59:59.999000+00:00,2019-01-11 00:00:00+00:00,2019,3606.36,3601.31,-0.0014003039075412005,-0.4419229916923263,-0.5810651067978001,,,,False,False,False,0,0,-0.0
2019-01-12 03:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3601.31,3601.15,-0.0001860434119806964,-0.4419229916923263,-0.5627745604103015,,,,False,False,False,0,0,-0.0
2019-01-12 07:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3600.64,3582.38,-0.0051518618912193,-0.4419229916923263,-0.6714402723355499,,,,False,False,False,0,0,-0.0
2019-01-12 11:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3582.09,3571.16,-0.002847499644062612,-0.4419229916923263,-0.5772953849486564,,,,False,False,False,0,0,-0.0
2019-01-12 15:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3571.89,3591.11,0.005380904787101626,-0.4419229916923263,-0.5729627917554686,,,,False,False,False,0,0,0.0
2019-01-12 19:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3591.11,3593.74,0.0004678219269249606,-0.4419229916923263,-0.49852425878776985,,,,False,False,False,0,0,0.0
2019-01-12 23:59:59.999000+00:00,2019-01-12 00:00:00+00:00,2019,3592.79,3583.13,-0.0024187330737394097,-0.44513492503476493,-0.2882730649504075,,,,False,False,False,0,0,-0.0
2019-01-13 03:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3584.1,3593.24,0.0025585223626574116,-0.44513492503476493,-0.31210649370953875,,,,False,False,False,0,0,0.0
2019-01-13 07:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3593.27,3583.68,-0.002668878208428538,-0.44513492503476493,-0.37153431638628387,,,,False,False,False,0,0,-0.0
2019-01-13 11:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3583.68,3589.38,0.0015626395213859112,-0.44513492503476493,-0.5089032713708884,,,,False,False,False,0,0,0.0
2019-01-13 15:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3589.28,3575.53,-0.003610752017117691,-0.44513492503476493,-0.5076010980385803,,,,False,False,False,0,0,-0.0
2019-01-13 19:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3576.32,3465.82,-0.031118579992841844,-0.44513492503476493,-0.826513352683264,,,,False,False,False,0,0,-0.0
2019-01-13 23:59:59.999000+00:00,2019-01-13 00:00:00+00:00,2019,3465.03,3476.81,0.003616130307674048,-0.4129400024652127,-0.8140181630701256,,,,False,False,False,0,0,0.0
2019-01-14 03:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3477.56,3489.45,0.003413312782525546,-0.4129400024652127,-0.6494478881902016,,,,False,False,False,0,0,0.0
2019-01-14 07:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3489.43,3511.83,0.006390728571715298,-0.4129400024652127,-0.6211950217270761,,,,False,False,False,0,0,0.0
2019-01-14 11:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3511.73,3488.28,-0.00652954526686278,-0.4129400024652127,-0.610751590495107,,,,False,False,False,0,0,-0.0
2019-01-14 15:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3488.8,3630.98,0.040753267599174414,-0.4129400024652127,-0.3108092649673073,,,,False,False,False,0,0,0.0
2019-01-14 19:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3630.98,3638.08,0.0021371640714076268,-0.4129400024652127,-0.11998209005249927,,,,False,False,False,0,0,0.0
2019-01-14 23:59:59.999000+00:00,2019-01-14 00:00:00+00:00,2019,3638.74,3626.09,-0.003479226325596163,-0.36974832273090685,-0.18804830541531414,,,,False,False,False,0,0,-0.0
2019-01-15 03:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3626.08,3629.38,0.0009100736883909111,-0.36974832273090685,-0.15654989608445508,,,,False,False,False,0,0,0.0
2019-01-15 07:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3629.38,3629.09,-7.990345458452897e-05,-0.36974832273090685,-0.20697392698360162,,,,False,False,False,0,0,-0.0
2019-01-15 11:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3629.09,3611.39,-0.004681614399202116,-0.36974832273090685,-0.23557419963348838,,,,False,False,False,0,0,-0.0
2019-01-15 15:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3612.1,3596.98,-0.004094571025165417,-0.36974832273090685,-0.21105101439755866,,,,False,False,False,0,0,-0.0
2019-01-15 19:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3597.31,3604.14,0.0018986409289163397,-0.36974832273090685,-0.2275984925047404,,,,False,False,False,0,0,0.0
2019-01-15 23:59:59.999000+00:00,2019-01-15 00:00:00+00:00,2019,3604.14,3553.06,-0.014172590409917474,-0.37180026662234744,-0.5844026003074696,,,,False,False,False,0,0,-0.0
2019-01-16 03:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3553.06,3572.5,0.005485412573950299,-0.37180026662234744,-0.5111274957464047,,,,False,False,False,0,0,0.0
2019-01-16 07:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3572.55,3555.07,-0.004621348896446609,-0.37180026662234744,-0.5328393516705924,,,,False,False,False,0,0,-0.0
2019-01-16 11:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3556.04,3589.02,0.009291234069358056,-0.37180026662234744,-0.48825058496348966,,,,False,False,False,0,0,0.0
2019-01-16 15:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3589.08,3590.22,0.0005795357027427173,-0.37180026662234744,-0.5144242516614876,,,,False,False,False,0,0,0.0
2019-01-16 19:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3591.16,3576.4,-0.004054400249501544,-0.37180026662234744,-0.6025481279537737,,,,False,False,False,0,0,-0.0
2019-01-16 23:59:59.999000+00:00,2019-01-16 00:00:00+00:00,2019,3576.6,3591.84,0.004261030028518853,-0.3618239287598898,-0.6419728864340957,,,,False,False,False,0,0,0.0
2019-01-17 03:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3591.84,3574.59,-0.004808120628981283,-0.3618239287598898,-0.6478709713188481,,,,False,False,False,0,0,-0.0
2019-01-17 07:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3574.57,3584.0,0.002562545984551967,-0.3618239287598898,-0.5955801238964744,,,,False,False,False,0,0,0.0
2019-01-17 11:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3583.73,3579.56,-0.000957103353210198,-0.3618239287598898,-0.5493076813086062,,,,False,False,False,0,0,-0.0
2019-01-17 15:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3580.3,3597.62,0.004711895651202447,-0.3618239287598898,-0.5120932250925947,,,,False,False,False,0,0,0.0
2019-01-17 19:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3597.17,3604.95,0.0019404142701067162,-0.3618239287598898,-0.3744480431462276,,,,False,False,False,0,0,0.0
2019-01-17 23:59:59.999000+00:00,2019-01-17 00:00:00+00:00,2019,3604.15,3616.21,0.0025442892221467783,-0.36131932179441895,-0.37479189808016594,,,,False,False,False,0,0,0.0
2019-01-18 03:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3613.32,3600.87,-0.0034455846700541803,-0.36131932179441895,-0.4443824849486012,,,,False,False,False,0,0,-0.0
2019-01-18 07:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3600.87,3604.01,0.0008720114861131556,-0.36131932179441895,-0.4442998710301686,,,,False,False,False,0,0,0.0
2019-01-18 11:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3604.01,3599.01,-0.0013679207327393916,-0.36131932179441895,-0.39561277790865457,,,,False,False,False,0,0,-0.0
2019-01-18 15:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3599.08,3610.68,0.0033369638907720933,-0.36131932179441895,-0.28894231702116524,,,,False,False,False,0,0,0.0
2019-01-18 19:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3611.09,3587.91,-0.00639419122757956,-0.36131932179441895,-0.3817358489993822,,,,False,False,False,0,0,-0.0
2019-01-18 23:59:59.999000+00:00,2019-01-18 00:00:00+00:00,2019,3588.0,3594.87,0.0019147157190635422,-0.2678517239202204,-0.48910735305868697,,,,False,False,False,0,0,0.0
2019-01-19 03:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3594.87,3606.13,0.0028290313697019176,-0.2678517239202204,-0.5198586739878982,,,,False,False,False,0,0,0.0
2019-01-19 07:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3605.04,3604.4,-0.0001719814481947468,-0.2678517239202204,-0.45405181651926135,,,,False,False,False,0,0,-0.0
2019-01-19 11:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3604.42,3695.38,0.025346657714694798,-0.2678517239202204,-0.2654830962774844,,,,False,False,False,0,0,0.0
2019-01-19 15:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3695.78,3685.74,-0.0027436698071855448,-0.2678517239202204,-0.24447803263101597,,,,False,False,False,0,0,-0.0
2019-01-19 19:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3685.64,3686.53,0.00024961743414975146,-0.2678517239202204,-0.30283146441287023,,,,False,False,False,0,0,0.0
2019-01-19 23:59:59.999000+00:00,2019-01-19 00:00:00+00:00,2019,3686.56,3665.3,-0.005644828783472944,-0.19600514163628613,-0.26039642416923847,,,,False,False,False,0,0,-0.0
2019-01-20 03:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3665.75,3680.72,0.004244697538020814,-0.19600514163628613,-0.22358120824569883,,,,False,False,False,0,0,0.0
2019-01-20 07:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3681.31,3678.87,-0.0008448079623829541,-0.19600514163628613,-0.22021049262197467,,,,False,False,False,0,0,-0.0
2019-01-20 11:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3678.2,3580.0,-0.026697841335435735,-0.19600514163628613,-0.5720958144477033,,,,False,False,False,0,0,-0.0
2019-01-20 15:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3580.0,3524.63,-0.01548324022346359,-0.19600514163628613,-0.674395347374729,,,,False,False,False,0,0,-0.0
2019-01-20 19:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3524.57,3518.0,-0.0018668944013029432,-0.19600514163628613,-1.091354014217943,,,,False,False,False,0,0,-0.0
2019-01-20 23:59:59.999000+00:00,2019-01-20 00:00:00+00:00,2019,3517.99,3539.28,0.006046066077504575,-0.24067220616725338,-1.1454743001387517,,,,False,False,False,0,0,0.0
2019-01-21 03:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3539.26,3530.95,-0.0023762029350768987,-0.24067220616725338,-1.174125547703178,,,,False,False,False,0,0,-0.0
2019-01-21 07:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3530.85,3526.83,-0.0011413682257812585,-0.24067220616725338,-1.204596094681189,,,,False,False,False,0,0,-0.0
2019-01-21 11:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3526.82,3545.05,0.005174633239008575,-0.24067220616725338,-1.1041858921742218,,,,False,False,False,0,0,0.0
2019-01-21 15:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3545.07,3528.17,-0.0047700045415183245,-0.24067220616725338,-1.1304967932541001,,,,False,False,False,0,0,-0.0
2019-01-21 19:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3528.16,3528.82,0.00017572899188245117,-0.24067220616725338,-1.170276678845742,,,,False,False,False,0,0,0.0
2019-01-21 23:59:59.999000+00:00,2019-01-21 00:00:00+00:00,2019,3528.78,3526.9,-0.00053842971225182,-0.192929061784897,-1.147725296614086,,,,False,False,False,0,0,-0.0
2019-01-22 03:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3526.88,3523.0,-0.0009129882502382225,-0.192929061784897,-1.08967692255647,,,,False,False,False,0,0,-0.0
2019-01-22 07:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3523.66,3515.7,-0.002009274447591358,-0.192929061784897,-1.1290517385055157,,,,False,False,False,0,0,-0.0
2019-01-22 11:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3516.58,3535.15,0.0052806988608251615,-0.192929061784897,-1.1889049033946002,,,,False,False,False,0,0,0.0
2019-01-22 15:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3535.15,3577.32,0.011931601205040776,-0.192929061784897,-1.0865770024311436,,,,False,False,False,0,0,0.0
2019-01-22 19:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3577.33,3578.46,0.00043607942236256747,-0.192929061784897,-1.0179088686417392,,,,False,False,False,0,0,0.0
2019-01-22 23:59:59.999000+00:00,2019-01-22 00:00:00+00:00,2019,3578.89,3570.93,-0.002369449745591501,-0.19220876756827676,-0.989742683659264,,,,False,False,False,0,0,-0.0
2019-01-23 03:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3570.41,3581.31,0.003265731386591586,-0.19220876756827676,-1.023869769962455,,,,False,False,False,0,0,0.0
2019-01-23 07:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3582.07,3561.73,-0.005672697630141221,-0.19220876756827676,-1.0921771443420527,,,,False,False,False,0,0,-0.0
2019-01-23 11:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3561.75,3577.8,0.004506211834070406,-0.19220876756827676,-1.047217659419576,,,,False,False,False,0,0,0.0
2019-01-23 15:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3577.8,3549.07,-0.008024484319973157,-0.19220876756827676,-1.0543064801166235,,,,False,False,False,0,0,-0.0
2019-01-23 19:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3549.09,3533.4,-0.004420851542226378,-0.19220876756827676,-1.1398489714725846,,,,False,False,False,0,0,-0.0
2019-01-23 23:59:59.999000+00:00,2019-01-23 00:00:00+00:00,2019,3533.4,3552.82,0.0055385747438727595,-0.09653548433033943,-1.0650501905909335,,,,False,False,False,0,0,0.0
2019-01-24 03:59:59.999000+00:00,2019-01-24 00:00:00+00:00,2019,3552.97,3532.57,-0.005741675274488545,-0.09653548433033943,-1.142580347466316,,,,False,False,False,0,0,-0.0
2019-01-24 07:59:59.999000+00:00,2019-01-24 00:00:00+00:00,2019,3532.57,3546.33,0.0039348123320981365,-0.09653548433033943,-0.6220995194130879,,,,False,False,False,0,0,0.0
2019-01-24 11:59:59.999000+00:00,2019-01-24 00:00:00+00:00,2019,3546.47,3563.23,0.004421297797528423,-0.09653548433033943,-0.5635971711751021,,,,False,False,False,0,0,0.0
2019-01-24 15:59:59.999000+00:00,2019-01-24 00:00:00+00:00,2019,3562.15,3553.41,-0.0024451525062111346,-0.09653548433033943,-0.5557651727106281,,,,False,False,False,0,0,-0.0
