label,trade_id,entry_time,exit_time,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason,regime
candidate,17,1582041600000,1582704000000,9829.719782,9138.934207,1.71732832,-1209.847453,-7.027521,7.666667,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,18,1582934400000,1583668800000,8713.118458,8732.560885,1.72536456,10.944998,0.22314,8.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,19,1583899200000,1584000000000,7935.52378,7384.729728,1.0673641,-599.721088,-6.940866,1.166667,vdo_trend_accel,emergency_dd,AnalyticalRegime.NEUTRAL
candidate,20,1588320000000,1589083200000,9182.425837,8614.109426,0.14571558,-84.695368,-6.189175,8.833333,vdo_trend,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,21,1589731200000,1589990400000,9851.387057,9405.097844,1.06433241,-490.015301,-4.530217,3.0,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,22,1590206400000,1591257600000,9171.589476,9639.942822,1.49867307,680.237865,5.106567,12.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,23,1591315200000,1593288000000,9632.359877,8928.514784,1.5261622,-1094.621318,-7.307089,22.833333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,24,1593460800000,1596412800000,9196.987485,11060.291408,1.47879868,2730.917459,20.259938,34.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.TOPPING
candidate,25,1597032000000,1598054400000,11906.727491,11519.701653,1.31261908,-530.698969,-3.25048,11.833333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,26,1598256000000,1599148800000,11714.33681,10659.612388,1.28757919,-1378.628866,-9.003706,10.333333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,27,1599379200000,1600704000000,10250.80565,10408.353835,1.36647955,193.952168,1.536935,15.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,28,1601107200000,1603958400000,10734.24594,13125.734415,1.35592878,3215.991699,22.279054,33.0,vdo_trend,trailing_stop,AnalyticalRegime.CHOP
candidate,29,1604131200000,1606377600000,13911.861241,17593.313483,1.25720389,4595.158511,26.462687,26.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,30,1606564800000,1607472000000,18056.435675,18305.790471,1.19404447,264.953824,1.380975,10.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,31,1607745600000,1610352000000,18473.044316,34337.886343,1.1784707,18635.55214,85.881037,30.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,32,1610553600000,1611115200000,36457.727358,35027.436276,0.71985874,-1067.429744,-3.923149,6.5,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,33,1611374400000,1614052800000,37143.284455,51848.842245,0.8562634,12525.236468,39.591431,31.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,34,1614643200000,1615867200000,51693.478504,54218.400908,0.94625916,2312.273972,4.884412,14.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,35,1616256000000,1618675200000,58224.589924,60204.400416,0.8697221,1643.343291,3.4003,28.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,36,1619323200000,1620172800000,51496.377921,53151.858251,1.01022501,1591.864629,3.214751,9.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,37,1620302400000,1620936000000,58046.002497,48521.412172,0.30452731,-2922.661993,-16.408693,7.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,38,1621497600000,1621785600000,39661.318726,33283.111909,0.28086148,-1805.414519,-16.081681,3.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.SHOCK
candidate,39,1627689600000,1629345600000,42568.051804,44002.934042,0.46437447,635.671924,3.370796,19.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,40,1629403200000,1629979200000,47483.646887,46789.075809,0.92411564,-706.72177,-1.462758,6.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,41,1630080000000,1631073600000,48682.31968,46403.961213,1.04166003,-2445.78067,-4.680053,11.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,42,1631347200000,1632124800000,45089.025231,44785.191198,0.34544634,-128.164675,-0.673854,9.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,43,1632326400000,1632873600000,43683.408363,40983.995246,1.09643671,-3027.140173,-6.179493,6.333333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,44,1633075200000,1634860800000,48024.321252,62130.972398,0.94662779,13265.525663,29.373973,20.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.SHOCK
candidate,45,1635134400000,1636718400000,62640.032749,63689.452748,0.92317352,880.602129,1.675318,18.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,46,1636963200000,1638576000000,59641.619609,53547.46235,0.96797272,-5976.726692,-10.217961,18.666667,vdo_trend,emergency_dd,AnalyticalRegime.BULL
candidate,47,1639267200000,1639411200000,49476.491382,47204.779793,0.86830806,-2034.027916,-4.591497,1.666667,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,48,1640419200000,1641528000000,49572.179119,41761.317341,0.51293436,-4038.590571,-15.756543,12.833333,vdo_trend,fixed_stop,AnalyticalRegime.BULL
candidate,49,1680163200000,1681718400000,28450.395487,29808.46916,1.64370646,2158.779909,4.773479,18.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,50,1681819200000,1681948800000,30410.773657,28768.310099,0.91325907,-1539.404126,-5.400927,1.5,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,51,1682179200000,1682956800000,27682.364953,28142.476403,1.47694532,617.212104,1.66211,9.0,vdo_dip_buy,trailing_stop,AnalyticalRegime.BULL
candidate,52,1683187200000,1686801600000,27806.370604,25040.290916,1.75255227,-4913.52587,-9.947647,41.833333,vdo_trend,emergency_dd,AnalyticalRegime.CHOP
candidate,53,1687233600000,1688803200000,28245.640597,30163.174188,1.53710551,2877.905482,6.788777,18.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,54,1688918400000,1690200000000,30609.87877,29240.727327,1.52742453,-2158.27001,-4.472907,14.833333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,55,1690560000000,1692288000000,29394.237102,27906.092964,1.48907893,-2278.295646,-5.062707,20.0,vdo_trend_accel,emergency_dd,AnalyticalRegime.TOPPING
candidate,56,1692460800000,1693512000000,26170.624153,26136.633751,1.66253074,-121.689525,-0.12988,12.166667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,57,1696219200000,1699963200000,29093.859936,36222.919895,1.43966104,10185.206794,24.503658,43.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,58,1700064000000,1702324800000,37188.740182,40739.220205,1.37337947,4792.230756,9.547191,26.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,59,1702483200000,1705118400000,42363.584212,42567.340712,1.36779532,191.362074,0.480971,30.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,60,1705420800000,1705953600000,43295.713263,39780.499645,0.47200973,-1687.380213,-8.11908,6.166667,vdo_trend_accel,emergency_dd,AnalyticalRegime.CHOP
candidate,61,1706126400000,1708732800000,41134.986821,50693.418536,1.30500601,12374.577978,23.236744,30.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,62,1708833600000,1709668800000,54375.582707,61349.584373,1.15473162,7946.836753,12.825613,9.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,63,1710806400000,1712044800000,67358.893718,66389.061114,1.08838532,-1163.936886,-1.439799,14.333333,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,64,1712246400000,1713052800000,69530.801478,63860.611461,1.03199112,-5950.441129,-8.154933,9.333333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,65,1713312000000,1714147200000,63195.204597,63439.732656,1.04128301,155.534839,0.386941,9.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,66,1714449600000,1716494400000,62442.676717,67132.79682,1.07666462,4941.267095,7.511081,23.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,67,1716825600000,1718107200000,69616.093354,66823.126723,0.91003148,-2632.90429,-4.011955,14.833333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,68,1718280000000,1718740800000,67286.551767,64347.783923,0.728986,-2212.68357,-4.367541,5.333333,vdo_trend,emergency_dd,AnalyticalRegime.TOPPING
candidate,69,1719043200000,1719230400000,64439.63836,61230.673373,0.85987505,-2838.285015,-4.9798,2.166667,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,70,1719446400000,1720065600000,61220.282173,59042.912776,0.99110691,-2245.782607,-3.556614,7.166667,vdo_trend,emergency_dd,AnalyticalRegime.BULL
candidate,71,1720281600000,1720411200000,57482.780971,55104.85379,0.86367572,-2125.147048,-4.136764,1.5,vdo_trend_accel,emergency_dd,AnalyticalRegime.NEUTRAL
candidate,72,1721145600000,1722369600000,66226.691988,65865.115453,0.89826821,-413.539517,-0.545968,14.166667,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,73,1722916800000,1724025600000,57036.68556,58368.937257,1.02662085,1277.833218,2.33578,12.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,74,1724126400000,1724774400000,60742.621679,61647.436297,0.86561994,703.180701,1.489588,7.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,75,1725062400000,1727712000000,60858.558287,63497.87447,0.99124991,2521.808528,4.336804,30.666667,vdo_trend,trailing_stop,AnalyticalRegime.CHOP
candidate,76,1728028800000,1729684800000,62461.111806,66347.602604,1.02877934,3895.955865,6.222257,19.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,77,1729800000000,1730448000000,67720.653735,69204.443618,0.98111851,1353.927083,2.191045,7.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,78,1730692800000,1732464000000,70403.880624,95805.642455,0.94918274,23974.508182,36.080059,20.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,79,1732723200000,1733774400000,96238.88807,96973.283938,0.91815013,540.731613,0.763097,12.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,80,1733932800000,1734566400000,101573.637407,100103.831041,0.90284753,-1462.578792,-1.447035,7.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,81,1734825600000,1736280000000,95941.753766,96355.562123,0.94765753,255.180495,0.431312,16.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,82,1736539200000,1737633600000,96062.728526,101842.580986,0.93516622,5262.263171,6.016748,12.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,83,1737734400000,1738526400000,105225.295224,98174.921398,0.89935081,-6473.199948,-6.700265,9.166667,vdo_trend_accel,emergency_dd,AnalyticalRegime.CHOP
candidate,84,1738699200000,1740470400000,98014.963119,89230.71232,0.89049223,-7941.495924,-8.962153,20.5,vdo_trend_accel,emergency_dd,AnalyticalRegime.CHOP
candidate,85,1740686400000,1741075200000,85214.513887,83103.234397,0.93736465,-2095.885804,-2.477606,4.5,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,86,1741176000000,1741320000000,90492.797084,86904.290488,0.80627159,-2998.413605,-3.965516,1.666667,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,87,1743264000000,1743926400000,82564.546637,82941.965786,0.66666909,168.671413,0.45712,7.666667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,88,1745208000000,1746403200000,88259.020888,94183.355959,0.86428357,4998.203768,6.712441,13.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,89,1746561600000,1748174400000,96444.429154,107152.756825,0.85228815,8989.593239,11.103106,18.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,90,1748880000000,1752566400000,105203.711473,116662.380065,0.87700464,9895.835369,10.891886,42.666667,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,91,1753084800000,1754078400000,118895.179204,113215.369662,0.83156479,-4864.348525,-4.777157,11.5,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,92,1754251200000,1755273600000,116074.618792,117157.984089,0.83439078,757.316706,0.933335,11.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,93,1755734400000,1756152000000,113933.113412,110605.441549,0.8567566,-2993.147731,-2.920724,4.833333,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,94,1756324800000,1758427200000,111159.886121,115553.779497,0.83877113,3540.086164,3.952769,24.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,95,1758715200000,1760112000000,110740.592253,118900.000765,0.85470163,6821.423732,7.368038,16.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.TOPPING
candidate,96,1760284800000,1760630400000,114331.346938,108440.687927,0.73067098,-4422.985285,-5.152269,4.0,vdo_trend_accel,emergency_dd,AnalyticalRegime.BULL
candidate,97,1760846400000,1761782400000,109406.925556,109911.306205,0.87736633,297.877879,0.461013,10.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,98,1762372800000,1763064000000,103734.738031,98583.472541,0.62265282,-3299.524897,-4.965806,8.0,vdo_trend_accel,emergency_dd,AnalyticalRegime.NEUTRAL
