entry_context,entry_d1_regime,trades,win_rate_pct,avg_return_pct,net_pnl_usd,loser_loss_usd,share_of_total_loss_pct,median_bars_held
chop,on,112,39.285714285714285,2.6544021247981076,135694.23177129708,-233898.45577868965,62.52515461411666,30.0
transition,on,28,39.285714285714285,1.274655898452295,3112.7606127668755,-46946.19885169073,12.549541346798682,20.5
chop,off,24,20.833333333333332,-1.254101416807919,-17682.611453583944,-39497.96770584742,10.558498684951566,16.0
transition,off,13,23.076923076923077,0.47639921779364214,-14650.133506530652,-27278.290630679792,7.291964940999231,9.0
trend,on,13,69.23076923076923,7.100292583085507,82367.93327169705,-25414.103146975085,6.79363497015657,44.0
trend,off,2,50.0,-0.20506785633922636,330.9571048228963,-1051.9529183875425,0.2812054429772979,25.5
