trade_id,entry_time,exit_time,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason
2,2019-04-10T20:00:00Z,2019-04-28T04:00:00Z,1554926400000,1556424000000,5170.82,5303.65,0.79149669,100.94,2.57,17.33,vdo_trend_accel,trailing_stop
3,2019-04-29T00:00:00Z,2019-05-17T04:00:00Z,1556496000000,1558065600000,5388.94,7339.90,1.71623102,3335.70,36.20,18.17,vdo_trend_accel,trailing_stop
4,2019-05-17T20:00:00Z,2019-06-04T00:00:00Z,1558123200000,1559606400000,7622.66,8111.20,1.65211708,793.73,6.41,17.17,vdo_dip_buy,trailing_stop
5,2019-06-06T04:00:00Z,2019-06-27T16:00:00Z,1559793600000,1561651200000,7883.53,11823.49,1.70516455,6698.13,49.98,21.50,vdo_trend_accel,trailing_stop
6,2019-07-03T04:00:00Z,2019-07-12T04:00:00Z,1562126400000,1562904000000,11436.42,11183.36,1.35858538,-359.01,-2.21,9.00,vdo_trend_accel,trailing_stop
7,2019-07-18T08:00:00Z,2019-07-23T16:00:00Z,1563436800000,1563897600000,10494.30,9925.13,1.11627440,-646.43,-5.42,5.33,vdo_trend_accel,trailing_stop
8,2019-07-25T04:00:00Z,2019-08-10T12:00:00Z,1564027200000,1565438400000,9881.83,11388.96,1.84728409,2763.06,15.25,16.33,vdo_trend_accel,trailing_stop
9,2019-08-16T16:00:00Z,2019-08-21T16:00:00Z,1565971200000,1566403200000,10328.39,9981.28,2.05049790,-732.22,-3.36,5.00,vdo_trend_accel,emergency_dd
10,2019-08-23T16:00:00Z,2019-08-28T20:00:00Z,1566576000000,1567022400000,10267.12,9679.90,1.77708456,-1060.73,-5.72,5.17,vdo_trend_accel,emergency_dd
11,2019-08-31T00:00:00Z,2019-09-09T04:00:00Z,1567209600000,1568001600000,9637.44,10294.56,2.12097694,1371.89,6.82,9.17,vdo_trend_accel,trailing_stop
12,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,1568246400000,1568865600000,10240.29,9817.30,2.08983247,-904.49,-4.13,7.17,vdo_trend_accel,emergency_dd
13,2019-09-20T00:00:00Z,2019-09-24T00:00:00Z,1568937600000,1569283200000,10151.07,9696.86,1.31048744,-607.93,-4.47,4.00,vdo_trend_accel,emergency_dd
14,2019-09-26T00:00:00Z,2019-11-01T04:00:00Z,1569456000000,1572580800000,8259.12,9059.14,2.37771848,1880.66,9.69,36.17,vdo_dip_buy,trailing_stop
15,2019-11-02T00:00:00Z,2019-11-15T16:00:00Z,1572652800000,1573833600000,9272.20,8474.79,2.08057950,-1676.71,-8.60,13.67,vdo_trend,emergency_dd
16,2019-11-17T04:00:00Z,2019-11-21T16:00:00Z,1573963200000,1574352000000,8486.68,7627.23,0.84304341,-730.98,-10.13,4.50,vdo_trend_accel,emergency_dd
17,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,1579248000000,1581883200000,9167.65,9740.55,1.95239778,1099.52,6.25,30.50,vdo_trend_accel,trailing_stop
18,2020-02-18T16:00:00Z,2020-02-26T08:00:00Z,1582041600000,1582704000000,9825.20,9143.05,2.11225417,-1460.18,-6.94,7.67,vdo_trend_accel,emergency_dd
19,2020-02-29T00:00:00Z,2020-03-08T12:00:00Z,1582934400000,1583668800000,8698.78,8736.49,2.12114660,61.45,0.43,8.50,vdo_trend_accel,trailing_stop
20,2020-03-11T04:00:00Z,2020-03-12T08:00:00Z,1583899200000,1584000000000,7931.96,7388.05,1.31821234,-726.72,-6.86,1.17,vdo_trend_accel,emergency_dd
21,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,1588320000000,1589083200000,9178.31,8617.99,0.18011681,-102.48,-6.10,8.83,vdo_trend,trailing_stop
22,2020-05-17T16:00:00Z,2020-05-25T00:00:00Z,1589731200000,1590364800000,9707.65,8713.35,1.58321855,-1588.00,-10.24,7.33,vdo_trend_accel,emergency_dd
23,2020-05-26T08:00:00Z,2020-06-04T08:00:00Z,1590480000000,1591257600000,9117.77,9644.28,1.78602327,923.14,5.77,9.00,vdo_trend_accel,trailing_stop
24,2020-06-05T00:00:00Z,2020-06-27T20:00:00Z,1591315200000,1593288000000,9627.90,8932.54,1.79870120,-1266.82,-7.22,22.83,vdo_trend_accel,emergency_dd
25,2020-06-29T20:00:00Z,2020-08-03T00:00:00Z,1593460800000,1596412800000,9181.71,11065.27,1.70898120,3200.05,20.51,34.17,vdo_trend_accel,trailing_stop
26,2020-08-10T04:00:00Z,2020-08-22T00:00:00Z,1597032000000,1598054400000,11892.26,11524.89,1.52233096,-576.80,-3.09,11.83,vdo_trend_accel,emergency_dd
