signal_id,signal_type,trade_id,ts_ms,backtest_price,n_aggtrades,spread_effective_spread_bps,spread_n_trades_near,spread_mid_price,spread_buyer_vwap,spread_seller_vwap,slippage_10k_bps,fill_pct_10k,slippage_50k_bps,fill_pct_50k,slippage_100k_bps,fill_pct_100k,volatility_bps,price_range_bps,commission_bps,total_cost_10k_bps,total_cost_50k_bps,total_cost_100k_bps
97,exit,49,1598371200000,11408.003435,43911,-1.117490773179996,1603,11416.988564669551,11416.350645700624,11417.626483638476,-2.2512575242588926,1.0,-2.025345060541698,1.0,-1.856907505917433,1.0,0.20009376306030316,27.46949537065475,7.5,7.5,7.5,7.5
98,entry,50,1598832000000,11722.884098,18381,-0.2788852776496383,957,11718.459318030134,11718.295912741107,11718.62272331916,-6.879057898068154,1.0,-6.897358575749613,1.0,-6.80854088225149,1.0,0.27009509213622185,28.93377749669023,7.5,7.5,7.5,7.5
99,exit,50,1599048000000,11394.606842,107489,-0.4429485772829178,4732,11398.893925363109,11398.641469170767,11399.14638155545,-7.348138207445824,1.0,-6.558183389147922,1.0,-6.365788354844644,1.0,0.26820823557861984,35.47001052262428,7.5,7.5,7.5,7.5
100,entry,51,1600416000000,10965.096879,26676,1.3376015902223264,1236,10950.28606765805,10951.018423660924,10949.553711655175,2.9033619274028233,1.0,2.074577198299345,1.0,1.9280396559765525,1.0,0.1902100368966848,20.087636881266544,7.5,11.072162722513987,10.243377993410508,10.096840451087717
101,exit,51,1600689600000,10625.826199,62439,0.7800070621999586,2150,10624.491059173346,10624.905418076267,10624.076700270423,-10.458415146335687,1.0,-8.800640642485623,1.0,-7.703695698762238,1.0,0.3285646938001551,43.715445684759466,7.5,7.890003531099979,7.890003531099979,7.890003531099979
102,entry,52,1601308800000,10912.794615,23936,0.5874868589131171,987,10901.369655609145,10901.689876179986,10901.049435038303,0.559082577457897,1.0,0.9623334324887511,1.0,2.5411160884439536,1.0,0.1450280434449852,16.847297963184232,7.5,8.352826006914455,8.75607686194531,10.334859517900512
103,exit,52,1601625600000,10480.391743,30756,0.5850485866781744,1168,10491.88753735755,10492.194450556315,10491.580624158783,1.0411551282812386,1.0,1.5118943752795573,1.0,2.27301260320244,1.0,0.25481124482387,26.21557059887638,7.5,8.833679421620324,9.304418668618643,10.065536896541527
104,entry,53,1602201600000,10936.368171,13691,0.4651925994678844,834,10924.450570411842,10924.704669089773,10924.196471733912,-0.8126257306156227,1.0,0.2344211008464063,1.0,0.373696195323371,1.0,0.22727810922169484,19.021495479307717,7.5,7.732596299733943,7.967017400580349,8.106292495057312
105,exit,53,1603915200000,13152.157971,31293,-0.11815519191670638,1492,13163.399950912763,13163.322184710389,13163.477717115136,-2.6050412269805063,1.0,-0.6556630157417935,1.0,1.0698550482888747,1.0,0.28344264983975137,23.1539880787746,7.5,7.5,7.5,8.569855048288876
106,entry,54,1603958400000,13152.012155,37272,-0.42184949630427576,1971,13141.948147040006,13141.670950829692,13142.22534325032,-2.3319889091490498,1.0,-2.504316659389013,1.0,-3.11508936199671,1.0,0.2953920047568586,51.16523167726462,7.5,7.5,7.5,7.5
107,exit,54,1604779200000,14628.880141,152522,0.7583443997525632,3148,14632.582051429694,14633.136878262325,14632.027224597063,-7.256249393944379,1.0,-4.221374126423932,1.0,-1.6119625539615448,1.0,0.6807339189972721,141.0854539527213,7.5,7.879172199876281,7.879172199876281,7.879172199876281
108,entry,55,1605081600000,15415.90435,30266,-0.3767300349193041,931,15400.024521604955,15399.734439016165,15400.314604193743,0.37895783447302867,1.0,0.6677937335381009,1.0,-0.9637055616242368,1.0,0.15420009681110858,11.561046547500814,7.5,7.878957834473029,8.167793733538101,7.5
109,exit,55,1606363200000,17910.056502,204531,11.378576165801253,5465,17902.48959108116,17912.674833149642,17892.304349012684,-14.4413230281994,1.0,-12.621780159894987,1.0,-9.695939962578306,1.0,0.8917175661554251,146.38560303399453,7.5,13.189288082900626,13.189288082900626,13.189288082900626
110,entry,56,1606507200000,16819.947341,53407,1.5542443011663356,1241,16790.02078049804,16791.325570203768,16788.715990792312,5.150856246648854,1.0,2.0597522792090164,1.0,1.2467065207190469,1.0,0.3247098315084241,34.72749637386519,7.5,13.427978397232021,10.336874429792184,9.523828671302214
111,exit,56,1607428800000,18744.191741,43599,0.8956871225169506,2044,18773.80747168645,18774.6482445661,18772.9666988068,6.547347485122833,1.0,7.014595582842203,1.0,7.674343790545892,1.0,0.48685636865510556,69.95133819951431,7.5,14.495191046381308,14.962439144100678,15.622187351804367
112,entry,57,1607817600000,18827.503392,15526,-0.29756012916138147,618,18805.582667580762,18805.302878000384,18805.862457161136,-0.6472530142568427,1.0,-0.6134824021082642,1.0,-1.3676411077881951,1.0,0.29422877154683486,37.391565653123926,7.5,7.5,7.5,7.5
113,exit,57,1609761600000,30712.254696,146251,4.913680040328019,5271,30766.312083053195,30773.870873733045,30758.753292373345,5.774306887525903,1.0,0.5353638141033071,1.0,-1.9459800488873606,1.0,1.5318770657334122,130.28980855016312,7.5,15.731146907689912,10.492203834267318,9.956840020164009
114,entry,58,1609819200000,31221.237838,158565,6.546038949729906,6691,31260.8094059281,31271.041129726662,31250.577682129533,-27.10849781687715,1.0,-27.084746731845605,1.0,-24.714796520815852,1.0,1.1603238110892196,114.0789638785519,7.5,10.773019474864952,10.773019474864952,10.773019474864952
115,exit,58,1610337600000,35402.80063,263556,11.096974079836798,8210,35341.47742860408,35361.086601552495,35321.86825565566,-28.012595596560715,1.0,-27.38049221681101,1.0,-25.05679847372254,1.0,2.1464567676911908,243.16856036972285,7.5,13.048487039918399,13.048487039918399,13.048487039918399
116,entry,59,1610424000000,35019.943696,81175,0.41065033407707036,3000,34962.40388743598,34963.121753577805,34961.686021294154,7.915987346939758,1.0,8.138685919505871,1.0,7.6662535178087055,1.0,0.7529972557057055,191.6114833175665,7.5,15.621312513978292,15.844011086544405,15.37157868484724
117,exit,59,1610870400000,34726.15778,115380,0.45573534855512776,2722,34745.3472240386,34746.138958184994,34744.55548989221,-3.9988559760016495,1.0,-2.7271665853313434,1.0,-2.9208986667018673,1.0,0.8759612936490598,134.9012544523535,7.5,7.727867674277564,7.727867674277564,7.727867674277564
118,entry,60,1610913600000,35669.542808,49325,-5.6377350104151125,2448,35648.55371974472,35638.504864775896,35658.60257471354,-2.748141282283381,1.0,-0.3909958590875664,1.0,2.240457784938663,1.0,0.574477536705401,68.6704067321192,7.5,7.5,7.5,9.740457784938663
119,exit,60,1611230400000,32174.691162,168556,3.7089570626010975,6394,32162.146877798812,32168.11127888935,32156.18247670827,-12.260742741669231,1.0,-11.477165953202354,1.0,-8.624011674306843,1.0,0.863220840926936,241.68156879503596,7.5,9.354478531300549,9.354478531300549,9.354478531300549
120,entry,61,1612238400000,33587.642469,40275,1.591981852915539,1420,33550.26331459083,33552.9338851087,33547.592744072965,1.249435714371355,1.0,1.0799252435596243,1.0,0.1748171810947206,1.0,0.5320308223874018,27.0800278162703,7.5,9.545426640829124,9.375916170017394,8.47080810755249
121,exit,61,1614009600000,53183.466619,172937,2.809051501732587,7414,53186.47019219213,53193.94036889039,53179.00001549387,-7.190642563844239,1.0,-8.996354372413807,1.0,-10.679002052053354,1.0,0.9410374606134795,141.17346774553315,7.5,8.904525750866293,8.904525750866293,8.904525750866293
122,entry,62,1614124800000,48939.903223,62701,3.360339185112393,2711,48941.031785681014,48949.25470902448,48932.80886233755,-10.334182050734093,1.0,-9.33595591416584,1.0,-8.820792713429006,1.0,1.0931950972320958,113.88788075509505,7.5,9.180169592556197,9.180169592556197,9.180169592556197
123,exit,62,1614326400000,44942.014257,164918,0.7727637160700871,7326,44987.05224183379,44988.790459917065,44985.31402375052,3.7462483710982672,1.0,3.8045474738636265,1.0,3.6474796456013663,1.0,1.5658012547212172,223.26370933491148,7.5,11.632630229133312,11.690929331898671,11.53386150363641
124,entry,63,1614672000000,48379.943683,64501,3.903662966388194,4839,48339.78735268565,48349.22246457024,48330.35224080106,-1.0575454392621648,1.0,-1.3978974485539644,1.0,-1.2580480384306707,1.0,0.5032082934299886,68.0192296331662,7.5,9.451831483194097,9.451831483194097,9.451831483194097
125,exit,63,1615809600000,56094.663238,127032,-2.369187974806339,4123,56100.23731464489,56093.591714263406,56106.88291502637,-8.66771585208987,1.0,-8.66225595865918,1.0,-7.117607918873639,1.0,0.43044288922086493,61.11945863840799,7.5,7.5,7.5,7.5
126,entry,64,1616025600000,58971.897698,62553,-3.6357758859221296,6842,59069.961646075804,59059.22338896905,59080.69990318256,-27.746747277286122,1.0,-28.001674546324303,1.0,-27.0374678035569,1.0,0.8222938211871642,113.63770606284916,7.5,7.5,7.5,7.5
127,exit,64,1616443200000,55469.478891,80278,-1.266437464991283,11714,55515.91117057581,55512.39579908533,55519.426542066285,-1.3939723955329169,1.0,-1.3939723955329169,1.0,-1.680876312601717,1.0,0.6409538890248015,122.20648285904103,7.5,7.5,7.5,7.5
128,entry,65,1616947200000,56413.351069,91487,-0.334793076778994,4838,56405.895491066185,56404.951275901185,56406.83970623118,-8.453805613381698,1.0,-7.679584301946355,1.0,-6.742300630671216,1.0,0.2882829208744528,50.425219782550656,7.5,7.5,7.5,7.5
129,exit,65,1617796800000,56264.16361,158635,6.7513657936361,5165,56258.76660468652,56277.75778030887,56239.77542906417,-11.447702041605337,1.0,-10.869857845860272,1.0,-10.155391436882203,1.0,0.3242070639163183,43.37613785870104,7.5,10.87568289681805,10.87568289681805,10.87568289681805
130,entry,66,1617926400000,58135.612039,38689,-0.719335180337661,2620,58111.44549374518,58109.355413388985,58113.53557410138,-7.178801132764169,1.0,-7.282405662433369,1.0,-6.443193104967128,1.0,0.22805919989492654,35.08784301699034,7.5,7.5,7.5,7.5
131,exit,66,1618574400000,60792.961413,104257,2.6527770208442036,5167,60783.75524996284,60791.81753742122,60775.69296250445,-11.744880723832473,1.0,-11.940729301660465,1.0,-11.819912951236459,1.0,0.3854204110936933,50.602525894460314,7.5,8.826388510422102,8.826388510422102,8.826388510422102
132,entry,67,1619971200000,56651.809349,52180,0.1311708991421108,1791,56592.86222021148,56593.2333870426,56592.491053380356,0.8770342637768094,1.0,0.5475145401236788,1.0,0.3307460817268879,1.0,0.16803303932093952,33.56549407813282,7.5,8.442619713347865,8.113099989694733,7.896331531297943
133,exit,67,1620144000000,53748.750911,152876,1.1276126918066995,6127,53822.53493422318,53825.56948289803,53819.50038554832,2.8203826544286787,1.0,3.1276016925053143,1.0,3.8578335033895197,1.0,0.7460343700967526,140.6517653216599,7.5,10.884189000332029,11.191408038408664,11.92163984929287
134,entry,68,1620259200000,57493.560469,65521,4.957230634456161,2850,57478.86565822337,57493.112457907104,57464.61885853963,-8.864833833681127,1.0,-8.541343729761346,1.0,-8.554482689036218,1.0,0.3143103982585313,39.84655691683005,7.5,9.97861531722808,9.97861531722808,9.97861531722808
135,exit,68,1620849600000,54382.576609,76828,-2.137093967618356,3704,54452.69073531905,54446.872209474495,54458.5092611636,4.472243224365871,1.0,3.8490769515681906,1.0,2.186509993870439,1.0,0.456877642663637,59.031339198860245,7.5,11.972243224365872,11.34907695156819,9.68650999387044
136,entry,69,1627214400000,34433.44764,26940,1.5599690653947356,805,34376.788526264936,34379.469862598366,34374.10718993151,3.8133198609100156,1.0,3.221383649012497,1.0,3.08430267390065,1.0,0.3451740411727376,53.759338052651856,7.5,12.093304393607383,11.501368181709864,11.364287206598018
137,exit,69,1627344000000,37204.09798,39807,2.622475498536737,1109,37250.66291982737,37255.547367367944,37245.778472286795,3.8414898769125827,1.0,3.6769471266526996,1.0,3.7007025262263316,1.0,0.46216975999595394,48.814051308239854,7.5,12.652727626180951,12.488184875921068,12.5119402754947
138,entry,70,1627358400000,36860.643016,43632,1.6095902400416968,1324,36787.39392960765,36790.35456111893,36784.433298096366,10.055956614849345,1.0,4.548721360954814,1.0,4.315660512619468,1.0,0.3252773271087896,48.99448550213719,7.5,18.360751734870192,12.853516480975664,12.620455632640317
139,exit,70,1627905600000,39502.897456,53029,-0.33707338271414494,1303,39550.78127945875,39550.114703677005,39551.44785524049,1.6078555945354007,1.0,1.4413670156213945,1.0,1.028688110165869,1.0,0.3175714920359305,57.22959031217591,7.5,9.107855594535401,8.941367015621395,8.528688110165868
140,entry,71,1628064000000,37866.678297,30260,-0.04955479798275879,1013,37827.4513849268,37827.357658341214,37827.54511151237,0.3737799968478835,1.0,0.5768624491753701,1.0,1.0866897698065874,1.0,0.41100682408355854,48.65855796468482,7.5,7.873779996847883,8.07686244917537,8.586689769806588
141,exit,71,1629244800000,44651.265224,33915,2.3812148934770074,1700,44689.779604063806,44695.10040250278,44684.45880562484,-1.429845614078725,1.0,-1.3452635641688386,1.0,-1.2169953818795676,1.0,0.5704421943695032,88.84020281507323,7.5,8.690607446738504,8.690607446738504,8.690607446738504
142,entry,72,1629302400000,45865.831455,76616,0.626993500860188,3064,45817.19484587175,45818.63120004155,45815.75849170195,0.7302257559173291,1.0,1.9712559927225997,1.0,2.675207372507596,1.0,0.34195218870645727,41.084758236453204,7.5,8.543722506347423,9.784752743152694,10.48870412293769
143,exit,72,1629849600000,47626.347909,27415,-2.2012509141742136,1236,47708.5211063094,47703.27018502444,47713.77202759436,7.129690517313639,1.0,7.1304258868261705,1.0,7.148158310075812,1.0,0.3542910971736183,56.35357095271505,7.5,14.62969051731364,14.63042588682617,14.64815831007581
144,entry,73,1630036800000,46869.073946,34951,-2.208774312377374,1085,46839.377943682084,46834.2050629416,46844.55082442257,-3.8531829997011546,1.0,-4.578684175644931,1.0,-3.436318912885581,1.0,0.3290847737510154,45.156767864174306,7.5,7.5,7.5,7.5
145,exit,73,1631030400000,46609.425594,295875,-1.0056628273814856,8858,46680.66584907628,46678.31859855619,46683.01309959637,10.783657358611956,1.0,10.952067125837722,1.0,11.484528882328965,1.0,0.982073582702538,145.52759165149007,7.5,18.283657358611954,18.452067125837722,18.984528882328966
146,entry,74,1631952000000,48670.644166,33556,0.622224395887165,1431,48628.0348067069,48629.54768418594,48626.52192922786,-1.2583296403672648,1.0,-1.1876620400070856,1.0,-1.0386206494406094,1.0,0.20371326562225786,41.87864014592705,7.5,7.811112197943583,7.811112197943583,7.811112197943583
147,exit,74,1632110400000,45497.218636,45950,1.2916284032032108,2090,45529.75036195913,45532.69073789704,45526.80998602122,-3.0438386215357984,1.0,-2.2866774004532995,1.0,-0.380857417381259,1.0,0.33490839788849935,57.22662086721161,7.5,8.145814201601606,8.145814201601606,8.145814201601606
148,entry,75,1633176000000,47731.155381,24549,0.76443942475453,1061,47675.30566720849,47677.12791137045,47673.48342304653,2.7130407159910885,1.0,2.6677904615628467,1.0,2.1011457223771393,1.0,0.2217107299868372,20.334455453641656,7.5,10.595260428368354,10.550010173940112,9.983365434754406
149,exit,75,1634832000000,62908.244543,130228,7.551641934318905,5722,62924.244942352234,62948.00401069183,62900.48587401263,-6.6724666103770485,1.0,-6.7564581752328206,1.0,-5.88555723515937,1.0,2.069638628265216,174.45552072097632,7.5,11.275820967159452,11.275820967159452,11.275820967159452
150,entry,76,1635120000000,60913.087433,19067,-0.6162164545941059,695,60888.39914066225,60886.52311899003,60890.27516233447,-5.781034733025574,1.0,-5.613499877320314,1.0,-5.374118355309423,1.0,0.3139126846857759,37.42312518567414,7.5,7.5,7.5,7.5
151,exit,76,1635321600000,59890.054997,268400,1.8134305049304908,3560,59921.679501067185,59927.11269114288,59916.24631099149,-5.498655296506773,1.0,-5.395890963374972,1.0,-4.501776306262642,1.0,1.4781400140815235,269.99607624899227,7.5,8.406715252465245,8.406715252465245,8.406715252465245
152,entry,77,1635465600000,60636.491044,26344,-0.7261349387258824,968,60575.61517110605,60573.415867575524,60577.81447463658,-0.10036207060636423,1.0,-0.10036207060636423,1.0,-0.10036207060636423,1.0,0.46784641544468175,71.73431159499793,7.5,7.5,7.5,7.5
153,exit,77,1636185600000,60730.094328,43924,-0.29763413814561546,1185,60783.188080462234,60782.283522872334,60784.09263805214,-2.114956221314644,1.0,-2.2436899986803334,1.0,-2.4449469196355866,1.0,0.21096635002649178,16.28957370213624,7.5,7.5,7.5,7.5
154,entry,78,1636228800000,61236.600704,41875,-0.8347224025120625,1402,61172.460738053676,61169.90763688394,61175.01383922342,0.6610001628167295,1.0,1.6405979277752682,1.0,1.2534587845639464,1.0,0.16661916918611017,24.220588235294642,7.5,8.16100016281673,9.140597927775268,8.753458784563946
155,exit,78,1636588800000,64817.553801,44786,0.04114365909714533,1385,64840.14283427696,64840.27622231359,64840.00944624033,-6.52449479041789,1.0,-5.035155232205634,1.0,-3.7816218816496567,1.0,0.493480213652443,51.379859027255655,7.5,7.520571829548572,7.520571829548572,7.520571829548572
156,entry,79,1636948800000,65778.389088,29635,-0.9953130591509307,1033,65747.54408389033,65744.27211442865,65750.81605335203,-5.277269136353014,1.0,-2.257784692134715,1.0,0.452572520928687,1.0,0.17399392205061,27.521865640919597,7.5,7.5,7.5,7.952572520928687
157,exit,79,1637035200000,60846.507827,122015,-0.9104958449407969,2879,60908.815275155175,60906.04241399376,60911.58813631659,1.744404388875507,1.0,4.922253672750593,1.0,7.669081231414476,1.0,0.4164535727580045,90.14641672958784,7.5,9.244404388875507,12.422253672750593,15.169081231414477
158,entry,80,1640476800000,50450.08227,16634,0.06246436675277759,942,50387.998497197565,50388.15586991847,50387.84112447666,2.31439247760368,1.0,2.2560142757757546,1.0,1.5005459199179503,1.0,0.414523652259451,26.763768052638635,7.5,9.845624660980068,9.787246459152144,9.03177810329434
159,exit,80,1640707200000,48888.544764,54669,1.630467236942844,1414,48941.181852158734,48945.171701836094,48937.19200248137,0.4509014060621053,1.0,0.05145624097241613,1.0,0.05145624097241613,1.0,0.2865101525761265,52.86897564187229,7.5,8.766135024533527,8.366689859443838,8.366689859443838
160,entry,81,1644091200000,41586.455286,22882,8.205666365224781,1003,41569.15226238905,41586.207392116565,41552.097132661525,-6.691438579993828,1.0,-6.471654904187858,1.0,-6.112754842221344,1.0,0.20893363595643266,42.33091175216184,7.5,11.60283318261239,11.60283318261239,11.60283318261239
161,exit,81,1644652800000,42061.846586,31875,-0.09295250619898553,866,42114.91181669268,42114.71608236259,42115.10755102276,2.6677136364903684,1.0,2.178933595163912,1.0,2.088240961431007,1.0,0.20315972028559093,21.38399798169201,7.5,10.167713636490369,9.678933595163912,9.588240961431007
162,entry,82,1644883200000,42578.486574,10703,3.330782743557775,739,42570.98018593048,42578.06992023946,42563.8904516215,-8.109198617462665,1.0,-7.772082978958111,1.0,-7.607833428193971,1.0,0.2579491079041695,15.685170877215391,7.5,9.165391371778888,9.165391371778888,9.165391371778888
163,exit,82,1645113600000,41883.525041,48831,2.710826041492947,1477,41893.43773452331,41899.11602562223,41887.75944342439,-8.448207763268476,1.0,-8.448207763270213,1.0,-8.448207763270213,1.0,0.3810568664205488,62.06013876928671,7.5,8.855413020746473,8.855413020746473,8.855413020746473
164,entry,83,1646150400000,43687.344601,79909,2.5317026784531347,1803,43650.7177480174,43656.24327996935,43645.19221606544,-4.541676583918466,1.0,-5.4490194978722855,1.0,-5.521552198256716,1.0,2.73056719181704,137.55066980038572,7.5,8.765851339226568,8.765851339226568,8.765851339226568
165,exit,83,1646366400000,41408.490432,29168,-1.458503492712781,897,41450.372011489,41447.34923587135,41453.39478710665,0.4097380445113545,1.0,0.8467086564057568,1.0,2.0565298114767456,1.0,0.32755123190882557,47.28941481491233,7.5,7.9097380445113545,8.346708656405756,9.556529811476747
166,entry,84,1647532800000,40839.36876,33524,-0.9515199932583477,1165,40788.628553716844,40786.68799393852,40790.56911349516,2.3985558905191082,1.0,2.69053681466512,1.0,3.391239141955689,1.0,0.1443989138230756,42.08447559995722,7.5,9.89855589051911,10.19053681466512,10.891239141955689
167,exit,84,1648756800000,45536.409415,43736,-0.6914450135482205,1891,45621.28007335568,45619.70284302476,45622.8573036866,0.8414898712487903,1.0,-1.330536680913157,1.0,-1.293708476125094,1.0,0.17681143090841142,38.43929488555758,7.5,8.34148987124879,7.5,7.5
168,entry,85,1648843200000,46408.05327,32454,0.5673275478413489,1202,46350.768688297205,46352.08349169423,46349.453884900184,2.3544889985856217,1.0,0.7627363769609365,1.0,-0.3559377471558161,1.0,0.12036993436089,17.870532501734235,7.5,10.138152772506295,8.546400150881611,7.783663773920674
169,exit,85,1649260800000,44124.202682,59140,-3.7461520732263787,1504,44145.17271440594,44136.903987891594,44153.441440920295,-5.037376097487148,1.0,-5.037376097487148,1.0,-4.559723559975299,1.0,0.20818142019214433,41.70554926387422,7.5,7.5,7.5,7.5
170,entry,86,1658188800000,22455.018188,282771,2.070770798266908,9371,22419.660317007263,22421.981615901837,22417.339018112685,7.7758686308836715,1.0,7.474832477057613,1.0,8.412936942994834,1.0,0.6874078601325432,109.63385491289198,7.5,16.311254030017125,16.010217876191067,16.94832234212829
171,exit,86,1658577600000,22208.055278,227761,1.5144039292092333,8105,22230.472112431693,22232.155408147457,22228.788816715933,-1.1405970759624269,1.0,-0.38851299928375554,1.0,0.17585229298383478,1.0,0.4401504150106882,52.799127920976986,7.5,8.257201964604617,8.257201964604617,8.43305425758845
172,entry,87,1658620800000,22471.034192,82392,0.8857381583375588,1472,22457.834572243723,22458.829160295438,22456.83998419201,-2.9373698792275804,1.0,-2.5744758870664186,1.0,-2.5030632273323095,1.0,0.5134562612293152,91.46344165206594,7.5,7.942869079168779,7.942869079168779,7.942869079168779
173,exit,87,1658793600000,21289.594428,156219,0.35606443189251136,8109,21275.31351055867,21275.69227967959,21274.934741437744,-16.7107536629057,1.0,-16.459025357117607,1.0,-16.24812134723304,1.0,0.5289119434604517,59.8261813874202,7.5,7.6780322159462555,7.6780322159462555,7.6780322159462555
174,entry,88,1658966400000,22977.270049,134407,2.2523045964183837,5652,22979.14193034263,22981.7297316922,22976.554128993055,-10.934599953078822,1.0,-10.766840982803854,1.0,-10.150407122527026,1.0,0.41154134194946,41.28706615814736,7.5,8.626152298209192,8.626152298209192,8.626152298209192
175,exit,88,1659384000000,22932.420369,137428,1.05078831469062,4628,22950.903191708643,22952.109018752915,22949.69736466437,-1.2932108052286762,1.0,-1.484806925871501,1.0,-0.8169135284161576,1.0,0.3119467631522881,29.894304614293574,7.5,8.02539415734531,8.02539415734531,8.02539415734531
176,entry,89,1659542400000,23376.118598,185301,0.6364461575094781,6516,23346.941576725752,23347.684530288556,23346.198623162945,3.5703014420764583,1.0,3.816369496096317,1.0,3.0563987087252116,1.0,0.2989671309269083,35.02058497823417,7.5,11.388524520831197,11.634592574851057,10.874621787479951
177,exit,89,1660060800000,23051.930769,193313,1.0463715747464142,5994,23079.394459382456,23080.60194049869,23078.186978266225,1.8478083679982495,1.0,1.9142104718635675,1.0,2.2345710409043633,1.0,0.2274983105081541,32.938815597652926,7.5,9.870994155371456,9.937396259236774,10.25775682827757
178,entry,90,1660132800000,23145.488141,261899,0.0017740709254594556,6837,23120.394703232865,23120.39675409387,23120.392652371866,1.5493838607379606,1.0,2.1237411540809665,1.0,2.622116534845022,1.0,0.19411999852850403,14.766388084813487,7.5,9.050270896200692,9.624628189543698,10.123003570307752
179,exit,90,1660737600000,23722.909287,294926,0.606866625165592,7241,23740.55120079318,23741.27156820252,23739.83083338384,-1.945457610580423,1.0,-1.8837282536444682,1.0,-1.5460596839076965,1.0,0.23093052520197194,29.321658040956,7.5,7.803433312582796,7.803433312582796,7.803433312582796
180,entry,91,1660752000000,23415.297748,243387,0.1270220090154285,9900,23386.279874328855,23386.428402941507,23386.131345716203,2.674601295827018,1.0,2.9948290502857327,1.0,2.926512317523544,1.0,0.20981599176169138,25.96733897213366,7.5,10.23811230033473,10.558340054793446,10.490023322031258
181,exit,91,1660896000000,21885.468107,427641,0.31053590382047513,12592,21903.05766098515,21903.397745275506,21902.717576694788,-0.6089956250118298,1.0,-0.42882503764537805,1.0,0.18919674496023903,1.0,0.26690713880326966,63.11045356785669,7.5,7.655267951910238,7.655267951910238,7.844464696870476
182,entry,92,1662912000000,21663.717481,236239,0.5147397815720843,8611,21637.449574170165,21638.006456973544,21636.892691366786,2.1237265715112774,1.0,2.281624334818692,1.0,2.29741442174499,1.0,0.1809898472009156,40.165264580013144,7.5,9.88109646229732,10.038994225604736,10.054784312531032
183,exit,92,1663084800000,20808.945437,315853,1.7399514872700204,16091,20804.362677242614,20806.17260633171,20802.552748153514,-12.334735274575381,1.0,-12.019101637402967,1.0,-11.37789712165505,1.0,0.3315016395414529,70.35648406991639,7.5,8.36997574363501,8.36997574363501,8.36997574363501
184,entry,93,1663099200000,20305.179961,245687,1.124185493251965,11660,20292.94590994532,20294.086561715685,20291.805258174954,-3.966315009798351,1.0,-3.346396027373445,1.0,-2.3348979217329497,1.0,0.3326191725951953,41.91986481655969,7.5,8.062092746625982,8.062092746625982,8.062092746625982
185,exit,93,1663257600000,19717.627574,308057,0.6394390417985875,11296,19727.986073427866,19728.616815653437,19727.355331202296,-4.377601798629349,1.0,-3.5387092957237405,1.0,-3.184038142189682,1.0,0.2867557847994027,28.614406674395877,7.5,7.819719520899294,7.819719520899294,7.819719520899294
186,entry,94,1664942400000,20210.855708,109785,0.5120274323995043,2890,20189.4865522264,20190.00343077444,20188.96967367836,0.7749511634967511,1.0,0.831141551416249,1.0,0.5951867481626099,1.0,0.20626289121974145,18.67337785555361,7.5,8.530964879696503,8.587155267616,8.35120046436236
187,exit,94,1665172800000,19439.865545,133715,0.6454974648896201,5290,19463.194331221697,19463.82250335167,19462.566159091723,1.2016096410071615,1.0,-0.23212168990989876,1.0,-0.08987868485951471,1.0,0.2632219726358435,17.38149320539197,7.5,9.024358373451971,7.82274873244481,7.82274873244481
188,entry,95,1666742400000,20099.10404,217993,-0.31752978364742535,6693,20095.624905711386,20095.305857739957,20095.943953682814,-7.68567437008747,1.0,-7.648860381391043,1.0,-7.29238252176537,1.0,0.2158082285759749,36.820717074016585,7.5,7.5,7.5,7.5
189,exit,95,1666944000000,20059.93501,357230,1.1760165578693251,12149,20081.677198615194,20082.858017859962,20080.496379370426,0.7300446024608145,1.0,1.0537126477224872,1.0,1.2862689350666252,1.0,0.2307763556150921,30.776492754504226,7.5,8.818052881395477,9.14172092665715,9.374277214001287
190,entry,96,1667001600000,20612.436988,128047,0.8014678602497245,4687,20590.506384187203,20591.331515641865,20589.681252732546,1.0735277078512229,1.0,0.8592598415358751,1.0,0.5564830432449885,1.0,0.18198415499981657,23.41374205431771,7.5,8.974261637976085,8.759993771660739,8.45721697336985
191,exit,96,1667419200000,20230.434383,455665,1.9121371590423777,17146,20240.425908792076,20242.36103231683,20238.490785267324,-4.8452678194953736,1.0,-4.414256427964095,1.0,-4.029653066419769,1.0,0.21853219169849347,41.77386139943226,7.5,8.456068579521189,8.456068579521189,8.456068579521189
192,entry,97,1667448000000,20330.945708,206968,0.27027271721317253,4475,20313.07814367045,20313.35264721169,20312.803640129205,-1.2102555352808324,1.0,-1.1487021488991567,1.0,-0.8802551831084957,1.0,0.1173427713801411,21.062932340189363,7.5,7.635136358606586,7.635136358606586,7.635136358606586
193,exit,97,1667808000000,20614.470059,444933,0.5011431886589821,19897,20627.38265549818,20627.899519114064,20626.865791882297,-4.128530721911877,1.0,-4.082214457952502,1.0,-4.041538519530748,1.0,0.2382219230602906,52.40429855768147,7.5,7.750571594329491,7.750571594329491,7.750571594329491
194,entry,98,1670371200000,17106.053232,169480,0.32140331292589464,4916,17090.372051061026,17090.646696170843,17090.09740595121,-0.8763926166901366,1.0,-0.6323428603628454,1.0,-0.5010681903392253,1.0,0.14152953674350968,14.236745432010679,7.5,7.6607016564629475,7.6607016564629475,7.6607016564629475
