candidate_id,mechanism_type,representative_config_id,cost_bps_rt,period_start,period_end,cagr,sharpe,max_drawdown,entries,exit_count,final_position_state,exposure,mean_daily_return,segment_days,segment_years,entries_per_year
btcsd_20260318_c1_av4h,base,cfg_001,20,2024-10-01,2026-03-18,0.1539578062421323,0.7590348362616847,0.1863768427696807,11,11,flat,0.26162972213549796,0.0004577709229094649,534,1.463013698630137,7.5187265917602994
btcsd_20260318_c1_av4h,base,cfg_001,50,2024-10-01,2026-03-18,0.1281816244434253,0.6555781440297868,0.21166029774699113,11,11,flat,0.26162972213549796,0.00039611530960130325,534,1.463013698630137,7.5187265917602994
btcsd_20260318_c3_trade4h15m,base,cfg_025,20,2024-10-01,2026-03-18,-0.04423119078382187,-0.05187559296106133,0.37813525209622145,38,38,flat,0.31960673390164446,-3.618130194420069e-05,534,1.463013698630137,25.973782771535582
btcsd_20260318_c3_trade4h15m,base,cfg_025,50,2024-10-01,2026-03-18,-0.11599793348170084,-0.35501959705116076,0.4393824369821472,38,38,flat,0.31960673390164446,-0.0002489736124209816,534,1.463013698630137,25.973782771535582
