trade_id,entry_time,exit_time,entry_ts_ms,exit_ts_ms,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason
1,2019-04-10T20:00:00Z,2019-04-28T04:00:00Z,1554926400000,1556424000000,5170.48,5304.98,0.71155808,94.38,2.60,17.33,vdo_trend_accel,trailing_stop
2,2019-04-29T00:00:00Z,2019-05-17T04:00:00Z,1556496000000,1558065600000,5467.21,7341.74,1.63760969,3065.53,34.29,18.17,vdo_trend_accel,trailing_stop
3,2019-05-17T20:00:00Z,2019-06-04T00:00:00Z,1558123200000,1559606400000,7612.89,8113.23,1.65178056,821.75,6.57,17.17,vdo_dip_buy,trailing_stop
4,2019-06-06T04:00:00Z,2019-06-27T16:00:00Z,1559793600000,1561651200000,7879.00,11826.45,1.69737259,6693.27,50.10,21.50,vdo_trend_accel,trailing_stop
5,2019-07-03T04:00:00Z,2019-07-12T04:00:00Z,1562126400000,1562904000000,11433.57,11186.15,1.36445232,-342.93,-2.16,9.00,vdo_trend_accel,trailing_stop
6,2019-07-18T08:00:00Z,2019-07-23T16:00:00Z,1563436800000,1563897600000,10491.73,9927.61,1.12251309,-637.13,-5.38,5.33,vdo_trend_accel,trailing_stop
7,2019-07-25T04:00:00Z,2019-08-11T00:00:00Z,1564027200000,1565481600000,9867.19,11305.85,1.83546339,2633.35,14.58,16.83,vdo_trend_accel,trailing_stop
8,2019-08-16T16:00:00Z,2019-08-21T16:00:00Z,1565971200000,1566403200000,10325.77,9983.77,2.05233519,-709.06,-3.31,5.00,vdo_trend_accel,emergency_dd
9,2019-08-23T16:00:00Z,2019-08-28T20:00:00Z,1566576000000,1567022400000,10264.51,9682.32,1.78150804,-1043.21,-5.67,5.17,vdo_trend_accel,emergency_dd
10,2019-08-31T00:00:00Z,2019-09-09T04:00:00Z,1567209600000,1568001600000,9634.07,10297.13,2.05986105,1358.39,6.88,9.17,vdo_trend_accel,trailing_stop
11,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,1568246400000,1568865600000,10224.28,9819.75,2.13966205,-872.90,-3.96,7.17,vdo_trend_accel,emergency_dd
12,2019-09-20T00:00:00Z,2019-09-24T00:00:00Z,1568937600000,1569283200000,10148.50,9699.29,1.31810755,-596.59,-4.43,4.00,vdo_trend_accel,emergency_dd
