branch_id,slow_period,fold,cagr,mdd,sharpe,sortino,mar,ulcer_index,n_days,trade_count,win_rate,profit_factor,avg_holding_bars,total_cost,skew,tail_ratio,exposure,mean_MFE_R,median_MFE_R,mean_realized_R,median_realized_R,mean_giveback_R,median_giveback_R,mean_giveback_ratio,median_giveback_ratio,pct_MFE1_loss,pct_MFE1_retained_low,pct_MFE2_retained_low,mean_time_peak_to_exit,exit_reason_mix,top5_pnl_pct,top10_pnl_pct,top10_mean_size,n_partials,partial_frac_of_trades
E3,120,5,-28.787782448051324,16.043711539725457,-1.496799452855018,-0.7877410109827793,-1.7943343332227442,8.668394558801268,182,10,30.0,0.3209,22.3,2495.84,1.1235,0.779,0.2031,2.7108,1.7019,-0.9366,-1.3651,3.6474,3.7384,3.3906,2.0132,57.14,85.71,80.0,36.8,"{'trail_stop': 8, 'ema_cross_down': 2}",37.68,37.68,3231.8929,7,70.0
E3,120,6,-27.24589652972107,20.963858888621022,-1.273303650796404,-0.8378346803223224,-1.2996603666565356,14.591776709726844,183,16,31.25,0.4141,19.8,3700.86,0.5046,0.6051,0.2871,3.1419,1.541,-0.5833,-0.3281,3.7252,3.7657,2.6777,1.2685,50.0,90.0,87.5,38.25,"{'trail_stop': 12, 'ema_cross_down': 4}",43.9,54.46,2004.7281,10,62.5
E3,120,7,2.297901225014587,25.52847980094155,0.2190287142628798,0.20143470365825517,0.09001324179631859,9.273303599783663,181,16,25.0,0.9003,28.9,3621.98,3.0108,1.7249,0.4231,7.3108,1.4831,1.6491,-0.8495,5.6617,3.6581,3.4199,1.7046,63.64,90.91,85.71,42.75,"{'trail_stop': 13, 'ema_cross_down': 3}",703.71,814.56,5313.155,11,68.75
E3,120,8,17.365102592871917,25.52847980094155,0.6892774133995625,0.6734675500096821,0.6802247030875473,15.074380369981544,180,16,31.25,1.2402,34.6,3688.14,2.2845,2.7381,0.5092,8.2881,2.0621,2.3308,-1.2182,5.9574,3.6581,3.9373,1.8207,64.29,78.57,62.5,59.75,"{'trail_stop': 15, 'ema_cross_down': 1}",273.82,382.85,6417.6815,14,87.5
E3,120,9,-12.677918422773915,11.54833529796716,-0.7460488429213138,-0.5505462631295872,-1.0978135026098172,8.093171275649022,182,14,21.43,0.8857,26.8,3129.97,1.8963,2.0455,0.3415,3.9712,2.6326,-0.0299,-1.0784,4.0011,3.2662,3.1672,1.5206,72.73,81.82,75.0,61.71,"{'trail_stop': 11, 'ema_cross_down': 3}",423.67,640.25,2761.836,11,78.57
E3,120,10,53.67121405538322,8.687925009817787,2.010847038780467,2.1012090503923195,6.17767924961738,5.030805412218202,183,16,43.75,3.8338,39.9,3805.13,2.6263,6.0463,0.5779,5.5995,3.4958,1.1065,-0.2082,4.4931,3.2955,1.6854,1.0608,46.15,84.62,84.62,56.75,"{'trail_stop': 13, 'ema_cross_down': 3}",67.0,109.89,6037.2796,13,81.25
E3,120,11,129.11931977373317,16.41720125775502,2.57277804260478,2.631104980937881,7.864880118512335,5.361323373648161,182,17,58.82,3.1841,51.8,4656.47,2.2205,4.8525,0.8024,8.4412,3.5,2.6189,0.0656,5.8223,3.361,2.967,0.9809,28.57,78.57,76.92,50.82,"{'trail_stop': 14, 'ema_cross_down': 3}",71.66,106.71,11206.379,14,82.35
E3,120,12,9.071882152340738,22.09414116321352,0.43017811789112254,0.34086197018913517,0.41060125783233936,14.827226874585817,181,17,52.94,1.2879,37.9,5273.52,3.2541,1.304,0.5907,5.6816,3.2087,0.9729,0.0656,4.7087,3.115,4.4218,0.9809,30.77,84.62,90.0,36.24,"{'trail_stop': 12, 'ema_cross_down': 5}",321.82,347.83,8133.4416,13,76.47
E3,120,13,-4.29233454586293,8.97060052622951,-0.12049558991591326,-0.08021712802337015,-0.47848909705792775,5.495080500432372,182,15,60.0,0.9729,29.6,4634.69,-1.2031,0.5917,0.4044,3.2541,3.2087,0.0288,0.4281,3.2253,3.129,2.7718,0.8907,30.77,84.62,90.0,38.4,"{'trail_stop': 11, 'ema_cross_down': 4}",993.31,1513.35,1769.5893,13,86.67
E3,120,14,67.75688996240817,11.507318587931136,2.064500748019358,2.0480355485162205,5.888156258528509,4.27171538577719,183,14,57.14,3.6025,44.0,4582.96,2.7747,3.0538,0.558,6.451,3.7906,1.5653,0.4816,4.8857,4.7892,1.4963,0.8723,33.33,75.0,66.67,48.57,"{'trail_stop': 11, 'ema_cross_down': 3}",78.36,92.67,8449.7796,12,85.71
E3,120,15,54.34193789255084,9.237487725016058,1.7850814662295993,1.6334753173379892,5.8827615808773785,3.843082861302854,181,14,42.86,2.0207,37.6,5020.14,2.7365,2.3856,0.4826,5.9658,3.2347,1.0044,-0.1502,4.9614,4.7892,6.5092,1.0735,45.45,81.82,75.0,49.43,"{'trail_stop': 12, 'ema_cross_down': 2}",121.1,143.23,8449.7796,11,78.57
E3,120,16,13.929814157875464,10.450104184549735,0.7883386312411753,0.6362971989850498,1.3329832805370887,5.127522104470426,180,11,36.36,1.7205,40.2,4528.04,1.1639,2.2161,0.407,4.93,3.3103,0.6881,-0.2343,4.2419,4.1038,7.5023,1.1403,60.0,80.0,71.43,47.27,"{'trail_stop': 10, 'ema_cross_down': 1}",119.85,204.65,6218.9325,10,90.91
E3,120,17,30.83189733079599,7.974715311632863,1.6378048104709764,1.6154774790365098,3.8662066451226083,4.2104193705415,182,12,50.0,2.4405,52.1,5124.05,1.1984,3.2815,0.5692,6.0869,3.5091,1.1866,0.1944,4.9003,3.9299,1.4038,1.0136,45.45,72.73,62.5,57.67,"{'trail_stop': 11, 'ema_cross_down': 1}",67.14,114.64,6218.9325,11,91.67
E3,120,18,-10.577144368976088,11.851428238496165,-0.8238922678052824,-0.4235520323843669,-0.8924784554336742,7.750750908170054,183,10,40.0,0.5169,35.5,4261.45,0.4086,0.7899,0.3216,4.4812,2.2514,-0.4949,-1.1378,4.9761,4.3461,2.3791,1.7917,42.86,85.71,80.0,51.2,"{'trail_stop': 9, 'ema_cross_down': 1}",63.47,63.47,4131.7573,7,70.0
E3,120,19,-25.591258942148897,14.25480192673173,-2.2289857872648615,-0.9501362038299621,-1.795272854276435,11.284606284639523,141,8,50.0,0.3418,20.8,3262.46,-0.2898,0.4403,0.1937,3.081,1.1742,-1.5245,-0.4625,4.6055,4.9107,6.4734,1.9229,20.0,60.0,66.67,36.5,"{'trail_stop': 6, 'ema_cross_down': 2}",23.8,23.8,2084.7744,4,50.0
E4,120,0,12.270812321359625,33.85910310302588,0.4847596201763002,0.39616320283528594,0.3624080733627885,20.982718294462195,180,21,47.62,1.1124,25.8,4590.16,0.1026,1.1232,0.4991,3.5093,2.249,0.1409,-0.514,3.3684,3.1012,7.2153,1.2517,33.33,53.33,46.15,34.1,"{'trail_stop': 19, 'ema_cross_down': 2}",351.4,502.89,6104.0022,15,71.43
E4,120,1,-21.207478333289863,28.90481368822082,-0.5136272785464026,-0.3129464648854089,-0.7337005718854454,21.00387773873385,182,18,61.11,0.7899,20.7,3844.97,-1.1943,0.4535,0.3388,3.2454,2.5374,-0.1785,0.2816,3.4238,2.8963,7.5167,0.8885,26.67,66.67,61.54,28.22,{'trail_stop': 18},76.53,137.61,2654.6955,15,83.33
E4,120,2,83.57946321629504,9.549743709542192,2.0868606900753375,1.8352068476934338,8.75201112808731,5.380684652366265,183,19,68.42,2.2285,22.4,4287.66,-0.2059,1.1169,0.3859,3.9037,2.6893,0.6907,0.5657,3.213,2.8721,2.1519,0.7896,23.53,58.82,50.0,28.42,{'trail_stop': 19},37.02,64.05,4055.6621,17,89.47
E4,120,3,52.59125014297319,10.127800461514658,1.8295033286266513,1.3245867160320626,5.192761285416156,6.884772904987354,181,14,64.29,2.3705,24.4,3501.34,0.1229,2.0153,0.3132,3.9061,2.5958,0.7846,0.5557,3.1216,2.7977,1.4457,0.8037,30.77,69.23,55.56,30.0,{'trail_stop': 14},46.78,80.94,4055.6621,13,92.86
E4,120,4,7.228245229254071,7.3409942402041795,0.6095178063915501,0.32739085518302524,0.9846411797556495,5.270908823403637,180,8,62.5,1.3967,21.6,2023.66,0.4365,1.5116,0.1593,3.0717,2.3211,0.3202,0.3389,2.7514,2.564,2.0755,0.8615,28.57,85.71,75.0,29.5,"{'trail_stop': 7, 'ema_cross_down': 1}",180.83,180.83,3053.6574,7,87.5
E4,120,5,-22.93828865723604,14.395563421565383,-1.308343482135222,-0.7220592897537313,-1.5934276405516135,7.331239872082583,182,13,38.46,0.5151,16.4,3297.55,1.146,0.8405,0.194,2.4432,1.6904,-0.4776,-0.8275,2.9208,2.5737,2.442,1.5577,44.44,88.89,83.33,28.0,"{'trail_stop': 11, 'ema_cross_down': 2}",65.75,83.58,2780.3284,9,69.23
E4,120,6,-23.739799409233918,21.068888196180968,-1.2251152612475271,-0.8385674107112462,-1.1267703918774932,14.28459667778245,183,20,40.0,0.5733,14.9,4759.14,0.9226,0.5336,0.2708,2.8002,1.7041,-0.302,-0.2042,3.1022,3.1193,2.1313,1.2639,38.46,92.31,88.89,28.8,"{'trail_stop': 16, 'ema_cross_down': 4}",68.98,87.9,2787.4392,13,65.0
E4,120,7,-0.42243098686869374,21.58698509588013,0.11892280017760848,0.10899546852226366,-0.019568781142546607,7.70453204974737,181,22,40.91,1.0052,19.6,5129.84,1.7857,1.3785,0.3956,4.9502,1.7305,0.8334,-0.2021,4.1168,3.1097,2.7023,1.1284,47.06,82.35,70.0,25.82,"{'trail_stop': 19, 'ema_cross_down': 3}",13004.32,14886.98,3316.03,17,77.27
E4,120,8,4.611656368209083,22.575149955484875,0.2985190309717371,0.2848206046808643,0.2042802097573058,14.790362337359495,180,22,36.36,1.0868,21.9,5157.71,1.4256,2.2554,0.4438,5.1094,1.8086,0.9341,-0.7685,4.1752,3.1733,3.6273,1.4141,55.56,72.22,50.0,23.09,"{'trail_stop': 20, 'ema_cross_down': 2}",698.68,903.99,4189.3751,18,81.82
E4,120,9,-20.984807758721978,15.691462306307368,-1.212840446900011,-0.855577438973345,-1.3373392070850456,11.852323823329378,182,18,27.78,0.57,20.0,3953.84,2.1787,1.3748,0.3279,2.6801,1.759,-0.4981,-1.2965,3.1783,2.5053,4.4806,1.5315,58.33,83.33,75.0,26.22,"{'trail_stop': 14, 'ema_cross_down': 4}",77.63,118.07,2948.9778,12,66.67
E4,120,10,51.631117564553165,9.25772631316355,1.9566970410052575,1.9962054149702628,5.577084028843987,4.731191268477899,183,24,54.17,2.4464,27.2,5664.24,2.4092,4.2888,0.5906,4.1362,3.1527,0.7305,0.4502,3.4057,2.6779,2.3158,0.8643,35.0,85.0,82.35,35.5,"{'trail_stop': 21, 'ema_cross_down': 3}",104.78,117.2,4153.2229,20,83.33
E4,120,11,170.31356716190675,10.934152978612177,3.1565190492950905,3.4018397617696867,15.576292694555283,4.271563939596489,182,28,64.29,3.2311,30.6,7822.27,1.8388,3.6964,0.7805,5.3542,3.2541,1.6925,0.6993,3.6617,2.8858,2.1585,0.7988,28.0,76.0,70.0,35.86,"{'trail_stop': 25, 'ema_cross_down': 3}",60.29,79.68,7590.8385,25,89.29
E4,120,12,15.790857012705327,19.353313423793573,0.6214642155121519,0.5058302291891582,0.8159252458181941,12.630237351677618,181,26,53.85,1.2433,22.3,8247.21,2.1766,1.4004,0.5321,3.6189,2.2279,0.3806,0.1244,3.2383,2.7121,4.1492,0.9405,26.32,73.68,69.23,25.08,"{'trail_stop': 21, 'ema_cross_down': 5}",271.67,319.54,6263.3761,19,73.08
E4,120,13,-9.059008114306788,10.80484675927551,-0.36429172890676054,-0.24405681547803557,-0.8384207861652465,6.781387296912119,182,21,52.38,0.6534,17.3,6624.4,-0.5023,0.7138,0.3306,2.3446,1.6902,-0.4052,0.144,2.7498,2.4801,3.5298,0.9494,31.25,68.75,60.0,22.1,"{'trail_stop': 17, 'ema_cross_down': 4}",70.5,96.1,1926.674,16,76.19
E4,120,14,88.36567587725064,12.547752326808737,2.5650157755567977,2.7594703132894165,7.042350978545703,4.147274610904216,183,21,61.9,3.264,27.6,6996.52,1.8958,2.012,0.5245,4.6636,3.5406,1.0679,0.7804,3.5957,2.8019,4.0665,0.7857,27.78,61.11,46.15,32.38,"{'trail_stop': 17, 'ema_cross_down': 4}",65.27,84.6,6475.7324,18,85.71
E4,120,15,63.90018295139499,12.32040672681678,2.020623485889776,1.9741799550875272,5.186531935858002,5.152668684773834,181,22,50.0,1.787,23.0,8334.52,1.7389,1.3533,0.4625,4.1888,2.2314,0.5575,0.0488,3.6313,2.811,7.7477,0.9571,35.29,70.59,58.33,29.82,"{'trail_stop': 18, 'ema_cross_down': 4}",106.22,137.67,6475.7324,17,77.27
E4,120,16,2.4241870383855835,13.49183439340843,0.21871575215177952,0.1753847264905254,0.17967809029511542,7.443772685370314,180,21,52.38,1.0925,19.8,8979.85,0.1512,1.2361,0.3821,3.4422,2.3963,0.2972,0.0112,3.145,2.7194,19.3212,0.9961,35.29,70.59,58.33,35.43,"{'trail_stop': 18, 'ema_cross_down': 3}",524.67,710.43,4220.8694,17,80.95
E4,120,17,8.422444141619101,12.865581005184756,0.5173911921226965,0.488356169287402,0.6546493421653405,7.824588194419067,182,24,50.0,1.1549,24.4,10188.73,0.6738,1.4727,0.5337,3.9947,2.3341,0.4032,-0.2598,3.5915,3.0319,14.2939,1.1074,33.33,72.22,61.54,42.17,"{'trail_stop': 22, 'ema_cross_down': 2}",311.36,455.9,4882.2789,18,75.0
E4,120,18,-18.033535498177145,13.537408762635739,-1.4680148549542635,-0.7924842350476953,-1.3321260969788438,9.526626791368427,183,17,35.29,0.5002,19.7,7045.44,0.7653,0.7922,0.3034,3.3395,1.7856,-0.4862,-1.0999,3.8258,3.09,2.6507,1.5616,45.45,81.82,71.43,34.59,"{'trail_stop': 16, 'ema_cross_down': 1}",53.29,76.79,3815.3338,11,64.71
E4,120,19,-18.7609963401421,11.241521426523537,-1.6415264509006633,-0.6376009968049757,-1.6689018886604547,9.097854864475192,141,9,55.56,0.5243,15.6,3554.84,-0.5359,0.5228,0.1634,3.0511,1.3137,-0.9544,0.4373,4.0055,3.8031,5.6449,0.8566,16.67,50.0,50.0,21.33,"{'trail_stop': 7, 'ema_cross_down': 2}",40.9,40.9,2335.5289,5,55.56
E5,120,0,71.06060303960172,25.243487730880144,1.1581446594044693,1.0433854670346379,2.8150073316799995,18.268094124920683,180,15,33.33,1.9125,44.3,4913.64,2.01,6.7933,0.6123,7.0857,2.0723,3.1458,-0.9115,3.9399,3.5709,1.9344,1.6563,58.33,58.33,44.44,48.0,"{'trail_stop': 13, 'ema_cross_down': 2}",86.46,148.55,25399.2979,0,0.0
E5,120,1,33.3823662877796,17.638736225308815,0.9215725005577176,0.6227034618417646,1.8925599805660196,11.502433152880217,182,10,50.0,1.9076,40.7,3877.94,0.731,2.0345,0.3707,5.16,4.8438,0.8782,0.6821,4.2818,4.0803,2.7413,0.8597,44.44,55.56,50.0,49.2,{'trail_stop': 10},93.77,93.77,13264.0921,0,0.0
E5,120,2,140.1382738873302,17.927774801018437,2.1762314317169493,1.861882879846516,7.81682475615263,8.84476479015307,183,12,50.0,2.5862,39.6,5677.67,1.4766,3.2866,0.4303,6.0987,4.8438,1.7515,0.6018,4.3472,4.249,2.8695,0.8597,40.0,50.0,50.0,38.0,{'trail_stop': 12},73.76,110.45,19967.8089,0,0.0
E5,120,3,55.60490767473956,20.186400022937868,1.4686685185685078,1.1313431707096189,2.7545727624319114,12.580275054539044,181,10,40.0,1.8919,38.3,5221.87,2.0373,3.3026,0.3507,5.2664,2.7119,1.2321,-0.7705,4.0344,4.0802,1.8905,1.2896,55.56,66.67,62.5,44.0,{'trail_stop': 10},128.19,128.19,26671.5257,0,0.0
E5,120,4,-10.647961207337831,12.71871067295094,-0.4696779324765966,-0.22028943338813384,-0.837188727783784,9.87074664472592,180,6,33.33,0.6763,32.2,3017.06,1.7665,1.5821,0.1777,3.2334,2.1353,-0.4703,-1.5159,3.7037,3.6513,2.9602,1.8706,60.0,80.0,66.67,42.0,"{'trail_stop': 5, 'ema_cross_down': 1}",193.37,193.37,10622.1632,0,0.0
E5,120,5,-36.5314969363034,20.779269696403823,-1.6470736503890029,-0.8390770615250058,-1.7580741513079137,11.37832203303739,182,10,20.0,0.2781,22.5,4718.73,1.3198,0.772,0.2049,2.7285,1.7019,-1.1902,-1.7357,3.9187,4.2102,3.2527,2.5064,71.43,85.71,80.0,36.4,"{'trail_stop': 8, 'ema_cross_down': 2}",29.0,29.0,6317.8654,0,0.0
E5,120,6,-35.92213424309154,25.01751002716294,-1.467693879255082,-0.9536300692386572,-1.435879678037056,16.920704546492942,183,16,25.0,0.3378,19.7,6862.97,0.7384,0.5763,0.2853,2.8502,1.8685,-0.8226,-1.0302,3.6728,3.7492,2.504,1.4175,60.0,90.0,87.5,36.0,"{'trail_stop': 12, 'ema_cross_down': 4}",32.83,43.6,4195.8663,0,0.0
E5,120,7,-6.926929112565183,31.528183347955807,-0.019452038212374217,-0.016969238380330324,-0.21970593852862458,12.940929276620942,181,17,23.53,0.8118,26.7,7124.47,3.5903,1.5278,0.4158,6.6982,1.7177,2.2627,-1.3481,4.4355,3.6132,3.3596,1.7733,66.67,91.67,85.71,36.94,"{'trail_stop': 14, 'ema_cross_down': 3}",380.3,409.67,13429.7723,0,0.0
E5,120,8,9.432481892285537,32.197593125701175,0.4242893112455216,0.389797715484657,0.29295611803840765,23.10456532198282,180,17,29.41,1.0871,32.1,7111.85,2.7727,2.8058,0.5028,7.9493,1.874,3.1238,-1.9092,4.8254,4.4567,3.9997,2.1209,66.67,80.0,62.5,54.59,"{'trail_stop': 16, 'ema_cross_down': 1}",743.92,987.53,16549.2942,0,0.0
E5,120,9,-13.187780312057084,16.212156513940023,-0.5436118744093666,-0.3918744280627656,-0.8134500984318509,10.751112371150228,182,13,23.08,0.9173,28.7,5092.3,1.851,2.2773,0.3397,4.1331,2.3913,0.1609,-1.7798,3.9723,3.7222,3.4536,1.8637,70.0,80.0,71.43,58.46,"{'trail_stop': 10, 'ema_cross_down': 3}",604.91,974.6,6577.5024,0,0.0
E5,120,10,81.3975070124689,8.535313790676401,2.0997062782693376,2.1474409451856302,9.536557062657021,5.135866092537234,183,15,33.33,4.4888,42.2,6499.57,2.6327,8.5899,0.5734,5.7962,3.5,1.8618,-0.3757,3.9344,3.5334,1.723,1.126,58.33,83.33,83.33,52.27,"{'trail_stop': 12, 'ema_cross_down': 3}",66.99,113.6,16117.3387,0,0.0
E5,120,11,259.3505398896801,18.236209394504797,3.0232516913567045,3.182450811411667,14.221735135802476,6.0941154051551605,182,17,52.94,3.5452,50.6,9129.02,2.2559,5.201,0.7832,8.4412,3.5,3.9806,0.1083,4.4606,3.5334,2.9821,0.9802,35.71,71.43,69.23,45.88,"{'trail_stop': 14, 'ema_cross_down': 3}",68.15,97.69,31428.1232,0,0.0
E5,120,12,27.70484365273287,24.377330037513467,0.7930740700950947,0.6477663895287531,1.136500330844223,16.579219370946344,181,18,50.0,1.4862,34.5,11964.18,3.6638,1.6965,0.5687,5.2604,2.9086,1.5177,-0.096,3.7427,3.2077,4.4992,1.0309,25.0,75.0,80.0,26.44,"{'trail_stop': 13, 'ema_cross_down': 5}",222.25,249.99,24659.712,0,0.0
E5,120,13,-14.082268108310735,15.6838608862771,-0.47929871395494805,-0.32614225378692796,-0.8978827477762373,8.730675465569963,182,16,43.75,0.6188,27.1,10575.62,0.2892,0.8146,0.3944,2.932,3.0287,-0.1921,-0.2088,3.124,3.3766,3.005,1.0598,41.67,83.33,90.0,30.5,"{'trail_stop': 12, 'ema_cross_down': 4}",74.24,110.37,4874.7588,0,0.0
E5,120,14,95.87610303165025,12.349964275017633,2.0703671803069117,2.104983067538494,7.763269665937018,5.268044555926599,183,16,50.0,3.3016,38.2,11458.7,2.4779,3.2265,0.5543,5.6107,3.7906,1.7165,0.0873,3.8941,3.9709,1.4302,0.9789,42.86,71.43,60.0,44.25,"{'trail_stop': 13, 'ema_cross_down': 3}",62.76,84.03,21622.9916,0,0.0
E5,120,15,73.96174711921783,13.088461211496504,1.7558223567644158,1.6179229332059542,5.65091235127412,6.535361532233773,181,17,41.18,2.0866,30.9,13578.4,2.6207,2.3418,0.4808,4.9997,3.8828,1.0582,-0.2929,3.9415,4.1038,5.5076,1.1928,50.0,78.57,70.0,43.29,"{'trail_stop': 15, 'ema_cross_down': 2}",89.8,120.22,21622.9916,0,0.0
E5,120,16,15.17662796786745,11.354350220290222,0.6808861584353981,0.5454871338979501,1.3366355338191718,6.033524951300483,180,13,38.46,1.5837,34.2,12114.18,1.4311,2.3198,0.4098,4.312,3.8828,0.5289,-0.2929,3.7831,3.7344,6.4962,1.1928,58.33,83.33,77.78,38.77,"{'trail_stop': 12, 'ema_cross_down': 1}",118.93,221.21,16299.6713,0,0.0
E5,120,17,34.92445108960589,11.404376170258068,1.3215025383343015,1.2888601652964997,3.0623727741186557,6.6413330862734545,182,14,50.0,1.9991,44.9,13678.89,1.219,3.1377,0.5719,5.3164,3.8209,1.0801,0.0605,4.2363,4.2904,1.3947,1.0787,46.15,76.92,70.0,50.29,"{'trail_stop': 13, 'ema_cross_down': 1}",64.99,120.88,16299.6713,0,0.0
E5,120,18,-7.818719877749336,12.673978715860834,-0.4412227142553226,-0.25253714002378985,-0.6169112362453797,8.92944281546775,183,11,36.36,0.6543,31.9,10721.25,1.3853,1.3304,0.3179,4.2171,2.9533,-0.2594,-1.3578,4.4765,4.4273,2.2395,1.5002,50.0,75.0,66.67,48.36,"{'trail_stop': 10, 'ema_cross_down': 1}",114.26,166.97,10008.2049,0,0.0
E5,120,19,-18.021025062520845,12.50075699694001,-1.2568366244127116,-0.5802811816490863,-1.4415947023793927,10.279263058976504,141,8,50.0,0.4994,20.0,7512.98,0.0349,0.6929,0.1867,3.0889,1.1742,-0.8507,-0.27,3.9395,4.5688,4.1773,1.8787,20.0,60.0,66.67,33.0,"{'trail_stop': 6, 'ema_cross_down': 2}",48.53,48.53,6318.3416,0,0.0
E0,144,0,56.88852275510905,35.47952501458642,1.0119321878234768,0.9707872624082357,1.6034183865686171,17.49549467373509,180,15,33.33,1.8607,49.0,3952.35,2.4763,6.0678,0.6768,7.6815,1.5826,3.2611,-0.9416,4.4204,3.3039,3.3149,2.2617,50.0,50.0,28.57,54.93,"{'trail_stop': 12, 'ema_cross_down': 3}",87.27,153.01,20440.8597,0,0.0
E0,144,1,-4.345923487128244,20.89346757282512,0.08405926716803204,0.05766370421200803,-0.20800393577467852,14.132374692494453,182,11,45.45,1.3612,38.9,3329.57,1.1983,1.8798,0.3898,3.9786,4.7226,0.3733,-0.4313,3.6052,3.9699,1.9475,1.0656,37.5,62.5,50.0,48.73,"{'trail_stop': 9, 'ema_cross_down': 2}",183.77,258.13,6708.4838,0,0.0
E0,144,2,87.54205382915039,17.90019708414836,1.6401975684645869,1.3916929132519007,4.890563685841975,9.597639567505716,183,12,41.67,2.3192,39.2,4137.16,1.8383,3.5609,0.4257,5.2803,3.6624,1.388,-0.4868,3.8923,4.021,2.0069,1.137,44.44,66.67,62.5,41.0,"{'trail_stop': 10, 'ema_cross_down': 2}",92.2,140.49,13893.7749,0,0.0
E0,144,3,31.400413247414782,25.573812546947693,0.9717397075603105,0.7259919013818231,1.2278346527241795,13.880824434196319,181,10,30.0,1.484,36.5,3675.95,2.0666,2.3906,0.3342,5.0378,2.7119,1.0225,-0.6289,4.0153,4.0395,2.2376,1.2896,57.14,57.14,57.14,47.6,"{'trail_stop': 9, 'ema_cross_down': 1}",206.41,206.41,18236.048,0,0.0
E0,144,4,-23.06449240658086,17.646817301406138,-1.224286951286573,-0.5384889608798695,-1.3070057910523634,12.507813559558844,180,6,16.67,0.3649,31.3,2063.92,1.049,0.7097,0.1731,2.9442,2.1031,-0.9351,-1.3411,3.8792,4.0395,3.0426,2.3032,75.0,75.0,66.67,48.67,"{'trail_stop': 5, 'ema_cross_down': 1}",57.46,57.46,5097.1534,0,0.0
E0,144,5,-36.55930767627253,20.796568737871944,-1.5988698783648072,-0.8384448212516251,-1.7579490221238077,10.536696231805381,182,10,30.0,0.2704,21.7,3156.21,0.9994,0.628,0.1976,2.4702,1.4632,-1.2616,-1.2636,3.7318,3.7546,3.3982,2.808,57.14,85.71,75.0,38.0,"{'trail_stop': 8, 'ema_cross_down': 2}",29.78,29.78,4286.0985,0,0.0
E0,144,6,-33.31401987062564,24.313008579984373,-1.3304524086474994,-0.8036220137775976,-1.370213799786643,17.74034273983607,183,13,30.77,0.3332,21.2,3811.85,0.4365,0.5105,0.2491,3.0408,2.0193,-0.9121,-0.7936,3.9528,3.8852,2.9647,1.2403,55.56,88.89,85.71,41.54,"{'trail_stop': 11, 'ema_cross_down': 2}",36.27,41.57,2455.9388,0,0.0
E0,144,7,32.04917338066879,24.267255468712346,0.9716929122149273,0.8825711469929249,1.320675649621344,9.456981605320758,181,15,26.67,1.3102,29.5,4465.42,3.0221,2.7598,0.4048,7.7375,2.2503,3.1766,-0.4416,4.561,3.8852,3.4485,1.2403,60.0,80.0,75.0,42.67,"{'trail_stop': 12, 'ema_cross_down': 3}",318.12,407.31,10877.2822,0,0.0
E0,144,8,47.584382424846105,24.267255468712346,1.2318917652667647,1.2321051788440904,1.9608473024976565,13.866654159310784,180,17,35.29,1.5603,33.5,5333.28,2.7936,2.3649,0.5249,7.7776,2.3913,3.4513,-0.4345,4.3263,3.6968,3.3664,1.4581,50.0,66.67,60.0,55.29,"{'trail_stop': 14, 'ema_cross_down': 3}",154.69,198.05,10877.2822,0,0.0
E0,144,9,-21.1172464378903,16.46941780327058,-1.0427261809358284,-0.7354318586344487,-1.2822096500397684,10.634341185438597,182,13,23.08,0.6823,30.3,3999.75,1.1498,1.6177,0.3588,3.4409,2.8738,-0.4033,-1.5663,3.8443,3.6968,3.0417,1.9046,66.67,77.78,75.0,69.54,"{'trail_stop': 10, 'ema_cross_down': 3}",92.09,177.83,3562.3132,0,0.0
E0,144,10,60.9123897760911,13.326428456817329,1.6680969598660418,1.6600130479147701,4.570796292005041,7.822668566568025,183,16,31.25,2.7048,41.0,5203.5,2.7724,6.0205,0.5942,6.7333,3.2906,2.2009,-0.4761,4.5324,3.6327,1.7985,1.2464,61.54,84.62,83.33,59.75,"{'trail_stop': 13, 'ema_cross_down': 3}",86.36,141.2,12286.2431,0,0.0
E0,144,11,250.56300803277267,21.18515570064946,2.864163327489159,2.926840869088032,11.827291315356787,6.4771095180866896,182,16,43.75,4.5211,54.6,6171.06,2.3278,8.8235,0.796,10.1131,3.5038,4.858,-0.0832,5.2551,3.6327,1.1824,1.0261,50.0,78.57,76.92,49.25,"{'trail_stop': 14, 'ema_cross_down': 2}",69.51,100.96,24121.1554,0,0.0
E0,144,12,44.16137526750204,21.18515570064946,1.054600477197967,0.8788627791458096,2.0845433421170565,13.098784356197399,181,15,40.0,1.8707,44.3,7439.44,3.4008,2.6889,0.609,6.2596,3.4083,1.7532,-0.1901,4.5064,3.4743,2.5912,1.1848,50.0,75.0,66.67,36.0,"{'trail_stop': 13, 'ema_cross_down': 2}",161.33,189.29,19484.7353,0,0.0
E0,144,13,-9.571792557762237,18.020934305975935,-0.2816231041573518,-0.20312072633149428,-0.5311485184532373,8.564902324856725,182,14,42.86,0.7672,33.8,7131.96,0.3146,1.1238,0.4308,3.2478,2.7287,-0.2042,-0.4711,3.452,3.4177,2.7048,1.2841,45.45,72.73,62.5,39.71,"{'trail_stop': 12, 'ema_cross_down': 2}",120.58,224.74,5364.6094,0,0.0
