label,trade_id,entry_time,exit_time,entry_price,exit_price,qty,pnl,return_pct,days_held,entry_reason,exit_reason,regime
candidate,17,1589731200000,1591257600000,9651.729611,9639.942822,1.14965482,-30.174649,-0.122121,17.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,18,1591315200000,1596542400000,9632.359877,11106.794869,1.16547302,1698.997205,15.3071,60.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,19,1597032000000,1599336000000,11901.797458,9946.705829,1.06153089,-2091.228254,-16.42686,26.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,20,1599393600000,1600704000000,10303.577992,10408.353835,1.0486619,93.502168,1.016888,15.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,21,1601107200000,1603958400000,10734.24594,13125.734415,1.01669493,2411.396906,22.279054,33.0,vdo_trend,trailing_stop,AnalyticalRegime.CHOP
candidate,22,1604131200000,1606377600000,13911.861241,17593.313483,0.94266959,3445.516051,26.462687,26.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,23,1606564800000,1607472000000,18056.435675,18305.790471,0.89531174,198.666194,1.380975,10.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,24,1607745600000,1610352000000,18473.044316,34337.886343,0.88363431,13973.205465,85.881037,30.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,25,1610553600000,1611115200000,36457.727358,35027.436276,0.53976045,-800.3742,-3.923149,6.5,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,26,1611374400000,1614052800000,37143.284455,51848.842245,0.64203863,9391.602747,39.591431,31.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,27,1614643200000,1615867200000,51693.478504,54218.400908,0.70951875,1733.776335,4.884412,14.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,28,1616256000000,1618675200000,58224.589924,60204.400416,0.65213016,1232.202474,3.4003,28.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,29,1619323200000,1620172800000,51496.377921,53151.858251,0.75748127,1193.603031,3.214751,9.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,30,1620302400000,1620936000000,58046.002497,48521.412172,0.22833896,-2191.454067,-16.408693,7.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,31,1621497600000,1621785600000,39661.318726,33283.111909,0.21059398,-1353.725816,-16.081681,3.333333,vdo_trend_accel,fixed_stop,AnalyticalRegime.SHOCK
candidate,32,1627689600000,1629345600000,42568.051804,44002.934042,0.34819467,476.635966,3.370796,19.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,33,1629403200000,1629979200000,47483.646887,46789.075809,0.69291522,-529.910165,-1.462758,6.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,34,1630080000000,1631073600000,48682.31968,46403.961213,0.78105169,-1833.881581,-4.680053,11.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,35,1631347200000,1632124800000,45089.025231,44785.191198,0.25902064,-96.09972,-0.673854,9.0,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,36,1632326400000,1634860800000,43681.694495,62130.972398,0.8354378,15335.364219,42.235719,29.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,37,1635134400000,1636718400000,62640.032749,63689.452748,0.80944522,772.11832,1.675318,18.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,38,1636963200000,1638604800000,59641.619609,47195.519061,0.84872548,-10623.40678,-20.868146,19.0,vdo_trend,fixed_stop,AnalyticalRegime.BULL
candidate,39,1639267200000,1641528000000,49337.133612,41761.317341,0.82438714,-6297.046759,-15.355201,26.166667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,40,1680163200000,1681718400000,28450.395487,29808.46916,1.23009822,1615.562995,4.773479,18.0,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,41,1681819200000,1688803200000,29137.093656,30163.174188,1.27796938,1253.478086,3.521561,80.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,42,1688918400000,1692374400000,30609.87877,25975.99451,1.25701916,-5873.859778,-15.138525,40.0,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,43,1692460800000,1693512000000,26170.624153,26136.633751,1.28546409,-94.089998,-0.12988,12.166667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,44,1696219200000,1699963200000,29093.859936,36222.919895,1.11314186,7875.17321,24.503658,43.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,45,1700064000000,1702324800000,37188.740182,40739.220205,1.06189314,3705.339325,9.547191,26.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,46,1702483200000,1705118400000,42363.584212,42567.340712,1.05757549,147.960616,0.480971,30.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,47,1705420800000,1708732800000,40830.219405,50693.418536,1.1029383,10794.63251,24.156616,38.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,48,1708833600000,1709668800000,54375.582707,61349.584373,0.93556368,6438.528002,12.825613,9.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,49,1710806400000,1712044800000,67358.893718,66389.061114,0.8818099,-943.021791,-1.439799,14.333333,vdo_trend,trailing_stop,AnalyticalRegime.SHOCK
candidate,50,1712246400000,1714550400000,69440.714094,57442.514375,0.84960973,-10266.992859,-17.278336,26.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,51,1714665600000,1715241600000,61905.687003,61191.922153,0.78344993,-631.11023,-1.152988,6.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,52,1715328000000,1716494400000,63403.457331,67132.79682,0.76214201,2765.539197,5.881918,13.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,53,1716825600000,1720065600000,69606.74116,59042.912776,0.72650961,-7739.065744,-15.176444,37.5,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,54,1720281600000,1721880000000,58719.360819,64029.502443,0.71318135,3718.597004,9.043255,18.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,55,1721980800000,1722830400000,67693.200232,53836.992603,0.6453617,-8994.382182,-20.469128,9.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,56,1722916800000,1724025600000,57036.68556,58368.937257,0.66220804,824.249221,2.33578,12.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,57,1724126400000,1724774400000,60742.621679,61647.436297,0.55835656,453.577303,1.489588,7.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,58,1725062400000,1727712000000,60858.558287,63497.87447,0.63939249,1626.658851,4.336804,30.666667,vdo_trend,trailing_stop,AnalyticalRegime.CHOP
candidate,59,1728028800000,1729684800000,62461.111806,66347.602604,0.66360035,2513.034205,6.222257,19.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,60,1729800000000,1730448000000,67720.653735,69204.443618,0.63285737,873.33255,2.191045,7.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,61,1730692800000,1732464000000,70403.880624,95805.642455,0.61225762,15464.435736,36.080059,20.5,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,62,1732723200000,1733774400000,96238.88807,96973.283938,0.59224046,348.791692,0.763097,12.166667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,63,1733932800000,1734566400000,101573.637407,100103.831041,0.58236972,-943.416881,-1.447035,7.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,64,1734825600000,1736280000000,95941.753766,96355.562123,0.61127381,164.600764,0.431312,16.833333,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,65,1736539200000,1737633600000,96062.728526,101842.580986,0.60321646,3394.352452,6.016748,12.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,66,1737734400000,1740470400000,105225.295224,89230.71232,0.58011421,-9356.330778,-15.200321,31.666667,vdo_trend_accel,fixed_stop,AnalyticalRegime.CHOP
candidate,67,1740542400000,1741075200000,87453.660034,83103.234397,0.59497061,-2662.541352,-4.97455,6.166667,vdo_dip_buy,trailing_stop,AnalyticalRegime.NEUTRAL
candidate,68,1741176000000,1744012800000,89626.293283,75050.902772,0.56971499,-8367.954966,-16.262405,32.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
candidate,69,1745208000000,1746403200000,88259.020888,94183.355959,0.47199564,2729.579137,6.712441,13.833333,vdo_trend_accel,trailing_stop,AnalyticalRegime.CHOP
candidate,70,1746561600000,1748174400000,96444.429154,107152.756825,0.4654448,4909.324889,11.103106,18.666667,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,71,1748880000000,1752566400000,105203.711473,116662.380065,0.47894277,5404.234606,10.891886,42.666667,vdo_trend,trailing_stop,AnalyticalRegime.BULL
candidate,72,1753084800000,1760112000000,118895.179204,118900.000765,0.45412753,-78.804042,0.004055,81.333333,vdo_trend_accel,trailing_stop,AnalyticalRegime.BULL
candidate,73,1760284800000,1763121600000,113417.281716,96071.306592,0.47227806,-8260.181955,-15.293944,32.833333,vdo_trend_accel,fixed_stop,AnalyticalRegime.BULL
