candidate_trade_id,baseline_trade_id,side,candidate_entry_ts,baseline_entry_ts,candidate_exit_ts,baseline_exit_ts,entry_ts_delta_ms,entry_ts_delta_bars,candidate_return_pct,baseline_return_pct,delta_return_pct,candidate_pnl_usd,baseline_pnl_usd,delta_pnl,candidate_fees_usd,baseline_fees_usd,delta_fees_usd,candidate_entry_reason,baseline_entry_reason,candidate_exit_reason,baseline_exit_reason,candidate_max_exposure_during_trade,baseline_max_exposure_during_trade,candidate_exposure_at_entry,baseline_exposure_at_entry,candidate_exposure_at_exit,baseline_exposure_at_exit,candidate_win,baseline_win
11,11,long,2019-08-31T00:00:00Z,2019-08-31T00:00:00Z,2019-09-09T04:00:00Z,2019-09-09T04:00:00Z,0,0.0,6.722924,6.722924,0.0,1167.315533,1167.315533,0.0,55.153919,55.153919,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,1.0,1.0,0.350983,0.350983,0.0,0.0,1,1
12,12,long,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,2019-09-19T04:00:00Z,2019-09-19T04:00:00Z,0,0.0,-4.216064,-4.216064,0.0,-810.574311,-810.574311,0.0,54.600991,54.600991,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.982557,0.982557,0.349304,0.349304,0.0,0.0,0,0
13,13,long,2019-09-23T00:00:00Z,2019-09-23T00:00:00Z,2019-09-24T20:00:00Z,2019-09-24T20:00:00Z,0,0.0,-16.779707,-16.779707,0.0,-1072.897419,-1072.897419,0.0,17.442942,17.442942,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.349221,0.349221,0.349221,0.349221,0.0,0.0,0,0
14,14,long,2019-09-26T20:00:00Z,2019-09-26T20:00:00Z,2019-10-14T12:00:00Z,2019-10-14T12:00:00Z,0,0.0,2.734199,2.734199,0.0,373.70323,373.70323,0.0,44.046253,44.046253,0.0,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.859766,0.859766,0.151462,0.151462,0.0,0.0,1,1
15,15,long,2019-11-02T00:00:00Z,2019-11-02T00:00:00Z,2019-11-15T16:00:00Z,2019-11-15T16:00:00Z,0,0.0,-8.681892,-8.681892,0.0,-1336.593792,-1336.593792,0.0,43.494452,43.494452,0.0,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.874435,0.874435,0.291665,0.291665,0.0,0.0,0,0
16,16,long,2020-01-17T08:00:00Z,2020-01-17T08:00:00Z,2020-02-16T20:00:00Z,2020-02-16T20:00:00Z,0,0.0,6.053488,6.053488,0.0,903.336015,903.336015,0.0,47.367487,47.367487,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.962369,0.962369,0.098647,0.098647,0.0,0.0,1,1
17,17,long,2020-02-18T16:00:00Z,2020-02-18T16:00:00Z,2020-02-26T08:00:00Z,2020-02-26T08:00:00Z,0,0.0,-7.027521,-7.027521,0.0,-1209.847453,-1209.847453,0.0,48.86311,48.86311,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,1.0,1.0,0.297925,0.297925,0.0,0.0,0,0
18,18,long,2020-02-29T00:00:00Z,2020-02-29T00:00:00Z,2020-03-08T12:00:00Z,2020-03-08T12:00:00Z,0,0.0,0.22314,0.22314,0.0,10.944998,10.944998,0.0,45.150235,45.150235,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.962424,0.962424,0.332209,0.332209,0.0,0.0,1,1
19,19,long,2020-03-11T04:00:00Z,2020-03-11T04:00:00Z,2020-03-12T08:00:00Z,2020-03-12T08:00:00Z,0,0.0,-6.940866,-6.940866,0.0,-599.721088,-599.721088,0.0,24.528433,24.528433,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.532637,0.532637,0.348496,0.348496,0.0,0.0,0,0
20,20,long,2020-05-01T08:00:00Z,2020-05-01T08:00:00Z,2020-05-10T04:00:00Z,2020-05-10T04:00:00Z,0,0.0,-6.189175,-6.189175,0.0,-84.695368,-84.695368,0.0,3.889849,3.889849,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.095623,0.095623,0.05802,0.05802,0.0,0.0,0,0
21,21,long,2020-05-17T16:00:00Z,2020-05-17T16:00:00Z,2020-05-20T16:00:00Z,2020-05-20T16:00:00Z,0,0.0,-4.530217,-4.530217,0.0,-490.015301,-490.015301,0.0,30.742952,30.742952,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.700201,0.700201,0.349108,0.349108,0.0,0.0,0,0
22,22,long,2020-05-23T04:00:00Z,2020-05-23T04:00:00Z,2020-06-04T08:00:00Z,2020-06-04T08:00:00Z,0,0.0,5.106567,5.106567,0.0,680.237865,680.237865,0.0,42.288505,42.288505,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.956892,0.956892,0.297409,0.297409,0.0,0.0,1,1
23,23,long,2020-06-05T00:00:00Z,2020-06-05T00:00:00Z,2020-06-27T20:00:00Z,2020-06-27T20:00:00Z,0,0.0,-7.307089,-7.307089,0.0,-1094.621318,-1094.621318,0.0,42.490358,42.490358,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.974211,0.974211,0.293644,0.293644,0.0,0.0,0,0
24,24,long,2020-06-29T20:00:00Z,2020-06-29T20:00:00Z,2020-08-03T00:00:00Z,2020-08-03T00:00:00Z,0,0.0,20.259938,20.259938,0.0,2730.917459,2730.917459,0.0,44.934656,44.934656,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.97922,0.97922,0.296203,0.296203,0.0,0.0,1,1
25,25,long,2020-08-10T04:00:00Z,2020-08-10T04:00:00Z,2020-08-22T00:00:00Z,2020-08-22T00:00:00Z,0,0.0,-3.25048,-3.25048,0.0,-530.698969,-530.698969,0.0,46.124967,46.124967,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.938767,0.938767,0.349538,0.349538,0.0,0.0,0,0
26,26,long,2020-08-24T08:00:00Z,2020-08-24T08:00:00Z,2020-09-03T16:00:00Z,2020-09-03T16:00:00Z,0,0.0,-9.003706,-9.003706,0.0,-1378.628866,-1378.628866,0.0,43.212347,43.212347,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.93667,0.93667,0.294073,0.294073,0.0,0.0,0,0
27,27,long,2020-09-06T08:00:00Z,2020-09-06T08:00:00Z,2020-09-21T16:00:00Z,2020-09-21T16:00:00Z,0,0.0,1.536935,1.536935,0.0,193.952168,193.952168,0.0,42.345478,42.345478,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.954594,0.954594,0.351106,0.351106,0.0,0.0,1,1
28,28,long,2020-09-26T08:00:00Z,2020-09-26T08:00:00Z,2020-10-29T08:00:00Z,2020-10-29T08:00:00Z,0,0.0,22.279054,22.279054,0.0,3215.991699,3215.991699,0.0,48.528651,48.528651,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.981673,0.981673,0.255236,0.255236,0.0,0.0,1,1
29,29,long,2020-10-31T08:00:00Z,2020-10-31T08:00:00Z,2020-11-26T08:00:00Z,2020-11-26T08:00:00Z,0,0.0,26.462687,26.462687,0.0,4595.158511,4595.158511,0.0,59.412642,59.412642,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.975806,0.975806,0.297919,0.297919,0.0,0.0,1,1
30,30,long,2020-11-28T12:00:00Z,2020-11-28T12:00:00Z,2020-12-09T00:00:00Z,2020-12-09T00:00:00Z,0,0.0,1.380975,1.380975,0.0,264.953824,264.953824,0.0,65.127173,65.127173,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.955118,0.955118,0.355004,0.355004,0.0,0.0,1,1
31,31,long,2020-12-12T04:00:00Z,2020-12-12T04:00:00Z,2021-01-11T08:00:00Z,2021-01-11T08:00:00Z,0,0.0,85.881037,85.881037,0.0,18635.55214,18635.55214,0.0,93.354201,93.354201,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.977525,0.977525,0.351535,0.351535,0.0,0.0,1,1
32,32,long,2021-01-13T16:00:00Z,2021-01-13T16:00:00Z,2021-01-20T04:00:00Z,2021-01-20T04:00:00Z,0,0.0,-3.923149,-3.923149,0.0,-1067.429744,-1067.429744,0.0,77.18883,77.18883,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.638102,0.638102,0.112284,0.112284,0.0,0.0,0,0
33,33,long,2021-01-23T04:00:00Z,2021-01-23T04:00:00Z,2021-02-23T04:00:00Z,2021-02-23T04:00:00Z,0,0.0,39.591431,39.591431,0.0,12525.236468,12525.236468,0.0,114.301051,114.301051,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.853061,0.853061,0.092899,0.092899,0.0,0.0,1,1
34,34,long,2021-03-02T00:00:00Z,2021-03-02T00:00:00Z,2021-03-16T04:00:00Z,2021-03-16T04:00:00Z,0,0.0,4.884412,4.884412,0.0,2312.273972,2312.273972,0.0,150.330129,150.330129,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.936963,0.936963,0.114735,0.114735,0.0,0.0,1,1
35,35,long,2021-03-20T16:00:00Z,2021-03-20T16:00:00Z,2021-04-17T16:00:00Z,2021-04-17T16:00:00Z,0,0.0,3.4003,3.4003,0.0,1643.343291,1643.343291,0.0,154.500465,154.500465,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.926996,0.926996,0.293564,0.293564,0.0,0.0,1,1
36,36,long,2021-04-25T04:00:00Z,2021-04-25T04:00:00Z,2021-05-05T00:00:00Z,2021-05-05T00:00:00Z,0,0.0,3.214751,3.214751,0.0,1591.864629,1591.864629,0.0,158.577398,158.577398,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.92811,0.92811,0.255382,0.255382,0.0,0.0,1,1
37,37,long,2021-05-06T12:00:00Z,2021-05-06T12:00:00Z,2021-05-13T20:00:00Z,2021-05-13T20:00:00Z,0,0.0,-16.408693,-16.408693,0.0,-2922.661993,-2922.661993,0.0,48.679032,48.679032,0.0,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.308525,0.308525,0.300275,0.300275,0.0,0.0,0,0
38,38,long,2021-05-20T08:00:00Z,2021-05-20T08:00:00Z,2021-05-23T16:00:00Z,2021-05-23T16:00:00Z,0,0.0,-16.081681,-16.081681,0.0,-1805.414519,-1805.414519,0.0,30.730921,30.730921,0.0,vdo_trend_accel,vdo_trend_accel,fixed_stop,fixed_stop,0.192425,0.192425,0.096023,0.096023,0.0,0.0,0,0
39,39,long,2021-07-31T00:00:00Z,2021-07-31T00:00:00Z,2021-08-19T04:00:00Z,2021-08-19T04:00:00Z,0,0.0,3.370796,3.370796,0.0,635.671924,635.671924,0.0,60.302034,60.302034,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.397487,0.397487,0.090656,0.090656,0.0,0.0,1,1
40,40,long,2021-08-19T20:00:00Z,2021-08-19T20:00:00Z,2021-08-26T12:00:00Z,2021-08-26T12:00:00Z,0,0.0,-1.462758,-1.462758,0.0,-706.72177,-706.72177,0.0,130.678346,130.678346,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.821726,0.821726,0.29369,0.29369,0.0,0.0,0,0
41,41,long,2021-08-27T16:00:00Z,2021-08-27T16:00:00Z,2021-09-08T04:00:00Z,2021-09-08T04:00:00Z,0,0.0,-4.680053,-4.680053,0.0,-2445.78067,-2445.78067,0.0,148.571367,148.571367,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.95657,0.95657,0.318998,0.318998,0.0,0.0,0,0
42,42,long,2021-09-11T08:00:00Z,2021-09-11T08:00:00Z,2021-09-20T08:00:00Z,2021-09-20T08:00:00Z,0,0.0,-0.673854,-0.673854,0.0,-128.164675,-128.164675,0.0,46.570079,46.570079,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.323302,0.323302,0.309214,0.309214,0.0,0.0,0,0
43,43,long,2021-09-22T16:00:00Z,2021-09-22T16:00:00Z,2021-09-29T00:00:00Z,2021-09-29T00:00:00Z,0,0.0,-6.179493,-6.179493,0.0,-3027.140173,-3027.140173,0.0,139.248674,139.248674,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.947911,0.947911,0.308416,0.308416,0.0,0.0,0,0
44,44,long,2021-10-01T08:00:00Z,2021-10-01T08:00:00Z,2021-10-22T00:00:00Z,2021-10-22T00:00:00Z,0,0.0,29.373973,29.373973,0.0,13265.525663,13265.525663,0.0,156.414094,156.414094,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.96974,0.96974,0.363741,0.363741,0.0,0.0,1,1
45,45,long,2021-10-25T04:00:00Z,2021-10-25T04:00:00Z,2021-11-12T12:00:00Z,2021-11-12T12:00:00Z,0,0.0,1.675318,1.675318,0.0,880.602129,880.602129,0.0,174.936053,174.936053,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.957771,0.957771,0.302774,0.302774,0.0,0.0,1,1
46,46,long,2021-11-15T08:00:00Z,2021-11-15T08:00:00Z,2021-12-04T00:00:00Z,2021-12-04T00:00:00Z,0,0.0,-10.217961,-10.217961,0.0,-5976.726692,-5976.726692,0.0,164.345915,164.345915,0.0,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.939122,0.939122,0.255607,0.255607,0.0,0.0,0,0
47,47,long,2021-12-12T00:00:00Z,2021-12-12T00:00:00Z,2021-12-13T16:00:00Z,2021-12-13T16:00:00Z,0,0.0,-4.591497,-4.591497,0.0,-2034.027916,-2034.027916,0.0,125.92369,125.92369,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.773771,0.773771,0.349918,0.349918,0.0,0.0,0,0
48,48,long,2021-12-25T08:00:00Z,2021-12-25T08:00:00Z,2022-01-07T04:00:00Z,2022-01-07T04:00:00Z,0,0.0,-15.756543,-15.756543,0.0,-4038.590571,-4038.590571,0.0,70.272132,70.272132,0.0,vdo_trend,vdo_trend,fixed_stop,fixed_stop,0.467618,0.467618,0.25428,0.25428,0.0,0.0,0,0
49,49,long,2023-03-30T08:00:00Z,2023-03-30T08:00:00Z,2023-04-17T08:00:00Z,2023-04-17T08:00:00Z,0,0.0,4.773479,4.773479,0.0,2158.779909,2158.779909,0.0,143.640708,143.640708,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.954324,0.954324,0.292886,0.292886,0.0,0.0,1,1
50,50,long,2023-04-18T12:00:00Z,2023-04-18T12:00:00Z,2023-04-20T00:00:00Z,2023-04-20T00:00:00Z,0,0.0,-5.400927,-5.400927,0.0,-1539.404126,-1539.404126,0.0,81.068753,81.068753,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.5397,0.5397,0.348837,0.348837,0.0,0.0,0,0
51,51,long,2023-04-22T16:00:00Z,2023-04-22T16:00:00Z,2023-05-01T16:00:00Z,2023-05-01T16:00:00Z,0,0.0,1.66211,1.66211,0.0,617.212104,617.212104,0.0,123.675357,123.675357,0.0,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,0.833178,0.833178,0.351412,0.351412,0.0,0.0,1,1
52,52,long,2023-05-04T08:00:00Z,2023-05-04T08:00:00Z,2023-06-15T04:00:00Z,2023-06-15T04:00:00Z,0,0.0,-9.947647,-9.947647,0.0,-4913.52587,-4913.52587,0.0,138.924805,138.924805,0.0,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.970105,0.970105,0.255793,0.255793,0.0,0.0,0,0
53,53,long,2023-06-20T04:00:00Z,2023-06-20T04:00:00Z,2023-07-08T08:00:00Z,2023-07-08T08:00:00Z,0,0.0,6.788777,6.788777,0.0,2877.905482,2877.905482,0.0,134.670767,134.670767,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.961873,0.961873,0.310627,0.310627,0.0,0.0,1,1
54,54,long,2023-07-09T16:00:00Z,2023-07-09T16:00:00Z,2023-07-24T12:00:00Z,2023-07-24T12:00:00Z,0,0.0,-4.472907,-4.472907,0.0,-2158.27001,-2158.27001,0.0,137.125926,137.125926,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.973212,0.973212,0.345216,0.345216,0.0,0.0,0,0
55,55,long,2023-07-28T16:00:00Z,2023-07-28T16:00:00Z,2023-08-17T16:00:00Z,2023-08-17T16:00:00Z,0,0.0,-5.062707,-5.062707,0.0,-2278.295646,-2278.295646,0.0,127.987071,127.987071,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.955296,0.955296,0.326549,0.326549,0.0,0.0,0,0
56,56,long,2023-08-19T16:00:00Z,2023-08-19T16:00:00Z,2023-08-31T20:00:00Z,2023-08-31T20:00:00Z,0,0.0,-0.12988,-0.12988,0.0,-121.689525,-121.689525,0.0,130.443637,130.443637,0.0,vdo_dip_buy,vdo_dip_buy,trailing_stop,trailing_stop,1.0,1.0,0.349521,0.349521,0.0,0.0,0,0
57,57,long,2023-10-02T04:00:00Z,2023-10-02T04:00:00Z,2023-11-14T12:00:00Z,2023-11-14T12:00:00Z,0,0.0,24.503658,24.503658,0.0,10185.206794,10185.206794,0.0,141.051035,141.051035,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.973892,0.973892,0.04795,0.04795,0.0,0.0,1,1
58,58,long,2023-11-15T16:00:00Z,2023-11-15T16:00:00Z,2023-12-11T20:00:00Z,2023-12-11T20:00:00Z,0,0.0,9.547191,9.547191,0.0,4792.230756,4792.230756,0.0,160.536991,160.536991,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.962572,0.962572,0.357097,0.357097,0.0,0.0,1,1
59,59,long,2023-12-13T16:00:00Z,2023-12-13T16:00:00Z,2024-01-13T04:00:00Z,2024-01-13T04:00:00Z,0,0.0,0.480971,0.480971,0.0,191.362074,191.362074,0.0,174.252182,174.252182,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.996993,0.996993,0.300926,0.300926,0.0,0.0,1,1
60,60,long,2024-01-16T16:00:00Z,2024-01-16T16:00:00Z,2024-01-22T20:00:00Z,2024-01-22T20:00:00Z,0,0.0,-8.11908,-8.11908,0.0,-1687.380213,-1687.380213,0.0,58.819172,58.819172,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.349852,0.349852,0.349852,0.349852,0.0,0.0,0,0
61,61,long,2024-01-24T20:00:00Z,2024-01-24T20:00:00Z,2024-02-24T00:00:00Z,2024-02-24T00:00:00Z,0,0.0,23.236744,23.236744,0.0,12374.577978,12374.577978,0.0,179.754931,179.754931,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.959982,0.959982,0.351914,0.351914,0.0,0.0,1,1
62,62,long,2024-02-25T04:00:00Z,2024-02-25T04:00:00Z,2024-03-05T20:00:00Z,2024-03-05T20:00:00Z,0,0.0,12.825613,12.825613,0.0,7946.836753,7946.836753,0.0,200.447264,200.447264,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.928999,0.928999,0.293844,0.293844,0.0,0.0,1,1
63,63,long,2024-03-19T00:00:00Z,2024-03-19T00:00:00Z,2024-04-02T08:00:00Z,2024-04-02T08:00:00Z,0,0.0,-1.439799,-1.439799,0.0,-1163.936886,-1163.936886,0.0,218.353965,218.353965,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.958772,0.958772,0.334616,0.334616,0.0,0.0,0,0
64,64,long,2024-04-04T16:00:00Z,2024-04-04T16:00:00Z,2024-04-14T00:00:00Z,2024-04-14T00:00:00Z,0,0.0,-8.154933,-8.154933,0.0,-5950.441129,-5950.441129,0.0,206.488131,206.488131,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.953282,0.953282,0.296067,0.296067,0.0,0.0,0,0
65,65,long,2024-04-17T00:00:00Z,2024-04-17T00:00:00Z,2024-04-26T16:00:00Z,2024-04-26T16:00:00Z,0,0.0,0.386941,0.386941,0.0,155.534839,155.534839,0.0,197.794212,197.794212,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.951792,0.951792,0.293623,0.293623,0.0,0.0,1,1
66,66,long,2024-04-30T04:00:00Z,2024-04-30T04:00:00Z,2024-05-23T20:00:00Z,2024-05-23T20:00:00Z,0,0.0,7.511081,7.511081,0.0,4941.267095,4941.267095,0.0,209.263991,209.263991,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.972772,0.972772,0.291835,0.291835,0.0,0.0,1,1
67,67,long,2024-05-27T16:00:00Z,2024-05-27T16:00:00Z,2024-06-11T12:00:00Z,2024-06-11T12:00:00Z,0,0.0,-4.011955,-4.011955,0.0,-2632.90429,-2632.90429,0.0,186.245979,186.245979,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.856115,0.856115,0.346684,0.346684,0.0,0.0,0,0
68,68,long,2024-06-13T12:00:00Z,2024-06-13T12:00:00Z,2024-06-18T20:00:00Z,2024-06-18T20:00:00Z,0,0.0,-4.367541,-4.367541,0.0,-2212.68357,-2212.68357,0.0,143.939382,143.939382,0.0,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.683285,0.683285,0.346012,0.346012,0.0,0.0,0,0
69,69,long,2024-06-22T08:00:00Z,2024-06-22T08:00:00Z,2024-06-24T12:00:00Z,2024-06-24T12:00:00Z,0,0.0,-4.9798,-4.9798,0.0,-2838.285015,-2838.285015,0.0,162.091148,162.091148,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.797317,0.797317,0.349407,0.349407,0.0,0.0,0,0
70,70,long,2024-06-27T00:00:00Z,2024-06-27T00:00:00Z,2024-07-04T04:00:00Z,2024-07-04T04:00:00Z,0,0.0,-3.556614,-3.556614,0.0,-2245.782607,-2245.782607,0.0,178.790525,178.790525,0.0,vdo_trend,vdo_trend,emergency_dd,emergency_dd,0.917925,0.917925,0.35095,0.35095,0.0,0.0,0,0
71,71,long,2024-07-06T16:00:00Z,2024-07-06T16:00:00Z,2024-07-08T04:00:00Z,2024-07-08T04:00:00Z,0,0.0,-4.136764,-4.136764,0.0,-2125.147048,-2125.147048,0.0,145.858809,145.858809,0.0,vdo_trend_accel,vdo_trend_accel,emergency_dd,emergency_dd,0.774994,0.774994,0.352444,0.352444,0.0,0.0,0,0
72,72,long,2024-07-16T16:00:00Z,2024-07-16T16:00:00Z,2024-07-30T20:00:00Z,2024-07-30T20:00:00Z,0,0.0,-0.545968,-0.545968,0.0,-413.539517,-413.539517,0.0,177.980808,177.980808,0.0,vdo_trend,vdo_trend,trailing_stop,trailing_stop,0.9649,0.9649,0.291478,0.291478,0.0,0.0,0,0
73,73,long,2024-08-06T04:00:00Z,2024-08-06T04:00:00Z,2024-08-19T00:00:00Z,2024-08-19T00:00:00Z,0,0.0,2.33578,2.33578,0.0,1277.833218,1277.833218,0.0,177.716728,177.716728,0.0,vdo_trend_accel,vdo_trend_accel,trailing_stop,trailing_stop,0.957927,0.957927,0.193911,0.193911,0.0,0.0,1,1
